year,region_type,region_year_spec,region_id,region_level,biotech_proj_count
2020,NUTS,2016,ITI4,2,14
2020,NUTS,2016,ITI43,3,14
2020,NUTS,2016,LT,0,3
2020,NUTS,2016,LT0,1,3
2020,NUTS,2016,LT01,2,2
2020,NUTS,2016,LT011,3,2
2020,NUTS,2016,LT02,2,1
2020,NUTS,2016,LT022,3,1
2020,NUTS,2016,LU,0,10
2020,NUTS,2016,LU0,1,10
2020,NUTS,2016,LU00,2,10
2020,NUTS,2016,LU000,3,10
2020,NUTS,2016,LV,0,3
2020,NUTS,2016,LV0,1,3
2020,NUTS,2016,LV00,2,3
2020,NUTS,2016,LV006,3,3
2020,NUTS,2016,NL,0,107
2020,NUTS,2016,NL1,1,5
2020,NUTS,2016,NL11,2,5
2020,NUTS,2016,NL113,3,5
2020,NUTS,2016,NL2,1,19
2020,NUTS,2016,NL21,2,3
2020,NUTS,2016,NL213,3,3
2020,NUTS,2016,NL22,2,15
2020,NUTS,2016,NL221,3,3
2020,NUTS,2016,NL224,3,1
2020,NUTS,2016,NL226,3,11
2020,NUTS,2016,NL23,2,1
2020,NUTS,2016,NL230,3,1
2020,NUTS,2016,NL3,1,76
2020,NUTS,2016,NL31,2,24
2020,NUTS,2016,NL310,3,24
2020,NUTS,2016,NL32,2,28
2020,NUTS,2016,NL323,3,1
2020,NUTS,2016,NL324,3,1
2020,NUTS,2016,NL329,3,26
2020,NUTS,2016,NL33,2,24
2020,NUTS,2016,NL332,3,5
2020,NUTS,2016,NL333,3,4
2020,NUTS,2016,NL337,3,9
2020,NUTS,2016,NL33C,3,6
2020,NUTS,2016,NL4,1,7
2020,NUTS,2016,NL41,2,3
2020,NUTS,2016,NL413,3,1
2020,NUTS,2016,NL414,3,2
2020,NUTS,2016,NL42,2,4
2020,NUTS,2016,NL423,3,4
2020,NUTS,2016,PL,0,7
2020,NUTS,2016,PL7,1,2
2020,NUTS,2016,PL71,2,2
2020,NUTS,2016,PL711,3,2
2020,NUTS,2016,PL9,1,5
2020,NUTS,2016,PL91,2,5
2020,NUTS,2016,PL911,3,5
2020,NUTS,2016,PT,0,10
2020,NUTS,2016,PT1,1,10
2020,NUTS,2016,PT11,2,2
2020,NUTS,2016,PT112,3,1
2020,NUTS,2016,PT11A,3,1
2020,NUTS,2016,PT16,2,1
2020,NUTS,2016,PT16D,3,1
2020,NUTS,2016,PT17,2,7
2020,NUTS,2016,PT170,3,7
2020,NUTS,2016,RO,0,2
2020,NUTS,2016,RO2,1,1
2020,NUTS,2016,RO21,2,1
2020,NUTS,2016,RO213,3,1
2020,NUTS,2016,RO3,1,1
2020,NUTS,2016,RO32,2,1
2020,NUTS,2016,RO321,3,1
2020,NUTS,2016,SE,0,29
2020,NUTS,2016,SE1,1,20
2020,NUTS,2016,SE11,2,16
2020,NUTS,2016,SE110,3,16
2020,NUTS,2016,SE12,2,4
2020,NUTS,2016,SE121,3,3
2020,NUTS,2016,SE123,3,1
2020,NUTS,2016,SE2,1,9
2020,NUTS,2016,SE22,2,8
2020,NUTS,2016,SE224,3,8
2020,NUTS,2016,SE23,2,1
2020,NUTS,2016,SE232,3,1
2020,NUTS,2016,SI,0,8
2020,NUTS,2016,SI0,1,8
2020,NUTS,2016,SI04,2,8
2020,NUTS,2016,SI041,3,8
2020,NUTS,2016,SK,0,4
2020,NUTS,2016,SK0,1,4
2020,NUTS,2016,SK01,2,1
2020,NUTS,2016,SK010,3,1
2020,NUTS,2016,SK02,2,1
2020,NUTS,2016,SK021,3,1
2020,NUTS,2016,SK03,2,1
2020,NUTS,2016,SK032,3,1
2020,NUTS,2016,SK04,2,1
2020,NUTS,2016,SK042,3,1
2020,NUTS,2016,UK,0,41
2020,NUTS,2016,UKD,1,1
2020,NUTS,2016,UKD7,2,1
2020,NUTS,2016,UKD72,3,1
2020,NUTS,2016,UKE,1,4
2020,NUTS,2016,UKE3,2,2
2020,NUTS,2016,UKE32,3,2
2020,NUTS,2016,UKE4,2,2
2020,NUTS,2016,UKE42,3,2
2020,NUTS,2016,UKF,1,3
2020,NUTS,2016,UKF1,2,2
2020,NUTS,2016,UKF14,3,2
2020,NUTS,2016,UKF3,2,1
2020,NUTS,2016,UKF30,3,1
2020,NUTS,2016,UKG,1,2
2020,NUTS,2016,UKG3,2,2
2020,NUTS,2016,UKG31,3,1
2020,NUTS,2016,UKG33,3,1
2020,NUTS,2016,UKI,1,19
2020,NUTS,2016,UKI3,2,15
2020,NUTS,2016,UKI31,3,10
2020,NUTS,2016,UKI32,3,5
2020,NUTS,2016,UKI4,2,2
2020,NUTS,2016,UKI42,3,2
2020,NUTS,2016,UKI7,2,2
2020,NUTS,2016,UKI75,3,2
2020,NUTS,2016,UKJ,1,6
2020,NUTS,2016,UKJ1,2,1
2020,NUTS,2016,UKJ12,3,1
2020,NUTS,2016,UKJ3,2,2
2020,NUTS,2016,UKJ32,3,2
2020,NUTS,2016,UKJ4,2,3
2020,NUTS,2016,UKJ44,3,3
2020,NUTS,2016,UKL,1,3
2020,NUTS,2016,UKL1,2,2
2020,NUTS,2016,UKL18,3,2
2020,NUTS,2016,UKL2,2,1
2020,NUTS,2016,UKL22,3,1
2020,NUTS,2016,UKM,1,3
2020,NUTS,2016,UKM7,2,1
2020,NUTS,2016,UKM75,3,1
2020,NUTS,2016,UKM8,2,2
2020,NUTS,2016,UKM82,3,2
2021,NUTS,2021,AT,0,22
2021,NUTS,2021,AT1,1,16
2021,NUTS,2021,AT13,2,16
2021,NUTS,2021,AT130,3,16
2021,NUTS,2021,AT2,1,2
2021,NUTS,2021,AT22,2,2
2021,NUTS,2021,AT221,3,2
2021,NUTS,2021,AT3,1,4
2021,NUTS,2021,AT31,2,1
2021,NUTS,2021,AT312,3,1
2021,NUTS,2021,AT33,2,3
2021,NUTS,2021,AT332,3,3
2021,NUTS,2021,BE,0,42
2021,NUTS,2021,BE1,1,14
2021,NUTS,2021,BE10,2,14
2021,NUTS,2021,BE100,3,14
2021,NUTS,2021,BE2,1,22
2021,NUTS,2021,BE21,2,6
2021,NUTS,2021,BE211,3,3
2021,NUTS,2021,BE212,3,1
2021,NUTS,2021,BE213,3,2
2021,NUTS,2021,BE22,2,2
2021,NUTS,2021,BE223,3,1
2021,NUTS,2021,BE224,3,1
2021,NUTS,2021,BE23,2,7
2021,NUTS,2021,BE234,3,7
2021,NUTS,2021,BE24,2,7
2021,NUTS,2021,BE241,3,2
2021,NUTS,2021,BE242,3,5
2021,NUTS,2021,BE3,1,6
2021,NUTS,2021,BE31,2,3
2021,NUTS,2021,BE310,3,3
2021,NUTS,2021,BE33,2,3
2021,NUTS,2021,BE332,3,3
2021,NUTS,2021,CY,0,1
2021,NUTS,2021,CY0,1,1
2021,NUTS,2021,CY00,2,1
2021,NUTS,2021,CY000,3,1
2021,NUTS,2021,CZ,0,5
2021,NUTS,2021,CZ0,1,5
2021,NUTS,2021,CZ01,2,1
2021,NUTS,2021,CZ010,3,1
2021,NUTS,2021,CZ02,2,2
2021,NUTS,2021,CZ020,3,2
2021,NUTS,2021,CZ03,2,1
2021,NUTS,2021,CZ031,3,1
2021,NUTS,2021,CZ06,2,1
2021,NUTS,2021,CZ064,3,1
2021,NUTS,2021,DE,0,78
2021,NUTS,2021,DE1,1,17
2021,NUTS,2021,DE12,2,14
2021,NUTS,2021,DE125,3,14
2021,NUTS,2021,DE13,2,1
2021,NUTS,2021,DE131,3,1
2021,NUTS,2021,DE14,2,2
2021,NUTS,2021,DE144,3,1
2021,NUTS,2021,DE146,3,1
2021,NUTS,2021,DE2,1,12
2021,NUTS,2021,DE21,2,7
2021,NUTS,2021,DE212,3,6
2021,NUTS,2021,DE21N,3,1
2021,NUTS,2021,DE23,2,2
2021,NUTS,2021,DE232,3,2
2021,NUTS,2021,DE25,2,1
2021,NUTS,2021,DE252,3,1
2021,NUTS,2021,DE26,2,2
2021,NUTS,2021,DE263,3,2
2021,NUTS,2021,DE3,1,10
2021,NUTS,2021,DE30,2,10
2021,NUTS,2021,DE300,3,10
2021,NUTS,2021,DE4,1,2
2021,NUTS,2021,DE40,2,2
2021,NUTS,2021,DE404,3,2
2021,NUTS,2021,DE6,1,3
2021,NUTS,2021,DE60,2,3
2021,NUTS,2021,DE600,3,3
2021,NUTS,2021,DE7,1,6
2021,NUTS,2021,DE71,2,5
2021,NUTS,2021,DE712,3,2
2021,NUTS,2021,DE71C,3,3
2021,NUTS,2021,DE72,2,1
2021,NUTS,2021,DE724,3,1
2021,NUTS,2021,DE9,1,5
2021,NUTS,2021,DE91,2,5
2021,NUTS,2021,DE911,3,3
2021,NUTS,2021,DE91C,3,2
2021,NUTS,2021,DEA,1,14
2021,NUTS,2021,DEA1,2,1
2021,NUTS,2021,DEA11,3,1
2021,NUTS,2021,DEA2,2,13
2021,NUTS,2021,DEA22,3,5
2021,NUTS,2021,DEA23,3,2
2021,NUTS,2021,DEA2B,3,2
2021,NUTS,2021,DEA2C,3,3
2021,NUTS,2021,DEA2D,3,1
2021,NUTS,2021,DEB,1,3
2021,NUTS,2021,DEB3,2,3
2021,NUTS,2021,DEB35,3,1
2021,NUTS,2021,DEB3J,3,2
2021,NUTS,2021,DEC,1,2
2021,NUTS,2021,DEC0,2,2
2021,NUTS,2021,DEC01,3,1
2021,NUTS,2021,DEC04,3,1
2021,NUTS,2021,DED,1,1
2021,NUTS,2021,DED2,2,1
2021,NUTS,2021,DED21,3,1
2021,NUTS,2021,DEF,1,2
2021,NUTS,2021,DEF0,2,2
2021,NUTS,2021,DEF02,3,2
2021,NUTS,2021,DEG,1,1
2021,NUTS,2021,DEG0,2,1
2021,NUTS,2021,DEG03,3,1
2021,NUTS,2021,DK,0,12
2021,NUTS,2021,DK0,1,12
2021,NUTS,2021,DK01,2,10
2021,NUTS,2021,DK011,3,7
2021,NUTS,2021,DK012,3,1
2021,NUTS,2021,DK013,3,2
2021,NUTS,2021,DK04,2,2
2021,NUTS,2021,DK042,3,2
2021,NUTS,2021,EE,0,5
2021,NUTS,2021,EE0,1,5
2021,NUTS,2021,EE00,2,5
2021,NUTS,2021,EE008,3,5
2021,NUTS,2021,ES,0,27
2021,NUTS,2021,ES2,1,2
2021,NUTS,2021,ES21,2,1
2021,NUTS,2021,ES212,3,1
2021,NUTS,2021,ES24,2,1
2021,NUTS,2021,ES243,3,1
2021,NUTS,2021,ES3,1,13
2021,NUTS,2021,ES30,2,13
2021,NUTS,2021,ES300,3,13
2021,NUTS,2021,ES5,1,11
2021,NUTS,2021,ES51,2,5
2021,NUTS,2021,ES511,3,5
2021,NUTS,2021,ES52,2,5
2021,NUTS,2021,ES523,3,5
2021,NUTS,2021,ES53,2,1
2021,NUTS,2021,ES532,3,1
2021,NUTS,2021,ES6,1,1
2021,NUTS,2021,ES61,2,1
2021,NUTS,2021,ES618,3,1
2021,NUTS,2021,FI,0,12
2021,NUTS,2021,FI1,1,12
2021,NUTS,2021,FI19,2,1
2021,NUTS,2021,FI193,3,1
2021,NUTS,2021,FI1B,2,9
2021,NUTS,2021,FI1B1,3,9
2021,NUTS,2021,FI1C,2,1
2021,NUTS,2021,FI1C1,3,1
2021,NUTS,2021,FI1D,2,1
2021,NUTS,2021,FI1D2,3,1
2021,NUTS,2021,FR,0,58
2021,NUTS,2021,FR1,1,44
2021,NUTS,2021,FR10,2,44
2021,NUTS,2021,FR101,3,29
2021,NUTS,2021,FR105,3,14
2021,NUTS,2021,FR107,3,1
2021,NUTS,2021,FRE,1,2
2021,NUTS,2021,FRE1,2,2
2021,NUTS,2021,FRE11,3,2
2021,NUTS,2021,FRI,1,3
2021,NUTS,2021,FRI1,2,2
2021,NUTS,2021,FRI12,3,2
2021,NUTS,2021,FRI2,2,1
2021,NUTS,2021,FRI23,3,1
2021,NUTS,2021,FRJ,1,1
2021,NUTS,2021,FRJ1,2,1
2021,NUTS,2021,FRJ13,3,1
2021,NUTS,2021,FRK,1,7
2021,NUTS,2021,FRK2,2,7
2021,NUTS,2021,FRK24,3,2
2021,NUTS,2021,FRK26,3,5
2021,NUTS,2021,FRL,1,1
2021,NUTS,2021,FRL0,2,1
2021,NUTS,2021,FRL04,3,1
2021,NUTS,2021,HR,0,4
2021,NUTS,2021,HR0,1,4
2021,NUTS,2021,HR05,2,4
2021,NUTS,2021,HR050,3,4
2021,NUTS,2021,HU,0,9
2021,NUTS,2021,HU1,1,7
2021,NUTS,2021,HU11,2,7
2021,NUTS,2021,HU110,3,7
2021,NUTS,2021,HU3,1,2
2021,NUTS,2021,HU33,2,2
2021,NUTS,2021,HU333,3,2
2021,NUTS,2021,IE,0,15
2021,NUTS,2021,IE0,1,15
2021,NUTS,2021,IE04,2,4
2021,NUTS,2021,IE042,3,4
2021,NUTS,2021,IE05,2,3
2021,NUTS,2021,IE053,3,3
2021,NUTS,2021,IE06,2,8
2021,NUTS,2021,IE061,3,8
2021,NUTS,2021,IT,0,62
2021,NUTS,2021,ITC,1,18
2021,NUTS,2021,ITC1,2,5
2021,NUTS,2021,ITC11,3,5
2021,NUTS,2021,ITC3,2,2
2021,NUTS,2021,ITC33,3,2
2021,NUTS,2021,ITC4,2,11
2021,NUTS,2021,ITC41,3,2
2021,NUTS,2021,ITC48,3,1
2021,NUTS,2021,ITC4C,3,8
2021,NUTS,2021,ITF,1,8
2021,NUTS,2021,ITF3,2,4
2021,NUTS,2021,ITF33,3,4
2021,NUTS,2021,ITF4,2,4
2021,NUTS,2021,ITF46,3,1
2021,NUTS,2021,ITF47,3,3
2021,NUTS,2021,ITG,1,1
2021,NUTS,2021,ITG2,2,1
2021,NUTS,2021,ITG2D,3,1
2021,NUTS,2021,ITH,1,13
2021,NUTS,2021,ITH3,2,6
2021,NUTS,2021,ITH31,3,2
2021,NUTS,2021,ITH36,3,4
2021,NUTS,2021,ITH4,2,3
2021,NUTS,2021,ITH42,3,2
2021,NUTS,2021,ITH44,3,1
2021,NUTS,2021,ITH5,2,4
2021,NUTS,2021,ITH54,3,1
2021,NUTS,2021,ITH55,3,3
2021,NUTS,2021,ITI,1,22
2021,NUTS,2021,ITI1,2,10
2021,NUTS,2021,ITI14,3,6
2021,NUTS,2021,ITI17,3,2
2021,NUTS,2021,ITI19,3,2
2021,NUTS,2021,ITI4,2,12
2021,NUTS,2021,ITI43,3,12
2021,NUTS,2021,LT,0,2
2021,NUTS,2021,LT0,1,2
2021,NUTS,2021,LT01,2,2
2021,NUTS,2021,LT011,3,2
2021,NUTS,2021,LU,0,3
2021,NUTS,2021,LU0,1,3
2021,NUTS,2021,LU00,2,3
2021,NUTS,2021,LU000,3,3
2021,NUTS,2021,LV,0,3
2021,NUTS,2021,LV0,1,3
2021,NUTS,2021,LV00,2,3
2021,NUTS,2021,LV006,3,3
2021,NUTS,2021,NL,0,60
2021,NUTS,2021,NL1,1,4
2021,NUTS,2021,NL11,2,4
2021,NUTS,2021,NL113,3,4
2021,NUTS,2021,NL2,1,8
2021,NUTS,2021,NL22,2,8
2021,NUTS,2021,NL221,3,1
2021,NUTS,2021,NL226,3,7
2021,NUTS,2021,NL3,1,43
2021,NUTS,2021,NL31,2,11
2021,NUTS,2021,NL310,3,11
2021,NUTS,2021,NL32,2,12
2021,NUTS,2021,NL329,3,12
2021,NUTS,2021,NL33,2,20
2021,NUTS,2021,NL332,3,3
2021,NUTS,2021,NL333,3,2
2021,NUTS,2021,NL337,3,7
2021,NUTS,2021,NL33C,3,8
2021,NUTS,2021,NL4,1,5
2021,NUTS,2021,NL41,2,3
2021,NUTS,2021,NL413,3,1
2021,NUTS,2021,NL414,3,2
2021,NUTS,2021,NL42,2,2
2021,NUTS,2021,NL423,3,2
2021,NUTS,2021,PL,0,3
2021,NUTS,2021,PL8,1,1
2021,NUTS,2021,PL84,2,1
2021,NUTS,2021,PL841,3,1
2021,NUTS,2021,PL9,1,2
2021,NUTS,2021,PL91,2,2
2021,NUTS,2021,PL911,3,2
2021,NUTS,2021,PT,0,15
2021,NUTS,2021,PT1,1,15
2021,NUTS,2021,PT11,2,6
2021,NUTS,2021,PT11A,3,6
2021,NUTS,2021,PT17,2,9
2021,NUTS,2021,PT170,3,9
2021,NUTS,2021,SE,0,23
2021,NUTS,2021,SE1,1,19
2021,NUTS,2021,SE11,2,15
2021,NUTS,2021,SE110,3,15
2021,NUTS,2021,SE12,2,4
2021,NUTS,2021,SE121,3,3
2021,NUTS,2021,SE123,3,1
2021,NUTS,2021,SE2,1,4
2021,NUTS,2021,SE22,2,3
2021,NUTS,2021,SE224,3,3
2021,NUTS,2021,SE23,2,1
2021,NUTS,2021,SE232,3,1
2021,NUTS,2021,SI,0,2
2021,NUTS,2021,SI0,1,2
2021,NUTS,2021,SI04,2,2
2021,NUTS,2021,SI041,3,2
2021,NUTS,2021,SK,0,5
2021,NUTS,2021,SK0,1,5
2021,NUTS,2021,SK01,2,5
2021,NUTS,2021,SK010,3,5
2021,NUTS,2021,UK,0,25
2021,NUTS,2021,UKD,1,1
2021,NUTS,2021,UKD3,2,1
2021,NUTS,2021,UKD33,3,1
2021,NUTS,2021,UKE,1,1
2021,NUTS,2021,UKE4,2,1
2021,NUTS,2021,UKE42,3,1
2021,NUTS,2021,UKI,1,17
2021,NUTS,2021,UKI3,2,14
2021,NUTS,2021,UKI31,3,7
2021,NUTS,2021,UKI32,3,5
2021,NUTS,2021,UKI33,3,2
2021,NUTS,2021,UKI4,2,3
2021,NUTS,2021,UKI42,3,3
2021,NUTS,2021,UKJ,1,3
2021,NUTS,2021,UKJ3,2,2
2021,NUTS,2021,UKJ32,3,2
2021,NUTS,2021,UKJ4,2,1
2021,NUTS,2021,UKJ44,3,1
2021,NUTS,2021,UKL,1,1
2021,NUTS,2021,UKL2,2,1
2021,NUTS,2021,UKL22,3,1
2021,NUTS,2021,UKM,1,2
2021,NUTS,2021,UKM7,2,1
2021,NUTS,2021,UKM73,3,1
2021,NUTS,2021,UKM8,2,1
2021,NUTS,2021,UKM82,3,1
2022,NUTS,2021,AT,0,1
2022,NUTS,2021,AT1,1,1
2022,NUTS,2021,AT13,2,1
2022,NUTS,2021,AT130,3,1
2022,NUTS,2021,BE,0,1
2022,NUTS,2021,BE2,1,1
2022,NUTS,2021,BE23,2,1
2022,NUTS,2021,BE234,3,1
2022,NUTS,2021,DK,0,3
2022,NUTS,2021,DK0,1,3
2022,NUTS,2021,DK01,2,2
2022,NUTS,2021,DK011,3,2
2022,NUTS,2021,DK03,2,1
2022,NUTS,2021,DK031,3,1
2022,NUTS,2021,ES,0,2
2022,NUTS,2021,ES3,1,1
2022,NUTS,2021,ES30,2,1
2022,NUTS,2021,ES300,3,1
2022,NUTS,2021,ES5,1,1
2022,NUTS,2021,ES51,2,1
2022,NUTS,2021,ES511,3,1
2022,NUTS,2021,FR,0,2
2022,NUTS,2021,FR1,1,2
2022,NUTS,2021,FR10,2,2
2022,NUTS,2021,FR101,3,1
2022,NUTS,2021,FR105,3,1
2022,NUTS,2021,HR,0,1
2022,NUTS,2021,HR0,1,1
2022,NUTS,2021,HR03,2,1
2022,NUTS,2021,HR031,3,1
2022,NUTS,2021,IE,0,1
2022,NUTS,2021,IE0,1,1
2022,NUTS,2021,IE04,2,1
2022,NUTS,2021,IE042,3,1
2022,NUTS,2021,IT,0,2
2022,NUTS,2021,ITF,1,1
2022,NUTS,2021,ITF3,2,1
2022,NUTS,2021,ITF33,3,1
2022,NUTS,2021,ITI,1,1
2022,NUTS,2021,ITI2,2,1
2022,NUTS,2021,ITI21,3,1
2022,NUTS,2021,LU,0,1
2022,NUTS,2021,LU0,1,1
2022,NUTS,2021,LU00,2,1
2022,NUTS,2021,LU000,3,1
2022,NUTS,2021,NL,0,3
2022,NUTS,2021,NL1,1,1
2022,NUTS,2021,NL11,2,1
2022,NUTS,2021,NL113,3,1
2022,NUTS,2021,NL3,1,2
2022,NUTS,2021,NL31,2,1
2022,NUTS,2021,NL310,3,1
2022,NUTS,2021,NL32,2,1
2022,NUTS,2021,NL329,3,1
2022,NUTS,2021,PT,0,1
2022,NUTS,2021,PT1,1,1
2022,NUTS,2021,PT17,2,1
2022,NUTS,2021,PT170,3,1
2022,NUTS,2021,UK,0,1
2022,NUTS,2021,UKD,1,1
2022,NUTS,2021,UKD3,2,1
2022,NUTS,2021,UKD33,3,1
