year,region_type,region_year_spec,region_id,region_level,biotech_fund_spec
2020,NUTS,2016,NL33,2,0.79
2020,NUTS,2016,NL41,2,0.27
2020,NUTS,2016,NL42,2,0.71
2020,NUTS,2016,PL71,2,4.22
2020,NUTS,2016,PL91,2,0.14
2020,NUTS,2016,PT11,2,0.48
2020,NUTS,2016,PT16,2,0.81
2020,NUTS,2016,PT17,2,0.57
2020,NUTS,2016,RO21,2,0.73
2020,NUTS,2016,RO32,2,0.18
2020,NUTS,2016,SE11,2,1.46
2020,NUTS,2016,SE12,2,0.97
2020,NUTS,2016,SE22,2,1.98
2020,NUTS,2016,SE23,2,0.15
2020,NUTS,2016,SI04,2,0.94
2020,NUTS,2016,SK01,2,0.07
2020,NUTS,2016,SK02,2,4.22
2020,NUTS,2016,SK03,2,4.22
2020,NUTS,2016,SK04,2,4.22
2020,NUTS,2016,UKD7,2,2.37
2020,NUTS,2016,UKE3,2,3.08
2020,NUTS,2016,UKE4,2,0.38
2020,NUTS,2016,UKF1,2,1.49
2020,NUTS,2016,UKF3,2,4.22
2020,NUTS,2016,UKG3,2,1.28
2020,NUTS,2016,UKI3,2,1.3
2020,NUTS,2016,UKI4,2,0.2
2020,NUTS,2016,UKI7,2,0.22
2020,NUTS,2016,UKJ1,2,0.4
2020,NUTS,2016,UKJ3,2,0.42
2020,NUTS,2016,UKL1,2,4.22
2020,NUTS,2016,UKL2,2,1.02
2020,NUTS,2016,UKM7,2,1.86
2020,NUTS,2016,UKM8,2,0.49
2020,NUTS,2016,AT130,3,1.18
2020,NUTS,2016,AT221,3,0.58
2020,NUTS,2016,AT323,3,1.22
2020,NUTS,2016,AT332,3,0.07
2020,NUTS,2016,BE100,3,0.69
2020,NUTS,2016,BE211,3,1.93
2020,NUTS,2016,BE213,3,0.27
2020,NUTS,2016,BE221,3,3.05
2020,NUTS,2016,BE223,3,1.71
2020,NUTS,2016,BE234,3,1.5
2020,NUTS,2016,BE242,3,0.25
2020,NUTS,2016,BE310,3,0.92
2020,NUTS,2016,BE322,3,4.22
2020,NUTS,2016,BE332,3,2.42
2020,NUTS,2016,CZ010,3,0.27
2020,NUTS,2016,CZ020,3,0.67
2020,NUTS,2016,CZ080,3,0.78
2020,NUTS,2016,DE111,3,0.17
2020,NUTS,2016,DE123,3,2.86
2020,NUTS,2016,DE125,3,2.32
2020,NUTS,2016,DE128,3,1.44
2020,NUTS,2016,DE131,3,1.83
2020,NUTS,2016,DE139,3,3.48
2020,NUTS,2016,DE142,3,1.01
2020,NUTS,2016,DE144,3,0.07
2020,NUTS,2016,DE212,3,0.77
2020,NUTS,2016,DE21B,3,2.36
2020,NUTS,2016,DE21H,3,0.88
2020,NUTS,2016,DE221,3,2.3
2020,NUTS,2016,DE300,3,0.7
2020,NUTS,2016,DE404,3,0.52
2020,NUTS,2016,DE600,3,1.52
2020,NUTS,2016,DE712,3,2.17
2020,NUTS,2016,DE80N,3,4.22
2020,NUTS,2016,DE911,3,3.48
2020,NUTS,2016,DE91B,3,4.22
2020,NUTS,2016,DE929,3,1.25
2020,NUTS,2016,DEA22,3,2.02
2020,NUTS,2016,DEA2B,3,4.22
2020,NUTS,2016,DEA2D,3,0.7
2020,NUTS,2016,DEB32,3,0.11
2020,NUTS,2016,DEB35,3,0.35
2020,NUTS,2016,DEB3J,3,2.11
2020,NUTS,2016,DEC05,3,3.02
2020,NUTS,2016,DED21,3,0.37
2020,NUTS,2016,DED51,3,0.37
2020,NUTS,2016,DEF02,3,2.43
2020,NUTS,2016,DEF0D,3,4.22
2020,NUTS,2016,DEG03,3,2.48
2020,NUTS,2016,DK011,3,0.85
2020,NUTS,2016,DK012,3,0.2
2020,NUTS,2016,DK013,3,2.49
2020,NUTS,2016,DK031,3,0.64
2020,NUTS,2016,DK042,3,0.54
2020,NUTS,2016,EE001,3,0.04
2020,NUTS,2016,EE008,3,0.9
2020,NUTS,2016,ES120,3,3.53
2020,NUTS,2016,ES212,3,2.62
2020,NUTS,2016,ES213,3,0.29
2020,NUTS,2016,ES220,3,0.29
2020,NUTS,2016,ES230,3,1.14
2020,NUTS,2016,ES243,3,2.48
2020,NUTS,2016,ES300,3,1.73
2020,NUTS,2016,ES431,3,2.86
2020,NUTS,2016,ES511,3,1.71
2020,NUTS,2016,ES523,3,0.18
2020,NUTS,2016,ES618,3,0.53
2020,NUTS,2016,FI197,3,1.82
2020,NUTS,2016,FI1B1,3,0.44
2020,NUTS,2016,FI1D2,3,0.69
2020,NUTS,2016,FI1D9,3,0.19
2020,NUTS,2016,FR101,3,1.82
2020,NUTS,2016,FR104,3,1.12
2020,NUTS,2016,FR105,3,0.52
2020,NUTS,2016,FR107,3,0.98
2020,NUTS,2016,FR108,3,4.22
2020,NUTS,2016,FRE11,3,3.36
2020,NUTS,2016,FRF11,3,1.46
2020,NUTS,2016,FRG01,3,2.54
2020,NUTS,2016,FRI12,3,0.75
2020,NUTS,2016,FRJ13,3,0.04
2020,NUTS,2016,FRK26,3,1.77
2020,NUTS,2016,FRL03,3,1.45
2020,NUTS,2016,FRL04,3,0.84
2020,NUTS,2016,FRM02,3,4.22
2020,NUTS,2016,HR041,3,0.17
2020,NUTS,2016,HR042,3,3.45
2020,NUTS,2016,HU110,3,0.66
2020,NUTS,2016,HU333,3,2.26
2020,NUTS,2016,IE042,3,0.43
2020,NUTS,2016,IE053,3,0.03
2020,NUTS,2016,IE061,3,1.49
2020,NUTS,2016,ITC11,3,0.2
2020,NUTS,2016,ITC33,3,0.49
2020,NUTS,2016,ITC48,3,1.35
2020,NUTS,2016,ITC49,3,4.22
2020,NUTS,2016,ITC4C,3,1.03
2020,NUTS,2016,ITF33,3,2.93
2020,NUTS,2016,ITF45,3,2.61
2020,NUTS,2016,ITF51,3,4.22
2020,NUTS,2016,ITH20,3,0.39
2020,NUTS,2016,ITH31,3,3.89
2020,NUTS,2016,ITH36,3,2.03
2020,NUTS,2016,ITH52,3,2.06
2020,NUTS,2016,ITH54,3,0.01
2020,NUTS,2016,ITH55,3,1.15
2020,NUTS,2016,ITH56,3,3.13
2020,NUTS,2016,ITI14,3,1.08
2020,NUTS,2016,ITI17,3,0.14
2020,NUTS,2016,ITI19,3,2.61
2020,NUTS,2016,ITI21,3,1.72
2020,NUTS,2016,ITI43,3,0.46
2020,NUTS,2016,LT011,3,0.05
2020,NUTS,2016,LT022,3,0.52
2020,NUTS,2016,LU000,3,1.68
2020,NUTS,2016,LV006,3,1.27
2020,NUTS,2016,NL113,3,1.43
2020,NUTS,2016,NL213,3,0.69
2020,NUTS,2016,NL221,3,1.01
2020,NUTS,2016,NL224,3,4.22
2020,NUTS,2016,NL226,3,3.14
2020,NUTS,2016,NL310,3,2.36
2020,NUTS,2016,NL323,3,3.9
2020,NUTS,2016,NL324,3,4.22
2020,NUTS,2016,NL329,3,1.45
2020,NUTS,2016,NL332,3,0.15
2020,NUTS,2016,NL333,3,0.62
2020,NUTS,2016,NL337,3,1.38
2020,NUTS,2016,NL33C,3,1.15
2020,NUTS,2016,NL413,3,1.07
2020,NUTS,2016,NL414,3,0.27
2020,NUTS,2016,NL423,3,0.73
2020,NUTS,2016,PL711,3,4.22
2020,NUTS,2016,PL911,3,0.14
2020,NUTS,2016,PT112,3,0.99
2020,NUTS,2016,PT11A,3,0.46
2020,NUTS,2016,PT16D,3,4.22
2020,NUTS,2016,PT170,3,0.57
2020,NUTS,2016,RO213,3,1.36
2020,NUTS,2016,RO321,3,0.3
2020,NUTS,2016,SE110,3,1.46
2020,NUTS,2016,SE121,3,0.97
2020,NUTS,2016,SE123,3,3.74
2020,NUTS,2016,SE224,3,1.98
2020,NUTS,2016,SE232,3,0.16
2020,NUTS,2016,SI041,3,1.01
2020,NUTS,2016,SK010,3,0.07
2020,NUTS,2016,SK021,3,4.22
2020,NUTS,2016,SK032,3,4.22
2020,NUTS,2016,SK042,3,4.22
2020,NUTS,2016,UKD72,3,2.37
2020,NUTS,2016,UKE32,3,4.22
2020,NUTS,2016,UKE42,3,0.41
2020,NUTS,2016,UKF14,3,1.49
2020,NUTS,2016,UKF30,3,4.22
2020,NUTS,2016,UKG31,3,0.65
2020,NUTS,2016,UKG33,3,2.14
2020,NUTS,2016,UKI31,3,1.43
2020,NUTS,2016,UKI32,3,1.1
2020,NUTS,2016,UKI42,3,0.5
2020,NUTS,2016,UKI75,3,4.22
2020,NUTS,2016,UKJ12,3,0.43
2020,NUTS,2016,UKJ32,3,0.42
2020,NUTS,2016,UKL18,3,4.22
2020,NUTS,2016,UKL22,3,1.07
2020,NUTS,2016,UKM75,3,2.02
2020,NUTS,2016,UKM82,3,0.49
2021,NUTS,2021,AT,0,0.64
2021,NUTS,2021,BE,0,1.16
2021,NUTS,2021,CY,0,0.71
2021,NUTS,2021,CZ,0,0.82
2021,NUTS,2021,DE,0,1.16
2021,NUTS,2021,DK,0,0.83
2021,NUTS,2021,EE,0,1.21
2021,NUTS,2021,ES,0,0.62
2021,NUTS,2021,FI,0,0.4
2021,NUTS,2021,FR,0,1.5
2021,NUTS,2021,HR,0,0.75
2021,NUTS,2021,HU,0,1.36
2021,NUTS,2021,IE,0,1.69
2021,NUTS,2021,IT,0,0.73
2021,NUTS,2021,LT,0,0.34
2021,NUTS,2021,LU,0,0.33
2021,NUTS,2021,LV,0,0.49
2021,NUTS,2021,NL,0,1.01
2021,NUTS,2021,PL,0,0.17
2021,NUTS,2021,PT,0,2.27
2021,NUTS,2021,SE,0,1.17
2021,NUTS,2021,SI,0,0.15
2021,NUTS,2021,SK,0,0.83
2021,NUTS,2021,UK,0,0.85
2021,NUTS,2021,AT1,1,0.67
2021,NUTS,2021,AT2,1,0.37
2021,NUTS,2021,AT3,1,0.77
2021,NUTS,2021,BE1,1,0.34
2021,NUTS,2021,BE2,1,1.74
2021,NUTS,2021,BE3,1,1.99
2021,NUTS,2021,CY0,1,0.71
2021,NUTS,2021,CZ0,1,0.82
2021,NUTS,2021,DE1,1,1.06
2021,NUTS,2021,DE2,1,0.76
2021,NUTS,2021,DE3,1,1.43
2021,NUTS,2021,DE4,1,0.78
2021,NUTS,2021,DE6,1,1.2
2021,NUTS,2021,DE7,1,1.27
2021,NUTS,2021,DE9,1,2.79
2021,NUTS,2021,DEA,1,1.16
2021,NUTS,2021,DEB,1,0.3
2021,NUTS,2021,DEC,1,4.05
2021,NUTS,2021,DED,1,0.28
2021,NUTS,2021,DEF,1,2.38
2021,NUTS,2021,DEG,1,0.78
2021,NUTS,2021,DK0,1,0.83
2021,NUTS,2021,EE0,1,1.21
2021,NUTS,2021,ES2,1,0.12
2021,NUTS,2021,ES3,1,0.77
2021,NUTS,2021,ES5,1,0.56
2021,NUTS,2021,ES6,1,1.86
2021,NUTS,2021,FI1,1,0.4
2021,NUTS,2021,FR1,1,1.67
2021,NUTS,2021,FRE,1,1.81
2021,NUTS,2021,FRI,1,2.52
2021,NUTS,2021,FRJ,1,1.53
2021,NUTS,2021,FRK,1,0.48
2021,NUTS,2021,FRL,1,0.36
2021,NUTS,2021,HR0,1,0.75
2021,NUTS,2021,HU1,1,1.23
2021,NUTS,2021,HU3,1,3.5
2021,NUTS,2021,IE0,1,1.69
2021,NUTS,2021,ITC,1,0.68
2021,NUTS,2021,ITF,1,0.97
2021,NUTS,2021,ITG,1,1.24
2021,NUTS,2021,ITH,1,0.57
2021,NUTS,2021,ITI,1,0.84
2021,NUTS,2021,LT0,1,0.34
2021,NUTS,2021,LU0,1,0.33
2021,NUTS,2021,LV0,1,0.49
2021,NUTS,2021,NL1,1,0.92
2021,NUTS,2021,NL2,1,0.36
2021,NUTS,2021,NL3,1,1.35
2021,NUTS,2021,NL4,1,0.37
2021,NUTS,2021,PL8,1,0.88
2021,NUTS,2021,PL9,1,0.27
2021,NUTS,2021,PT1,1,2.27
2021,NUTS,2021,SE1,1,1.61
2021,NUTS,2021,SE2,1,0.32
2021,NUTS,2021,SI0,1,0.15
2021,NUTS,2021,SK0,1,0.83
2021,NUTS,2021,UKE,1,0.65
2021,NUTS,2021,UKI,1,1.51
2021,NUTS,2021,UKJ,1,1.58
2021,NUTS,2021,UKM,1,1.02
2021,NUTS,2021,AT13,2,0.92
2021,NUTS,2021,AT22,2,0.37
2021,NUTS,2021,AT31,2,0.24
2021,NUTS,2021,AT33,2,1.88
2021,NUTS,2021,BE10,2,0.34
2021,NUTS,2021,BE21,2,3.16
2021,NUTS,2021,BE22,2,1.56
2021,NUTS,2021,BE23,2,0.64
2021,NUTS,2021,BE24,2,1.4
2021,NUTS,2021,BE31,2,3.5
2021,NUTS,2021,BE33,2,2.92
2021,NUTS,2021,CY00,2,0.71
2021,NUTS,2021,CZ01,2,0.29
2021,NUTS,2021,CZ02,2,4.43
2021,NUTS,2021,CZ03,2,5.68
2021,NUTS,2021,DE12,2,1.11
2021,NUTS,2021,DE14,2,3.06
2021,NUTS,2021,DE21,2,0.34
2021,NUTS,2021,DE23,2,3.97
2021,NUTS,2021,DE25,2,3.02
2021,NUTS,2021,DE26,2,1.92
2021,NUTS,2021,DE30,2,1.43
2021,NUTS,2021,DE40,2,0.78
2021,NUTS,2021,DE60,2,1.2
2021,NUTS,2021,DE71,2,1.0
2021,NUTS,2021,DE72,2,3.21
2021,NUTS,2021,DE91,2,3.2
2021,NUTS,2021,DEA2,2,1.51
2021,NUTS,2021,DEB3,2,0.33
2021,NUTS,2021,DEC0,2,4.05
2021,NUTS,2021,DED2,2,0.52
2021,NUTS,2021,DEF0,2,2.38
2021,NUTS,2021,DEG0,2,0.78
2021,NUTS,2021,DK01,2,1.48
2021,NUTS,2021,DK04,2,0.31
2021,NUTS,2021,EE00,2,1.21
2021,NUTS,2021,ES24,2,0.26
2021,NUTS,2021,ES30,2,0.77
2021,NUTS,2021,ES51,2,0.54
2021,NUTS,2021,ES52,2,0.52
2021,NUTS,2021,ES53,2,1.65
2021,NUTS,2021,ES61,2,1.88
2021,NUTS,2021,FI19,2,0.61
2021,NUTS,2021,FI1B,2,0.51
2021,NUTS,2021,FI1C,2,0.16
2021,NUTS,2021,FR10,2,1.67
2021,NUTS,2021,FRE1,2,1.81
2021,NUTS,2021,FRI1,2,1.75
2021,NUTS,2021,FRI2,2,5.52
2021,NUTS,2021,FRJ1,2,2.65
2021,NUTS,2021,FRK2,2,0.55
2021,NUTS,2021,FRL0,2,0.36
2021,NUTS,2021,HR05,2,1.23
2021,NUTS,2021,HU11,2,1.41
2021,NUTS,2021,HU33,2,5.68
2021,NUTS,2021,IE04,2,3.02
2021,NUTS,2021,IE05,2,1.9
2021,NUTS,2021,IE06,2,1.13
2021,NUTS,2021,ITC1,2,0.36
2021,NUTS,2021,ITC3,2,0.25
2021,NUTS,2021,ITC4,2,0.94
2021,NUTS,2021,ITF3,2,1.12
2021,NUTS,2021,ITF4,2,0.38
2021,NUTS,2021,ITG2,2,2.43
2021,NUTS,2021,ITH3,2,0.53
2021,NUTS,2021,ITH4,2,1.33
2021,NUTS,2021,ITH5,2,0.67
2021,NUTS,2021,ITI1,2,1.5
2021,NUTS,2021,ITI4,2,0.62
2021,NUTS,2021,LT01,2,0.52
2021,NUTS,2021,LU00,2,0.33
2021,NUTS,2021,LV00,2,0.49
2021,NUTS,2021,NL11,2,0.92
2021,NUTS,2021,NL22,2,0.46
2021,NUTS,2021,NL31,2,1.73
2021,NUTS,2021,NL32,2,1.14
2021,NUTS,2021,NL33,2,1.26
2021,NUTS,2021,NL41,2,0.37
2021,NUTS,2021,NL42,2,0.38
2021,NUTS,2021,PL84,2,1.48
2021,NUTS,2021,PL91,2,0.27
2021,NUTS,2021,PT11,2,3.88
2021,NUTS,2021,PT17,2,2.18
2021,NUTS,2021,SE11,2,2.06
2021,NUTS,2021,SE12,2,1.1
2021,NUTS,2021,SE22,2,0.38
2021,NUTS,2021,SE23,2,0.25
2021,NUTS,2021,SI04,2,0.19
2021,NUTS,2021,SK01,2,1.39
2021,NUTS,2021,UKE4,2,0.88
2021,NUTS,2021,UKI3,2,1.46
2021,NUTS,2021,UKI4,2,1.84
2021,NUTS,2021,UKJ3,2,4.19
2021,NUTS,2021,UKM8,2,1.48
2021,NUTS,2021,AT130,3,0.92
2021,NUTS,2021,AT221,3,0.38
2021,NUTS,2021,AT312,3,0.29
2021,NUTS,2021,AT332,3,1.88
2021,NUTS,2021,BE100,3,0.34
2021,NUTS,2021,BE211,3,2.88
2021,NUTS,2021,BE212,3,5.18
2021,NUTS,2021,BE223,3,5.68
2021,NUTS,2021,BE224,3,1.01
2021,NUTS,2021,BE234,3,0.65
2021,NUTS,2021,BE241,3,2.44
2021,NUTS,2021,BE242,3,1.31
2021,NUTS,2021,BE310,3,3.5
2021,NUTS,2021,BE332,3,2.92
2021,NUTS,2021,CY000,3,0.71
2021,NUTS,2021,CZ010,3,0.29
2021,NUTS,2021,CZ020,3,4.43
2021,NUTS,2021,CZ031,3,5.68
2021,NUTS,2021,DE125,3,1.88
2021,NUTS,2021,DE144,3,5.25
2021,NUTS,2021,DE146,3,5.68
2021,NUTS,2021,DE212,3,0.31
2021,NUTS,2021,DE21N,3,5.68
2021,NUTS,2021,DE232,3,3.97
2021,NUTS,2021,DE252,3,3.02
2021,NUTS,2021,DE263,3,1.92
2021,NUTS,2021,DE300,3,1.43
2021,NUTS,2021,DE404,3,1.08
2021,NUTS,2021,DE600,3,1.2
2021,NUTS,2021,DE712,3,0.84
2021,NUTS,2021,DE71C,3,4.1
2021,NUTS,2021,DE724,3,3.21
2021,NUTS,2021,DE911,3,2.75
2021,NUTS,2021,DE91C,3,4.06
2021,NUTS,2021,DEA22,3,3.33
2021,NUTS,2021,DEA23,3,0.95
2021,NUTS,2021,DEA2B,3,5.68
2021,NUTS,2021,DEA2C,3,1.38
2021,NUTS,2021,DEA2D,3,0.03
2021,NUTS,2021,DEB35,3,1.06
2021,NUTS,2021,DEB3J,3,1.97
2021,NUTS,2021,DEC01,3,4.62
2021,NUTS,2021,DEC04,3,4.81
2021,NUTS,2021,DED21,3,0.54
2021,NUTS,2021,DEF02,3,4.25
2021,NUTS,2021,DEG03,3,1.12
2021,NUTS,2021,DK011,3,1.44
2021,NUTS,2021,DK012,3,0.61
2021,NUTS,2021,DK013,3,3.24
2021,NUTS,2021,DK042,3,0.32
2021,NUTS,2021,EE008,3,1.53
2021,NUTS,2021,ES243,3,0.26
2021,NUTS,2021,ES300,3,0.77
2021,NUTS,2021,ES511,3,0.58
2021,NUTS,2021,ES523,3,0.77
2021,NUTS,2021,ES532,3,5.31
2021,NUTS,2021,ES618,3,1.9
2021,NUTS,2021,FI193,3,4.16
2021,NUTS,2021,FI1B1,3,0.51
2021,NUTS,2021,FI1C1,3,0.18
2021,NUTS,2021,FR101,3,2.11
2021,NUTS,2021,FR105,3,1.81
2021,NUTS,2021,FR107,3,1.29
2021,NUTS,2021,FRE11,3,1.81
2021,NUTS,2021,FRI12,3,3.04
2021,NUTS,2021,FRI23,3,5.52
2021,NUTS,2021,FRJ13,3,2.85
2021,NUTS,2021,FRK24,3,0.3
2021,NUTS,2021,FRK26,3,1.62
2021,NUTS,2021,FRL04,3,0.46
2021,NUTS,2021,HR050,3,1.23
2021,NUTS,2021,HU110,3,1.41
2021,NUTS,2021,HU333,3,5.68
2021,NUTS,2021,IE042,3,3.14
2021,NUTS,2021,IE053,3,1.95
2021,NUTS,2021,IE061,3,1.19
2021,NUTS,2021,ITC11,3,0.41
2021,NUTS,2021,ITC33,3,0.26
2021,NUTS,2021,ITC41,3,5.68
2021,NUTS,2021,ITC48,3,0.57
2021,NUTS,2021,ITC4C,3,0.93
2021,NUTS,2021,ITF33,3,1.39
2021,NUTS,2021,ITF46,3,5.68
2021,NUTS,2021,ITF47,3,0.26
2021,NUTS,2021,ITG2D,3,5.68
2021,NUTS,2021,ITH31,3,1.52
2021,NUTS,2021,ITH36,3,0.48
2021,NUTS,2021,ITH42,3,2.68
2021,NUTS,2021,ITH44,3,0.65
2021,NUTS,2021,ITH55,3,0.96
2021,NUTS,2021,ITI14,3,1.1
2021,NUTS,2021,ITI17,3,0.16
2021,NUTS,2021,ITI19,3,4.31
2021,NUTS,2021,ITI43,3,0.62
2021,NUTS,2021,LT011,3,0.52
2021,NUTS,2021,LU000,3,0.33
2021,NUTS,2021,LV006,3,0.51
2021,NUTS,2021,NL113,3,0.92
2021,NUTS,2021,NL221,3,0.24
2021,NUTS,2021,NL226,3,0.52
2021,NUTS,2021,NL310,3,1.73
2021,NUTS,2021,NL329,3,1.17
2021,NUTS,2021,NL332,3,0.44
2021,NUTS,2021,NL333,3,1.19
2021,NUTS,2021,NL337,3,1.55
2021,NUTS,2021,NL33C,3,1.5
2021,NUTS,2021,NL413,3,3.71
2021,NUTS,2021,NL414,3,0.35
2021,NUTS,2021,NL423,3,0.4
2021,NUTS,2021,PL841,3,1.48
2021,NUTS,2021,PL911,3,0.27
2021,NUTS,2021,PT11A,3,4.53
2021,NUTS,2021,PT170,3,2.18
2021,NUTS,2021,SE110,3,2.06
2021,NUTS,2021,SE121,3,1.8
2021,NUTS,2021,SE123,3,0.52
2021,NUTS,2021,SE224,3,0.38
2021,NUTS,2021,SE232,3,0.35
2021,NUTS,2021,SI041,3,0.21
2021,NUTS,2021,SK010,3,1.39
2021,NUTS,2021,UKE42,3,0.92
2021,NUTS,2021,UKI31,3,1.08
2021,NUTS,2021,UKI32,3,1.89
2021,NUTS,2021,UKI33,3,5.68
2021,NUTS,2021,UKI42,3,5.68
2021,NUTS,2021,UKJ32,3,4.19
2021,NUTS,2021,UKM82,3,1.48
2022,NUTS,2021,AT,0,0.17
2022,NUTS,2021,BE,0,0.98
2022,NUTS,2021,DK,0,4.05
2022,NUTS,2021,ES,0,1.38
2022,NUTS,2021,FR,0,0.64
2022,NUTS,2021,HR,0,4.05
2022,NUTS,2021,IE,0,0.23
2022,NUTS,2021,IT,0,0.69
2022,NUTS,2021,LU,0,4.05
2022,NUTS,2021,NL,0,2.16
2022,NUTS,2021,PT,0,4.05
2022,NUTS,2021,UK,0,0.36
2022,NUTS,2021,AT1,1,0.17
2022,NUTS,2021,BE2,1,0.98
2022,NUTS,2021,DK0,1,4.05
2022,NUTS,2021,ES3,1,2.5
2022,NUTS,2021,ES5,1,1.34
2022,NUTS,2021,FR1,1,0.64
2022,NUTS,2021,HR0,1,4.05
2022,NUTS,2021,IE0,1,0.23
2022,NUTS,2021,ITF,1,4.05
2022,NUTS,2021,ITI,1,2.49
2022,NUTS,2021,LU0,1,4.05
2022,NUTS,2021,NL1,1,0.38
2022,NUTS,2021,NL3,1,3.75
2022,NUTS,2021,PT1,1,4.05
2022,NUTS,2021,UKD,1,4.05
2022,NUTS,2021,AT13,2,0.29
2022,NUTS,2021,BE23,2,2.02
2022,NUTS,2021,DK01,2,4.05
2022,NUTS,2021,DK03,2,4.05
2022,NUTS,2021,ES30,2,2.5
2022,NUTS,2021,ES51,2,1.34
2022,NUTS,2021,FR10,2,0.64
2022,NUTS,2021,HR03,2,4.05
2022,NUTS,2021,IE04,2,2.02
2022,NUTS,2021,ITF3,2,4.05
2022,NUTS,2021,ITI2,2,4.05
2022,NUTS,2021,LU00,2,4.05
2022,NUTS,2021,NL11,2,4.05
2022,NUTS,2021,NL31,2,4.05
2022,NUTS,2021,NL32,2,2.02
2022,NUTS,2021,PT17,2,4.05
2022,NUTS,2021,UKD3,2,4.05
2022,NUTS,2021,AT130,3,0.29
2022,NUTS,2021,BE234,3,2.02
2022,NUTS,2021,DK011,3,4.05
2022,NUTS,2021,DK031,3,4.05
2022,NUTS,2021,ES300,3,2.5
2022,NUTS,2021,ES511,3,1.37
2022,NUTS,2021,FR101,3,1.96
2022,NUTS,2021,FR105,3,4.05
2022,NUTS,2021,HR031,3,4.05
2022,NUTS,2021,IE042,3,2.02
2022,NUTS,2021,ITF33,3,4.05
2022,NUTS,2021,ITI21,3,4.05
2022,NUTS,2021,LU000,3,4.05
2022,NUTS,2021,NL113,3,4.05
2022,NUTS,2021,NL310,3,4.05
2022,NUTS,2021,NL329,3,2.02
2022,NUTS,2021,PT170,3,4.05
2022,NUTS,2021,UKD33,3,4.05
