year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_total_t_fte
2012,NUTS,2010,PL2,1,5536.0
2013,NUTS,2010,PL2,1,6727.0
2014,NUTS,2010,PL2,1,8051.0
2015,NUTS,2010,PL2,1,9156.0
2016,NUTS,2010,PL2,1,12901.0
2017,NUTS,2010,PL2,1,16046.0
2018,NUTS,2010,PL2,1,17098.0
2019,NUTS,2010,PL2,1,18644.0
2011,NUTS,2010,PL21,2,1931.0
2012,NUTS,2010,PL21,2,3241.0
2013,NUTS,2010,PL21,2,3582.0
2014,NUTS,2010,PL21,2,4091.0
2015,NUTS,2010,PL21,2,5017.0
2016,NUTS,2010,PL21,2,8088.0
2017,NUTS,2010,PL21,2,10221.0
2018,NUTS,2010,PL21,2,10075.0
2019,NUTS,2010,PL21,2,11441.0
2011,NUTS,2010,PL22,2,2486.0
2012,NUTS,2010,PL22,2,2295.0
2013,NUTS,2010,PL22,2,3144.0
2014,NUTS,2010,PL22,2,3960.0
2015,NUTS,2010,PL22,2,4139.0
2016,NUTS,2010,PL22,2,4813.0
2017,NUTS,2010,PL22,2,5825.0
2018,NUTS,2010,PL22,2,7023.0
2019,NUTS,2010,PL22,2,7203.0
2011,NUTS,2010,PL3,1,3329.0
2012,NUTS,2010,PL3,1,4299.0
2013,NUTS,2010,PL3,1,4751.0
2014,NUTS,2010,PL3,1,6249.0
2015,NUTS,2010,PL3,1,5692.0
2011,NUTS,2010,PL31,2,435.0
2012,NUTS,2010,PL31,2,593.0
2013,NUTS,2010,PL31,2,579.0
2014,NUTS,2010,PL31,2,619.0
2015,NUTS,2010,PL31,2,885.0
2011,NUTS,2010,PL32,2,2215.0
2012,NUTS,2010,PL32,2,3113.0
2013,NUTS,2010,PL32,2,3488.0
2014,NUTS,2010,PL32,2,4948.0
2015,NUTS,2010,PL32,2,3866.0
2011,NUTS,2010,PL33,2,316.0
2012,NUTS,2010,PL33,2,325.0
2013,NUTS,2010,PL33,2,284.0
2014,NUTS,2010,PL33,2,330.0
2015,NUTS,2010,PL33,2,508.0
2011,NUTS,2010,PL34,2,363.0
2012,NUTS,2010,PL34,2,268.0
2013,NUTS,2010,PL34,2,400.0
2014,NUTS,2010,PL34,2,352.0
2015,NUTS,2010,PL34,2,433.0
2011,NUTS,2010,PL4,1,1389.0
2012,NUTS,2010,PL4,1,2033.0
2013,NUTS,2010,PL4,1,2506.0
2014,NUTS,2010,PL4,1,2671.0
2015,NUTS,2010,PL4,1,3754.0
2016,NUTS,2010,PL4,1,4043.0
2017,NUTS,2010,PL4,1,5322.0
2018,NUTS,2010,PL4,1,6038.0
2019,NUTS,2010,PL4,1,6475.0
2011,NUTS,2010,PL41,2,1080.0
2013,NUTS,2010,PL41,2,2073.0
2014,NUTS,2010,PL41,2,2099.0
2015,NUTS,2010,PL41,2,3064.0
2016,NUTS,2010,PL41,2,3321.0
2017,NUTS,2010,PL41,2,4087.0
2018,NUTS,2010,PL41,2,4513.0
2019,NUTS,2010,PL41,2,4819.0
2011,NUTS,2010,PL42,2,179.0
2012,NUTS,2010,PL42,2,314.0
2013,NUTS,2010,PL42,2,248.0
2014,NUTS,2010,PL42,2,397.0
2015,NUTS,2010,PL42,2,420.0
2016,NUTS,2010,PL42,2,426.0
2017,NUTS,2010,PL42,2,696.0
2018,NUTS,2010,PL42,2,894.0
2011,NUTS,2010,PL43,2,130.0
2013,NUTS,2010,PL43,2,184.0
2014,NUTS,2010,PL43,2,175.0
2015,NUTS,2010,PL43,2,271.0
2016,NUTS,2010,PL43,2,297.0
2017,NUTS,2010,PL43,2,538.0
2018,NUTS,2010,PL43,2,631.0
2011,NUTS,2010,PL5,1,1693.0
2012,NUTS,2010,PL5,1,2306.0
2013,NUTS,2010,PL5,1,2550.0
2014,NUTS,2010,PL5,1,3356.0
2015,NUTS,2010,PL5,1,3696.0
2016,NUTS,2010,PL5,1,4881.0
2017,NUTS,2010,PL5,1,6650.0
2018,NUTS,2010,PL5,1,8204.0
2019,NUTS,2010,PL5,1,8923.0
2011,NUTS,2010,PL51,2,1593.0
2012,NUTS,2010,PL51,2,2028.0
2013,NUTS,2010,PL51,2,2357.0
2014,NUTS,2010,PL51,2,3105.0
2015,NUTS,2010,PL51,2,3369.0
2016,NUTS,2010,PL51,2,4348.0
2017,NUTS,2010,PL51,2,5911.0
2018,NUTS,2010,PL51,2,7411.0
2019,NUTS,2010,PL51,2,8124.0
2011,NUTS,2010,PL52,2,100.0
2012,NUTS,2010,PL52,2,279.0
2013,NUTS,2010,PL52,2,193.0
2014,NUTS,2010,PL52,2,251.0
2015,NUTS,2010,PL52,2,327.0
2016,NUTS,2010,PL52,2,532.0
2017,NUTS,2010,PL52,2,739.0
2018,NUTS,2010,PL52,2,793.0
2019,NUTS,2010,PL52,2,799.0
2011,NUTS,2010,PL6,1,2519.0
2012,NUTS,2010,PL6,1,3238.0
2013,NUTS,2010,PL6,1,3219.0
2014,NUTS,2010,PL6,1,4041.0
2015,NUTS,2010,PL6,1,4932.0
2016,NUTS,2010,PL6,1,5592.0
2017,NUTS,2010,PL6,1,6839.0
2018,NUTS,2010,PL6,1,9582.0
2019,NUTS,2010,PL6,1,9441.0
2011,NUTS,2010,PL61,2,570.0
2012,NUTS,2010,PL61,2,896.0
2013,NUTS,2010,PL61,2,724.0
2014,NUTS,2010,PL61,2,866.0
2015,NUTS,2010,PL61,2,1099.0
2016,NUTS,2010,PL61,2,1391.0
2017,NUTS,2010,PL61,2,1929.0
2018,NUTS,2010,PL61,2,2427.0
2019,NUTS,2010,PL61,2,2069.0
2011,NUTS,2010,PL62,2,153.0
2012,NUTS,2010,PL62,2,205.0
2013,NUTS,2010,PL62,2,168.0
2014,NUTS,2010,PL62,2,238.0
2015,NUTS,2010,PL62,2,472.0
2016,NUTS,2010,PL62,2,453.0
2017,NUTS,2010,PL62,2,628.0
2018,NUTS,2010,PL62,2,1004.0
2019,NUTS,2010,PL62,2,949.0
2011,NUTS,2010,PL63,2,1796.0
2012,NUTS,2010,PL63,2,2137.0
2013,NUTS,2010,PL63,2,2327.0
2014,NUTS,2010,PL63,2,2936.0
2015,NUTS,2010,PL63,2,3361.0
2016,NUTS,2010,PL63,2,3748.0
2017,NUTS,2010,PL63,2,4282.0
2018,NUTS,2010,PL63,2,6151.0
2019,NUTS,2010,PL63,2,6424.0
2016,NUTS,2010,PL7,1,2659.0
2017,NUTS,2010,PL7,1,2942.0
2018,NUTS,2010,PL7,1,3710.0
2019,NUTS,2010,PL7,1,3961.0
2016,NUTS,2010,PL71,2,2341.0
2017,NUTS,2010,PL71,2,2503.0
2018,NUTS,2010,PL71,2,3174.0
2019,NUTS,2010,PL71,2,3380.0
2016,NUTS,2010,PL72,2,318.0
2017,NUTS,2010,PL72,2,438.0
2018,NUTS,2010,PL72,2,537.0
2019,NUTS,2010,PL72,2,581.0
2016,NUTS,2010,PL8,1,5693.0
2017,NUTS,2010,PL8,1,5875.0
2018,NUTS,2010,PL8,1,6142.0
2019,NUTS,2010,PL8,1,6177.0
2016,NUTS,2010,PL81,2,1006.0
2017,NUTS,2010,PL81,2,1233.0
2018,NUTS,2010,PL81,2,1329.0
2019,NUTS,2010,PL81,2,1334.0
2016,NUTS,2010,PL82,2,4156.0
2018,NUTS,2010,PL82,2,4041.0
2019,NUTS,2010,PL82,2,3966.0
2016,NUTS,2010,PL84,2,531.0
2018,NUTS,2010,PL84,2,772.0
2019,NUTS,2010,PL84,2,877.0
2016,NUTS,2010,PL9,1,19989.0
2017,NUTS,2010,PL9,1,29293.0
2018,NUTS,2010,PL9,1,35207.0
2019,NUTS,2010,PL9,1,33121.0
2016,NUTS,2010,PL91,2,19039.0
2017,NUTS,2010,PL91,2,28200.0
2016,NUTS,2010,PL92,2,950.0
2017,NUTS,2010,PL92,2,1093.0
2011,NUTS,2010,PT,0,16030.0
2012,NUTS,2010,PT,0,15668.0
2013,NUTS,2010,PT,0,16220.0
2014,NUTS,2010,PT,0,17348.0
2015,NUTS,2010,PT,0,18283.0
2016,NUTS,2010,PT,0,19367.0
2017,NUTS,2010,PT,0,22022.0
2018,NUTS,2010,PT,0,23662.0
2019,NUTS,2010,PT,0,26793.0
2020,NUTS,2010,PT,0,30872.0
2011,NUTS,2010,PT1,1,15935.0
2012,NUTS,2010,PT1,1,15567.0
2013,NUTS,2010,PT1,1,16111.0
2014,NUTS,2010,PT1,1,17234.0
2015,NUTS,2010,PT1,1,18144.0
2016,NUTS,2010,PT1,1,19218.0
2017,NUTS,2010,PT1,1,21870.0
2018,NUTS,2010,PT1,1,23405.0
2019,NUTS,2010,PT1,1,26530.0
2020,NUTS,2010,PT1,1,30592.0
2011,NUTS,2010,PT11,2,5117.0
2012,NUTS,2010,PT11,2,5207.0
2013,NUTS,2010,PT11,2,5688.0
2014,NUTS,2010,PT11,2,6355.0
2015,NUTS,2010,PT11,2,7162.0
2016,NUTS,2010,PT11,2,6709.0
2017,NUTS,2010,PT11,2,8217.0
2018,NUTS,2010,PT11,2,8804.0
2019,NUTS,2010,PT11,2,10077.0
2020,NUTS,2010,PT11,2,12259.0
2011,NUTS,2010,PT15,2,92.0
2012,NUTS,2010,PT15,2,83.0
2013,NUTS,2010,PT15,2,86.0
2014,NUTS,2010,PT15,2,120.0
2015,NUTS,2010,PT15,2,138.0
2016,NUTS,2010,PT15,2,129.0
2017,NUTS,2010,PT15,2,109.0
2018,NUTS,2010,PT15,2,116.0
2019,NUTS,2010,PT15,2,189.0
2020,NUTS,2010,PT15,2,294.0
2011,NUTS,2010,PT16,2,3358.0
2012,NUTS,2010,PT16,2,3339.0
2013,NUTS,2010,PT16,2,3444.0
2014,NUTS,2010,PT16,2,3781.0
2015,NUTS,2010,PT16,2,3839.0
2016,NUTS,2010,PT16,2,4337.0
2017,NUTS,2010,PT16,2,5091.0
2018,NUTS,2010,PT16,2,5397.0
2019,NUTS,2010,PT16,2,6220.0
2020,NUTS,2010,PT16,2,6483.0
2011,NUTS,2010,PT17,2,7048.0
2012,NUTS,2010,PT17,2,6604.0
2013,NUTS,2010,PT17,2,6524.0
2014,NUTS,2010,PT17,2,6546.0
2015,NUTS,2010,PT17,2,6557.0
2016,NUTS,2010,PT17,2,7441.0
2017,NUTS,2010,PT17,2,7740.0
2018,NUTS,2010,PT17,2,8156.0
2019,NUTS,2010,PT17,2,9018.0
2020,NUTS,2010,PT17,2,10327.0
2011,NUTS,2010,PT18,2,320.0
2012,NUTS,2010,PT18,2,335.0
2013,NUTS,2010,PT18,2,369.0
2014,NUTS,2010,PT18,2,432.0
2015,NUTS,2010,PT18,2,448.0
2016,NUTS,2010,PT18,2,603.0
2017,NUTS,2010,PT18,2,713.0
2018,NUTS,2010,PT18,2,933.0
2019,NUTS,2010,PT18,2,1026.0
2020,NUTS,2010,PT18,2,1230.0
2011,NUTS,2010,PT2,1,28.0
2012,NUTS,2010,PT2,1,42.0
2013,NUTS,2010,PT2,1,23.0
2014,NUTS,2010,PT2,1,25.0
2015,NUTS,2010,PT2,1,34.0
2016,NUTS,2010,PT2,1,43.0
2017,NUTS,2010,PT2,1,58.0
2018,NUTS,2010,PT2,1,67.0
2019,NUTS,2010,PT2,1,67.0
2020,NUTS,2010,PT2,1,59.0
2011,NUTS,2010,PT20,2,28.0
2012,NUTS,2010,PT20,2,42.0
2013,NUTS,2010,PT20,2,23.0
2014,NUTS,2010,PT20,2,25.0
2015,NUTS,2010,PT20,2,34.0
2016,NUTS,2010,PT20,2,43.0
2017,NUTS,2010,PT20,2,58.0
2018,NUTS,2010,PT20,2,67.0
2019,NUTS,2010,PT20,2,67.0
2020,NUTS,2010,PT20,2,59.0
2011,NUTS,2010,PT3,1,68.0
2012,NUTS,2010,PT3,1,59.0
2013,NUTS,2010,PT3,1,87.0
2014,NUTS,2010,PT3,1,89.0
2015,NUTS,2010,PT3,1,106.0
2016,NUTS,2010,PT3,1,106.0
2017,NUTS,2010,PT3,1,95.0
2018,NUTS,2010,PT3,1,189.0
2019,NUTS,2010,PT3,1,196.0
2020,NUTS,2010,PT3,1,221.0
2011,NUTS,2010,PT30,2,68.0
2012,NUTS,2010,PT30,2,59.0
2013,NUTS,2010,PT30,2,87.0
2014,NUTS,2010,PT30,2,89.0
2015,NUTS,2010,PT30,2,106.0
2016,NUTS,2010,PT30,2,106.0
2017,NUTS,2010,PT30,2,95.0
2018,NUTS,2010,PT30,2,189.0
2019,NUTS,2010,PT30,2,196.0
2020,NUTS,2010,PT30,2,221.0
2011,NUTS,2010,RO,0,10002.0
2012,NUTS,2010,RO,0,10887.0
2013,NUTS,2010,RO,0,10514.0
2014,NUTS,2010,RO,0,10437.0
2015,NUTS,2010,RO,0,10128.0
2016,NUTS,2010,RO,0,10785.0
2017,NUTS,2010,RO,0,11525.0
2018,NUTS,2010,RO,0,12081.0
2019,NUTS,2010,RO,0,11628.0
2020,NUTS,2010,RO,0,11880.0
2011,NUTS,2010,RO1,1,1582.0
2012,NUTS,2010,RO1,1,1516.0
2013,NUTS,2010,RO1,1,1008.0
2014,NUTS,2010,RO1,1,2253.0
2015,NUTS,2010,RO1,1,2090.0
2016,NUTS,2010,RO1,1,2224.0
2017,NUTS,2010,RO1,1,2291.0
2018,NUTS,2010,RO1,1,2386.0
2019,NUTS,2010,RO1,1,2481.0
2011,NUTS,2010,RO11,2,901.0
2012,NUTS,2010,RO11,2,795.0
2013,NUTS,2010,RO11,2,426.0
2014,NUTS,2010,RO11,2,536.0
2015,NUTS,2010,RO11,2,459.0
2016,NUTS,2010,RO11,2,352.0
2017,NUTS,2010,RO11,2,476.0
2018,NUTS,2010,RO11,2,377.0
2019,NUTS,2010,RO11,2,298.0
2011,NUTS,2010,RO12,2,680.0
2012,NUTS,2010,RO12,2,721.0
2013,NUTS,2010,RO12,2,583.0
2014,NUTS,2010,RO12,2,1717.0
2015,NUTS,2010,RO12,2,1631.0
2016,NUTS,2010,RO12,2,1872.0
2017,NUTS,2010,RO12,2,1815.0
2018,NUTS,2010,RO12,2,2009.0
2019,NUTS,2010,RO12,2,2183.0
2011,NUTS,2010,RO2,1,364.0
2012,NUTS,2010,RO2,1,815.0
2013,NUTS,2010,RO2,1,835.0
2014,NUTS,2010,RO2,1,666.0
2015,NUTS,2010,RO2,1,597.0
2016,NUTS,2010,RO2,1,570.0
2017,NUTS,2010,RO2,1,467.0
2018,NUTS,2010,RO2,1,468.0
2019,NUTS,2010,RO2,1,774.0
2011,NUTS,2010,RO21,2,314.0
2012,NUTS,2010,RO21,2,578.0
2013,NUTS,2010,RO21,2,732.0
2014,NUTS,2010,RO21,2,539.0
2015,NUTS,2010,RO21,2,443.0
2016,NUTS,2010,RO21,2,392.0
2017,NUTS,2010,RO21,2,404.0
2018,NUTS,2010,RO21,2,430.0
2019,NUTS,2010,RO21,2,728.0
2011,NUTS,2010,RO22,2,50.0
2012,NUTS,2010,RO22,2,237.0
2013,NUTS,2010,RO22,2,103.0
2014,NUTS,2010,RO22,2,127.0
2015,NUTS,2010,RO22,2,154.0
2016,NUTS,2010,RO22,2,178.0
2017,NUTS,2010,RO22,2,63.0
2018,NUTS,2010,RO22,2,38.0
2019,NUTS,2010,RO22,2,46.0
2011,NUTS,2010,RO3,1,7754.0
2012,NUTS,2010,RO3,1,8105.0
2013,NUTS,2010,RO3,1,8147.0
2014,NUTS,2010,RO3,1,7144.0
2015,NUTS,2010,RO3,1,6436.0
2016,NUTS,2010,RO3,1,6891.0
2017,NUTS,2010,RO3,1,7637.0
2018,NUTS,2010,RO3,1,8006.0
2019,NUTS,2010,RO3,1,7138.0
2011,NUTS,2010,RO31,2,749.0
2012,NUTS,2010,RO31,2,1727.0
2013,NUTS,2010,RO31,2,3032.0
2014,NUTS,2010,RO31,2,2453.0
2015,NUTS,2010,RO31,2,1615.0
2016,NUTS,2010,RO31,2,1474.0
2017,NUTS,2010,RO31,2,1196.0
2018,NUTS,2010,RO31,2,1423.0
2019,NUTS,2010,RO31,2,1316.0
2011,NUTS,2010,RO32,2,7005.0
2012,NUTS,2010,RO32,2,6378.0
2013,NUTS,2010,RO32,2,5115.0
2014,NUTS,2010,RO32,2,4691.0
2015,NUTS,2010,RO32,2,4821.0
2016,NUTS,2010,RO32,2,5417.0
2017,NUTS,2010,RO32,2,6441.0
2018,NUTS,2010,RO32,2,6583.0
2019,NUTS,2010,RO32,2,5822.0
2011,NUTS,2010,RO4,1,302.0
2012,NUTS,2010,RO4,1,452.0
2013,NUTS,2010,RO4,1,524.0
2014,NUTS,2010,RO4,1,373.0
2015,NUTS,2010,RO4,1,1005.0
2016,NUTS,2010,RO4,1,1100.0
2017,NUTS,2010,RO4,1,1130.0
2018,NUTS,2010,RO4,1,1221.0
2019,NUTS,2010,RO4,1,1235.0
2011,NUTS,2010,RO41,2,158.0
2012,NUTS,2010,RO41,2,264.0
2013,NUTS,2010,RO41,2,106.0
2014,NUTS,2010,RO41,2,125.0
2015,NUTS,2010,RO41,2,153.0
2016,NUTS,2010,RO41,2,116.0
2017,NUTS,2010,RO41,2,196.0
2018,NUTS,2010,RO41,2,170.0
2019,NUTS,2010,RO41,2,134.0
2011,NUTS,2010,RO42,2,144.0
2012,NUTS,2010,RO42,2,188.0
2013,NUTS,2010,RO42,2,418.0
2014,NUTS,2010,RO42,2,249.0
2015,NUTS,2010,RO42,2,852.0
2016,NUTS,2010,RO42,2,984.0
2017,NUTS,2010,RO42,2,934.0
2018,NUTS,2010,RO42,2,1051.0
2019,NUTS,2010,RO42,2,1101.0
2011,NUTS,2010,RS,0,455.0
2012,NUTS,2010,RS,0,719.0
2013,NUTS,2010,RS,0,789.0
2014,NUTS,2010,RS,0,3054.0
2015,NUTS,2010,RS,0,3090.0
2016,NUTS,2010,RS,0,3599.0
2017,NUTS,2010,RS,0,3111.0
2018,NUTS,2010,RS,0,2925.0
2019,NUTS,2010,RS,0,2940.0
2020,NUTS,2010,RS,0,2978.0
2018,NUTS,2010,RS1,1,2759.0
2019,NUTS,2010,RS1,1,2678.0
2020,NUTS,2010,RS1,1,2681.0
2018,NUTS,2010,RS11,2,1875.0
2019,NUTS,2010,RS11,2,1794.0
2020,NUTS,2010,RS11,2,1926.0
2018,NUTS,2010,RS12,2,885.0
2019,NUTS,2010,RS12,2,884.0
2020,NUTS,2010,RS12,2,755.0
2018,NUTS,2010,RS2,1,166.0
2019,NUTS,2010,RS2,1,262.0
2020,NUTS,2010,RS2,1,297.0
2018,NUTS,2010,RS21,2,53.0
2019,NUTS,2010,RS21,2,84.0
2020,NUTS,2010,RS21,2,114.0
2018,NUTS,2010,RS22,2,113.0
2019,NUTS,2010,RS22,2,179.0
2020,NUTS,2010,RS22,2,183.0
2011,NUTS,2010,RU,0,439683.0
2012,NUTS,2010,RU,0,413796.0
2013,NUTS,2010,RU,0,424063.0
2014,NUTS,2010,RU,0,423134.0
2015,NUTS,2010,RU,0,426372.0
2017,NUTS,2010,RU,0,389191.0
2018,NUTS,2010,RU,0,359385.0
2019,NUTS,2010,RU,0,390817.0
2011,NUTS,2010,SE,0,54787.0
2012,NUTS,2010,SE,0,55839.0
2013,NUTS,2010,SE,0,56413.0
2014,NUTS,2010,SE,0,57307.0
2015,NUTS,2010,SE,0,57691.0
2016,NUTS,2010,SE,0,64276.0
2017,NUTS,2010,SE,0,63729.0
2018,NUTS,2010,SE,0,67554.0
2019,NUTS,2010,SE,0,64641.0
2020,NUTS,2010,SE,0,68303.0
2011,NUTS,2010,SE1,1,26409.0
2013,NUTS,2010,SE1,1,27203.0
2015,NUTS,2010,SE1,1,27851.0
2017,NUTS,2010,SE1,1,28640.0
2019,NUTS,2010,SE1,1,29983.0
2011,NUTS,2010,SE11,2,18436.0
2013,NUTS,2010,SE11,2,17896.0
2015,NUTS,2010,SE11,2,18838.0
2017,NUTS,2010,SE11,2,20641.0
2019,NUTS,2010,SE11,2,20587.0
2011,NUTS,2010,SE12,2,7973.0
2013,NUTS,2010,SE12,2,9307.0
2015,NUTS,2010,SE12,2,9013.0
2017,NUTS,2010,SE12,2,7999.0
2019,NUTS,2010,SE12,2,9396.0
2011,NUTS,2010,SE2,1,25078.0
2013,NUTS,2010,SE2,1,25202.0
2015,NUTS,2010,SE2,1,26200.0
2017,NUTS,2010,SE2,1,31564.0
2011,NUTS,2010,SE21,2,2323.0
2013,NUTS,2010,SE21,2,2762.0
2015,NUTS,2010,SE21,2,2845.0
2011,NUTS,2010,SE22,2,8709.0
2013,NUTS,2010,SE22,2,8993.0
2015,NUTS,2010,SE22,2,8230.0
2017,NUTS,2010,SE22,2,7631.0
2019,NUTS,2010,SE22,2,9778.0
2011,NUTS,2010,SE23,2,14046.0
2013,NUTS,2010,SE23,2,13447.0
2015,NUTS,2010,SE23,2,15124.0
2017,NUTS,2010,SE23,2,20867.0
2019,NUTS,2010,SE23,2,19544.0
2011,NUTS,2010,SE3,1,3300.0
2013,NUTS,2010,SE3,1,4008.0
2015,NUTS,2010,SE3,1,3641.0
2017,NUTS,2010,SE3,1,3408.0
2011,NUTS,2010,SE31,2,1803.0
2013,NUTS,2010,SE31,2,2329.0
2015,NUTS,2010,SE31,2,1982.0
2017,NUTS,2010,SE31,2,1870.0
2019,NUTS,2010,SE31,2,1604.0
2011,NUTS,2010,SE32,2,700.0
2013,NUTS,2010,SE32,2,646.0
2015,NUTS,2010,SE32,2,614.0
2011,NUTS,2010,SE33,2,797.0
2013,NUTS,2010,SE33,2,1033.0
2015,NUTS,2010,SE33,2,1045.0
2017,NUTS,2010,SE33,2,973.0
2019,NUTS,2010,SE33,2,1040.0
2011,NUTS,2010,SI,0,9622.0
2012,NUTS,2010,SI,0,9451.0
2013,NUTS,2010,SI,0,9811.0
2014,NUTS,2010,SI,0,9696.0
2015,NUTS,2010,SI,0,9222.0
2016,NUTS,2010,SI,0,9569.0
2017,NUTS,2010,SI,0,9954.0
2018,NUTS,2010,SI,0,10471.0
2019,NUTS,2010,SI,0,11326.0
2020,NUTS,2010,SI,0,10279.0
2011,NUTS,2010,SI0,1,9622.0
2012,NUTS,2010,SI0,1,9451.0
2013,NUTS,2010,SI0,1,9811.0
2014,NUTS,2010,SI0,1,9696.0
2015,NUTS,2010,SI0,1,9222.0
2016,NUTS,2010,SI0,1,9569.0
2017,NUTS,2010,SI0,1,9954.0
2018,NUTS,2010,SI0,1,10471.0
2019,NUTS,2010,SI0,1,11326.0
2013,NUTS,2010,SI03,2,3658.0
2014,NUTS,2010,SI03,2,3725.0
2015,NUTS,2010,SI03,2,3461.0
2016,NUTS,2010,SI03,2,3470.0
2017,NUTS,2010,SI03,2,3599.0
2018,NUTS,2010,SI03,2,3995.0
2019,NUTS,2010,SI03,2,4492.0
2013,NUTS,2010,SI04,2,6153.0
2014,NUTS,2010,SI04,2,5971.0
2015,NUTS,2010,SI04,2,5761.0
2016,NUTS,2010,SI04,2,6099.0
2017,NUTS,2010,SI04,2,6356.0
2018,NUTS,2010,SI04,2,6477.0
2019,NUTS,2010,SI04,2,6834.0
2011,NUTS,2010,SK,0,3251.0
2012,NUTS,2010,SK,0,3790.0
2013,NUTS,2010,SK,0,3618.0
2014,NUTS,2010,SK,0,4133.0
2015,NUTS,2010,SK,0,4405.0
2016,NUTS,2010,SK,0,4643.0
2017,NUTS,2010,SK,0,5654.0
2018,NUTS,2010,SK,0,6524.0
2019,NUTS,2010,SK,0,7113.0
2020,NUTS,2010,SK,0,8032.0
2011,NUTS,2010,SK01,2,996.0
2012,NUTS,2010,SK01,2,1416.0
2013,NUTS,2010,SK01,2,1490.0
2014,NUTS,2010,SK01,2,1123.0
2015,NUTS,2010,SK01,2,1272.0
2016,NUTS,2010,SK01,2,1817.0
2017,NUTS,2010,SK01,2,1836.0
2018,NUTS,2010,SK01,2,2153.0
2019,NUTS,2010,SK01,2,2429.0
2020,NUTS,2010,SK01,2,2803.0
2011,NUTS,2010,SK02,2,1158.0
2012,NUTS,2010,SK02,2,1184.0
2013,NUTS,2010,SK02,2,896.0
2014,NUTS,2010,SK02,2,1494.0
2015,NUTS,2010,SK02,2,1631.0
2016,NUTS,2010,SK02,2,1267.0
2017,NUTS,2010,SK02,2,2113.0
2018,NUTS,2010,SK02,2,2218.0
2019,NUTS,2010,SK02,2,2355.0
2020,NUTS,2010,SK02,2,2305.0
2011,NUTS,2010,SK03,2,699.0
2012,NUTS,2010,SK03,2,761.0
2013,NUTS,2010,SK03,2,798.0
2014,NUTS,2010,SK03,2,1007.0
2015,NUTS,2010,SK03,2,993.0
2016,NUTS,2010,SK03,2,846.0
2017,NUTS,2010,SK03,2,981.0
2018,NUTS,2010,SK03,2,1260.0
2019,NUTS,2010,SK03,2,1394.0
2020,NUTS,2010,SK03,2,1354.0
2011,NUTS,2010,SK04,2,398.0
2012,NUTS,2010,SK04,2,431.0
2013,NUTS,2010,SK04,2,434.0
2014,NUTS,2010,SK04,2,509.0
2015,NUTS,2010,SK04,2,509.0
2016,NUTS,2010,SK04,2,712.0
2017,NUTS,2010,SK04,2,724.0
2018,NUTS,2010,SK04,2,893.0
2019,NUTS,2010,SK04,2,935.0
2020,NUTS,2010,SK04,2,1569.0
2011,NUTS,2010,TR,0,45408.0
2012,NUTS,2010,TR,0,52233.0
2013,NUTS,2010,TR,0,58391.0
2014,NUTS,2010,TR,0,61945.0
2015,NUTS,2010,TR,0,66667.0
2016,NUTS,2010,TR,0,72579.0
2017,NUTS,2010,TR,0,87918.0
2018,NUTS,2010,TR,0,104376.0
2019,NUTS,2010,TR,0,114931.0
2020,NUTS,2010,TR,0,130279.0
2011,NUTS,2010,UK,0,158385.0
2012,NUTS,2010,UK,0,160116.0
2013,NUTS,2010,UK,0,177948.0
2014,NUTS,2010,UK,0,192221.0
2015,NUTS,2010,UK,0,206153.0
2016,NUTS,2010,UK,0,209584.0
2017,NUTS,2010,UK,0,231234.0
2018,NUTS,2010,UK,0,250059.0
2019,NUTS,2010,UK,0,270417.0
2011,NUTS,2010,UKC,1,3500.0
2012,NUTS,2010,UKC,1,3469.0
2013,NUTS,2010,UKC,1,4783.0
2014,NUTS,2010,UKC,1,4073.0
2015,NUTS,2010,UKC,1,4449.0
2016,NUTS,2010,UKC,1,4179.0
2017,NUTS,2010,UKC,1,5416.0
2018,NUTS,2010,UKC,1,6060.0
2011,NUTS,2010,UKC1,2,1380.0
2012,NUTS,2010,UKC1,2,1445.0
2013,NUTS,2010,UKC1,2,2530.0
2014,NUTS,2010,UKC1,2,1658.0
2015,NUTS,2010,UKC1,2,1650.0
2016,NUTS,2010,UKC1,2,1382.0
2017,NUTS,2010,UKC1,2,1865.0
2018,NUTS,2010,UKC1,2,2300.0
2011,NUTS,2010,UKC2,2,2121.0
2012,NUTS,2010,UKC2,2,2025.0
2013,NUTS,2010,UKC2,2,2253.0
2014,NUTS,2010,UKC2,2,2415.0
2015,NUTS,2010,UKC2,2,2799.0
2016,NUTS,2010,UKC2,2,2797.0
2017,NUTS,2010,UKC2,2,3551.0
2018,NUTS,2010,UKC2,2,3761.0
2011,NUTS,2010,UKD,1,13346.0
2012,NUTS,2010,UKD,1,12960.0
2013,NUTS,2010,UKD,1,13024.0
2014,NUTS,2010,UKD,1,15266.0
2015,NUTS,2010,UKD,1,17324.0
2016,NUTS,2010,UKD,1,17496.0
2017,NUTS,2010,UKD,1,18791.0
2018,NUTS,2010,UKD,1,19808.0
2011,NUTS,2010,UKD1,2,1337.0
2012,NUTS,2010,UKD1,2,1112.0
2013,NUTS,2010,UKD1,2,918.0
2014,NUTS,2010,UKD1,2,1407.0
2015,NUTS,2010,UKD1,2,1770.0
2016,NUTS,2010,UKD1,2,1727.0
2017,NUTS,2010,UKD1,2,1854.0
2018,NUTS,2010,UKD1,2,2166.0
2011,NUTS,2010,UKD3,2,3235.0
2012,NUTS,2010,UKD3,2,3215.0
