year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_hes_total
2007,NUTS,2010,PL62,2,1804.0
2008,NUTS,2010,PL62,2,1904.0
2012,NUTS,2010,PL62,2,1916.0
2013,NUTS,2010,PL62,2,1924.0
2014,NUTS,2010,PL62,2,2044.0
2015,NUTS,2010,PL62,2,1977.0
2016,NUTS,2010,PL62,2,2186.0
2017,NUTS,2010,PL62,2,2663.0
2000,NUTS,2010,PL63,2,5125.0
2001,NUTS,2010,PL63,2,4805.0
2002,NUTS,2010,PL63,2,4620.0
2003,NUTS,2010,PL63,2,5183.0
2004,NUTS,2010,PL63,2,5164.0
2005,NUTS,2010,PL63,2,4923.0
2006,NUTS,2010,PL63,2,4907.0
2007,NUTS,2010,PL63,2,4755.0
2008,NUTS,2010,PL63,2,4912.0
2009,NUTS,2010,PL63,2,5057.0
2010,NUTS,2010,PL63,2,5159.0
2011,NUTS,2010,PL63,2,5049.0
2012,NUTS,2010,PL63,2,4996.0
2013,NUTS,2010,PL63,2,5115.0
2014,NUTS,2010,PL63,2,5099.0
2015,NUTS,2010,PL63,2,5010.0
2016,NUTS,2010,PL63,2,5417.0
2017,NUTS,2010,PL63,2,8014.0
2018,NUTS,2010,PL63,2,8402.0
2019,NUTS,2010,PL63,2,8203.0
2016,NUTS,2010,PL7,1,7078.0
2017,NUTS,2010,PL7,1,10102.0
2019,NUTS,2010,PL7,1,10232.0
2016,NUTS,2010,PL71,2,6001.0
2017,NUTS,2010,PL71,2,8474.0
2018,NUTS,2010,PL71,2,7350.0
2019,NUTS,2010,PL71,2,8382.0
2016,NUTS,2010,PL72,2,1077.0
2017,NUTS,2010,PL72,2,1628.0
2019,NUTS,2010,PL72,2,1850.0
2016,NUTS,2010,PL8,1,11304.0
2017,NUTS,2010,PL8,1,14958.0
2018,NUTS,2010,PL8,1,16621.0
2019,NUTS,2010,PL8,1,16826.0
2016,NUTS,2010,PL81,2,6469.0
2017,NUTS,2010,PL81,2,8973.0
2018,NUTS,2010,PL81,2,10515.0
2019,NUTS,2010,PL81,2,10613.0
2016,NUTS,2010,PL82,2,2565.0
2017,NUTS,2010,PL82,2,2810.0
2019,NUTS,2010,PL82,2,2564.0
2016,NUTS,2010,PL84,2,2270.0
2017,NUTS,2010,PL84,2,3175.0
2019,NUTS,2010,PL84,2,3649.0
2016,NUTS,2010,PL9,1,20432.0
2017,NUTS,2010,PL9,1,30217.0
2018,NUTS,2010,PL9,1,33364.0
2019,NUTS,2010,PL9,1,33965.0
2016,NUTS,2010,PL91,2,19505.0
2017,NUTS,2010,PL91,2,29073.0
2016,NUTS,2010,PL92,2,927.0
2017,NUTS,2010,PL92,2,1144.0
1982,NUTS,2010,PT,0,3504.0
1983,NUTS,2010,PT,0,4073.0
1984,NUTS,2010,PT,0,4641.0
1985,NUTS,2010,PT,0,5566.0
1986,NUTS,2010,PT,0,6490.0
1987,NUTS,2010,PT,0,6961.0
1988,NUTS,2010,PT,0,7431.0
1989,NUTS,2010,PT,0,8063.0
1990,NUTS,2010,PT,0,8694.0
1991,NUTS,2010,PT,0,9741.0
1992,NUTS,2010,PT,0,10788.0
1993,NUTS,2010,PT,0,11208.0
1994,NUTS,2010,PT,0,11908.0
1995,NUTS,2010,PT,0,12098.0
1996,NUTS,2010,PT,0,13443.0
1997,NUTS,2010,PT,0,14788.0
1998,NUTS,2010,PT,0,16277.0
1999,NUTS,2010,PT,0,17766.0
2000,NUTS,2010,PT,0,18439.0
2001,NUTS,2010,PT,0,19112.0
2002,NUTS,2010,PT,0,20300.0
2003,NUTS,2010,PT,0,21488.0
2004,NUTS,2010,PT,0,22000.0
2005,NUTS,2010,PT,0,22512.0
2006,NUTS,2010,PT,0,25218.0
2007,NUTS,2010,PT,0,27924.0
2008,NUTS,2010,PT,0,48152.0
2009,NUTS,2010,PT,0,49168.0
2010,NUTS,2010,PT,0,50497.0
2011,NUTS,2010,PT,0,48080.0
2012,NUTS,2010,PT,0,48998.0
2013,NUTS,2010,PT,0,55707.0
2014,NUTS,2010,PT,0,54626.0
2015,NUTS,2010,PT,0,55298.0
2016,NUTS,2010,PT,0,57437.0
2017,NUTS,2010,PT,0,57838.0
2018,NUTS,2010,PT,0,61186.0
2019,NUTS,2010,PT,0,61337.0
2020,NUTS,2010,PT,0,59370.0
1988,NUTS,2010,PT1,1,7350.0
1990,NUTS,2010,PT1,1,8566.0
1992,NUTS,2010,PT1,1,10321.0
1995,NUTS,2010,PT1,1,11693.0
1997,NUTS,2010,PT1,1,14290.0
1999,NUTS,2010,PT1,1,17094.0
2000,NUTS,2010,PT1,1,17816.0
2001,NUTS,2010,PT1,1,18537.0
2002,NUTS,2010,PT1,1,19766.0
2003,NUTS,2010,PT1,1,20994.0
2004,NUTS,2010,PT1,1,21521.0
2005,NUTS,2010,PT1,1,22047.0
2006,NUTS,2010,PT1,1,24726.0
2007,NUTS,2010,PT1,1,27405.0
2008,NUTS,2010,PT1,1,47232.0
2009,NUTS,2010,PT1,1,48450.0
2010,NUTS,2010,PT1,1,49799.0
2011,NUTS,2010,PT1,1,47445.0
2012,NUTS,2010,PT1,1,48395.0
2013,NUTS,2010,PT1,1,54959.0
2014,NUTS,2010,PT1,1,53806.0
2015,NUTS,2010,PT1,1,54479.0
2016,NUTS,2010,PT1,1,56573.0
2017,NUTS,2010,PT1,1,56962.0
2018,NUTS,2010,PT1,1,60327.0
2019,NUTS,2010,PT1,1,60513.0
2020,NUTS,2010,PT1,1,58557.0
1988,NUTS,2010,PT11,2,1911.0
1990,NUTS,2010,PT11,2,2178.0
1992,NUTS,2010,PT11,2,2720.0
1995,NUTS,2010,PT11,2,3265.0
1997,NUTS,2010,PT11,2,3658.0
1999,NUTS,2010,PT11,2,4319.0
2000,NUTS,2010,PT11,2,4418.0
2001,NUTS,2010,PT11,2,4517.0
2002,NUTS,2010,PT11,2,5144.0
2003,NUTS,2010,PT11,2,5771.0
2004,NUTS,2010,PT11,2,5852.0
2005,NUTS,2010,PT11,2,5933.0
2006,NUTS,2010,PT11,2,6798.0
2007,NUTS,2010,PT11,2,7662.0
2008,NUTS,2010,PT11,2,13261.0
2009,NUTS,2010,PT11,2,14480.0
2010,NUTS,2010,PT11,2,14337.0
2011,NUTS,2010,PT11,2,14725.0
2012,NUTS,2010,PT11,2,14399.0
2013,NUTS,2010,PT11,2,17074.0
2014,NUTS,2010,PT11,2,16516.0
2015,NUTS,2010,PT11,2,16637.0
2016,NUTS,2010,PT11,2,17802.0
2017,NUTS,2010,PT11,2,17927.0
2018,NUTS,2010,PT11,2,18994.0
2019,NUTS,2010,PT11,2,19245.0
2020,NUTS,2010,PT11,2,19060.0
1988,NUTS,2010,PT15,2,67.0
1990,NUTS,2010,PT15,2,91.0
1992,NUTS,2010,PT15,2,161.0
1995,NUTS,2010,PT15,2,367.0
1997,NUTS,2010,PT15,2,444.0
1999,NUTS,2010,PT15,2,506.0
2000,NUTS,2010,PT15,2,520.0
2001,NUTS,2010,PT15,2,534.0
2002,NUTS,2010,PT15,2,585.0
2003,NUTS,2010,PT15,2,635.0
2004,NUTS,2010,PT15,2,636.0
2005,NUTS,2010,PT15,2,636.0
2006,NUTS,2010,PT15,2,832.0
2007,NUTS,2010,PT15,2,1027.0
2008,NUTS,2010,PT15,2,1684.0
2009,NUTS,2010,PT15,2,1594.0
2010,NUTS,2010,PT15,2,1420.0
2011,NUTS,2010,PT15,2,1365.0
2012,NUTS,2010,PT15,2,1226.0
2013,NUTS,2010,PT15,2,1265.0
2014,NUTS,2010,PT15,2,1295.0
2015,NUTS,2010,PT15,2,1356.0
2016,NUTS,2010,PT15,2,1306.0
2017,NUTS,2010,PT15,2,1182.0
2018,NUTS,2010,PT15,2,1253.0
2019,NUTS,2010,PT15,2,1338.0
2020,NUTS,2010,PT15,2,1302.0
2000,NUTS,2010,PT16,2,4148.0
2001,NUTS,2010,PT16,2,4462.0
2002,NUTS,2010,PT16,2,4609.0
2003,NUTS,2010,PT16,2,4756.0
2004,NUTS,2010,PT16,2,4861.0
2005,NUTS,2010,PT16,2,4965.0
2006,NUTS,2010,PT16,2,5511.0
2007,NUTS,2010,PT16,2,6057.0
2008,NUTS,2010,PT16,2,10491.0
2009,NUTS,2010,PT16,2,9947.0
2010,NUTS,2010,PT16,2,10632.0
2011,NUTS,2010,PT16,2,10269.0
2012,NUTS,2010,PT16,2,10292.0
2013,NUTS,2010,PT16,2,11210.0
2014,NUTS,2010,PT16,2,10871.0
2015,NUTS,2010,PT16,2,10784.0
2016,NUTS,2010,PT16,2,11294.0
2017,NUTS,2010,PT16,2,11415.0
2018,NUTS,2010,PT16,2,12240.0
2019,NUTS,2010,PT16,2,12222.0
2020,NUTS,2010,PT16,2,11934.0
2000,NUTS,2010,PT17,2,7751.0
2001,NUTS,2010,PT17,2,8006.0
2002,NUTS,2010,PT17,2,8299.0
2003,NUTS,2010,PT17,2,8591.0
2004,NUTS,2010,PT17,2,8915.0
2005,NUTS,2010,PT17,2,9238.0
2006,NUTS,2010,PT17,2,10266.0
2007,NUTS,2010,PT17,2,11294.0
2008,NUTS,2010,PT17,2,19755.0
2009,NUTS,2010,PT17,2,20359.0
2010,NUTS,2010,PT17,2,21645.0
2011,NUTS,2010,PT17,2,19572.0
2012,NUTS,2010,PT17,2,20796.0
2013,NUTS,2010,PT17,2,23831.0
2014,NUTS,2010,PT17,2,23595.0
2015,NUTS,2010,PT17,2,24189.0
2016,NUTS,2010,PT17,2,24519.0
2017,NUTS,2010,PT17,2,24702.0
2018,NUTS,2010,PT17,2,26060.0
2019,NUTS,2010,PT17,2,25924.0
2020,NUTS,2010,PT17,2,24594.0
2000,NUTS,2010,PT18,2,979.0
2001,NUTS,2010,PT18,2,1018.0
2002,NUTS,2010,PT18,2,1130.0
2003,NUTS,2010,PT18,2,1241.0
2004,NUTS,2010,PT18,2,1258.0
2005,NUTS,2010,PT18,2,1275.0
2006,NUTS,2010,PT18,2,1320.0
2007,NUTS,2010,PT18,2,1365.0
2008,NUTS,2010,PT18,2,2041.0
2009,NUTS,2010,PT18,2,2070.0
2010,NUTS,2010,PT18,2,1765.0
2011,NUTS,2010,PT18,2,1514.0
2012,NUTS,2010,PT18,2,1682.0
2013,NUTS,2010,PT18,2,1579.0
2014,NUTS,2010,PT18,2,1529.0
2015,NUTS,2010,PT18,2,1513.0
2016,NUTS,2010,PT18,2,1652.0
2017,NUTS,2010,PT18,2,1736.0
2018,NUTS,2010,PT18,2,1780.0
2019,NUTS,2010,PT18,2,1784.0
2020,NUTS,2010,PT18,2,1667.0
1988,NUTS,2010,PT2,1,68.0
1990,NUTS,2010,PT2,1,110.0
1992,NUTS,2010,PT2,1,121.0
1995,NUTS,2010,PT2,1,267.0
1997,NUTS,2010,PT2,1,271.0
1999,NUTS,2010,PT2,1,431.0
2000,NUTS,2010,PT2,1,433.0
2001,NUTS,2010,PT2,1,435.0
2002,NUTS,2010,PT2,1,392.0
2003,NUTS,2010,PT2,1,348.0
2004,NUTS,2010,PT2,1,325.0
2005,NUTS,2010,PT2,1,302.0
2006,NUTS,2010,PT2,1,306.0
2007,NUTS,2010,PT2,1,309.0
2008,NUTS,2010,PT2,1,489.0
2009,NUTS,2010,PT2,1,421.0
2010,NUTS,2010,PT2,1,384.0
2011,NUTS,2010,PT2,1,395.0
2012,NUTS,2010,PT2,1,358.0
2013,NUTS,2010,PT2,1,425.0
2014,NUTS,2010,PT2,1,450.0
2015,NUTS,2010,PT2,1,442.0
2016,NUTS,2010,PT2,1,484.0
2017,NUTS,2010,PT2,1,516.0
2018,NUTS,2010,PT2,1,453.0
2019,NUTS,2010,PT2,1,434.0
2020,NUTS,2010,PT2,1,430.0
1988,NUTS,2010,PT20,2,68.0
1990,NUTS,2010,PT20,2,110.0
1992,NUTS,2010,PT20,2,121.0
1995,NUTS,2010,PT20,2,267.0
1997,NUTS,2010,PT20,2,271.0
1999,NUTS,2010,PT20,2,431.0
2000,NUTS,2010,PT20,2,433.0
2001,NUTS,2010,PT20,2,435.0
2002,NUTS,2010,PT20,2,392.0
2003,NUTS,2010,PT20,2,348.0
2004,NUTS,2010,PT20,2,325.0
2005,NUTS,2010,PT20,2,302.0
2006,NUTS,2010,PT20,2,306.0
2007,NUTS,2010,PT20,2,309.0
2008,NUTS,2010,PT20,2,489.0
2009,NUTS,2010,PT20,2,421.0
2010,NUTS,2010,PT20,2,384.0
2011,NUTS,2010,PT20,2,395.0
2012,NUTS,2010,PT20,2,358.0
2013,NUTS,2010,PT20,2,425.0
2014,NUTS,2010,PT20,2,450.0
2015,NUTS,2010,PT20,2,442.0
2016,NUTS,2010,PT20,2,484.0
2017,NUTS,2010,PT20,2,516.0
2018,NUTS,2010,PT20,2,453.0
2019,NUTS,2010,PT20,2,434.0
2020,NUTS,2010,PT20,2,430.0
1988,NUTS,2010,PT3,1,13.0
1990,NUTS,2010,PT3,1,18.0
1992,NUTS,2010,PT3,1,30.0
1995,NUTS,2010,PT3,1,138.0
1997,NUTS,2010,PT3,1,227.0
1999,NUTS,2010,PT3,1,241.0
2000,NUTS,2010,PT3,1,191.0
2001,NUTS,2010,PT3,1,140.0
2002,NUTS,2010,PT3,1,143.0
2003,NUTS,2010,PT3,1,146.0
2004,NUTS,2010,PT3,1,155.0
2005,NUTS,2010,PT3,1,163.0
2006,NUTS,2010,PT3,1,187.0
2007,NUTS,2010,PT3,1,210.0
2008,NUTS,2010,PT3,1,431.0
2009,NUTS,2010,PT3,1,297.0
2010,NUTS,2010,PT3,1,314.0
2011,NUTS,2010,PT3,1,240.0
2012,NUTS,2010,PT3,1,245.0
2013,NUTS,2010,PT3,1,323.0
2014,NUTS,2010,PT3,1,370.0
2015,NUTS,2010,PT3,1,377.0
2016,NUTS,2010,PT3,1,380.0
2017,NUTS,2010,PT3,1,360.0
2018,NUTS,2010,PT3,1,406.0
2019,NUTS,2010,PT3,1,390.0
2020,NUTS,2010,PT3,1,383.0
1988,NUTS,2010,PT30,2,13.0
1990,NUTS,2010,PT30,2,18.0
1992,NUTS,2010,PT30,2,30.0
1995,NUTS,2010,PT30,2,138.0
1997,NUTS,2010,PT30,2,227.0
1999,NUTS,2010,PT30,2,241.0
2000,NUTS,2010,PT30,2,191.0
2001,NUTS,2010,PT30,2,140.0
2002,NUTS,2010,PT30,2,143.0
2003,NUTS,2010,PT30,2,146.0
2004,NUTS,2010,PT30,2,155.0
2005,NUTS,2010,PT30,2,163.0
2006,NUTS,2010,PT30,2,187.0
2007,NUTS,2010,PT30,2,210.0
2008,NUTS,2010,PT30,2,431.0
2009,NUTS,2010,PT30,2,297.0
2010,NUTS,2010,PT30,2,314.0
2011,NUTS,2010,PT30,2,240.0
2012,NUTS,2010,PT30,2,245.0
2013,NUTS,2010,PT30,2,323.0
2014,NUTS,2010,PT30,2,370.0
2015,NUTS,2010,PT30,2,377.0
2016,NUTS,2010,PT30,2,380.0
2017,NUTS,2010,PT30,2,360.0
2018,NUTS,2010,PT30,2,406.0
2019,NUTS,2010,PT30,2,390.0
2020,NUTS,2010,PT30,2,383.0
1993,NUTS,2010,RO,0,3229.0
1994,NUTS,2010,RO,0,2683.0
1995,NUTS,2010,RO,0,3400.0
1996,NUTS,2010,RO,0,4952.0
1997,NUTS,2010,RO,0,5627.0
1998,NUTS,2010,RO,0,7844.0
1999,NUTS,2010,RO,0,5587.0
2000,NUTS,2010,RO,0,5955.0
2001,NUTS,2010,RO,0,8459.0
2002,NUTS,2010,RO,0,10234.0
2003,NUTS,2010,RO,0,12859.0
2004,NUTS,2010,RO,0,13739.0
2005,NUTS,2010,RO,0,13889.0
2006,NUTS,2010,RO,0,17444.0
2007,NUTS,2010,RO,0,19649.0
2008,NUTS,2010,RO,0,20363.0
2009,NUTS,2010,RO,0,22126.0
2010,NUTS,2010,RO,0,21179.0
2011,NUTS,2010,RO,0,19461.0
2012,NUTS,2010,RO,0,18700.0
2013,NUTS,2010,RO,0,18716.0
2014,NUTS,2010,RO,0,18517.0
2015,NUTS,2010,RO,0,18883.0
2016,NUTS,2010,RO,0,18965.0
2017,NUTS,2010,RO,0,19101.0
2018,NUTS,2010,RO,0,18666.0
2019,NUTS,2010,RO,0,18282.0
2001,NUTS,2010,RO1,1,2347.0
2002,NUTS,2010,RO1,1,3328.0
2003,NUTS,2010,RO1,1,2416.0
2004,NUTS,2010,RO1,1,2447.0
2005,NUTS,2010,RO1,1,2816.0
2006,NUTS,2010,RO1,1,4043.0
2007,NUTS,2010,RO1,1,4710.0
2008,NUTS,2010,RO1,1,5115.0
2009,NUTS,2010,RO1,1,5189.0
2010,NUTS,2010,RO1,1,5026.0
2011,NUTS,2010,RO1,1,4642.0
2012,NUTS,2010,RO1,1,3769.0
2013,NUTS,2010,RO1,1,3455.0
2014,NUTS,2010,RO1,1,3689.0
2015,NUTS,2010,RO1,1,3670.0
2016,NUTS,2010,RO1,1,3730.0
2017,NUTS,2010,RO1,1,3704.0
2018,NUTS,2010,RO1,1,3923.0
2019,NUTS,2010,RO1,1,4213.0
2001,NUTS,2010,RO11,2,1474.0
2002,NUTS,2010,RO11,2,1838.0
2003,NUTS,2010,RO11,2,1251.0
2004,NUTS,2010,RO11,2,1304.0
2005,NUTS,2010,RO11,2,1609.0
2006,NUTS,2010,RO11,2,2200.0
2007,NUTS,2010,RO11,2,2753.0
2008,NUTS,2010,RO11,2,2850.0
2009,NUTS,2010,RO11,2,2981.0
2010,NUTS,2010,RO11,2,3004.0
2011,NUTS,2010,RO11,2,2324.0
2012,NUTS,2010,RO11,2,1755.0
2013,NUTS,2010,RO11,2,1585.0
2014,NUTS,2010,RO11,2,1848.0
2015,NUTS,2010,RO11,2,1887.0
2016,NUTS,2010,RO11,2,1905.0
2017,NUTS,2010,RO11,2,1897.0
2018,NUTS,2010,RO11,2,2126.0
2019,NUTS,2010,RO11,2,2385.0
2001,NUTS,2010,RO12,2,873.0
2002,NUTS,2010,RO12,2,1490.0
2003,NUTS,2010,RO12,2,1165.0
2004,NUTS,2010,RO12,2,1143.0
2005,NUTS,2010,RO12,2,1207.0
2006,NUTS,2010,RO12,2,1843.0
2007,NUTS,2010,RO12,2,1957.0
2008,NUTS,2010,RO12,2,2265.0
2009,NUTS,2010,RO12,2,2208.0
2010,NUTS,2010,RO12,2,2022.0
2011,NUTS,2010,RO12,2,2318.0
2012,NUTS,2010,RO12,2,2014.0
2013,NUTS,2010,RO12,2,1870.0
2014,NUTS,2010,RO12,2,1841.0
2015,NUTS,2010,RO12,2,1783.0
2016,NUTS,2010,RO12,2,1825.0
2017,NUTS,2010,RO12,2,1807.0
2018,NUTS,2010,RO12,2,1797.0
2019,NUTS,2010,RO12,2,1828.0
2001,NUTS,2010,RO2,1,2500.0
2002,NUTS,2010,RO2,1,2331.0
2003,NUTS,2010,RO2,1,2068.0
2004,NUTS,2010,RO2,1,2084.0
2005,NUTS,2010,RO2,1,2922.0
2006,NUTS,2010,RO2,1,3490.0
2007,NUTS,2010,RO2,1,3937.0
2008,NUTS,2010,RO2,1,3695.0
2009,NUTS,2010,RO2,1,3800.0
2010,NUTS,2010,RO2,1,3207.0
2011,NUTS,2010,RO2,1,3382.0
2012,NUTS,2010,RO2,1,3487.0
2013,NUTS,2010,RO2,1,3698.0
2014,NUTS,2010,RO2,1,3880.0
2015,NUTS,2010,RO2,1,4149.0
2016,NUTS,2010,RO2,1,4008.0
2017,NUTS,2010,RO2,1,4098.0
2018,NUTS,2010,RO2,1,4112.0
2019,NUTS,2010,RO2,1,3873.0
2001,NUTS,2010,RO21,2,1679.0
2002,NUTS,2010,RO21,2,1501.0
2003,NUTS,2010,RO21,2,1192.0
2004,NUTS,2010,RO21,2,1197.0
2005,NUTS,2010,RO21,2,2050.0
2006,NUTS,2010,RO21,2,2422.0
2007,NUTS,2010,RO21,2,2807.0
2008,NUTS,2010,RO21,2,2903.0
2009,NUTS,2010,RO21,2,2793.0
2010,NUTS,2010,RO21,2,2251.0
2011,NUTS,2010,RO21,2,2459.0
2012,NUTS,2010,RO21,2,2542.0
2013,NUTS,2010,RO21,2,2701.0
2014,NUTS,2010,RO21,2,2825.0
2015,NUTS,2010,RO21,2,2916.0
2016,NUTS,2010,RO21,2,2667.0
2017,NUTS,2010,RO21,2,2557.0
2018,NUTS,2010,RO21,2,2334.0
2019,NUTS,2010,RO21,2,2338.0
2001,NUTS,2010,RO22,2,821.0
2002,NUTS,2010,RO22,2,830.0
2003,NUTS,2010,RO22,2,876.0
2004,NUTS,2010,RO22,2,887.0
2005,NUTS,2010,RO22,2,872.0
2006,NUTS,2010,RO22,2,1068.0
2007,NUTS,2010,RO22,2,1130.0
2008,NUTS,2010,RO22,2,792.0
2009,NUTS,2010,RO22,2,1007.0
2010,NUTS,2010,RO22,2,956.0
2011,NUTS,2010,RO22,2,923.0
2012,NUTS,2010,RO22,2,945.0
2013,NUTS,2010,RO22,2,997.0
2014,NUTS,2010,RO22,2,1055.0
2015,NUTS,2010,RO22,2,1233.0
2016,NUTS,2010,RO22,2,1341.0
2017,NUTS,2010,RO22,2,1541.0
2018,NUTS,2010,RO22,2,1778.0
2019,NUTS,2010,RO22,2,1535.0
2001,NUTS,2010,RO3,1,1909.0
2002,NUTS,2010,RO3,1,2566.0
2003,NUTS,2010,RO3,1,4846.0
2004,NUTS,2010,RO3,1,5670.0
2005,NUTS,2010,RO3,1,5883.0
2006,NUTS,2010,RO3,1,7581.0
2007,NUTS,2010,RO3,1,8073.0
2008,NUTS,2010,RO3,1,8671.0
2009,NUTS,2010,RO3,1,9264.0
2010,NUTS,2010,RO3,1,7872.0
2011,NUTS,2010,RO3,1,7228.0
2012,NUTS,2010,RO3,1,7000.0
2013,NUTS,2010,RO3,1,7029.0
2014,NUTS,2010,RO3,1,6564.0
2015,NUTS,2010,RO3,1,6901.0
2016,NUTS,2010,RO3,1,7216.0
2017,NUTS,2010,RO3,1,7182.0
2018,NUTS,2010,RO3,1,7882.0
2019,NUTS,2010,RO3,1,7566.0
2001,NUTS,2010,RO31,2,15.0
2002,NUTS,2010,RO31,2,158.0
2003,NUTS,2010,RO31,2,702.0
2004,NUTS,2010,RO31,2,674.0
2005,NUTS,2010,RO31,2,680.0
2006,NUTS,2010,RO31,2,934.0
2007,NUTS,2010,RO31,2,994.0
2008,NUTS,2010,RO31,2,1212.0
2009,NUTS,2010,RO31,2,960.0
2010,NUTS,2010,RO31,2,904.0
2011,NUTS,2010,RO31,2,777.0
2012,NUTS,2010,RO31,2,773.0
2013,NUTS,2010,RO31,2,761.0
2014,NUTS,2010,RO31,2,697.0
2015,NUTS,2010,RO31,2,684.0
2016,NUTS,2010,RO31,2,693.0
2017,NUTS,2010,RO31,2,604.0
2018,NUTS,2010,RO31,2,606.0
2019,NUTS,2010,RO31,2,588.0
2001,NUTS,2010,RO32,2,1894.0
2002,NUTS,2010,RO32,2,2408.0
2003,NUTS,2010,RO32,2,4144.0
2004,NUTS,2010,RO32,2,4996.0
2005,NUTS,2010,RO32,2,5203.0
2006,NUTS,2010,RO32,2,6647.0
2007,NUTS,2010,RO32,2,7079.0
2008,NUTS,2010,RO32,2,7459.0
2009,NUTS,2010,RO32,2,8304.0
2010,NUTS,2010,RO32,2,6968.0
2011,NUTS,2010,RO32,2,6451.0
2012,NUTS,2010,RO32,2,6227.0
2013,NUTS,2010,RO32,2,6268.0
2014,NUTS,2010,RO32,2,5867.0
2015,NUTS,2010,RO32,2,6217.0
2016,NUTS,2010,RO32,2,6523.0
2017,NUTS,2010,RO32,2,6578.0
2018,NUTS,2010,RO32,2,7276.0
2019,NUTS,2010,RO32,2,6978.0
2001,NUTS,2010,RO4,1,1703.0
2002,NUTS,2010,RO4,1,2009.0
2003,NUTS,2010,RO4,1,3529.0
2004,NUTS,2010,RO4,1,3538.0
2005,NUTS,2010,RO4,1,2268.0
2006,NUTS,2010,RO4,1,2330.0
2007,NUTS,2010,RO4,1,2929.0
2008,NUTS,2010,RO4,1,2882.0
2009,NUTS,2010,RO4,1,3873.0
2010,NUTS,2010,RO4,1,5074.0
2011,NUTS,2010,RO4,1,4209.0
2012,NUTS,2010,RO4,1,4444.0
2013,NUTS,2010,RO4,1,4534.0
2014,NUTS,2010,RO4,1,4384.0
2015,NUTS,2010,RO4,1,4163.0
2016,NUTS,2010,RO4,1,4011.0
2017,NUTS,2010,RO4,1,4117.0
2018,NUTS,2010,RO4,1,2749.0
2019,NUTS,2010,RO4,1,2630.0
2001,NUTS,2010,RO41,2,1228.0
2002,NUTS,2010,RO41,2,1327.0
2003,NUTS,2010,RO41,2,1595.0
2004,NUTS,2010,RO41,2,1563.0
2005,NUTS,2010,RO41,2,1556.0
2006,NUTS,2010,RO41,2,1575.0
2007,NUTS,2010,RO41,2,1557.0
2008,NUTS,2010,RO41,2,1565.0
2009,NUTS,2010,RO41,2,1594.0
2010,NUTS,2010,RO41,2,1740.0
2011,NUTS,2010,RO41,2,1560.0
2012,NUTS,2010,RO41,2,1514.0
2013,NUTS,2010,RO41,2,1489.0
2014,NUTS,2010,RO41,2,1458.0
2015,NUTS,2010,RO41,2,1426.0
2016,NUTS,2010,RO41,2,1438.0
2017,NUTS,2010,RO41,2,1439.0
2018,NUTS,2010,RO41,2,754.0
2019,NUTS,2010,RO41,2,759.0
2001,NUTS,2010,RO42,2,475.0
2002,NUTS,2010,RO42,2,682.0
2003,NUTS,2010,RO42,2,1934.0
2004,NUTS,2010,RO42,2,1975.0
2005,NUTS,2010,RO42,2,712.0
2006,NUTS,2010,RO42,2,755.0
2007,NUTS,2010,RO42,2,1372.0
2008,NUTS,2010,RO42,2,1317.0
2009,NUTS,2010,RO42,2,2279.0
2010,NUTS,2010,RO42,2,3334.0
2011,NUTS,2010,RO42,2,2649.0
2012,NUTS,2010,RO42,2,2930.0
2013,NUTS,2010,RO42,2,3045.0
2014,NUTS,2010,RO42,2,2926.0
2015,NUTS,2010,RO42,2,2737.0
2016,NUTS,2010,RO42,2,2573.0
2017,NUTS,2010,RO42,2,2678.0
2018,NUTS,2010,RO42,2,1995.0
2019,NUTS,2010,RO42,2,1871.0
2008,NUTS,2010,RS,0,12193.0
2009,NUTS,2010,RS,0,12181.0
2010,NUTS,2010,RS,0,12810.0
2011,NUTS,2010,RS,0,13708.0
2012,NUTS,2010,RS,0,13152.0
2013,NUTS,2010,RS,0,14312.0
2014,NUTS,2010,RS,0,13923.0
2015,NUTS,2010,RS,0,14680.0
2016,NUTS,2010,RS,0,14284.0
2017,NUTS,2010,RS,0,14156.0
2018,NUTS,2010,RS,0,14363.0
2019,NUTS,2010,RS,0,14279.0
2020,NUTS,2010,RS,0,14685.0
2018,NUTS,2010,RS1,1,10951.0
2019,NUTS,2010,RS1,1,10993.0
2020,NUTS,2010,RS1,1,11504.0
2018,NUTS,2010,RS11,2,6833.0
2019,NUTS,2010,RS11,2,7146.0
2020,NUTS,2010,RS11,2,7513.0
2018,NUTS,2010,RS12,2,4118.0
2019,NUTS,2010,RS12,2,3847.0
2020,NUTS,2010,RS12,2,3991.0
2018,NUTS,2010,RS2,1,3412.0
2019,NUTS,2010,RS2,1,3286.0
2020,NUTS,2010,RS2,1,3181.0
2018,NUTS,2010,RS21,2,1574.0
2019,NUTS,2010,RS21,2,1364.0
2020,NUTS,2010,RS21,2,1389.0
2018,NUTS,2010,RS22,2,1838.0
2019,NUTS,2010,RS22,2,1922.0
2020,NUTS,2010,RS22,2,1792.0
1989,NUTS,2010,RU,0,168000.0
1990,NUTS,2010,RU,0,135300.0
1991,NUTS,2010,RU,0,112700.0
1992,NUTS,2010,RU,0,89700.0
1993,NUTS,2010,RU,0,64000.0
1994,NUTS,2010,RU,0,56818.0
1995,NUTS,2010,RU,0,52065.0
1996,NUTS,2010,RU,0,48684.0
