year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hes_rse_t_hc
2013,NUTS,2010,PL34,2,1990.0
2011,NUTS,2010,PL4,1,10734.0
2012,NUTS,2010,PL4,1,10070.0
2013,NUTS,2010,PL4,1,10106.0
2014,NUTS,2010,PL4,1,10491.0
2015,NUTS,2010,PL4,1,10315.0
2016,NUTS,2010,PL4,1,10967.0
2017,NUTS,2010,PL4,1,14690.0
2018,NUTS,2010,PL4,1,14329.0
2019,NUTS,2010,PL4,1,12247.0
2011,NUTS,2010,PL41,2,7051.0
2012,NUTS,2010,PL41,2,6316.0
2013,NUTS,2010,PL41,2,6427.0
2014,NUTS,2010,PL41,2,6711.0
2015,NUTS,2010,PL41,2,6579.0
2016,NUTS,2010,PL41,2,7275.0
2017,NUTS,2010,PL41,2,9384.0
2018,NUTS,2010,PL41,2,9376.0
2019,NUTS,2010,PL41,2,8046.0
2011,NUTS,2010,PL42,2,2803.0
2012,NUTS,2010,PL42,2,2893.0
2014,NUTS,2010,PL42,2,2917.0
2015,NUTS,2010,PL42,2,2892.0
2016,NUTS,2010,PL42,2,2878.0
2017,NUTS,2010,PL42,2,4157.0
2012,NUTS,2010,PL43,2,861.0
2014,NUTS,2010,PL43,2,863.0
2015,NUTS,2010,PL43,2,844.0
2016,NUTS,2010,PL43,2,814.0
2017,NUTS,2010,PL43,2,1149.0
2011,NUTS,2010,PL5,1,7117.0
2012,NUTS,2010,PL5,1,7024.0
2013,NUTS,2010,PL5,1,7252.0
2014,NUTS,2010,PL5,1,7036.0
2015,NUTS,2010,PL5,1,7212.0
2016,NUTS,2010,PL5,1,7779.0
2017,NUTS,2010,PL5,1,10999.0
2018,NUTS,2010,PL5,1,10792.0
2019,NUTS,2010,PL5,1,10094.0
2012,NUTS,2010,PL51,2,5942.0
2013,NUTS,2010,PL51,2,6184.0
2014,NUTS,2010,PL51,2,5910.0
2015,NUTS,2010,PL51,2,6118.0
2016,NUTS,2010,PL51,2,6739.0
2017,NUTS,2010,PL51,2,9554.0
2018,NUTS,2010,PL51,2,9535.0
2019,NUTS,2010,PL51,2,8952.0
2012,NUTS,2010,PL52,2,1082.0
2013,NUTS,2010,PL52,2,1068.0
2014,NUTS,2010,PL52,2,1126.0
2015,NUTS,2010,PL52,2,1094.0
2016,NUTS,2010,PL52,2,1040.0
2017,NUTS,2010,PL52,2,1445.0
2018,NUTS,2010,PL52,2,1257.0
2019,NUTS,2010,PL52,2,1142.0
2011,NUTS,2010,PL6,1,9445.0
2012,NUTS,2010,PL6,1,9379.0
2013,NUTS,2010,PL6,1,9526.0
2014,NUTS,2010,PL6,1,9709.0
2015,NUTS,2010,PL6,1,9553.0
2016,NUTS,2010,PL6,1,10018.0
2017,NUTS,2010,PL6,1,14124.0
2018,NUTS,2010,PL6,1,14219.0
2019,NUTS,2010,PL6,1,14152.0
2012,NUTS,2010,PL61,2,3160.0
2013,NUTS,2010,PL61,2,3186.0
2014,NUTS,2010,PL61,2,3301.0
2015,NUTS,2010,PL61,2,3253.0
2016,NUTS,2010,PL61,2,3295.0
2017,NUTS,2010,PL61,2,5230.0
2012,NUTS,2010,PL62,2,1820.0
2013,NUTS,2010,PL62,2,1835.0
2014,NUTS,2010,PL62,2,1933.0
2015,NUTS,2010,PL62,2,1893.0
2016,NUTS,2010,PL62,2,2019.0
2017,NUTS,2010,PL62,2,2466.0
2011,NUTS,2010,PL63,2,4476.0
2012,NUTS,2010,PL63,2,4399.0
2013,NUTS,2010,PL63,2,4505.0
2014,NUTS,2010,PL63,2,4475.0
2015,NUTS,2010,PL63,2,4407.0
2016,NUTS,2010,PL63,2,4704.0
2017,NUTS,2010,PL63,2,6428.0
2018,NUTS,2010,PL63,2,6616.0
2019,NUTS,2010,PL63,2,6212.0
2016,NUTS,2010,PL7,1,6214.0
2017,NUTS,2010,PL7,1,9209.0
2018,NUTS,2010,PL7,1,8219.0
2019,NUTS,2010,PL7,1,8422.0
2017,NUTS,2010,PL71,2,7614.0
2018,NUTS,2010,PL71,2,6614.0
2019,NUTS,2010,PL71,2,6889.0
2017,NUTS,2010,PL72,2,1595.0
2018,NUTS,2010,PL72,2,1605.0
2019,NUTS,2010,PL72,2,1533.0
2016,NUTS,2010,PL8,1,9323.0
2017,NUTS,2010,PL8,1,12665.0
2018,NUTS,2010,PL8,1,13720.0
2019,NUTS,2010,PL8,1,12373.0
2016,NUTS,2010,PL81,2,5177.0
2017,NUTS,2010,PL81,2,7517.0
2018,NUTS,2010,PL81,2,8794.0
2019,NUTS,2010,PL81,2,7279.0
2016,NUTS,2010,PL82,2,2158.0
2017,NUTS,2010,PL82,2,2415.0
2018,NUTS,2010,PL82,2,2163.0
2019,NUTS,2010,PL82,2,2240.0
2016,NUTS,2010,PL84,2,1988.0
2017,NUTS,2010,PL84,2,2733.0
2018,NUTS,2010,PL84,2,2763.0
2019,NUTS,2010,PL84,2,2854.0
2016,NUTS,2010,PL9,1,16136.0
2017,NUTS,2010,PL9,1,23855.0
2018,NUTS,2010,PL9,1,25174.0
2019,NUTS,2010,PL9,1,25108.0
2016,NUTS,2010,PL91,2,15297.0
2017,NUTS,2010,PL91,2,22847.0
2018,NUTS,2010,PL91,2,24127.0
2019,NUTS,2010,PL91,2,24190.0
2016,NUTS,2010,PL92,2,839.0
2017,NUTS,2010,PL92,2,1008.0
2018,NUTS,2010,PL92,2,1047.0
2019,NUTS,2010,PL92,2,918.0
2011,NUTS,2010,PT,0,47017.0
2012,NUTS,2010,PT,0,48007.0
2013,NUTS,2010,PT,0,52827.0
2014,NUTS,2010,PT,0,51924.0
2015,NUTS,2010,PT,0,52325.0
2016,NUTS,2010,PT,0,54248.0
2017,NUTS,2010,PT,0,54307.0
2018,NUTS,2010,PT,0,57532.0
2019,NUTS,2010,PT,0,57416.0
2020,NUTS,2010,PT,0,55476.0
2011,NUTS,2010,PT1,1,46396.0
2012,NUTS,2010,PT1,1,47423.0
2013,NUTS,2010,PT1,1,52157.0
2014,NUTS,2010,PT1,1,51189.0
2015,NUTS,2010,PT1,1,51613.0
2016,NUTS,2010,PT1,1,53514.0
2017,NUTS,2010,PT1,1,53579.0
2018,NUTS,2010,PT1,1,56790.0
2019,NUTS,2010,PT1,1,56718.0
2020,NUTS,2010,PT1,1,54809.0
2011,NUTS,2010,PT11,2,14382.0
2012,NUTS,2010,PT11,2,14054.0
2013,NUTS,2010,PT11,2,16215.0
2014,NUTS,2010,PT11,2,15578.0
2015,NUTS,2010,PT11,2,15625.0
2016,NUTS,2010,PT11,2,16668.0
2017,NUTS,2010,PT11,2,16798.0
2018,NUTS,2010,PT11,2,17756.0
2019,NUTS,2010,PT11,2,18041.0
2020,NUTS,2010,PT11,2,17761.0
2011,NUTS,2010,PT15,2,1356.0
2012,NUTS,2010,PT15,2,1226.0
2013,NUTS,2010,PT15,2,1185.0
2014,NUTS,2010,PT15,2,1195.0
2015,NUTS,2010,PT15,2,1253.0
2016,NUTS,2010,PT15,2,1189.0
2017,NUTS,2010,PT15,2,1083.0
2018,NUTS,2010,PT15,2,1134.0
2019,NUTS,2010,PT15,2,1222.0
2020,NUTS,2010,PT15,2,1184.0
2011,NUTS,2010,PT16,2,10144.0
2012,NUTS,2010,PT16,2,10170.0
2013,NUTS,2010,PT16,2,10681.0
2014,NUTS,2010,PT16,2,10415.0
2015,NUTS,2010,PT16,2,10318.0
2016,NUTS,2010,PT16,2,10868.0
2017,NUTS,2010,PT16,2,10929.0
2018,NUTS,2010,PT16,2,11743.0
2019,NUTS,2010,PT16,2,11685.0
2020,NUTS,2010,PT16,2,11400.0
2011,NUTS,2010,PT17,2,19035.0
2012,NUTS,2010,PT17,2,20327.0
2013,NUTS,2010,PT17,2,22580.0
2014,NUTS,2010,PT17,2,22508.0
2015,NUTS,2010,PT17,2,22939.0
2016,NUTS,2010,PT17,2,23175.0
2017,NUTS,2010,PT17,2,23097.0
2018,NUTS,2010,PT17,2,24457.0
2019,NUTS,2010,PT17,2,24065.0
2020,NUTS,2010,PT17,2,22873.0
2011,NUTS,2010,PT18,2,1479.0
2012,NUTS,2010,PT18,2,1646.0
2013,NUTS,2010,PT18,2,1496.0
2014,NUTS,2010,PT18,2,1493.0
2015,NUTS,2010,PT18,2,1478.0
2016,NUTS,2010,PT18,2,1614.0
2017,NUTS,2010,PT18,2,1672.0
2018,NUTS,2010,PT18,2,1700.0
2019,NUTS,2010,PT18,2,1705.0
2020,NUTS,2010,PT18,2,1591.0
2011,NUTS,2010,PT2,1,381.0
2012,NUTS,2010,PT2,1,342.0
2013,NUTS,2010,PT2,1,368.0
2014,NUTS,2010,PT2,1,389.0
2015,NUTS,2010,PT2,1,362.0
2016,NUTS,2010,PT2,1,382.0
2017,NUTS,2010,PT2,1,399.0
2018,NUTS,2010,PT2,1,363.0
2019,NUTS,2010,PT2,1,338.0
2020,NUTS,2010,PT2,1,325.0
2011,NUTS,2010,PT20,2,381.0
2012,NUTS,2010,PT20,2,342.0
2013,NUTS,2010,PT20,2,368.0
2014,NUTS,2010,PT20,2,389.0
2015,NUTS,2010,PT20,2,362.0
2016,NUTS,2010,PT20,2,382.0
2017,NUTS,2010,PT20,2,399.0
2018,NUTS,2010,PT20,2,363.0
2019,NUTS,2010,PT20,2,338.0
2020,NUTS,2010,PT20,2,325.0
2011,NUTS,2010,PT3,1,240.0
2012,NUTS,2010,PT3,1,242.0
2013,NUTS,2010,PT3,1,302.0
2014,NUTS,2010,PT3,1,346.0
2015,NUTS,2010,PT3,1,350.0
2016,NUTS,2010,PT3,1,352.0
2017,NUTS,2010,PT3,1,329.0
2018,NUTS,2010,PT3,1,379.0
2019,NUTS,2010,PT3,1,360.0
2020,NUTS,2010,PT3,1,342.0
2011,NUTS,2010,PT30,2,240.0
2012,NUTS,2010,PT30,2,242.0
2013,NUTS,2010,PT30,2,302.0
2014,NUTS,2010,PT30,2,346.0
2015,NUTS,2010,PT30,2,350.0
2016,NUTS,2010,PT30,2,352.0
2017,NUTS,2010,PT30,2,329.0
2018,NUTS,2010,PT30,2,379.0
2019,NUTS,2010,PT30,2,360.0
2020,NUTS,2010,PT30,2,342.0
2011,NUTS,2010,RO,0,15086.0
2012,NUTS,2010,RO,0,15569.0
2013,NUTS,2010,RO,0,14884.0
2014,NUTS,2010,RO,0,14743.0
2015,NUTS,2010,RO,0,15057.0
2016,NUTS,2010,RO,0,15083.0
2017,NUTS,2010,RO,0,15523.0
2018,NUTS,2010,RO,0,15111.0
2019,NUTS,2010,RO,0,14867.0
2011,NUTS,2010,RO1,1,3530.0
2012,NUTS,2010,RO1,1,2672.0
2013,NUTS,2010,RO1,1,2459.0
2014,NUTS,2010,RO1,1,2686.0
2015,NUTS,2010,RO1,1,2724.0
2016,NUTS,2010,RO1,1,2723.0
2017,NUTS,2010,RO1,1,2779.0
2018,NUTS,2010,RO1,1,2598.0
2019,NUTS,2010,RO1,1,2898.0
2011,NUTS,2010,RO11,2,2019.0
2012,NUTS,2010,RO11,2,1269.0
2013,NUTS,2010,RO11,2,1175.0
2014,NUTS,2010,RO11,2,1409.0
2015,NUTS,2010,RO11,2,1486.0
2016,NUTS,2010,RO11,2,1464.0
2017,NUTS,2010,RO11,2,1550.0
2018,NUTS,2010,RO11,2,1452.0
2019,NUTS,2010,RO11,2,1780.0
2011,NUTS,2010,RO12,2,1511.0
2012,NUTS,2010,RO12,2,1403.0
2013,NUTS,2010,RO12,2,1284.0
2014,NUTS,2010,RO12,2,1277.0
2015,NUTS,2010,RO12,2,1238.0
2016,NUTS,2010,RO12,2,1259.0
2017,NUTS,2010,RO12,2,1229.0
2018,NUTS,2010,RO12,2,1146.0
2019,NUTS,2010,RO12,2,1118.0
2011,NUTS,2010,RO2,1,3229.0
2012,NUTS,2010,RO2,1,3305.0
2013,NUTS,2010,RO2,1,3344.0
2014,NUTS,2010,RO2,1,3542.0
2015,NUTS,2010,RO2,1,3764.0
2016,NUTS,2010,RO2,1,3607.0
2017,NUTS,2010,RO2,1,3650.0
2018,NUTS,2010,RO2,1,3594.0
2019,NUTS,2010,RO2,1,3374.0
2011,NUTS,2010,RO21,2,2397.0
2012,NUTS,2010,RO21,2,2454.0
2013,NUTS,2010,RO21,2,2487.0
2014,NUTS,2010,RO21,2,2585.0
2015,NUTS,2010,RO21,2,2672.0
2016,NUTS,2010,RO21,2,2435.0
2017,NUTS,2010,RO21,2,2327.0
2018,NUTS,2010,RO21,2,2103.0
2019,NUTS,2010,RO21,2,2085.0
2011,NUTS,2010,RO22,2,832.0
2012,NUTS,2010,RO22,2,851.0
2013,NUTS,2010,RO22,2,857.0
2014,NUTS,2010,RO22,2,957.0
2015,NUTS,2010,RO22,2,1092.0
2016,NUTS,2010,RO22,2,1172.0
2017,NUTS,2010,RO22,2,1323.0
2018,NUTS,2010,RO22,2,1491.0
2019,NUTS,2010,RO22,2,1289.0
2011,NUTS,2010,RO3,1,4987.0
2012,NUTS,2010,RO3,1,5860.0
2013,NUTS,2010,RO3,1,5326.0
2014,NUTS,2010,RO3,1,5026.0
2015,NUTS,2010,RO3,1,5175.0
2016,NUTS,2010,RO3,1,5466.0
2017,NUTS,2010,RO3,1,5725.0
2018,NUTS,2010,RO3,1,6727.0
2019,NUTS,2010,RO3,1,6501.0
2011,NUTS,2010,RO31,2,760.0
2012,NUTS,2010,RO31,2,756.0
2013,NUTS,2010,RO31,2,743.0
2014,NUTS,2010,RO31,2,680.0
2015,NUTS,2010,RO31,2,624.0
2016,NUTS,2010,RO31,2,637.0
2017,NUTS,2010,RO31,2,544.0
2018,NUTS,2010,RO31,2,568.0
2019,NUTS,2010,RO31,2,555.0
2011,NUTS,2010,RO32,2,4227.0
2012,NUTS,2010,RO32,2,5104.0
2013,NUTS,2010,RO32,2,4583.0
2014,NUTS,2010,RO32,2,4346.0
2015,NUTS,2010,RO32,2,4551.0
2016,NUTS,2010,RO32,2,4829.0
2017,NUTS,2010,RO32,2,5181.0
2018,NUTS,2010,RO32,2,6159.0
2019,NUTS,2010,RO32,2,5946.0
2011,NUTS,2010,RO4,1,3340.0
2012,NUTS,2010,RO4,1,3732.0
2013,NUTS,2010,RO4,1,3755.0
2014,NUTS,2010,RO4,1,3489.0
2015,NUTS,2010,RO4,1,3394.0
2016,NUTS,2010,RO4,1,3287.0
2017,NUTS,2010,RO4,1,3369.0
2018,NUTS,2010,RO4,1,2192.0
2019,NUTS,2010,RO4,1,2094.0
2011,NUTS,2010,RO41,2,1383.0
2012,NUTS,2010,RO41,2,1346.0
2013,NUTS,2010,RO41,2,1322.0
2014,NUTS,2010,RO41,2,1297.0
2015,NUTS,2010,RO41,2,1303.0
2016,NUTS,2010,RO41,2,1313.0
2017,NUTS,2010,RO41,2,1308.0
2018,NUTS,2010,RO41,2,691.0
2019,NUTS,2010,RO41,2,694.0
2011,NUTS,2010,RO42,2,1957.0
2012,NUTS,2010,RO42,2,2386.0
2013,NUTS,2010,RO42,2,2433.0
2014,NUTS,2010,RO42,2,2192.0
2015,NUTS,2010,RO42,2,2091.0
2016,NUTS,2010,RO42,2,1974.0
2017,NUTS,2010,RO42,2,2061.0
2018,NUTS,2010,RO42,2,1501.0
2019,NUTS,2010,RO42,2,1400.0
2011,NUTS,2010,RS,0,10506.0
2012,NUTS,2010,RS,0,9879.0
2013,NUTS,2010,RS,0,11015.0
2014,NUTS,2010,RS,0,10769.0
2015,NUTS,2010,RS,0,11630.0
2016,NUTS,2010,RS,0,11502.0
2017,NUTS,2010,RS,0,11536.0
2018,NUTS,2010,RS,0,11833.0
2019,NUTS,2010,RS,0,11621.0
2020,NUTS,2010,RS,0,11695.0
2018,NUTS,2010,RS1,1,8894.0
2019,NUTS,2010,RS1,1,8803.0
2020,NUTS,2010,RS1,1,8981.0
2018,NUTS,2010,RS11,2,5472.0
2019,NUTS,2010,RS11,2,5567.0
2020,NUTS,2010,RS11,2,5617.0
2018,NUTS,2010,RS12,2,3422.0
2019,NUTS,2010,RS12,2,3236.0
2020,NUTS,2010,RS12,2,3364.0
2018,NUTS,2010,RS2,1,2939.0
2019,NUTS,2010,RS2,1,2818.0
2020,NUTS,2010,RS2,1,2714.0
2018,NUTS,2010,RS21,2,1311.0
2019,NUTS,2010,RS21,2,1156.0
2020,NUTS,2010,RS21,2,1185.0
2018,NUTS,2010,RS22,2,1628.0
2019,NUTS,2010,RS22,2,1662.0
2020,NUTS,2010,RS22,2,1529.0
2011,NUTS,2010,RU,0,43121.0
2012,NUTS,2010,RU,0,43024.0
2013,NUTS,2010,RU,0,42605.0
2014,NUTS,2010,RU,0,44342.0
2015,NUTS,2010,RU,0,45967.0
2017,NUTS,2010,RU,0,42113.0
2018,NUTS,2010,RU,0,44489.0
2019,NUTS,2010,RU,0,48429.0
2011,NUTS,2010,SE,0,40855.0
2013,NUTS,2010,SE,0,42894.0
2015,NUTS,2010,SE,0,43911.0
2017,NUTS,2010,SE,0,33495.0
2019,NUTS,2010,SE,0,36183.0
2011,NUTS,2010,SE1,1,19193.0
2013,NUTS,2010,SE1,1,20502.0
2015,NUTS,2010,SE1,1,21192.0
2017,NUTS,2010,SE1,1,16599.0
2019,NUTS,2010,SE1,1,17823.0
2011,NUTS,2010,SE11,2,10350.0
2013,NUTS,2010,SE11,2,11186.0
2015,NUTS,2010,SE11,2,11587.0
2017,NUTS,2010,SE11,2,9322.0
2019,NUTS,2010,SE11,2,9729.0
2011,NUTS,2010,SE12,2,8843.0
2013,NUTS,2010,SE12,2,9316.0
2015,NUTS,2010,SE12,2,9605.0
2017,NUTS,2010,SE12,2,7276.0
2019,NUTS,2010,SE12,2,8094.0
2011,NUTS,2010,SE2,1,15295.0
2013,NUTS,2010,SE2,1,15883.0
2015,NUTS,2010,SE2,1,16352.0
2017,NUTS,2010,SE2,1,12403.0
2019,NUTS,2010,SE2,1,13604.0
2011,NUTS,2010,SE21,2,1917.0
2013,NUTS,2010,SE21,2,1856.0
2015,NUTS,2010,SE21,2,1916.0
2017,NUTS,2010,SE21,2,1353.0
2019,NUTS,2010,SE21,2,1485.0
2011,NUTS,2010,SE22,2,6220.0
2013,NUTS,2010,SE22,2,6783.0
2015,NUTS,2010,SE22,2,6730.0
2017,NUTS,2010,SE22,2,4952.0
2019,NUTS,2010,SE22,2,5564.0
2011,NUTS,2010,SE23,2,7158.0
2013,NUTS,2010,SE23,2,7244.0
2015,NUTS,2010,SE23,2,7706.0
2017,NUTS,2010,SE23,2,6098.0
2019,NUTS,2010,SE23,2,6554.0
2011,NUTS,2010,SE3,1,6366.0
2013,NUTS,2010,SE3,1,6455.0
2015,NUTS,2010,SE3,1,6367.0
2017,NUTS,2010,SE3,1,4493.0
2019,NUTS,2010,SE3,1,4739.0
2011,NUTS,2010,SE31,2,1835.0
2013,NUTS,2010,SE31,2,1852.0
2015,NUTS,2010,SE31,2,1810.0
2017,NUTS,2010,SE31,2,1240.0
2019,NUTS,2010,SE31,2,1209.0
2011,NUTS,2010,SE32,2,695.0
2013,NUTS,2010,SE32,2,673.0
2015,NUTS,2010,SE32,2,649.0
2017,NUTS,2010,SE32,2,443.0
2019,NUTS,2010,SE32,2,494.0
2011,NUTS,2010,SE33,2,3836.0
2013,NUTS,2010,SE33,2,3930.0
2015,NUTS,2010,SE33,2,3908.0
2017,NUTS,2010,SE33,2,2810.0
2019,NUTS,2010,SE33,2,3037.0
2011,NUTS,2010,SI,0,4938.0
2012,NUTS,2010,SI,0,4695.0
2013,NUTS,2010,SI,0,4310.0
2014,NUTS,2010,SI,0,4376.0
2015,NUTS,2010,SI,0,4186.0
2016,NUTS,2010,SI,0,3776.0
2017,NUTS,2010,SI,0,4374.0
2018,NUTS,2010,SI,0,4737.0
2019,NUTS,2010,SI,0,4658.0
2011,NUTS,2010,SI0,1,4938.0
2012,NUTS,2010,SI0,1,4695.0
2013,NUTS,2010,SI0,1,4310.0
2014,NUTS,2010,SI0,1,4376.0
2015,NUTS,2010,SI0,1,4186.0
2016,NUTS,2010,SI0,1,3776.0
2017,NUTS,2010,SI0,1,4374.0
2018,NUTS,2010,SI0,1,4737.0
2019,NUTS,2010,SI0,1,4658.0
2013,NUTS,2010,SI03,2,867.0
2014,NUTS,2010,SI03,2,879.0
2015,NUTS,2010,SI03,2,791.0
2016,NUTS,2010,SI03,2,775.0
2017,NUTS,2010,SI03,2,915.0
2019,NUTS,2010,SI03,2,1097.0
2013,NUTS,2010,SI04,2,3443.0
2014,NUTS,2010,SI04,2,3497.0
2015,NUTS,2010,SI04,2,3395.0
2016,NUTS,2010,SI04,2,3001.0
2017,NUTS,2010,SI04,2,3459.0
2019,NUTS,2010,SI04,2,3560.0
2011,NUTS,2010,SK,0,18363.0
2012,NUTS,2010,SK,0,18011.0
2013,NUTS,2010,SK,0,17917.0
2014,NUTS,2010,SK,0,17668.0
2015,NUTS,2010,SK,0,16565.0
2016,NUTS,2010,SK,0,17862.0
2017,NUTS,2010,SK,0,17790.0
2018,NUTS,2010,SK,0,18676.0
2019,NUTS,2010,SK,0,18340.0
2020,NUTS,2010,SK,0,17856.0
2011,NUTS,2010,SK01,2,9091.0
2012,NUTS,2010,SK01,2,8517.0
2013,NUTS,2010,SK01,2,7805.0
2014,NUTS,2010,SK01,2,7585.0
2015,NUTS,2010,SK01,2,6771.0
2016,NUTS,2010,SK01,2,7846.0
2017,NUTS,2010,SK01,2,7318.0
2018,NUTS,2010,SK01,2,7972.0
2019,NUTS,2010,SK01,2,7663.0
2020,NUTS,2010,SK01,2,7475.0
2011,NUTS,2010,SK02,2,2467.0
2012,NUTS,2010,SK02,2,2426.0
2013,NUTS,2010,SK02,2,3182.0
2014,NUTS,2010,SK02,2,3265.0
2015,NUTS,2010,SK02,2,3002.0
2016,NUTS,2010,SK02,2,2872.0
2017,NUTS,2010,SK02,2,2918.0
2018,NUTS,2010,SK02,2,3099.0
2019,NUTS,2010,SK02,2,2999.0
2020,NUTS,2010,SK02,2,3003.0
2011,NUTS,2010,SK03,2,3273.0
2012,NUTS,2010,SK03,2,3416.0
2013,NUTS,2010,SK03,2,3282.0
2014,NUTS,2010,SK03,2,3319.0
2015,NUTS,2010,SK03,2,3171.0
2016,NUTS,2010,SK03,2,3599.0
2017,NUTS,2010,SK03,2,3811.0
2018,NUTS,2010,SK03,2,3752.0
2019,NUTS,2010,SK03,2,3521.0
2020,NUTS,2010,SK03,2,3265.0
2011,NUTS,2010,SK04,2,3532.0
2012,NUTS,2010,SK04,2,3652.0
2013,NUTS,2010,SK04,2,3648.0
2014,NUTS,2010,SK04,2,3499.0
2015,NUTS,2010,SK04,2,3621.0
2016,NUTS,2010,SK04,2,3545.0
2017,NUTS,2010,SK04,2,3743.0
2018,NUTS,2010,SK04,2,3853.0
2019,NUTS,2010,SK04,2,4157.0
2020,NUTS,2010,SK04,2,4113.0
2011,NUTS,2010,TR,0,95188.0
2012,NUTS,2010,TR,0,108478.0
2013,NUTS,2010,TR,0,113409.0
2014,NUTS,2010,TR,0,126046.0
2015,NUTS,2010,TR,0,132516.0
2016,NUTS,2010,TR,0,124719.0
2017,NUTS,2010,TR,0,132558.0
2018,NUTS,2010,TR,0,137458.0
2019,NUTS,2010,TR,0,143534.0
2020,NUTS,2010,TR,0,144059.0
2011,NUTS,2010,UK,0,307065.0
2012,NUTS,2010,UK,0,315230.0
2013,NUTS,2010,UK,0,330382.0
2014,NUTS,2010,UK,0,342696.0
2015,NUTS,2010,UK,0,347038.0
2016,NUTS,2010,UK,0,355637.0
2017,NUTS,2010,UK,0,351971.0
2018,NUTS,2010,UK,0,356455.0
2011,NUTS,2010,UKC,1,13049.0
2012,NUTS,2010,UKC,1,13396.0
2013,NUTS,2010,UKC,1,13856.0
2014,NUTS,2010,UKC,1,14373.0
2015,NUTS,2010,UKC,1,15026.0
2016,NUTS,2010,UKC,1,15398.0
2017,NUTS,2010,UKC,1,15054.0
2018,NUTS,2010,UKC,1,15246.0
2011,NUTS,2010,UKC1,2,4854.0
2012,NUTS,2010,UKC1,2,4983.0
2013,NUTS,2010,UKC1,2,5123.0
2014,NUTS,2010,UKC1,2,5314.0
2015,NUTS,2010,UKC1,2,5456.0
2016,NUTS,2010,UKC1,2,5591.0
2017,NUTS,2010,UKC1,2,5286.0
2018,NUTS,2010,UKC1,2,5353.0
2011,NUTS,2010,UKC2,2,8195.0
2012,NUTS,2010,UKC2,2,8413.0
2013,NUTS,2010,UKC2,2,8733.0
2014,NUTS,2010,UKC2,2,9059.0
2015,NUTS,2010,UKC2,2,9570.0
2016,NUTS,2010,UKC2,2,9807.0
2017,NUTS,2010,UKC2,2,9768.0
2018,NUTS,2010,UKC2,2,9892.0
2011,NUTS,2010,UKD,1,28079.0
2012,NUTS,2010,UKD,1,28826.0
2013,NUTS,2010,UKD,1,30520.0
2014,NUTS,2010,UKD,1,31658.0
2015,NUTS,2010,UKD,1,32691.0
2016,NUTS,2010,UKD,1,33501.0
2017,NUTS,2010,UKD,1,33965.0
2018,NUTS,2010,UKD,1,34398.0
2011,NUTS,2010,UKD1,2,514.0
2012,NUTS,2010,UKD1,2,528.0
2013,NUTS,2010,UKD1,2,502.0
2014,NUTS,2010,UKD1,2,521.0
2015,NUTS,2010,UKD1,2,569.0
2016,NUTS,2010,UKD1,2,583.0
2017,NUTS,2010,UKD1,2,636.0
2018,NUTS,2010,UKD1,2,644.0
2011,NUTS,2010,UKD3,2,14834.0
2012,NUTS,2010,UKD3,2,15228.0
2013,NUTS,2010,UKD3,2,15348.0
2014,NUTS,2010,UKD3,2,15920.0
2015,NUTS,2010,UKD3,2,16086.0
2016,NUTS,2010,UKD3,2,16485.0
2017,NUTS,2010,UKD3,2,16338.0
2018,NUTS,2010,UKD3,2,16546.0
2011,NUTS,2010,UKD4,2,5081.0
2012,NUTS,2010,UKD4,2,5216.0
2013,NUTS,2010,UKD4,2,5860.0
2014,NUTS,2010,UKD4,2,6078.0
2015,NUTS,2010,UKD4,2,6385.0
2016,NUTS,2010,UKD4,2,6543.0
2017,NUTS,2010,UKD4,2,6817.0
2018,NUTS,2010,UKD4,2,6904.0
2011,NUTS,2010,UKD6,2,852.0
2012,NUTS,2010,UKD6,2,875.0
2013,NUTS,2010,UKD6,2,1380.0
2014,NUTS,2010,UKD6,2,1431.0
2015,NUTS,2010,UKD6,2,1230.0
2016,NUTS,2010,UKD6,2,1261.0
2017,NUTS,2010,UKD6,2,1261.0
2018,NUTS,2010,UKD6,2,1277.0
2011,NUTS,2010,UKD7,2,6798.0
2012,NUTS,2010,UKD7,2,6979.0
2013,NUTS,2010,UKD7,2,7430.0
2014,NUTS,2010,UKD7,2,7707.0
2015,NUTS,2010,UKD7,2,8421.0
2016,NUTS,2010,UKD7,2,8630.0
2017,NUTS,2010,UKD7,2,8913.0
2018,NUTS,2010,UKD7,2,9027.0
2011,NUTS,2010,UKE,1,25364.0
2012,NUTS,2010,UKE,1,26038.0
2013,NUTS,2010,UKE,1,27699.0
2014,NUTS,2010,UKE,1,28731.0
2015,NUTS,2010,UKE,1,29923.0
2016,NUTS,2010,UKE,1,30664.0
2017,NUTS,2010,UKE,1,30155.0
2018,NUTS,2010,UKE,1,30539.0
2011,NUTS,2010,UKE1,2,2142.0
2012,NUTS,2010,UKE1,2,2199.0
2013,NUTS,2010,UKE1,2,2191.0
2014,NUTS,2010,UKE1,2,2273.0
2015,NUTS,2010,UKE1,2,1992.0
2016,NUTS,2010,UKE1,2,2041.0
2017,NUTS,2010,UKE1,2,1679.0
2018,NUTS,2010,UKE1,2,1700.0
2011,NUTS,2010,UKE2,2,3548.0
2012,NUTS,2010,UKE2,2,3642.0
2013,NUTS,2010,UKE2,2,4113.0
2014,NUTS,2010,UKE2,2,4266.0
2015,NUTS,2010,UKE2,2,5027.0
2016,NUTS,2010,UKE2,2,5152.0
