year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_pps_kp05
2017,NUTS,2010,LT01,2,53.701
2018,NUTS,2010,LT01,2,55.394
2019,NUTS,2010,LT01,2,63.077
2015,NUTS,2010,LT02,2,21.469
2016,NUTS,2010,LT02,2,61.259
2017,NUTS,2010,LT02,2,81.172
2018,NUTS,2010,LT02,2,61.354
2019,NUTS,2010,LT02,2,55.754
2011,NUTS,2010,LU,0,101.266
2012,NUTS,2010,LU,0,103.662
2013,NUTS,2010,LU,0,113.83
2014,NUTS,2010,LU,0,118.651
2015,NUTS,2010,LU,0,121.879
2016,NUTS,2010,LU,0,113.255
2017,NUTS,2010,LU,0,105.072
2018,NUTS,2010,LU,0,110.253
2019,NUTS,2010,LU,0,104.961
2020,NUTS,2010,LU,0,100.145
2011,NUTS,2010,LU0,1,101.266
2012,NUTS,2010,LU0,1,103.662
2013,NUTS,2010,LU0,1,113.83
2014,NUTS,2010,LU0,1,118.651
2015,NUTS,2010,LU0,1,121.879
2016,NUTS,2010,LU0,1,113.255
2017,NUTS,2010,LU0,1,105.072
2018,NUTS,2010,LU0,1,110.253
2019,NUTS,2010,LU0,1,104.961
2020,NUTS,2010,LU0,1,100.145
2011,NUTS,2010,LU00,2,101.266
2012,NUTS,2010,LU00,2,103.662
2013,NUTS,2010,LU00,2,113.83
2014,NUTS,2010,LU00,2,118.651
2015,NUTS,2010,LU00,2,121.879
2016,NUTS,2010,LU00,2,113.255
2017,NUTS,2010,LU00,2,105.072
2018,NUTS,2010,LU00,2,110.253
2019,NUTS,2010,LU00,2,104.961
2020,NUTS,2010,LU00,2,100.145
2011,NUTS,2010,LV,0,42.636
2012,NUTS,2010,LV,0,49.118
2013,NUTS,2010,LV,0,49.376
2014,NUTS,2010,LV,0,46.884
2015,NUTS,2010,LV,0,46.83
2016,NUTS,2010,LV,0,41.786
2017,NUTS,2010,LV,0,41.63
2018,NUTS,2010,LV,0,47.193
2019,NUTS,2010,LV,0,40.041
2020,NUTS,2010,LV,0,42.576
2011,NUTS,2010,LV0,1,42.636
2012,NUTS,2010,LV0,1,49.118
2013,NUTS,2010,LV0,1,49.376
2014,NUTS,2010,LV0,1,46.884
2015,NUTS,2010,LV0,1,46.83
2016,NUTS,2010,LV0,1,41.786
2017,NUTS,2010,LV0,1,41.63
2018,NUTS,2010,LV0,1,47.193
2019,NUTS,2010,LV0,1,40.041
2020,NUTS,2010,LV0,1,42.576
2011,NUTS,2010,LV00,2,42.636
2012,NUTS,2010,LV00,2,49.118
2013,NUTS,2010,LV00,2,49.376
2014,NUTS,2010,LV00,2,46.884
2015,NUTS,2010,LV00,2,46.83
2016,NUTS,2010,LV00,2,41.786
2017,NUTS,2010,LV00,2,41.63
2018,NUTS,2010,LV00,2,47.193
2019,NUTS,2010,LV00,2,40.041
2020,NUTS,2010,LV00,2,42.576
2015,NUTS,2010,MK,0,11.149
2016,NUTS,2010,MK,0,8.905
2017,NUTS,2010,MK,0,7.511
2018,NUTS,2010,MK,0,6.858
2019,NUTS,2010,MK,0,6.607
2020,NUTS,2010,MK,0,6.84
2015,NUTS,2010,MK0,1,11.149
2016,NUTS,2010,MK0,1,8.905
2017,NUTS,2010,MK0,1,7.511
2018,NUTS,2010,MK0,1,6.858
2019,NUTS,2010,MK0,1,6.607
2020,NUTS,2010,MK0,1,6.84
2015,NUTS,2010,MK00,2,11.149
2016,NUTS,2010,MK00,2,8.905
2017,NUTS,2010,MK00,2,7.511
2018,NUTS,2010,MK00,2,6.858
2019,NUTS,2010,MK00,2,6.607
2020,NUTS,2010,MK00,2,6.84
2011,NUTS,2010,MT,0,2.312
2012,NUTS,2010,MT,0,5.174
2013,NUTS,2010,MT,0,6.709
2014,NUTS,2010,MT,0,7.038
2015,NUTS,2010,MT,0,13.191
2016,NUTS,2010,MT,0,0.839
2017,NUTS,2010,MT,0,0.653
2018,NUTS,2010,MT,0,0.906
2019,NUTS,2010,MT,0,0.782
2020,NUTS,2010,MT,0,0.449
2011,NUTS,2010,MT0,1,2.312
2012,NUTS,2010,MT0,1,5.174
2013,NUTS,2010,MT0,1,6.709
2014,NUTS,2010,MT0,1,7.038
2015,NUTS,2010,MT0,1,13.191
2016,NUTS,2010,MT0,1,0.839
2017,NUTS,2010,MT0,1,0.653
2018,NUTS,2010,MT0,1,0.906
2019,NUTS,2010,MT0,1,0.782
2020,NUTS,2010,MT0,1,0.449
2011,NUTS,2010,MT00,2,2.312
2012,NUTS,2010,MT00,2,5.174
2013,NUTS,2010,MT00,2,6.709
2014,NUTS,2010,MT00,2,7.038
2015,NUTS,2010,MT00,2,13.191
2016,NUTS,2010,MT00,2,0.839
2017,NUTS,2010,MT00,2,0.653
2018,NUTS,2010,MT00,2,0.906
2019,NUTS,2010,MT00,2,0.782
2020,NUTS,2010,MT00,2,0.449
2011,NUTS,2010,NL,0,1109.345
2012,NUTS,2010,NL,0,1228.008
2013,NUTS,2010,NL,0,693.951
2014,NUTS,2010,NL,0,725.668
2015,NUTS,2010,NL,0,729.014
2016,NUTS,2010,NL,0,744.256
2017,NUTS,2010,NL,0,722.25
2018,NUTS,2010,NL,0,754.82
2019,NUTS,2010,NL,0,765.045
2020,NUTS,2010,NL,0,756.758
2011,NUTS,2010,NO,0,512.673
2012,NUTS,2010,NO,0,523.823
2013,NUTS,2010,NO,0,525.169
2014,NUTS,2010,NO,0,529.883
2015,NUTS,2010,NO,0,601.75
2016,NUTS,2010,NO,0,604.683
2017,NUTS,2010,NO,0,613.907
2018,NUTS,2010,NO,0,613.417
2019,NUTS,2010,NO,0,597.862
2020,NUTS,2010,NO,0,613.087
2011,NUTS,2010,NO0,1,512.673
2012,NUTS,2010,NO0,1,523.823
2013,NUTS,2010,NO0,1,525.169
2014,NUTS,2010,NO0,1,529.883
2015,NUTS,2010,NO0,1,601.75
2016,NUTS,2010,NO0,1,604.683
2017,NUTS,2010,NO0,1,613.907
2018,NUTS,2010,NO0,1,613.356
2019,NUTS,2010,NO0,1,597.856
2011,NUTS,2010,NO01,2,276.987
2012,NUTS,2010,NO01,2,278.969
2013,NUTS,2010,NO01,2,280.978
2014,NUTS,2010,NO01,2,283.65
2015,NUTS,2010,NO01,2,309.637
2016,NUTS,2010,NO01,2,315.011
2017,NUTS,2010,NO01,2,303.219
2018,NUTS,2010,NO01,2,300.412
2019,NUTS,2010,NO01,2,320.212
2011,NUTS,2010,NO02,2,10.629
2012,NUTS,2010,NO02,2,12.27
2013,NUTS,2010,NO02,2,11.667
2014,NUTS,2010,NO02,2,12.175
2015,NUTS,2010,NO02,2,12.134
2016,NUTS,2010,NO02,2,13.435
2017,NUTS,2010,NO02,2,13.366
2018,NUTS,2010,NO02,2,13.567
2019,NUTS,2010,NO02,2,12.017
2011,NUTS,2010,NO03,2,39.572
2012,NUTS,2010,NO03,2,41.917
2013,NUTS,2010,NO03,2,43.242
2014,NUTS,2010,NO03,2,41.787
2015,NUTS,2010,NO03,2,43.022
2016,NUTS,2010,NO03,2,48.906
2017,NUTS,2010,NO03,2,49.577
2018,NUTS,2010,NO03,2,45.871
2019,NUTS,2010,NO03,2,45.483
2011,NUTS,2010,NO04,2,13.415
2012,NUTS,2010,NO04,2,13.671
2013,NUTS,2010,NO04,2,15.454
2014,NUTS,2010,NO04,2,18.263
2015,NUTS,2010,NO04,2,22.674
2016,NUTS,2010,NO04,2,20.929
2017,NUTS,2010,NO04,2,20.782
2018,NUTS,2010,NO04,2,21.05
2019,NUTS,2010,NO04,2,18.552
2011,NUTS,2010,NO05,2,98.884
2012,NUTS,2010,NO05,2,99.736
2013,NUTS,2010,NO05,2,100.339
2014,NUTS,2010,NO05,2,100.125
2015,NUTS,2010,NO05,2,130.414
2016,NUTS,2010,NO05,2,120.514
2017,NUTS,2010,NO05,2,141.783
2018,NUTS,2010,NO05,2,146.799
2019,NUTS,2010,NO05,2,118.534
2011,NUTS,2010,NO06,2,33.952
2012,NUTS,2010,NO06,2,38.311
2013,NUTS,2010,NO06,2,32.553
2014,NUTS,2010,NO06,2,29.657
2015,NUTS,2010,NO06,2,31.997
2016,NUTS,2010,NO06,2,37.959
2017,NUTS,2010,NO06,2,37.068
2018,NUTS,2010,NO06,2,38.145
2019,NUTS,2010,NO06,2,39.884
2011,NUTS,2010,NO07,2,39.235
2012,NUTS,2010,NO07,2,38.949
2013,NUTS,2010,NO07,2,40.937
2014,NUTS,2010,NO07,2,44.227
2015,NUTS,2010,NO07,2,51.873
2016,NUTS,2010,NO07,2,47.928
2017,NUTS,2010,NO07,2,48.111
2018,NUTS,2010,NO07,2,47.514
2019,NUTS,2010,NO07,2,43.173
2011,NUTS,2010,PL,0,1481.671
2012,NUTS,2010,PL,0,1439.279
2013,NUTS,2010,PL,0,1383.732
2014,NUTS,2010,PL,0,1377.579
2015,NUTS,2010,PL,0,1552.101
2016,NUTS,2010,PL,0,158.387
2017,NUTS,2010,PL,0,162.115
2018,NUTS,2010,PL,0,169.859
2019,NUTS,2010,PL,0,126.844
2020,NUTS,2010,PL,0,202.675
2014,NUTS,2010,PL1,1,863.108
2015,NUTS,2010,PL1,1,930.034
2014,NUTS,2010,PL11,2,54.567
2011,NUTS,2010,PL12,2,900.391
2012,NUTS,2010,PL12,2,821.482
2013,NUTS,2010,PL12,2,824.096
2014,NUTS,2010,PL12,2,808.541
2013,NUTS,2010,PL2,1,236.713
2014,NUTS,2010,PL2,1,207.845
2015,NUTS,2010,PL2,1,229.232
2016,NUTS,2010,PL2,1,32.626
2019,NUTS,2010,PL2,1,16.766
2015,NUTS,2010,PL21,2,140.104
2017,NUTS,2010,PL21,2,18.342
2018,NUTS,2010,PL21,2,22.791
2019,NUTS,2010,PL21,2,13.227
2011,NUTS,2010,PL22,2,118.106
2012,NUTS,2010,PL22,2,129.909
2015,NUTS,2010,PL22,2,89.128
2019,NUTS,2010,PL22,2,3.539
2011,NUTS,2010,PL3,1,51.509
2015,NUTS,2010,PL3,1,76.34
2011,NUTS,2010,PL31,2,47.837
2015,NUTS,2010,PL32,2,6.095
2012,NUTS,2010,PL33,2,2.349
2013,NUTS,2010,PL34,2,4.255
2015,NUTS,2010,PL34,2,5.883
2011,NUTS,2010,PL4,1,128.386
2013,NUTS,2010,PL4,1,86.854
2014,NUTS,2010,PL4,1,96.897
2015,NUTS,2010,PL4,1,168.216
2016,NUTS,2010,PL4,1,9.833
2018,NUTS,2010,PL4,1,15.001
2019,NUTS,2010,PL4,1,10.609
2012,NUTS,2010,PL41,2,100.918
2013,NUTS,2010,PL41,2,85.96
2016,NUTS,2010,PL41,2,9.061
2017,NUTS,2010,PL41,2,9.171
2018,NUTS,2010,PL41,2,12.753
2019,NUTS,2010,PL41,2,8.95
2012,NUTS,2010,PL42,2,0.884
2015,NUTS,2010,PL42,2,0.528
2017,NUTS,2010,PL42,2,1.345
2011,NUTS,2010,PL5,1,45.635
2012,NUTS,2010,PL5,1,55.805
2013,NUTS,2010,PL5,1,50.31
2014,NUTS,2010,PL5,1,59.013
2015,NUTS,2010,PL5,1,64.363
2016,NUTS,2010,PL5,1,7.902
2012,NUTS,2010,PL51,2,48.021
2017,NUTS,2010,PL51,2,3.965
2018,NUTS,2010,PL51,2,4.8
2019,NUTS,2010,PL51,2,8.799
2012,NUTS,2010,PL52,2,7.785
2011,NUTS,2010,PL6,1,58.044
2013,NUTS,2010,PL6,1,82.921
2015,NUTS,2010,PL6,1,83.879
2016,NUTS,2010,PL6,1,4.987
2018,NUTS,2010,PL6,1,5.463
2015,NUTS,2010,PL61,2,5.742
2016,NUTS,2010,PL61,2,0.667
2017,NUTS,2010,PL61,2,0.793
2018,NUTS,2010,PL61,2,1.093
2019,NUTS,2010,PL61,2,1.36
2012,NUTS,2010,PL62,2,18.808
2014,NUTS,2010,PL62,2,17.181
2018,NUTS,2010,PL62,2,0.917
2011,NUTS,2010,PL63,2,34.437
2013,NUTS,2010,PL63,2,53.457
2017,NUTS,2010,PL63,2,3.551
2018,NUTS,2010,PL63,2,3.453
2019,NUTS,2010,PL63,2,2.444
2016,NUTS,2010,PL7,1,16.19
2017,NUTS,2010,PL71,2,19.273
2018,NUTS,2010,PL71,2,18.357
2019,NUTS,2010,PL71,2,17.904
2016,NUTS,2010,PL8,1,7.305
2017,NUTS,2010,PL8,1,7.275
2018,NUTS,2010,PL8,1,5.521
2019,NUTS,2010,PL8,1,4.949
2016,NUTS,2010,PL81,2,3.547
2017,NUTS,2010,PL81,2,2.517
2018,NUTS,2010,PL81,2,1.404
2016,NUTS,2010,PL9,1,79.51
2018,NUTS,2010,PL9,1,84.308
2019,NUTS,2010,PL9,1,60.272
2017,NUTS,2010,PL91,2,79.058
2011,NUTS,2010,PT,0,212.779
2012,NUTS,2010,PT,0,140.154
2013,NUTS,2010,PT,0,162.369
2014,NUTS,2010,PT,0,153.216
2015,NUTS,2010,PT,0,155.597
2016,NUTS,2010,PT,0,132.542
2017,NUTS,2010,PT,0,147.435
2018,NUTS,2010,PT,0,150.218
2019,NUTS,2010,PT,0,154.194
2020,NUTS,2010,PT,0,157.727
2011,NUTS,2010,PT1,1,204.901
2012,NUTS,2010,PT1,1,131.004
2013,NUTS,2010,PT1,1,155.892
2014,NUTS,2010,PT1,1,146.042
2015,NUTS,2010,PT1,1,148.421
2016,NUTS,2010,PT1,1,126.69
2017,NUTS,2010,PT1,1,141.401
2018,NUTS,2010,PT1,1,144.374
2019,NUTS,2010,PT1,1,147.06
2020,NUTS,2010,PT1,1,150.238
2011,NUTS,2010,PT11,2,49.715
2012,NUTS,2010,PT11,2,27.474
2013,NUTS,2010,PT11,2,27.867
2014,NUTS,2010,PT11,2,26.02
2015,NUTS,2010,PT11,2,42.476
2016,NUTS,2010,PT11,2,40.75
2017,NUTS,2010,PT11,2,46.916
2018,NUTS,2010,PT11,2,52.434
2019,NUTS,2010,PT11,2,55.413
2020,NUTS,2010,PT11,2,50.556
2011,NUTS,2010,PT15,2,1.091
2012,NUTS,2010,PT15,2,4.307
2013,NUTS,2010,PT15,2,2.921
2014,NUTS,2010,PT15,2,2.556
2015,NUTS,2010,PT15,2,0.783
2016,NUTS,2010,PT15,2,0.695
2017,NUTS,2010,PT15,2,0.989
2018,NUTS,2010,PT15,2,1.278
2019,NUTS,2010,PT15,2,1.378
2020,NUTS,2010,PT15,2,1.463
2011,NUTS,2010,PT16,2,17.812
2012,NUTS,2010,PT16,2,9.183
2013,NUTS,2010,PT16,2,8.168
2014,NUTS,2010,PT16,2,9.218
2015,NUTS,2010,PT16,2,11.121
2016,NUTS,2010,PT16,2,8.515
2017,NUTS,2010,PT16,2,10.559
2018,NUTS,2010,PT16,2,9.571
2019,NUTS,2010,PT16,2,10.497
2020,NUTS,2010,PT16,2,10.253
2011,NUTS,2010,PT17,2,135.352
2012,NUTS,2010,PT17,2,88.818
2013,NUTS,2010,PT17,2,115.606
2014,NUTS,2010,PT17,2,107.469
2015,NUTS,2010,PT17,2,93.398
2016,NUTS,2010,PT17,2,76.239
2017,NUTS,2010,PT17,2,82.813
2018,NUTS,2010,PT17,2,80.593
2019,NUTS,2010,PT17,2,79.738
2020,NUTS,2010,PT17,2,87.929
2011,NUTS,2010,PT18,2,0.931
2012,NUTS,2010,PT18,2,1.222
2013,NUTS,2010,PT18,2,1.33
2014,NUTS,2010,PT18,2,0.779
2015,NUTS,2010,PT18,2,0.643
2016,NUTS,2010,PT18,2,0.49
2017,NUTS,2010,PT18,2,0.125
2018,NUTS,2010,PT18,2,0.498
2019,NUTS,2010,PT18,2,0.035
2020,NUTS,2010,PT18,2,0.038
2011,NUTS,2010,PT2,1,2.577
2012,NUTS,2010,PT2,1,5.881
2013,NUTS,2010,PT2,1,2.514
2014,NUTS,2010,PT2,1,3.252
2015,NUTS,2010,PT2,1,3.338
2016,NUTS,2010,PT2,1,2.658
2017,NUTS,2010,PT2,1,1.499
2018,NUTS,2010,PT2,1,1.216
2019,NUTS,2010,PT2,1,1.645
2020,NUTS,2010,PT2,1,2.048
2011,NUTS,2010,PT20,2,2.577
2012,NUTS,2010,PT20,2,5.881
2013,NUTS,2010,PT20,2,2.514
2014,NUTS,2010,PT20,2,3.252
2015,NUTS,2010,PT20,2,3.338
2016,NUTS,2010,PT20,2,2.658
2017,NUTS,2010,PT20,2,1.499
2018,NUTS,2010,PT20,2,1.216
2019,NUTS,2010,PT20,2,1.645
2020,NUTS,2010,PT20,2,2.048
2011,NUTS,2010,PT3,1,5.301
2012,NUTS,2010,PT3,1,3.269
2013,NUTS,2010,PT3,1,3.963
2014,NUTS,2010,PT3,1,3.922
2015,NUTS,2010,PT3,1,3.839
2016,NUTS,2010,PT3,1,3.195
2017,NUTS,2010,PT3,1,4.535
2018,NUTS,2010,PT3,1,4.628
2019,NUTS,2010,PT3,1,5.488
2020,NUTS,2010,PT3,1,5.442
2011,NUTS,2010,PT30,2,5.301
2012,NUTS,2010,PT30,2,3.269
2013,NUTS,2010,PT30,2,3.963
2014,NUTS,2010,PT30,2,3.922
2015,NUTS,2010,PT30,2,3.839
2016,NUTS,2010,PT30,2,3.195
2017,NUTS,2010,PT30,2,4.535
2018,NUTS,2010,PT30,2,4.628
2019,NUTS,2010,PT30,2,5.488
2020,NUTS,2010,PT30,2,5.442
2011,NUTS,2010,RO,0,398.694
2012,NUTS,2010,RO,0,397.989
2013,NUTS,2010,RO,0,397.4
2014,NUTS,2010,RO,0,353.201
2015,NUTS,2010,RO,0,414.47
2016,NUTS,2010,RO,0,371.814
2017,NUTS,2010,RO,0,405.86
2018,NUTS,2010,RO,0,399.721
2019,NUTS,2010,RO,0,412.546
2020,NUTS,2010,RO,0,390.988
2011,NUTS,2010,RO1,1,19.257
2012,NUTS,2010,RO1,1,25.585
2013,NUTS,2010,RO1,1,19.108
2014,NUTS,2010,RO1,1,22.074
2015,NUTS,2010,RO1,1,36.171
2016,NUTS,2010,RO1,1,20.4
2017,NUTS,2010,RO1,1,20.971
2018,NUTS,2010,RO1,1,21.515
2019,NUTS,2010,RO1,1,19.937
2011,NUTS,2010,RO11,2,14.513
2012,NUTS,2010,RO11,2,22.263
2013,NUTS,2010,RO11,2,16.134
2014,NUTS,2010,RO11,2,14.234
2015,NUTS,2010,RO11,2,24.698
2016,NUTS,2010,RO11,2,16.654
2017,NUTS,2010,RO11,2,17.521
2018,NUTS,2010,RO11,2,17.512
2019,NUTS,2010,RO11,2,15.691
2011,NUTS,2010,RO12,2,4.745
2012,NUTS,2010,RO12,2,3.322
2013,NUTS,2010,RO12,2,2.974
2014,NUTS,2010,RO12,2,7.84
2015,NUTS,2010,RO12,2,11.474
2016,NUTS,2010,RO12,2,3.745
2017,NUTS,2010,RO12,2,3.45
2018,NUTS,2010,RO12,2,4.003
2019,NUTS,2010,RO12,2,4.246
2011,NUTS,2010,RO2,1,40.456
2012,NUTS,2010,RO2,1,44.105
2013,NUTS,2010,RO2,1,37.013
2014,NUTS,2010,RO2,1,37.296
2015,NUTS,2010,RO2,1,40.727
2016,NUTS,2010,RO2,1,39.969
2017,NUTS,2010,RO2,1,35.524
2018,NUTS,2010,RO2,1,49.668
2019,NUTS,2010,RO2,1,50.002
2011,NUTS,2010,RO21,2,25.983
2012,NUTS,2010,RO21,2,35.313
2013,NUTS,2010,RO21,2,27.962
2014,NUTS,2010,RO21,2,27.342
2015,NUTS,2010,RO21,2,28.765
2016,NUTS,2010,RO21,2,25.812
2017,NUTS,2010,RO21,2,22.538
2018,NUTS,2010,RO21,2,32.85
2019,NUTS,2010,RO21,2,32.541
2011,NUTS,2010,RO22,2,14.473
2012,NUTS,2010,RO22,2,8.792
2013,NUTS,2010,RO22,2,9.051
2014,NUTS,2010,RO22,2,9.954
2015,NUTS,2010,RO22,2,11.962
2016,NUTS,2010,RO22,2,14.157
2017,NUTS,2010,RO22,2,12.986
2018,NUTS,2010,RO22,2,16.818
2019,NUTS,2010,RO22,2,17.46
2011,NUTS,2010,RO3,1,307.154
2012,NUTS,2010,RO3,1,312.601
2013,NUTS,2010,RO3,1,309.919
2014,NUTS,2010,RO3,1,265.826
2015,NUTS,2010,RO3,1,297.473
2016,NUTS,2010,RO3,1,281.383
2017,NUTS,2010,RO3,1,303.412
2018,NUTS,2010,RO3,1,291.124
2019,NUTS,2010,RO3,1,308.468
2011,NUTS,2010,RO31,2,7.292
2012,NUTS,2010,RO31,2,8.955
2013,NUTS,2010,RO31,2,6.926
2014,NUTS,2010,RO31,2,6.722
2015,NUTS,2010,RO31,2,9.73
2016,NUTS,2010,RO31,2,10.762
2017,NUTS,2010,RO31,2,8.002
2018,NUTS,2010,RO31,2,9.783
2019,NUTS,2010,RO31,2,7.426
2011,NUTS,2010,RO32,2,299.863
2012,NUTS,2010,RO32,2,303.643
2013,NUTS,2010,RO32,2,302.994
2014,NUTS,2010,RO32,2,259.104
2015,NUTS,2010,RO32,2,287.743
2016,NUTS,2010,RO32,2,270.621
2017,NUTS,2010,RO32,2,295.41
2018,NUTS,2010,RO32,2,281.342
2019,NUTS,2010,RO32,2,301.042
2011,NUTS,2010,RO4,1,31.827
2012,NUTS,2010,RO4,1,15.699
2013,NUTS,2010,RO4,1,31.36
2014,NUTS,2010,RO4,1,28.005
2015,NUTS,2010,RO4,1,40.099
2016,NUTS,2010,RO4,1,30.063
2017,NUTS,2010,RO4,1,45.953
2018,NUTS,2010,RO4,1,37.414
2019,NUTS,2010,RO4,1,34.14
2011,NUTS,2010,RO41,2,20.945
2012,NUTS,2010,RO41,2,5.222
2013,NUTS,2010,RO41,2,18.536
2014,NUTS,2010,RO41,2,17.625
2015,NUTS,2010,RO41,2,27.643
2016,NUTS,2010,RO41,2,17.963
2017,NUTS,2010,RO41,2,26.58
2018,NUTS,2010,RO41,2,19.937
2019,NUTS,2010,RO41,2,17.583
2011,NUTS,2010,RO42,2,10.882
2012,NUTS,2010,RO42,2,10.477
2013,NUTS,2010,RO42,2,12.824
2014,NUTS,2010,RO42,2,10.38
2015,NUTS,2010,RO42,2,12.456
2016,NUTS,2010,RO42,2,12.1
2017,NUTS,2010,RO42,2,19.373
2018,NUTS,2010,RO42,2,17.477
2019,NUTS,2010,RO42,2,16.557
2011,NUTS,2010,RS,0,152.58
2012,NUTS,2010,RS,0,161.105
2013,NUTS,2010,RS,0,154.094
2014,NUTS,2010,RS,0,117.583
2015,NUTS,2010,RS,0,150.102
2016,NUTS,2010,RS,0,152.876
2017,NUTS,2010,RS,0,168.435
2018,NUTS,2010,RS,0,193.187
2019,NUTS,2010,RS,0,178.013
2020,NUTS,2010,RS,0,204.822
2018,NUTS,2010,RS1,1,190.335
2019,NUTS,2010,RS1,1,175.025
2020,NUTS,2010,RS1,1,199.248
2018,NUTS,2010,RS11,2,159.863
2019,NUTS,2010,RS11,2,158.331
2020,NUTS,2010,RS11,2,164.064
2018,NUTS,2010,RS12,2,30.473
2019,NUTS,2010,RS12,2,16.695
2020,NUTS,2010,RS12,2,35.185
2018,NUTS,2010,RS2,1,2.852
2019,NUTS,2010,RS2,1,2.987
2020,NUTS,2010,RS2,1,5.574
2018,NUTS,2010,RS21,2,1.082
2019,NUTS,2010,RS21,2,1.024
2020,NUTS,2010,RS21,2,2.364
2018,NUTS,2010,RS22,2,1.771
2019,NUTS,2010,RS22,2,1.963
2020,NUTS,2010,RS22,2,3.21
2011,NUTS,2010,RU,0,7823.239
2012,NUTS,2010,RU,0,8926.87
2013,NUTS,2010,RU,0,8584.654
2014,NUTS,2010,RU,0,8981.83
2015,NUTS,2010,RU,0,9211.223
2011,NUTS,2010,SE,0,391.924
2012,NUTS,2010,SE,0,440.195
2013,NUTS,2010,SE,0,344.668
2014,NUTS,2010,SE,0,342.522
2015,NUTS,2010,SE,0,338.805
2016,NUTS,2010,SE,0,347.527
2017,NUTS,2010,SE,0,392.684
2018,NUTS,2010,SE,0,394.794
2019,NUTS,2010,SE,0,512.454
2020,NUTS,2010,SE,0,504.468
2011,NUTS,2010,SE1,1,235.583
2013,NUTS,2010,SE1,1,199.786
2015,NUTS,2010,SE1,1,192.932
2017,NUTS,2010,SE1,1,228.444
2019,NUTS,2010,SE1,1,268.741
2011,NUTS,2010,SE11,2,126.635
2013,NUTS,2010,SE11,2,132.114
2015,NUTS,2010,SE11,2,129.031
2017,NUTS,2010,SE11,2,138.656
2019,NUTS,2010,SE11,2,153.491
2011,NUTS,2010,SE12,2,108.949
2013,NUTS,2010,SE12,2,67.672
2015,NUTS,2010,SE12,2,64.046
2017,NUTS,2010,SE12,2,89.719
2019,NUTS,2010,SE12,2,115.251
2011,NUTS,2010,SE2,1,107.571
2013,NUTS,2010,SE2,1,105.301
2015,NUTS,2010,SE2,1,106.261
2017,NUTS,2010,SE2,1,120.879
2019,NUTS,2010,SE2,1,177.59
2011,NUTS,2010,SE21,2,5.053
2013,NUTS,2010,SE21,2,5.783
2015,NUTS,2010,SE21,2,4.771
2017,NUTS,2010,SE21,2,7.111
2019,NUTS,2010,SE21,2,8.033
2011,NUTS,2010,SE22,2,42.033
2013,NUTS,2010,SE22,2,48.97
2015,NUTS,2010,SE22,2,46.625
2017,NUTS,2010,SE22,2,50.889
2019,NUTS,2010,SE22,2,70.438
2011,NUTS,2010,SE23,2,60.408
2013,NUTS,2010,SE23,2,50.622
2015,NUTS,2010,SE23,2,54.938
2017,NUTS,2010,SE23,2,62.88
2019,NUTS,2010,SE23,2,99.118
2011,NUTS,2010,SE3,1,48.77
2013,NUTS,2010,SE3,1,39.507
2015,NUTS,2010,SE3,1,39.468
2017,NUTS,2010,SE3,1,43.5
2019,NUTS,2010,SE3,1,51.186
2011,NUTS,2010,SE31,2,16.461
2013,NUTS,2010,SE31,2,10.515
2015,NUTS,2010,SE31,2,9.253
2017,NUTS,2010,SE31,2,9.272
2019,NUTS,2010,SE31,2,10.29
2011,NUTS,2010,SE32,2,2.833
2013,NUTS,2010,SE32,2,3.831
2015,NUTS,2010,SE32,2,3.614
2017,NUTS,2010,SE32,2,4.462
2019,NUTS,2010,SE32,2,3.585
2011,NUTS,2010,SE33,2,29.553
2013,NUTS,2010,SE33,2,25.086
2015,NUTS,2010,SE33,2,26.674
2017,NUTS,2010,SE33,2,29.767
2019,NUTS,2010,SE33,2,37.31
2011,NUTS,2010,SI,0,149.147
2012,NUTS,2010,SI,0,141.065
2013,NUTS,2010,SI,0,139.047
2014,NUTS,2010,SI,0,123.202
2015,NUTS,2010,SI,0,129.78
2016,NUTS,2010,SI,0,121.859
2017,NUTS,2010,SI,0,121.806
2018,NUTS,2010,SI,0,130.329
2019,NUTS,2010,SI,0,144.085
2020,NUTS,2010,SI,0,144.375
2011,NUTS,2010,SI0,1,149.147
2012,NUTS,2010,SI0,1,141.065
2013,NUTS,2010,SI0,1,139.047
2014,NUTS,2010,SI0,1,123.202
2015,NUTS,2010,SI0,1,129.78
2016,NUTS,2010,SI0,1,121.859
2017,NUTS,2010,SI0,1,121.806
2018,NUTS,2010,SI0,1,130.329
2019,NUTS,2010,SI0,1,144.085
2013,NUTS,2010,SI03,2,8.863
2014,NUTS,2010,SI03,2,0.001
2015,NUTS,2010,SI03,2,0.941
2016,NUTS,2010,SI03,2,0.816
2017,NUTS,2010,SI03,2,0.681
2018,NUTS,2010,SI03,2,1.253
2019,NUTS,2010,SI03,2,1.498
2013,NUTS,2010,SI04,2,130.184
2014,NUTS,2010,SI04,2,121.953
2015,NUTS,2010,SI04,2,128.838
2016,NUTS,2010,SI04,2,121.043
2017,NUTS,2010,SI04,2,121.125
2018,NUTS,2010,SI04,2,129.076
2019,NUTS,2010,SI04,2,142.588
2011,NUTS,2010,SK,0,173.781
2012,NUTS,2010,SK,0,190.081
2013,NUTS,2010,SK,0,164.887
2014,NUTS,2010,SK,0,250.549
2015,NUTS,2010,SK,0,341.826
2016,NUTS,2010,SK,0,182.73
