year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_rse_hes_f
2009,NUTS,2010,FI,0,9987.0
2010,NUTS,2010,FI,0,10658.0
2011,NUTS,2010,FI,0,10818.0
2012,NUTS,2010,FI,0,10964.0
2013,NUTS,2010,FI,0,10488.0
2014,NUTS,2010,FI,0,10601.0
2015,NUTS,2010,FI,0,10583.0
2016,NUTS,2010,FI,0,10519.0
2017,NUTS,2010,FI,0,10920.0
2018,NUTS,2010,FI,0,11366.0
2019,NUTS,2010,FI,0,12022.0
2000,NUTS,2010,FR,0,30053.0
2001,NUTS,2010,FR,0,30971.0
2002,NUTS,2010,FR,0,32811.0
2003,NUTS,2010,FR,0,34835.0
2004,NUTS,2010,FR,0,35151.0
2005,NUTS,2010,FR,0,36704.0
2006,NUTS,2010,FR,0,37538.0
2007,NUTS,2010,FR,0,37425.0
2008,NUTS,2010,FR,0,37705.0
2009,NUTS,2010,FR,0,36250.0
2010,NUTS,2010,FR,0,35799.0
2011,NUTS,2010,FR,0,36694.0
2012,NUTS,2010,FR,0,36974.0
2013,NUTS,2010,FR,0,37546.0
2014,NUTS,2010,FR,0,40120.0
2016,NUTS,2010,FR,0,48878.0
2017,NUTS,2010,FR,0,49396.0
2002,NUTS,2010,HR,0,2544.0
2003,NUTS,2010,HR,0,2682.0
2004,NUTS,2010,HR,0,2943.0
2005,NUTS,2010,HR,0,2884.0
2006,NUTS,2010,HR,0,2857.0
2007,NUTS,2010,HR,0,3214.0
2008,NUTS,2010,HR,0,3434.0
2009,NUTS,2010,HR,0,3389.0
2010,NUTS,2010,HR,0,3671.0
2011,NUTS,2010,HR,0,3356.0
2012,NUTS,2010,HR,0,3364.0
2013,NUTS,2010,HR,0,3405.0
2014,NUTS,2010,HR,0,3397.0
2015,NUTS,2010,HR,0,3582.0
2016,NUTS,2010,HR,0,4120.0
2017,NUTS,2010,HR,0,4474.0
2018,NUTS,2010,HR,0,4557.0
2019,NUTS,2010,HR,0,5091.0
2020,NUTS,2010,HR,0,5268.0
2002,NUTS,2010,HR0,1,2544.0
2003,NUTS,2010,HR0,1,2682.0
2004,NUTS,2010,HR0,1,2943.0
2005,NUTS,2010,HR0,1,2884.0
2006,NUTS,2010,HR0,1,2857.0
2007,NUTS,2010,HR0,1,3214.0
2008,NUTS,2010,HR0,1,3434.0
2009,NUTS,2010,HR0,1,3389.0
2010,NUTS,2010,HR0,1,3671.0
2011,NUTS,2010,HR0,1,3356.0
2012,NUTS,2010,HR0,1,3364.0
2013,NUTS,2010,HR0,1,3405.0
2014,NUTS,2010,HR0,1,3397.0
2015,NUTS,2010,HR0,1,3582.0
2016,NUTS,2010,HR0,1,4120.0
2017,NUTS,2010,HR0,1,4474.0
2018,NUTS,2010,HR0,1,4557.0
2019,NUTS,2010,HR0,1,5091.0
2020,NUTS,2010,HR0,1,5268.0
2008,NUTS,2010,HR02,2,383.0
2009,NUTS,2010,HR02,2,405.0
2010,NUTS,2010,HR02,2,410.0
2020,NUTS,2010,HR02,2,616.0
2008,NUTS,2010,HR03,2,1123.0
2009,NUTS,2010,HR03,2,1173.0
2010,NUTS,2010,HR03,2,1283.0
2011,NUTS,2010,HR03,2,1231.0
2012,NUTS,2010,HR03,2,1243.0
2013,NUTS,2010,HR03,2,1251.0
2014,NUTS,2010,HR03,2,1292.0
2015,NUTS,2010,HR03,2,1258.0
2016,NUTS,2010,HR03,2,1333.0
2017,NUTS,2010,HR03,2,1510.0
2018,NUTS,2010,HR03,2,1546.0
2019,NUTS,2010,HR03,2,1769.0
2020,NUTS,2010,HR03,2,1835.0
2008,NUTS,2010,HR04,2,2311.0
2009,NUTS,2010,HR04,2,2216.0
2010,NUTS,2010,HR04,2,2388.0
2011,NUTS,2010,HR04,2,2125.0
2012,NUTS,2010,HR04,2,2121.0
2013,NUTS,2010,HR04,2,2154.0
2014,NUTS,2010,HR04,2,2105.0
2015,NUTS,2010,HR04,2,2324.0
2016,NUTS,2010,HR04,2,2787.0
2017,NUTS,2010,HR04,2,2964.0
2018,NUTS,2010,HR04,2,3011.0
2019,NUTS,2010,HR04,2,3322.0
2020,NUTS,2010,HR05,2,2668.0
2020,NUTS,2010,HR06,2,149.0
2013,NUTS,2010,HRZ,1,0.0
2014,NUTS,2010,HRZ,1,0.0
2013,NUTS,2010,HRZZ,2,0.0
2014,NUTS,2010,HRZZ,2,0.0
1990,NUTS,2010,HU,0,4086.0
1991,NUTS,2010,HU,0,4158.0
1992,NUTS,2010,HU,0,4501.0
1993,NUTS,2010,HU,0,4514.0
1994,NUTS,2010,HU,0,4556.0
1995,NUTS,2010,HU,0,4299.0
1996,NUTS,2010,HU,0,4113.0
1997,NUTS,2010,HU,0,4744.0
1998,NUTS,2010,HU,0,5293.0
1999,NUTS,2010,HU,0,4898.0
2000,NUTS,2010,HU,0,6303.0
2001,NUTS,2010,HU,0,6313.0
2002,NUTS,2010,HU,0,6576.0
2003,NUTS,2010,HU,0,6976.0
2004,NUTS,2010,HU,0,6904.0
2005,NUTS,2010,HU,0,6979.0
2006,NUTS,2010,HU,0,6928.0
2007,NUTS,2010,HU,0,6857.0
2008,NUTS,2010,HU,0,6840.0
2009,NUTS,2010,HU,0,6644.0
2010,NUTS,2010,HU,0,6274.0
2011,NUTS,2010,HU,0,6267.0
2012,NUTS,2010,HU,0,6251.0
2013,NUTS,2010,HU,0,6195.0
2014,NUTS,2010,HU,0,6204.0
2015,NUTS,2010,HU,0,6170.0
2016,NUTS,2010,HU,0,6398.0
2017,NUTS,2010,HU,0,6952.0
2018,NUTS,2010,HU,0,8417.0
2019,NUTS,2010,HU,0,9574.0
1999,NUTS,2010,HU1,1,2567.0
2000,NUTS,2010,HU1,1,3231.0
2001,NUTS,2010,HU1,1,3001.0
2002,NUTS,2010,HU1,1,2998.0
2003,NUTS,2010,HU1,1,3261.0
2004,NUTS,2010,HU1,1,3081.0
2005,NUTS,2010,HU1,1,3104.0
2006,NUTS,2010,HU1,1,2992.0
2007,NUTS,2010,HU1,1,3120.0
2008,NUTS,2010,HU1,1,3143.0
2009,NUTS,2010,HU1,1,2983.0
2010,NUTS,2010,HU1,1,2906.0
2011,NUTS,2010,HU1,1,2777.0
2012,NUTS,2010,HU1,1,2783.0
2013,NUTS,2010,HU1,1,2804.0
2014,NUTS,2010,HU1,1,2825.0
2015,NUTS,2010,HU1,1,2836.0
2016,NUTS,2010,HU1,1,2972.0
2017,NUTS,2010,HU1,1,3307.0
2018,NUTS,2010,HU1,1,4236.0
2019,NUTS,2010,HU1,1,4528.0
1999,NUTS,2010,HU10,2,2567.0
2000,NUTS,2010,HU10,2,3231.0
2001,NUTS,2010,HU10,2,3001.0
2002,NUTS,2010,HU10,2,2998.0
2003,NUTS,2010,HU10,2,3261.0
2004,NUTS,2010,HU10,2,3081.0
2005,NUTS,2010,HU10,2,3104.0
2006,NUTS,2010,HU10,2,2992.0
2007,NUTS,2010,HU10,2,3120.0
2008,NUTS,2010,HU10,2,3143.0
2009,NUTS,2010,HU10,2,2983.0
2010,NUTS,2010,HU10,2,2906.0
2011,NUTS,2010,HU10,2,2777.0
2012,NUTS,2010,HU10,2,2783.0
2013,NUTS,2010,HU10,2,2804.0
2014,NUTS,2010,HU10,2,2825.0
2015,NUTS,2010,HU10,2,2836.0
2016,NUTS,2010,HU10,2,2972.0
2017,NUTS,2010,HU11,2,2969.0
2018,NUTS,2010,HU11,2,3845.0
2019,NUTS,2010,HU11,2,4255.0
2017,NUTS,2010,HU12,2,338.0
2018,NUTS,2010,HU12,2,391.0
2019,NUTS,2010,HU12,2,273.0
1999,NUTS,2010,HU2,1,936.0
2000,NUTS,2010,HU2,1,1347.0
2001,NUTS,2010,HU2,1,1357.0
2002,NUTS,2010,HU2,1,1408.0
2003,NUTS,2010,HU2,1,1509.0
2004,NUTS,2010,HU2,1,1676.0
2005,NUTS,2010,HU2,1,1706.0
2006,NUTS,2010,HU2,1,1715.0
2007,NUTS,2010,HU2,1,1548.0
2008,NUTS,2010,HU2,1,1511.0
2009,NUTS,2010,HU2,1,1443.0
2010,NUTS,2010,HU2,1,1264.0
2011,NUTS,2010,HU2,1,1274.0
2012,NUTS,2010,HU2,1,1306.0
2013,NUTS,2010,HU2,1,1121.0
2014,NUTS,2010,HU2,1,1145.0
2015,NUTS,2010,HU2,1,1128.0
2016,NUTS,2010,HU2,1,1171.0
2017,NUTS,2010,HU2,1,1294.0
2018,NUTS,2010,HU2,1,1546.0
2019,NUTS,2010,HU2,1,1802.0
1999,NUTS,2010,HU21,2,154.0
2000,NUTS,2010,HU21,2,402.0
2001,NUTS,2010,HU21,2,413.0
2002,NUTS,2010,HU21,2,458.0
2003,NUTS,2010,HU21,2,515.0
2004,NUTS,2010,HU21,2,519.0
2005,NUTS,2010,HU21,2,467.0
2006,NUTS,2010,HU21,2,451.0
2007,NUTS,2010,HU21,2,322.0
2008,NUTS,2010,HU21,2,352.0
2009,NUTS,2010,HU21,2,328.0
2010,NUTS,2010,HU21,2,274.0
2011,NUTS,2010,HU21,2,249.0
2012,NUTS,2010,HU21,2,267.0
2013,NUTS,2010,HU21,2,236.0
2014,NUTS,2010,HU21,2,245.0
2015,NUTS,2010,HU21,2,236.0
2016,NUTS,2010,HU21,2,244.0
2017,NUTS,2010,HU21,2,240.0
2018,NUTS,2010,HU21,2,273.0
2019,NUTS,2010,HU21,2,242.0
1999,NUTS,2010,HU22,2,314.0
2000,NUTS,2010,HU22,2,314.0
2001,NUTS,2010,HU22,2,380.0
2002,NUTS,2010,HU22,2,413.0
2003,NUTS,2010,HU22,2,403.0
2004,NUTS,2010,HU22,2,364.0
2005,NUTS,2010,HU22,2,375.0
2006,NUTS,2010,HU22,2,401.0
2007,NUTS,2010,HU22,2,409.0
2008,NUTS,2010,HU22,2,414.0
2009,NUTS,2010,HU22,2,418.0
2010,NUTS,2010,HU22,2,407.0
2011,NUTS,2010,HU22,2,417.0
2012,NUTS,2010,HU22,2,374.0
2013,NUTS,2010,HU22,2,382.0
2014,NUTS,2010,HU22,2,344.0
2015,NUTS,2010,HU22,2,330.0
2016,NUTS,2010,HU22,2,315.0
2017,NUTS,2010,HU22,2,328.0
2018,NUTS,2010,HU22,2,373.0
2019,NUTS,2010,HU22,2,483.0
1999,NUTS,2010,HU23,2,468.0
2000,NUTS,2010,HU23,2,631.0
2001,NUTS,2010,HU23,2,564.0
2002,NUTS,2010,HU23,2,537.0
2003,NUTS,2010,HU23,2,591.0
2004,NUTS,2010,HU23,2,793.0
2005,NUTS,2010,HU23,2,864.0
2006,NUTS,2010,HU23,2,863.0
2007,NUTS,2010,HU23,2,817.0
2008,NUTS,2010,HU23,2,745.0
2009,NUTS,2010,HU23,2,697.0
2010,NUTS,2010,HU23,2,583.0
2011,NUTS,2010,HU23,2,608.0
2012,NUTS,2010,HU23,2,665.0
2013,NUTS,2010,HU23,2,503.0
2014,NUTS,2010,HU23,2,556.0
2015,NUTS,2010,HU23,2,562.0
2016,NUTS,2010,HU23,2,612.0
2017,NUTS,2010,HU23,2,726.0
2018,NUTS,2010,HU23,2,900.0
2019,NUTS,2010,HU23,2,1077.0
1999,NUTS,2010,HU3,1,1395.0
2000,NUTS,2010,HU3,1,1725.0
2001,NUTS,2010,HU3,1,1955.0
2002,NUTS,2010,HU3,1,2170.0
2003,NUTS,2010,HU3,1,2206.0
2004,NUTS,2010,HU3,1,2147.0
2005,NUTS,2010,HU3,1,2169.0
2006,NUTS,2010,HU3,1,2221.0
2007,NUTS,2010,HU3,1,2189.0
2008,NUTS,2010,HU3,1,2186.0
2009,NUTS,2010,HU3,1,2218.0
2010,NUTS,2010,HU3,1,2104.0
2011,NUTS,2010,HU3,1,2216.0
2012,NUTS,2010,HU3,1,2162.0
2013,NUTS,2010,HU3,1,2270.0
2014,NUTS,2010,HU3,1,2234.0
2015,NUTS,2010,HU3,1,2206.0
2016,NUTS,2010,HU3,1,2255.0
2017,NUTS,2010,HU3,1,2351.0
2018,NUTS,2010,HU3,1,2635.0
2019,NUTS,2010,HU3,1,3244.0
1999,NUTS,2010,HU31,2,319.0
2000,NUTS,2010,HU31,2,338.0
2001,NUTS,2010,HU31,2,364.0
2002,NUTS,2010,HU31,2,380.0
2003,NUTS,2010,HU31,2,404.0
2004,NUTS,2010,HU31,2,398.0
2005,NUTS,2010,HU31,2,399.0
2006,NUTS,2010,HU31,2,414.0
2007,NUTS,2010,HU31,2,409.0
2008,NUTS,2010,HU31,2,375.0
2009,NUTS,2010,HU31,2,430.0
2010,NUTS,2010,HU31,2,396.0
2011,NUTS,2010,HU31,2,405.0
2012,NUTS,2010,HU31,2,395.0
2013,NUTS,2010,HU31,2,373.0
2014,NUTS,2010,HU31,2,366.0
2015,NUTS,2010,HU31,2,402.0
2016,NUTS,2010,HU31,2,374.0
2017,NUTS,2010,HU31,2,403.0
2018,NUTS,2010,HU31,2,442.0
2019,NUTS,2010,HU31,2,503.0
1999,NUTS,2010,HU32,2,495.0
2000,NUTS,2010,HU32,2,754.0
2001,NUTS,2010,HU32,2,796.0
2002,NUTS,2010,HU32,2,852.0
2003,NUTS,2010,HU32,2,910.0
2004,NUTS,2010,HU32,2,858.0
2005,NUTS,2010,HU32,2,849.0
2006,NUTS,2010,HU32,2,920.0
2007,NUTS,2010,HU32,2,932.0
2008,NUTS,2010,HU32,2,900.0
2009,NUTS,2010,HU32,2,846.0
2010,NUTS,2010,HU32,2,782.0
2011,NUTS,2010,HU32,2,847.0
2012,NUTS,2010,HU32,2,866.0
2013,NUTS,2010,HU32,2,895.0
2014,NUTS,2010,HU32,2,878.0
2015,NUTS,2010,HU32,2,821.0
2016,NUTS,2010,HU32,2,864.0
2017,NUTS,2010,HU32,2,926.0
2018,NUTS,2010,HU32,2,1087.0
2019,NUTS,2010,HU32,2,1340.0
1999,NUTS,2010,HU33,2,581.0
2000,NUTS,2010,HU33,2,633.0
2001,NUTS,2010,HU33,2,795.0
2002,NUTS,2010,HU33,2,938.0
2003,NUTS,2010,HU33,2,892.0
2004,NUTS,2010,HU33,2,891.0
2005,NUTS,2010,HU33,2,921.0
2006,NUTS,2010,HU33,2,887.0
2007,NUTS,2010,HU33,2,848.0
2008,NUTS,2010,HU33,2,911.0
2009,NUTS,2010,HU33,2,942.0
2010,NUTS,2010,HU33,2,926.0
2011,NUTS,2010,HU33,2,964.0
2012,NUTS,2010,HU33,2,901.0
2013,NUTS,2010,HU33,2,1002.0
2014,NUTS,2010,HU33,2,990.0
2015,NUTS,2010,HU33,2,983.0
2016,NUTS,2010,HU33,2,1017.0
2017,NUTS,2010,HU33,2,1022.0
2018,NUTS,2010,HU33,2,1106.0
2019,NUTS,2010,HU33,2,1401.0
2002,NUTS,2010,IE,0,3180.0
2003,NUTS,2010,IE,0,3256.0
2004,NUTS,2010,IE,0,3333.0
2005,NUTS,2010,IE,0,3630.0
2006,NUTS,2010,IE,0,3862.0
2007,NUTS,2010,IE,0,4070.0
2008,NUTS,2010,IE,0,4493.0
2009,NUTS,2010,IE,0,4638.0
2010,NUTS,2010,IE,0,4607.0
2011,NUTS,2010,IE,0,4714.0
2012,NUTS,2010,IE,0,7735.0
2013,NUTS,2010,IE,0,8005.0
2014,NUTS,2010,IE,0,8276.0
2015,NUTS,2010,IE,0,7167.0
2016,NUTS,2010,IE,0,6058.0
2017,NUTS,2010,IE,0,8354.0
2019,NUTS,2010,IE,0,9235.0
2002,NUTS,2010,IE0,1,3180.0
2003,NUTS,2010,IE0,1,3256.0
2004,NUTS,2010,IE0,1,3333.0
2005,NUTS,2010,IE0,1,3630.0
2006,NUTS,2010,IE0,1,3860.0
2007,NUTS,2010,IE0,1,4070.0
2008,NUTS,2010,IE0,1,4493.0
2009,NUTS,2010,IE0,1,4638.0
2010,NUTS,2010,IE0,1,4608.0
2011,NUTS,2010,IE0,1,4714.0
2012,NUTS,2010,IE0,1,4820.0
2013,NUTS,2010,IE0,1,4905.0
2014,NUTS,2010,IE0,1,7663.0
2015,NUTS,2010,IE0,1,8251.0
2017,NUTS,2010,IE0,1,8354.0
2002,NUTS,2010,IE01,2,450.0
2003,NUTS,2010,IE01,2,470.0
2004,NUTS,2010,IE01,2,490.0
2005,NUTS,2010,IE01,2,676.0
2006,NUTS,2010,IE01,2,796.0
2007,NUTS,2010,IE01,2,816.0
2008,NUTS,2010,IE01,2,793.0
2009,NUTS,2010,IE01,2,661.0
2010,NUTS,2010,IE01,2,660.0
2011,NUTS,2010,IE01,2,660.0
2012,NUTS,2010,IE01,2,675.0
2013,NUTS,2010,IE01,2,687.0
2014,NUTS,2010,IE01,2,1073.0
2015,NUTS,2010,IE01,2,691.0
2017,NUTS,2010,IE01,2,1539.0
2002,NUTS,2010,IE02,2,2730.0
2003,NUTS,2010,IE02,2,2786.0
2004,NUTS,2010,IE02,2,2843.0
2005,NUTS,2010,IE02,2,2954.0
2006,NUTS,2010,IE02,2,3064.0
2007,NUTS,2010,IE02,2,3254.0
2008,NUTS,2010,IE02,2,3700.0
2009,NUTS,2010,IE02,2,3977.0
2010,NUTS,2010,IE02,2,3948.0
2011,NUTS,2010,IE02,2,4054.0
2012,NUTS,2010,IE02,2,4145.0
2013,NUTS,2010,IE02,2,4219.0
2014,NUTS,2010,IE02,2,6590.0
2015,NUTS,2010,IE02,2,7560.0
2017,NUTS,2010,IE02,2,6815.0
2002,NUTS,2010,IEZ,1,0.0
2003,NUTS,2010,IEZ,1,0.0
2004,NUTS,2010,IEZ,1,0.0
2005,NUTS,2010,IEZ,1,0.0
2006,NUTS,2010,IEZ,1,0.0
2007,NUTS,2010,IEZ,1,0.0
2008,NUTS,2010,IEZ,1,0.0
2009,NUTS,2010,IEZ,1,0.0
2010,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZ,1,0.0
2012,NUTS,2010,IEZ,1,0.0
2013,NUTS,2010,IEZ,1,0.0
2014,NUTS,2010,IEZ,1,0.0
2002,NUTS,2010,IEZZ,2,0.0
2003,NUTS,2010,IEZZ,2,0.0
2004,NUTS,2010,IEZZ,2,0.0
2005,NUTS,2010,IEZZ,2,0.0
2006,NUTS,2010,IEZZ,2,0.0
2007,NUTS,2010,IEZZ,2,0.0
2008,NUTS,2010,IEZZ,2,0.0
2009,NUTS,2010,IEZZ,2,0.0
2010,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IEZZ,2,0.0
2012,NUTS,2010,IEZZ,2,0.0
2013,NUTS,2010,IEZZ,2,0.0
2014,NUTS,2010,IEZZ,2,0.0
1999,NUTS,2010,IS,0,347.0
2001,NUTS,2010,IS,0,365.0
2003,NUTS,2010,IS,0,467.0
2005,NUTS,2010,IS,0,543.0
2006,NUTS,2010,IS,0,606.0
2007,NUTS,2010,IS,0,559.0
2008,NUTS,2010,IS,0,584.0
2009,NUTS,2010,IS,0,619.0
2011,NUTS,2010,IS,0,619.0
2013,NUTS,2010,IS,0,976.0
2015,NUTS,2010,IS,0,1078.0
2016,NUTS,2010,IS,0,1236.0
2017,NUTS,2010,IS,0,1155.0
2018,NUTS,2010,IS,0,1155.0
1998,NUTS,2010,IT,0,13579.0
1999,NUTS,2010,IT,0,14448.0
2000,NUTS,2010,IT,0,14970.0
2001,NUTS,2010,IT,0,16372.0
2002,NUTS,2010,IT,0,17590.0
2003,NUTS,2010,IT,0,17371.0
2004,NUTS,2010,IT,0,17938.0
2005,NUTS,2010,IT,0,24311.0
2006,NUTS,2010,IT,0,25721.0
2007,NUTS,2010,IT,0,26482.0
2008,NUTS,2010,IT,0,27507.0
2009,NUTS,2010,IT,0,29170.0
2010,NUTS,2010,IT,0,29369.0
2011,NUTS,2010,IT,0,29268.0
2012,NUTS,2010,IT,0,30591.0
2013,NUTS,2010,IT,0,31325.0
2014,NUTS,2010,IT,0,31949.0
2015,NUTS,2010,IT,0,31198.0
2016,NUTS,2010,IT,0,31938.0
2017,NUTS,2010,IT,0,32014.0
2018,NUTS,2010,IT,0,32187.0
2019,NUTS,2010,IT,0,33515.0
2003,NUTS,2010,ITC,1,3929.0
2004,NUTS,2010,ITC,1,4042.0
2005,NUTS,2010,ITC,1,5681.0
2007,NUTS,2010,ITC,1,6365.0
2008,NUTS,2010,ITC,1,6754.0
2009,NUTS,2010,ITC,1,7316.0
2010,NUTS,2010,ITC,1,7267.0
2011,NUTS,2010,ITC,1,7437.0
2012,NUTS,2010,ITC,1,7653.0
2013,NUTS,2010,ITC,1,7865.0
2014,NUTS,2010,ITC,1,7884.0
2015,NUTS,2010,ITC,1,7830.0
2016,NUTS,2010,ITC,1,8163.0
2017,NUTS,2010,ITC,1,8390.0
2018,NUTS,2010,ITC,1,8305.0
2019,NUTS,2010,ITC,1,8549.0
2003,NUTS,2010,ITC1,2,960.0
2004,NUTS,2010,ITC1,2,979.0
2005,NUTS,2010,ITC1,2,1396.0
2007,NUTS,2010,ITC1,2,1656.0
2008,NUTS,2010,ITC1,2,1821.0
2009,NUTS,2010,ITC1,2,2020.0
2010,NUTS,2010,ITC1,2,1959.0
2011,NUTS,2010,ITC1,2,1803.0
2012,NUTS,2010,ITC1,2,1840.0
2013,NUTS,2010,ITC1,2,1997.0
2014,NUTS,2010,ITC1,2,1886.0
2015,NUTS,2010,ITC1,2,2186.0
2016,NUTS,2010,ITC1,2,2008.0
2017,NUTS,2010,ITC1,2,2021.0
2018,NUTS,2010,ITC1,2,1993.0
2019,NUTS,2010,ITC1,2,2033.0
2003,NUTS,2010,ITC2,2,8.0
2004,NUTS,2010,ITC2,2,14.0
2005,NUTS,2010,ITC2,2,18.0
2007,NUTS,2010,ITC2,2,24.0
2008,NUTS,2010,ITC2,2,23.0
2009,NUTS,2010,ITC2,2,30.0
2010,NUTS,2010,ITC2,2,30.0
2011,NUTS,2010,ITC2,2,13.0
2012,NUTS,2010,ITC2,2,12.0
2013,NUTS,2010,ITC2,2,28.0
2014,NUTS,2010,ITC2,2,34.0
2015,NUTS,2010,ITC2,2,24.0
2016,NUTS,2010,ITC2,2,23.0
2017,NUTS,2010,ITC2,2,31.0
2018,NUTS,2010,ITC2,2,24.0
2019,NUTS,2010,ITC2,2,24.0
2003,NUTS,2010,ITC3,2,519.0
2004,NUTS,2010,ITC3,2,520.0
2005,NUTS,2010,ITC3,2,733.0
2007,NUTS,2010,ITC3,2,689.0
2008,NUTS,2010,ITC3,2,687.0
2009,NUTS,2010,ITC3,2,684.0
2010,NUTS,2010,ITC3,2,704.0
2011,NUTS,2010,ITC3,2,794.0
2012,NUTS,2010,ITC3,2,850.0
2013,NUTS,2010,ITC3,2,857.0
2014,NUTS,2010,ITC3,2,823.0
2015,NUTS,2010,ITC3,2,972.0
2016,NUTS,2010,ITC3,2,827.0
2017,NUTS,2010,ITC3,2,855.0
2018,NUTS,2010,ITC3,2,749.0
2019,NUTS,2010,ITC3,2,820.0
2003,NUTS,2010,ITC4,2,2442.0
2004,NUTS,2010,ITC4,2,2529.0
2005,NUTS,2010,ITC4,2,3534.0
2007,NUTS,2010,ITC4,2,3996.0
2008,NUTS,2010,ITC4,2,4223.0
2009,NUTS,2010,ITC4,2,4582.0
2010,NUTS,2010,ITC4,2,4574.0
2011,NUTS,2010,ITC4,2,4827.0
2012,NUTS,2010,ITC4,2,4951.0
2013,NUTS,2010,ITC4,2,4983.0
2014,NUTS,2010,ITC4,2,5141.0
2015,NUTS,2010,ITC4,2,4648.0
2016,NUTS,2010,ITC4,2,5305.0
2017,NUTS,2010,ITC4,2,5483.0
2018,NUTS,2010,ITC4,2,5539.0
2019,NUTS,2010,ITC4,2,5672.0
2003,NUTS,2010,ITF,1,3301.0
2004,NUTS,2010,ITF,1,3512.0
2005,NUTS,2010,ITF,1,4586.0
2007,NUTS,2010,ITF,1,5128.0
2008,NUTS,2010,ITF,1,5308.0
2009,NUTS,2010,ITF,1,5525.0
2010,NUTS,2010,ITF,1,5594.0
2011,NUTS,2010,ITF,1,5308.0
2012,NUTS,2010,ITF,1,5581.0
2013,NUTS,2010,ITF,1,5768.0
2014,NUTS,2010,ITF,1,5932.0
2015,NUTS,2010,ITF,1,5933.0
2016,NUTS,2010,ITF,1,6059.0
2017,NUTS,2010,ITF,1,6062.0
2018,NUTS,2010,ITF,1,5920.0
2019,NUTS,2010,ITF,1,6203.0
2003,NUTS,2010,ITF1,2,431.0
2004,NUTS,2010,ITF1,2,454.0
2005,NUTS,2010,ITF1,2,597.0
2007,NUTS,2010,ITF1,2,642.0
2008,NUTS,2010,ITF1,2,687.0
2009,NUTS,2010,ITF1,2,702.0
2010,NUTS,2010,ITF1,2,697.0
2011,NUTS,2010,ITF1,2,617.0
2012,NUTS,2010,ITF1,2,654.0
2013,NUTS,2010,ITF1,2,734.0
2014,NUTS,2010,ITF1,2,731.0
2015,NUTS,2010,ITF1,2,789.0
2016,NUTS,2010,ITF1,2,812.0
2017,NUTS,2010,ITF1,2,889.0
2018,NUTS,2010,ITF1,2,764.0
2019,NUTS,2010,ITF1,2,800.0
2003,NUTS,2010,ITF2,2,57.0
2004,NUTS,2010,ITF2,2,56.0
2005,NUTS,2010,ITF2,2,96.0
2007,NUTS,2010,ITF2,2,104.0
2008,NUTS,2010,ITF2,2,103.0
2009,NUTS,2010,ITF2,2,104.0
2015,NUTS,2010,ITF2,2,159.0
2016,NUTS,2010,ITF2,2,138.0
2017,NUTS,2010,ITF2,2,138.0
2018,NUTS,2010,ITF2,2,129.0
2019,NUTS,2010,ITF2,2,121.0
2003,NUTS,2010,ITF3,2,1532.0
2004,NUTS,2010,ITF3,2,1605.0
2005,NUTS,2010,ITF3,2,1971.0
2007,NUTS,2010,ITF3,2,2208.0
2008,NUTS,2010,ITF3,2,2339.0
2009,NUTS,2010,ITF3,2,2482.0
2010,NUTS,2010,ITF3,2,2484.0
2011,NUTS,2010,ITF3,2,2254.0
2012,NUTS,2010,ITF3,2,2398.0
2013,NUTS,2010,ITF3,2,2624.0
2014,NUTS,2010,ITF3,2,2732.0
2015,NUTS,2010,ITF3,2,2622.0
2016,NUTS,2010,ITF3,2,2855.0
2017,NUTS,2010,ITF3,2,2826.0
2018,NUTS,2010,ITF3,2,2737.0
2019,NUTS,2010,ITF3,2,2941.0
2003,NUTS,2010,ITF4,2,945.0
2004,NUTS,2010,ITF4,2,1022.0
2005,NUTS,2010,ITF4,2,1373.0
2007,NUTS,2010,ITF4,2,1519.0
2008,NUTS,2010,ITF4,2,1509.0
2009,NUTS,2010,ITF4,2,1553.0
2010,NUTS,2010,ITF4,2,1547.0
2011,NUTS,2010,ITF4,2,1652.0
2012,NUTS,2010,ITF4,2,1682.0
2013,NUTS,2010,ITF4,2,1425.0
2014,NUTS,2010,ITF4,2,1434.0
2015,NUTS,2010,ITF4,2,1501.0
2016,NUTS,2010,ITF4,2,1480.0
2017,NUTS,2010,ITF4,2,1468.0
2018,NUTS,2010,ITF4,2,1427.0
2019,NUTS,2010,ITF4,2,1465.0
2003,NUTS,2010,ITF5,2,77.0
2004,NUTS,2010,ITF5,2,82.0
2005,NUTS,2010,ITF5,2,105.0
2007,NUTS,2010,ITF5,2,140.0
2008,NUTS,2010,ITF5,2,134.0
2009,NUTS,2010,ITF5,2,113.0
2012,NUTS,2010,ITF5,2,186.0
