year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_ht
2011,NUTS,2010,ITI44,3,2.31
2012,NUTS,2010,ITI44,3,0.6
2011,NUTS,2010,ITI45,3,0.83
2012,NUTS,2010,ITI45,3,0.87
2011,NUTS,2010,ITX,1,5.73
2012,NUTS,2010,ITX,1,5.67
2011,NUTS,2010,ITXX,2,5.73
2012,NUTS,2010,ITXX,2,5.67
2011,NUTS,2010,ITXXX,3,5.73
2012,NUTS,2010,ITXXX,3,5.67
2011,NUTS,2010,ITZ,1,2.25
2012,NUTS,2010,ITZ,1,1.33
2011,NUTS,2010,ITZZ,2,2.25
2012,NUTS,2010,ITZZ,2,1.33
2011,NUTS,2010,ITZZZ,3,2.25
2012,NUTS,2010,ITZZZ,3,1.33
2011,NUTS,2010,LT,0,5.5
2012,NUTS,2010,LT,0,12.2
2011,NUTS,2010,LT0,1,5.5
2012,NUTS,2010,LT0,1,12.2
2011,NUTS,2010,LT00,2,5.5
2012,NUTS,2010,LT00,2,12.2
2011,NUTS,2010,LT002,3,1.0
2012,NUTS,2010,LT002,3,2.11
2011,NUTS,2010,LT005,3,1.0
2012,NUTS,2010,LT005,3,0.14
2012,NUTS,2010,LT006,3,0.33
2011,NUTS,2010,LT00A,3,3.5
2012,NUTS,2010,LT00A,3,9.61
2011,NUTS,2010,LU,0,4.64
2012,NUTS,2010,LU,0,4.33
2011,NUTS,2010,LU0,1,4.64
2012,NUTS,2010,LU0,1,4.33
2011,NUTS,2010,LU00,2,4.64
2012,NUTS,2010,LU00,2,4.33
2011,NUTS,2010,LU000,3,4.64
2012,NUTS,2010,LU000,3,4.33
2011,NUTS,2010,LV,0,1.0
2012,NUTS,2010,LV,0,7.33
2011,NUTS,2010,LV0,1,1.0
2012,NUTS,2010,LV0,1,7.33
2011,NUTS,2010,LV00,2,1.0
2012,NUTS,2010,LV00,2,7.33
2012,NUTS,2010,LV006,3,5.52
2011,NUTS,2010,LV007,3,1.0
2012,NUTS,2010,LV007,3,1.7
2012,NUTS,2010,LV009,3,0.11
2011,NUTS,2010,NL,0,745.71
2012,NUTS,2010,NL,0,545.39
2011,NUTS,2010,NL1,1,17.64
2012,NUTS,2010,NL1,1,8.2
2011,NUTS,2010,NL11,2,9.23
2012,NUTS,2010,NL11,2,5.03
2011,NUTS,2010,NL113,3,9.23
2012,NUTS,2010,NL113,3,5.03
2011,NUTS,2010,NL12,2,8.25
2012,NUTS,2010,NL12,2,2.0
2011,NUTS,2010,NL121,3,5.0
2012,NUTS,2010,NL121,3,1.67
2011,NUTS,2010,NL122,3,0.25
2011,NUTS,2010,NL123,3,3.0
2012,NUTS,2010,NL123,3,0.33
2011,NUTS,2010,NL13,2,0.17
2012,NUTS,2010,NL13,2,1.17
2011,NUTS,2010,NL131,3,0.17
2012,NUTS,2010,NL131,3,0.92
2012,NUTS,2010,NL132,3,0.25
2011,NUTS,2010,NL2,1,44.7
2012,NUTS,2010,NL2,1,30.45
2011,NUTS,2010,NL21,2,8.13
2012,NUTS,2010,NL21,2,7.58
2011,NUTS,2010,NL211,3,2.13
2012,NUTS,2010,NL211,3,1.5
2012,NUTS,2010,NL212,3,0.33
2011,NUTS,2010,NL213,3,6.0
2012,NUTS,2010,NL213,3,5.75
2011,NUTS,2010,NL22,2,34.5
2012,NUTS,2010,NL22,2,21.87
2011,NUTS,2010,NL221,3,16.2
2012,NUTS,2010,NL221,3,6.18
2011,NUTS,2010,NL224,3,3.0
2012,NUTS,2010,NL224,3,1.68
2011,NUTS,2010,NL225,3,1.07
2012,NUTS,2010,NL225,3,4.48
2011,NUTS,2010,NL226,3,14.23
2012,NUTS,2010,NL226,3,9.53
2011,NUTS,2010,NL23,2,2.08
2012,NUTS,2010,NL23,2,1.0
2011,NUTS,2010,NL230,3,2.08
2012,NUTS,2010,NL230,3,1.0
2011,NUTS,2010,NL3,1,182.16
2012,NUTS,2010,NL3,1,120.4
2011,NUTS,2010,NL31,2,23.4
2012,NUTS,2010,NL31,2,11.35
2011,NUTS,2010,NL310,3,23.4
2012,NUTS,2010,NL310,3,11.35
2011,NUTS,2010,NL32,2,63.99
2012,NUTS,2010,NL32,2,40.51
2011,NUTS,2010,NL321,3,9.08
2012,NUTS,2010,NL321,3,4.89
2011,NUTS,2010,NL322,3,3.5
2011,NUTS,2010,NL323,3,1.33
2012,NUTS,2010,NL323,3,1.62
2011,NUTS,2010,NL324,3,3.88
2012,NUTS,2010,NL324,3,2.2
2011,NUTS,2010,NL325,3,0.33
2012,NUTS,2010,NL325,3,0.4
2011,NUTS,2010,NL326,3,41.68
2012,NUTS,2010,NL326,3,29.7
2011,NUTS,2010,NL327,3,4.18
2012,NUTS,2010,NL327,3,1.7
2011,NUTS,2010,NL33,2,91.82
2012,NUTS,2010,NL33,2,68.18
2011,NUTS,2010,NL332,3,18.67
2012,NUTS,2010,NL332,3,14.54
2011,NUTS,2010,NL333,3,38.1
2012,NUTS,2010,NL333,3,31.92
2011,NUTS,2010,NL337,3,9.96
2012,NUTS,2010,NL337,3,8.51
2011,NUTS,2010,NL338,3,0.9
2012,NUTS,2010,NL338,3,1.41
2011,NUTS,2010,NL339,3,19.04
2012,NUTS,2010,NL339,3,7.03
2011,NUTS,2010,NL33A,3,5.15
2012,NUTS,2010,NL33A,3,4.76
2011,NUTS,2010,NL34,2,2.95
2012,NUTS,2010,NL34,2,0.37
2011,NUTS,2010,NL342,3,2.95
2012,NUTS,2010,NL342,3,0.37
2011,NUTS,2010,NL4,1,498.39
2012,NUTS,2010,NL4,1,382.52
2011,NUTS,2010,NL41,2,455.18
2012,NUTS,2010,NL41,2,336.44
2011,NUTS,2010,NL411,3,14.08
2012,NUTS,2010,NL411,3,16.12
2011,NUTS,2010,NL412,3,15.42
2012,NUTS,2010,NL412,3,9.91
2011,NUTS,2010,NL413,3,9.95
2012,NUTS,2010,NL413,3,8.73
2011,NUTS,2010,NL414,3,415.73
2012,NUTS,2010,NL414,3,301.67
2011,NUTS,2010,NL42,2,43.22
2012,NUTS,2010,NL42,2,46.08
2011,NUTS,2010,NL421,3,16.48
2012,NUTS,2010,NL421,3,11.83
2011,NUTS,2010,NL422,3,14.2
2012,NUTS,2010,NL422,3,25.67
2011,NUTS,2010,NL423,3,12.53
2012,NUTS,2010,NL423,3,8.58
2011,NUTS,2010,NLX,1,1.67
2012,NUTS,2010,NLX,1,2.82
2011,NUTS,2010,NLXX,2,1.67
2012,NUTS,2010,NLXX,2,2.82
2011,NUTS,2010,NLXXX,3,1.67
2012,NUTS,2010,NLXXX,3,2.82
2011,NUTS,2010,NLZ,1,1.14
2012,NUTS,2010,NLZ,1,1.0
2011,NUTS,2010,NLZZ,2,1.14
2012,NUTS,2010,NLZZ,2,1.0
2011,NUTS,2010,NLZZZ,3,1.14
2012,NUTS,2010,NLZZZ,3,1.0
2011,NUTS,2010,NO,0,67.65
2012,NUTS,2010,NO,0,64.05
2011,NUTS,2010,NO0,1,66.65
2012,NUTS,2010,NO0,1,63.32
2011,NUTS,2010,NO01,2,34.07
2012,NUTS,2010,NO01,2,32.71
2011,NUTS,2010,NO011,3,21.99
2012,NUTS,2010,NO011,3,20.49
2011,NUTS,2010,NO012,3,12.08
2012,NUTS,2010,NO012,3,12.22
2011,NUTS,2010,NO02,2,0.33
2011,NUTS,2010,NO021,3,0.33
2011,NUTS,2010,NO03,2,2.92
2012,NUTS,2010,NO03,2,5.83
2011,NUTS,2010,NO031,3,1.58
2012,NUTS,2010,NO031,3,0.5
2011,NUTS,2010,NO032,3,0.33
2012,NUTS,2010,NO032,3,1.58
2012,NUTS,2010,NO033,3,3.25
2011,NUTS,2010,NO034,3,1.0
2012,NUTS,2010,NO034,3,0.5
2011,NUTS,2010,NO04,2,6.0
2012,NUTS,2010,NO04,2,6.96
2012,NUTS,2010,NO041,3,1.0
2011,NUTS,2010,NO043,3,6.0
2012,NUTS,2010,NO043,3,5.96
2011,NUTS,2010,NO05,2,3.17
2011,NUTS,2010,NO051,3,3.17
2011,NUTS,2010,NO06,2,19.83
2012,NUTS,2010,NO06,2,15.81
2011,NUTS,2010,NO061,3,19.63
2012,NUTS,2010,NO061,3,15.81
2011,NUTS,2010,NO062,3,0.2
2011,NUTS,2010,NO07,2,0.33
2012,NUTS,2010,NO07,2,2.0
2011,NUTS,2010,NO071,3,0.33
2012,NUTS,2010,NO072,3,2.0
2012,NUTS,2010,NOX,1,0.73
2012,NUTS,2010,NOXX,2,0.73
2012,NUTS,2010,NOXXX,3,0.73
2011,NUTS,2010,NOZ,1,1.0
2011,NUTS,2010,NOZZ,2,1.0
2011,NUTS,2010,NOZZZ,3,1.0
2011,NUTS,2010,PL,0,59.92
2012,NUTS,2010,PL,0,56.67
2011,NUTS,2010,PL1,1,30.84
2012,NUTS,2010,PL1,1,16.94
2011,NUTS,2010,PL11,2,4.68
2012,NUTS,2010,PL11,2,1.75
2011,NUTS,2010,PL113,3,2.17
2012,NUTS,2010,PL113,3,0.25
2012,NUTS,2010,PL114,3,0.25
2011,NUTS,2010,PL115,3,0.99
2012,NUTS,2010,PL116,3,1.0
2011,NUTS,2010,PL117,3,1.53
2012,NUTS,2010,PL117,3,0.25
2011,NUTS,2010,PL12,2,26.15
2012,NUTS,2010,PL12,2,15.19
2012,NUTS,2010,PL121,3,0.33
2011,NUTS,2010,PL122,3,0.2
2012,NUTS,2010,PL122,3,1.13
2011,NUTS,2010,PL127,3,19.25
2012,NUTS,2010,PL127,3,9.13
2011,NUTS,2010,PL128,3,1.17
2011,NUTS,2010,PL129,3,1.46
2012,NUTS,2010,PL129,3,0.9
2011,NUTS,2010,PL12A,3,4.08
2012,NUTS,2010,PL12A,3,3.7
2011,NUTS,2010,PL2,1,6.6
2012,NUTS,2010,PL2,1,9.77
2011,NUTS,2010,PL21,2,2.1
2012,NUTS,2010,PL21,2,5.5
2011,NUTS,2010,PL213,3,1.73
2012,NUTS,2010,PL213,3,5.5
2011,NUTS,2010,PL215,3,0.37
2011,NUTS,2010,PL22,2,4.5
2012,NUTS,2010,PL22,2,4.27
2011,NUTS,2010,PL225,3,1.57
2011,NUTS,2010,PL227,3,0.14
2012,NUTS,2010,PL227,3,0.2
2011,NUTS,2010,PL228,3,0.07
2011,NUTS,2010,PL229,3,0.14
2012,NUTS,2010,PL229,3,0.6
2011,NUTS,2010,PL22A,3,2.36
2012,NUTS,2010,PL22A,3,0.5
2011,NUTS,2010,PL22B,3,0.07
2012,NUTS,2010,PL22B,3,2.97
2011,NUTS,2010,PL22C,3,0.14
2011,NUTS,2010,PL3,1,4.24
2012,NUTS,2010,PL3,1,4.13
2011,NUTS,2010,PL31,2,2.88
2012,NUTS,2010,PL31,2,2.31
2012,NUTS,2010,PL311,3,0.06
2011,NUTS,2010,PL312,3,1.74
2011,NUTS,2010,PL314,3,0.5
2012,NUTS,2010,PL314,3,1.0
2011,NUTS,2010,PL315,3,0.63
2012,NUTS,2010,PL315,3,1.25
2011,NUTS,2010,PL32,2,1.37
2012,NUTS,2010,PL32,2,1.56
2011,NUTS,2010,PL323,3,0.83
2011,NUTS,2010,PL324,3,0.33
2011,NUTS,2010,PL325,3,0.2
2012,NUTS,2010,PL325,3,0.5
2012,NUTS,2010,PL326,3,1.06
2012,NUTS,2010,PL33,2,0.25
2012,NUTS,2010,PL331,3,0.25
2011,NUTS,2010,PL4,1,9.42
2012,NUTS,2010,PL4,1,14.72
2011,NUTS,2010,PL41,2,1.92
2012,NUTS,2010,PL41,2,6.88
2012,NUTS,2010,PL411,3,0.2
2011,NUTS,2010,PL415,3,1.58
2012,NUTS,2010,PL415,3,5.3
2012,NUTS,2010,PL416,3,0.58
2011,NUTS,2010,PL418,3,0.34
2012,NUTS,2010,PL418,3,0.8
2011,NUTS,2010,PL42,2,0.5
2012,NUTS,2010,PL42,2,0.33
2011,NUTS,2010,PL424,3,0.5
2012,NUTS,2010,PL424,3,0.33
2011,NUTS,2010,PL43,2,7.0
2012,NUTS,2010,PL43,2,7.5
2012,NUTS,2010,PL431,3,0.5
2011,NUTS,2010,PL432,3,7.0
2012,NUTS,2010,PL432,3,7.0
2011,NUTS,2010,PL5,1,3.64
2012,NUTS,2010,PL5,1,6.67
2011,NUTS,2010,PL51,2,3.64
2012,NUTS,2010,PL51,2,5.67
2011,NUTS,2010,PL514,3,3.31
2012,NUTS,2010,PL514,3,3.81
2012,NUTS,2010,PL515,3,0.87
2011,NUTS,2010,PL518,3,0.33
2012,NUTS,2010,PL518,3,1.0
2012,NUTS,2010,PL52,2,1.0
2012,NUTS,2010,PL522,3,1.0
2011,NUTS,2010,PL6,1,4.68
2012,NUTS,2010,PL6,1,3.37
2011,NUTS,2010,PL61,2,1.2
2012,NUTS,2010,PL61,2,1.2
2011,NUTS,2010,PL613,3,1.0
2012,NUTS,2010,PL613,3,1.0
2011,NUTS,2010,PL615,3,0.2
2012,NUTS,2010,PL615,3,0.2
2011,NUTS,2010,PL63,2,3.48
2012,NUTS,2010,PL63,2,2.17
2011,NUTS,2010,PL631,3,0.33
2012,NUTS,2010,PL631,3,0.17
2011,NUTS,2010,PL633,3,3.14
2012,NUTS,2010,PL633,3,2.0
2011,NUTS,2010,PLX,1,0.33
2012,NUTS,2010,PLX,1,0.58
2011,NUTS,2010,PLXX,2,0.33
2012,NUTS,2010,PLXX,2,0.58
2011,NUTS,2010,PLXXX,3,0.33
2012,NUTS,2010,PLXXX,3,0.58
2011,NUTS,2010,PLZ,1,0.17
2012,NUTS,2010,PLZ,1,0.5
2011,NUTS,2010,PLZZ,2,0.17
2012,NUTS,2010,PLZZ,2,0.5
2011,NUTS,2010,PLZZZ,3,0.17
2012,NUTS,2010,PLZZZ,3,0.5
2011,NUTS,2010,PT,0,21.21
2012,NUTS,2010,PT,0,10.29
2011,NUTS,2010,PT1,1,20.21
2012,NUTS,2010,PT1,1,9.96
2011,NUTS,2010,PT11,2,6.45
2012,NUTS,2010,PT11,2,3.79
2011,NUTS,2010,PT111,3,0.5
2011,NUTS,2010,PT112,3,0.48
2012,NUTS,2010,PT112,3,0.63
2011,NUTS,2010,PT113,3,0.29
2012,NUTS,2010,PT113,3,0.25
2011,NUTS,2010,PT114,3,5.19
2012,NUTS,2010,PT114,3,2.72
2012,NUTS,2010,PT117,3,0.2
2011,NUTS,2010,PT15,2,0.5
2011,NUTS,2010,PT150,3,0.5
2011,NUTS,2010,PT16,2,3.67
2012,NUTS,2010,PT16,2,1.67
2011,NUTS,2010,PT161,3,1.33
2011,NUTS,2010,PT162,3,1.0
2012,NUTS,2010,PT162,3,1.67
2011,NUTS,2010,PT165,3,1.0
2011,NUTS,2010,PT16B,3,0.33
2011,NUTS,2010,PT17,2,9.59
2012,NUTS,2010,PT17,2,4.5
2011,NUTS,2010,PT171,3,8.76
2012,NUTS,2010,PT171,3,4.5
2011,NUTS,2010,PT172,3,0.83
2011,NUTS,2010,PT3,1,1.0
2011,NUTS,2010,PT30,2,1.0
2011,NUTS,2010,PT300,3,1.0
2012,NUTS,2010,PTZ,1,0.33
2012,NUTS,2010,PTZZ,2,0.33
2012,NUTS,2010,PTZZZ,3,0.33
2011,NUTS,2010,RO,0,11.82
2012,NUTS,2010,RO,0,12.67
2011,NUTS,2010,RO1,1,3.18
2012,NUTS,2010,RO1,1,1.4
2011,NUTS,2010,RO11,2,1.98
2011,NUTS,2010,RO112,3,0.5
2011,NUTS,2010,RO113,3,1.48
2011,NUTS,2010,RO12,2,1.2
2012,NUTS,2010,RO12,2,1.4
2011,NUTS,2010,RO122,3,1.2
2012,NUTS,2010,RO122,3,0.83
2012,NUTS,2010,RO124,3,0.57
2012,NUTS,2010,RO2,1,2.0
2012,NUTS,2010,RO21,2,1.33
2012,NUTS,2010,RO213,3,1.33
2012,NUTS,2010,RO22,2,0.67
2012,NUTS,2010,RO222,3,0.67
2011,NUTS,2010,RO3,1,6.17
2012,NUTS,2010,RO3,1,8.93
2011,NUTS,2010,RO31,2,0.25
2012,NUTS,2010,RO31,2,0.67
2011,NUTS,2010,RO316,3,0.25
2012,NUTS,2010,RO316,3,0.67
2011,NUTS,2010,RO32,2,5.92
2012,NUTS,2010,RO32,2,8.26
2011,NUTS,2010,RO321,3,5.58
2012,NUTS,2010,RO321,3,8.26
2011,NUTS,2010,RO322,3,0.33
2011,NUTS,2010,RO4,1,2.14
2011,NUTS,2010,RO42,2,2.14
2011,NUTS,2010,RO424,3,2.14
2012,NUTS,2010,ROX,1,0.33
2012,NUTS,2010,ROXX,2,0.33
2012,NUTS,2010,ROXXX,3,0.33
2011,NUTS,2010,ROZ,1,0.33
2011,NUTS,2010,ROZZ,2,0.33
2011,NUTS,2010,ROZZZ,3,0.33
2011,NUTS,2010,SE,0,717.82
2012,NUTS,2010,SE,0,679.45
2011,NUTS,2010,SE1,1,407.38
2012,NUTS,2010,SE1,1,372.87
2011,NUTS,2010,SE11,2,316.38
2012,NUTS,2010,SE11,2,297.03
2011,NUTS,2010,SE110,3,316.38
2012,NUTS,2010,SE110,3,297.03
2011,NUTS,2010,SE12,2,91.0
2012,NUTS,2010,SE12,2,75.85
2011,NUTS,2010,SE121,3,37.52
2012,NUTS,2010,SE121,3,29.47
2011,NUTS,2010,SE122,3,0.33
2012,NUTS,2010,SE122,3,0.5
2011,NUTS,2010,SE123,3,47.39
2012,NUTS,2010,SE123,3,32.26
2012,NUTS,2010,SE124,3,0.29
2011,NUTS,2010,SE125,3,5.75
2012,NUTS,2010,SE125,3,13.33
2011,NUTS,2010,SE2,1,276.31
2012,NUTS,2010,SE2,1,283.56
2011,NUTS,2010,SE21,2,4.71
2012,NUTS,2010,SE21,2,5.39
2012,NUTS,2010,SE211,3,4.39
2011,NUTS,2010,SE212,3,0.13
2011,NUTS,2010,SE213,3,4.58
2012,NUTS,2010,SE213,3,1.0
2011,NUTS,2010,SE22,2,226.03
2012,NUTS,2010,SE22,2,232.23
2011,NUTS,2010,SE221,3,13.9
2012,NUTS,2010,SE221,3,3.0
2011,NUTS,2010,SE224,3,212.13
2012,NUTS,2010,SE224,3,229.23
2011,NUTS,2010,SE23,2,45.57
2012,NUTS,2010,SE23,2,45.94
2011,NUTS,2010,SE231,3,5.08
2012,NUTS,2010,SE231,3,2.5
2011,NUTS,2010,SE232,3,40.49
2012,NUTS,2010,SE232,3,43.44
2011,NUTS,2010,SE3,1,28.33
2012,NUTS,2010,SE3,1,16.34
2011,NUTS,2010,SE31,2,7.17
2012,NUTS,2010,SE31,2,2.7
2011,NUTS,2010,SE311,3,4.58
2012,NUTS,2010,SE311,3,0.33
2011,NUTS,2010,SE312,3,0.33
2012,NUTS,2010,SE312,3,1.2
2011,NUTS,2010,SE313,3,2.25
2012,NUTS,2010,SE313,3,1.17
2011,NUTS,2010,SE32,2,2.5
2012,NUTS,2010,SE32,2,3.42
2011,NUTS,2010,SE321,3,2.5
2012,NUTS,2010,SE321,3,2.42
2012,NUTS,2010,SE322,3,1.0
2011,NUTS,2010,SE33,2,18.67
2012,NUTS,2010,SE33,2,10.23
2011,NUTS,2010,SE331,3,4.42
2012,NUTS,2010,SE331,3,4.75
2011,NUTS,2010,SE332,3,14.25
2012,NUTS,2010,SE332,3,5.48
2011,NUTS,2010,SEX,1,3.54
2012,NUTS,2010,SEX,1,6.34
2011,NUTS,2010,SEXX,2,3.54
2012,NUTS,2010,SEXX,2,6.34
2011,NUTS,2010,SEXXX,3,3.54
2012,NUTS,2010,SEXXX,3,6.34
2011,NUTS,2010,SEZ,1,2.25
2012,NUTS,2010,SEZ,1,0.33
2011,NUTS,2010,SEZZ,2,2.25
2012,NUTS,2010,SEZZ,2,0.33
2011,NUTS,2010,SEZZZ,3,2.25
2012,NUTS,2010,SEZZZ,3,0.33
2011,NUTS,2010,SI,0,11.83
2012,NUTS,2010,SI,0,6.5
2011,NUTS,2010,SI0,1,11.5
2012,NUTS,2010,SI0,1,6.5
2011,NUTS,2010,SI01,2,2.17
2012,NUTS,2010,SI01,2,2.76
2011,NUTS,2010,SI012,3,1.17
2012,NUTS,2010,SI012,3,0.05
2011,NUTS,2010,SI013,3,0.33
2012,NUTS,2010,SI013,3,1.05
2012,NUTS,2010,SI014,3,1.0
2011,NUTS,2010,SI015,3,0.5
2012,NUTS,2010,SI015,3,0.05
2012,NUTS,2010,SI017,3,0.61
2011,NUTS,2010,SI018,3,0.17
2011,NUTS,2010,SI02,2,9.33
2012,NUTS,2010,SI02,2,3.74
2011,NUTS,2010,SI021,3,9.17
2012,NUTS,2010,SI021,3,3.14
2011,NUTS,2010,SI022,3,0.17
2012,NUTS,2010,SI022,3,0.16
2012,NUTS,2010,SI023,3,0.39
2012,NUTS,2010,SI024,3,0.05
2011,NUTS,2010,SIZ,1,0.33
2011,NUTS,2010,SIZZ,2,0.33
2011,NUTS,2010,SIZZZ,3,0.33
2011,NUTS,2010,SK,0,7.75
2012,NUTS,2010,SK,0,6.59
2011,NUTS,2010,SK0,1,6.5
2012,NUTS,2010,SK0,1,6.59
2011,NUTS,2010,SK01,2,2.0
2012,NUTS,2010,SK01,2,1.93
2011,NUTS,2010,SK010,3,2.0
2012,NUTS,2010,SK010,3,1.93
2011,NUTS,2010,SK02,2,3.17
2012,NUTS,2010,SK02,2,3.21
2011,NUTS,2010,SK021,3,2.0
2012,NUTS,2010,SK021,3,0.8
2012,NUTS,2010,SK022,3,0.83
2011,NUTS,2010,SK023,3,1.17
2012,NUTS,2010,SK023,3,1.58
2011,NUTS,2010,SK03,2,0.33
2012,NUTS,2010,SK03,2,1.25
2011,NUTS,2010,SK031,3,0.33
2012,NUTS,2010,SK031,3,1.0
2012,NUTS,2010,SK032,3,0.25
2011,NUTS,2010,SK04,2,1.0
2012,NUTS,2010,SK04,2,0.2
2011,NUTS,2010,SK041,3,1.0
2012,NUTS,2010,SK041,3,0.2
2011,NUTS,2010,SKX,1,1.0
2011,NUTS,2010,SKXX,2,1.0
2011,NUTS,2010,SKXXX,3,1.0
2011,NUTS,2010,SKZ,1,0.25
2011,NUTS,2010,SKZZ,2,0.25
2011,NUTS,2010,SKZZZ,3,0.25
2011,NUTS,2010,TR,0,32.92
2012,NUTS,2010,TR,0,32.49
2011,NUTS,2010,TR1,1,12.75
2012,NUTS,2010,TR1,1,12.92
2011,NUTS,2010,TR10,2,12.75
2012,NUTS,2010,TR10,2,12.92
2011,NUTS,2010,TR100,3,12.75
2012,NUTS,2010,TR100,3,12.92
2011,NUTS,2010,TR3,1,8.0
2012,NUTS,2010,TR3,1,7.0
2011,NUTS,2010,TR31,2,1.5
2011,NUTS,2010,TR310,3,1.5
2011,NUTS,2010,TR33,2,6.5
2012,NUTS,2010,TR33,2,7.0
2011,NUTS,2010,TR331,3,6.5
2012,NUTS,2010,TR331,3,7.0
2011,NUTS,2010,TR4,1,1.0
2012,NUTS,2010,TR4,1,1.5
2012,NUTS,2010,TR41,2,0.5
2012,NUTS,2010,TR411,3,0.5
2011,NUTS,2010,TR42,2,1.0
2012,NUTS,2010,TR42,2,1.0
2011,NUTS,2010,TR421,3,1.0
2012,NUTS,2010,TR421,3,1.0
2011,NUTS,2010,TR5,1,10.67
2012,NUTS,2010,TR5,1,9.45
2011,NUTS,2010,TR51,2,10.67
2012,NUTS,2010,TR51,2,9.45
2011,NUTS,2010,TR510,3,10.67
2012,NUTS,2010,TR510,3,9.45
2011,NUTS,2010,TR6,1,0.17
2012,NUTS,2010,TR6,1,0.5
2011,NUTS,2010,TR61,2,0.17
2012,NUTS,2010,TR61,2,0.5
2011,NUTS,2010,TR611,3,0.17
2012,NUTS,2010,TR611,3,0.5
2011,NUTS,2010,TRX,1,0.33
2012,NUTS,2010,TRX,1,1.13
2011,NUTS,2010,TRXX,2,0.33
2012,NUTS,2010,TRXX,2,1.13
2011,NUTS,2010,TRXXX,3,0.33
2012,NUTS,2010,TRXXX,3,1.13
2011,NUTS,2010,UK,0,1079.95
2012,NUTS,2010,UK,0,935.65
2011,NUTS,2010,UKC,1,18.06
2012,NUTS,2010,UKC,1,16.1
2011,NUTS,2010,UKC1,2,10.85
2012,NUTS,2010,UKC1,2,4.71
2011,NUTS,2010,UKC11,3,5.3
2012,NUTS,2010,UKC11,3,0.5
2012,NUTS,2010,UKC12,3,0.4
2011,NUTS,2010,UKC13,3,0.5
2011,NUTS,2010,UKC14,3,5.05
2012,NUTS,2010,UKC14,3,3.81
2011,NUTS,2010,UKC2,2,7.21
2012,NUTS,2010,UKC2,2,11.39
2011,NUTS,2010,UKC21,3,1.86
2012,NUTS,2010,UKC21,3,1.33
2011,NUTS,2010,UKC22,3,5.35
2012,NUTS,2010,UKC22,3,10.06
2011,NUTS,2010,UKD,1,58.28
2012,NUTS,2010,UKD,1,31.6
2012,NUTS,2010,UKD1,2,0.75
2012,NUTS,2010,UKD11,3,0.25
2012,NUTS,2010,UKD12,3,0.5
2011,NUTS,2010,UKD3,2,26.26
2012,NUTS,2010,UKD3,2,17.22
2011,NUTS,2010,UKD31,3,22.68
2012,NUTS,2010,UKD31,3,11.72
2011,NUTS,2010,UKD32,3,3.58
2012,NUTS,2010,UKD32,3,5.5
2011,NUTS,2010,UKD4,2,19.97
2012,NUTS,2010,UKD4,2,7.92
2011,NUTS,2010,UKD41,3,2.0
2011,NUTS,2010,UKD43,3,17.97
2012,NUTS,2010,UKD43,3,7.92
2011,NUTS,2010,UKD6,2,5.72
2012,NUTS,2010,UKD6,2,4.3
2011,NUTS,2010,UKD61,3,0.6
2012,NUTS,2010,UKD61,3,1.0
2011,NUTS,2010,UKD62,3,2.83
2012,NUTS,2010,UKD62,3,1.33
2011,NUTS,2010,UKD63,3,2.29
2012,NUTS,2010,UKD63,3,1.97
2011,NUTS,2010,UKD7,2,6.33
2012,NUTS,2010,UKD7,2,1.42
2011,NUTS,2010,UKD71,3,2.0
2012,NUTS,2010,UKD71,3,0.25
2011,NUTS,2010,UKD72,3,3.0
2012,NUTS,2010,UKD72,3,1.17
2011,NUTS,2010,UKD74,3,1.33
2011,NUTS,2010,UKE,1,47.88
2012,NUTS,2010,UKE,1,31.62
2011,NUTS,2010,UKE1,2,4.41
2011,NUTS,2010,UKE11,3,2.0
2011,NUTS,2010,UKE12,3,2.41
2011,NUTS,2010,UKE2,2,14.73
2012,NUTS,2010,UKE2,2,8.75
2011,NUTS,2010,UKE21,3,4.12
2012,NUTS,2010,UKE21,3,4.67
2011,NUTS,2010,UKE22,3,10.61
2012,NUTS,2010,UKE22,3,4.08
2011,NUTS,2010,UKE3,2,8.5
2012,NUTS,2010,UKE3,2,2.75
2011,NUTS,2010,UKE31,3,1.25
2011,NUTS,2010,UKE32,3,7.25
2012,NUTS,2010,UKE32,3,2.75
2011,NUTS,2010,UKE4,2,20.23
2012,NUTS,2010,UKE4,2,20.12
2011,NUTS,2010,UKE41,3,14.95
2012,NUTS,2010,UKE41,3,10.0
2011,NUTS,2010,UKE42,3,3.0
2012,NUTS,2010,UKE42,3,7.42
2011,NUTS,2010,UKE44,3,2.28
2012,NUTS,2010,UKE44,3,1.2
2012,NUTS,2010,UKE45,3,1.5
2011,NUTS,2010,UKF,1,54.16
2012,NUTS,2010,UKF,1,29.83
2011,NUTS,2010,UKF1,2,42.15
2012,NUTS,2010,UKF1,2,17.85
2011,NUTS,2010,UKF11,3,17.75
2012,NUTS,2010,UKF11,3,2.17
2011,NUTS,2010,UKF13,3,10.87
2012,NUTS,2010,UKF13,3,1.83
2011,NUTS,2010,UKF14,3,5.83
2012,NUTS,2010,UKF14,3,6.5
2011,NUTS,2010,UKF15,3,3.2
2012,NUTS,2010,UKF15,3,1.0
2011,NUTS,2010,UKF16,3,4.5
2012,NUTS,2010,UKF16,3,6.35
2011,NUTS,2010,UKF2,2,10.38
2012,NUTS,2010,UKF2,2,11.48
