year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_ht_nr
1996,NUTS,2010,UKF21,3,2.08
1997,NUTS,2010,UKF21,3,0.67
1998,NUTS,2010,UKF21,3,0.98
1999,NUTS,2010,UKF21,3,1.5
2000,NUTS,2010,UKF21,3,1.42
2001,NUTS,2010,UKF21,3,0.83
2002,NUTS,2010,UKF21,3,1.83
2003,NUTS,2010,UKF21,3,1.3
2004,NUTS,2010,UKF21,3,1.33
2005,NUTS,2010,UKF21,3,2.33
2006,NUTS,2010,UKF21,3,2.0
2007,NUTS,2010,UKF21,3,2.33
2008,NUTS,2010,UKF21,3,1.53
2009,NUTS,2010,UKF21,3,1.67
2010,NUTS,2010,UKF21,3,0.5
2012,NUTS,2010,UKF21,3,1.2
1980,NUTS,2010,UKF22,3,1.08
1981,NUTS,2010,UKF22,3,1.8
1983,NUTS,2010,UKF22,3,0.33
1984,NUTS,2010,UKF22,3,2.0
1985,NUTS,2010,UKF22,3,2.58
1986,NUTS,2010,UKF22,3,3.58
1987,NUTS,2010,UKF22,3,1.5
1988,NUTS,2010,UKF22,3,2.17
1989,NUTS,2010,UKF22,3,4.25
1990,NUTS,2010,UKF22,3,2.17
1991,NUTS,2010,UKF22,3,5.89
1992,NUTS,2010,UKF22,3,3.17
1993,NUTS,2010,UKF22,3,2.18
1994,NUTS,2010,UKF22,3,2.19
1995,NUTS,2010,UKF22,3,4.83
1996,NUTS,2010,UKF22,3,5.17
1997,NUTS,2010,UKF22,3,3.36
1998,NUTS,2010,UKF22,3,4.92
1999,NUTS,2010,UKF22,3,9.73
2000,NUTS,2010,UKF22,3,3.17
2001,NUTS,2010,UKF22,3,3.5
2002,NUTS,2010,UKF22,3,4.87
2003,NUTS,2010,UKF22,3,10.53
2004,NUTS,2010,UKF22,3,7.57
2005,NUTS,2010,UKF22,3,11.17
2006,NUTS,2010,UKF22,3,9.16
2007,NUTS,2010,UKF22,3,7.9
2008,NUTS,2010,UKF22,3,7.48
2009,NUTS,2010,UKF22,3,5.76
2010,NUTS,2010,UKF22,3,7.42
2011,NUTS,2010,UKF22,3,5.15
2012,NUTS,2010,UKF22,3,5.45
1980,NUTS,2010,UKF24,3,1.0
1982,NUTS,2010,UKF24,3,3.0
1983,NUTS,2010,UKF24,3,3.0
1984,NUTS,2010,UKF24,3,0.67
1985,NUTS,2010,UKF24,3,6.0
1986,NUTS,2010,UKF24,3,5.0
1987,NUTS,2010,UKF24,3,9.77
1988,NUTS,2010,UKF24,3,7.82
1989,NUTS,2010,UKF24,3,4.17
1990,NUTS,2010,UKF24,3,4.33
1991,NUTS,2010,UKF24,3,3.0
1992,NUTS,2010,UKF24,3,3.42
1993,NUTS,2010,UKF24,3,6.08
1994,NUTS,2010,UKF24,3,4.33
1995,NUTS,2010,UKF24,3,4.14
1996,NUTS,2010,UKF24,3,10.75
1997,NUTS,2010,UKF24,3,12.0
1998,NUTS,2010,UKF24,3,7.65
1999,NUTS,2010,UKF24,3,19.73
2000,NUTS,2010,UKF24,3,16.88
2001,NUTS,2010,UKF24,3,9.37
2002,NUTS,2010,UKF24,3,10.93
2003,NUTS,2010,UKF24,3,5.25
2004,NUTS,2010,UKF24,3,1.92
2005,NUTS,2010,UKF24,3,2.5
2006,NUTS,2010,UKF24,3,5.03
2007,NUTS,2010,UKF24,3,3.79
2008,NUTS,2010,UKF24,3,1.73
2009,NUTS,2010,UKF24,3,5.5
2010,NUTS,2010,UKF24,3,6.4
2011,NUTS,2010,UKF24,3,2.7
2012,NUTS,2010,UKF24,3,2.5
1983,NUTS,2010,UKF25,3,0.5
1984,NUTS,2010,UKF25,3,3.0
1986,NUTS,2010,UKF25,3,1.92
1987,NUTS,2010,UKF25,3,0.67
1988,NUTS,2010,UKF25,3,0.33
1989,NUTS,2010,UKF25,3,2.03
1990,NUTS,2010,UKF25,3,0.5
1992,NUTS,2010,UKF25,3,3.98
1993,NUTS,2010,UKF25,3,2.45
1994,NUTS,2010,UKF25,3,0.83
1995,NUTS,2010,UKF25,3,2.54
1996,NUTS,2010,UKF25,3,2.17
1997,NUTS,2010,UKF25,3,1.37
1998,NUTS,2010,UKF25,3,4.54
1999,NUTS,2010,UKF25,3,6.83
2000,NUTS,2010,UKF25,3,2.33
2001,NUTS,2010,UKF25,3,5.12
2002,NUTS,2010,UKF25,3,1.37
2003,NUTS,2010,UKF25,3,0.67
2004,NUTS,2010,UKF25,3,1.0
2005,NUTS,2010,UKF25,3,2.5
2006,NUTS,2010,UKF25,3,1.17
2007,NUTS,2010,UKF25,3,2.73
2008,NUTS,2010,UKF25,3,1.83
2010,NUTS,2010,UKF25,3,1.25
2011,NUTS,2010,UKF25,3,2.53
2012,NUTS,2010,UKF25,3,2.33
1983,NUTS,2010,UKF3,2,1.0
1986,NUTS,2010,UKF3,2,0.83
1987,NUTS,2010,UKF3,2,2.75
1989,NUTS,2010,UKF3,2,2.5
1990,NUTS,2010,UKF3,2,0.83
1992,NUTS,2010,UKF3,2,2.0
1993,NUTS,2010,UKF3,2,2.33
1994,NUTS,2010,UKF3,2,3.33
1995,NUTS,2010,UKF3,2,5.0
1996,NUTS,2010,UKF3,2,4.2
1997,NUTS,2010,UKF3,2,1.98
1998,NUTS,2010,UKF3,2,1.0
1999,NUTS,2010,UKF3,2,2.83
2000,NUTS,2010,UKF3,2,6.0
2001,NUTS,2010,UKF3,2,2.0
2002,NUTS,2010,UKF3,2,1.83
2003,NUTS,2010,UKF3,2,4.0
2004,NUTS,2010,UKF3,2,1.83
2005,NUTS,2010,UKF3,2,2.2
2007,NUTS,2010,UKF3,2,2.25
2008,NUTS,2010,UKF3,2,2.33
2009,NUTS,2010,UKF3,2,1.58
2011,NUTS,2010,UKF3,2,1.63
2012,NUTS,2010,UKF3,2,0.5
1983,NUTS,2010,UKF30,3,1.0
1986,NUTS,2010,UKF30,3,0.83
1987,NUTS,2010,UKF30,3,2.75
1989,NUTS,2010,UKF30,3,2.5
1990,NUTS,2010,UKF30,3,0.83
1992,NUTS,2010,UKF30,3,2.0
1993,NUTS,2010,UKF30,3,2.33
1994,NUTS,2010,UKF30,3,3.33
1995,NUTS,2010,UKF30,3,5.0
1996,NUTS,2010,UKF30,3,4.2
1997,NUTS,2010,UKF30,3,1.98
1998,NUTS,2010,UKF30,3,1.0
1999,NUTS,2010,UKF30,3,2.83
2000,NUTS,2010,UKF30,3,6.0
2001,NUTS,2010,UKF30,3,2.0
2002,NUTS,2010,UKF30,3,1.83
2003,NUTS,2010,UKF30,3,4.0
2004,NUTS,2010,UKF30,3,1.83
2005,NUTS,2010,UKF30,3,2.2
2007,NUTS,2010,UKF30,3,2.25
2008,NUTS,2010,UKF30,3,2.33
2009,NUTS,2010,UKF30,3,1.58
2011,NUTS,2010,UKF30,3,1.63
2012,NUTS,2010,UKF30,3,0.5
1978,NUTS,2010,UKG,1,1.33
1980,NUTS,2010,UKG,1,3.33
1981,NUTS,2010,UKG,1,5.92
1982,NUTS,2010,UKG,1,4.5
1983,NUTS,2010,UKG,1,9.17
1984,NUTS,2010,UKG,1,10.33
1985,NUTS,2010,UKG,1,12.48
1986,NUTS,2010,UKG,1,12.0
1987,NUTS,2010,UKG,1,9.35
1988,NUTS,2010,UKG,1,17.93
1989,NUTS,2010,UKG,1,29.7
1990,NUTS,2010,UKG,1,30.5
1991,NUTS,2010,UKG,1,19.0
1992,NUTS,2010,UKG,1,17.92
1993,NUTS,2010,UKG,1,19.64
1994,NUTS,2010,UKG,1,22.95
1995,NUTS,2010,UKG,1,33.17
1996,NUTS,2010,UKG,1,33.4
1997,NUTS,2010,UKG,1,39.79
1998,NUTS,2010,UKG,1,49.14
1999,NUTS,2010,UKG,1,55.19
2000,NUTS,2010,UKG,1,65.49
2001,NUTS,2010,UKG,1,66.65
2002,NUTS,2010,UKG,1,64.5
2003,NUTS,2010,UKG,1,58.42
2004,NUTS,2010,UKG,1,68.12
2005,NUTS,2010,UKG,1,36.4
2006,NUTS,2010,UKG,1,55.47
2007,NUTS,2010,UKG,1,38.68
2008,NUTS,2010,UKG,1,48.46
2009,NUTS,2010,UKG,1,37.43
2010,NUTS,2010,UKG,1,41.31
2011,NUTS,2010,UKG,1,27.42
2012,NUTS,2010,UKG,1,24.37
1978,NUTS,2010,UKG1,2,0.33
1980,NUTS,2010,UKG1,2,1.5
1981,NUTS,2010,UKG1,2,3.25
1982,NUTS,2010,UKG1,2,2.0
1983,NUTS,2010,UKG1,2,2.67
1984,NUTS,2010,UKG1,2,3.83
1985,NUTS,2010,UKG1,2,6.48
1986,NUTS,2010,UKG1,2,3.4
1987,NUTS,2010,UKG1,2,3.0
1988,NUTS,2010,UKG1,2,7.43
1989,NUTS,2010,UKG1,2,16.25
1990,NUTS,2010,UKG1,2,17.83
1991,NUTS,2010,UKG1,2,7.0
1992,NUTS,2010,UKG1,2,9.17
1993,NUTS,2010,UKG1,2,10.83
1994,NUTS,2010,UKG1,2,14.42
1995,NUTS,2010,UKG1,2,23.63
1996,NUTS,2010,UKG1,2,18.12
1997,NUTS,2010,UKG1,2,20.02
1998,NUTS,2010,UKG1,2,34.42
1999,NUTS,2010,UKG1,2,30.99
2000,NUTS,2010,UKG1,2,36.16
2001,NUTS,2010,UKG1,2,33.25
2002,NUTS,2010,UKG1,2,39.8
2003,NUTS,2010,UKG1,2,34.43
2004,NUTS,2010,UKG1,2,36.85
2005,NUTS,2010,UKG1,2,21.33
2006,NUTS,2010,UKG1,2,31.79
2007,NUTS,2010,UKG1,2,16.32
2008,NUTS,2010,UKG1,2,24.0
2009,NUTS,2010,UKG1,2,16.0
2010,NUTS,2010,UKG1,2,15.46
2011,NUTS,2010,UKG1,2,7.01
2012,NUTS,2010,UKG1,2,9.12
1980,NUTS,2010,UKG11,3,0.5
1984,NUTS,2010,UKG11,3,0.33
1985,NUTS,2010,UKG11,3,1.0
1986,NUTS,2010,UKG11,3,0.33
1989,NUTS,2010,UKG11,3,1.0
1990,NUTS,2010,UKG11,3,0.5
1991,NUTS,2010,UKG11,3,1.0
1996,NUTS,2010,UKG11,3,0.2
1998,NUTS,2010,UKG11,3,1.33
1999,NUTS,2010,UKG11,3,1.83
2000,NUTS,2010,UKG11,3,0.17
2002,NUTS,2010,UKG11,3,0.2
2003,NUTS,2010,UKG11,3,0.2
2004,NUTS,2010,UKG11,3,0.75
2005,NUTS,2010,UKG11,3,2.0
2006,NUTS,2010,UKG11,3,0.67
2007,NUTS,2010,UKG11,3,4.0
2008,NUTS,2010,UKG11,3,1.0
2009,NUTS,2010,UKG11,3,1.0
2010,NUTS,2010,UKG11,3,0.25
2011,NUTS,2010,UKG11,3,1.17
2012,NUTS,2010,UKG11,3,0.75
1978,NUTS,2010,UKG12,3,0.33
1980,NUTS,2010,UKG12,3,1.0
1981,NUTS,2010,UKG12,3,0.25
1983,NUTS,2010,UKG12,3,1.33
1984,NUTS,2010,UKG12,3,2.17
1985,NUTS,2010,UKG12,3,3.48
1986,NUTS,2010,UKG12,3,1.17
1987,NUTS,2010,UKG12,3,1.5
1988,NUTS,2010,UKG12,3,2.57
1989,NUTS,2010,UKG12,3,10.42
1990,NUTS,2010,UKG12,3,11.33
1991,NUTS,2010,UKG12,3,4.17
1992,NUTS,2010,UKG12,3,3.5
1993,NUTS,2010,UKG12,3,5.5
1994,NUTS,2010,UKG12,3,9.19
1995,NUTS,2010,UKG12,3,14.05
1996,NUTS,2010,UKG12,3,9.17
1997,NUTS,2010,UKG12,3,15.35
1998,NUTS,2010,UKG12,3,26.98
1999,NUTS,2010,UKG12,3,20.82
2000,NUTS,2010,UKG12,3,21.58
2001,NUTS,2010,UKG12,3,17.83
2002,NUTS,2010,UKG12,3,27.88
2003,NUTS,2010,UKG12,3,22.87
2004,NUTS,2010,UKG12,3,21.57
2005,NUTS,2010,UKG12,3,13.08
2006,NUTS,2010,UKG12,3,21.65
2007,NUTS,2010,UKG12,3,4.67
2008,NUTS,2010,UKG12,3,18.03
2009,NUTS,2010,UKG12,3,11.92
2010,NUTS,2010,UKG12,3,6.75
2011,NUTS,2010,UKG12,3,3.2
2012,NUTS,2010,UKG12,3,4.83
1981,NUTS,2010,UKG13,3,3.0
1982,NUTS,2010,UKG13,3,2.0
1983,NUTS,2010,UKG13,3,1.33
1984,NUTS,2010,UKG13,3,1.33
1985,NUTS,2010,UKG13,3,2.0
1986,NUTS,2010,UKG13,3,1.9
1987,NUTS,2010,UKG13,3,1.5
1988,NUTS,2010,UKG13,3,4.87
1989,NUTS,2010,UKG13,3,4.83
1990,NUTS,2010,UKG13,3,6.0
1991,NUTS,2010,UKG13,3,1.83
1992,NUTS,2010,UKG13,3,5.67
1993,NUTS,2010,UKG13,3,5.33
1994,NUTS,2010,UKG13,3,5.23
1995,NUTS,2010,UKG13,3,9.58
1996,NUTS,2010,UKG13,3,8.75
1997,NUTS,2010,UKG13,3,4.67
1998,NUTS,2010,UKG13,3,6.1
1999,NUTS,2010,UKG13,3,8.33
2000,NUTS,2010,UKG13,3,14.42
2001,NUTS,2010,UKG13,3,15.41
2002,NUTS,2010,UKG13,3,11.73
2003,NUTS,2010,UKG13,3,11.37
2004,NUTS,2010,UKG13,3,14.53
2005,NUTS,2010,UKG13,3,6.25
2006,NUTS,2010,UKG13,3,9.48
2007,NUTS,2010,UKG13,3,7.65
2008,NUTS,2010,UKG13,3,4.96
2009,NUTS,2010,UKG13,3,3.08
2010,NUTS,2010,UKG13,3,8.46
2011,NUTS,2010,UKG13,3,2.65
2012,NUTS,2010,UKG13,3,3.53
1980,NUTS,2010,UKG2,2,0.33
1983,NUTS,2010,UKG2,2,1.5
1984,NUTS,2010,UKG2,2,1.17
1985,NUTS,2010,UKG2,2,3.33
1986,NUTS,2010,UKG2,2,2.75
1987,NUTS,2010,UKG2,2,3.2
1988,NUTS,2010,UKG2,2,1.0
1989,NUTS,2010,UKG2,2,1.83
1990,NUTS,2010,UKG2,2,4.33
1991,NUTS,2010,UKG2,2,5.88
1992,NUTS,2010,UKG2,2,3.83
1993,NUTS,2010,UKG2,2,3.42
1994,NUTS,2010,UKG2,2,2.0
1995,NUTS,2010,UKG2,2,2.03
1996,NUTS,2010,UKG2,2,2.92
1997,NUTS,2010,UKG2,2,4.23
1998,NUTS,2010,UKG2,2,6.75
1999,NUTS,2010,UKG2,2,8.5
2000,NUTS,2010,UKG2,2,7.66
2001,NUTS,2010,UKG2,2,10.17
2002,NUTS,2010,UKG2,2,5.57
2003,NUTS,2010,UKG2,2,9.75
2004,NUTS,2010,UKG2,2,11.45
2005,NUTS,2010,UKG2,2,6.67
2006,NUTS,2010,UKG2,2,6.53
2007,NUTS,2010,UKG2,2,10.0
2008,NUTS,2010,UKG2,2,7.8
2009,NUTS,2010,UKG2,2,9.74
2010,NUTS,2010,UKG2,2,9.67
2011,NUTS,2010,UKG2,2,4.09
2012,NUTS,2010,UKG2,2,5.58
1984,NUTS,2010,UKG21,3,0.33
1985,NUTS,2010,UKG21,3,0.5
1990,NUTS,2010,UKG21,3,1.0
1991,NUTS,2010,UKG21,3,0.13
1996,NUTS,2010,UKG21,3,0.25
1997,NUTS,2010,UKG21,3,1.0
1999,NUTS,2010,UKG21,3,1.17
2006,NUTS,2010,UKG21,3,0.33
2009,NUTS,2010,UKG21,3,0.33
2010,NUTS,2010,UKG21,3,1.0
1984,NUTS,2010,UKG22,3,0.33
1985,NUTS,2010,UKG22,3,0.83
1989,NUTS,2010,UKG22,3,1.0
1992,NUTS,2010,UKG22,3,0.83
1994,NUTS,2010,UKG22,3,1.0
1997,NUTS,2010,UKG22,3,1.2
1999,NUTS,2010,UKG22,3,0.33
2001,NUTS,2010,UKG22,3,0.25
2002,NUTS,2010,UKG22,3,1.33
2003,NUTS,2010,UKG22,3,3.5
2004,NUTS,2010,UKG22,3,1.33
2006,NUTS,2010,UKG22,3,1.07
2007,NUTS,2010,UKG22,3,2.0
2008,NUTS,2010,UKG22,3,3.77
2009,NUTS,2010,UKG22,3,3.02
2010,NUTS,2010,UKG22,3,0.83
2012,NUTS,2010,UKG22,3,1.42
1994,NUTS,2010,UKG23,3,1.0
1995,NUTS,2010,UKG23,3,0.33
1999,NUTS,2010,UKG23,3,0.67
2000,NUTS,2010,UKG23,3,0.25
2001,NUTS,2010,UKG23,3,0.17
2002,NUTS,2010,UKG23,3,1.0
2005,NUTS,2010,UKG23,3,0.67
2007,NUTS,2010,UKG23,3,1.0
2009,NUTS,2010,UKG23,3,1.0
2011,NUTS,2010,UKG23,3,0.5
1980,NUTS,2010,UKG24,3,0.33
1983,NUTS,2010,UKG24,3,1.5
1984,NUTS,2010,UKG24,3,0.5
1985,NUTS,2010,UKG24,3,2.0
1986,NUTS,2010,UKG24,3,2.75
1987,NUTS,2010,UKG24,3,3.2
1988,NUTS,2010,UKG24,3,1.0
1989,NUTS,2010,UKG24,3,0.83
1990,NUTS,2010,UKG24,3,3.33
1991,NUTS,2010,UKG24,3,5.75
1992,NUTS,2010,UKG24,3,3.0
1993,NUTS,2010,UKG24,3,3.42
1995,NUTS,2010,UKG24,3,1.7
1996,NUTS,2010,UKG24,3,2.67
1997,NUTS,2010,UKG24,3,2.03
1998,NUTS,2010,UKG24,3,6.75
1999,NUTS,2010,UKG24,3,6.33
2000,NUTS,2010,UKG24,3,7.41
2001,NUTS,2010,UKG24,3,9.75
2002,NUTS,2010,UKG24,3,3.23
2003,NUTS,2010,UKG24,3,6.25
2004,NUTS,2010,UKG24,3,10.12
2005,NUTS,2010,UKG24,3,6.0
2006,NUTS,2010,UKG24,3,5.13
2007,NUTS,2010,UKG24,3,7.0
2008,NUTS,2010,UKG24,3,4.03
2009,NUTS,2010,UKG24,3,5.39
2010,NUTS,2010,UKG24,3,7.83
2011,NUTS,2010,UKG24,3,3.59
2012,NUTS,2010,UKG24,3,4.17
1978,NUTS,2010,UKG3,2,1.0
1980,NUTS,2010,UKG3,2,1.5
1981,NUTS,2010,UKG3,2,2.67
1982,NUTS,2010,UKG3,2,2.5
1983,NUTS,2010,UKG3,2,5.0
1984,NUTS,2010,UKG3,2,5.33
1985,NUTS,2010,UKG3,2,2.67
1986,NUTS,2010,UKG3,2,5.85
1987,NUTS,2010,UKG3,2,3.15
1988,NUTS,2010,UKG3,2,9.5
1989,NUTS,2010,UKG3,2,11.62
1990,NUTS,2010,UKG3,2,8.33
1991,NUTS,2010,UKG3,2,6.12
1992,NUTS,2010,UKG3,2,4.92
1993,NUTS,2010,UKG3,2,5.39
1994,NUTS,2010,UKG3,2,6.53
1995,NUTS,2010,UKG3,2,7.5
1996,NUTS,2010,UKG3,2,12.37
1997,NUTS,2010,UKG3,2,15.54
1998,NUTS,2010,UKG3,2,7.97
1999,NUTS,2010,UKG3,2,15.7
2000,NUTS,2010,UKG3,2,21.67
2001,NUTS,2010,UKG3,2,23.23
2002,NUTS,2010,UKG3,2,19.13
2003,NUTS,2010,UKG3,2,14.24
2004,NUTS,2010,UKG3,2,19.82
2005,NUTS,2010,UKG3,2,8.4
2006,NUTS,2010,UKG3,2,17.14
2007,NUTS,2010,UKG3,2,12.37
2008,NUTS,2010,UKG3,2,16.66
2009,NUTS,2010,UKG3,2,11.68
2010,NUTS,2010,UKG3,2,16.18
2011,NUTS,2010,UKG3,2,16.32
2012,NUTS,2010,UKG3,2,9.67
1978,NUTS,2010,UKG31,3,1.0
1980,NUTS,2010,UKG31,3,1.5
1981,NUTS,2010,UKG31,3,2.0
1982,NUTS,2010,UKG31,3,1.0
1983,NUTS,2010,UKG31,3,3.0
1984,NUTS,2010,UKG31,3,0.5
1985,NUTS,2010,UKG31,3,0.67
1986,NUTS,2010,UKG31,3,1.0
1987,NUTS,2010,UKG31,3,1.15
1988,NUTS,2010,UKG31,3,1.83
1989,NUTS,2010,UKG31,3,6.42
1990,NUTS,2010,UKG31,3,3.5
1991,NUTS,2010,UKG31,3,1.92
1992,NUTS,2010,UKG31,3,0.5
1993,NUTS,2010,UKG31,3,1.33
1994,NUTS,2010,UKG31,3,3.97
1995,NUTS,2010,UKG31,3,3.17
1996,NUTS,2010,UKG31,3,6.0
1997,NUTS,2010,UKG31,3,10.0
1998,NUTS,2010,UKG31,3,3.52
1999,NUTS,2010,UKG31,3,10.6
2000,NUTS,2010,UKG31,3,8.42
2001,NUTS,2010,UKG31,3,13.48
2002,NUTS,2010,UKG31,3,8.87
2003,NUTS,2010,UKG31,3,7.15
2004,NUTS,2010,UKG31,3,10.58
2005,NUTS,2010,UKG31,3,4.0
2006,NUTS,2010,UKG31,3,8.14
2007,NUTS,2010,UKG31,3,6.87
2008,NUTS,2010,UKG31,3,6.4
2009,NUTS,2010,UKG31,3,4.4
2010,NUTS,2010,UKG31,3,3.17
2011,NUTS,2010,UKG31,3,7.77
2012,NUTS,2010,UKG31,3,4.17
1982,NUTS,2010,UKG32,3,0.67
1983,NUTS,2010,UKG32,3,0.5
1984,NUTS,2010,UKG32,3,1.5
1985,NUTS,2010,UKG32,3,1.0
1986,NUTS,2010,UKG32,3,1.95
1987,NUTS,2010,UKG32,3,1.0
1988,NUTS,2010,UKG32,3,0.67
1989,NUTS,2010,UKG32,3,0.2
1990,NUTS,2010,UKG32,3,0.33
1991,NUTS,2010,UKG32,3,1.17
1992,NUTS,2010,UKG32,3,1.25
1993,NUTS,2010,UKG32,3,0.67
1994,NUTS,2010,UKG32,3,0.11
1996,NUTS,2010,UKG32,3,2.25
1998,NUTS,2010,UKG32,3,1.0
1999,NUTS,2010,UKG32,3,0.5
2000,NUTS,2010,UKG32,3,2.92
2001,NUTS,2010,UKG32,3,2.7
2002,NUTS,2010,UKG32,3,1.83
2003,NUTS,2010,UKG32,3,3.39
2004,NUTS,2010,UKG32,3,3.5
2005,NUTS,2010,UKG32,3,3.2
2006,NUTS,2010,UKG32,3,1.33
2007,NUTS,2010,UKG32,3,2.33
2008,NUTS,2010,UKG32,3,2.93
2009,NUTS,2010,UKG32,3,1.0
2010,NUTS,2010,UKG32,3,1.0
2011,NUTS,2010,UKG32,3,1.25
2012,NUTS,2010,UKG32,3,1.0
1981,NUTS,2010,UKG33,3,0.67
1982,NUTS,2010,UKG33,3,0.5
1983,NUTS,2010,UKG33,3,0.25
1984,NUTS,2010,UKG33,3,1.0
1986,NUTS,2010,UKG33,3,2.9
1987,NUTS,2010,UKG33,3,0.5
1988,NUTS,2010,UKG33,3,4.0
1989,NUTS,2010,UKG33,3,3.0
1990,NUTS,2010,UKG33,3,1.83
1991,NUTS,2010,UKG33,3,2.33
1992,NUTS,2010,UKG33,3,2.67
1993,NUTS,2010,UKG33,3,3.25
1994,NUTS,2010,UKG33,3,2.44
1995,NUTS,2010,UKG33,3,4.33
1996,NUTS,2010,UKG33,3,3.12
1997,NUTS,2010,UKG33,3,3.0
1998,NUTS,2010,UKG33,3,1.95
1999,NUTS,2010,UKG33,3,2.6
2000,NUTS,2010,UKG33,3,6.67
2001,NUTS,2010,UKG33,3,4.8
2002,NUTS,2010,UKG33,3,6.78
2003,NUTS,2010,UKG33,3,1.45
2004,NUTS,2010,UKG33,3,4.2
2005,NUTS,2010,UKG33,3,0.7
2006,NUTS,2010,UKG33,3,4.0
2007,NUTS,2010,UKG33,3,2.83
2008,NUTS,2010,UKG33,3,3.83
2009,NUTS,2010,UKG33,3,3.2
2010,NUTS,2010,UKG33,3,6.68
2011,NUTS,2010,UKG33,3,5.5
2012,NUTS,2010,UKG33,3,4.0
1982,NUTS,2010,UKG36,3,0.33
1984,NUTS,2010,UKG36,3,1.33
1985,NUTS,2010,UKG36,3,1.0
1988,NUTS,2010,UKG36,3,1.0
1989,NUTS,2010,UKG36,3,1.0
1990,NUTS,2010,UKG36,3,1.0
1991,NUTS,2010,UKG36,3,0.33
1992,NUTS,2010,UKG36,3,0.5
2002,NUTS,2010,UKG36,3,1.0
2003,NUTS,2010,UKG36,3,1.75
2004,NUTS,2010,UKG36,3,1.2
2008,NUTS,2010,UKG36,3,0.5
2009,NUTS,2010,UKG36,3,0.75
2012,NUTS,2010,UKG36,3,0.25
1983,NUTS,2010,UKG37,3,0.25
1984,NUTS,2010,UKG37,3,0.5
1988,NUTS,2010,UKG37,3,1.5
1990,NUTS,2010,UKG37,3,1.0
1996,NUTS,2010,UKG37,3,0.25
2000,NUTS,2010,UKG37,3,1.0
2002,NUTS,2010,UKG37,3,0.14
2004,NUTS,2010,UKG37,3,0.33
1987,NUTS,2010,UKG38,3,0.5
1988,NUTS,2010,UKG38,3,0.5
1989,NUTS,2010,UKG38,3,0.5
1993,NUTS,2010,UKG38,3,0.14
1996,NUTS,2010,UKG38,3,0.5
1997,NUTS,2010,UKG38,3,2.4
1998,NUTS,2010,UKG38,3,0.5
2000,NUTS,2010,UKG38,3,2.33
2001,NUTS,2010,UKG38,3,2.0
2003,NUTS,2010,UKG38,3,0.5
2006,NUTS,2010,UKG38,3,3.0
2008,NUTS,2010,UKG38,3,1.0
2010,NUTS,2010,UKG38,3,0.5
2012,NUTS,2010,UKG38,3,0.25
1983,NUTS,2010,UKG39,3,1.0
1984,NUTS,2010,UKG39,3,0.5
1989,NUTS,2010,UKG39,3,0.5
1990,NUTS,2010,UKG39,3,0.67
1991,NUTS,2010,UKG39,3,0.38
1996,NUTS,2010,UKG39,3,0.25
1997,NUTS,2010,UKG39,3,0.14
1998,NUTS,2010,UKG39,3,1.0
1999,NUTS,2010,UKG39,3,2.0
2000,NUTS,2010,UKG39,3,0.33
2001,NUTS,2010,UKG39,3,0.25
2002,NUTS,2010,UKG39,3,0.5
2005,NUTS,2010,UKG39,3,0.5
2006,NUTS,2010,UKG39,3,0.67
2007,NUTS,2010,UKG39,3,0.33
2008,NUTS,2010,UKG39,3,2.0
2009,NUTS,2010,UKG39,3,2.33
2010,NUTS,2010,UKG39,3,4.83
2011,NUTS,2010,UKG39,3,1.8
1977,NUTS,2010,UKH,1,2.0
1978,NUTS,2010,UKH,1,6.25
1979,NUTS,2010,UKH,1,13.0
1980,NUTS,2010,UKH,1,15.25
1981,NUTS,2010,UKH,1,26.45
1982,NUTS,2010,UKH,1,29.92
1983,NUTS,2010,UKH,1,52.92
1984,NUTS,2010,UKH,1,94.69
1985,NUTS,2010,UKH,1,97.24
1986,NUTS,2010,UKH,1,101.18
1987,NUTS,2010,UKH,1,117.52
1988,NUTS,2010,UKH,1,116.62
1989,NUTS,2010,UKH,1,145.02
1990,NUTS,2010,UKH,1,154.78
1991,NUTS,2010,UKH,1,116.78
1992,NUTS,2010,UKH,1,130.15
1993,NUTS,2010,UKH,1,183.18
1994,NUTS,2010,UKH,1,184.91
1995,NUTS,2010,UKH,1,204.18
1996,NUTS,2010,UKH,1,312.11
1997,NUTS,2010,UKH,1,355.65
1998,NUTS,2010,UKH,1,372.27
1999,NUTS,2010,UKH,1,414.54
2000,NUTS,2010,UKH,1,389.89
2001,NUTS,2010,UKH,1,450.05
2002,NUTS,2010,UKH,1,349.73
2003,NUTS,2010,UKH,1,302.43
2004,NUTS,2010,UKH,1,297.33
2005,NUTS,2010,UKH,1,297.78
2006,NUTS,2010,UKH,1,272.95
2007,NUTS,2010,UKH,1,251.7
2008,NUTS,2010,UKH,1,208.65
2009,NUTS,2010,UKH,1,178.45
2010,NUTS,2010,UKH,1,182.35
2011,NUTS,2010,UKH,1,156.8
2012,NUTS,2010,UKH,1,140.08
1977,NUTS,2010,UKH1,2,2.0
1978,NUTS,2010,UKH1,2,0.92
1979,NUTS,2010,UKH1,2,1.0
1980,NUTS,2010,UKH1,2,9.42
1981,NUTS,2010,UKH1,2,10.77
1982,NUTS,2010,UKH1,2,14.17
1983,NUTS,2010,UKH1,2,14.99
1984,NUTS,2010,UKH1,2,58.94
1985,NUTS,2010,UKH1,2,50.63
1986,NUTS,2010,UKH1,2,51.55
