year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_mio_eur
2012,NUTS,2010,NL3,1,3000.685
2011,NUTS,2010,NL32,2,1179.22
2012,NUTS,2010,NL32,2,1272.131
2011,NUTS,2010,NL33,2,1255.52
2012,NUTS,2010,NL33,2,1266.962
2011,NUTS,2010,NL4,1,2428.23
2012,NUTS,2010,NL4,1,2517.59
2011,NUTS,2010,NO,0,3042.254
2012,NUTS,2010,NO,0,3359.861
2013,NUTS,2010,NO,0,3411.864
2014,NUTS,2010,NO,0,3463.887
2015,NUTS,2010,NO,0,3625.324
2016,NUTS,2010,NO,0,3632.004
2017,NUTS,2010,NO,0,3901.844
2018,NUTS,2010,NO,0,3906.549
2019,NUTS,2010,NO,0,4133.041
2020,NUTS,2010,NO,0,3936.062
2011,NUTS,2010,NO0,1,3042.254
2012,NUTS,2010,NO0,1,3359.861
2013,NUTS,2010,NO0,1,3411.864
2014,NUTS,2010,NO0,1,3463.887
2015,NUTS,2010,NO0,1,3625.324
2016,NUTS,2010,NO0,1,3632.004
2017,NUTS,2010,NO0,1,3901.844
2018,NUTS,2010,NO0,1,3906.559
2019,NUTS,2010,NO0,1,4133.031
2011,NUTS,2010,NO01,2,1388.393
2012,NUTS,2010,NO01,2,1388.771
2013,NUTS,2010,NO01,2,1370.72
2014,NUTS,2010,NO01,2,1356.758
2015,NUTS,2010,NO01,2,1434.656
2016,NUTS,2010,NO01,2,1432.674
2017,NUTS,2010,NO01,2,1524.274
2018,NUTS,2010,NO01,2,1498.776
2019,NUTS,2010,NO01,2,1593.02
2011,NUTS,2010,NO02,2,61.424
2012,NUTS,2010,NO02,2,62.26
2013,NUTS,2010,NO02,2,78.317
2014,NUTS,2010,NO02,2,75.074
2015,NUTS,2010,NO02,2,74.562
2016,NUTS,2010,NO02,2,77.315
2017,NUTS,2010,NO02,2,88.356
2018,NUTS,2010,NO02,2,89.638
2019,NUTS,2010,NO02,2,81.676
2011,NUTS,2010,NO03,2,455.886
2012,NUTS,2010,NO03,2,499.605
2013,NUTS,2010,NO03,2,547.863
2014,NUTS,2010,NO03,2,567.21
2015,NUTS,2010,NO03,2,554.863
2016,NUTS,2010,NO03,2,552.333
2017,NUTS,2010,NO03,2,564.876
2018,NUTS,2010,NO03,2,590.07
2019,NUTS,2010,NO03,2,602.674
2011,NUTS,2010,NO04,2,269.882
2012,NUTS,2010,NO04,2,323.782
2013,NUTS,2010,NO04,2,360.216
2014,NUTS,2010,NO04,2,362.767
2015,NUTS,2010,NO04,2,378.799
2016,NUTS,2010,NO04,2,422.04
2017,NUTS,2010,NO04,2,443.004
2018,NUTS,2010,NO04,2,445.689
2019,NUTS,2010,NO04,2,451.452
2011,NUTS,2010,NO05,2,292.902
2012,NUTS,2010,NO05,2,326.216
2013,NUTS,2010,NO05,2,327.027
2014,NUTS,2010,NO05,2,366.286
2015,NUTS,2010,NO05,2,397.269
2016,NUTS,2010,NO05,2,393.581
2017,NUTS,2010,NO05,2,481.495
2018,NUTS,2010,NO05,2,518.823
2019,NUTS,2010,NO05,2,558.658
2011,NUTS,2010,NO06,2,509.97
2012,NUTS,2010,NO06,2,669.423
2013,NUTS,2010,NO06,2,644.037
2014,NUTS,2010,NO06,2,639.675
2015,NUTS,2010,NO06,2,676.075
2016,NUTS,2010,NO06,2,620.455
2017,NUTS,2010,NO06,2,654.798
2018,NUTS,2010,NO06,2,611.024
2019,NUTS,2010,NO06,2,695.851
2011,NUTS,2010,NO07,2,63.682
2012,NUTS,2010,NO07,2,86.287
2013,NUTS,2010,NO07,2,80.508
2014,NUTS,2010,NO07,2,95.914
2015,NUTS,2010,NO07,2,108.742
2016,NUTS,2010,NO07,2,133.608
2017,NUTS,2010,NO07,2,145.052
2018,NUTS,2010,NO07,2,152.529
2019,NUTS,2010,NO07,2,149.709
2011,NUTS,2010,PL,0,854.633
2012,NUTS,2010,PL,0,1276.34
2013,NUTS,2010,PL,0,1498.797
2014,NUTS,2010,PL,0,1800.086
2015,NUTS,2010,PL,0,2010.325
2016,NUTS,2010,PL,0,2700.426
2017,NUTS,2010,PL,0,3117.665
2018,NUTS,2010,PL,0,3977.67
2019,NUTS,2010,PL,0,4428.261
2020,NUTS,2010,PL,0,4582.287
2011,NUTS,2010,PL1,1,318.813
2012,NUTS,2010,PL1,1,447.214
2013,NUTS,2010,PL1,1,610.816
2014,NUTS,2010,PL1,1,792.08
2015,NUTS,2010,PL1,1,783.323
2011,NUTS,2010,PL11,2,24.827
2012,NUTS,2010,PL11,2,44.395
2013,NUTS,2010,PL11,2,39.738
2014,NUTS,2010,PL11,2,50.952
2015,NUTS,2010,PL11,2,71.198
2011,NUTS,2010,PL12,2,293.986
2012,NUTS,2010,PL12,2,402.819
2013,NUTS,2010,PL12,2,571.102
2014,NUTS,2010,PL12,2,741.104
2015,NUTS,2010,PL12,2,712.125
2011,NUTS,2010,PL2,1,170.461
2012,NUTS,2010,PL2,1,313.973
2013,NUTS,2010,PL2,1,325.051
2014,NUTS,2010,PL2,1,342.423
2015,NUTS,2010,PL2,1,403.336
2016,NUTS,2010,PL2,1,746.15
2017,NUTS,2010,PL2,1,677.285
2018,NUTS,2010,PL2,1,875.352
2019,NUTS,2010,PL2,1,959.772
2011,NUTS,2010,PL21,2,74.043
2012,NUTS,2010,PL21,2,146.724
2013,NUTS,2010,PL21,2,168.529
2014,NUTS,2010,PL21,2,206.438
2015,NUTS,2010,PL21,2,225.592
2016,NUTS,2010,PL21,2,563.371
2017,NUTS,2010,PL21,2,440.31
2018,NUTS,2010,PL21,2,569.6
2019,NUTS,2010,PL21,2,586.426
2011,NUTS,2010,PL22,2,96.418
2012,NUTS,2010,PL22,2,167.25
2013,NUTS,2010,PL22,2,156.546
2014,NUTS,2010,PL22,2,135.985
2015,NUTS,2010,PL22,2,177.72
2016,NUTS,2010,PL22,2,182.779
2017,NUTS,2010,PL22,2,236.951
2018,NUTS,2010,PL22,2,305.752
2019,NUTS,2010,PL22,2,373.346
2011,NUTS,2010,PL3,1,117.944
2012,NUTS,2010,PL3,1,163.787
2013,NUTS,2010,PL3,1,196.712
2014,NUTS,2010,PL3,1,219.176
2015,NUTS,2010,PL3,1,252.838
2011,NUTS,2010,PL31,2,18.444
2012,NUTS,2010,PL31,2,25.885
2013,NUTS,2010,PL31,2,19.13
2014,NUTS,2010,PL31,2,24.95
2015,NUTS,2010,PL31,2,42.542
2011,NUTS,2010,PL32,2,77.707
2012,NUTS,2010,PL32,2,110.008
2013,NUTS,2010,PL32,2,153.401
2014,NUTS,2010,PL32,2,170.614
2015,NUTS,2010,PL32,2,161.468
2012,NUTS,2010,PL33,2,20.157
2013,NUTS,2010,PL33,2,13.723
2014,NUTS,2010,PL33,2,11.878
2015,NUTS,2010,PL33,2,27.389
2012,NUTS,2010,PL34,2,7.737
2013,NUTS,2010,PL34,2,10.459
2014,NUTS,2010,PL34,2,11.734
2015,NUTS,2010,PL34,2,21.438
2011,NUTS,2010,PL4,1,63.996
2012,NUTS,2010,PL4,1,80.388
2013,NUTS,2010,PL4,1,100.298
2014,NUTS,2010,PL4,1,104.94
2015,NUTS,2010,PL4,1,147.989
2016,NUTS,2010,PL4,1,164.26
2017,NUTS,2010,PL4,1,219.497
2018,NUTS,2010,PL4,1,267.707
2019,NUTS,2010,PL4,1,307.735
2011,NUTS,2010,PL41,2,49.313
2012,NUTS,2010,PL41,2,63.154
2013,NUTS,2010,PL41,2,81.668
2014,NUTS,2010,PL41,2,82.738
2015,NUTS,2010,PL41,2,113.979
2016,NUTS,2010,PL41,2,129.194
2017,NUTS,2010,PL41,2,152.22
2018,NUTS,2010,PL41,2,184.603
2019,NUTS,2010,PL41,2,219.75
2012,NUTS,2010,PL42,2,10.831
2014,NUTS,2010,PL42,2,13.67
2015,NUTS,2010,PL42,2,20.458
2016,NUTS,2010,PL42,2,22.3
2017,NUTS,2010,PL42,2,38.008
2018,NUTS,2010,PL42,2,43.168
2012,NUTS,2010,PL43,2,6.404
2014,NUTS,2010,PL43,2,8.556
2015,NUTS,2010,PL43,2,13.551
2016,NUTS,2010,PL43,2,12.766
2017,NUTS,2010,PL43,2,29.269
2018,NUTS,2010,PL43,2,39.936
2011,NUTS,2010,PL5,1,92.05
2012,NUTS,2010,PL5,1,124.648
2013,NUTS,2010,PL5,1,122.073
2014,NUTS,2010,PL5,1,159.047
2015,NUTS,2010,PL5,1,190.387
2016,NUTS,2010,PL5,1,179.455
2017,NUTS,2010,PL5,1,252.666
2018,NUTS,2010,PL5,1,329.049
2019,NUTS,2010,PL5,1,380.569
2011,NUTS,2010,PL51,2,79.819
2012,NUTS,2010,PL51,2,118.169
2013,NUTS,2010,PL51,2,115.378
2014,NUTS,2010,PL51,2,150.73
2015,NUTS,2010,PL51,2,177.959
2016,NUTS,2010,PL51,2,163.779
2017,NUTS,2010,PL51,2,224.031
2018,NUTS,2010,PL51,2,281.058
2019,NUTS,2010,PL51,2,347.236
2011,NUTS,2010,PL52,2,12.231
2012,NUTS,2010,PL52,2,6.479
2013,NUTS,2010,PL52,2,6.695
2014,NUTS,2010,PL52,2,8.317
2015,NUTS,2010,PL52,2,12.428
2016,NUTS,2010,PL52,2,15.677
2017,NUTS,2010,PL52,2,28.635
2018,NUTS,2010,PL52,2,47.991
2019,NUTS,2010,PL52,2,33.333
2011,NUTS,2010,PL6,1,91.346
2012,NUTS,2010,PL6,1,146.322
2013,NUTS,2010,PL6,1,143.824
2014,NUTS,2010,PL6,1,182.42
2015,NUTS,2010,PL6,1,232.428
2016,NUTS,2010,PL6,1,261.941
2017,NUTS,2010,PL6,1,306.202
2018,NUTS,2010,PL6,1,436.578
2019,NUTS,2010,PL6,1,524.864
2011,NUTS,2010,PL61,2,13.542
2012,NUTS,2010,PL61,2,27.792
2013,NUTS,2010,PL61,2,20.512
2014,NUTS,2010,PL61,2,33.387
2015,NUTS,2010,PL61,2,56.81
2016,NUTS,2010,PL61,2,43.546
2017,NUTS,2010,PL61,2,68.076
2018,NUTS,2010,PL61,2,92.845
2011,NUTS,2010,PL62,2,5.727
2012,NUTS,2010,PL62,2,19.271
2013,NUTS,2010,PL62,2,7.242
2014,NUTS,2010,PL62,2,6.214
2015,NUTS,2010,PL62,2,7.266
2016,NUTS,2010,PL62,2,16.41
2017,NUTS,2010,PL62,2,30.867
2018,NUTS,2010,PL62,2,30.424
2011,NUTS,2010,PL63,2,72.101
2012,NUTS,2010,PL63,2,99.26
2013,NUTS,2010,PL63,2,116.069
2014,NUTS,2010,PL63,2,142.796
2015,NUTS,2010,PL63,2,168.376
2016,NUTS,2010,PL63,2,201.985
2017,NUTS,2010,PL63,2,207.259
2018,NUTS,2010,PL63,2,313.309
2019,NUTS,2010,PL63,2,371.302
2016,NUTS,2010,PL7,1,93.899
2017,NUTS,2010,PL7,1,129.011
2018,NUTS,2010,PL7,1,189.866
2019,NUTS,2010,PL7,1,172.097
2016,NUTS,2010,PL71,2,77.489
2017,NUTS,2010,PL71,2,103.289
2018,NUTS,2010,PL71,2,143.524
2019,NUTS,2010,PL71,2,134.867
2016,NUTS,2010,PL72,2,16.41
2017,NUTS,2010,PL72,2,25.722
2018,NUTS,2010,PL72,2,46.341
2019,NUTS,2010,PL72,2,37.23
2016,NUTS,2010,PL8,1,183.535
2017,NUTS,2010,PL8,1,220.437
2018,NUTS,2010,PL8,1,277.101
2019,NUTS,2010,PL8,1,319.697
2016,NUTS,2010,PL81,2,39.421
2017,NUTS,2010,PL81,2,45.267
2018,NUTS,2010,PL81,2,67.368
2019,NUTS,2010,PL81,2,81.472
2016,NUTS,2010,PL82,2,131.096
2017,NUTS,2010,PL82,2,156.73
2018,NUTS,2010,PL82,2,178.691
2019,NUTS,2010,PL82,2,202.616
2016,NUTS,2010,PL84,2,12.995
2017,NUTS,2010,PL84,2,18.44
2018,NUTS,2010,PL84,2,31.042
2019,NUTS,2010,PL84,2,35.61
2016,NUTS,2010,PL9,1,1071.186
2017,NUTS,2010,PL9,1,1312.568
2018,NUTS,2010,PL9,1,1602.018
2019,NUTS,2010,PL9,1,1763.526
2016,NUTS,2010,PL91,2,1018.977
2017,NUTS,2010,PL91,2,1249.73
2018,NUTS,2010,PL91,2,1508.041
2019,NUTS,2010,PL91,2,1650.139
2016,NUTS,2010,PL92,2,52.232
2017,NUTS,2010,PL92,2,62.861
2018,NUTS,2010,PL92,2,93.976
2019,NUTS,2010,PL92,2,113.387
2011,NUTS,2010,PT,0,1216.346
2012,NUTS,2010,PT,0,1153.332
2013,NUTS,2010,PT,0,1072.909
2014,NUTS,2010,PT,0,1035.966
2015,NUTS,2010,PT,0,1036.532
2016,NUTS,2010,PT,0,1156.466
2017,NUTS,2010,PT,0,1303.484
2018,NUTS,2010,PT,0,1424.578
2019,NUTS,2010,PT,0,1570.51
2020,NUTS,2010,PT,0,1843.559
2011,NUTS,2010,PT1,1,1213.224
2012,NUTS,2010,PT1,1,1146.642
2013,NUTS,2010,PT1,1,1067.49
2014,NUTS,2010,PT1,1,1031.446
2015,NUTS,2010,PT1,1,1031.473
2016,NUTS,2010,PT1,1,1152.521
2017,NUTS,2010,PT1,1,1297.265
2018,NUTS,2010,PT1,1,1416.598
2019,NUTS,2010,PT1,1,1559.337
2020,NUTS,2010,PT1,1,1831.033
2011,NUTS,2010,PT11,2,327.359
2012,NUTS,2010,PT11,2,368.534
2013,NUTS,2010,PT11,2,358.476
2014,NUTS,2010,PT11,2,356.616
2015,NUTS,2010,PT11,2,354.113
2016,NUTS,2010,PT11,2,373.277
2017,NUTS,2010,PT11,2,464.549
2018,NUTS,2010,PT11,2,500.873
2019,NUTS,2010,PT11,2,518.549
2020,NUTS,2010,PT11,2,656.437
2011,NUTS,2010,PT15,2,3.957
2012,NUTS,2010,PT15,2,3.912
2013,NUTS,2010,PT15,2,3.101
2014,NUTS,2010,PT15,2,3.888
2015,NUTS,2010,PT15,2,5.745
2016,NUTS,2010,PT15,2,4.907
2017,NUTS,2010,PT15,2,4.869
2018,NUTS,2010,PT15,2,5.394
2019,NUTS,2010,PT15,2,10.919
2020,NUTS,2010,PT15,2,13.818
2011,NUTS,2010,PT16,2,176.511
2012,NUTS,2010,PT16,2,192.191
2013,NUTS,2010,PT16,2,190.253
2014,NUTS,2010,PT16,2,211.353
2015,NUTS,2010,PT16,2,198.014
2016,NUTS,2010,PT16,2,232.594
2017,NUTS,2010,PT16,2,256.774
2018,NUTS,2010,PT16,2,261.345
2019,NUTS,2010,PT16,2,299.485
2020,NUTS,2010,PT16,2,311.207
2011,NUTS,2010,PT17,2,683.623
2012,NUTS,2010,PT17,2,556.382
2013,NUTS,2010,PT17,2,493.8
2014,NUTS,2010,PT17,2,435.345
2015,NUTS,2010,PT17,2,442.888
2016,NUTS,2010,PT17,2,509.031
2017,NUTS,2010,PT17,2,531.83
2018,NUTS,2010,PT17,2,598.224
2019,NUTS,2010,PT17,2,662.383
2020,NUTS,2010,PT17,2,776.818
2011,NUTS,2010,PT18,2,21.775
2012,NUTS,2010,PT18,2,25.623
2013,NUTS,2010,PT18,2,21.86
2014,NUTS,2010,PT18,2,24.244
2015,NUTS,2010,PT18,2,30.713
2016,NUTS,2010,PT18,2,32.713
2017,NUTS,2010,PT18,2,39.243
2018,NUTS,2010,PT18,2,50.763
2019,NUTS,2010,PT18,2,68.002
2020,NUTS,2010,PT18,2,72.752
2011,NUTS,2010,PT2,1,1.42
2012,NUTS,2010,PT2,1,3.844
2013,NUTS,2010,PT2,1,1.659
2014,NUTS,2010,PT2,1,0.733
2015,NUTS,2010,PT2,1,1.32
2016,NUTS,2010,PT2,1,0.874
2017,NUTS,2010,PT2,1,1.646
2018,NUTS,2010,PT2,1,1.869
2019,NUTS,2010,PT2,1,1.984
2020,NUTS,2010,PT2,1,2.241
2011,NUTS,2010,PT20,2,1.42
2012,NUTS,2010,PT20,2,3.844
2013,NUTS,2010,PT20,2,1.659
2014,NUTS,2010,PT20,2,0.733
2015,NUTS,2010,PT20,2,1.32
2016,NUTS,2010,PT20,2,0.874
2017,NUTS,2010,PT20,2,1.646
2018,NUTS,2010,PT20,2,1.869
2019,NUTS,2010,PT20,2,1.984
2020,NUTS,2010,PT20,2,2.241
2011,NUTS,2010,PT3,1,1.702
2012,NUTS,2010,PT3,1,2.847
2013,NUTS,2010,PT3,1,3.759
2014,NUTS,2010,PT3,1,3.787
2015,NUTS,2010,PT3,1,3.739
2016,NUTS,2010,PT3,1,3.071
2017,NUTS,2010,PT3,1,4.573
2018,NUTS,2010,PT3,1,6.11
2019,NUTS,2010,PT3,1,9.189
2020,NUTS,2010,PT3,1,10.286
2011,NUTS,2010,PT30,2,1.702
2012,NUTS,2010,PT30,2,2.847
2013,NUTS,2010,PT30,2,3.759
2014,NUTS,2010,PT30,2,3.787
2015,NUTS,2010,PT30,2,3.739
2016,NUTS,2010,PT30,2,3.071
2017,NUTS,2010,PT30,2,4.573
2018,NUTS,2010,PT30,2,6.11
2019,NUTS,2010,PT30,2,9.189
2020,NUTS,2010,PT30,2,10.286
2011,NUTS,2010,RO,0,236.969
2012,NUTS,2010,RO,0,251.034
2013,NUTS,2010,RO,0,171.014
2014,NUTS,2010,RO,0,238.41
2015,NUTS,2010,RO,0,344.146
2016,NUTS,2010,RO,0,451.684
2017,NUTS,2010,RO,0,535.923
2018,NUTS,2010,RO,0,608.123
2019,NUTS,2010,RO,0,616.967
2020,NUTS,2010,RO,0,605.414
2011,NUTS,2010,RO1,1,44.155
2012,NUTS,2010,RO1,1,38.979
2013,NUTS,2010,RO1,1,18.968
2014,NUTS,2010,RO1,1,56.518
2015,NUTS,2010,RO1,1,66.458
2016,NUTS,2010,RO1,1,68.067
2017,NUTS,2010,RO1,1,66.853
2018,NUTS,2010,RO1,1,80.086
2019,NUTS,2010,RO1,1,76.489
2011,NUTS,2010,RO11,2,33.204
2012,NUTS,2010,RO11,2,19.063
2013,NUTS,2010,RO11,2,8.227
2014,NUTS,2010,RO11,2,15.111
2015,NUTS,2010,RO11,2,23.544
2016,NUTS,2010,RO11,2,15.624
2017,NUTS,2010,RO11,2,19.055
2018,NUTS,2010,RO11,2,16.326
2019,NUTS,2010,RO11,2,8.24
2011,NUTS,2010,RO12,2,10.951
2012,NUTS,2010,RO12,2,19.916
2013,NUTS,2010,RO12,2,10.741
2014,NUTS,2010,RO12,2,41.407
2015,NUTS,2010,RO12,2,42.914
2016,NUTS,2010,RO12,2,52.443
2017,NUTS,2010,RO12,2,47.798
2018,NUTS,2010,RO12,2,63.761
2019,NUTS,2010,RO12,2,68.249
2011,NUTS,2010,RO2,1,5.057
2012,NUTS,2010,RO2,1,17.538
2013,NUTS,2010,RO2,1,12.841
2014,NUTS,2010,RO2,1,10.474
2015,NUTS,2010,RO2,1,10.357
2016,NUTS,2010,RO2,1,8.576
2017,NUTS,2010,RO2,1,7.962
2018,NUTS,2010,RO2,1,7.711
2019,NUTS,2010,RO2,1,34.166
2011,NUTS,2010,RO21,2,4.635
2012,NUTS,2010,RO21,2,13.953
2013,NUTS,2010,RO21,2,11.421
2014,NUTS,2010,RO21,2,8.935
2015,NUTS,2010,RO21,2,7.133
2016,NUTS,2010,RO21,2,6.716
2017,NUTS,2010,RO21,2,6.869
2018,NUTS,2010,RO21,2,7.711
2019,NUTS,2010,RO21,2,33.333
2011,NUTS,2010,RO22,2,0.422
2012,NUTS,2010,RO22,2,3.585
2013,NUTS,2010,RO22,2,1.419
2014,NUTS,2010,RO22,2,1.539
2015,NUTS,2010,RO22,2,3.224
2016,NUTS,2010,RO22,2,1.861
2017,NUTS,2010,RO22,2,1.093
2018,NUTS,2010,RO22,2,0.0
2019,NUTS,2010,RO22,2,0.833
2011,NUTS,2010,RO3,1,176.694
2012,NUTS,2010,RO3,1,180.86
2013,NUTS,2010,RO3,1,124.596
2014,NUTS,2010,RO3,1,163.748
2015,NUTS,2010,RO3,1,224.459
2016,NUTS,2010,RO3,1,318.049
2017,NUTS,2010,RO3,1,410.961
2018,NUTS,2010,RO3,1,443.171
2019,NUTS,2010,RO3,1,445.694
2011,NUTS,2010,RO31,2,54.961
2012,NUTS,2010,RO31,2,66.082
2013,NUTS,2010,RO31,2,53.55
2014,NUTS,2010,RO31,2,60.823
2015,NUTS,2010,RO31,2,60.25
2016,NUTS,2010,RO31,2,70.04
2017,NUTS,2010,RO31,2,67.764
2018,NUTS,2010,RO31,2,69.005
2019,NUTS,2010,RO31,2,84.063
2011,NUTS,2010,RO32,2,121.732
2012,NUTS,2010,RO32,2,114.778
2013,NUTS,2010,RO32,2,71.046
2014,NUTS,2010,RO32,2,102.925
2015,NUTS,2010,RO32,2,164.209
2016,NUTS,2010,RO32,2,248.009
2017,NUTS,2010,RO32,2,343.197
2018,NUTS,2010,RO32,2,374.167
2019,NUTS,2010,RO32,2,361.632
2011,NUTS,2010,RO4,1,11.063
2012,NUTS,2010,RO4,1,13.657
2013,NUTS,2010,RO4,1,14.609
2014,NUTS,2010,RO4,1,7.671
2015,NUTS,2010,RO4,1,42.872
2016,NUTS,2010,RO4,1,56.992
2017,NUTS,2010,RO4,1,50.147
2018,NUTS,2010,RO4,1,77.154
2019,NUTS,2010,RO4,1,60.617
2011,NUTS,2010,RO41,2,6.247
2012,NUTS,2010,RO41,2,4.23
2013,NUTS,2010,RO41,2,2.733
2014,NUTS,2010,RO41,2,1.941
2015,NUTS,2010,RO41,2,1.966
2016,NUTS,2010,RO41,2,2.002
2017,NUTS,2010,RO41,2,5.148
2018,NUTS,2010,RO41,2,18.163
2019,NUTS,2010,RO41,2,3.822
2011,NUTS,2010,RO42,2,4.816
2012,NUTS,2010,RO42,2,9.427
2013,NUTS,2010,RO42,2,11.877
2014,NUTS,2010,RO42,2,5.73
2015,NUTS,2010,RO42,2,40.906
2016,NUTS,2010,RO42,2,54.99
2017,NUTS,2010,RO42,2,45.0
2018,NUTS,2010,RO42,2,58.991
2019,NUTS,2010,RO42,2,56.795
2011,NUTS,2010,RS,0,22.722
2012,NUTS,2010,RS,0,71.734
2013,NUTS,2010,RS,0,33.04
2014,NUTS,2010,RS,0,76.053
2015,NUTS,2010,RS,0,91.971
2016,NUTS,2010,RS,0,115.657
2017,NUTS,2010,RS,0,125.527
2018,NUTS,2010,RS,0,154.128
2019,NUTS,2010,RS,0,161.253
2020,NUTS,2010,RS,0,165.344
2018,NUTS,2010,RS1,1,150.207
2019,NUTS,2010,RS1,1,152.883
2020,NUTS,2010,RS1,1,159.006
2018,NUTS,2010,RS11,2,104.531
2019,NUTS,2010,RS11,2,123.66
2020,NUTS,2010,RS11,2,131.283
2018,NUTS,2010,RS12,2,45.676
2019,NUTS,2010,RS12,2,29.223
2020,NUTS,2010,RS12,2,27.723
2018,NUTS,2010,RS2,1,3.922
2019,NUTS,2010,RS2,1,8.371
2020,NUTS,2010,RS2,1,6.338
2018,NUTS,2010,RS21,2,0.95
2019,NUTS,2010,RS21,2,4.429
2020,NUTS,2010,RS21,2,3.235
2018,NUTS,2010,RS22,2,2.972
2019,NUTS,2010,RS22,2,3.941
2020,NUTS,2010,RS22,2,3.103
2011,NUTS,2010,RU,0,9100.955
2012,NUTS,2010,RU,0,10225.977
2013,NUTS,2010,RU,0,10733.148
2014,NUTS,2010,RU,0,9915.455
2015,NUTS,2010,RU,0,7955.299
2017,NUTS,2010,RU,0,9295.974
2018,NUTS,2010,RU,0,7720.432
2019,NUTS,2010,RU,0,9500.333
2011,NUTS,2010,SE,0,9088.352
2012,NUTS,2010,SE,0,9416.597
2013,NUTS,2010,SE,0,9932.844
2014,NUTS,2010,SE,0,9125.79
2015,NUTS,2010,SE,0,10218.207
2016,NUTS,2010,SE,0,10535.648
2017,NUTS,2010,SE,0,11513.425
2018,NUTS,2010,SE,0,11090.629
2019,NUTS,2010,SE,0,11582.76
2020,NUTS,2010,SE,0,12132.516
2011,NUTS,2010,SE1,1,4539.082
2013,NUTS,2010,SE1,1,5354.447
2015,NUTS,2010,SE1,1,5550.863
2017,NUTS,2010,SE1,1,5528.121
2019,NUTS,2010,SE1,1,5321.227
2011,NUTS,2010,SE11,2,3169.505
2013,NUTS,2010,SE11,2,3854.476
2015,NUTS,2010,SE11,2,4045.972
2017,NUTS,2010,SE11,2,4107.897
2019,NUTS,2010,SE11,2,3700.22
2011,NUTS,2010,SE12,2,1369.576
2013,NUTS,2010,SE12,2,1499.971
2015,NUTS,2010,SE12,2,1504.891
2017,NUTS,2010,SE12,2,1420.224
2019,NUTS,2010,SE12,2,1621.007
2011,NUTS,2010,SE2,1,4157.013
2013,NUTS,2010,SE2,1,4047.16
2015,NUTS,2010,SE2,1,4128.722
2017,NUTS,2010,SE2,1,5462.631
2011,NUTS,2010,SE21,2,330.351
2013,NUTS,2010,SE21,2,384.904
2015,NUTS,2010,SE21,2,411.183
2011,NUTS,2010,SE22,2,1613.546
2013,NUTS,2010,SE22,2,1408.773
2015,NUTS,2010,SE22,2,1157.962
2017,NUTS,2010,SE22,2,1247.522
2019,NUTS,2010,SE22,2,1498.239
2011,NUTS,2010,SE23,2,2213.006
2013,NUTS,2010,SE23,2,2253.598
2015,NUTS,2010,SE23,2,2559.684
2017,NUTS,2010,SE23,2,3734.056
2019,NUTS,2010,SE23,2,3908.736
2011,NUTS,2010,SE3,1,392.368
2013,NUTS,2010,SE3,1,531.353
2015,NUTS,2010,SE3,1,538.515
2017,NUTS,2010,SE3,1,522.88
2011,NUTS,2010,SE31,2,223.482
2013,NUTS,2010,SE31,2,336.011
2015,NUTS,2010,SE31,2,326.188
2017,NUTS,2010,SE31,2,315.513
2019,NUTS,2010,SE31,2,325.996
2011,NUTS,2010,SE32,2,78.629
2013,NUTS,2010,SE32,2,71.895
2015,NUTS,2010,SE32,2,70.99
2011,NUTS,2010,SE33,2,90.367
2013,NUTS,2010,SE33,2,123.447
2015,NUTS,2010,SE33,2,141.231
2017,NUTS,2010,SE33,2,129.111
2019,NUTS,2010,SE33,2,169.514
2011,NUTS,2010,SI,0,660.484
2012,NUTS,2010,SI,0,703.098
2013,NUTS,2010,SI,0,715.538
2014,NUTS,2010,SI,0,688.518
2015,NUTS,2010,SI,0,650.579
2016,NUTS,2010,SI,0,614.67
2017,NUTS,2010,SI,0,599.976
2018,NUTS,2010,SI,0,662.442
2019,NUTS,2010,SI,0,731.256
2020,NUTS,2010,SI,0,738.583
2011,NUTS,2010,SI0,1,660.5
2012,NUTS,2010,SI0,1,703.1
2013,NUTS,2010,SI0,1,715.538
2014,NUTS,2010,SI0,1,688.518
2015,NUTS,2010,SI0,1,650.579
2016,NUTS,2010,SI0,1,614.67
2017,NUTS,2010,SI0,1,599.976
2018,NUTS,2010,SI0,1,662.442
2019,NUTS,2010,SI0,1,731.256
2013,NUTS,2010,SI03,2,307.009
2014,NUTS,2010,SI03,2,303.067
2015,NUTS,2010,SI03,2,259.634
2016,NUTS,2010,SI03,2,247.943
2017,NUTS,2010,SI03,2,245.574
2018,NUTS,2010,SI03,2,275.212
2019,NUTS,2010,SI03,2,313.196
2013,NUTS,2010,SI04,2,408.529
2014,NUTS,2010,SI04,2,385.451
2015,NUTS,2010,SI04,2,390.945
2016,NUTS,2010,SI04,2,366.727
2017,NUTS,2010,SI04,2,354.402
2018,NUTS,2010,SI04,2,387.229
2019,NUTS,2010,SI04,2,418.059
2011,NUTS,2010,SK,0,174.145
2012,NUTS,2010,SK,0,241.979
2013,NUTS,2010,SK,0,282.609
2014,NUTS,2010,SK,0,246.678
2015,NUTS,2010,SK,0,259.189
2016,NUTS,2010,SK,0,322.72
2017,NUTS,2010,SK,0,405.321
2018,NUTS,2010,SK,0,406.077
2019,NUTS,2010,SK,0,425.823
2020,NUTS,2010,SK,0,453.666
2011,NUTS,2010,SK0,1,174.145
2012,NUTS,2010,SK0,1,241.979
