year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_bes_rse_t
2007,NUTS,2010,CZ02,2,2137.0
2008,NUTS,2010,CZ02,2,2370.0
2009,NUTS,2010,CZ02,2,2447.0
2010,NUTS,2010,CZ02,2,2406.0
2011,NUTS,2010,CZ02,2,2514.0
2012,NUTS,2010,CZ02,2,2600.0
2013,NUTS,2010,CZ02,2,2462.0
2014,NUTS,2010,CZ02,2,2389.0
2015,NUTS,2010,CZ02,2,2583.0
2016,NUTS,2010,CZ02,2,2131.0
2017,NUTS,2010,CZ02,2,2196.0
2018,NUTS,2010,CZ02,2,2521.0
2019,NUTS,2010,CZ02,2,2712.0
2020,NUTS,2010,CZ02,2,2837.0
2001,NUTS,2010,CZ03,2,298.0
2002,NUTS,2010,CZ03,2,345.0
2003,NUTS,2010,CZ03,2,362.0
2004,NUTS,2010,CZ03,2,444.0
2005,NUTS,2010,CZ03,2,614.0
2006,NUTS,2010,CZ03,2,554.0
2007,NUTS,2010,CZ03,2,597.0
2008,NUTS,2010,CZ03,2,627.0
2009,NUTS,2010,CZ03,2,808.0
2010,NUTS,2010,CZ03,2,671.0
2011,NUTS,2010,CZ03,2,876.0
2012,NUTS,2010,CZ03,2,997.0
2013,NUTS,2010,CZ03,2,1036.0
2014,NUTS,2010,CZ03,2,1202.0
2015,NUTS,2010,CZ03,2,1275.0
2016,NUTS,2010,CZ03,2,1209.0
2017,NUTS,2010,CZ03,2,1228.0
2018,NUTS,2010,CZ03,2,1329.0
2019,NUTS,2010,CZ03,2,1700.0
2020,NUTS,2010,CZ03,2,1679.0
2001,NUTS,2010,CZ04,2,136.0
2002,NUTS,2010,CZ04,2,144.0
2003,NUTS,2010,CZ04,2,138.0
2004,NUTS,2010,CZ04,2,138.0
2005,NUTS,2010,CZ04,2,205.0
2006,NUTS,2010,CZ04,2,238.0
2007,NUTS,2010,CZ04,2,281.0
2008,NUTS,2010,CZ04,2,275.0
2009,NUTS,2010,CZ04,2,266.0
2010,NUTS,2010,CZ04,2,294.0
2011,NUTS,2010,CZ04,2,303.0
2012,NUTS,2010,CZ04,2,334.0
2013,NUTS,2010,CZ04,2,303.0
2014,NUTS,2010,CZ04,2,349.0
2015,NUTS,2010,CZ04,2,336.0
2016,NUTS,2010,CZ04,2,326.0
2017,NUTS,2010,CZ04,2,372.0
2018,NUTS,2010,CZ04,2,366.0
2019,NUTS,2010,CZ04,2,379.0
2020,NUTS,2010,CZ04,2,367.0
2001,NUTS,2010,CZ05,2,826.0
2002,NUTS,2010,CZ05,2,897.0
2003,NUTS,2010,CZ05,2,772.0
2004,NUTS,2010,CZ05,2,966.0
2005,NUTS,2010,CZ05,2,1386.0
2006,NUTS,2010,CZ05,2,1659.0
2007,NUTS,2010,CZ05,2,1723.0
2008,NUTS,2010,CZ05,2,1846.0
2009,NUTS,2010,CZ05,2,1748.0
2010,NUTS,2010,CZ05,2,1744.0
2011,NUTS,2010,CZ05,2,1857.0
2012,NUTS,2010,CZ05,2,2085.0
2013,NUTS,2010,CZ05,2,2207.0
2014,NUTS,2010,CZ05,2,2204.0
2015,NUTS,2010,CZ05,2,2135.0
2016,NUTS,2010,CZ05,2,2098.0
2017,NUTS,2010,CZ05,2,2194.0
2018,NUTS,2010,CZ05,2,2131.0
2019,NUTS,2010,CZ05,2,2257.0
2020,NUTS,2010,CZ05,2,2316.0
2001,NUTS,2010,CZ06,2,780.0
2002,NUTS,2010,CZ06,2,865.0
2003,NUTS,2010,CZ06,2,954.0
2004,NUTS,2010,CZ06,2,1097.0
2005,NUTS,2010,CZ06,2,1683.0
2006,NUTS,2010,CZ06,2,1867.0
2007,NUTS,2010,CZ06,2,2095.0
2008,NUTS,2010,CZ06,2,2505.0
2009,NUTS,2010,CZ06,2,2432.0
2010,NUTS,2010,CZ06,2,2583.0
2011,NUTS,2010,CZ06,2,2868.0
2012,NUTS,2010,CZ06,2,3218.0
2013,NUTS,2010,CZ06,2,3827.0
2014,NUTS,2010,CZ06,2,4985.0
2015,NUTS,2010,CZ06,2,5606.0
2016,NUTS,2010,CZ06,2,5517.0
2017,NUTS,2010,CZ06,2,5290.0
2018,NUTS,2010,CZ06,2,4725.0
2019,NUTS,2010,CZ06,2,5252.0
2020,NUTS,2010,CZ06,2,5962.0
2001,NUTS,2010,CZ07,2,449.0
2002,NUTS,2010,CZ07,2,492.0
2003,NUTS,2010,CZ07,2,529.0
2004,NUTS,2010,CZ07,2,560.0
2005,NUTS,2010,CZ07,2,750.0
2006,NUTS,2010,CZ07,2,892.0
2007,NUTS,2010,CZ07,2,1083.0
2008,NUTS,2010,CZ07,2,1162.0
2009,NUTS,2010,CZ07,2,1120.0
2010,NUTS,2010,CZ07,2,1134.0
2011,NUTS,2010,CZ07,2,1242.0
2012,NUTS,2010,CZ07,2,1352.0
2013,NUTS,2010,CZ07,2,1535.0
2014,NUTS,2010,CZ07,2,1649.0
2015,NUTS,2010,CZ07,2,1624.0
2016,NUTS,2010,CZ07,2,1702.0
2017,NUTS,2010,CZ07,2,1883.0
2018,NUTS,2010,CZ07,2,1953.0
2019,NUTS,2010,CZ07,2,2105.0
2020,NUTS,2010,CZ07,2,1976.0
2001,NUTS,2010,CZ08,2,437.0
2002,NUTS,2010,CZ08,2,370.0
2003,NUTS,2010,CZ08,2,475.0
2004,NUTS,2010,CZ08,2,497.0
2005,NUTS,2010,CZ08,2,476.0
2006,NUTS,2010,CZ08,2,537.0
2007,NUTS,2010,CZ08,2,569.0
2008,NUTS,2010,CZ08,2,624.0
2009,NUTS,2010,CZ08,2,687.0
2010,NUTS,2010,CZ08,2,716.0
2011,NUTS,2010,CZ08,2,914.0
2012,NUTS,2010,CZ08,2,1032.0
2013,NUTS,2010,CZ08,2,1005.0
2014,NUTS,2010,CZ08,2,1096.0
2015,NUTS,2010,CZ08,2,1335.0
2016,NUTS,2010,CZ08,2,1470.0
2017,NUTS,2010,CZ08,2,1597.0
2018,NUTS,2010,CZ08,2,1633.0
2019,NUTS,2010,CZ08,2,1466.0
2020,NUTS,2010,CZ08,2,1467.0
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1981,NUTS,2010,DE,0,77017.0
1983,NUTS,2010,DE,0,81867.0
1985,NUTS,2010,DE,0,93540.0
1987,NUTS,2010,DE,0,107113.0
1989,NUTS,2010,DE,0,113247.0
1991,NUTS,2010,DE,0,141084.0
1992,NUTS,2010,DE,0,134600.0
1993,NUTS,2010,DE,0,128956.0
1995,NUTS,2010,DE,0,129370.0
1996,NUTS,2010,DE,0,126392.0
1997,NUTS,2010,DE,0,132687.0
1998,NUTS,2010,DE,0,133529.0
1999,NUTS,2010,DE,0,150150.0
2000,NUTS,2010,DE,0,153120.0
2001,NUTS,2010,DE,0,157836.0
2002,NUTS,2010,DE,0,155440.0
2003,NUTS,2010,DE,0,161980.0
2004,NUTS,2010,DE,0,162239.0
2005,NUTS,2010,DE,0,166874.0
2006,NUTS,2010,DE,0,171063.0
2007,NUTS,2010,DE,0,174307.0
2008,NUTS,2010,DE,0,180295.0
2009,NUTS,2010,DE,0,183214.0
2010,NUTS,2010,DE,0,185815.0
2011,NUTS,2010,DE,0,190693.0
2012,NUTS,2010,DE,0,199623.0
2013,NUTS,2010,DE,0,198585.0
2014,NUTS,2010,DE,0,198076.0
2015,NUTS,2010,DE,0,230823.0
2016,NUTS,2010,DE,0,235758.0
2017,NUTS,2010,DE,0,252759.0
2018,NUTS,2010,DE,0,261634.0
2019,NUTS,2010,DE,0,276964.0
2020,NUTS,2010,DE,0,272171.0
2003,NUTS,2010,DE1,1,45841.0
2005,NUTS,2010,DE1,1,48399.0
2007,NUTS,2010,DE1,1,50682.0
2009,NUTS,2010,DE1,1,51573.0
2011,NUTS,2010,DE1,1,56318.0
2013,NUTS,2010,DE1,1,59028.0
2015,NUTS,2010,DE1,1,68195.0
2017,NUTS,2010,DE1,1,81162.0
2019,NUTS,2010,DE1,1,86362.0
2003,NUTS,2010,DE11,2,26987.0
2005,NUTS,2010,DE11,2,28309.0
2007,NUTS,2010,DE11,2,29553.0
2009,NUTS,2010,DE11,2,29419.0
2011,NUTS,2010,DE11,2,32574.0
2013,NUTS,2010,DE11,2,35182.0
2015,NUTS,2010,DE11,2,40961.0
2017,NUTS,2010,DE11,2,50188.0
2019,NUTS,2010,DE11,2,51898.0
2003,NUTS,2010,DE12,2,8433.0
2005,NUTS,2010,DE12,2,9081.0
2007,NUTS,2010,DE12,2,9661.0
2009,NUTS,2010,DE12,2,9950.0
2011,NUTS,2010,DE12,2,10405.0
2013,NUTS,2010,DE12,2,10163.0
2015,NUTS,2010,DE12,2,12101.0
2017,NUTS,2010,DE12,2,15164.0
2019,NUTS,2010,DE12,2,16288.0
2003,NUTS,2010,DE13,2,3265.0
2005,NUTS,2010,DE13,2,3697.0
2007,NUTS,2010,DE13,2,4418.0
2009,NUTS,2010,DE13,2,4463.0
2011,NUTS,2010,DE13,2,5089.0
2013,NUTS,2010,DE13,2,4898.0
2015,NUTS,2010,DE13,2,5579.0
2017,NUTS,2010,DE13,2,6059.0
2019,NUTS,2010,DE13,2,6953.0
2003,NUTS,2010,DE14,2,7156.0
2005,NUTS,2010,DE14,2,7312.0
2007,NUTS,2010,DE14,2,7049.0
2009,NUTS,2010,DE14,2,7741.0
2011,NUTS,2010,DE14,2,8250.0
2013,NUTS,2010,DE14,2,8785.0
2015,NUTS,2010,DE14,2,9554.0
2017,NUTS,2010,DE14,2,9752.0
2019,NUTS,2010,DE14,2,11223.0
2003,NUTS,2010,DE2,1,41618.0
2005,NUTS,2010,DE2,1,44887.0
2007,NUTS,2010,DE2,1,41240.0
2009,NUTS,2010,DE2,1,45102.0
2011,NUTS,2010,DE2,1,44385.0
2013,NUTS,2010,DE2,1,46161.0
2015,NUTS,2010,DE2,1,54109.0
2017,NUTS,2010,DE2,1,56199.0
2019,NUTS,2010,DE2,1,64807.0
2003,NUTS,2010,DE21,2,25995.0
2005,NUTS,2010,DE21,2,29481.0
2007,NUTS,2010,DE21,2,25826.0
2009,NUTS,2010,DE21,2,27634.0
2011,NUTS,2010,DE21,2,25972.0
2013,NUTS,2010,DE21,2,28081.0
2015,NUTS,2010,DE21,2,32376.0
2017,NUTS,2010,DE21,2,31870.0
2019,NUTS,2010,DE21,2,36895.0
2003,NUTS,2010,DE22,2,699.0
2005,NUTS,2010,DE22,2,535.0
2007,NUTS,2010,DE22,2,1998.0
2009,NUTS,2010,DE22,2,1917.0
2011,NUTS,2010,DE22,2,1711.0
2013,NUTS,2010,DE22,2,1745.0
2015,NUTS,2010,DE22,2,2037.0
2017,NUTS,2010,DE22,2,2193.0
2019,NUTS,2010,DE22,2,2618.0
2003,NUTS,2010,DE23,2,2835.0
2005,NUTS,2010,DE23,2,3101.0
2007,NUTS,2010,DE23,2,1913.0
2009,NUTS,2010,DE23,2,2213.0
2011,NUTS,2010,DE23,2,2260.0
2013,NUTS,2010,DE23,2,1998.0
2015,NUTS,2010,DE23,2,2599.0
2017,NUTS,2010,DE23,2,3380.0
2019,NUTS,2010,DE23,2,4081.0
2003,NUTS,2010,DE24,2,1380.0
2005,NUTS,2010,DE24,2,1221.0
2007,NUTS,2010,DE24,2,1450.0
2009,NUTS,2010,DE24,2,1505.0
2011,NUTS,2010,DE24,2,1734.0
2013,NUTS,2010,DE24,2,1799.0
2015,NUTS,2010,DE24,2,1947.0
2017,NUTS,2010,DE24,2,2237.0
2019,NUTS,2010,DE24,2,3355.0
2003,NUTS,2010,DE25,2,6501.0
2005,NUTS,2010,DE25,2,5681.0
2007,NUTS,2010,DE25,2,4896.0
2009,NUTS,2010,DE25,2,6491.0
2011,NUTS,2010,DE25,2,6746.0
2013,NUTS,2010,DE25,2,5707.0
2015,NUTS,2010,DE25,2,7048.0
2017,NUTS,2010,DE25,2,6948.0
2019,NUTS,2010,DE25,2,8067.0
2003,NUTS,2010,DE26,2,2007.0
2005,NUTS,2010,DE26,2,2580.0
2007,NUTS,2010,DE26,2,2720.0
2009,NUTS,2010,DE26,2,2948.0
2011,NUTS,2010,DE26,2,3357.0
2013,NUTS,2010,DE26,2,3588.0
2015,NUTS,2010,DE26,2,3742.0
2017,NUTS,2010,DE26,2,5258.0
2019,NUTS,2010,DE26,2,5387.0
2003,NUTS,2010,DE27,2,2202.0
2005,NUTS,2010,DE27,2,2288.0
2007,NUTS,2010,DE27,2,2437.0
2009,NUTS,2010,DE27,2,2394.0
2011,NUTS,2010,DE27,2,2605.0
2013,NUTS,2010,DE27,2,3243.0
2015,NUTS,2010,DE27,2,4361.0
2017,NUTS,2010,DE27,2,4314.0
2019,NUTS,2010,DE27,2,4404.0
2003,NUTS,2010,DE3,1,7112.0
2005,NUTS,2010,DE3,1,6249.0
2007,NUTS,2010,DE3,1,5628.0
2009,NUTS,2010,DE3,1,6388.0
2011,NUTS,2010,DE3,1,6609.0
2013,NUTS,2010,DE3,1,6583.0
2015,NUTS,2010,DE3,1,8342.0
2017,NUTS,2010,DE3,1,8185.0
2019,NUTS,2010,DE3,1,8808.0
2003,NUTS,2010,DE30,2,7112.0
2005,NUTS,2010,DE30,2,6249.0
2007,NUTS,2010,DE30,2,5628.0
2009,NUTS,2010,DE30,2,6388.0
2011,NUTS,2010,DE30,2,6609.0
2013,NUTS,2010,DE30,2,6583.0
2015,NUTS,2010,DE30,2,8342.0
2017,NUTS,2010,DE30,2,8185.0
2019,NUTS,2010,DE30,2,8808.0
2003,NUTS,2010,DE4,1,893.0
2005,NUTS,2010,DE4,1,952.0
2007,NUTS,2010,DE4,1,1191.0
2009,NUTS,2010,DE4,1,1176.0
2011,NUTS,2010,DE4,1,1375.0
2013,NUTS,2010,DE4,1,1622.0
2015,NUTS,2010,DE4,1,1999.0
2017,NUTS,2010,DE4,1,2480.0
2019,NUTS,2010,DE4,1,2525.0
2003,NUTS,2010,DE40,2,893.0
2005,NUTS,2010,DE40,2,952.0
2007,NUTS,2010,DE40,2,1191.0
2009,NUTS,2010,DE40,2,1176.0
2011,NUTS,2010,DE40,2,1375.0
2013,NUTS,2010,DE40,2,1622.0
2015,NUTS,2010,DE40,2,1999.0
2017,NUTS,2010,DE40,2,2480.0
2019,NUTS,2010,DE40,2,2525.0
2003,NUTS,2010,DE5,1,1455.0
2005,NUTS,2010,DE5,1,1011.0
2007,NUTS,2010,DE5,1,1103.0
2009,NUTS,2010,DE5,1,1184.0
2011,NUTS,2010,DE5,1,1098.0
2013,NUTS,2010,DE5,1,1321.0
2015,NUTS,2010,DE5,1,1585.0
2017,NUTS,2010,DE5,1,1469.0
2019,NUTS,2010,DE5,1,1841.0
2003,NUTS,2010,DE50,2,1455.0
2005,NUTS,2010,DE50,2,1011.0
2007,NUTS,2010,DE50,2,1103.0
2009,NUTS,2010,DE50,2,1184.0
2011,NUTS,2010,DE50,2,1098.0
2013,NUTS,2010,DE50,2,1321.0
2015,NUTS,2010,DE50,2,1585.0
2017,NUTS,2010,DE50,2,1469.0
2019,NUTS,2010,DE50,2,1841.0
2003,NUTS,2010,DE6,1,3416.0
2005,NUTS,2010,DE6,1,3333.0
2007,NUTS,2010,DE6,1,3579.0
2009,NUTS,2010,DE6,1,3892.0
2011,NUTS,2010,DE6,1,3040.0
2013,NUTS,2010,DE6,1,4154.0
2015,NUTS,2010,DE6,1,4475.0
2017,NUTS,2010,DE6,1,5474.0
2019,NUTS,2010,DE6,1,5739.0
2003,NUTS,2010,DE60,2,3416.0
2005,NUTS,2010,DE60,2,3333.0
2007,NUTS,2010,DE60,2,3579.0
2009,NUTS,2010,DE60,2,3892.0
2011,NUTS,2010,DE60,2,3040.0
2013,NUTS,2010,DE60,2,4154.0
2015,NUTS,2010,DE60,2,4475.0
2017,NUTS,2010,DE60,2,5474.0
2019,NUTS,2010,DE60,2,5739.0
2003,NUTS,2010,DE7,1,14780.0
2005,NUTS,2010,DE7,1,15322.0
2007,NUTS,2010,DE7,1,17444.0
2009,NUTS,2010,DE7,1,18119.0
2011,NUTS,2010,DE7,1,16615.0
2013,NUTS,2010,DE7,1,15954.0
2015,NUTS,2010,DE7,1,20610.0
2017,NUTS,2010,DE7,1,21217.0
2019,NUTS,2010,DE7,1,21928.0
2003,NUTS,2010,DE71,2,13020.0
2005,NUTS,2010,DE71,2,13152.0
2007,NUTS,2010,DE71,2,14647.0
2009,NUTS,2010,DE71,2,14212.0
2011,NUTS,2010,DE71,2,14020.0
2013,NUTS,2010,DE71,2,12760.0
2015,NUTS,2010,DE71,2,16542.0
2017,NUTS,2010,DE71,2,17265.0
2019,NUTS,2010,DE71,2,18038.0
2003,NUTS,2010,DE72,2,834.0
2005,NUTS,2010,DE72,2,1046.0
2007,NUTS,2010,DE72,2,1476.0
2009,NUTS,2010,DE72,2,1555.0
2011,NUTS,2010,DE72,2,1777.0
2013,NUTS,2010,DE72,2,1994.0
2015,NUTS,2010,DE72,2,2050.0
2017,NUTS,2010,DE72,2,2140.0
2019,NUTS,2010,DE72,2,2192.0
2003,NUTS,2010,DE73,2,926.0
2005,NUTS,2010,DE73,2,1125.0
2007,NUTS,2010,DE73,2,1321.0
2009,NUTS,2010,DE73,2,2352.0
2011,NUTS,2010,DE73,2,817.0
2013,NUTS,2010,DE73,2,1200.0
2015,NUTS,2010,DE73,2,2018.0
2017,NUTS,2010,DE73,2,1812.0
2019,NUTS,2010,DE73,2,1698.0
2003,NUTS,2010,DE8,1,635.0
2005,NUTS,2010,DE8,1,570.0
2007,NUTS,2010,DE8,1,768.0
2009,NUTS,2010,DE8,1,1130.0
2011,NUTS,2010,DE8,1,1367.0
2013,NUTS,2010,DE8,1,813.0
2015,NUTS,2010,DE8,1,964.0
2017,NUTS,2010,DE8,1,1072.0
2019,NUTS,2010,DE8,1,1176.0
2003,NUTS,2010,DE80,2,635.0
2005,NUTS,2010,DE80,2,570.0
2007,NUTS,2010,DE80,2,768.0
2009,NUTS,2010,DE80,2,1130.0
2011,NUTS,2010,DE80,2,1367.0
2013,NUTS,2010,DE80,2,813.0
2015,NUTS,2010,DE80,2,964.0
2017,NUTS,2010,DE80,2,1072.0
2019,NUTS,2010,DE80,2,1176.0
2003,NUTS,2010,DE9,1,10815.0
2005,NUTS,2010,DE9,1,10219.0
2007,NUTS,2010,DE9,1,12379.0
2009,NUTS,2010,DE9,1,11338.0
2011,NUTS,2010,DE9,1,14800.0
2013,NUTS,2010,DE9,1,16189.0
2015,NUTS,2010,DE9,1,16992.0
2017,NUTS,2010,DE9,1,17521.0
2019,NUTS,2010,DE9,1,19472.0
2003,NUTS,2010,DE91,2,5490.0
2005,NUTS,2010,DE91,2,4339.0
2007,NUTS,2010,DE91,2,6078.0
2009,NUTS,2010,DE91,2,5723.0
2011,NUTS,2010,DE91,2,8317.0
2013,NUTS,2010,DE91,2,9221.0
2015,NUTS,2010,DE91,2,9190.0
2017,NUTS,2010,DE91,2,9877.0
2019,NUTS,2010,DE91,2,10659.0
2003,NUTS,2010,DE92,2,3791.0
2005,NUTS,2010,DE92,2,3883.0
2007,NUTS,2010,DE92,2,4074.0
2009,NUTS,2010,DE92,2,3617.0
2011,NUTS,2010,DE92,2,4256.0
2013,NUTS,2010,DE92,2,4126.0
2015,NUTS,2010,DE92,2,4623.0
2017,NUTS,2010,DE92,2,4158.0
2019,NUTS,2010,DE92,2,4618.0
2003,NUTS,2010,DE93,2,500.0
2005,NUTS,2010,DE93,2,904.0
2007,NUTS,2010,DE93,2,1150.0
2009,NUTS,2010,DE93,2,1072.0
2011,NUTS,2010,DE93,2,945.0
2013,NUTS,2010,DE93,2,1216.0
2015,NUTS,2010,DE93,2,1312.0
2017,NUTS,2010,DE93,2,1476.0
2019,NUTS,2010,DE93,2,1648.0
2003,NUTS,2010,DE94,2,1034.0
2005,NUTS,2010,DE94,2,1093.0
2007,NUTS,2010,DE94,2,1076.0
2009,NUTS,2010,DE94,2,927.0
2011,NUTS,2010,DE94,2,1282.0
2013,NUTS,2010,DE94,2,1627.0
2015,NUTS,2010,DE94,2,1867.0
2017,NUTS,2010,DE94,2,2009.0
2019,NUTS,2010,DE94,2,2547.0
2003,NUTS,2010,DEA,1,19948.0
2005,NUTS,2010,DEA,1,20554.0
2007,NUTS,2010,DEA,1,22892.0
2009,NUTS,2010,DEA,1,24859.0
2011,NUTS,2010,DEA,1,25913.0
2013,NUTS,2010,DEA,1,26866.0
2015,NUTS,2010,DEA,1,31566.0
2017,NUTS,2010,DEA,1,33645.0
2019,NUTS,2010,DEA,1,37409.0
2003,NUTS,2010,DEA1,2,5808.0
2005,NUTS,2010,DEA1,2,6546.0
2007,NUTS,2010,DEA1,2,7077.0
2009,NUTS,2010,DEA1,2,7878.0
2011,NUTS,2010,DEA1,2,7739.0
2013,NUTS,2010,DEA1,2,7423.0
2015,NUTS,2010,DEA1,2,9519.0
2017,NUTS,2010,DEA1,2,10026.0
2019,NUTS,2010,DEA1,2,10658.0
2003,NUTS,2010,DEA2,2,6160.0
2005,NUTS,2010,DEA2,2,5669.0
2007,NUTS,2010,DEA2,2,6222.0
2009,NUTS,2010,DEA2,2,6928.0
2011,NUTS,2010,DEA2,2,8177.0
2013,NUTS,2010,DEA2,2,7311.0
2015,NUTS,2010,DEA2,2,9091.0
2017,NUTS,2010,DEA2,2,9986.0
2019,NUTS,2010,DEA2,2,11910.0
2003,NUTS,2010,DEA3,2,1039.0
2005,NUTS,2010,DEA3,2,1037.0
2007,NUTS,2010,DEA3,2,1216.0
2009,NUTS,2010,DEA3,2,1311.0
2011,NUTS,2010,DEA3,2,1417.0
2013,NUTS,2010,DEA3,2,1628.0
2015,NUTS,2010,DEA3,2,1756.0
2017,NUTS,2010,DEA3,2,1899.0
2019,NUTS,2010,DEA3,2,2288.0
2003,NUTS,2010,DEA4,2,2363.0
2005,NUTS,2010,DEA4,2,2805.0
2007,NUTS,2010,DEA4,2,3766.0
2009,NUTS,2010,DEA4,2,4090.0
2011,NUTS,2010,DEA4,2,4088.0
2013,NUTS,2010,DEA4,2,5077.0
2015,NUTS,2010,DEA4,2,5357.0
2017,NUTS,2010,DEA4,2,5638.0
2019,NUTS,2010,DEA4,2,6251.0
2003,NUTS,2010,DEA5,2,4578.0
2005,NUTS,2010,DEA5,2,4498.0
2007,NUTS,2010,DEA5,2,4611.0
2009,NUTS,2010,DEA5,2,4652.0
2011,NUTS,2010,DEA5,2,4493.0
2013,NUTS,2010,DEA5,2,5428.0
2015,NUTS,2010,DEA5,2,5843.0
2017,NUTS,2010,DEA5,2,6096.0
2019,NUTS,2010,DEA5,2,6302.0
2003,NUTS,2010,DEB,1,3549.0
2005,NUTS,2010,DEB,1,3561.0
2007,NUTS,2010,DEB,1,4353.0
2009,NUTS,2010,DEB,1,4923.0
2011,NUTS,2010,DEB,1,5147.0
2013,NUTS,2010,DEB,1,5731.0
2015,NUTS,2010,DEB,1,6810.0
2017,NUTS,2010,DEB,1,6873.0
2019,NUTS,2010,DEB,1,8068.0
2003,NUTS,2010,DEB1,2,1025.0
2005,NUTS,2010,DEB1,2,990.0
2007,NUTS,2010,DEB1,2,1189.0
2009,NUTS,2010,DEB1,2,1235.0
2011,NUTS,2010,DEB1,2,953.0
2013,NUTS,2010,DEB1,2,998.0
2015,NUTS,2010,DEB1,2,839.0
2017,NUTS,2010,DEB1,2,1053.0
2019,NUTS,2010,DEB1,2,1308.0
2003,NUTS,2010,DEB2,2,78.0
2005,NUTS,2010,DEB2,2,124.0
2007,NUTS,2010,DEB2,2,354.0
2009,NUTS,2010,DEB2,2,399.0
2011,NUTS,2010,DEB2,2,427.0
2013,NUTS,2010,DEB2,2,458.0
2015,NUTS,2010,DEB2,2,400.0
2017,NUTS,2010,DEB2,2,388.0
2019,NUTS,2010,DEB2,2,401.0
2003,NUTS,2010,DEB3,2,2446.0
2005,NUTS,2010,DEB3,2,2447.0
2007,NUTS,2010,DEB3,2,2810.0
2009,NUTS,2010,DEB3,2,3289.0
2011,NUTS,2010,DEB3,2,3766.0
2013,NUTS,2010,DEB3,2,4275.0
2015,NUTS,2010,DEB3,2,5572.0
2017,NUTS,2010,DEB3,2,5432.0
2019,NUTS,2010,DEB3,2,6359.0
2003,NUTS,2010,DEC,1,479.0
2005,NUTS,2010,DEC,1,448.0
2007,NUTS,2010,DEC,1,652.0
2009,NUTS,2010,DEC,1,726.0
2011,NUTS,2010,DEC,1,886.0
2013,NUTS,2010,DEC,1,949.0
2015,NUTS,2010,DEC,1,939.0
2017,NUTS,2010,DEC,1,1466.0
2019,NUTS,2010,DEC,1,1549.0
2003,NUTS,2010,DEC0,2,479.0
2005,NUTS,2010,DEC0,2,448.0
2007,NUTS,2010,DEC0,2,652.0
2009,NUTS,2010,DEC0,2,726.0
2011,NUTS,2010,DEC0,2,886.0
2013,NUTS,2010,DEC0,2,949.0
2015,NUTS,2010,DEC0,2,939.0
2017,NUTS,2010,DEC0,2,1466.0
2019,NUTS,2010,DEC0,2,1549.0
2003,NUTS,2010,DED,1,5832.0
2005,NUTS,2010,DED,1,5574.0
2007,NUTS,2010,DED,1,6390.0
2009,NUTS,2010,DED,1,6285.0
2011,NUTS,2010,DED,1,6166.0
2013,NUTS,2010,DED,1,6228.0
2015,NUTS,2010,DED,1,7028.0
2017,NUTS,2010,DED,1,7774.0
2019,NUTS,2010,DED,1,8509.0
2003,NUTS,2010,DED2,2,3014.0
2005,NUTS,2010,DED2,2,3539.0
2007,NUTS,2010,DED2,2,4155.0
2009,NUTS,2010,DED2,2,3383.0
2011,NUTS,2010,DED2,2,3430.0
2013,NUTS,2010,DED2,2,3298.0
2015,NUTS,2010,DED2,2,3941.0
2017,NUTS,2010,DED2,2,4403.0
2019,NUTS,2010,DED2,2,4812.0
2009,NUTS,2010,DED4,2,2197.0
2011,NUTS,2010,DED4,2,1952.0
2013,NUTS,2010,DED4,2,2262.0
2015,NUTS,2010,DED4,2,2220.0
2017,NUTS,2010,DED4,2,2404.0
2019,NUTS,2010,DED4,2,2733.0
2009,NUTS,2010,DED5,2,706.0
2011,NUTS,2010,DED5,2,783.0
2013,NUTS,2010,DED5,2,667.0
2015,NUTS,2010,DED5,2,867.0
2017,NUTS,2010,DED5,2,967.0
2019,NUTS,2010,DED5,2,963.0
2003,NUTS,2010,DEE,1,975.0
2005,NUTS,2010,DEE,1,1058.0
2007,NUTS,2010,DEE,1,1172.0
2009,NUTS,2010,DEE,1,1289.0
2011,NUTS,2010,DEE,1,1290.0
2013,NUTS,2010,DEE,1,1345.0
2015,NUTS,2010,DEE,1,1214.0
2017,NUTS,2010,DEE,1,1331.0
2019,NUTS,2010,DEE,1,1492.0
2003,NUTS,2010,DEE0,2,975.0
2005,NUTS,2010,DEE0,2,1058.0
2007,NUTS,2010,DEE0,2,1172.0
2009,NUTS,2010,DEE0,2,1289.0
2011,NUTS,2010,DEE0,2,1290.0
2013,NUTS,2010,DEE0,2,1345.0
2015,NUTS,2010,DEE0,2,1214.0
2017,NUTS,2010,DEE0,2,1331.0
2019,NUTS,2010,DEE0,2,1492.0
2003,NUTS,2010,DEF,1,1732.0
2005,NUTS,2010,DEF,1,1748.0
2007,NUTS,2010,DEF,1,1790.0
2009,NUTS,2010,DEF,1,2112.0
2011,NUTS,2010,DEF,1,2511.0
2013,NUTS,2010,DEF,1,2655.0
2015,NUTS,2010,DEF,1,2851.0
