year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_hes
1988,NUTS,2010,ES13,2,6.953
1989,NUTS,2010,ES13,2,6.864
1990,NUTS,2010,ES13,2,8.28
1991,NUTS,2010,ES13,2,11.229
1992,NUTS,2010,ES13,2,13.183
1993,NUTS,2010,ES13,2,15.999
1994,NUTS,2010,ES13,2,16.04
1995,NUTS,2010,ES13,2,17.089
1996,NUTS,2010,ES13,2,16.593
1997,NUTS,2010,ES13,2,16.369
1998,NUTS,2010,ES13,2,14.5
1999,NUTS,2010,ES13,2,15.21
2000,NUTS,2010,ES13,2,16.067
2001,NUTS,2010,ES13,2,16.375
2002,NUTS,2010,ES13,2,16.3
2003,NUTS,2010,ES13,2,16.1
2004,NUTS,2010,ES13,2,17.5
2005,NUTS,2010,ES13,2,18.331
2006,NUTS,2010,ES13,2,48.844
2007,NUTS,2010,ES13,2,52.008
2008,NUTS,2010,ES13,2,59.914
2009,NUTS,2010,ES13,2,62.801
2010,NUTS,2010,ES13,2,75.062
2011,NUTS,2010,ES13,2,63.685
2015,NUTS,2010,ES13,2,44.0
2016,NUTS,2010,ES13,2,44.0
2017,NUTS,2010,ES13,2,46.0
2018,NUTS,2010,ES13,2,49.0
1987,NUTS,2010,ES2,1,39.115
1988,NUTS,2010,ES2,1,38.452
1989,NUTS,2010,ES2,1,48.992
1990,NUTS,2010,ES2,1,80.882
1991,NUTS,2010,ES2,1,91.025
1992,NUTS,2010,ES2,1,140.942
1993,NUTS,2010,ES2,1,123.564
1994,NUTS,2010,ES2,1,100.272
1995,NUTS,2010,ES2,1,114.169
1996,NUTS,2010,ES2,1,123.704
1997,NUTS,2010,ES2,1,129.729
1998,NUTS,2010,ES2,1,135.748
1999,NUTS,2010,ES2,1,147.75
2000,NUTS,2010,ES2,1,160.482
2001,NUTS,2010,ES2,1,178.766
2002,NUTS,2010,ES2,1,207.9
2003,NUTS,2010,ES2,1,226.7
2004,NUTS,2010,ES2,1,259.8
2005,NUTS,2010,ES2,1,291.736
2006,NUTS,2010,ES2,1,317.262
2007,NUTS,2010,ES2,1,336.704
2008,NUTS,2010,ES2,1,368.862
2009,NUTS,2010,ES2,1,410.442
2010,NUTS,2010,ES2,1,424.223
2011,NUTS,2010,ES2,1,422.997
2013,NUTS,2010,ES2,1,396.621
2019,NUTS,2010,ES2,1,431.0
1987,NUTS,2010,ES21,2,19.546
1988,NUTS,2010,ES21,2,22.298
1989,NUTS,2010,ES21,2,30.671
1990,NUTS,2010,ES21,2,38.828
1991,NUTS,2010,ES21,2,39.58
1992,NUTS,2010,ES21,2,62.662
1993,NUTS,2010,ES21,2,57.726
1994,NUTS,2010,ES21,2,45.922
1995,NUTS,2010,ES21,2,53.348
1996,NUTS,2010,ES21,2,64.062
1997,NUTS,2010,ES21,2,67.783
1998,NUTS,2010,ES21,2,71.656
1999,NUTS,2010,ES21,2,76.14
2000,NUTS,2010,ES21,2,84.718
2001,NUTS,2010,ES21,2,100.581
2002,NUTS,2010,ES21,2,119.8
2003,NUTS,2010,ES21,2,129.5
2004,NUTS,2010,ES21,2,132.3
2005,NUTS,2010,ES21,2,149.742
2006,NUTS,2010,ES21,2,167.885
2007,NUTS,2010,ES21,2,174.602
2008,NUTS,2010,ES21,2,192.771
2009,NUTS,2010,ES21,2,233.472
2010,NUTS,2010,ES21,2,241.379
2011,NUTS,2010,ES21,2,244.804
2012,NUTS,2010,ES21,2,246.314
2013,NUTS,2010,ES21,2,238.757
2014,NUTS,2010,ES21,2,237.857
2015,NUTS,2010,ES21,2,235.0
2016,NUTS,2010,ES21,2,227.0
2017,NUTS,2010,ES21,2,237.0
2018,NUTS,2010,ES21,2,250.0
2019,NUTS,2010,ES21,2,250.0
1987,NUTS,2010,ES22,2,9.118
1990,NUTS,2010,ES22,2,24.479
1991,NUTS,2010,ES22,2,31.201
1992,NUTS,2010,ES22,2,40.477
1993,NUTS,2010,ES22,2,28.662
1994,NUTS,2010,ES22,2,19.244
1995,NUTS,2010,ES22,2,22.366
1996,NUTS,2010,ES22,2,24.646
1997,NUTS,2010,ES22,2,26.7
1998,NUTS,2010,ES22,2,26.951
1999,NUTS,2010,ES22,2,31.31
2000,NUTS,2010,ES22,2,30.648
2001,NUTS,2010,ES22,2,33.072
2002,NUTS,2010,ES22,2,39.3
2003,NUTS,2010,ES22,2,41.5
2004,NUTS,2010,ES22,2,77.2
2005,NUTS,2010,ES22,2,79.195
2006,NUTS,2010,ES22,2,78.239
2007,NUTS,2010,ES22,2,78.479
2008,NUTS,2010,ES22,2,83.26
2009,NUTS,2010,ES22,2,84.149
2010,NUTS,2010,ES22,2,82.435
2011,NUTS,2010,ES22,2,80.929
1993,NUTS,2010,ES23,2,1.64
1994,NUTS,2010,ES23,2,1.979
1995,NUTS,2010,ES23,2,3.604
1996,NUTS,2010,ES23,2,4.617
1997,NUTS,2010,ES23,2,5.898
1998,NUTS,2010,ES23,2,6.449
1999,NUTS,2010,ES23,2,7.63
2000,NUTS,2010,ES23,2,8.561
2001,NUTS,2010,ES23,2,7.627
2002,NUTS,2010,ES23,2,8.1
2003,NUTS,2010,ES23,2,8.8
2004,NUTS,2010,ES23,2,9.5
2005,NUTS,2010,ES23,2,10.018
2006,NUTS,2010,ES23,2,11.129
2007,NUTS,2010,ES23,2,16.198
2008,NUTS,2010,ES23,2,18.413
2009,NUTS,2010,ES23,2,16.708
2010,NUTS,2010,ES23,2,16.354
2011,NUTS,2010,ES23,2,15.77
2012,NUTS,2010,ES23,2,16.144
2014,NUTS,2010,ES23,2,17.55
2015,NUTS,2010,ES23,2,22.0
2016,NUTS,2010,ES23,2,19.0
2017,NUTS,2010,ES23,2,20.0
2018,NUTS,2010,ES23,2,19.0
1987,NUTS,2010,ES24,2,10.464
1988,NUTS,2010,ES24,2,16.143
1989,NUTS,2010,ES24,2,18.334
1990,NUTS,2010,ES24,2,17.575
1991,NUTS,2010,ES24,2,20.244
1992,NUTS,2010,ES24,2,37.79
1993,NUTS,2010,ES24,2,35.546
1994,NUTS,2010,ES24,2,33.127
1995,NUTS,2010,ES24,2,34.841
1996,NUTS,2010,ES24,2,30.38
1997,NUTS,2010,ES24,2,29.348
1998,NUTS,2010,ES24,2,30.693
1999,NUTS,2010,ES24,2,32.68
2000,NUTS,2010,ES24,2,36.555
2001,NUTS,2010,ES24,2,37.486
2002,NUTS,2010,ES24,2,40.7
2003,NUTS,2010,ES24,2,46.9
2004,NUTS,2010,ES24,2,40.8
2005,NUTS,2010,ES24,2,52.78
2006,NUTS,2010,ES24,2,60.009
2007,NUTS,2010,ES24,2,67.424
2008,NUTS,2010,ES24,2,74.418
2009,NUTS,2010,ES24,2,76.114
2010,NUTS,2010,ES24,2,84.055
2011,NUTS,2010,ES24,2,81.495
2012,NUTS,2010,ES24,2,75.037
2013,NUTS,2010,ES24,2,68.14
2014,NUTS,2010,ES24,2,64.702
2015,NUTS,2010,ES24,2,70.0
2016,NUTS,2010,ES24,2,70.0
2017,NUTS,2010,ES24,2,72.0
2018,NUTS,2010,ES24,2,77.0
1987,NUTS,2010,ES3,1,70.049
1988,NUTS,2010,ES3,1,83.652
1989,NUTS,2010,ES3,1,110.819
1990,NUTS,2010,ES3,1,153.651
1991,NUTS,2010,ES3,1,178.06
1992,NUTS,2010,ES3,1,192.831
1993,NUTS,2010,ES3,1,177.217
1994,NUTS,2010,ES3,1,187.907
1995,NUTS,2010,ES3,1,235.821
1996,NUTS,2010,ES3,1,237.553
1997,NUTS,2010,ES3,1,252.839
1998,NUTS,2010,ES3,1,258.181
1999,NUTS,2010,ES3,1,278.12
2000,NUTS,2010,ES3,1,301.16
2001,NUTS,2010,ES3,1,343.839
2002,NUTS,2010,ES3,1,383.7
2003,NUTS,2010,ES3,1,412.4
2004,NUTS,2010,ES3,1,419.2
2005,NUTS,2010,ES3,1,494.302
2006,NUTS,2010,ES3,1,535.836
2007,NUTS,2010,ES3,1,572.368
2008,NUTS,2010,ES3,1,649.875
2009,NUTS,2010,ES3,1,688.011
2010,NUTS,2010,ES3,1,686.095
2011,NUTS,2010,ES3,1,670.509
2012,NUTS,2010,ES3,1,633.048
2013,NUTS,2010,ES3,1,622.495
2014,NUTS,2010,ES3,1,610.103
2015,NUTS,2010,ES3,1,582.0
2016,NUTS,2010,ES3,1,642.0
2017,NUTS,2010,ES3,1,675.0
2018,NUTS,2010,ES3,1,719.0
2019,NUTS,2010,ES3,1,757.0
1987,NUTS,2010,ES30,2,70.049
1988,NUTS,2010,ES30,2,83.652
1989,NUTS,2010,ES30,2,110.819
1990,NUTS,2010,ES30,2,153.651
1991,NUTS,2010,ES30,2,178.06
1992,NUTS,2010,ES30,2,192.831
1993,NUTS,2010,ES30,2,177.217
1994,NUTS,2010,ES30,2,187.907
1995,NUTS,2010,ES30,2,235.821
1996,NUTS,2010,ES30,2,237.553
1997,NUTS,2010,ES30,2,252.839
1998,NUTS,2010,ES30,2,258.181
1999,NUTS,2010,ES30,2,278.12
2000,NUTS,2010,ES30,2,301.16
2001,NUTS,2010,ES30,2,343.839
2002,NUTS,2010,ES30,2,383.7
2003,NUTS,2010,ES30,2,412.4
2004,NUTS,2010,ES30,2,419.2
2005,NUTS,2010,ES30,2,494.302
2006,NUTS,2010,ES30,2,535.836
2007,NUTS,2010,ES30,2,572.368
2008,NUTS,2010,ES30,2,649.875
2009,NUTS,2010,ES30,2,688.011
2010,NUTS,2010,ES30,2,686.095
2011,NUTS,2010,ES30,2,670.509
2012,NUTS,2010,ES30,2,633.048
2013,NUTS,2010,ES30,2,622.495
2014,NUTS,2010,ES30,2,610.103
2015,NUTS,2010,ES30,2,582.0
2016,NUTS,2010,ES30,2,642.0
2017,NUTS,2010,ES30,2,675.0
2018,NUTS,2010,ES30,2,719.0
2019,NUTS,2010,ES30,2,757.0
1987,NUTS,2010,ES4,1,26.299
1988,NUTS,2010,ES4,1,31.947
1989,NUTS,2010,ES4,1,39.64
1990,NUTS,2010,ES4,1,52.803
1991,NUTS,2010,ES4,1,64.81
1992,NUTS,2010,ES4,1,92.743
1993,NUTS,2010,ES4,1,122.649
1994,NUTS,2010,ES4,1,111.465
1995,NUTS,2010,ES4,1,108.942
1996,NUTS,2010,ES4,1,117.835
1997,NUTS,2010,ES4,1,129.93
1998,NUTS,2010,ES4,1,144.666
1999,NUTS,2010,ES4,1,149.57
2000,NUTS,2010,ES4,1,170.584
2001,NUTS,2010,ES4,1,197.09
2002,NUTS,2010,ES4,1,230.3
2003,NUTS,2010,ES4,1,242.0
2004,NUTS,2010,ES4,1,231.0
2005,NUTS,2010,ES4,1,265.059
2006,NUTS,2010,ES4,1,300.574
2007,NUTS,2010,ES4,1,331.999
2008,NUTS,2010,ES4,1,375.234
2009,NUTS,2010,ES4,1,378.876
2010,NUTS,2010,ES4,1,373.64
2011,NUTS,2010,ES4,1,354.776
2013,NUTS,2010,ES4,1,315.418
2014,NUTS,2010,ES4,1,310.309
2015,NUTS,2010,ES4,1,338.0
2016,NUTS,2010,ES4,1,315.0
2018,NUTS,2010,ES4,1,335.0
2019,NUTS,2010,ES4,1,377.0
1987,NUTS,2010,ES41,2,21.758
1988,NUTS,2010,ES41,2,25.357
1989,NUTS,2010,ES41,2,32.585
1990,NUTS,2010,ES41,2,40.653
1991,NUTS,2010,ES41,2,51.043
1992,NUTS,2010,ES41,2,71.777
1993,NUTS,2010,ES41,2,99.766
1994,NUTS,2010,ES41,2,83.332
1995,NUTS,2010,ES41,2,79.635
1996,NUTS,2010,ES41,2,86.182
1997,NUTS,2010,ES41,2,86.128
1998,NUTS,2010,ES41,2,91.62
1999,NUTS,2010,ES41,2,101.66
2000,NUTS,2010,ES41,2,110.911
2001,NUTS,2010,ES41,2,116.785
2002,NUTS,2010,ES41,2,128.8
2003,NUTS,2010,ES41,2,139.9
2004,NUTS,2010,ES41,2,159.2
2005,NUTS,2010,ES41,2,157.963
2006,NUTS,2010,ES41,2,182.235
2007,NUTS,2010,ES41,2,198.282
2008,NUTS,2010,ES41,2,207.447
2009,NUTS,2010,ES41,2,221.144
2010,NUTS,2010,ES41,2,215.16
2011,NUTS,2010,ES41,2,204.716
2012,NUTS,2010,ES41,2,181.731
2013,NUTS,2010,ES41,2,183.68
2014,NUTS,2010,ES41,2,194.223
2015,NUTS,2010,ES41,2,198.0
2016,NUTS,2010,ES41,2,193.0
2017,NUTS,2010,ES41,2,196.0
2018,NUTS,2010,ES41,2,212.0
2019,NUTS,2010,ES41,2,226.0
1987,NUTS,2010,ES42,2,0.936
1988,NUTS,2010,ES42,2,1.717
1989,NUTS,2010,ES42,2,1.761
1990,NUTS,2010,ES42,2,3.06
1991,NUTS,2010,ES42,2,5.673
1992,NUTS,2010,ES42,2,4.432
1993,NUTS,2010,ES42,2,8.513
1994,NUTS,2010,ES42,2,8.701
1995,NUTS,2010,ES42,2,16.18
1996,NUTS,2010,ES42,2,12.152
1997,NUTS,2010,ES42,2,19.168
1998,NUTS,2010,ES42,2,28.085
1999,NUTS,2010,ES42,2,24.02
2000,NUTS,2010,ES42,2,31.355
2001,NUTS,2010,ES42,2,34.164
2002,NUTS,2010,ES42,2,51.2
2003,NUTS,2010,ES42,2,46.8
2004,NUTS,2010,ES42,2,48.0
2005,NUTS,2010,ES42,2,50.827
2006,NUTS,2010,ES42,2,58.694
2007,NUTS,2010,ES42,2,69.971
2008,NUTS,2010,ES42,2,81.564
2009,NUTS,2010,ES42,2,82.698
2010,NUTS,2010,ES42,2,84.446
2011,NUTS,2010,ES42,2,76.751
2012,NUTS,2010,ES42,2,57.529
2013,NUTS,2010,ES42,2,58.323
2014,NUTS,2010,ES42,2,50.518
2015,NUTS,2010,ES42,2,68.0
2017,NUTS,2010,ES42,2,68.0
1987,NUTS,2010,ES43,2,3.605
1988,NUTS,2010,ES43,2,4.885
1989,NUTS,2010,ES43,2,5.295
1990,NUTS,2010,ES43,2,9.103
1991,NUTS,2010,ES43,2,8.095
1992,NUTS,2010,ES43,2,16.522
1993,NUTS,2010,ES43,2,14.359
1994,NUTS,2010,ES43,2,19.443
1995,NUTS,2010,ES43,2,13.128
1996,NUTS,2010,ES43,2,19.501
1997,NUTS,2010,ES43,2,24.634
1998,NUTS,2010,ES43,2,24.96
1999,NUTS,2010,ES43,2,23.9
2000,NUTS,2010,ES43,2,28.318
2001,NUTS,2010,ES43,2,46.141
2002,NUTS,2010,ES43,2,50.3
2003,NUTS,2010,ES43,2,55.3
2004,NUTS,2010,ES43,2,23.8
2005,NUTS,2010,ES43,2,56.269
2006,NUTS,2010,ES43,2,59.645
2007,NUTS,2010,ES43,2,63.746
2008,NUTS,2010,ES43,2,86.223
2009,NUTS,2010,ES43,2,75.035
2010,NUTS,2010,ES43,2,74.034
2011,NUTS,2010,ES43,2,73.309
2013,NUTS,2010,ES43,2,73.415
2014,NUTS,2010,ES43,2,65.567
2015,NUTS,2010,ES43,2,72.0
1987,NUTS,2010,ES5,1,71.571
1988,NUTS,2010,ES5,1,96.917
1989,NUTS,2010,ES5,1,129.561
1990,NUTS,2010,ES5,1,163.448
1991,NUTS,2010,ES5,1,218.34
1992,NUTS,2010,ES5,1,342.549
1993,NUTS,2010,ES5,1,321.198
1994,NUTS,2010,ES5,1,334.332
1995,NUTS,2010,ES5,1,333.657
1996,NUTS,2010,ES5,1,394.079
1997,NUTS,2010,ES5,1,387.232
1998,NUTS,2010,ES5,1,454.668
1999,NUTS,2010,ES5,1,467.25
2000,NUTS,2010,ES5,1,532.149
2001,NUTS,2010,ES5,1,631.082
2002,NUTS,2010,ES5,1,705.2
2003,NUTS,2010,ES5,1,824.1
2004,NUTS,2010,ES5,1,938.3
2005,NUTS,2010,ES5,1,1039.136
2006,NUTS,2010,ES5,1,1090.111
2007,NUTS,2010,ES5,1,1170.462
2008,NUTS,2010,ES5,1,1265.393
2009,NUTS,2010,ES5,1,1317.444
2010,NUTS,2010,ES5,1,1297.845
2011,NUTS,2010,ES5,1,1274.593
2012,NUTS,2010,ES5,1,1208.299
2013,NUTS,2010,ES5,1,1193.414
2014,NUTS,2010,ES5,1,1184.051
2015,NUTS,2010,ES5,1,1231.0
2016,NUTS,2010,ES5,1,1224.0
2017,NUTS,2010,ES5,1,1253.0
2018,NUTS,2010,ES5,1,1293.0
1987,NUTS,2010,ES51,2,43.305
1988,NUTS,2010,ES51,2,62.733
1989,NUTS,2010,ES51,2,81.602
1990,NUTS,2010,ES51,2,102.957
1991,NUTS,2010,ES51,2,130.501
1992,NUTS,2010,ES51,2,194.338
1993,NUTS,2010,ES51,2,187.582
1994,NUTS,2010,ES51,2,188.839
1995,NUTS,2010,ES51,2,207.136
1996,NUTS,2010,ES51,2,232.533
1997,NUTS,2010,ES51,2,213.992
1998,NUTS,2010,ES51,2,278.274
1999,NUTS,2010,ES51,2,264.64
2000,NUTS,2010,ES51,2,304.412
2001,NUTS,2010,ES51,2,331.241
2002,NUTS,2010,ES51,2,378.1
2003,NUTS,2010,ES51,2,456.4
2004,NUTS,2010,ES51,2,511.2
2005,NUTS,2010,ES51,2,578.579
2006,NUTS,2010,ES51,2,598.028
2007,NUTS,2010,ES51,2,677.379
2008,NUTS,2010,ES51,2,724.4
2009,NUTS,2010,ES51,2,752.81
2010,NUTS,2010,ES51,2,755.541
2011,NUTS,2010,ES51,2,736.763
2012,NUTS,2010,ES51,2,694.638
2013,NUTS,2010,ES51,2,681.289
2014,NUTS,2010,ES51,2,666.337
2015,NUTS,2010,ES51,2,715.0
2016,NUTS,2010,ES51,2,709.0
2017,NUTS,2010,ES51,2,723.0
2018,NUTS,2010,ES51,2,733.0
2019,NUTS,2010,ES51,2,761.0
1987,NUTS,2010,ES52,2,25.421
1988,NUTS,2010,ES52,2,31.475
1989,NUTS,2010,ES52,2,44.399
1990,NUTS,2010,ES52,2,55.747
1991,NUTS,2010,ES52,2,81.104
1992,NUTS,2010,ES52,2,142.247
1993,NUTS,2010,ES52,2,127.803
1994,NUTS,2010,ES52,2,136.813
1995,NUTS,2010,ES52,2,114.802
1996,NUTS,2010,ES52,2,145.233
1997,NUTS,2010,ES52,2,155.567
1998,NUTS,2010,ES52,2,156.748
1999,NUTS,2010,ES52,2,182.61
2000,NUTS,2010,ES52,2,204.84
2001,NUTS,2010,ES52,2,273.379
2002,NUTS,2010,ES52,2,298.7
2003,NUTS,2010,ES52,2,336.4
2004,NUTS,2010,ES52,2,394.9
2005,NUTS,2010,ES52,2,426.891
2006,NUTS,2010,ES52,2,455.198
2007,NUTS,2010,ES52,2,453.255
2008,NUTS,2010,ES52,2,494.743
2009,NUTS,2010,ES52,2,517.817
2010,NUTS,2010,ES52,2,495.044
2011,NUTS,2010,ES52,2,492.518
2012,NUTS,2010,ES52,2,471.834
2013,NUTS,2010,ES52,2,469.387
2014,NUTS,2010,ES52,2,474.409
2015,NUTS,2010,ES52,2,472.0
2016,NUTS,2010,ES52,2,472.0
2017,NUTS,2010,ES52,2,481.0
2018,NUTS,2010,ES52,2,510.0
2019,NUTS,2010,ES52,2,531.0
1987,NUTS,2010,ES53,2,2.844
1988,NUTS,2010,ES53,2,2.709
1989,NUTS,2010,ES53,2,3.56
1990,NUTS,2010,ES53,2,4.744
1991,NUTS,2010,ES53,2,6.735
1992,NUTS,2010,ES53,2,5.964
1993,NUTS,2010,ES53,2,5.813
1994,NUTS,2010,ES53,2,8.68
1995,NUTS,2010,ES53,2,11.719
1996,NUTS,2010,ES53,2,16.313
1997,NUTS,2010,ES53,2,17.663
1998,NUTS,2010,ES53,2,19.656
1999,NUTS,2010,ES53,2,20.0
2000,NUTS,2010,ES53,2,22.897
2001,NUTS,2010,ES53,2,26.462
2002,NUTS,2010,ES53,2,28.4
2003,NUTS,2010,ES53,2,31.3
2004,NUTS,2010,ES53,2,32.2
2005,NUTS,2010,ES53,2,33.666
2006,NUTS,2010,ES53,2,36.886
2007,NUTS,2010,ES53,2,39.828
2008,NUTS,2010,ES53,2,46.25
2009,NUTS,2010,ES53,2,46.816
2010,NUTS,2010,ES53,2,47.26
2011,NUTS,2010,ES53,2,45.313
2012,NUTS,2010,ES53,2,41.827
2013,NUTS,2010,ES53,2,42.738
2014,NUTS,2010,ES53,2,43.304
2015,NUTS,2010,ES53,2,44.0
2016,NUTS,2010,ES53,2,43.0
2017,NUTS,2010,ES53,2,49.0
2018,NUTS,2010,ES53,2,51.0
1987,NUTS,2010,ES6,1,47.472
1988,NUTS,2010,ES6,1,58.065
1989,NUTS,2010,ES6,1,90.367
1990,NUTS,2010,ES6,1,118.09
1991,NUTS,2010,ES6,1,140.319
1992,NUTS,2010,ES6,1,197.502
1993,NUTS,2010,ES6,1,241.058
1994,NUTS,2010,ES6,1,179.123
1995,NUTS,2010,ES6,1,205.911
1996,NUTS,2010,ES6,1,231.042
1997,NUTS,2010,ES6,1,252.929
1998,NUTS,2010,ES6,1,253.742
1999,NUTS,2010,ES6,1,269.86
2000,NUTS,2010,ES6,1,302.043
2001,NUTS,2010,ES6,1,307.31
2002,NUTS,2010,ES6,1,319.0
2003,NUTS,2010,ES6,1,459.1
2004,NUTS,2010,ES6,1,451.9
2005,NUTS,2010,ES6,1,535.908
2006,NUTS,2010,ES6,1,604.311
2007,NUTS,2010,ES6,1,679.293
2008,NUTS,2010,ES6,1,767.325
2009,NUTS,2010,ES6,1,789.874
2010,NUTS,2010,ES6,1,834.648
2011,NUTS,2010,ES6,1,819.324
2012,NUTS,2010,ES6,1,730.928
2013,NUTS,2010,ES6,1,731.425
2014,NUTS,2010,ES6,1,734.912
2015,NUTS,2010,ES6,1,757.0
2016,NUTS,2010,ES6,1,693.0
2017,NUTS,2010,ES6,1,737.0
2018,NUTS,2010,ES6,1,773.0
2019,NUTS,2010,ES6,1,817.0
1987,NUTS,2010,ES61,2,40.028
1988,NUTS,2010,ES61,2,50.605
1989,NUTS,2010,ES61,2,77.737
1990,NUTS,2010,ES61,2,101.967
1991,NUTS,2010,ES61,2,121.552
1992,NUTS,2010,ES61,2,164.922
1993,NUTS,2010,ES61,2,210.621
1994,NUTS,2010,ES61,2,155.858
1995,NUTS,2010,ES61,2,181.717
1996,NUTS,2010,ES61,2,206.449
1997,NUTS,2010,ES61,2,229.037
1998,NUTS,2010,ES61,2,226.155
1999,NUTS,2010,ES61,2,240.49
2000,NUTS,2010,ES61,2,259.897
2001,NUTS,2010,ES61,2,269.03
2002,NUTS,2010,ES61,2,275.4
2003,NUTS,2010,ES61,2,404.0
2004,NUTS,2010,ES61,2,390.4
2005,NUTS,2010,ES61,2,467.762
2006,NUTS,2010,ES61,2,527.245
2007,NUTS,2010,ES61,2,592.828
2008,NUTS,2010,ES61,2,661.049
2009,NUTS,2010,ES61,2,683.68
2010,NUTS,2010,ES61,2,723.401
2011,NUTS,2010,ES61,2,708.973
2012,NUTS,2010,ES61,2,626.914
2013,NUTS,2010,ES61,2,626.118
2014,NUTS,2010,ES61,2,631.154
2015,NUTS,2010,ES61,2,651.0
2016,NUTS,2010,ES61,2,579.0
2017,NUTS,2010,ES61,2,617.0
2018,NUTS,2010,ES61,2,645.0
2019,NUTS,2010,ES61,2,679.0
1987,NUTS,2010,ES62,2,7.432
1988,NUTS,2010,ES62,2,7.461
1989,NUTS,2010,ES62,2,12.631
1990,NUTS,2010,ES62,2,16.122
1991,NUTS,2010,ES62,2,18.754
1992,NUTS,2010,ES62,2,32.593
1993,NUTS,2010,ES62,2,30.436
1994,NUTS,2010,ES62,2,23.254
1995,NUTS,2010,ES62,2,24.194
1996,NUTS,2010,ES62,2,24.594
1997,NUTS,2010,ES62,2,23.892
1998,NUTS,2010,ES62,2,27.578
1999,NUTS,2010,ES62,2,29.37
2000,NUTS,2010,ES62,2,42.146
2001,NUTS,2010,ES62,2,38.28
2002,NUTS,2010,ES62,2,43.6
2003,NUTS,2010,ES62,2,55.1
2004,NUTS,2010,ES62,2,59.3
2005,NUTS,2010,ES62,2,64.866
2006,NUTS,2010,ES62,2,72.244
2007,NUTS,2010,ES62,2,81.305
2008,NUTS,2010,ES62,2,100.426
2009,NUTS,2010,ES62,2,100.068
2010,NUTS,2010,ES62,2,107.86
2011,NUTS,2010,ES62,2,107.843
2012,NUTS,2010,ES62,2,101.574
2013,NUTS,2010,ES62,2,102.968
2014,NUTS,2010,ES62,2,101.421
2015,NUTS,2010,ES62,2,104.0
2016,NUTS,2010,ES62,2,112.0
2018,NUTS,2010,ES62,2,125.0
2019,NUTS,2010,ES62,2,135.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,1.6
2004,NUTS,2010,ES63,2,1.2
2005,NUTS,2010,ES63,2,1.312
2006,NUTS,2010,ES63,2,1.924
2007,NUTS,2010,ES63,2,2.058
2008,NUTS,2010,ES63,2,2.333
2009,NUTS,2010,ES63,2,2.443
2010,NUTS,2010,ES63,2,1.433
2011,NUTS,2010,ES63,2,0.989
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,1.0
2005,NUTS,2010,ES64,2,1.967
2006,NUTS,2010,ES64,2,2.899
2007,NUTS,2010,ES64,2,3.102
2008,NUTS,2010,ES64,2,3.517
2009,NUTS,2010,ES64,2,3.682
2010,NUTS,2010,ES64,2,1.954
2011,NUTS,2010,ES64,2,1.519
1987,NUTS,2010,ES7,1,8.802
1988,NUTS,2010,ES7,1,10.544
1989,NUTS,2010,ES7,1,13.014
1990,NUTS,2010,ES7,1,18.63
1991,NUTS,2010,ES7,1,26.486
1992,NUTS,2010,ES7,1,64.922
1993,NUTS,2010,ES7,1,49.548
1994,NUTS,2010,ES7,1,60.632
1995,NUTS,2010,ES7,1,43.998
1996,NUTS,2010,ES7,1,57.696
1997,NUTS,2010,ES7,1,51.244
1998,NUTS,2010,ES7,1,67.436
1999,NUTS,2010,ES7,1,62.63
2000,NUTS,2010,ES7,1,65.931
2001,NUTS,2010,ES7,1,74.197
2002,NUTS,2010,ES7,1,91.5
2003,NUTS,2010,ES7,1,98.8
2004,NUTS,2010,ES7,1,107.6
2005,NUTS,2010,ES7,1,101.157
2006,NUTS,2010,ES7,1,121.961
2007,NUTS,2010,ES7,1,127.328
2008,NUTS,2010,ES7,1,126.835
2009,NUTS,2010,ES7,1,110.905
2010,NUTS,2010,ES7,1,121.39
2011,NUTS,2010,ES7,1,113.769
2012,NUTS,2010,ES7,1,106.032
2013,NUTS,2010,ES7,1,97.312
2014,NUTS,2010,ES7,1,95.132
2015,NUTS,2010,ES7,1,102.0
2016,NUTS,2010,ES7,1,105.0
2017,NUTS,2010,ES7,1,111.0
2018,NUTS,2010,ES7,1,94.0
1987,NUTS,2010,ES70,2,8.802
1988,NUTS,2010,ES70,2,10.544
1989,NUTS,2010,ES70,2,13.014
1990,NUTS,2010,ES70,2,18.63
1991,NUTS,2010,ES70,2,26.486
1992,NUTS,2010,ES70,2,64.922
1993,NUTS,2010,ES70,2,49.548
1994,NUTS,2010,ES70,2,60.632
1995,NUTS,2010,ES70,2,43.998
1996,NUTS,2010,ES70,2,57.696
1997,NUTS,2010,ES70,2,51.244
1998,NUTS,2010,ES70,2,67.436
1999,NUTS,2010,ES70,2,62.63
2000,NUTS,2010,ES70,2,65.931
2001,NUTS,2010,ES70,2,74.197
2002,NUTS,2010,ES70,2,91.5
2003,NUTS,2010,ES70,2,98.8
2004,NUTS,2010,ES70,2,107.6
2005,NUTS,2010,ES70,2,101.157
2006,NUTS,2010,ES70,2,121.961
2007,NUTS,2010,ES70,2,127.328
2008,NUTS,2010,ES70,2,126.835
2009,NUTS,2010,ES70,2,110.905
2010,NUTS,2010,ES70,2,121.39
