year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_pnp_rse_t
2018,NUTS,2010,ES61,2,12.0
2019,NUTS,2010,ES61,2,13.0
2000,NUTS,2010,ES62,2,0.0
2001,NUTS,2010,ES62,2,0.0
2002,NUTS,2010,ES62,2,1.0
2003,NUTS,2010,ES62,2,1.0
2004,NUTS,2010,ES62,2,1.0
2005,NUTS,2010,ES62,2,1.0
2006,NUTS,2010,ES62,2,1.0
2007,NUTS,2010,ES62,2,0.0
2008,NUTS,2010,ES62,2,8.0
2009,NUTS,2010,ES62,2,14.0
2010,NUTS,2010,ES62,2,7.0
2012,NUTS,2010,ES62,2,11.0
2013,NUTS,2010,ES62,2,2.0
2014,NUTS,2010,ES62,2,2.0
2015,NUTS,2010,ES62,2,6.0
2016,NUTS,2010,ES62,2,3.0
2018,NUTS,2010,ES62,2,2.0
2019,NUTS,2010,ES62,2,2.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,0.0
2004,NUTS,2010,ES63,2,0.0
2005,NUTS,2010,ES63,2,0.0
2006,NUTS,2010,ES63,2,0.0
2007,NUTS,2010,ES63,2,0.0
2008,NUTS,2010,ES63,2,0.0
2009,NUTS,2010,ES63,2,0.0
2010,NUTS,2010,ES63,2,0.0
2015,NUTS,2010,ES63,2,0.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,0.0
2005,NUTS,2010,ES64,2,0.0
2006,NUTS,2010,ES64,2,0.0
2007,NUTS,2010,ES64,2,0.0
2008,NUTS,2010,ES64,2,0.0
2009,NUTS,2010,ES64,2,0.0
2010,NUTS,2010,ES64,2,0.0
2015,NUTS,2010,ES64,2,0.0
2000,NUTS,2010,ES7,1,0.0
2001,NUTS,2010,ES7,1,0.0
2002,NUTS,2010,ES7,1,0.0
2003,NUTS,2010,ES7,1,0.0
2004,NUTS,2010,ES7,1,1.0
2005,NUTS,2010,ES7,1,1.0
2006,NUTS,2010,ES7,1,2.0
2007,NUTS,2010,ES7,1,1.0
2008,NUTS,2010,ES7,1,1.0
2009,NUTS,2010,ES7,1,1.0
2010,NUTS,2010,ES7,1,1.0
2011,NUTS,2010,ES7,1,2.0
2012,NUTS,2010,ES7,1,2.0
2013,NUTS,2010,ES7,1,1.0
2014,NUTS,2010,ES7,1,2.0
2015,NUTS,2010,ES7,1,1.0
2016,NUTS,2010,ES7,1,1.0
2017,NUTS,2010,ES7,1,1.0
2018,NUTS,2010,ES7,1,3.0
2000,NUTS,2010,ES70,2,0.0
2001,NUTS,2010,ES70,2,0.0
2002,NUTS,2010,ES70,2,0.0
2003,NUTS,2010,ES70,2,0.0
2004,NUTS,2010,ES70,2,1.0
2005,NUTS,2010,ES70,2,1.0
2006,NUTS,2010,ES70,2,2.0
2007,NUTS,2010,ES70,2,1.0
2008,NUTS,2010,ES70,2,1.0
2009,NUTS,2010,ES70,2,1.0
2010,NUTS,2010,ES70,2,1.0
2011,NUTS,2010,ES70,2,2.0
2012,NUTS,2010,ES70,2,2.0
2013,NUTS,2010,ES70,2,1.0
2014,NUTS,2010,ES70,2,2.0
2015,NUTS,2010,ES70,2,1.0
2016,NUTS,2010,ES70,2,1.0
2017,NUTS,2010,ES70,2,1.0
2018,NUTS,2010,ES70,2,3.0
2000,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2000,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2000,NUTS,2010,EU27_2020,7,8633.0
2001,NUTS,2010,EU27_2020,7,8779.0
2002,NUTS,2010,EU27_2020,7,9714.0
2003,NUTS,2010,EU27_2020,7,9936.0
2004,NUTS,2010,EU27_2020,7,10341.0
2005,NUTS,2010,EU27_2020,7,11652.0
2006,NUTS,2010,EU27_2020,7,13070.0
2007,NUTS,2010,EU27_2020,7,12797.0
2008,NUTS,2010,EU27_2020,7,12765.0
2009,NUTS,2010,EU27_2020,7,13149.0
2010,NUTS,2010,EU27_2020,7,14002.0
2011,NUTS,2010,EU27_2020,7,14708.0
2012,NUTS,2010,EU27_2020,7,14714.0
2013,NUTS,2010,EU27_2020,7,10776.0
2014,NUTS,2010,EU27_2020,7,11695.0
2015,NUTS,2010,EU27_2020,7,11724.0
2016,NUTS,2010,EU27_2020,7,13256.0
2017,NUTS,2010,EU27_2020,7,12941.0
2018,NUTS,2010,EU27_2020,7,13683.0
2019,NUTS,2010,EU27_2020,7,14396.0
2020,NUTS,2010,EU27_2020,7,14823.0
2004,NUTS,2010,FI,0,370.0
2005,NUTS,2010,FI,0,362.0
2006,NUTS,2010,FI,0,371.0
2007,NUTS,2010,FI,0,360.0
2008,NUTS,2010,FI,0,357.0
2009,NUTS,2010,FI,0,407.0
2010,NUTS,2010,FI,0,423.0
2011,NUTS,2010,FI,0,460.0
2012,NUTS,2010,FI,0,399.0
2013,NUTS,2010,FI,0,406.0
2014,NUTS,2010,FI,0,441.0
2015,NUTS,2010,FI,0,429.0
2016,NUTS,2010,FI,0,456.0
2017,NUTS,2010,FI,0,454.0
2018,NUTS,2010,FI,0,503.0
2019,NUTS,2010,FI,0,449.0
2020,NUTS,2010,FI,0,463.0
2017,NUTS,2010,FI1,1,454.0
2018,NUTS,2010,FI1,1,503.0
2019,NUTS,2010,FI1,1,449.0
2017,NUTS,2010,FI19,2,79.0
2018,NUTS,2010,FI19,2,91.0
2019,NUTS,2010,FI19,2,98.0
2017,NUTS,2010,FI1B,2,345.0
2018,NUTS,2010,FI1B,2,382.0
2019,NUTS,2010,FI1B,2,314.0
2017,NUTS,2010,FI1C,2,24.0
2018,NUTS,2010,FI1C,2,26.0
2019,NUTS,2010,FI1C,2,31.0
2017,NUTS,2010,FI1D,2,5.0
2018,NUTS,2010,FI1D,2,5.0
2019,NUTS,2010,FI1D,2,6.0
2017,NUTS,2010,FI2,1,0.0
2018,NUTS,2010,FI2,1,0.0
2019,NUTS,2010,FI2,1,0.0
2017,NUTS,2010,FI20,2,0.0
2018,NUTS,2010,FI20,2,0.0
2019,NUTS,2010,FI20,2,0.0
1981,NUTS,2010,FR,0,2005.0
1982,NUTS,2010,FR,0,1329.0
1983,NUTS,2010,FR,0,1428.0
1984,NUTS,2010,FR,0,1460.0
1985,NUTS,2010,FR,0,1509.0
1986,NUTS,2010,FR,0,1491.0
1987,NUTS,2010,FR,0,1495.0
1988,NUTS,2010,FR,0,1851.0
1989,NUTS,2010,FR,0,2072.0
1990,NUTS,2010,FR,0,2103.0
1991,NUTS,2010,FR,0,2091.0
1992,NUTS,2010,FR,0,3372.0
1993,NUTS,2010,FR,0,3856.0
1994,NUTS,2010,FR,0,3958.0
1995,NUTS,2010,FR,0,3710.0
1996,NUTS,2010,FR,0,3945.0
1997,NUTS,2010,FR,0,3554.0
1998,NUTS,2010,FR,0,3506.0
1999,NUTS,2010,FR,0,3130.0
2000,NUTS,2010,FR,0,3343.0
2001,NUTS,2010,FR,0,3521.0
2002,NUTS,2010,FR,0,3431.0
2003,NUTS,2010,FR,0,3200.0
2004,NUTS,2010,FR,0,3349.0
2005,NUTS,2010,FR,0,3491.0
2006,NUTS,2010,FR,0,3494.0
2007,NUTS,2010,FR,0,3296.0
2008,NUTS,2010,FR,0,3036.0
2009,NUTS,2010,FR,0,3267.0
2010,NUTS,2010,FR,0,2799.0
2011,NUTS,2010,FR,0,2830.0
2012,NUTS,2010,FR,0,3218.0
2013,NUTS,2010,FR,0,3364.0
2014,NUTS,2010,FR,0,3870.0
2015,NUTS,2010,FR,0,3720.0
2016,NUTS,2010,FR,0,4461.0
2017,NUTS,2010,FR,0,4466.0
2018,NUTS,2010,FR,0,4588.0
2019,NUTS,2010,FR,0,4822.0
2020,NUTS,2010,FR,0,4882.0
2000,NUTS,2010,FR1,1,572.0
2001,NUTS,2010,FR1,1,567.0
2002,NUTS,2010,FR1,1,589.0
2003,NUTS,2010,FR1,1,606.0
2006,NUTS,2010,FR1,1,681.0
2007,NUTS,2010,FR1,1,757.0
2008,NUTS,2010,FR1,1,799.0
2009,NUTS,2010,FR1,1,956.0
2010,NUTS,2010,FR1,1,983.0
2011,NUTS,2010,FR1,1,1041.0
2012,NUTS,2010,FR1,1,1080.0
2013,NUTS,2010,FR1,1,1124.0
2000,NUTS,2010,FR10,2,572.0
2001,NUTS,2010,FR10,2,567.0
2002,NUTS,2010,FR10,2,589.0
2003,NUTS,2010,FR10,2,606.0
2006,NUTS,2010,FR10,2,681.0
2007,NUTS,2010,FR10,2,757.0
2008,NUTS,2010,FR10,2,799.0
2009,NUTS,2010,FR10,2,956.0
2010,NUTS,2010,FR10,2,983.0
2011,NUTS,2010,FR10,2,1041.0
2012,NUTS,2010,FR10,2,1080.0
2013,NUTS,2010,FR10,2,1124.0
2006,NUTS,2010,FR2,1,0.0
2007,NUTS,2010,FR2,1,0.0
2008,NUTS,2010,FR2,1,0.0
2009,NUTS,2010,FR2,1,1.0
2010,NUTS,2010,FR2,1,1.0
2011,NUTS,2010,FR2,1,0.0
2012,NUTS,2010,FR2,1,1.0
2013,NUTS,2010,FR2,1,0.0
2006,NUTS,2010,FR21,2,0.0
2007,NUTS,2010,FR21,2,0.0
2008,NUTS,2010,FR21,2,0.0
2009,NUTS,2010,FR21,2,0.0
2010,NUTS,2010,FR21,2,0.0
2011,NUTS,2010,FR21,2,0.0
2006,NUTS,2010,FR22,2,0.0
2007,NUTS,2010,FR22,2,0.0
2008,NUTS,2010,FR22,2,0.0
2009,NUTS,2010,FR22,2,0.0
2010,NUTS,2010,FR22,2,0.0
2011,NUTS,2010,FR22,2,0.0
2006,NUTS,2010,FR23,2,0.0
2007,NUTS,2010,FR23,2,0.0
2008,NUTS,2010,FR23,2,0.0
2009,NUTS,2010,FR23,2,0.0
2010,NUTS,2010,FR23,2,0.0
2011,NUTS,2010,FR23,2,0.0
2006,NUTS,2010,FR24,2,0.0
2007,NUTS,2010,FR24,2,0.0
2008,NUTS,2010,FR24,2,0.0
2009,NUTS,2010,FR24,2,0.0
2010,NUTS,2010,FR24,2,0.0
2011,NUTS,2010,FR24,2,0.0
2006,NUTS,2010,FR25,2,0.0
2007,NUTS,2010,FR25,2,0.0
2008,NUTS,2010,FR25,2,0.0
2009,NUTS,2010,FR25,2,0.0
2010,NUTS,2010,FR25,2,0.0
2011,NUTS,2010,FR25,2,0.0
2006,NUTS,2010,FR26,2,0.0
2007,NUTS,2010,FR26,2,0.0
2008,NUTS,2010,FR26,2,0.0
2009,NUTS,2010,FR26,2,1.0
2010,NUTS,2010,FR26,2,1.0
2011,NUTS,2010,FR26,2,0.0
2012,NUTS,2010,FR26,2,1.0
2006,NUTS,2010,FR3,1,0.0
2007,NUTS,2010,FR3,1,0.0
2008,NUTS,2010,FR3,1,0.0
2009,NUTS,2010,FR3,1,0.0
2010,NUTS,2010,FR3,1,0.0
2011,NUTS,2010,FR3,1,1.0
2012,NUTS,2010,FR3,1,0.0
2013,NUTS,2010,FR3,1,0.0
2006,NUTS,2010,FR30,2,0.0
2007,NUTS,2010,FR30,2,0.0
2008,NUTS,2010,FR30,2,0.0
2009,NUTS,2010,FR30,2,0.0
2010,NUTS,2010,FR30,2,0.0
2011,NUTS,2010,FR30,2,1.0
2012,NUTS,2010,FR30,2,0.0
2013,NUTS,2010,FR30,2,0.0
2006,NUTS,2010,FR4,1,0.0
2007,NUTS,2010,FR4,1,0.0
2008,NUTS,2010,FR4,1,0.0
2009,NUTS,2010,FR4,1,0.0
2010,NUTS,2010,FR4,1,0.0
2011,NUTS,2010,FR4,1,0.0
2012,NUTS,2010,FR4,1,0.0
2013,NUTS,2010,FR4,1,0.0
2006,NUTS,2010,FR41,2,0.0
2007,NUTS,2010,FR41,2,0.0
2008,NUTS,2010,FR41,2,0.0
2009,NUTS,2010,FR41,2,0.0
2010,NUTS,2010,FR41,2,0.0
2011,NUTS,2010,FR41,2,0.0
2006,NUTS,2010,FR42,2,0.0
2007,NUTS,2010,FR42,2,0.0
2008,NUTS,2010,FR42,2,0.0
2009,NUTS,2010,FR42,2,0.0
2010,NUTS,2010,FR42,2,0.0
2011,NUTS,2010,FR42,2,0.0
2006,NUTS,2010,FR43,2,0.0
2007,NUTS,2010,FR43,2,0.0
2008,NUTS,2010,FR43,2,0.0
2009,NUTS,2010,FR43,2,0.0
2010,NUTS,2010,FR43,2,0.0
2011,NUTS,2010,FR43,2,0.0
2006,NUTS,2010,FR5,1,1.0
2007,NUTS,2010,FR5,1,1.0
2008,NUTS,2010,FR5,1,1.0
2009,NUTS,2010,FR5,1,0.0
2010,NUTS,2010,FR5,1,1.0
2011,NUTS,2010,FR5,1,1.0
2012,NUTS,2010,FR5,1,0.0
2013,NUTS,2010,FR5,1,0.0
2006,NUTS,2010,FR51,2,0.0
2007,NUTS,2010,FR51,2,0.0
2008,NUTS,2010,FR51,2,1.0
2009,NUTS,2010,FR51,2,0.0
2010,NUTS,2010,FR51,2,1.0
2011,NUTS,2010,FR51,2,1.0
2006,NUTS,2010,FR52,2,1.0
2007,NUTS,2010,FR52,2,1.0
2008,NUTS,2010,FR52,2,0.0
2009,NUTS,2010,FR52,2,0.0
2010,NUTS,2010,FR52,2,0.0
2011,NUTS,2010,FR52,2,0.0
2006,NUTS,2010,FR53,2,0.0
2007,NUTS,2010,FR53,2,0.0
2008,NUTS,2010,FR53,2,0.0
2009,NUTS,2010,FR53,2,0.0
2010,NUTS,2010,FR53,2,0.0
2011,NUTS,2010,FR53,2,0.0
2006,NUTS,2010,FR6,1,1.0
2007,NUTS,2010,FR6,1,1.0
2008,NUTS,2010,FR6,1,1.0
2009,NUTS,2010,FR6,1,0.0
2010,NUTS,2010,FR6,1,0.0
2011,NUTS,2010,FR6,1,0.0
2012,NUTS,2010,FR6,1,0.0
2013,NUTS,2010,FR6,1,0.0
2006,NUTS,2010,FR61,2,1.0
2007,NUTS,2010,FR61,2,1.0
2008,NUTS,2010,FR61,2,1.0
2009,NUTS,2010,FR61,2,0.0
2010,NUTS,2010,FR61,2,0.0
2011,NUTS,2010,FR61,2,0.0
2006,NUTS,2010,FR62,2,0.0
2007,NUTS,2010,FR62,2,0.0
2008,NUTS,2010,FR62,2,0.0
2009,NUTS,2010,FR62,2,0.0
2010,NUTS,2010,FR62,2,0.0
2011,NUTS,2010,FR62,2,0.0
2006,NUTS,2010,FR63,2,0.0
2007,NUTS,2010,FR63,2,0.0
2008,NUTS,2010,FR63,2,0.0
2009,NUTS,2010,FR63,2,0.0
2010,NUTS,2010,FR63,2,0.0
2011,NUTS,2010,FR63,2,0.0
2001,NUTS,2010,FR7,1,3.0
2002,NUTS,2010,FR7,1,6.0
2003,NUTS,2010,FR7,1,6.0
2006,NUTS,2010,FR7,1,6.0
2007,NUTS,2010,FR7,1,7.0
2008,NUTS,2010,FR7,1,6.0
2009,NUTS,2010,FR7,1,1.0
2010,NUTS,2010,FR7,1,5.0
2011,NUTS,2010,FR7,1,4.0
2012,NUTS,2010,FR7,1,4.0
2013,NUTS,2010,FR7,1,5.0
2001,NUTS,2010,FR71,2,3.0
2002,NUTS,2010,FR71,2,6.0
2003,NUTS,2010,FR71,2,6.0
2006,NUTS,2010,FR71,2,6.0
2007,NUTS,2010,FR71,2,7.0
2008,NUTS,2010,FR71,2,6.0
2009,NUTS,2010,FR71,2,1.0
2010,NUTS,2010,FR71,2,5.0
2011,NUTS,2010,FR71,2,4.0
2012,NUTS,2010,FR71,2,4.0
2013,NUTS,2010,FR71,2,5.0
2006,NUTS,2010,FR72,2,0.0
2007,NUTS,2010,FR72,2,0.0
2008,NUTS,2010,FR72,2,0.0
2009,NUTS,2010,FR72,2,0.0
2010,NUTS,2010,FR72,2,0.0
2011,NUTS,2010,FR72,2,0.0
2012,NUTS,2010,FR72,2,0.0
2000,NUTS,2010,FR8,1,2.0
2001,NUTS,2010,FR8,1,1.0
2002,NUTS,2010,FR8,1,1.0
2006,NUTS,2010,FR8,1,1.0
2007,NUTS,2010,FR8,1,2.0
2008,NUTS,2010,FR8,1,0.0
2009,NUTS,2010,FR8,1,0.0
2010,NUTS,2010,FR8,1,0.0
2011,NUTS,2010,FR8,1,0.0
2012,NUTS,2010,FR8,1,0.0
2013,NUTS,2010,FR8,1,0.0
2006,NUTS,2010,FR81,2,0.0
2007,NUTS,2010,FR81,2,0.0
2008,NUTS,2010,FR81,2,0.0
2009,NUTS,2010,FR81,2,0.0
2010,NUTS,2010,FR81,2,0.0
2011,NUTS,2010,FR81,2,0.0
2000,NUTS,2010,FR82,2,2.0
2001,NUTS,2010,FR82,2,1.0
2002,NUTS,2010,FR82,2,1.0
2006,NUTS,2010,FR82,2,1.0
2007,NUTS,2010,FR82,2,2.0
2008,NUTS,2010,FR82,2,0.0
2009,NUTS,2010,FR82,2,0.0
2010,NUTS,2010,FR82,2,0.0
2011,NUTS,2010,FR82,2,0.0
2006,NUTS,2010,FR83,2,0.0
2007,NUTS,2010,FR83,2,0.0
2008,NUTS,2010,FR83,2,0.0
2009,NUTS,2010,FR83,2,0.0
2010,NUTS,2010,FR83,2,0.0
2011,NUTS,2010,FR83,2,0.0
2000,NUTS,2010,FRA,1,7.0
2001,NUTS,2010,FRA,1,9.0
2002,NUTS,2010,FRA,1,9.0
2003,NUTS,2010,FRA,1,10.0
2006,NUTS,2010,FRA,1,13.0
2007,NUTS,2010,FRA,1,13.0
2008,NUTS,2010,FRA,1,13.0
2009,NUTS,2010,FRA,1,11.0
2010,NUTS,2010,FRA,1,9.0
2011,NUTS,2010,FRA,1,10.0
2013,NUTS,2010,FRA,1,17.0
2002,NUTS,2010,FRZ,1,2825.0
2003,NUTS,2010,FRZ,1,2578.0
2006,NUTS,2010,FRZ,1,2791.0
2007,NUTS,2010,FRZ,1,2515.0
2008,NUTS,2010,FRZ,1,2215.0
2009,NUTS,2010,FRZ,1,2298.0
2010,NUTS,2010,FRZ,1,1800.0
2011,NUTS,2010,FRZ,1,1773.0
2012,NUTS,2010,FRZ,1,0.0
2013,NUTS,2010,FRZ,1,2218.0
2002,NUTS,2010,FRZZ,2,2825.0
2003,NUTS,2010,FRZZ,2,2578.0
2006,NUTS,2010,FRZZ,2,2791.0
2007,NUTS,2010,FRZZ,2,2515.0
2008,NUTS,2010,FRZZ,2,2215.0
2009,NUTS,2010,FRZZ,2,2298.0
2010,NUTS,2010,FRZZ,2,1800.0
2011,NUTS,2010,FRZZ,2,1773.0
2013,NUTS,2010,FRZZ,2,2218.0
2002,NUTS,2010,HR,0,0.0
2005,NUTS,2010,HR,0,4.0
2006,NUTS,2010,HR,0,3.0
2007,NUTS,2010,HR,0,0.0
2008,NUTS,2010,HR,0,7.0
2009,NUTS,2010,HR,0,10.0
2010,NUTS,2010,HR,0,10.0
2011,NUTS,2010,HR,0,11.0
2002,NUTS,2010,HR0,1,0.0
2005,NUTS,2010,HR0,1,4.0
2006,NUTS,2010,HR0,1,3.0
2007,NUTS,2010,HR0,1,0.0
2008,NUTS,2010,HR0,1,7.0
2009,NUTS,2010,HR0,1,10.0
2010,NUTS,2010,HR0,1,10.0
2011,NUTS,2010,HR0,1,11.0
2008,NUTS,2010,HR02,2,0.0
2009,NUTS,2010,HR02,2,0.0
2010,NUTS,2010,HR02,2,0.0
2008,NUTS,2010,HR03,2,7.0
2009,NUTS,2010,HR03,2,10.0
2010,NUTS,2010,HR03,2,10.0
2011,NUTS,2010,HR03,2,11.0
2008,NUTS,2010,HR04,2,0.0
2009,NUTS,2010,HR04,2,0.0
2010,NUTS,2010,HR04,2,0.0
2011,NUTS,2010,HR04,2,0.0
2012,NUTS,2010,HR04,2,0.0
2013,NUTS,2010,HRZ,1,0.0
2014,NUTS,2010,HRZ,1,0.0
2013,NUTS,2010,HRZZ,2,0.0
2014,NUTS,2010,HRZZ,2,0.0
1981,NUTS,2010,IE,0,41.0
1982,NUTS,2010,IE,0,55.0
1983,NUTS,2010,IE,0,64.0
1984,NUTS,2010,IE,0,75.0
1985,NUTS,2010,IE,0,89.0
1986,NUTS,2010,IE,0,104.0
1987,NUTS,2010,IE,0,123.0
1988,NUTS,2010,IE,0,142.0
1989,NUTS,2010,IE,0,160.0
1990,NUTS,2010,IE,0,178.0
1991,NUTS,2010,IE,0,198.0
1992,NUTS,2010,IE,0,222.0
1993,NUTS,2010,IE,0,180.0
1994,NUTS,2010,IE,0,180.0
1995,NUTS,2010,IE,0,180.0
1996,NUTS,2010,IE,0,180.0
1997,NUTS,2010,IE,0,180.0
1998,NUTS,2010,IE,0,180.0
1981,NUTS,2010,IE0,1,41.0
1982,NUTS,2010,IE0,1,55.0
1983,NUTS,2010,IE0,1,64.0
1984,NUTS,2010,IE0,1,75.0
1985,NUTS,2010,IE0,1,89.0
1986,NUTS,2010,IE0,1,104.0
1987,NUTS,2010,IE0,1,123.0
1988,NUTS,2010,IE0,1,142.0
1989,NUTS,2010,IE0,1,160.0
1990,NUTS,2010,IE0,1,178.0
1991,NUTS,2010,IE0,1,198.0
1992,NUTS,2010,IE0,1,222.0
1993,NUTS,2010,IE0,1,180.0
1994,NUTS,2010,IE0,1,180.0
1995,NUTS,2010,IE0,1,180.0
1996,NUTS,2010,IE0,1,180.0
1997,NUTS,2010,IE0,1,180.0
1998,NUTS,2010,IE0,1,180.0
1981,NUTS,2010,IS,0,9.0
1983,NUTS,2010,IS,0,8.0
1985,NUTS,2010,IS,0,33.0
1987,NUTS,2010,IS,0,15.0
1989,NUTS,2010,IS,0,69.0
1990,NUTS,2010,IS,0,68.0
1991,NUTS,2010,IS,0,15.0
1992,NUTS,2010,IS,0,20.0
1993,NUTS,2010,IS,0,17.0
1994,NUTS,2010,IS,0,18.0
1995,NUTS,2010,IS,0,13.0
1997,NUTS,2010,IS,0,16.0
1998,NUTS,2010,IS,0,16.0
1999,NUTS,2010,IS,0,50.0
2001,NUTS,2010,IS,0,68.0
2003,NUTS,2010,IS,0,52.0
2005,NUTS,2010,IS,0,57.0
2006,NUTS,2010,IS,0,64.0
2007,NUTS,2010,IS,0,60.0
2008,NUTS,2010,IS,0,63.0
2009,NUTS,2010,IS,0,64.0
2011,NUTS,2010,IS,0,54.0
2016,NUTS,2010,IS,0,0.0
2017,NUTS,2010,IS,0,0.0
2018,NUTS,2010,IS,0,0.0
2002,NUTS,2010,IT,0,1357.0
2003,NUTS,2010,IT,0,1716.0
2004,NUTS,2010,IT,0,1955.0
2005,NUTS,2010,IT,0,3023.0
2006,NUTS,2010,IT,0,4198.0
2007,NUTS,2010,IT,0,3978.0
2008,NUTS,2010,IT,0,3894.0
2009,NUTS,2010,IT,0,3953.0
2010,NUTS,2010,IT,0,4162.0
2011,NUTS,2010,IT,0,3735.0
2012,NUTS,2010,IT,0,3906.0
2013,NUTS,2010,IT,0,4208.0
2014,NUTS,2010,IT,0,4618.0
2015,NUTS,2010,IT,0,4942.0
2016,NUTS,2010,IT,0,4981.0
2017,NUTS,2010,IT,0,4421.0
2018,NUTS,2010,IT,0,4290.0
2019,NUTS,2010,IT,0,4935.0
2020,NUTS,2010,IT,0,4944.0
2003,NUTS,2010,ITC,1,1066.0
2004,NUTS,2010,ITC,1,958.0
2005,NUTS,2010,ITC,1,1219.0
2007,NUTS,2010,ITC,1,1908.0
2008,NUTS,2010,ITC,1,1938.0
2009,NUTS,2010,ITC,1,2031.0
2010,NUTS,2010,ITC,1,2205.0
2011,NUTS,2010,ITC,1,2009.0
2012,NUTS,2010,ITC,1,2085.0
2013,NUTS,2010,ITC,1,2318.0
2014,NUTS,2010,ITC,1,2237.0
2015,NUTS,2010,ITC,1,2333.0
2016,NUTS,2010,ITC,1,2492.0
2017,NUTS,2010,ITC,1,1862.0
2018,NUTS,2010,ITC,1,1852.0
2019,NUTS,2010,ITC,1,2179.0
2003,NUTS,2010,ITC1,2,150.0
2004,NUTS,2010,ITC1,2,149.0
2005,NUTS,2010,ITC1,2,360.0
2007,NUTS,2010,ITC1,2,345.0
2008,NUTS,2010,ITC1,2,338.0
2009,NUTS,2010,ITC1,2,358.0
2010,NUTS,2010,ITC1,2,520.0
2011,NUTS,2010,ITC1,2,461.0
2012,NUTS,2010,ITC1,2,592.0
2013,NUTS,2010,ITC1,2,649.0
2014,NUTS,2010,ITC1,2,702.0
2015,NUTS,2010,ITC1,2,703.0
2016,NUTS,2010,ITC1,2,677.0
2017,NUTS,2010,ITC1,2,578.0
2018,NUTS,2010,ITC1,2,605.0
2019,NUTS,2010,ITC1,2,666.0
2003,NUTS,2010,ITC2,2,9.0
2004,NUTS,2010,ITC2,2,21.0
2005,NUTS,2010,ITC2,2,13.0
2007,NUTS,2010,ITC2,2,35.0
2008,NUTS,2010,ITC2,2,17.0
2009,NUTS,2010,ITC2,2,18.0
2010,NUTS,2010,ITC2,2,20.0
2011,NUTS,2010,ITC2,2,14.0
2012,NUTS,2010,ITC2,2,24.0
2013,NUTS,2010,ITC2,2,25.0
2014,NUTS,2010,ITC2,2,24.0
2015,NUTS,2010,ITC2,2,18.0
2016,NUTS,2010,ITC2,2,15.0
2017,NUTS,2010,ITC2,2,18.0
2018,NUTS,2010,ITC2,2,17.0
2019,NUTS,2010,ITC2,2,29.0
2003,NUTS,2010,ITC3,2,19.0
2004,NUTS,2010,ITC3,2,32.0
2005,NUTS,2010,ITC3,2,36.0
2007,NUTS,2010,ITC3,2,86.0
2008,NUTS,2010,ITC3,2,95.0
2009,NUTS,2010,ITC3,2,61.0
2010,NUTS,2010,ITC3,2,53.0
2011,NUTS,2010,ITC3,2,94.0
2012,NUTS,2010,ITC3,2,94.0
2013,NUTS,2010,ITC3,2,92.0
2014,NUTS,2010,ITC3,2,88.0
2015,NUTS,2010,ITC3,2,94.0
2016,NUTS,2010,ITC3,2,107.0
2017,NUTS,2010,ITC3,2,87.0
2018,NUTS,2010,ITC3,2,100.0
2019,NUTS,2010,ITC3,2,159.0
2003,NUTS,2010,ITC4,2,888.0
2004,NUTS,2010,ITC4,2,756.0
2005,NUTS,2010,ITC4,2,810.0
2007,NUTS,2010,ITC4,2,1442.0
2008,NUTS,2010,ITC4,2,1487.0
2009,NUTS,2010,ITC4,2,1595.0
2010,NUTS,2010,ITC4,2,1611.0
2011,NUTS,2010,ITC4,2,1441.0
2012,NUTS,2010,ITC4,2,1375.0
2013,NUTS,2010,ITC4,2,1552.0
2014,NUTS,2010,ITC4,2,1424.0
2015,NUTS,2010,ITC4,2,1517.0
2016,NUTS,2010,ITC4,2,1692.0
2017,NUTS,2010,ITC4,2,1180.0
2018,NUTS,2010,ITC4,2,1130.0
2019,NUTS,2010,ITC4,2,1325.0
2003,NUTS,2010,ITF,1,111.0
2004,NUTS,2010,ITF,1,125.0
2005,NUTS,2010,ITF,1,302.0
