year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_cte
2012,NUTS,2010,DEA58,3,13.236
2001,NUTS,2010,DEA59,3,11.827
2002,NUTS,2010,DEA59,3,2.329
2003,NUTS,2010,DEA59,3,2.322
2004,NUTS,2010,DEA59,3,1.759
2006,NUTS,2010,DEA59,3,3.174
2007,NUTS,2010,DEA59,3,5.309
2009,NUTS,2010,DEA59,3,5.908
2010,NUTS,2010,DEA59,3,3.58
2011,NUTS,2010,DEA59,3,7.196
2000,NUTS,2010,DEA5A,3,15.713
2001,NUTS,2010,DEA5A,3,5.063
2002,NUTS,2010,DEA5A,3,5.071
2004,NUTS,2010,DEA5A,3,1.359
2005,NUTS,2010,DEA5A,3,3.414
2006,NUTS,2010,DEA5A,3,10.296
2007,NUTS,2010,DEA5A,3,0.449
2008,NUTS,2010,DEA5A,3,6.934
2009,NUTS,2010,DEA5A,3,1.746
2010,NUTS,2010,DEA5A,3,3.516
2011,NUTS,2010,DEA5A,3,16.344
2000,NUTS,2010,DEA5B,3,5.717
2001,NUTS,2010,DEA5B,3,6.528
2002,NUTS,2010,DEA5B,3,1.624
2003,NUTS,2010,DEA5B,3,8.837
2005,NUTS,2010,DEA5B,3,5.404
2006,NUTS,2010,DEA5B,3,4.954
2007,NUTS,2010,DEA5B,3,4.061
2008,NUTS,2010,DEA5B,3,0.814
2009,NUTS,2010,DEA5B,3,6.533
2010,NUTS,2010,DEA5B,3,3.507
2011,NUTS,2010,DEA5B,3,4.701
2012,NUTS,2010,DEA5B,3,4.379
2000,NUTS,2010,DEA5C,3,15.458
2001,NUTS,2010,DEA5C,3,19.062
2002,NUTS,2010,DEA5C,3,13.852
2003,NUTS,2010,DEA5C,3,14.238
2004,NUTS,2010,DEA5C,3,11.212
2005,NUTS,2010,DEA5C,3,5.559
2006,NUTS,2010,DEA5C,3,4.011
2007,NUTS,2010,DEA5C,3,3.227
2008,NUTS,2010,DEA5C,3,1.788
2009,NUTS,2010,DEA5C,3,12.408
2010,NUTS,2010,DEA5C,3,10.433
2011,NUTS,2010,DEA5C,3,9.908
2012,NUTS,2010,DEA5C,3,7.741
2000,NUTS,2010,DEB,1,9.08
2001,NUTS,2010,DEB,1,7.198
2002,NUTS,2010,DEB,1,5.863
2003,NUTS,2010,DEB,1,4.806
2004,NUTS,2010,DEB,1,4.667
2005,NUTS,2010,DEB,1,4.607
2006,NUTS,2010,DEB,1,3.563
2007,NUTS,2010,DEB,1,5.426
2008,NUTS,2010,DEB,1,4.355
2009,NUTS,2010,DEB,1,5.166
2010,NUTS,2010,DEB,1,3.342
2011,NUTS,2010,DEB,1,5.325
2012,NUTS,2010,DEB,1,0.925
2000,NUTS,2010,DEB1,2,5.448
2001,NUTS,2010,DEB1,2,4.06
2002,NUTS,2010,DEB1,2,1.495
2003,NUTS,2010,DEB1,2,2.075
2004,NUTS,2010,DEB1,2,2.291
2005,NUTS,2010,DEB1,2,2.894
2006,NUTS,2010,DEB1,2,1.479
2007,NUTS,2010,DEB1,2,2.279
2008,NUTS,2010,DEB1,2,3.097
2009,NUTS,2010,DEB1,2,6.742
2010,NUTS,2010,DEB1,2,2.797
2011,NUTS,2010,DEB1,2,4.718
2012,NUTS,2010,DEB1,2,0.866
2000,NUTS,2010,DEB11,3,1.296
2001,NUTS,2010,DEB11,3,9.264
2002,NUTS,2010,DEB11,3,4.641
2008,NUTS,2010,DEB11,3,4.713
2009,NUTS,2010,DEB11,3,78.368
2011,NUTS,2010,DEB11,3,4.698
2000,NUTS,2010,DEB12,3,3.878
2002,NUTS,2010,DEB12,3,1.921
2003,NUTS,2010,DEB12,3,7.647
2005,NUTS,2010,DEB12,3,10.155
2008,NUTS,2010,DEB12,3,7.746
2010,NUTS,2010,DEB12,3,7.809
2011,NUTS,2010,DEB12,3,7.847
2012,NUTS,2010,DEB12,3,1.966
2003,NUTS,2010,DEB13,3,3.639
2005,NUTS,2010,DEB13,3,7.305
2009,NUTS,2010,DEB13,3,1.271
2011,NUTS,2010,DEB13,3,15.157
2000,NUTS,2010,DEB14,3,1.591
2001,NUTS,2010,DEB14,3,6.346
2002,NUTS,2010,DEB14,3,0.697
2003,NUTS,2010,DEB14,3,3.164
2005,NUTS,2010,DEB14,3,2.079
2006,NUTS,2010,DEB14,3,6.316
2007,NUTS,2010,DEB14,3,1.267
2008,NUTS,2010,DEB14,3,1.08
2009,NUTS,2010,DEB14,3,6.383
2011,NUTS,2010,DEB14,3,6.429
2012,NUTS,2010,DEB14,3,5.341
2000,NUTS,2010,DEB15,3,17.528
2006,NUTS,2010,DEB15,3,5.696
2000,NUTS,2010,DEB16,3,3.814
2005,NUTS,2010,DEB16,3,7.568
2000,NUTS,2010,DEB17,3,10.491
2001,NUTS,2010,DEB17,3,4.744
2005,NUTS,2010,DEB17,3,2.337
2006,NUTS,2010,DEB17,3,1.17
2008,NUTS,2010,DEB17,3,4.696
2009,NUTS,2010,DEB17,3,0.519
2010,NUTS,2010,DEB17,3,8.67
2011,NUTS,2010,DEB17,3,4.756
2012,NUTS,2010,DEB17,3,0.954
2000,NUTS,2010,DEB18,3,10.874
2001,NUTS,2010,DEB18,3,5.427
2002,NUTS,2010,DEB18,3,1.351
2003,NUTS,2010,DEB18,3,3.609
2004,NUTS,2010,DEB18,3,13.46
2005,NUTS,2010,DEB18,3,2.688
2007,NUTS,2010,DEB18,3,2.71
2010,NUTS,2010,DEB18,3,1.818
2011,NUTS,2010,DEB18,3,2.763
2000,NUTS,2010,DEB19,3,9.52
2003,NUTS,2010,DEB19,3,4.716
2005,NUTS,2010,DEB1A,3,1.938
2006,NUTS,2010,DEB1A,3,3.903
2007,NUTS,2010,DEB1A,3,17.686
2000,NUTS,2010,DEB1B,3,1.638
2001,NUTS,2010,DEB1B,3,10.751
2002,NUTS,2010,DEB1B,3,5.772
2004,NUTS,2010,DEB1B,3,4.911
2007,NUTS,2010,DEB1B,3,2.467
2008,NUTS,2010,DEB1B,3,9.904
2009,NUTS,2010,DEB1B,3,2.49
2010,NUTS,2010,DEB1B,3,5.013
2011,NUTS,2010,DEB1B,3,5.036
2000,NUTS,2010,DEB2,2,6.686
2001,NUTS,2010,DEB2,2,2.716
2002,NUTS,2010,DEB2,2,3.567
2004,NUTS,2010,DEB2,2,1.946
2005,NUTS,2010,DEB2,2,2.997
2006,NUTS,2010,DEB2,2,0.974
2007,NUTS,2010,DEB2,2,2.578
2008,NUTS,2010,DEB2,2,3.876
2009,NUTS,2010,DEB2,2,1.126
2010,NUTS,2010,DEB2,2,1.304
2001,NUTS,2010,DEB21,3,3.32
2002,NUTS,2010,DEB21,3,9.998
2000,NUTS,2010,DEB22,3,21.274
2001,NUTS,2010,DEB22,3,1.229
2002,NUTS,2010,DEB22,3,2.895
2005,NUTS,2010,DEB22,3,4.721
2009,NUTS,2010,DEB22,3,5.158
2007,NUTS,2010,DEB23,3,3.459
2002,NUTS,2010,DEB24,3,7.756
2010,NUTS,2010,DEB24,3,10.843
2000,NUTS,2010,DEB25,3,7.282
2001,NUTS,2010,DEB25,3,6.686
2004,NUTS,2010,DEB25,3,7.18
2005,NUTS,2010,DEB25,3,7.163
2006,NUTS,2010,DEB25,3,3.573
2007,NUTS,2010,DEB25,3,7.129
2008,NUTS,2010,DEB25,3,14.183
2000,NUTS,2010,DEB3,2,12.446
2001,NUTS,2010,DEB3,2,10.723
2002,NUTS,2010,DEB3,2,9.759
2003,NUTS,2010,DEB3,2,8.099
2004,NUTS,2010,DEB3,2,7.159
2005,NUTS,2010,DEB3,2,6.313
2006,NUTS,2010,DEB3,2,5.786
2007,NUTS,2010,DEB3,2,8.502
2008,NUTS,2010,DEB3,2,5.416
2009,NUTS,2010,DEB3,2,5.026
2010,NUTS,2010,DEB3,2,4.273
2011,NUTS,2010,DEB3,2,7.135
2012,NUTS,2010,DEB3,2,1.205
2002,NUTS,2010,DEB31,3,3.554
2006,NUTS,2010,DEB31,3,21.175
2007,NUTS,2010,DEB31,3,28.335
2009,NUTS,2010,DEB31,3,21.3
2000,NUTS,2010,DEB32,3,51.787
2001,NUTS,2010,DEB32,3,30.053
2002,NUTS,2010,DEB32,3,20.342
2003,NUTS,2010,DEB32,3,15.08
2004,NUTS,2010,DEB32,3,4.541
2007,NUTS,2010,DEB32,3,32.638
2008,NUTS,2010,DEB32,3,41.015
2009,NUTS,2010,DEB32,3,10.263
2010,NUTS,2010,DEB32,3,20.146
2011,NUTS,2010,DEB32,3,5.041
2012,NUTS,2010,DEB32,3,10.021
2004,NUTS,2010,DEB33,3,4.096
2007,NUTS,2010,DEB33,3,46.46
2001,NUTS,2010,DEB34,3,1.541
2002,NUTS,2010,DEB34,3,1.046
2003,NUTS,2010,DEB34,3,2.032
2004,NUTS,2010,DEB34,3,6.141
2005,NUTS,2010,DEB34,3,1.53
2006,NUTS,2010,DEB34,3,5.816
2007,NUTS,2010,DEB34,3,7.153
2008,NUTS,2010,DEB34,3,3.053
2009,NUTS,2010,DEB34,3,4.588
2010,NUTS,2010,DEB34,3,2.02
2011,NUTS,2010,DEB34,3,9.127
2000,NUTS,2010,DEB35,3,21.842
2001,NUTS,2010,DEB35,3,15.475
2002,NUTS,2010,DEB35,3,19.806
2003,NUTS,2010,DEB35,3,4.46
2004,NUTS,2010,DEB35,3,23.823
2005,NUTS,2010,DEB35,3,15.21
2006,NUTS,2010,DEB35,3,0.875
2007,NUTS,2010,DEB35,3,1.68
2008,NUTS,2010,DEB35,3,3.382
2009,NUTS,2010,DEB35,3,1.012
2010,NUTS,2010,DEB35,3,3.944
2011,NUTS,2010,DEB35,3,8.583
2012,NUTS,2010,DEB35,3,1.642
2002,NUTS,2010,DEB36,3,18.58
2004,NUTS,2010,DEB36,3,9.27
2006,NUTS,2010,DEB36,3,18.647
2007,NUTS,2010,DEB36,3,6.168
2011,NUTS,2010,DEB36,3,3.784
2003,NUTS,2010,DEB38,3,59.813
2004,NUTS,2010,DEB38,3,9.951
2006,NUTS,2010,DEB38,3,6.535
2008,NUTS,2010,DEB38,3,9.867
2011,NUTS,2010,DEB38,3,3.41
2000,NUTS,2010,DEB39,3,12.444
2002,NUTS,2010,DEB39,3,12.403
2004,NUTS,2010,DEB39,3,4.069
2006,NUTS,2010,DEB39,3,15.329
2007,NUTS,2010,DEB39,3,4.014
2010,NUTS,2010,DEB39,3,6.114
2011,NUTS,2010,DEB39,3,8.197
2001,NUTS,2010,DEB3A,3,34.995
2004,NUTS,2010,DEB3A,3,9.29
2010,NUTS,2010,DEB3A,3,9.675
2000,NUTS,2010,DEB3B,3,8.123
2001,NUTS,2010,DEB3B,3,9.422
2007,NUTS,2010,DEB3B,3,1.111
2009,NUTS,2010,DEB3B,3,27.945
2010,NUTS,2010,DEB3B,3,5.13
2011,NUTS,2010,DEB3B,3,12.023
2000,NUTS,2010,DEB3C,3,25.465
2001,NUTS,2010,DEB3C,3,13.078
2002,NUTS,2010,DEB3C,3,16.157
2003,NUTS,2010,DEB3C,3,22.861
2004,NUTS,2010,DEB3C,3,31.524
2005,NUTS,2010,DEB3C,3,23.693
2006,NUTS,2010,DEB3C,3,29.826
2007,NUTS,2010,DEB3C,3,12.85
2008,NUTS,2010,DEB3C,3,0.819
2010,NUTS,2010,DEB3C,3,4.81
2011,NUTS,2010,DEB3C,3,5.047
2012,NUTS,2010,DEB3C,3,1.888
2000,NUTS,2010,DEB3D,3,4.217
2002,NUTS,2010,DEB3D,3,12.7
2003,NUTS,2010,DEB3D,3,42.183
2005,NUTS,2010,DEB3D,3,25.215
2008,NUTS,2010,DEB3D,3,17.078
2009,NUTS,2010,DEB3D,3,12.928
2010,NUTS,2010,DEB3D,3,26.12
2000,NUTS,2010,DEB3E,3,13.577
2001,NUTS,2010,DEB3E,3,38.505
2002,NUTS,2010,DEB3E,3,8.04
2003,NUTS,2010,DEB3E,3,4.652
2005,NUTS,2010,DEB3E,3,3.989
2007,NUTS,2010,DEB3E,3,4.624
2008,NUTS,2010,DEB3E,3,7.948
2009,NUTS,2010,DEB3E,3,6.608
2010,NUTS,2010,DEB3E,3,6.721
2011,NUTS,2010,DEB3E,3,43.416
2012,NUTS,2010,DEB3E,3,2.64
2000,NUTS,2010,DEB3F,3,50.843
2001,NUTS,2010,DEB3F,3,40.871
2002,NUTS,2010,DEB3F,3,47.819
2003,NUTS,2010,DEB3F,3,22.697
2004,NUTS,2010,DEB3F,3,12.906
2005,NUTS,2010,DEB3F,3,14.138
2006,NUTS,2010,DEB3F,3,13.553
2007,NUTS,2010,DEB3F,3,30.822
2008,NUTS,2010,DEB3F,3,13.905
2011,NUTS,2010,DEB3F,3,9.485
2000,NUTS,2010,DEB3H,3,1.559
2001,NUTS,2010,DEB3H,3,9.143
2002,NUTS,2010,DEB3H,3,9.116
2003,NUTS,2010,DEB3H,3,2.992
2004,NUTS,2010,DEB3H,3,6.786
2005,NUTS,2010,DEB3H,3,11.989
2007,NUTS,2010,DEB3H,3,10.888
2011,NUTS,2010,DEB3H,3,4.587
2000,NUTS,2010,DEB3I,3,5.666
2002,NUTS,2010,DEB3I,3,5.631
2003,NUTS,2010,DEB3I,3,3.377
2005,NUTS,2010,DEB3I,3,2.219
2006,NUTS,2010,DEB3I,3,3.358
2007,NUTS,2010,DEB3I,3,3.351
2008,NUTS,2010,DEB3I,3,4.491
2009,NUTS,2010,DEB3I,3,3.354
2010,NUTS,2010,DEB3I,3,3.362
2000,NUTS,2010,DEB3J,3,6.474
2001,NUTS,2010,DEB3J,3,5.047
2003,NUTS,2010,DEB3J,3,1.669
2004,NUTS,2010,DEB3J,3,1.66
2005,NUTS,2010,DEB3J,3,2.898
2006,NUTS,2010,DEB3J,3,4.988
2007,NUTS,2010,DEB3J,3,4.977
2008,NUTS,2010,DEB3J,3,3.326
2009,NUTS,2010,DEB3J,3,6.603
2011,NUTS,2010,DEB3J,3,2.471
2012,NUTS,2010,DEB3J,3,2.464
2000,NUTS,2010,DEB3K,3,4.729
2002,NUTS,2010,DEB3K,3,3.135
2005,NUTS,2010,DEB3K,3,1.634
2000,NUTS,2010,DEC,1,3.033
2001,NUTS,2010,DEC,1,0.898
2002,NUTS,2010,DEC,1,2.016
2003,NUTS,2010,DEC,1,0.31
2004,NUTS,2010,DEC,1,0.066
2005,NUTS,2010,DEC,1,1.581
2006,NUTS,2010,DEC,1,2.285
2007,NUTS,2010,DEC,1,1.754
2008,NUTS,2010,DEC,1,2.093
2009,NUTS,2010,DEC,1,0.621
2010,NUTS,2010,DEC,1,1.711
2011,NUTS,2010,DEC,1,1.278
2012,NUTS,2010,DEC,1,1.609
2000,NUTS,2010,DED,1,4.447
2001,NUTS,2010,DED,1,3.292
2002,NUTS,2010,DED,1,2.546
2003,NUTS,2010,DED,1,3.065
2004,NUTS,2010,DED,1,3.848
2005,NUTS,2010,DED,1,4.171
2006,NUTS,2010,DED,1,4.621
2007,NUTS,2010,DED,1,3.838
2008,NUTS,2010,DED,1,3.199
2009,NUTS,2010,DED,1,5.156
2010,NUTS,2010,DED,1,3.814
2011,NUTS,2010,DED,1,4.779
2012,NUTS,2010,DED,1,3.444
2000,NUTS,2010,DED2,2,6.958
2001,NUTS,2010,DED2,2,5.419
2002,NUTS,2010,DED2,2,5.03
2003,NUTS,2010,DED2,2,6.535
2004,NUTS,2010,DED2,2,8.439
2005,NUTS,2010,DED2,2,9.246
2006,NUTS,2010,DED2,2,10.123
2007,NUTS,2010,DED2,2,6.119
2008,NUTS,2010,DED2,2,5.465
2009,NUTS,2010,DED2,2,9.48
2010,NUTS,2010,DED2,2,6.945
2011,NUTS,2010,DED2,2,10.345
2012,NUTS,2010,DED2,2,3.337
2000,NUTS,2010,DED21,3,17.832
2001,NUTS,2010,DED21,3,17.685
2002,NUTS,2010,DED21,3,15.022
2003,NUTS,2010,DED21,3,19.428
2004,NUTS,2010,DED21,3,21.235
2005,NUTS,2010,DED21,3,26.343
2006,NUTS,2010,DED21,3,29.282
2007,NUTS,2010,DED21,3,16.621
2008,NUTS,2010,DED21,3,9.202
2009,NUTS,2010,DED21,3,24.461
2010,NUTS,2010,DED21,3,17.078
2011,NUTS,2010,DED21,3,30.589
2012,NUTS,2010,DED21,3,5.851
2011,NUTS,2010,DED2C,3,0.529
2012,NUTS,2010,DED2C,3,2.731
2011,NUTS,2010,DED2E,3,2.647
2012,NUTS,2010,DED2E,3,4.974
2012,NUTS,2010,DED2F,3,0.797
2011,NUTS,2010,DED4,2,1.638
2012,NUTS,2010,DED4,2,1.488
2000,NUTS,2010,DED41,3,1.9
2001,NUTS,2010,DED41,3,5.786
2005,NUTS,2010,DED41,3,1.329
2007,NUTS,2010,DED41,3,13.228
2010,NUTS,2010,DED41,3,1.81
2011,NUTS,2010,DED41,3,2.056
2011,NUTS,2010,DED42,3,1.358
2011,NUTS,2010,DED43,3,3.046
2012,NUTS,2010,DED43,3,4.617
2011,NUTS,2010,DED44,3,2.046
2012,NUTS,2010,DED45,3,2.217
2011,NUTS,2010,DED5,2,0.502
2012,NUTS,2010,DED5,2,6.572
2000,NUTS,2010,DED51,3,4.76
2001,NUTS,2010,DED51,3,1.014
2002,NUTS,2010,DED51,3,2.556
2003,NUTS,2010,DED51,3,0.667
2004,NUTS,2010,DED51,3,3.015
2006,NUTS,2010,DED51,3,0.497
2007,NUTS,2010,DED51,3,1.974
2008,NUTS,2010,DED51,3,5.72
2009,NUTS,2010,DED51,3,1.61
2010,NUTS,2010,DED51,3,0.482
2011,NUTS,2010,DED51,3,0.956
2012,NUTS,2010,DED51,3,11.282
2012,NUTS,2010,DED52,3,0.943
2012,NUTS,2010,DED53,3,1.616
2000,NUTS,2010,DEE,1,1.824
2001,NUTS,2010,DEE,1,0.352
2002,NUTS,2010,DEE,1,0.98
2003,NUTS,2010,DEE,1,0.718
2004,NUTS,2010,DEE,1,0.396
2005,NUTS,2010,DEE,1,0.401
2006,NUTS,2010,DEE,1,0.943
2007,NUTS,2010,DEE,1,0.299
2008,NUTS,2010,DEE,1,0.415
2010,NUTS,2010,DEE,1,0.352
2011,NUTS,2010,DEE,1,0.463
2012,NUTS,2010,DEE,1,0.648
2000,NUTS,2010,DEE0,2,1.824
2001,NUTS,2010,DEE0,2,0.352
2002,NUTS,2010,DEE0,2,0.98
2003,NUTS,2010,DEE0,2,0.718
2004,NUTS,2010,DEE0,2,0.396
2005,NUTS,2010,DEE0,2,0.401
2006,NUTS,2010,DEE0,2,0.943
2007,NUTS,2010,DEE0,2,0.299
2008,NUTS,2010,DEE0,2,0.415
2010,NUTS,2010,DEE0,2,0.352
2011,NUTS,2010,DEE0,2,0.463
2012,NUTS,2010,DEE0,2,0.648
2000,NUTS,2010,DEE02,3,1.966
2003,NUTS,2010,DEE02,3,2.423
2011,NUTS,2010,DEE02,3,2.146
2000,NUTS,2010,DEE03,3,10.635
2001,NUTS,2010,DEE03,3,1.08
2003,NUTS,2010,DEE03,3,2.191
2008,NUTS,2010,DEE03,3,4.345
2010,NUTS,2010,DEE03,3,1.432
2011,NUTS,2010,DEE03,3,2.505
2012,NUTS,2010,DEE03,3,2.152
2012,NUTS,2010,DEE05,3,2.87
2010,NUTS,2010,DEE06,3,5.136
2012,NUTS,2010,DEE07,3,2.82
2007,NUTS,2010,DEE08,3,0.39
2007,NUTS,2010,DEE09,3,1.842
2007,NUTS,2010,DEE0C,3,0.898
2000,NUTS,2010,DEF,1,8.137
2001,NUTS,2010,DEF,1,4.337
2002,NUTS,2010,DEF,1,1.344
2003,NUTS,2010,DEF,1,6.007
2004,NUTS,2010,DEF,1,3.691
2005,NUTS,2010,DEF,1,3.199
2006,NUTS,2010,DEF,1,3.54
2007,NUTS,2010,DEF,1,2.876
2008,NUTS,2010,DEF,1,3.605
2009,NUTS,2010,DEF,1,2.442
2010,NUTS,2010,DEF,1,3.1
2011,NUTS,2010,DEF,1,2.763
2012,NUTS,2010,DEF,1,2.319
2000,NUTS,2010,DEF0,2,8.137
2001,NUTS,2010,DEF0,2,4.337
2002,NUTS,2010,DEF0,2,1.344
2003,NUTS,2010,DEF0,2,6.007
2004,NUTS,2010,DEF0,2,3.691
2005,NUTS,2010,DEF0,2,3.199
2006,NUTS,2010,DEF0,2,3.54
2007,NUTS,2010,DEF0,2,2.876
2008,NUTS,2010,DEF0,2,3.605
2009,NUTS,2010,DEF0,2,2.442
2010,NUTS,2010,DEF0,2,3.1
2011,NUTS,2010,DEF0,2,2.763
2012,NUTS,2010,DEF0,2,2.319
2000,NUTS,2010,DEF01,3,2.013
2002,NUTS,2010,DEF01,3,21.662
2011,NUTS,2010,DEF01,3,11.266
2000,NUTS,2010,DEF02,3,18.264
2001,NUTS,2010,DEF02,3,18.099
2003,NUTS,2010,DEF02,3,9.946
2004,NUTS,2010,DEF02,3,17.722
2006,NUTS,2010,DEF02,3,2.474
2008,NUTS,2010,DEF02,3,8.442
2009,NUTS,2010,DEF02,3,6.65
2010,NUTS,2010,DEF02,3,4.91
2011,NUTS,2010,DEF02,3,6.262
2012,NUTS,2010,DEF02,3,4.132
2006,NUTS,2010,DEF03,3,4.721
2010,NUTS,2010,DEF03,3,0.524
2000,NUTS,2010,DEF04,3,14.955
2001,NUTS,2010,DEF04,3,12.526
2005,NUTS,2010,DEF04,3,2.546
2006,NUTS,2010,DEF04,3,3.202
2000,NUTS,2010,DEF05,3,3.652
2002,NUTS,2010,DEF05,3,1.455
2003,NUTS,2010,DEF05,3,1.455
2008,NUTS,2010,DEF05,3,1.466
2010,NUTS,2010,DEF05,3,7.392
2000,NUTS,2010,DEF06,3,4.221
2003,NUTS,2010,DEF06,3,1.578
2004,NUTS,2010,DEF06,3,3.137
2007,NUTS,2010,DEF06,3,3.585
2008,NUTS,2010,DEF06,3,1.764
2011,NUTS,2010,DEF06,3,2.676
2012,NUTS,2010,DEF06,3,16.008
2000,NUTS,2010,DEF07,3,6.099
2003,NUTS,2010,DEF07,3,6.036
2009,NUTS,2010,DEF07,3,1.203
2001,NUTS,2010,DEF08,3,4.944
2004,NUTS,2010,DEF08,3,1.609
2006,NUTS,2010,DEF08,3,4.853
2009,NUTS,2010,DEF08,3,1.608
2012,NUTS,2010,DEF08,3,1.619
2000,NUTS,2010,DEF09,3,15.783
2002,NUTS,2010,DEF09,3,0.68
2003,NUTS,2010,DEF09,3,11.264
2005,NUTS,2010,DEF09,3,4.593
2006,NUTS,2010,DEF09,3,5.11
2007,NUTS,2010,DEF09,3,5.659
2008,NUTS,2010,DEF09,3,6.073
2010,NUTS,2010,DEF09,3,4.133
2011,NUTS,2010,DEF09,3,2.735
2000,NUTS,2010,DEF0A,3,7.578
2001,NUTS,2010,DEF0A,3,16.404
2002,NUTS,2010,DEF0A,3,1.497
2003,NUTS,2010,DEF0A,3,5.805
2004,NUTS,2010,DEF0A,3,7.405
2005,NUTS,2010,DEF0A,3,7.383
2008,NUTS,2010,DEF0A,3,7.384
2011,NUTS,2010,DEF0A,3,3.723
2000,NUTS,2010,DEF0B,3,23.824
2001,NUTS,2010,DEF0B,3,8.811
2002,NUTS,2010,DEF0B,3,3.681
2003,NUTS,2010,DEF0B,3,11.002
2004,NUTS,2010,DEF0B,3,7.798
2005,NUTS,2010,DEF0B,3,5.492
2006,NUTS,2010,DEF0B,3,5.201
2009,NUTS,2010,DEF0B,3,1.216
2010,NUTS,2010,DEF0B,3,3.695
2011,NUTS,2010,DEF0B,3,3.707
2012,NUTS,2010,DEF0B,3,3.717
2006,NUTS,2010,DEF0C,3,5.008
2000,NUTS,2010,DEF0D,3,1.01
2001,NUTS,2010,DEF0D,3,1.319
2003,NUTS,2010,DEF0D,3,19.672
2004,NUTS,2010,DEF0D,3,2.934
2005,NUTS,2010,DEF0D,3,5.66
2006,NUTS,2010,DEF0D,3,1.946
2007,NUTS,2010,DEF0D,3,11.639
2008,NUTS,2010,DEF0D,3,9.019
2009,NUTS,2010,DEF0D,3,3.877
2010,NUTS,2010,DEF0D,3,2.905
2012,NUTS,2010,DEF0D,3,0.961
2000,NUTS,2010,DEF0E,3,14.728
2002,NUTS,2010,DEF0E,3,2.417
2003,NUTS,2010,DEF0E,3,7.304
2005,NUTS,2010,DEF0E,3,7.519
2006,NUTS,2010,DEF0E,3,3.664
2007,NUTS,2010,DEF0E,3,4.27
2009,NUTS,2010,DEF0E,3,5.966
2000,NUTS,2010,DEF0F,3,2.316
2001,NUTS,2010,DEF0F,3,4.596
2004,NUTS,2010,DEF0F,3,6.758
2005,NUTS,2010,DEF0F,3,11.176
2006,NUTS,2010,DEF0F,3,10.019
2007,NUTS,2010,DEF0F,3,9.768
2008,NUTS,2010,DEF0F,3,11.182
2009,NUTS,2010,DEF0F,3,11.749
2010,NUTS,2010,DEF0F,3,15.329
2011,NUTS,2010,DEF0F,3,10.881
2012,NUTS,2010,DEF0F,3,4.327
2000,NUTS,2010,DEG,1,4.075
2001,NUTS,2010,DEG,1,3.426
2002,NUTS,2010,DEG,1,4.284
2003,NUTS,2010,DEG,1,7.027
2004,NUTS,2010,DEG,1,4.357
2005,NUTS,2010,DEG,1,6.296
2006,NUTS,2010,DEG,1,6.575
2007,NUTS,2010,DEG,1,7.537
2008,NUTS,2010,DEG,1,9.173
2009,NUTS,2010,DEG,1,8.925
2010,NUTS,2010,DEG,1,8.08
2011,NUTS,2010,DEG,1,3.995
2012,NUTS,2010,DEG,1,6.312
2000,NUTS,2010,DEG0,2,4.075
2001,NUTS,2010,DEG0,2,3.426
2002,NUTS,2010,DEG0,2,4.284
2003,NUTS,2010,DEG0,2,7.027
2004,NUTS,2010,DEG0,2,4.357
2005,NUTS,2010,DEG0,2,6.296
2006,NUTS,2010,DEG0,2,6.575
2007,NUTS,2010,DEG0,2,7.537
2008,NUTS,2010,DEG0,2,9.173
2009,NUTS,2010,DEG0,2,8.925
2010,NUTS,2010,DEG0,2,8.08
2011,NUTS,2010,DEG0,2,3.995
2012,NUTS,2010,DEG0,2,6.312
2000,NUTS,2010,DEG01,3,6.111
2002,NUTS,2010,DEG01,3,0.65
2003,NUTS,2010,DEG01,3,13.902
2004,NUTS,2010,DEG01,3,0.694
2005,NUTS,2010,DEG01,3,5.335
2006,NUTS,2010,DEG01,3,6.162
2007,NUTS,2010,DEG01,3,1.234
2008,NUTS,2010,DEG01,3,4.681
2009,NUTS,2010,DEG01,3,7.377
2010,NUTS,2010,DEG01,3,4.661
2011,NUTS,2010,DEG01,3,4.878
2012,NUTS,2010,DEG01,3,8.867
2000,NUTS,2010,DEG02,3,2.179
2001,NUTS,2010,DEG02,3,4.431
2002,NUTS,2010,DEG02,3,9.097
2003,NUTS,2010,DEG02,3,9.252
2005,NUTS,2010,DEG02,3,9.51
2008,NUTS,2010,DEG02,3,3.247
2000,NUTS,2010,DEG03,3,40.59
2001,NUTS,2010,DEG03,3,20.021
2002,NUTS,2010,DEG03,3,27.68
2003,NUTS,2010,DEG03,3,53.709
2004,NUTS,2010,DEG03,3,47.45
2005,NUTS,2010,DEG03,3,19.523
2006,NUTS,2010,DEG03,3,72.368
2007,NUTS,2010,DEG03,3,74.834
2008,NUTS,2010,DEG03,3,33.284
2009,NUTS,2010,DEG03,3,36.27
2010,NUTS,2010,DEG03,3,59.359
2011,NUTS,2010,DEG03,3,32.627
2012,NUTS,2010,DEG03,3,31.101
2001,NUTS,2010,DEG04,3,13.951
2004,NUTS,2010,DEG04,3,8.983
2008,NUTS,2010,DEG04,3,12.191
2009,NUTS,2010,DEG04,3,6.223
2000,NUTS,2010,DEG05,3,8.006
2007,NUTS,2010,DEG05,3,50.402
2010,NUTS,2010,DEG05,3,5.059
2011,NUTS,2010,DEG05,3,3.054
2006,NUTS,2010,DEG06,3,4.545
2000,NUTS,2010,DEG09,3,4.144
2003,NUTS,2010,DEG09,3,2.131
2008,NUTS,2010,DEG09,3,8.241
