year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_eur
2018,NUTS,2010,LT0,1,94.806
2019,NUTS,2010,LT0,1,99.058
2020,NUTS,2010,LT0,1,89.385
2011,NUTS,2010,LT00,2,55.346
2012,NUTS,2010,LT00,2,58.416
2013,NUTS,2010,LT00,2,65.918
2014,NUTS,2010,LT00,2,64.044
2015,NUTS,2010,LT01,2,50.632
2016,NUTS,2010,LT01,2,39.405
2017,NUTS,2010,LT01,2,42.123
2018,NUTS,2010,LT01,2,44.983
2019,NUTS,2010,LT01,2,52.581
2015,NUTS,2010,LT02,2,15.904
2016,NUTS,2010,LT02,2,46.095
2017,NUTS,2010,LT02,2,63.671
2018,NUTS,2010,LT02,2,49.823
2019,NUTS,2010,LT02,2,46.477
2011,NUTS,2010,LU,0,147.788
2012,NUTS,2010,LU,0,156.226
2013,NUTS,2010,LU,0,175.453
2014,NUTS,2010,LU,0,188.0
2015,NUTS,2010,LU,0,197.4
2016,NUTS,2010,LU,0,181.4
2017,NUTS,2010,LU,0,171.9
2018,NUTS,2010,LU,0,183.5
2019,NUTS,2010,LU,0,175.7
2020,NUTS,2010,LU,0,174.8
2011,NUTS,2010,LU0,1,147.788
2012,NUTS,2010,LU0,1,156.226
2013,NUTS,2010,LU0,1,175.453
2014,NUTS,2010,LU0,1,188.0
2015,NUTS,2010,LU0,1,197.4
2016,NUTS,2010,LU0,1,181.4
2017,NUTS,2010,LU0,1,171.9
2018,NUTS,2010,LU0,1,183.5
2019,NUTS,2010,LU0,1,175.7
2020,NUTS,2010,LU0,1,174.8
2011,NUTS,2010,LU00,2,147.788
2012,NUTS,2010,LU00,2,156.226
2013,NUTS,2010,LU00,2,175.453
2014,NUTS,2010,LU00,2,188.0
2015,NUTS,2010,LU00,2,197.4
2016,NUTS,2010,LU00,2,181.4
2017,NUTS,2010,LU00,2,171.9
2018,NUTS,2010,LU00,2,183.5
2019,NUTS,2010,LU00,2,175.7
2020,NUTS,2010,LU00,2,174.8
2011,NUTS,2010,LV,0,32.846
2012,NUTS,2010,LV,0,39.723
2013,NUTS,2010,LV,0,40.377
2014,NUTS,2010,LV,0,39.0
2015,NUTS,2010,LV,0,39.0
2016,NUTS,2010,LV,0,35.1
2017,NUTS,2010,LV,0,36.0
2018,NUTS,2010,LV,0,42.4
2019,NUTS,2010,LV,0,36.9
2020,NUTS,2010,LV,0,39.2
2011,NUTS,2010,LV0,1,32.846
2012,NUTS,2010,LV0,1,39.723
2013,NUTS,2010,LV0,1,40.377
2014,NUTS,2010,LV0,1,39.0
2015,NUTS,2010,LV0,1,39.0
2016,NUTS,2010,LV0,1,35.1
2017,NUTS,2010,LV0,1,36.0
2018,NUTS,2010,LV0,1,42.4
2019,NUTS,2010,LV0,1,36.9
2020,NUTS,2010,LV0,1,39.2
2011,NUTS,2010,LV00,2,32.846
2012,NUTS,2010,LV00,2,39.723
2013,NUTS,2010,LV00,2,40.377
2014,NUTS,2010,LV00,2,39.0
2015,NUTS,2010,LV00,2,39.0
2016,NUTS,2010,LV00,2,35.1
2017,NUTS,2010,LV00,2,36.0
2018,NUTS,2010,LV00,2,42.4
2019,NUTS,2010,LV00,2,36.9
2020,NUTS,2010,LV00,2,39.2
2011,NUTS,2010,ME,0,2.534
2013,NUTS,2010,ME,0,2.014
2014,NUTS,2010,ME,0,2.674
2015,NUTS,2010,ME,0,2.62
2016,NUTS,2010,ME,0,2.709
2017,NUTS,2010,ME,0,4.46
2018,NUTS,2010,ME,0,6.284
2011,NUTS,2010,ME0,1,2.534
2013,NUTS,2010,ME0,1,2.014
2014,NUTS,2010,ME0,1,2.674
2015,NUTS,2010,ME0,1,2.62
2016,NUTS,2010,ME0,1,2.709
2017,NUTS,2010,ME0,1,4.46
2018,NUTS,2010,ME0,1,6.284
2011,NUTS,2010,ME00,2,2.534
2013,NUTS,2010,ME00,2,2.014
2014,NUTS,2010,ME00,2,2.674
2015,NUTS,2010,ME00,2,2.62
2016,NUTS,2010,ME00,2,2.709
2017,NUTS,2010,ME00,2,4.46
2018,NUTS,2010,ME00,2,6.284
2015,NUTS,2010,MK,0,5.631
2016,NUTS,2010,MK,0,4.655
2017,NUTS,2010,MK,0,4.037
2018,NUTS,2010,MK,0,3.835
2019,NUTS,2010,MK,0,3.736
2020,NUTS,2010,MK,0,3.891
2015,NUTS,2010,MK0,1,5.631
2016,NUTS,2010,MK0,1,4.655
2017,NUTS,2010,MK0,1,4.037
2018,NUTS,2010,MK0,1,3.835
2019,NUTS,2010,MK0,1,3.736
2020,NUTS,2010,MK0,1,3.891
2015,NUTS,2010,MK00,2,5.631
2016,NUTS,2010,MK00,2,4.655
2017,NUTS,2010,MK00,2,4.037
2018,NUTS,2010,MK00,2,3.835
2019,NUTS,2010,MK00,2,3.736
2020,NUTS,2010,MK00,2,3.891
2011,NUTS,2010,MT,0,1.856
2012,NUTS,2010,MT,0,4.243
2013,NUTS,2010,MT,0,5.628
2014,NUTS,2010,MT,0,6.042
2015,NUTS,2010,MT,0,11.803
2016,NUTS,2010,MT,0,0.765
2017,NUTS,2010,MT,0,0.607
2018,NUTS,2010,MT,0,0.862
2019,NUTS,2010,MT,0,0.761
2020,NUTS,2010,MT,0,0.443
2011,NUTS,2010,MT0,1,1.856
2012,NUTS,2010,MT0,1,4.243
2013,NUTS,2010,MT0,1,5.628
2014,NUTS,2010,MT0,1,6.042
2015,NUTS,2010,MT0,1,11.803
2016,NUTS,2010,MT0,1,0.765
2017,NUTS,2010,MT0,1,0.607
2018,NUTS,2010,MT0,1,0.862
2019,NUTS,2010,MT0,1,0.761
2020,NUTS,2010,MT0,1,0.443
2011,NUTS,2010,MT00,2,1.856
2012,NUTS,2010,MT00,2,4.243
2013,NUTS,2010,MT00,2,5.628
2014,NUTS,2010,MT00,2,6.042
2015,NUTS,2010,MT00,2,11.803
2016,NUTS,2010,MT00,2,0.765
2017,NUTS,2010,MT00,2,0.607
2018,NUTS,2010,MT00,2,0.862
2019,NUTS,2010,MT00,2,0.761
2020,NUTS,2010,MT00,2,0.443
2011,NUTS,2010,NL,0,1319.387
2012,NUTS,2010,NL,0,1481.641
2013,NUTS,2010,NL,0,848.0
2014,NUTS,2010,NL,0,889.0
2015,NUTS,2010,NL,0,900.0
2016,NUTS,2010,NL,0,923.0
2017,NUTS,2010,NL,0,907.0
2018,NUTS,2010,NL,0,971.0
2019,NUTS,2010,NL,0,1014.0
2020,NUTS,2010,NL,0,1026.0
2011,NUTS,2010,NO,0,958.696
2012,NUTS,2010,NO,0,1055.397
2013,NUTS,2010,NO,0,1039.056
2014,NUTS,2010,NO,0,982.5
2015,NUTS,2010,NO,0,1011.811
2016,NUTS,2010,NO,0,964.986
2017,NUTS,2010,NO,0,1014.442
2018,NUTS,2010,NO,0,1050.586
2019,NUTS,2010,NO,0,992.874
2020,NUTS,2010,NO,0,901.668
2011,NUTS,2010,NO0,1,958.696
2012,NUTS,2010,NO0,1,1055.397
2013,NUTS,2010,NO0,1,1039.056
2014,NUTS,2010,NO0,1,982.5
2015,NUTS,2010,NO0,1,1011.811
2016,NUTS,2010,NO0,1,964.986
2017,NUTS,2010,NO0,1,1014.442
2018,NUTS,2010,NO0,1,1050.482
2019,NUTS,2010,NO0,1,992.864
2011,NUTS,2010,NO01,2,517.964
2012,NUTS,2010,NO01,2,562.066
2013,NUTS,2010,NO01,2,555.92
2014,NUTS,2010,NO01,2,525.938
2015,NUTS,2010,NO01,2,520.638
2016,NUTS,2010,NO01,2,502.712
2017,NUTS,2010,NO01,2,501.051
2018,NUTS,2010,NO01,2,514.509
2019,NUTS,2010,NO01,2,531.778
2011,NUTS,2010,NO02,2,19.876
2012,NUTS,2010,NO02,2,24.722
2013,NUTS,2010,NO02,2,23.083
2014,NUTS,2010,NO02,2,22.575
2015,NUTS,2010,NO02,2,20.403
2016,NUTS,2010,NO02,2,21.441
2017,NUTS,2010,NO02,2,22.086
2018,NUTS,2010,NO02,2,23.235
2019,NUTS,2010,NO02,2,19.957
2011,NUTS,2010,NO03,2,73.999
2012,NUTS,2010,NO03,2,84.454
2013,NUTS,2010,NO03,2,85.555
2014,NUTS,2010,NO03,2,77.48
2015,NUTS,2010,NO03,2,72.338
2016,NUTS,2010,NO03,2,78.047
2017,NUTS,2010,NO03,2,81.923
2018,NUTS,2010,NO03,2,78.562
2019,NUTS,2010,NO03,2,75.535
2011,NUTS,2010,NO04,2,25.085
2012,NUTS,2010,NO04,2,27.545
2013,NUTS,2010,NO04,2,30.576
2014,NUTS,2010,NO04,2,33.862
2015,NUTS,2010,NO04,2,38.125
2016,NUTS,2010,NO04,2,33.399
2017,NUTS,2010,NO04,2,34.341
2018,NUTS,2010,NO04,2,36.051
2019,NUTS,2010,NO04,2,30.809
2011,NUTS,2010,NO05,2,184.913
2012,NUTS,2010,NO05,2,200.947
2013,NUTS,2010,NO05,2,198.522
2014,NUTS,2010,NO05,2,185.651
2015,NUTS,2010,NO05,2,219.284
2016,NUTS,2010,NO05,2,192.323
2017,NUTS,2010,NO05,2,234.288
2018,NUTS,2010,NO05,2,251.42
2019,NUTS,2010,NO05,2,196.851
2011,NUTS,2010,NO06,2,63.49
2012,NUTS,2010,NO06,2,77.19
2013,NUTS,2010,NO06,2,64.406
2014,NUTS,2010,NO06,2,54.989
2015,NUTS,2010,NO06,2,53.801
2016,NUTS,2010,NO06,2,60.577
2017,NUTS,2010,NO06,2,61.252
2018,NUTS,2010,NO06,2,65.33
2019,NUTS,2010,NO06,2,66.236
2011,NUTS,2010,NO07,2,73.37
2012,NUTS,2010,NO07,2,78.474
2013,NUTS,2010,NO07,2,80.995
2014,NUTS,2010,NO07,2,82.005
2015,NUTS,2010,NO07,2,87.222
2016,NUTS,2010,NO07,2,76.486
2017,NUTS,2010,NO07,2,79.5
2018,NUTS,2010,NO07,2,81.375
2019,NUTS,2010,NO07,2,71.698
2011,NUTS,2010,PL,0,979.421
2012,NUTS,2010,PL,0,958.946
2013,NUTS,2010,PL,0,921.93
2014,NUTS,2010,PL,0,925.531
2015,NUTS,2010,PL,0,1052.986
2016,NUTS,2010,PL,0,103.365
2017,NUTS,2010,PL,0,110.453
2018,NUTS,2010,PL,0,116.997
2019,NUTS,2010,PL,0,89.402
2020,NUTS,2010,PL,0,143.844
2014,NUTS,2010,PL1,1,579.882
2015,NUTS,2010,PL1,1,630.96
2014,NUTS,2010,PL11,2,36.661
2011,NUTS,2010,PL12,2,595.18
2012,NUTS,2010,PL12,2,547.328
2013,NUTS,2010,PL12,2,549.065
2014,NUTS,2010,PL12,2,543.221
2013,NUTS,2010,PL2,1,157.713
2014,NUTS,2010,PL2,1,139.641
2015,NUTS,2010,PL2,1,155.517
2016,NUTS,2010,PL2,1,21.292
2019,NUTS,2010,PL2,1,11.817
2015,NUTS,2010,PL21,2,95.05
2017,NUTS,2010,PL21,2,12.497
2018,NUTS,2010,PL21,2,15.698
2019,NUTS,2010,PL21,2,9.323
2011,NUTS,2010,PL22,2,78.071
2012,NUTS,2010,PL22,2,86.554
2015,NUTS,2010,PL22,2,60.467
2019,NUTS,2010,PL22,2,2.495
2011,NUTS,2010,PL3,1,34.048
2015,NUTS,2010,PL3,1,51.791
2011,NUTS,2010,PL31,2,31.622
2015,NUTS,2010,PL32,2,4.135
2012,NUTS,2010,PL33,2,1.565
2013,NUTS,2010,PL34,2,2.835
2015,NUTS,2010,PL34,2,3.991
2011,NUTS,2010,PL4,1,84.866
2013,NUTS,2010,PL4,1,57.868
2014,NUTS,2010,PL4,1,65.101
2015,NUTS,2010,PL4,1,114.123
2016,NUTS,2010,PL4,1,6.417
2018,NUTS,2010,PL4,1,10.333
2019,NUTS,2010,PL4,1,7.477
2012,NUTS,2010,PL41,2,67.239
2013,NUTS,2010,PL41,2,57.272
2016,NUTS,2010,PL41,2,5.913
2017,NUTS,2010,PL41,2,6.249
2018,NUTS,2010,PL41,2,8.784
2019,NUTS,2010,PL41,2,6.308
2012,NUTS,2010,PL42,2,0.589
2015,NUTS,2010,PL42,2,0.359
2017,NUTS,2010,PL42,2,0.916
2011,NUTS,2010,PL5,1,30.166
2012,NUTS,2010,PL5,1,37.181
2013,NUTS,2010,PL5,1,33.52
2014,NUTS,2010,PL5,1,39.648
2015,NUTS,2010,PL5,1,43.665
2016,NUTS,2010,PL5,1,5.157
2012,NUTS,2010,PL51,2,31.995
2017,NUTS,2010,PL51,2,2.701
2018,NUTS,2010,PL51,2,3.306
2019,NUTS,2010,PL51,2,6.202
2012,NUTS,2010,PL52,2,5.187
2011,NUTS,2010,PL6,1,38.368
2013,NUTS,2010,PL6,1,55.247
2015,NUTS,2010,PL6,1,56.906
2016,NUTS,2010,PL6,1,3.255
2018,NUTS,2010,PL6,1,3.763
2015,NUTS,2010,PL61,2,3.896
2016,NUTS,2010,PL61,2,0.436
2017,NUTS,2010,PL61,2,0.54
2018,NUTS,2010,PL61,2,0.753
2019,NUTS,2010,PL61,2,0.959
2012,NUTS,2010,PL62,2,12.531
2014,NUTS,2010,PL62,2,11.543
2018,NUTS,2010,PL62,2,0.632
2011,NUTS,2010,PL63,2,22.764
2013,NUTS,2010,PL63,2,35.616
2017,NUTS,2010,PL63,2,2.42
2018,NUTS,2010,PL63,2,2.378
2019,NUTS,2010,PL63,2,1.723
2016,NUTS,2010,PL7,1,10.566
2017,NUTS,2010,PL71,2,13.131
2018,NUTS,2010,PL71,2,12.644
2019,NUTS,2010,PL71,2,12.619
2016,NUTS,2010,PL8,1,4.767
2017,NUTS,2010,PL8,1,4.957
2018,NUTS,2010,PL8,1,3.803
2019,NUTS,2010,PL8,1,3.488
2016,NUTS,2010,PL81,2,2.315
2017,NUTS,2010,PL81,2,1.715
2018,NUTS,2010,PL81,2,0.967
2016,NUTS,2010,PL9,1,51.889
2018,NUTS,2010,PL9,1,58.07
2019,NUTS,2010,PL9,1,42.48
2017,NUTS,2010,PL91,2,53.864
2011,NUTS,2010,PT,0,189.33
2012,NUTS,2010,PT,0,124.224
2013,NUTS,2010,PT,0,147.15
2014,NUTS,2010,PT,0,139.833
2015,NUTS,2010,PT,0,144.876
2016,NUTS,2010,PT,0,125.527
2017,NUTS,2010,PT,0,141.743
2018,NUTS,2010,PT,0,147.038
2019,NUTS,2010,PT,0,153.569
2020,NUTS,2010,PT,0,160.139
2011,NUTS,2010,PT1,1,182.32
2012,NUTS,2010,PT1,1,116.114
2013,NUTS,2010,PT1,1,141.281
2014,NUTS,2010,PT1,1,133.286
2015,NUTS,2010,PT1,1,138.194
2016,NUTS,2010,PT1,1,119.985
2017,NUTS,2010,PT1,1,135.942
2018,NUTS,2010,PT1,1,141.317
2019,NUTS,2010,PT1,1,146.465
2020,NUTS,2010,PT1,1,152.535
2011,NUTS,2010,PT11,2,44.237
2012,NUTS,2010,PT11,2,24.351
2013,NUTS,2010,PT11,2,25.255
2014,NUTS,2010,PT11,2,23.747
2015,NUTS,2010,PT11,2,39.549
2016,NUTS,2010,PT11,2,38.593
2017,NUTS,2010,PT11,2,45.105
2018,NUTS,2010,PT11,2,51.324
2019,NUTS,2010,PT11,2,55.189
2020,NUTS,2010,PT11,2,51.329
2011,NUTS,2010,PT15,2,0.971
2012,NUTS,2010,PT15,2,3.818
2013,NUTS,2010,PT15,2,2.647
2014,NUTS,2010,PT15,2,2.333
2015,NUTS,2010,PT15,2,0.729
2016,NUTS,2010,PT15,2,0.659
2017,NUTS,2010,PT15,2,0.951
2018,NUTS,2010,PT15,2,1.251
2019,NUTS,2010,PT15,2,1.373
2020,NUTS,2010,PT15,2,1.485
2011,NUTS,2010,PT16,2,15.849
2012,NUTS,2010,PT16,2,8.139
2013,NUTS,2010,PT16,2,7.403
2014,NUTS,2010,PT16,2,8.413
2015,NUTS,2010,PT16,2,10.355
2016,NUTS,2010,PT16,2,8.064
2017,NUTS,2010,PT16,2,10.151
2018,NUTS,2010,PT16,2,9.368
2019,NUTS,2010,PT16,2,10.454
2020,NUTS,2010,PT16,2,10.409
2011,NUTS,2010,PT17,2,120.436
2012,NUTS,2010,PT17,2,78.723
2013,NUTS,2010,PT17,2,104.77
2014,NUTS,2010,PT17,2,98.082
2015,NUTS,2010,PT17,2,86.963
2016,NUTS,2010,PT17,2,72.204
2017,NUTS,2010,PT17,2,79.615
2018,NUTS,2010,PT17,2,78.886
2019,NUTS,2010,PT17,2,79.415
2020,NUTS,2010,PT17,2,89.273
2011,NUTS,2010,PT18,2,0.828
2012,NUTS,2010,PT18,2,1.083
2013,NUTS,2010,PT18,2,1.205
2014,NUTS,2010,PT18,2,0.711
2015,NUTS,2010,PT18,2,0.599
2016,NUTS,2010,PT18,2,0.464
2017,NUTS,2010,PT18,2,0.12
2018,NUTS,2010,PT18,2,0.487
2019,NUTS,2010,PT18,2,0.035
2020,NUTS,2010,PT18,2,0.039
2011,NUTS,2010,PT2,1,2.293
2012,NUTS,2010,PT2,1,5.213
2013,NUTS,2010,PT2,1,2.278
2014,NUTS,2010,PT2,1,2.968
2015,NUTS,2010,PT2,1,3.108
2016,NUTS,2010,PT2,1,2.517
2017,NUTS,2010,PT2,1,1.442
2018,NUTS,2010,PT2,1,1.191
2019,NUTS,2010,PT2,1,1.638
2020,NUTS,2010,PT2,1,2.079
2011,NUTS,2010,PT20,2,2.293
2012,NUTS,2010,PT20,2,5.213
2013,NUTS,2010,PT20,2,2.278
2014,NUTS,2010,PT20,2,2.968
2015,NUTS,2010,PT20,2,3.108
2016,NUTS,2010,PT20,2,2.517
2017,NUTS,2010,PT20,2,1.442
2018,NUTS,2010,PT20,2,1.191
2019,NUTS,2010,PT20,2,1.638
2020,NUTS,2010,PT20,2,2.079
2011,NUTS,2010,PT3,1,4.717
2012,NUTS,2010,PT3,1,2.897
2013,NUTS,2010,PT3,1,3.592
2014,NUTS,2010,PT3,1,3.579
2015,NUTS,2010,PT3,1,3.574
2016,NUTS,2010,PT3,1,3.025
2017,NUTS,2010,PT3,1,4.36
2018,NUTS,2010,PT3,1,4.53
2019,NUTS,2010,PT3,1,5.466
2020,NUTS,2010,PT3,1,5.525
2011,NUTS,2010,PT30,2,4.717
2012,NUTS,2010,PT30,2,2.897
2013,NUTS,2010,PT30,2,3.592
2014,NUTS,2010,PT30,2,3.579
2015,NUTS,2010,PT30,2,3.574
2016,NUTS,2010,PT30,2,3.025
2017,NUTS,2010,PT30,2,4.36
2018,NUTS,2010,PT30,2,4.53
2019,NUTS,2010,PT30,2,5.466
2020,NUTS,2010,PT30,2,5.525
2011,NUTS,2010,RO,0,267.643
2012,NUTS,2010,RO,0,263.553
2013,NUTS,2010,RO,0,274.58
2014,NUTS,2010,RO,0,247.045
2015,NUTS,2010,RO,0,299.223
2016,NUTS,2010,RO,0,272.241
2017,NUTS,2010,RO,0,305.736
2018,NUTS,2010,RO,0,313.885
2019,NUTS,2010,RO,0,339.315
2020,NUTS,2010,RO,0,327.669
2011,NUTS,2010,RO1,1,12.927
2012,NUTS,2010,RO1,1,16.943
2013,NUTS,2010,RO1,1,13.203
2014,NUTS,2010,RO1,1,15.44
2015,NUTS,2010,RO1,1,26.114
2016,NUTS,2010,RO1,1,14.937
2017,NUTS,2010,RO1,1,15.797
2018,NUTS,2010,RO1,1,16.895
2019,NUTS,2010,RO1,1,16.398
2011,NUTS,2010,RO11,2,9.742
2012,NUTS,2010,RO11,2,14.743
2013,NUTS,2010,RO11,2,11.148
2014,NUTS,2010,RO11,2,9.956
2015,NUTS,2010,RO11,2,17.83
2016,NUTS,2010,RO11,2,12.194
2017,NUTS,2010,RO11,2,13.199
2018,NUTS,2010,RO11,2,13.752
2019,NUTS,2010,RO11,2,12.906
2011,NUTS,2010,RO12,2,3.185
2012,NUTS,2010,RO12,2,2.2
2013,NUTS,2010,RO12,2,2.055
2014,NUTS,2010,RO12,2,5.484
2015,NUTS,2010,RO12,2,8.283
2016,NUTS,2010,RO12,2,2.742
2017,NUTS,2010,RO12,2,2.599
2018,NUTS,2010,RO12,2,3.143
2019,NUTS,2010,RO12,2,3.492
2011,NUTS,2010,RO2,1,27.158
2012,NUTS,2010,RO2,1,29.207
2013,NUTS,2010,RO2,1,25.574
2014,NUTS,2010,RO2,1,26.087
2015,NUTS,2010,RO2,1,29.402
2016,NUTS,2010,RO2,1,29.265
2017,NUTS,2010,RO2,1,26.761
2018,NUTS,2010,RO2,1,39.002
2019,NUTS,2010,RO2,1,41.126
2011,NUTS,2010,RO21,2,17.442
2012,NUTS,2010,RO21,2,23.385
2013,NUTS,2010,RO21,2,19.32
2014,NUTS,2010,RO21,2,19.125
2015,NUTS,2010,RO21,2,20.767
2016,NUTS,2010,RO21,2,18.899
2017,NUTS,2010,RO21,2,16.978
2018,NUTS,2010,RO21,2,25.796
2019,NUTS,2010,RO21,2,26.765
2011,NUTS,2010,RO22,2,9.716
2012,NUTS,2010,RO22,2,5.822
2013,NUTS,2010,RO22,2,6.253
2014,NUTS,2010,RO22,2,6.962
2015,NUTS,2010,RO22,2,8.636
2016,NUTS,2010,RO22,2,10.366
2017,NUTS,2010,RO22,2,9.783
2018,NUTS,2010,RO22,2,13.207
2019,NUTS,2010,RO22,2,14.361
2011,NUTS,2010,RO3,1,206.192
2012,NUTS,2010,RO3,1,207.008
2013,NUTS,2010,RO3,1,214.136
2014,NUTS,2010,RO3,1,185.931
2015,NUTS,2010,RO3,1,214.758
2016,NUTS,2010,RO3,1,206.027
2017,NUTS,2010,RO3,1,228.562
2018,NUTS,2010,RO3,1,228.608
2019,NUTS,2010,RO3,1,253.712
2011,NUTS,2010,RO31,2,4.895
2012,NUTS,2010,RO31,2,5.93
2013,NUTS,2010,RO31,2,4.785
2014,NUTS,2010,RO31,2,4.702
2015,NUTS,2010,RO31,2,7.025
2016,NUTS,2010,RO31,2,7.88
2017,NUTS,2010,RO31,2,6.028
2018,NUTS,2010,RO31,2,7.682
2019,NUTS,2010,RO31,2,6.108
2011,NUTS,2010,RO32,2,201.298
2012,NUTS,2010,RO32,2,201.076
2013,NUTS,2010,RO32,2,209.351
2014,NUTS,2010,RO32,2,181.229
2015,NUTS,2010,RO32,2,207.733
2016,NUTS,2010,RO32,2,198.147
2017,NUTS,2010,RO32,2,222.534
2018,NUTS,2010,RO32,2,220.927
2019,NUTS,2010,RO32,2,247.604
2011,NUTS,2010,RO4,1,21.365
2012,NUTS,2010,RO4,1,10.396
2013,NUTS,2010,RO4,1,21.668
2014,NUTS,2010,RO4,1,19.588
2015,NUTS,2010,RO4,1,28.949
2016,NUTS,2010,RO4,1,22.012
2017,NUTS,2010,RO4,1,34.617
2018,NUTS,2010,RO4,1,29.38
2019,NUTS,2010,RO4,1,28.08
2011,NUTS,2010,RO41,2,14.06
2012,NUTS,2010,RO41,2,3.458
2013,NUTS,2010,RO41,2,12.807
2014,NUTS,2010,RO41,2,12.328
2015,NUTS,2010,RO41,2,19.957
2016,NUTS,2010,RO41,2,13.152
2017,NUTS,2010,RO41,2,20.023
2018,NUTS,2010,RO41,2,15.656
2019,NUTS,2010,RO41,2,14.462
2011,NUTS,2010,RO42,2,7.305
2012,NUTS,2010,RO42,2,6.938
2013,NUTS,2010,RO42,2,8.861
2014,NUTS,2010,RO42,2,7.26
2015,NUTS,2010,RO42,2,8.993
2016,NUTS,2010,RO42,2,8.859
2017,NUTS,2010,RO42,2,14.594
2018,NUTS,2010,RO42,2,13.724
2019,NUTS,2010,RO42,2,13.618
2011,NUTS,2010,RS,0,81.775
2012,NUTS,2010,RS,0,82.636
2013,NUTS,2010,RS,0,83.085
2014,NUTS,2010,RS,0,62.726
2015,NUTS,2010,RS,0,79.259
2016,NUTS,2010,RS,0,80.386
2017,NUTS,2010,RS,0,92.537
2018,NUTS,2010,RS,0,111.037
2019,NUTS,2010,RS,0,105.186
2020,NUTS,2010,RS,0,124.282
2018,NUTS,2010,RS1,1,109.398
2019,NUTS,2010,RS1,1,103.42
2020,NUTS,2010,RS1,1,120.9
2018,NUTS,2010,RS11,2,91.883
2019,NUTS,2010,RS11,2,93.556
2020,NUTS,2010,RS11,2,99.55
2018,NUTS,2010,RS12,2,17.515
2019,NUTS,2010,RS12,2,9.865
2020,NUTS,2010,RS12,2,21.349
2018,NUTS,2010,RS2,1,1.639
2019,NUTS,2010,RS2,1,1.765
2020,NUTS,2010,RS2,1,3.382
2018,NUTS,2010,RS21,2,0.622
2019,NUTS,2010,RS21,2,0.605
2020,NUTS,2010,RS21,2,1.435
2018,NUTS,2010,RS22,2,1.018
2019,NUTS,2010,RS22,2,1.16
2020,NUTS,2010,RS22,2,1.948
2011,NUTS,2010,RU,0,4454.863
2012,NUTS,2010,RU,0,5642.087
2013,NUTS,2010,RU,0,5359.938
2014,NUTS,2010,RU,0,5070.31
2015,NUTS,2010,RU,0,4174.32
2017,NUTS,2010,RU,0,4701.815
2018,NUTS,2010,RU,0,4781.607
2019,NUTS,2010,RU,0,4430.2
2011,NUTS,2010,SE,0,566.901
2012,NUTS,2010,SE,0,667.157
2013,NUTS,2010,SE,0,530.428
2014,NUTS,2010,SE,0,509.974
2015,NUTS,2010,SE,0,501.096
2016,NUTS,2010,SE,0,515.477
2017,NUTS,2010,SE,0,584.633
2018,NUTS,2010,SE,0,565.298
2019,NUTS,2010,SE,0,728.957
2020,NUTS,2010,SE,0,737.162
2011,NUTS,2010,SE1,1,340.761
2013,NUTS,2010,SE1,1,307.461
2015,NUTS,2010,SE1,1,285.348
2017,NUTS,2010,SE1,1,340.111
2019,NUTS,2010,SE1,1,382.28
2011,NUTS,2010,SE11,2,183.171
2013,NUTS,2010,SE11,2,203.317
2015,NUTS,2010,SE11,2,190.838
2017,NUTS,2010,SE11,2,206.433
2019,NUTS,2010,SE11,2,218.338
2011,NUTS,2010,SE12,2,157.589
2013,NUTS,2010,SE12,2,104.144
2015,NUTS,2010,SE12,2,94.724
2017,NUTS,2010,SE12,2,133.574
2019,NUTS,2010,SE12,2,163.942
2011,NUTS,2010,SE2,1,155.596
2013,NUTS,2010,SE2,1,162.053
2015,NUTS,2010,SE2,1,157.16
2017,NUTS,2010,SE2,1,179.967
2019,NUTS,2010,SE2,1,252.618
2011,NUTS,2010,SE21,2,7.309
2013,NUTS,2010,SE21,2,8.9
2015,NUTS,2010,SE21,2,7.056
2017,NUTS,2010,SE21,2,10.586
2019,NUTS,2010,SE21,2,11.427
2011,NUTS,2010,SE22,2,60.799
2013,NUTS,2010,SE22,2,75.363
2015,NUTS,2010,SE22,2,68.958
2017,NUTS,2010,SE22,2,75.765
2019,NUTS,2010,SE22,2,100.197
2011,NUTS,2010,SE23,2,87.377
2013,NUTS,2010,SE23,2,77.906
2015,NUTS,2010,SE23,2,81.253
2017,NUTS,2010,SE23,2,93.616
2019,NUTS,2010,SE23,2,140.994
2011,NUTS,2010,SE3,1,70.544
2013,NUTS,2010,SE3,1,60.799
2015,NUTS,2010,SE3,1,58.374
2017,NUTS,2010,SE3,1,64.763
2019,NUTS,2010,SE3,1,72.811
2011,NUTS,2010,SE31,2,23.81
2013,NUTS,2010,SE31,2,16.182
2015,NUTS,2010,SE31,2,13.685
2017,NUTS,2010,SE31,2,13.804
2019,NUTS,2010,SE31,2,14.638
2011,NUTS,2010,SE32,2,4.098
2013,NUTS,2010,SE32,2,5.895
2015,NUTS,2010,SE32,2,5.346
2017,NUTS,2010,SE32,2,6.642
2019,NUTS,2010,SE32,2,5.1
2011,NUTS,2010,SE33,2,42.747
2013,NUTS,2010,SE33,2,38.606
2015,NUTS,2010,SE33,2,39.451
2017,NUTS,2010,SE33,2,44.317
2019,NUTS,2010,SE33,2,53.073
2011,NUTS,2010,SI,0,127.831
2012,NUTS,2010,SI,0,121.483
2013,NUTS,2010,SI,0,121.662
2014,NUTS,2010,SI,0,108.289
2015,NUTS,2010,SI,0,115.218
