year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_rse_t_fte
2018,NUTS,2010,PL21,2,7956.0
2019,NUTS,2010,PL21,2,9014.0
2011,NUTS,2010,PL22,2,1041.0
2012,NUTS,2010,PL22,2,1331.0
2013,NUTS,2010,PL22,2,1932.0
2014,NUTS,2010,PL22,2,2289.0
2015,NUTS,2010,PL22,2,2413.0
2016,NUTS,2010,PL22,2,3462.0
2017,NUTS,2010,PL22,2,4214.0
2018,NUTS,2010,PL22,2,4689.0
2019,NUTS,2010,PL22,2,5027.0
2011,NUTS,2010,PL3,1,1861.0
2012,NUTS,2010,PL3,1,2604.0
2013,NUTS,2010,PL3,1,3186.0
2014,NUTS,2010,PL3,1,4515.0
2015,NUTS,2010,PL3,1,3675.0
2011,NUTS,2010,PL31,2,228.0
2012,NUTS,2010,PL31,2,292.0
2013,NUTS,2010,PL31,2,412.0
2014,NUTS,2010,PL31,2,380.0
2015,NUTS,2010,PL31,2,584.0
2011,NUTS,2010,PL32,2,1364.0
2012,NUTS,2010,PL32,2,1920.0
2013,NUTS,2010,PL32,2,2337.0
2014,NUTS,2010,PL32,2,3660.0
2015,NUTS,2010,PL32,2,2502.0
2011,NUTS,2010,PL33,2,232.0
2012,NUTS,2010,PL33,2,197.0
2013,NUTS,2010,PL33,2,179.0
2015,NUTS,2010,PL33,2,298.0
2011,NUTS,2010,PL34,2,38.0
2012,NUTS,2010,PL34,2,194.0
2013,NUTS,2010,PL34,2,259.0
2015,NUTS,2010,PL34,2,291.0
2011,NUTS,2010,PL4,1,724.0
2012,NUTS,2010,PL4,1,1074.0
2013,NUTS,2010,PL4,1,1395.0
2014,NUTS,2010,PL4,1,1312.0
2015,NUTS,2010,PL4,1,1918.0
2016,NUTS,2010,PL4,1,2553.0
2018,NUTS,2010,PL4,1,3580.0
2019,NUTS,2010,PL4,1,3915.0
2011,NUTS,2010,PL41,2,524.0
2015,NUTS,2010,PL41,2,1536.0
2016,NUTS,2010,PL41,2,2046.0
2018,NUTS,2010,PL41,2,2636.0
2019,NUTS,2010,PL41,2,2885.0
2011,NUTS,2010,PL42,2,115.0
2012,NUTS,2010,PL42,2,161.0
2013,NUTS,2010,PL42,2,133.0
2014,NUTS,2010,PL42,2,209.0
2015,NUTS,2010,PL42,2,244.0
2016,NUTS,2010,PL42,2,294.0
2017,NUTS,2010,PL42,2,529.0
2018,NUTS,2010,PL42,2,598.0
2019,NUTS,2010,PL42,2,632.0
2011,NUTS,2010,PL43,2,86.0
2015,NUTS,2010,PL43,2,137.0
2016,NUTS,2010,PL43,2,212.0
2017,NUTS,2010,PL43,2,397.0
2018,NUTS,2010,PL43,2,347.0
2019,NUTS,2010,PL43,2,398.0
2011,NUTS,2010,PL5,1,853.0
2012,NUTS,2010,PL5,1,1232.0
2013,NUTS,2010,PL5,1,1609.0
2014,NUTS,2010,PL5,1,2035.0
2015,NUTS,2010,PL5,1,2444.0
2016,NUTS,2010,PL5,1,3477.0
2017,NUTS,2010,PL5,1,4719.0
2018,NUTS,2010,PL5,1,5690.0
2019,NUTS,2010,PL5,1,6198.0
2011,NUTS,2010,PL51,2,808.0
2012,NUTS,2010,PL51,2,1174.0
2013,NUTS,2010,PL51,2,1513.0
2014,NUTS,2010,PL51,2,1937.0
2015,NUTS,2010,PL51,2,2271.0
2016,NUTS,2010,PL51,2,3105.0
2017,NUTS,2010,PL51,2,4201.0
2018,NUTS,2010,PL51,2,5209.0
2019,NUTS,2010,PL51,2,5714.0
2011,NUTS,2010,PL52,2,45.0
2012,NUTS,2010,PL52,2,58.0
2013,NUTS,2010,PL52,2,97.0
2014,NUTS,2010,PL52,2,98.0
2015,NUTS,2010,PL52,2,174.0
2016,NUTS,2010,PL52,2,372.0
2017,NUTS,2010,PL52,2,518.0
2018,NUTS,2010,PL52,2,481.0
2019,NUTS,2010,PL52,2,483.0
2011,NUTS,2010,PL6,1,1537.0
2012,NUTS,2010,PL6,1,2115.0
2013,NUTS,2010,PL6,1,2226.0
2014,NUTS,2010,PL6,1,2758.0
2015,NUTS,2010,PL6,1,3519.0
2016,NUTS,2010,PL6,1,4081.0
2017,NUTS,2010,PL6,1,5371.0
2018,NUTS,2010,PL6,1,6656.0
2019,NUTS,2010,PL6,1,7107.0
2011,NUTS,2010,PL61,2,189.0
2012,NUTS,2010,PL61,2,470.0
2013,NUTS,2010,PL61,2,315.0
2014,NUTS,2010,PL61,2,402.0
2015,NUTS,2010,PL61,2,770.0
2016,NUTS,2010,PL61,2,946.0
2017,NUTS,2010,PL61,2,1359.0
2018,NUTS,2010,PL61,2,1330.0
2019,NUTS,2010,PL61,2,1348.0
2011,NUTS,2010,PL62,2,21.0
2012,NUTS,2010,PL62,2,55.0
2013,NUTS,2010,PL62,2,76.0
2014,NUTS,2010,PL62,2,104.0
2015,NUTS,2010,PL62,2,141.0
2016,NUTS,2010,PL62,2,307.0
2017,NUTS,2010,PL62,2,419.0
2018,NUTS,2010,PL62,2,372.0
2019,NUTS,2010,PL62,2,498.0
2011,NUTS,2010,PL63,2,1327.0
2012,NUTS,2010,PL63,2,1590.0
2013,NUTS,2010,PL63,2,1835.0
2014,NUTS,2010,PL63,2,2251.0
2015,NUTS,2010,PL63,2,2607.0
2016,NUTS,2010,PL63,2,2829.0
2017,NUTS,2010,PL63,2,3593.0
2018,NUTS,2010,PL63,2,4954.0
2019,NUTS,2010,PL63,2,5261.0
2016,NUTS,2010,PL7,1,1928.0
2017,NUTS,2010,PL7,1,2147.0
2018,NUTS,2010,PL7,1,2056.0
2019,NUTS,2010,PL7,1,2259.0
2016,NUTS,2010,PL71,2,1665.0
2017,NUTS,2010,PL71,2,1802.0
2018,NUTS,2010,PL71,2,1737.0
2019,NUTS,2010,PL71,2,1931.0
2016,NUTS,2010,PL72,2,263.0
2017,NUTS,2010,PL72,2,345.0
2018,NUTS,2010,PL72,2,319.0
2019,NUTS,2010,PL72,2,328.0
2016,NUTS,2010,PL8,1,3732.0
2018,NUTS,2010,PL8,1,3968.0
2019,NUTS,2010,PL8,1,3924.0
2016,NUTS,2010,PL81,2,685.0
2017,NUTS,2010,PL81,2,872.0
2018,NUTS,2010,PL81,2,851.0
2019,NUTS,2010,PL81,2,722.0
2016,NUTS,2010,PL82,2,2688.0
2018,NUTS,2010,PL82,2,2673.0
2019,NUTS,2010,PL82,2,2652.0
2016,NUTS,2010,PL84,2,359.0
2018,NUTS,2010,PL84,2,444.0
2019,NUTS,2010,PL84,2,550.0
2016,NUTS,2010,PL9,1,15149.0
2017,NUTS,2010,PL9,1,21233.0
2018,NUTS,2010,PL9,1,22131.0
2019,NUTS,2010,PL9,1,20469.0
2016,NUTS,2010,PL91,2,14606.0
2017,NUTS,2010,PL91,2,20519.0
2019,NUTS,2010,PL91,2,19520.0
2016,NUTS,2010,PL92,2,543.0
2017,NUTS,2010,PL92,2,714.0
2019,NUTS,2010,PL92,2,949.0
2011,NUTS,2010,PT,0,12198.0
2012,NUTS,2010,PT,0,11931.0
2013,NUTS,2010,PT,0,10025.0
2014,NUTS,2010,PT,0,11203.0
2015,NUTS,2010,PT,0,11785.0
2016,NUTS,2010,PT,0,13426.0
2017,NUTS,2010,PT,0,15407.0
2018,NUTS,2010,PT,0,16746.0
2019,NUTS,2010,PT,0,19220.0
2020,NUTS,2010,PT,0,21979.0
2011,NUTS,2010,PT1,1,12114.0
2012,NUTS,2010,PT1,1,11855.0
2013,NUTS,2010,PT1,1,9973.0
2014,NUTS,2010,PT1,1,11151.0
2015,NUTS,2010,PT1,1,11709.0
2016,NUTS,2010,PT1,1,13352.0
2017,NUTS,2010,PT1,1,15296.0
2018,NUTS,2010,PT1,1,16563.0
2019,NUTS,2010,PT1,1,19041.0
2020,NUTS,2010,PT1,1,21784.0
2011,NUTS,2010,PT11,2,3600.0
2012,NUTS,2010,PT11,2,3627.0
2013,NUTS,2010,PT11,2,3370.0
2014,NUTS,2010,PT11,2,4149.0
2015,NUTS,2010,PT11,2,4226.0
2016,NUTS,2010,PT11,2,4774.0
2017,NUTS,2010,PT11,2,5828.0
2018,NUTS,2010,PT11,2,6140.0
2019,NUTS,2010,PT11,2,7460.0
2020,NUTS,2010,PT11,2,9004.0
2011,NUTS,2010,PT15,2,76.0
2012,NUTS,2010,PT15,2,66.0
2013,NUTS,2010,PT15,2,58.0
2014,NUTS,2010,PT15,2,60.0
2015,NUTS,2010,PT15,2,72.0
2016,NUTS,2010,PT15,2,77.0
2017,NUTS,2010,PT15,2,74.0
2018,NUTS,2010,PT15,2,87.0
2019,NUTS,2010,PT15,2,137.0
2020,NUTS,2010,PT15,2,199.0
2011,NUTS,2010,PT16,2,2512.0
2012,NUTS,2010,PT16,2,2537.0
2013,NUTS,2010,PT16,2,2263.0
2014,NUTS,2010,PT16,2,2656.0
2015,NUTS,2010,PT16,2,2558.0
2016,NUTS,2010,PT16,2,2910.0
2017,NUTS,2010,PT16,2,3454.0
2018,NUTS,2010,PT16,2,3843.0
2019,NUTS,2010,PT16,2,4226.0
2020,NUTS,2010,PT16,2,4347.0
2011,NUTS,2010,PT17,2,5699.0
2012,NUTS,2010,PT17,2,5379.0
2013,NUTS,2010,PT17,2,4062.0
2014,NUTS,2010,PT17,2,4034.0
2015,NUTS,2010,PT17,2,4570.0
2016,NUTS,2010,PT17,2,5183.0
2017,NUTS,2010,PT17,2,5429.0
2018,NUTS,2010,PT17,2,5887.0
2019,NUTS,2010,PT17,2,6513.0
2020,NUTS,2010,PT17,2,7409.0
2011,NUTS,2010,PT18,2,229.0
2012,NUTS,2010,PT18,2,246.0
2013,NUTS,2010,PT18,2,220.0
2014,NUTS,2010,PT18,2,253.0
2015,NUTS,2010,PT18,2,283.0
2016,NUTS,2010,PT18,2,408.0
2017,NUTS,2010,PT18,2,511.0
2018,NUTS,2010,PT18,2,607.0
2019,NUTS,2010,PT18,2,706.0
2020,NUTS,2010,PT18,2,824.0
2011,NUTS,2010,PT2,1,22.0
2012,NUTS,2010,PT2,1,27.0
2013,NUTS,2010,PT2,1,10.0
2014,NUTS,2010,PT2,1,15.0
2015,NUTS,2010,PT2,1,27.0
2016,NUTS,2010,PT2,1,34.0
2017,NUTS,2010,PT2,1,46.0
2018,NUTS,2010,PT2,1,61.0
2019,NUTS,2010,PT2,1,60.0
2020,NUTS,2010,PT2,1,53.0
2011,NUTS,2010,PT20,2,22.0
2012,NUTS,2010,PT20,2,27.0
2013,NUTS,2010,PT20,2,10.0
2014,NUTS,2010,PT20,2,15.0
2015,NUTS,2010,PT20,2,27.0
2016,NUTS,2010,PT20,2,34.0
2017,NUTS,2010,PT20,2,46.0
2018,NUTS,2010,PT20,2,61.0
2019,NUTS,2010,PT20,2,60.0
2020,NUTS,2010,PT20,2,53.0
2011,NUTS,2010,PT3,1,62.0
2012,NUTS,2010,PT3,1,49.0
2013,NUTS,2010,PT3,1,42.0
2014,NUTS,2010,PT3,1,38.0
2015,NUTS,2010,PT3,1,48.0
2016,NUTS,2010,PT3,1,39.0
2017,NUTS,2010,PT3,1,66.0
2018,NUTS,2010,PT3,1,122.0
2019,NUTS,2010,PT3,1,119.0
2020,NUTS,2010,PT3,1,142.0
2011,NUTS,2010,PT30,2,62.0
2012,NUTS,2010,PT30,2,49.0
2013,NUTS,2010,PT30,2,42.0
2014,NUTS,2010,PT30,2,38.0
2015,NUTS,2010,PT30,2,48.0
2016,NUTS,2010,PT30,2,39.0
2017,NUTS,2010,PT30,2,66.0
2018,NUTS,2010,PT30,2,122.0
2019,NUTS,2010,PT30,2,119.0
2020,NUTS,2010,PT30,2,142.0
2011,NUTS,2010,RO,0,3518.0
2012,NUTS,2010,RO,0,4956.0
2013,NUTS,2010,RO,0,5333.0
2014,NUTS,2010,RO,0,5244.0
2015,NUTS,2010,RO,0,4234.0
2016,NUTS,2010,RO,0,4857.0
2017,NUTS,2010,RO,0,4467.0
2018,NUTS,2010,RO,0,4643.0
2019,NUTS,2010,RO,0,4606.0
2020,NUTS,2010,RO,0,4989.0
2011,NUTS,2010,RO1,1,449.0
2012,NUTS,2010,RO1,1,804.0
2013,NUTS,2010,RO1,1,435.0
2014,NUTS,2010,RO1,1,702.0
2015,NUTS,2010,RO1,1,538.0
2016,NUTS,2010,RO1,1,614.0
2017,NUTS,2010,RO1,1,369.0
2018,NUTS,2010,RO1,1,526.0
2019,NUTS,2010,RO1,1,533.0
2011,NUTS,2010,RO11,2,178.0
2012,NUTS,2010,RO11,2,502.0
2013,NUTS,2010,RO11,2,238.0
2014,NUTS,2010,RO11,2,302.0
2015,NUTS,2010,RO11,2,246.0
2016,NUTS,2010,RO11,2,247.0
2017,NUTS,2010,RO11,2,162.0
2018,NUTS,2010,RO11,2,284.0
2019,NUTS,2010,RO11,2,232.0
2011,NUTS,2010,RO12,2,271.0
2012,NUTS,2010,RO12,2,301.0
2013,NUTS,2010,RO12,2,197.0
2014,NUTS,2010,RO12,2,400.0
2015,NUTS,2010,RO12,2,292.0
2016,NUTS,2010,RO12,2,367.0
2017,NUTS,2010,RO12,2,207.0
2018,NUTS,2010,RO12,2,242.0
2019,NUTS,2010,RO12,2,301.0
2011,NUTS,2010,RO2,1,185.0
2012,NUTS,2010,RO2,1,338.0
2013,NUTS,2010,RO2,1,378.0
2014,NUTS,2010,RO2,1,250.0
2015,NUTS,2010,RO2,1,263.0
2016,NUTS,2010,RO2,1,247.0
2017,NUTS,2010,RO2,1,223.0
2018,NUTS,2010,RO2,1,189.0
2019,NUTS,2010,RO2,1,506.0
2011,NUTS,2010,RO21,2,171.0
2012,NUTS,2010,RO21,2,265.0
2013,NUTS,2010,RO21,2,348.0
2014,NUTS,2010,RO21,2,201.0
2015,NUTS,2010,RO21,2,216.0
2016,NUTS,2010,RO21,2,198.0
2017,NUTS,2010,RO21,2,196.0
2018,NUTS,2010,RO21,2,172.0
2019,NUTS,2010,RO21,2,496.0
2011,NUTS,2010,RO22,2,13.0
2012,NUTS,2010,RO22,2,72.0
2013,NUTS,2010,RO22,2,30.0
2014,NUTS,2010,RO22,2,49.0
2015,NUTS,2010,RO22,2,47.0
2016,NUTS,2010,RO22,2,49.0
2017,NUTS,2010,RO22,2,27.0
2018,NUTS,2010,RO22,2,17.0
2019,NUTS,2010,RO22,2,10.0
2011,NUTS,2010,RO3,1,2742.0
2012,NUTS,2010,RO3,1,3615.0
2013,NUTS,2010,RO3,1,4243.0
2014,NUTS,2010,RO3,1,4006.0
2015,NUTS,2010,RO3,1,3124.0
2016,NUTS,2010,RO3,1,3669.0
2017,NUTS,2010,RO3,1,3595.0
2018,NUTS,2010,RO3,1,2974.0
2019,NUTS,2010,RO3,1,2582.0
2011,NUTS,2010,RO31,2,393.0
2012,NUTS,2010,RO31,2,868.0
2013,NUTS,2010,RO31,2,1439.0
2014,NUTS,2010,RO31,2,1268.0
2015,NUTS,2010,RO31,2,779.0
2016,NUTS,2010,RO31,2,838.0
2017,NUTS,2010,RO31,2,733.0
2018,NUTS,2010,RO31,2,705.0
2019,NUTS,2010,RO31,2,696.0
2011,NUTS,2010,RO32,2,2349.0
2012,NUTS,2010,RO32,2,2748.0
2013,NUTS,2010,RO32,2,2804.0
2014,NUTS,2010,RO32,2,2738.0
2015,NUTS,2010,RO32,2,2345.0
2016,NUTS,2010,RO32,2,2831.0
2017,NUTS,2010,RO32,2,2862.0
2018,NUTS,2010,RO32,2,2269.0
2019,NUTS,2010,RO32,2,1886.0
2011,NUTS,2010,RO4,1,142.0
2012,NUTS,2010,RO4,1,200.0
2013,NUTS,2010,RO4,1,277.0
2014,NUTS,2010,RO4,1,286.0
2015,NUTS,2010,RO4,1,309.0
2016,NUTS,2010,RO4,1,327.0
2017,NUTS,2010,RO4,1,280.0
2018,NUTS,2010,RO4,1,954.0
2019,NUTS,2010,RO4,1,985.0
2011,NUTS,2010,RO41,2,65.0
2012,NUTS,2010,RO41,2,101.0
2013,NUTS,2010,RO41,2,15.0
2014,NUTS,2010,RO41,2,98.0
2015,NUTS,2010,RO41,2,85.0
2016,NUTS,2010,RO41,2,51.0
2017,NUTS,2010,RO41,2,85.0
2018,NUTS,2010,RO41,2,52.0
2019,NUTS,2010,RO41,2,39.0
2011,NUTS,2010,RO42,2,77.0
2012,NUTS,2010,RO42,2,99.0
2013,NUTS,2010,RO42,2,263.0
2014,NUTS,2010,RO42,2,188.0
2015,NUTS,2010,RO42,2,224.0
2016,NUTS,2010,RO42,2,276.0
2017,NUTS,2010,RO42,2,195.0
2018,NUTS,2010,RO42,2,902.0
2019,NUTS,2010,RO42,2,946.0
2011,NUTS,2010,RS,0,149.0
2012,NUTS,2010,RS,0,276.0
2013,NUTS,2010,RS,0,372.0
2014,NUTS,2010,RS,0,1421.0
2015,NUTS,2010,RS,0,1406.0
2016,NUTS,2010,RS,0,1993.0
2017,NUTS,2010,RS,0,1549.0
2018,NUTS,2010,RS,0,1192.0
2019,NUTS,2010,RS,0,1401.0
2020,NUTS,2010,RS,0,1469.0
2018,NUTS,2010,RS1,1,1086.0
2019,NUTS,2010,RS1,1,1246.0
2020,NUTS,2010,RS1,1,1304.0
2018,NUTS,2010,RS11,2,785.0
2019,NUTS,2010,RS11,2,944.0
2020,NUTS,2010,RS11,2,1156.0
2018,NUTS,2010,RS12,2,301.0
2019,NUTS,2010,RS12,2,301.0
2020,NUTS,2010,RS12,2,148.0
2018,NUTS,2010,RS2,1,107.0
2019,NUTS,2010,RS2,1,156.0
2020,NUTS,2010,RS2,1,164.0
2018,NUTS,2010,RS21,2,28.0
2019,NUTS,2010,RS21,2,40.0
2020,NUTS,2010,RS21,2,44.0
2018,NUTS,2010,RS22,2,79.0
2019,NUTS,2010,RS22,2,116.0
2020,NUTS,2010,RS22,2,120.0
2011,NUTS,2010,RU,0,214744.0
2012,NUTS,2010,RU,0,204731.0
2013,NUTS,2010,RU,0,205455.0
2014,NUTS,2010,RU,0,207593.0
2015,NUTS,2010,RU,0,208604.0
2017,NUTS,2010,RU,0,193425.0
2018,NUTS,2010,RU,0,179312.0
2019,NUTS,2010,RU,0,192210.0
2011,NUTS,2010,SE,0,29310.0
2012,NUTS,2010,SE,0,30497.0
2013,NUTS,2010,SE,0,43141.0
2014,NUTS,2010,SE,0,44433.0
2015,NUTS,2010,SE,0,45067.0
2016,NUTS,2010,SE,0,47127.0
2017,NUTS,2010,SE,0,51843.0
2018,NUTS,2010,SE,0,54720.0
2019,NUTS,2010,SE,0,55498.0
2020,NUTS,2010,SE,0,57538.0
2011,NUTS,2010,SE1,1,14408.0
2013,NUTS,2010,SE1,1,21874.0
2015,NUTS,2010,SE1,1,23836.0
2017,NUTS,2010,SE1,1,25045.0
2019,NUTS,2010,SE1,1,26065.0
2011,NUTS,2010,SE11,2,9482.0
2013,NUTS,2010,SE11,2,14553.0
2015,NUTS,2010,SE11,2,15739.0
2017,NUTS,2010,SE11,2,18630.0
2019,NUTS,2010,SE11,2,18222.0
2011,NUTS,2010,SE12,2,4925.0
2013,NUTS,2010,SE12,2,7321.0
2015,NUTS,2010,SE12,2,8096.0
2017,NUTS,2010,SE12,2,6415.0
2019,NUTS,2010,SE12,2,7843.0
2011,NUTS,2010,SE2,1,13069.0
2013,NUTS,2010,SE2,1,18563.0
2015,NUTS,2010,SE2,1,18613.0
2017,NUTS,2010,SE2,1,24040.0
2011,NUTS,2010,SE21,2,1169.0
2013,NUTS,2010,SE21,2,1859.0
2015,NUTS,2010,SE21,2,1523.0
2011,NUTS,2010,SE22,2,2940.0
2013,NUTS,2010,SE22,2,6443.0
2015,NUTS,2010,SE22,2,6539.0
2017,NUTS,2010,SE22,2,6199.0
2019,NUTS,2010,SE22,2,8662.0
2011,NUTS,2010,SE23,2,8960.0
2013,NUTS,2010,SE23,2,10261.0
2015,NUTS,2010,SE23,2,10551.0
2017,NUTS,2010,SE23,2,16088.0
2019,NUTS,2010,SE23,2,16536.0
2011,NUTS,2010,SE3,1,1834.0
2013,NUTS,2010,SE3,1,2706.0
2015,NUTS,2010,SE3,1,2620.0
2017,NUTS,2010,SE3,1,2655.0
2011,NUTS,2010,SE31,2,964.0
2013,NUTS,2010,SE31,2,1482.0
2015,NUTS,2010,SE31,2,1650.0
2017,NUTS,2010,SE31,2,1343.0
2019,NUTS,2010,SE31,2,1146.0
2011,NUTS,2010,SE32,2,299.0
2013,NUTS,2010,SE32,2,335.0
2015,NUTS,2010,SE32,2,295.0
2011,NUTS,2010,SE33,2,570.0
2013,NUTS,2010,SE33,2,890.0
2015,NUTS,2010,SE33,2,675.0
2017,NUTS,2010,SE33,2,826.0
2019,NUTS,2010,SE33,2,923.0
2011,NUTS,2010,SI,0,4510.0
2012,NUTS,2010,SI,0,4618.0
2013,NUTS,2010,SI,0,4664.0
2014,NUTS,2010,SI,0,4637.0
2015,NUTS,2010,SI,0,4191.0
2016,NUTS,2010,SI,0,4489.0
2017,NUTS,2010,SI,0,5757.0
2018,NUTS,2010,SI,0,6270.0
2019,NUTS,2010,SI,0,6383.0
2020,NUTS,2010,SI,0,6224.0
2011,NUTS,2010,SI0,1,4510.0
2012,NUTS,2010,SI0,1,4618.0
2013,NUTS,2010,SI0,1,4664.0
2014,NUTS,2010,SI0,1,4637.0
2015,NUTS,2010,SI0,1,4191.0
2016,NUTS,2010,SI0,1,4489.0
2017,NUTS,2010,SI0,1,5757.0
2018,NUTS,2010,SI0,1,6270.0
2019,NUTS,2010,SI0,1,6383.0
2013,NUTS,2010,SI03,2,1670.0
2014,NUTS,2010,SI03,2,1695.0
2015,NUTS,2010,SI03,2,1487.0
2016,NUTS,2010,SI03,2,1538.0
2017,NUTS,2010,SI03,2,1933.0
2018,NUTS,2010,SI03,2,2166.0
2019,NUTS,2010,SI03,2,2286.0
2013,NUTS,2010,SI04,2,2994.0
2014,NUTS,2010,SI04,2,2941.0
2015,NUTS,2010,SI04,2,2703.0
2016,NUTS,2010,SI04,2,2952.0
2017,NUTS,2010,SI04,2,3824.0
2018,NUTS,2010,SI04,2,4104.0
2019,NUTS,2010,SI04,2,4096.0
2011,NUTS,2010,SK,0,2058.0
2012,NUTS,2010,SK,0,2482.0
2013,NUTS,2010,SK,0,2436.0
2014,NUTS,2010,SK,0,2645.0
2015,NUTS,2010,SK,0,2789.0
2016,NUTS,2010,SK,0,2846.0
2017,NUTS,2010,SK,0,3333.0
2018,NUTS,2010,SK,0,3918.0
2019,NUTS,2010,SK,0,4216.0
2020,NUTS,2010,SK,0,4243.0
2011,NUTS,2010,SK01,2,694.0
2012,NUTS,2010,SK01,2,1059.0
2013,NUTS,2010,SK01,2,1164.0
2014,NUTS,2010,SK01,2,794.0
2015,NUTS,2010,SK01,2,892.0
2016,NUTS,2010,SK01,2,1251.0
2017,NUTS,2010,SK01,2,1294.0
2018,NUTS,2010,SK01,2,1500.0
2019,NUTS,2010,SK01,2,1532.0
2020,NUTS,2010,SK01,2,1713.0
2011,NUTS,2010,SK02,2,716.0
2012,NUTS,2010,SK02,2,697.0
2013,NUTS,2010,SK02,2,572.0
2014,NUTS,2010,SK02,2,950.0
2015,NUTS,2010,SK02,2,1018.0
2016,NUTS,2010,SK02,2,701.0
2017,NUTS,2010,SK02,2,1130.0
2018,NUTS,2010,SK02,2,1223.0
2019,NUTS,2010,SK02,2,1322.0
2020,NUTS,2010,SK02,2,1303.0
2011,NUTS,2010,SK03,2,390.0
2012,NUTS,2010,SK03,2,430.0
2013,NUTS,2010,SK03,2,411.0
2014,NUTS,2010,SK03,2,591.0
2015,NUTS,2010,SK03,2,572.0
2016,NUTS,2010,SK03,2,470.0
2017,NUTS,2010,SK03,2,471.0
2018,NUTS,2010,SK03,2,603.0
2019,NUTS,2010,SK03,2,722.0
2020,NUTS,2010,SK03,2,726.0
2011,NUTS,2010,SK04,2,258.0
2012,NUTS,2010,SK04,2,296.0
2013,NUTS,2010,SK04,2,290.0
2014,NUTS,2010,SK04,2,310.0
2015,NUTS,2010,SK04,2,307.0
2016,NUTS,2010,SK04,2,424.0
2017,NUTS,2010,SK04,2,438.0
2018,NUTS,2010,SK04,2,591.0
2019,NUTS,2010,SK04,2,639.0
2020,NUTS,2010,SK04,2,501.0
2011,NUTS,2010,TR,0,30404.0
2012,NUTS,2010,TR,0,35034.0
2013,NUTS,2010,TR,0,40207.0
2014,NUTS,2010,TR,0,41847.0
2015,NUTS,2010,TR,0,45313.0
2016,NUTS,2010,TR,0,52463.0
2017,NUTS,2010,TR,0,62305.0
2018,NUTS,2010,TR,0,75308.0
2019,NUTS,2010,TR,0,83706.0
2020,NUTS,2010,TR,0,97205.0
2011,NUTS,2010,UK,0,89043.0
2012,NUTS,2010,UK,0,90422.0
2013,NUTS,2010,UK,0,98469.0
2014,NUTS,2010,UK,0,102221.0
2015,NUTS,2010,UK,0,105774.0
2016,NUTS,2010,UK,0,110149.0
2017,NUTS,2010,UK,0,113807.0
2018,NUTS,2010,UK,0,123022.0
2019,NUTS,2010,UK,0,133038.0
2011,NUTS,2010,UKC,1,1909.0
2012,NUTS,2010,UKC,1,1887.0
2013,NUTS,2010,UKC,1,2575.0
2014,NUTS,2010,UKC,1,2002.0
2015,NUTS,2010,UKC,1,2154.0
2016,NUTS,2010,UKC,1,2126.0
2017,NUTS,2010,UKC,1,2582.0
2018,NUTS,2010,UKC,1,2913.0
2011,NUTS,2010,UKC1,2,857.0
2012,NUTS,2010,UKC1,2,933.0
2013,NUTS,2010,UKC1,2,1506.0
2014,NUTS,2010,UKC1,2,878.0
2015,NUTS,2010,UKC1,2,857.0
2016,NUTS,2010,UKC1,2,727.0
2017,NUTS,2010,UKC1,2,937.0
2018,NUTS,2010,UKC1,2,1132.0
2011,NUTS,2010,UKC2,2,1053.0
2012,NUTS,2010,UKC2,2,954.0
2013,NUTS,2010,UKC2,2,1069.0
2014,NUTS,2010,UKC2,2,1124.0
2015,NUTS,2010,UKC2,2,1297.0
2016,NUTS,2010,UKC2,2,1399.0
2017,NUTS,2010,UKC2,2,1646.0
2018,NUTS,2010,UKC2,2,1781.0
2011,NUTS,2010,UKD,1,6456.0
2012,NUTS,2010,UKD,1,6452.0
2013,NUTS,2010,UKD,1,6215.0
2014,NUTS,2010,UKD,1,6808.0
2015,NUTS,2010,UKD,1,7610.0
2016,NUTS,2010,UKD,1,7304.0
2017,NUTS,2010,UKD,1,8087.0
2018,NUTS,2010,UKD,1,8429.0
2011,NUTS,2010,UKD1,2,357.0
2012,NUTS,2010,UKD1,2,248.0
2013,NUTS,2010,UKD1,2,259.0
2014,NUTS,2010,UKD1,2,282.0
2015,NUTS,2010,UKD1,2,262.0
2016,NUTS,2010,UKD1,2,259.0
2017,NUTS,2010,UKD1,2,260.0
2018,NUTS,2010,UKD1,2,317.0
2011,NUTS,2010,UKD3,2,1708.0
2012,NUTS,2010,UKD3,2,1734.0
2013,NUTS,2010,UKD3,2,1524.0
2014,NUTS,2010,UKD3,2,1781.0
2015,NUTS,2010,UKD3,2,2216.0
2016,NUTS,2010,UKD3,2,2384.0
2017,NUTS,2010,UKD3,2,2595.0
2018,NUTS,2010,UKD3,2,2844.0
2011,NUTS,2010,UKD4,2,1542.0
2012,NUTS,2010,UKD4,2,1598.0
2013,NUTS,2010,UKD4,2,1628.0
2014,NUTS,2010,UKD4,2,1567.0
2015,NUTS,2010,UKD4,2,1782.0
2016,NUTS,2010,UKD4,2,1283.0
2017,NUTS,2010,UKD4,2,1959.0
2018,NUTS,2010,UKD4,2,2071.0
2011,NUTS,2010,UKD6,2,1951.0
2012,NUTS,2010,UKD6,2,1975.0
2013,NUTS,2010,UKD6,2,1830.0
2014,NUTS,2010,UKD6,2,1869.0
2015,NUTS,2010,UKD6,2,2045.0
2016,NUTS,2010,UKD6,2,1775.0
2017,NUTS,2010,UKD6,2,1710.0
2018,NUTS,2010,UKD6,2,1544.0
