year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_ht
2006,NUTS,2010,DE71D,3,16.843
2007,NUTS,2010,DE71D,3,18.938
2008,NUTS,2010,DE71D,3,12.218
2009,NUTS,2010,DE71D,3,27.577
2010,NUTS,2010,DE71D,3,32.46
2011,NUTS,2010,DE71D,3,8.082
2012,NUTS,2010,DE71D,3,7.752
2000,NUTS,2010,DE71E,3,45.152
2001,NUTS,2010,DE71E,3,28.206
2002,NUTS,2010,DE71E,3,31.717
2003,NUTS,2010,DE71E,3,7.655
2004,NUTS,2010,DE71E,3,26.846
2005,NUTS,2010,DE71E,3,17.243
2006,NUTS,2010,DE71E,3,10.472
2007,NUTS,2010,DE71E,3,24.488
2008,NUTS,2010,DE71E,3,19.528
2009,NUTS,2010,DE71E,3,25.36
2010,NUTS,2010,DE71E,3,36.119
2011,NUTS,2010,DE71E,3,28.388
2012,NUTS,2010,DE71E,3,33.006
2000,NUTS,2010,DE72,2,46.996
2001,NUTS,2010,DE72,2,34.743
2002,NUTS,2010,DE72,2,27.539
2003,NUTS,2010,DE72,2,31.175
2004,NUTS,2010,DE72,2,36.031
2005,NUTS,2010,DE72,2,26.526
2006,NUTS,2010,DE72,2,24.243
2007,NUTS,2010,DE72,2,17.191
2008,NUTS,2010,DE72,2,14.963
2009,NUTS,2010,DE72,2,25.098
2010,NUTS,2010,DE72,2,19.066
2011,NUTS,2010,DE72,2,28.436
2012,NUTS,2010,DE72,2,19.507
2000,NUTS,2010,DE721,3,39.177
2001,NUTS,2010,DE721,3,45.901
2002,NUTS,2010,DE721,3,22.294
2003,NUTS,2010,DE721,3,30.074
2004,NUTS,2010,DE721,3,36.628
2005,NUTS,2010,DE721,3,13.932
2006,NUTS,2010,DE721,3,7.347
2007,NUTS,2010,DE721,3,15.942
2008,NUTS,2010,DE721,3,13.176
2009,NUTS,2010,DE721,3,30.082
2010,NUTS,2010,DE721,3,19.549
2011,NUTS,2010,DE721,3,18.832
2012,NUTS,2010,DE721,3,15.502
2000,NUTS,2010,DE722,3,60.011
2001,NUTS,2010,DE722,3,26.212
2002,NUTS,2010,DE722,3,28.512
2003,NUTS,2010,DE722,3,32.262
2004,NUTS,2010,DE722,3,24.711
2005,NUTS,2010,DE722,3,21.04
2006,NUTS,2010,DE722,3,19.193
2007,NUTS,2010,DE722,3,14.767
2008,NUTS,2010,DE722,3,11.625
2009,NUTS,2010,DE722,3,18.98
2010,NUTS,2010,DE722,3,6.67
2011,NUTS,2010,DE722,3,25.636
2012,NUTS,2010,DE722,3,31.805
2000,NUTS,2010,DE723,3,54.258
2001,NUTS,2010,DE723,3,3.593
2002,NUTS,2010,DE723,3,12.238
2003,NUTS,2010,DE723,3,13.25
2004,NUTS,2010,DE723,3,20.701
2005,NUTS,2010,DE723,3,22.253
2006,NUTS,2010,DE723,3,11.266
2007,NUTS,2010,DE723,3,9.052
2008,NUTS,2010,DE723,3,2.878
2009,NUTS,2010,DE723,3,12.389
2010,NUTS,2010,DE723,3,10.671
2011,NUTS,2010,DE723,3,6.326
2012,NUTS,2010,DE723,3,6.868
2000,NUTS,2010,DE724,3,44.443
2001,NUTS,2010,DE724,3,67.041
2002,NUTS,2010,DE724,3,48.087
2003,NUTS,2010,DE724,3,47.226
2004,NUTS,2010,DE724,3,65.479
2005,NUTS,2010,DE724,3,47.3
2006,NUTS,2010,DE724,3,62.632
2007,NUTS,2010,DE724,3,34.317
2008,NUTS,2010,DE724,3,35.252
2009,NUTS,2010,DE724,3,44.639
2010,NUTS,2010,DE724,3,42.325
2011,NUTS,2010,DE724,3,67.508
2012,NUTS,2010,DE724,3,22.323
2000,NUTS,2010,DE725,3,29.494
2001,NUTS,2010,DE725,3,6.836
2002,NUTS,2010,DE725,3,15.446
2003,NUTS,2010,DE725,3,23.315
2004,NUTS,2010,DE725,3,19.32
2005,NUTS,2010,DE725,3,27.759
2006,NUTS,2010,DE725,3,8.637
2009,NUTS,2010,DE725,3,3.474
2010,NUTS,2010,DE725,3,6.757
2011,NUTS,2010,DE725,3,2.284
2012,NUTS,2010,DE725,3,13.82
2000,NUTS,2010,DE73,2,8.471
2001,NUTS,2010,DE73,2,6.038
2002,NUTS,2010,DE73,2,7.062
2003,NUTS,2010,DE73,2,7.081
2004,NUTS,2010,DE73,2,10.69
2005,NUTS,2010,DE73,2,2.741
2006,NUTS,2010,DE73,2,13.744
2007,NUTS,2010,DE73,2,5.776
2008,NUTS,2010,DE73,2,4.665
2009,NUTS,2010,DE73,2,7.227
2010,NUTS,2010,DE73,2,14.101
2011,NUTS,2010,DE73,2,7.589
2012,NUTS,2010,DE73,2,8.382
2000,NUTS,2010,DE731,3,16.156
2001,NUTS,2010,DE731,3,5.134
2002,NUTS,2010,DE731,3,17.099
2003,NUTS,2010,DE731,3,6.438
2004,NUTS,2010,DE731,3,7.205
2006,NUTS,2010,DE731,3,7.715
2007,NUTS,2010,DE731,3,4.754
2008,NUTS,2010,DE731,3,3.87
2009,NUTS,2010,DE731,3,16.069
2010,NUTS,2010,DE731,3,34.912
2011,NUTS,2010,DE731,3,14.831
2012,NUTS,2010,DE731,3,16.944
2000,NUTS,2010,DE732,3,9.351
2001,NUTS,2010,DE732,3,7.809
2002,NUTS,2010,DE732,3,11.451
2003,NUTS,2010,DE732,3,5.707
2004,NUTS,2010,DE732,3,0.911
2005,NUTS,2010,DE732,3,1.135
2006,NUTS,2010,DE732,3,18.561
2007,NUTS,2010,DE732,3,3.737
2009,NUTS,2010,DE732,3,0.778
2010,NUTS,2010,DE732,3,6.108
2011,NUTS,2010,DE732,3,3.452
2012,NUTS,2010,DE732,3,2.307
2000,NUTS,2010,DE733,3,2.822
2001,NUTS,2010,DE733,3,2.526
2002,NUTS,2010,DE733,3,6.0
2003,NUTS,2010,DE733,3,3.871
2004,NUTS,2010,DE733,3,12.994
2006,NUTS,2010,DE733,3,28.862
2007,NUTS,2010,DE733,3,18.081
2008,NUTS,2010,DE733,3,17.331
2009,NUTS,2010,DE733,3,1.613
2010,NUTS,2010,DE733,3,4.071
2011,NUTS,2010,DE733,3,5.972
2000,NUTS,2010,DE734,3,6.718
2001,NUTS,2010,DE734,3,8.821
2002,NUTS,2010,DE734,3,4.883
2003,NUTS,2010,DE734,3,7.119
2004,NUTS,2010,DE734,3,15.405
2005,NUTS,2010,DE734,3,4.084
2006,NUTS,2010,DE734,3,9.311
2007,NUTS,2010,DE734,3,5.163
2008,NUTS,2010,DE734,3,4.86
2009,NUTS,2010,DE734,3,17.012
2010,NUTS,2010,DE734,3,12.817
2011,NUTS,2010,DE734,3,11.098
2012,NUTS,2010,DE734,3,18.698
2000,NUTS,2010,DE735,3,17.221
2001,NUTS,2010,DE735,3,1.034
2002,NUTS,2010,DE735,3,2.74
2003,NUTS,2010,DE735,3,18.399
2004,NUTS,2010,DE735,3,28.525
2005,NUTS,2010,DE735,3,10.194
2006,NUTS,2010,DE735,3,12.478
2007,NUTS,2010,DE735,3,4.885
2008,NUTS,2010,DE735,3,8.34
2009,NUTS,2010,DE735,3,6.206
2010,NUTS,2010,DE735,3,22.208
2011,NUTS,2010,DE735,3,6.845
2012,NUTS,2010,DE735,3,6.611
2001,NUTS,2010,DE736,3,1.466
2002,NUTS,2010,DE736,3,3.521
2003,NUTS,2010,DE736,3,3.756
2004,NUTS,2010,DE736,3,2.653
2006,NUTS,2010,DE736,3,19.787
2007,NUTS,2010,DE736,3,5.984
2008,NUTS,2010,DE736,3,0.843
2010,NUTS,2010,DE736,3,3.065
2011,NUTS,2010,DE736,3,6.178
2012,NUTS,2010,DE736,3,1.557
2000,NUTS,2010,DE737,3,1.739
2001,NUTS,2010,DE737,3,17.55
2004,NUTS,2010,DE737,3,4.487
2005,NUTS,2010,DE737,3,2.259
2009,NUTS,2010,DE737,3,1.892
2010,NUTS,2010,DE737,3,9.562
2012,NUTS,2010,DE737,3,4.849
2000,NUTS,2010,DE8,1,8.171
2001,NUTS,2010,DE8,1,6.949
2002,NUTS,2010,DE8,1,9.484
2003,NUTS,2010,DE8,1,4.706
2004,NUTS,2010,DE8,1,12.712
2005,NUTS,2010,DE8,1,7.065
2006,NUTS,2010,DE8,1,13.542
2007,NUTS,2010,DE8,1,14.471
2008,NUTS,2010,DE8,1,11.133
2009,NUTS,2010,DE8,1,5.756
2010,NUTS,2010,DE8,1,7.037
2011,NUTS,2010,DE8,1,4.232
2012,NUTS,2010,DE8,1,2.814
2000,NUTS,2010,DE80,2,8.171
2001,NUTS,2010,DE80,2,6.949
2002,NUTS,2010,DE80,2,9.484
2003,NUTS,2010,DE80,2,4.706
2004,NUTS,2010,DE80,2,12.712
2005,NUTS,2010,DE80,2,7.065
2006,NUTS,2010,DE80,2,13.542
2007,NUTS,2010,DE80,2,14.471
2008,NUTS,2010,DE80,2,11.133
2009,NUTS,2010,DE80,2,5.756
2010,NUTS,2010,DE80,2,7.037
2011,NUTS,2010,DE80,2,4.232
2012,NUTS,2010,DE80,2,2.814
2000,NUTS,2010,DE801,3,66.781
2001,NUTS,2010,DE801,3,60.476
2002,NUTS,2010,DE801,3,128.892
2003,NUTS,2010,DE801,3,5.472
2004,NUTS,2010,DE801,3,134.672
2005,NUTS,2010,DE801,3,115.628
2006,NUTS,2010,DE801,3,193.502
2007,NUTS,2010,DE801,3,115.095
2008,NUTS,2010,DE801,3,146.346
2009,NUTS,2010,DE801,3,84.24
2010,NUTS,2010,DE801,3,44.516
2011,NUTS,2010,DE801,3,30.58
2012,NUTS,2010,DE801,3,9.627
2002,NUTS,2010,DE802,3,2.37
2005,NUTS,2010,DE802,3,4.821
2007,NUTS,2010,DE802,3,12.293
2008,NUTS,2010,DE802,3,26.223
2009,NUTS,2010,DE802,3,7.59
2000,NUTS,2010,DE803,3,17.414
2001,NUTS,2010,DE803,3,12.568
2002,NUTS,2010,DE803,3,7.539
2003,NUTS,2010,DE803,3,10.088
2004,NUTS,2010,DE803,3,3.227
2005,NUTS,2010,DE803,3,4.171
2006,NUTS,2010,DE803,3,7.527
2007,NUTS,2010,DE803,3,20.614
2008,NUTS,2010,DE803,3,13.472
2009,NUTS,2010,DE803,3,0.895
2010,NUTS,2010,DE803,3,3.723
2011,NUTS,2010,DE803,3,3.305
2012,NUTS,2010,DE803,3,3.427
2000,NUTS,2010,DE804,3,1.652
2002,NUTS,2010,DE804,3,2.501
2003,NUTS,2010,DE804,3,3.342
2004,NUTS,2010,DE804,3,8.496
2005,NUTS,2010,DE804,3,2.574
2006,NUTS,2010,DE804,3,15.519
2009,NUTS,2010,DE804,3,3.454
2010,NUTS,2010,DE804,3,26.62
2011,NUTS,2010,DE804,3,1.47
2012,NUTS,2010,DE804,3,12.277
2000,NUTS,2010,DE805,3,5.38
2004,NUTS,2010,DE805,3,5.58
2008,NUTS,2010,DE805,3,5.687
2003,NUTS,2010,DE806,3,21.659
2004,NUTS,2010,DE806,3,10.938
2011,NUTS,2010,DE806,3,22.524
2000,NUTS,2010,DE807,3,6.44
2001,NUTS,2010,DE807,3,7.027
2002,NUTS,2010,DE807,3,2.78
2004,NUTS,2010,DE807,3,2.758
2005,NUTS,2010,DE807,3,8.34
2006,NUTS,2010,DE807,3,4.837
2007,NUTS,2010,DE807,3,9.039
2009,NUTS,2010,DE807,3,10.669
2010,NUTS,2010,DE807,3,10.645
2011,NUTS,2010,DE807,3,5.717
2012,NUTS,2010,DE807,3,10.008
2004,NUTS,2010,DE808,3,5.561
2002,NUTS,2010,DE809,3,6.025
2004,NUTS,2010,DE809,3,12.252
2005,NUTS,2010,DE809,3,4.66
2007,NUTS,2010,DE809,3,23.779
2011,NUTS,2010,DE809,3,3.334
2001,NUTS,2010,DE80A,3,1.519
2002,NUTS,2010,DE80A,3,7.617
2008,NUTS,2010,DE80A,3,1.348
2000,NUTS,2010,DE80B,3,11.3
2002,NUTS,2010,DE80B,3,7.691
2003,NUTS,2010,DE80B,3,2.894
2004,NUTS,2010,DE80B,3,14.623
2006,NUTS,2010,DE80B,3,17.964
2007,NUTS,2010,DE80B,3,8.135
2010,NUTS,2010,DE80B,3,6.364
2004,NUTS,2010,DE80C,3,7.27
2007,NUTS,2010,DE80C,3,19.85
2009,NUTS,2010,DE80C,3,15.209
2010,NUTS,2010,DE80C,3,7.668
2000,NUTS,2010,DE80D,3,13.973
2001,NUTS,2010,DE80D,3,2.776
2002,NUTS,2010,DE80D,3,4.247
2003,NUTS,2010,DE80D,3,4.293
2004,NUTS,2010,DE80D,3,20.227
2005,NUTS,2010,DE80D,3,2.899
2006,NUTS,2010,DE80D,3,4.457
2008,NUTS,2010,DE80D,3,1.827
2010,NUTS,2010,DE80D,3,3.094
2011,NUTS,2010,DE80D,3,18.949
2012,NUTS,2010,DE80D,3,5.067
2001,NUTS,2010,DE80E,3,8.242
2003,NUTS,2010,DE80E,3,25.463
2004,NUTS,2010,DE80E,3,26.238
2005,NUTS,2010,DE80E,3,2.735
2006,NUTS,2010,DE80E,3,4.821
2007,NUTS,2010,DE80E,3,26.558
2009,NUTS,2010,DE80E,3,2.123
2010,NUTS,2010,DE80E,3,2.82
2011,NUTS,2010,DE80E,3,2.844
2012,NUTS,2010,DE80E,3,4.339
2000,NUTS,2010,DE80F,3,30.229
2001,NUTS,2010,DE80F,3,26.174
2002,NUTS,2010,DE80F,3,41.365
2003,NUTS,2010,DE80F,3,2.22
2004,NUTS,2010,DE80F,3,28.338
2005,NUTS,2010,DE80F,3,19.27
2006,NUTS,2010,DE80F,3,51.229
2007,NUTS,2010,DE80F,3,33.694
2008,NUTS,2010,DE80F,3,38.192
2009,NUTS,2010,DE80F,3,14.035
2010,NUTS,2010,DE80F,3,28.322
2001,NUTS,2010,DE80G,3,6.154
2003,NUTS,2010,DE80G,3,4.685
2006,NUTS,2010,DE80G,3,9.739
2007,NUTS,2010,DE80G,3,9.874
2008,NUTS,2010,DE80G,3,3.301
2008,NUTS,2010,DE80H,3,17.213
2001,NUTS,2010,DE80I,3,5.876
2005,NUTS,2010,DE80I,3,4.188
2011,NUTS,2010,DE80I,3,1.941
2000,NUTS,2010,DE9,1,30.817
2001,NUTS,2010,DE9,1,31.976
2002,NUTS,2010,DE9,1,30.458
2003,NUTS,2010,DE9,1,33.94
2004,NUTS,2010,DE9,1,32.689
2005,NUTS,2010,DE9,1,26.282
2006,NUTS,2010,DE9,1,19.994
2007,NUTS,2010,DE9,1,24.607
2008,NUTS,2010,DE9,1,29.906
2009,NUTS,2010,DE9,1,23.335
2010,NUTS,2010,DE9,1,20.485
2011,NUTS,2010,DE9,1,21.771
2012,NUTS,2010,DE9,1,19.783
2000,NUTS,2010,DE91,2,34.313
2001,NUTS,2010,DE91,2,53.566
2002,NUTS,2010,DE91,2,43.561
2003,NUTS,2010,DE91,2,44.236
2004,NUTS,2010,DE91,2,36.124
2005,NUTS,2010,DE91,2,25.161
2006,NUTS,2010,DE91,2,18.104
2007,NUTS,2010,DE91,2,20.045
2008,NUTS,2010,DE91,2,32.106
2009,NUTS,2010,DE91,2,28.953
2010,NUTS,2010,DE91,2,21.977
2011,NUTS,2010,DE91,2,27.626
2012,NUTS,2010,DE91,2,21.781
2000,NUTS,2010,DE911,3,72.953
2001,NUTS,2010,DE911,3,157.964
2002,NUTS,2010,DE911,3,95.228
2003,NUTS,2010,DE911,3,114.47
2004,NUTS,2010,DE911,3,71.121
2005,NUTS,2010,DE911,3,51.816
2006,NUTS,2010,DE911,3,33.391
2007,NUTS,2010,DE911,3,54.019
2008,NUTS,2010,DE911,3,90.436
2009,NUTS,2010,DE911,3,88.166
2010,NUTS,2010,DE911,3,50.162
2011,NUTS,2010,DE911,3,90.771
2012,NUTS,2010,DE911,3,53.361
2000,NUTS,2010,DE912,3,51.269
2001,NUTS,2010,DE912,3,49.955
2002,NUTS,2010,DE912,3,28.918
2003,NUTS,2010,DE912,3,30.681
2004,NUTS,2010,DE912,3,22.575
2005,NUTS,2010,DE912,3,7.631
2006,NUTS,2010,DE912,3,9.283
2007,NUTS,2010,DE912,3,4.688
2008,NUTS,2010,DE912,3,5.507
2009,NUTS,2010,DE912,3,14.365
2012,NUTS,2010,DE912,3,1.671
2000,NUTS,2010,DE913,3,10.086
2002,NUTS,2010,DE913,3,17.065
2003,NUTS,2010,DE913,3,36.131
2004,NUTS,2010,DE913,3,24.364
2005,NUTS,2010,DE913,3,17.438
2006,NUTS,2010,DE913,3,22.69
2007,NUTS,2010,DE913,3,29.711
2008,NUTS,2010,DE913,3,14.249
2009,NUTS,2010,DE913,3,14.103
2010,NUTS,2010,DE913,3,8.257
2011,NUTS,2010,DE913,3,33.594
2012,NUTS,2010,DE913,3,13.868
2000,NUTS,2010,DE914,3,19.702
2001,NUTS,2010,DE914,3,31.603
2002,NUTS,2010,DE914,3,38.987
2003,NUTS,2010,DE914,3,17.255
2004,NUTS,2010,DE914,3,16.2
2005,NUTS,2010,DE914,3,6.108
2006,NUTS,2010,DE914,3,4.278
2007,NUTS,2010,DE914,3,10.687
2008,NUTS,2010,DE914,3,15.768
2009,NUTS,2010,DE914,3,5.007
2010,NUTS,2010,DE914,3,11.719
2011,NUTS,2010,DE914,3,15.813
2012,NUTS,2010,DE914,3,8.43
2000,NUTS,2010,DE915,3,45.858
2001,NUTS,2010,DE915,3,81.312
2002,NUTS,2010,DE915,3,81.793
2003,NUTS,2010,DE915,3,58.69
2004,NUTS,2010,DE915,3,67.049
2005,NUTS,2010,DE915,3,40.021
2006,NUTS,2010,DE915,3,30.219
2007,NUTS,2010,DE915,3,27.238
2008,NUTS,2010,DE915,3,63.921
2009,NUTS,2010,DE915,3,56.752
2010,NUTS,2010,DE915,3,44.122
2011,NUTS,2010,DE915,3,32.41
2012,NUTS,2010,DE915,3,41.795
2000,NUTS,2010,DE916,3,22.164
2001,NUTS,2010,DE916,3,6.4
2002,NUTS,2010,DE916,3,4.82
2003,NUTS,2010,DE916,3,10.993
2004,NUTS,2010,DE916,3,3.25
2007,NUTS,2010,DE916,3,12.228
2008,NUTS,2010,DE916,3,12.357
2009,NUTS,2010,DE916,3,2.257
2010,NUTS,2010,DE916,3,17.28
2011,NUTS,2010,DE916,3,6.293
2001,NUTS,2010,DE917,3,13.296
2002,NUTS,2010,DE917,3,9.244
2003,NUTS,2010,DE917,3,15.13
2004,NUTS,2010,DE917,3,12.458
2005,NUTS,2010,DE917,3,18.584
2006,NUTS,2010,DE917,3,8.491
2008,NUTS,2010,DE917,3,5.215
2009,NUTS,2010,DE917,3,2.635
2010,NUTS,2010,DE917,3,5.644
2011,NUTS,2010,DE917,3,5.386
2000,NUTS,2010,DE918,3,8.759
2002,NUTS,2010,DE918,3,11.659
2003,NUTS,2010,DE918,3,10.58
2004,NUTS,2010,DE918,3,17.177
2005,NUTS,2010,DE918,3,9.0
2006,NUTS,2010,DE918,3,1.363
2007,NUTS,2010,DE918,3,8.592
2008,NUTS,2010,DE918,3,9.719
2009,NUTS,2010,DE918,3,9.977
2010,NUTS,2010,DE918,3,12.451
2011,NUTS,2010,DE918,3,2.876
2012,NUTS,2010,DE918,3,18.161
2000,NUTS,2010,DE919,3,2.901
2001,NUTS,2010,DE919,3,2.926
2003,NUTS,2010,DE919,3,5.953
2004,NUTS,2010,DE919,3,5.397
2005,NUTS,2010,DE919,3,6.046
2008,NUTS,2010,DE919,3,4.981
2000,NUTS,2010,DE91A,3,26.278
2001,NUTS,2010,DE91A,3,82.575
2002,NUTS,2010,DE91A,3,46.768
2003,NUTS,2010,DE91A,3,55.068
2004,NUTS,2010,DE91A,3,38.778
2005,NUTS,2010,DE91A,3,47.438
2006,NUTS,2010,DE91A,3,40.496
2007,NUTS,2010,DE91A,3,9.912
2008,NUTS,2010,DE91A,3,11.83
2009,NUTS,2010,DE91A,3,17.57
2010,NUTS,2010,DE91A,3,5.149
2011,NUTS,2010,DE91A,3,5.324
2012,NUTS,2010,DE91A,3,2.518
2000,NUTS,2010,DE91B,3,65.607
2001,NUTS,2010,DE91B,3,35.123
2002,NUTS,2010,DE91B,3,46.199
2003,NUTS,2010,DE91B,3,51.708
2004,NUTS,2010,DE91B,3,52.507
2005,NUTS,2010,DE91B,3,34.452
2006,NUTS,2010,DE91B,3,22.141
2007,NUTS,2010,DE91B,3,17.303
2008,NUTS,2010,DE91B,3,22.061
2009,NUTS,2010,DE91B,3,17.548
2010,NUTS,2010,DE91B,3,25.895
2011,NUTS,2010,DE91B,3,34.415
2012,NUTS,2010,DE91B,3,38.392
2000,NUTS,2010,DE92,2,57.67
2001,NUTS,2010,DE92,2,56.007
2002,NUTS,2010,DE92,2,58.63
2003,NUTS,2010,DE92,2,65.4
2004,NUTS,2010,DE92,2,66.451
2005,NUTS,2010,DE92,2,53.175
2006,NUTS,2010,DE92,2,34.904
2007,NUTS,2010,DE92,2,45.805
2008,NUTS,2010,DE92,2,52.605
2009,NUTS,2010,DE92,2,40.83
2010,NUTS,2010,DE92,2,34.512
2011,NUTS,2010,DE92,2,39.098
2012,NUTS,2010,DE92,2,36.229
2000,NUTS,2010,DE922,3,21.428
2001,NUTS,2010,DE922,3,11.457
2002,NUTS,2010,DE922,3,10.199
2003,NUTS,2010,DE922,3,24.958
2004,NUTS,2010,DE922,3,40.645
2005,NUTS,2010,DE922,3,11.381
2006,NUTS,2010,DE922,3,13.129
2007,NUTS,2010,DE922,3,24.187
2008,NUTS,2010,DE922,3,20.498
2009,NUTS,2010,DE922,3,31.393
2010,NUTS,2010,DE922,3,16.524
2011,NUTS,2010,DE922,3,4.448
2012,NUTS,2010,DE922,3,25.399
2000,NUTS,2010,DE923,3,33.765
2001,NUTS,2010,DE923,3,6.148
2002,NUTS,2010,DE923,3,7.024
2003,NUTS,2010,DE923,3,3.707
2004,NUTS,2010,DE923,3,24.991
2005,NUTS,2010,DE923,3,8.724
2006,NUTS,2010,DE923,3,17.58
2007,NUTS,2010,DE923,3,33.72
2008,NUTS,2010,DE923,3,54.92
2009,NUTS,2010,DE923,3,20.269
2010,NUTS,2010,DE923,3,1.611
2011,NUTS,2010,DE923,3,6.165
2012,NUTS,2010,DE923,3,23.513
2000,NUTS,2010,DE925,3,149.487
2001,NUTS,2010,DE925,3,130.555
2002,NUTS,2010,DE925,3,114.128
2003,NUTS,2010,DE925,3,99.349
2004,NUTS,2010,DE925,3,101.588
2005,NUTS,2010,DE925,3,88.471
2006,NUTS,2010,DE925,3,65.888
2007,NUTS,2010,DE925,3,77.763
2008,NUTS,2010,DE925,3,56.787
2009,NUTS,2010,DE925,3,73.92
2010,NUTS,2010,DE925,3,33.386
2011,NUTS,2010,DE925,3,26.126
2012,NUTS,2010,DE925,3,35.223
2000,NUTS,2010,DE926,3,6.474
2004,NUTS,2010,DE926,3,4.14
2005,NUTS,2010,DE926,3,9.278
2006,NUTS,2010,DE926,3,22.46
2007,NUTS,2010,DE926,3,16.648
2008,NUTS,2010,DE926,3,10.906
2010,NUTS,2010,DE926,3,7.828
2011,NUTS,2010,DE926,3,5.871
2012,NUTS,2010,DE926,3,11.875
2000,NUTS,2010,DE927,3,9.543
2002,NUTS,2010,DE927,3,8.946
2003,NUTS,2010,DE927,3,1.585
2004,NUTS,2010,DE927,3,3.967
2005,NUTS,2010,DE927,3,11.892
2006,NUTS,2010,DE927,3,1.351
2007,NUTS,2010,DE927,3,7.175
2008,NUTS,2010,DE927,3,14.492
2010,NUTS,2010,DE927,3,2.683
2000,NUTS,2010,DE928,3,10.089
2001,NUTS,2010,DE928,3,11.023
2002,NUTS,2010,DE928,3,17.713
2003,NUTS,2010,DE928,3,18.471
2004,NUTS,2010,DE928,3,24.476
2005,NUTS,2010,DE928,3,16.555
2006,NUTS,2010,DE928,3,10.57
2007,NUTS,2010,DE928,3,8.055
2008,NUTS,2010,DE928,3,25.583
2009,NUTS,2010,DE928,3,16.567
2010,NUTS,2010,DE928,3,10.325
2011,NUTS,2010,DE928,3,9.525
2012,NUTS,2010,DE928,3,7.262
2000,NUTS,2010,DE929,3,60.166
2001,NUTS,2010,DE929,3,69.198
2002,NUTS,2010,DE929,3,76.673
2003,NUTS,2010,DE929,3,91.884
2004,NUTS,2010,DE929,3,85.78
2005,NUTS,2010,DE929,3,71.406
2006,NUTS,2010,DE929,3,41.709
2007,NUTS,2010,DE929,3,55.219
2008,NUTS,2010,DE929,3,68.272
2009,NUTS,2010,DE929,3,47.761
2010,NUTS,2010,DE929,3,51.377
2011,NUTS,2010,DE929,3,63.933
2012,NUTS,2010,DE929,3,49.737
2000,NUTS,2010,DE93,2,22.72
2001,NUTS,2010,DE93,2,18.308
2002,NUTS,2010,DE93,2,14.221
2003,NUTS,2010,DE93,2,19.69
2004,NUTS,2010,DE93,2,25.577
2005,NUTS,2010,DE93,2,17.287
2006,NUTS,2010,DE93,2,22.604
2007,NUTS,2010,DE93,2,29.044
2008,NUTS,2010,DE93,2,34.994
2009,NUTS,2010,DE93,2,20.959
2010,NUTS,2010,DE93,2,22.85
2011,NUTS,2010,DE93,2,17.338
2012,NUTS,2010,DE93,2,19.003
2000,NUTS,2010,DE931,3,22.156
2001,NUTS,2010,DE931,3,25.744
2002,NUTS,2010,DE931,3,1.594
2003,NUTS,2010,DE931,3,15.514
2004,NUTS,2010,DE931,3,22.664
2005,NUTS,2010,DE931,3,2.736
2006,NUTS,2010,DE931,3,20.554
2007,NUTS,2010,DE931,3,6.046
2008,NUTS,2010,DE931,3,15.184
2009,NUTS,2010,DE931,3,5.718
2010,NUTS,2010,DE931,3,12.106
2011,NUTS,2010,DE931,3,5.601
2000,NUTS,2010,DE932,3,6.525
2001,NUTS,2010,DE932,3,4.052
2002,NUTS,2010,DE932,3,9.457
2003,NUTS,2010,DE932,3,1.6
2004,NUTS,2010,DE932,3,18.785
2005,NUTS,2010,DE932,3,1.212
2006,NUTS,2010,DE932,3,2.436
2007,NUTS,2010,DE932,3,4.896
2008,NUTS,2010,DE932,3,4.09
2009,NUTS,2010,DE932,3,6.58
2010,NUTS,2010,DE932,3,4.97
2011,NUTS,2010,DE932,3,1.646
2012,NUTS,2010,DE932,3,3.51
2000,NUTS,2010,DE933,3,51.835
2001,NUTS,2010,DE933,3,25.773
2002,NUTS,2010,DE933,3,33.856
2003,NUTS,2010,DE933,3,22.091
2004,NUTS,2010,DE933,3,29.155
2005,NUTS,2010,DE933,3,31.045
2006,NUTS,2010,DE933,3,23.571
2007,NUTS,2010,DE933,3,53.595
2008,NUTS,2010,DE933,3,23.904
2009,NUTS,2010,DE933,3,33.887
2010,NUTS,2010,DE933,3,41.242
2011,NUTS,2010,DE933,3,42.209
2012,NUTS,2010,DE933,3,36.09
2000,NUTS,2010,DE934,3,24.002
2007,NUTS,2010,DE934,3,19.655
2001,NUTS,2010,DE935,3,7.98
2002,NUTS,2010,DE935,3,12.623
2003,NUTS,2010,DE935,3,11.658
2004,NUTS,2010,DE935,3,10.799
2005,NUTS,2010,DE935,3,7.161
2006,NUTS,2010,DE935,3,14.649
2007,NUTS,2010,DE935,3,22.91
2008,NUTS,2010,DE935,3,11.505
2009,NUTS,2010,DE935,3,9.461
2011,NUTS,2010,DE935,3,2.82
2012,NUTS,2010,DE935,3,6.57
2000,NUTS,2010,DE936,3,11.412
2001,NUTS,2010,DE936,3,14.74
2002,NUTS,2010,DE936,3,2.96
2003,NUTS,2010,DE936,3,6.518
2004,NUTS,2010,DE936,3,25.155
2005,NUTS,2010,DE936,3,9.575
2006,NUTS,2010,DE936,3,12.595
2007,NUTS,2010,DE936,3,4.445
2008,NUTS,2010,DE936,3,29.464
2009,NUTS,2010,DE936,3,22.492
2010,NUTS,2010,DE936,3,24.101
2011,NUTS,2010,DE936,3,8.492
2012,NUTS,2010,DE936,3,25.332
2000,NUTS,2010,DE937,3,1.875
2001,NUTS,2010,DE937,3,2.041
