year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_pnp
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,0.0
2017,NUTS,2010,UKF3,2,0.0
2018,NUTS,2010,UKF3,2,0.0
1995,NUTS,2010,UKG,1,16.698
2010,NUTS,2010,UKG,1,5.252
2011,NUTS,2010,UKG,1,3.935
2012,NUTS,2010,UKG,1,3.97
2013,NUTS,2010,UKG,1,0.39
2014,NUTS,2010,UKG,1,0.383
2017,NUTS,2010,UKG,1,9.602
2018,NUTS,2010,UKG,1,10.285
2010,NUTS,2010,UKG1,2,3.295
2011,NUTS,2010,UKG1,2,2.421
2012,NUTS,2010,UKG1,2,2.481
2014,NUTS,2010,UKG1,2,0.096
2018,NUTS,2010,UKG1,2,0.0
2010,NUTS,2010,UKG2,2,1.648
2011,NUTS,2010,UKG2,2,1.211
2012,NUTS,2010,UKG2,2,1.191
2014,NUTS,2010,UKG2,2,0.192
2018,NUTS,2010,UKG2,2,1.61
2010,NUTS,2010,UKG3,2,0.412
2011,NUTS,2010,UKG3,2,0.303
2012,NUTS,2010,UKG3,2,0.298
2014,NUTS,2010,UKG3,2,0.096
2018,NUTS,2010,UKG3,2,8.675
1995,NUTS,2010,UKH,1,45.92
2010,NUTS,2010,UKH,1,294.302
2011,NUTS,2010,UKH,1,218.93
2012,NUTS,2010,UKH,1,223.502
2013,NUTS,2010,UKH,1,253.428
2014,NUTS,2010,UKH,1,266.367
2017,NUTS,2010,UKH,1,210.502
2018,NUTS,2010,UKH,1,224.74
2010,NUTS,2010,UKH1,2,270.103
2011,NUTS,2010,UKH1,2,200.871
2012,NUTS,2010,UKH1,2,205.042
2013,NUTS,2010,UKH1,2,187.024
2014,NUTS,2010,UKH1,2,196.588
2018,NUTS,2010,UKH1,2,165.984
2010,NUTS,2010,UKH2,2,24.302
2011,NUTS,2010,UKH2,2,18.059
2012,NUTS,2010,UKH2,2,18.46
2014,NUTS,2010,UKH2,2,68.533
2018,NUTS,2010,UKH2,2,58.756
2010,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,1.246
2018,NUTS,2010,UKH3,2,0.0
1995,NUTS,2010,UKI,1,15.307
2010,NUTS,2010,UKI,1,158.067
2011,NUTS,2010,UKI,1,117.536
2012,NUTS,2010,UKI,1,119.989
2013,NUTS,2010,UKI,1,144.022
2014,NUTS,2010,UKI,1,151.347
2015,NUTS,2010,UKI,1,181.014
2016,NUTS,2010,UKI,1,195.1
2017,NUTS,2010,UKI,1,294.996
2018,NUTS,2010,UKI,1,314.976
2011,NUTS,2010,UKI3,2,102.806
2012,NUTS,2010,UKI3,2,104.903
2014,NUTS,2010,UKI3,2,91.92
2015,NUTS,2010,UKI3,2,99.696
2016,NUTS,2010,UKI3,2,107.477
2017,NUTS,2010,UKI3,2,162.403
2018,NUTS,2010,UKI3,2,173.407
2011,NUTS,2010,UKI4,2,9.685
2012,NUTS,2010,UKI4,2,9.925
2014,NUTS,2010,UKI4,2,2.876
2015,NUTS,2010,UKI4,2,9.046
2016,NUTS,2010,UKI4,2,9.788
2017,NUTS,2010,UKI4,2,14.814
2018,NUTS,2010,UKI4,2,15.829
2011,NUTS,2010,UKI5,2,0.0
2012,NUTS,2010,UKI5,2,0.0
2014,NUTS,2010,UKI5,2,0.0
2015,NUTS,2010,UKI5,2,0.952
2016,NUTS,2010,UKI5,2,1.025
2017,NUTS,2010,UKI5,2,1.646
2018,NUTS,2010,UKI5,2,1.699
2011,NUTS,2010,UKI6,2,0.0
2012,NUTS,2010,UKI6,2,0.0
2014,NUTS,2010,UKI6,2,56.552
2015,NUTS,2010,UKI6,2,25.71
2016,NUTS,2010,UKI6,2,27.778
2017,NUTS,2010,UKI6,2,41.972
2018,NUTS,2010,UKI6,2,44.805
2011,NUTS,2010,UKI7,2,5.045
2012,NUTS,2010,UKI7,2,5.161
2014,NUTS,2010,UKI7,2,0.0
2015,NUTS,2010,UKI7,2,45.515
2016,NUTS,2010,UKI7,2,49.031
2017,NUTS,2010,UKI7,2,74.16
2018,NUTS,2010,UKI7,2,79.236
1995,NUTS,2010,UKJ,1,44.528
2010,NUTS,2010,UKJ,1,144.577
2011,NUTS,2010,UKJ,1,107.548
2012,NUTS,2010,UKJ,1,109.766
2013,NUTS,2010,UKJ,1,20.087
2014,NUTS,2010,UKJ,1,21.087
2015,NUTS,2010,UKJ,1,83.604
2016,NUTS,2010,UKJ,1,90.139
2017,NUTS,2010,UKJ,1,78.001
2018,NUTS,2010,UKJ,1,83.26
2010,NUTS,2010,UKJ1,2,66.419
2011,NUTS,2010,UKJ1,2,49.436
2012,NUTS,2010,UKJ1,2,50.417
2013,NUTS,2010,UKJ1,2,8.288
2014,NUTS,2010,UKJ1,2,8.722
2015,NUTS,2010,UKJ1,2,12.474
2016,NUTS,2010,UKJ1,2,13.423
2017,NUTS,2010,UKJ1,2,11.613
2018,NUTS,2010,UKJ1,2,12.431
2010,NUTS,2010,UKJ2,2,77.746
2011,NUTS,2010,UKJ2,2,57.81
2012,NUTS,2010,UKJ2,2,59.051
2013,NUTS,2010,UKJ2,2,11.116
2014,NUTS,2010,UKJ2,2,11.694
2015,NUTS,2010,UKJ2,2,66.94
2016,NUTS,2010,UKJ2,2,72.149
2017,NUTS,2010,UKJ2,2,62.456
2018,NUTS,2010,UKJ2,2,66.626
2010,NUTS,2010,UKJ3,2,0.412
2011,NUTS,2010,UKJ3,2,0.303
2012,NUTS,2010,UKJ3,2,0.298
2014,NUTS,2010,UKJ3,2,0.575
2015,NUTS,2010,UKJ3,2,4.19
2016,NUTS,2010,UKJ3,2,4.568
2017,NUTS,2010,UKJ3,2,3.932
2018,NUTS,2010,UKJ3,2,4.203
2010,NUTS,2010,UKJ4,2,0.0
2011,NUTS,2010,UKJ4,2,0.0
2012,NUTS,2010,UKJ4,2,0.0
2014,NUTS,2010,UKJ4,2,0.096
2015,NUTS,2010,UKJ4,2,0.0
2016,NUTS,2010,UKJ4,2,0.0
2017,NUTS,2010,UKJ4,2,0.0
2018,NUTS,2010,UKJ4,2,0.0
1995,NUTS,2010,UKK,1,18.09
2010,NUTS,2010,UKK,1,14.211
2011,NUTS,2010,UKK,1,10.593
2012,NUTS,2010,UKK,1,10.818
2013,NUTS,2010,UKK,1,16.869
2014,NUTS,2010,UKK,1,17.732
2015,NUTS,2010,UKK,1,18.282
2016,NUTS,2010,UKK,1,19.762
2017,NUTS,2010,UKK,1,14.905
2018,NUTS,2010,UKK,1,15.919
2010,NUTS,2010,UKK1,2,1.751
2011,NUTS,2010,UKK1,2,1.312
2012,NUTS,2010,UKK1,2,1.29
2014,NUTS,2010,UKK1,2,1.15
2015,NUTS,2010,UKK1,2,0.857
2016,NUTS,2010,UKK1,2,0.839
2017,NUTS,2010,UKK1,2,0.64
2018,NUTS,2010,UKK1,2,0.715
2010,NUTS,2010,UKK2,2,0.515
2011,NUTS,2010,UKK2,2,0.404
2012,NUTS,2010,UKK2,2,0.496
2014,NUTS,2010,UKK2,2,2.971
2015,NUTS,2010,UKK2,2,2.571
2016,NUTS,2010,UKK2,2,2.703
2017,NUTS,2010,UKK2,2,2.103
2018,NUTS,2010,UKK2,2,2.236
2010,NUTS,2010,UKK3,2,0.0
2011,NUTS,2010,UKK3,2,0.0
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2016,NUTS,2010,UKK3,2,0.0
2017,NUTS,2010,UKK3,2,0.0
2018,NUTS,2010,UKK3,2,0.0
2010,NUTS,2010,UKK4,2,11.945
2011,NUTS,2010,UKK4,2,8.878
2012,NUTS,2010,UKK4,2,9.031
2013,NUTS,2010,UKK4,2,12.969
2014,NUTS,2010,UKK4,2,13.611
2015,NUTS,2010,UKK4,2,14.95
2016,NUTS,2010,UKK4,2,16.126
2017,NUTS,2010,UKK4,2,12.162
2018,NUTS,2010,UKK4,2,13.057
1995,NUTS,2010,UKL,1,2.783
2010,NUTS,2010,UKL,1,2.471
2011,NUTS,2010,UKL,1,1.816
2012,NUTS,2010,UKL,1,1.886
2013,NUTS,2010,UKL,1,1.463
2014,NUTS,2010,UKL,1,1.534
2010,NUTS,2010,UKL1,2,1.854
2011,NUTS,2010,UKL1,2,1.412
2012,NUTS,2010,UKL1,2,1.489
2014,NUTS,2010,UKL1,2,1.438
2010,NUTS,2010,UKL2,2,0.515
2011,NUTS,2010,UKL2,2,0.404
2012,NUTS,2010,UKL2,2,0.397
2014,NUTS,2010,UKL2,2,0.096
1995,NUTS,2010,UKM,1,8.349
2010,NUTS,2010,UKM,1,12.048
2011,NUTS,2010,UKM,1,8.979
2012,NUTS,2010,UKM,1,9.131
2013,NUTS,2010,UKM,1,7.606
2014,NUTS,2010,UKM,1,8.051
2015,NUTS,2010,UKM,1,30.375
2016,NUTS,2010,UKM,1,32.719
2017,NUTS,2010,UKM,1,36.12
2018,NUTS,2010,UKM,1,38.545
2010,NUTS,2010,UKM2,2,7.208
2011,NUTS,2010,UKM2,2,5.347
2012,NUTS,2010,UKM2,2,5.459
2013,NUTS,2010,UKM2,2,3.608
2014,NUTS,2010,UKM2,2,3.834
2015,NUTS,2010,UKM2,2,4.285
2016,NUTS,2010,UKM2,2,4.568
2017,NUTS,2010,UKM2,2,5.029
2010,NUTS,2010,UKM3,2,0.309
2011,NUTS,2010,UKM3,2,0.202
2012,NUTS,2010,UKM3,2,0.199
2014,NUTS,2010,UKM3,2,0.192
2015,NUTS,2010,UKM3,2,22.853
2016,NUTS,2010,UKM3,2,24.609
2017,NUTS,2010,UKM3,2,27.159
2010,NUTS,2010,UKM5,2,0.0
2011,NUTS,2010,UKM5,2,0.0
2012,NUTS,2010,UKM5,2,0.0
2013,NUTS,2010,UKM5,2,0.0
2014,NUTS,2010,UKM5,2,0.0
2015,NUTS,2010,UKM5,2,0.0
2016,NUTS,2010,UKM5,2,0.0
2017,NUTS,2010,UKM5,2,0.0
2018,NUTS,2010,UKM5,2,0.0
2010,NUTS,2010,UKM6,2,4.634
2011,NUTS,2010,UKM6,2,3.43
2012,NUTS,2010,UKM6,2,3.474
2014,NUTS,2010,UKM6,2,4.026
2015,NUTS,2010,UKM6,2,3.238
2016,NUTS,2010,UKM6,2,3.542
2017,NUTS,2010,UKM6,2,3.932
2018,NUTS,2010,UKM6,2,4.114
2014,NUTS,2010,UKM7,2,3.834
2015,NUTS,2010,UKM7,2,4.285
2016,NUTS,2010,UKM7,2,4.568
2017,NUTS,2010,UKM7,2,5.029
2018,NUTS,2010,UKM7,2,5.455
2014,NUTS,2010,UKM8,2,0.192
2015,NUTS,2010,UKM8,2,22.853
2016,NUTS,2010,UKM8,2,24.609
2017,NUTS,2010,UKM8,2,27.159
2018,NUTS,2010,UKM8,2,28.976
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
1995,NUTS,2010,UKN,1,1.392
2010,NUTS,2010,UKN,1,0.412
2011,NUTS,2010,UKN,1,0.303
2012,NUTS,2010,UKN,1,0.298
2014,NUTS,2010,UKN,1,0.096
1995,NUTS,2010,UKN0,2,1.392
2010,NUTS,2010,UKN0,2,0.412
2011,NUTS,2010,UKN0,2,0.303
2012,NUTS,2010,UKN0,2,0.298
2014,NUTS,2010,UKN0,2,0.096
1980,NUTS,2010,US,0,3591.677
1981,NUTS,2010,US,0,2769.977
1982,NUTS,2010,US,0,2799.06
1983,NUTS,2010,US,0,3059.223
1984,NUTS,2010,US,0,3410.192
1985,NUTS,2010,US,0,3632.722
1986,NUTS,2010,US,0,3698.578
1987,NUTS,2010,US,0,3790.281
1988,NUTS,2010,US,0,3904.11
1989,NUTS,2010,US,0,4291.596
1990,NUTS,2010,US,0,4654.379
1991,NUTS,2010,US,0,5078.836
1992,NUTS,2010,US,0,5329.093
1993,NUTS,2010,US,0,5491.641
1994,NUTS,2010,US,0,5715.444
1995,NUTS,2010,US,0,5826.875
1996,NUTS,2010,US,0,6098.021
1997,NUTS,2010,US,0,6398.113
1998,NUTS,2010,US,0,7012.029
1999,NUTS,2010,US,0,7763.375
2000,NUTS,2010,US,0,8999.051
2001,NUTS,2010,US,0,10068.472
2002,NUTS,2010,US,0,10797.545
2003,NUTS,2010,US,0,11493.948
2004,NUTS,2010,US,0,11778.837
2005,NUTS,2010,US,0,11943.171
2006,NUTS,2010,US,0,11481.403
2007,NUTS,2010,US,0,11761.11
2008,NUTS,2010,US,0,12462.35
2009,NUTS,2010,US,0,13693.35
2010,NUTS,2010,US,0,13856.948
2011,NUTS,2010,US,0,13336.156
2012,NUTS,2010,US,0,12786.38
2013,NUTS,2010,US,0,13159.648
2014,NUTS,2010,US,0,13734.213
2015,NUTS,2010,US,0,14262.193
2016,NUTS,2010,US,0,15527.639
