year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_gov_rse
2019,NUTS,2010,ES12,2,403.0
2000,NUTS,2010,ES13,2,123.0
2001,NUTS,2010,ES13,2,196.0
2002,NUTS,2010,ES13,2,230.0
2003,NUTS,2010,ES13,2,254.0
2004,NUTS,2010,ES13,2,381.0
2005,NUTS,2010,ES13,2,425.0
2006,NUTS,2010,ES13,2,483.0
2007,NUTS,2010,ES13,2,471.0
2008,NUTS,2010,ES13,2,493.0
2009,NUTS,2010,ES13,2,319.0
2010,NUTS,2010,ES13,2,467.0
2011,NUTS,2010,ES13,2,498.0
2012,NUTS,2010,ES13,2,490.0
2013,NUTS,2010,ES13,2,444.0
2014,NUTS,2010,ES13,2,544.0
2015,NUTS,2010,ES13,2,554.0
2016,NUTS,2010,ES13,2,566.0
2017,NUTS,2010,ES13,2,497.0
2018,NUTS,2010,ES13,2,594.0
2019,NUTS,2010,ES13,2,703.0
2000,NUTS,2010,ES2,1,1277.0
2001,NUTS,2010,ES2,1,1424.0
2002,NUTS,2010,ES2,1,1422.0
2003,NUTS,2010,ES2,1,2051.0
2004,NUTS,2010,ES2,1,2310.0
2005,NUTS,2010,ES2,1,2481.0
2006,NUTS,2010,ES2,1,2785.0
2007,NUTS,2010,ES2,1,3253.0
2008,NUTS,2010,ES2,1,3401.0
2009,NUTS,2010,ES2,1,3158.0
2010,NUTS,2010,ES2,1,3215.0
2011,NUTS,2010,ES2,1,3276.0
2012,NUTS,2010,ES2,1,3156.0
2013,NUTS,2010,ES2,1,3114.0
2014,NUTS,2010,ES2,1,3059.0
2016,NUTS,2010,ES2,1,3031.0
2017,NUTS,2010,ES2,1,3200.0
2018,NUTS,2010,ES2,1,3519.0
2019,NUTS,2010,ES2,1,3534.0
2000,NUTS,2010,ES21,2,534.0
2001,NUTS,2010,ES21,2,645.0
2002,NUTS,2010,ES21,2,733.0
2003,NUTS,2010,ES21,2,784.0
2004,NUTS,2010,ES21,2,1020.0
2005,NUTS,2010,ES21,2,1039.0
2006,NUTS,2010,ES21,2,1216.0
2007,NUTS,2010,ES21,2,1418.0
2008,NUTS,2010,ES21,2,1448.0
2009,NUTS,2010,ES21,2,1406.0
2010,NUTS,2010,ES21,2,1303.0
2011,NUTS,2010,ES21,2,1465.0
2012,NUTS,2010,ES21,2,1263.0
2013,NUTS,2010,ES21,2,1258.0
2014,NUTS,2010,ES21,2,1183.0
2015,NUTS,2010,ES21,2,1262.0
2016,NUTS,2010,ES21,2,1309.0
2017,NUTS,2010,ES21,2,1336.0
2018,NUTS,2010,ES21,2,1487.0
2019,NUTS,2010,ES21,2,1469.0
2000,NUTS,2010,ES22,2,159.0
2001,NUTS,2010,ES22,2,93.0
2002,NUTS,2010,ES22,2,104.0
2003,NUTS,2010,ES22,2,159.0
2004,NUTS,2010,ES22,2,190.0
2005,NUTS,2010,ES22,2,210.0
2006,NUTS,2010,ES22,2,256.0
2007,NUTS,2010,ES22,2,314.0
2008,NUTS,2010,ES22,2,359.0
2009,NUTS,2010,ES22,2,398.0
2010,NUTS,2010,ES22,2,435.0
2011,NUTS,2010,ES22,2,377.0
2012,NUTS,2010,ES22,2,419.0
2013,NUTS,2010,ES22,2,435.0
2014,NUTS,2010,ES22,2,495.0
2016,NUTS,2010,ES22,2,501.0
2017,NUTS,2010,ES22,2,507.0
2018,NUTS,2010,ES22,2,595.0
2019,NUTS,2010,ES22,2,590.0
2000,NUTS,2010,ES23,2,104.0
2001,NUTS,2010,ES23,2,120.0
2002,NUTS,2010,ES23,2,110.0
2003,NUTS,2010,ES23,2,131.0
2004,NUTS,2010,ES23,2,105.0
2005,NUTS,2010,ES23,2,110.0
2006,NUTS,2010,ES23,2,153.0
2007,NUTS,2010,ES23,2,212.0
2008,NUTS,2010,ES23,2,279.0
2009,NUTS,2010,ES23,2,314.0
2010,NUTS,2010,ES23,2,342.0
2011,NUTS,2010,ES23,2,373.0
2012,NUTS,2010,ES23,2,415.0
2013,NUTS,2010,ES23,2,369.0
2014,NUTS,2010,ES23,2,315.0
2015,NUTS,2010,ES23,2,327.0
2016,NUTS,2010,ES23,2,365.0
2017,NUTS,2010,ES23,2,428.0
2018,NUTS,2010,ES23,2,460.0
2019,NUTS,2010,ES23,2,438.0
2000,NUTS,2010,ES24,2,480.0
2001,NUTS,2010,ES24,2,566.0
2002,NUTS,2010,ES24,2,475.0
2003,NUTS,2010,ES24,2,977.0
2004,NUTS,2010,ES24,2,995.0
2005,NUTS,2010,ES24,2,1122.0
2006,NUTS,2010,ES24,2,1160.0
2007,NUTS,2010,ES24,2,1309.0
2008,NUTS,2010,ES24,2,1315.0
2009,NUTS,2010,ES24,2,1040.0
2010,NUTS,2010,ES24,2,1135.0
2011,NUTS,2010,ES24,2,1061.0
2012,NUTS,2010,ES24,2,1059.0
2013,NUTS,2010,ES24,2,1052.0
2014,NUTS,2010,ES24,2,1066.0
2015,NUTS,2010,ES24,2,833.0
2016,NUTS,2010,ES24,2,856.0
2017,NUTS,2010,ES24,2,929.0
2018,NUTS,2010,ES24,2,977.0
2019,NUTS,2010,ES24,2,1037.0
2000,NUTS,2010,ES3,1,7152.0
2001,NUTS,2010,ES3,1,7703.0
2002,NUTS,2010,ES3,1,7049.0
2003,NUTS,2010,ES3,1,7181.0
2004,NUTS,2010,ES3,1,8068.0
2005,NUTS,2010,ES3,1,8875.0
2006,NUTS,2010,ES3,1,8125.0
2007,NUTS,2010,ES3,1,8816.0
2008,NUTS,2010,ES3,1,9072.0
2009,NUTS,2010,ES3,1,8893.0
2010,NUTS,2010,ES3,1,8718.0
2011,NUTS,2010,ES3,1,8645.0
2012,NUTS,2010,ES3,1,8517.0
2013,NUTS,2010,ES3,1,7855.0
2014,NUTS,2010,ES3,1,8227.0
2015,NUTS,2010,ES3,1,8204.0
2016,NUTS,2010,ES3,1,9389.0
2017,NUTS,2010,ES3,1,8947.0
2018,NUTS,2010,ES3,1,8999.0
2019,NUTS,2010,ES3,1,9417.0
2000,NUTS,2010,ES30,2,7152.0
2001,NUTS,2010,ES30,2,7703.0
2002,NUTS,2010,ES30,2,7049.0
2003,NUTS,2010,ES30,2,7181.0
2004,NUTS,2010,ES30,2,8068.0
2005,NUTS,2010,ES30,2,8875.0
2006,NUTS,2010,ES30,2,8125.0
2007,NUTS,2010,ES30,2,8816.0
2008,NUTS,2010,ES30,2,9072.0
2009,NUTS,2010,ES30,2,8893.0
2010,NUTS,2010,ES30,2,8718.0
2011,NUTS,2010,ES30,2,8645.0
2012,NUTS,2010,ES30,2,8517.0
2013,NUTS,2010,ES30,2,7855.0
2014,NUTS,2010,ES30,2,8227.0
2015,NUTS,2010,ES30,2,8204.0
2016,NUTS,2010,ES30,2,9389.0
2017,NUTS,2010,ES30,2,8947.0
2018,NUTS,2010,ES30,2,8999.0
2019,NUTS,2010,ES30,2,9417.0
2000,NUTS,2010,ES4,1,947.0
2001,NUTS,2010,ES4,1,943.0
2002,NUTS,2010,ES4,1,953.0
2003,NUTS,2010,ES4,1,1110.0
2004,NUTS,2010,ES4,1,1182.0
2005,NUTS,2010,ES4,1,1410.0
2006,NUTS,2010,ES4,1,1380.0
2007,NUTS,2010,ES4,1,1528.0
2008,NUTS,2010,ES4,1,2386.0
2009,NUTS,2010,ES4,1,2467.0
2010,NUTS,2010,ES4,1,2605.0
2011,NUTS,2010,ES4,1,2704.0
2013,NUTS,2010,ES4,1,2399.0
2014,NUTS,2010,ES4,1,2337.0
2015,NUTS,2010,ES4,1,2505.0
2016,NUTS,2010,ES4,1,2427.0
2017,NUTS,2010,ES4,1,2508.0
2018,NUTS,2010,ES4,1,2826.0
2019,NUTS,2010,ES4,1,2739.0
2000,NUTS,2010,ES41,2,700.0
2001,NUTS,2010,ES41,2,692.0
2002,NUTS,2010,ES41,2,561.0
2003,NUTS,2010,ES41,2,663.0
2004,NUTS,2010,ES41,2,677.0
2005,NUTS,2010,ES41,2,747.0
2006,NUTS,2010,ES41,2,838.0
2007,NUTS,2010,ES41,2,851.0
2008,NUTS,2010,ES41,2,939.0
2009,NUTS,2010,ES41,2,970.0
2010,NUTS,2010,ES41,2,996.0
2012,NUTS,2010,ES41,2,931.0
2013,NUTS,2010,ES41,2,929.0
2014,NUTS,2010,ES41,2,944.0
2015,NUTS,2010,ES41,2,1057.0
2016,NUTS,2010,ES41,2,971.0
2017,NUTS,2010,ES41,2,956.0
2018,NUTS,2010,ES41,2,1027.0
2019,NUTS,2010,ES41,2,1000.0
2000,NUTS,2010,ES42,2,120.0
2001,NUTS,2010,ES42,2,154.0
2002,NUTS,2010,ES42,2,271.0
2003,NUTS,2010,ES42,2,310.0
2004,NUTS,2010,ES42,2,362.0
2005,NUTS,2010,ES42,2,440.0
2006,NUTS,2010,ES42,2,324.0
2007,NUTS,2010,ES42,2,353.0
2008,NUTS,2010,ES42,2,1104.0
2009,NUTS,2010,ES42,2,1212.0
2010,NUTS,2010,ES42,2,1252.0
2013,NUTS,2010,ES42,2,1151.0
2014,NUTS,2010,ES42,2,1178.0
2015,NUTS,2010,ES42,2,1151.0
2016,NUTS,2010,ES42,2,1191.0
2017,NUTS,2010,ES42,2,1277.0
2018,NUTS,2010,ES42,2,1473.0
2019,NUTS,2010,ES42,2,1392.0
2000,NUTS,2010,ES43,2,127.0
2001,NUTS,2010,ES43,2,97.0
2002,NUTS,2010,ES43,2,121.0
2003,NUTS,2010,ES43,2,137.0
2004,NUTS,2010,ES43,2,143.0
2005,NUTS,2010,ES43,2,223.0
2006,NUTS,2010,ES43,2,218.0
2007,NUTS,2010,ES43,2,324.0
2008,NUTS,2010,ES43,2,343.0
2009,NUTS,2010,ES43,2,285.0
2010,NUTS,2010,ES43,2,357.0
2011,NUTS,2010,ES43,2,355.0
2012,NUTS,2010,ES43,2,337.0
2013,NUTS,2010,ES43,2,319.0
2014,NUTS,2010,ES43,2,215.0
2015,NUTS,2010,ES43,2,297.0
2016,NUTS,2010,ES43,2,265.0
2017,NUTS,2010,ES43,2,275.0
2018,NUTS,2010,ES43,2,326.0
2019,NUTS,2010,ES43,2,347.0
2000,NUTS,2010,ES5,1,3751.0
2001,NUTS,2010,ES5,1,4091.0
2002,NUTS,2010,ES5,1,4029.0
2003,NUTS,2010,ES5,1,5168.0
2004,NUTS,2010,ES5,1,5600.0
2005,NUTS,2010,ES5,1,7067.0
2006,NUTS,2010,ES5,1,7135.0
2007,NUTS,2010,ES5,1,7814.0
2008,NUTS,2010,ES5,1,8924.0
2009,NUTS,2010,ES5,1,10304.0
2010,NUTS,2010,ES5,1,10431.0
2011,NUTS,2010,ES5,1,10523.0
2012,NUTS,2010,ES5,1,10035.0
2013,NUTS,2010,ES5,1,10008.0
2014,NUTS,2010,ES5,1,9897.0
2015,NUTS,2010,ES5,1,9593.0
2016,NUTS,2010,ES5,1,9776.0
2017,NUTS,2010,ES5,1,10421.0
2018,NUTS,2010,ES5,1,10647.0
2019,NUTS,2010,ES5,1,10706.0
2000,NUTS,2010,ES51,2,2532.0
2001,NUTS,2010,ES51,2,2527.0
2002,NUTS,2010,ES51,2,2572.0
2003,NUTS,2010,ES51,2,3385.0
2004,NUTS,2010,ES51,2,3706.0
2005,NUTS,2010,ES51,2,4536.0
2006,NUTS,2010,ES51,2,4593.0
2007,NUTS,2010,ES51,2,5016.0
2008,NUTS,2010,ES51,2,5934.0
2009,NUTS,2010,ES51,2,6854.0
2010,NUTS,2010,ES51,2,6903.0
2011,NUTS,2010,ES51,2,7067.0
2012,NUTS,2010,ES51,2,6986.0
2013,NUTS,2010,ES51,2,6998.0
2014,NUTS,2010,ES51,2,6937.0
2015,NUTS,2010,ES51,2,6919.0
2016,NUTS,2010,ES51,2,6817.0
2017,NUTS,2010,ES51,2,7336.0
2018,NUTS,2010,ES51,2,7692.0
2019,NUTS,2010,ES51,2,7820.0
2000,NUTS,2010,ES52,2,1006.0
2001,NUTS,2010,ES52,2,1263.0
2002,NUTS,2010,ES52,2,1277.0
2003,NUTS,2010,ES52,2,1485.0
2004,NUTS,2010,ES52,2,1531.0
2005,NUTS,2010,ES52,2,2029.0
2006,NUTS,2010,ES52,2,1962.0
2007,NUTS,2010,ES52,2,2163.0
2008,NUTS,2010,ES52,2,2344.0
2009,NUTS,2010,ES52,2,2610.0
2010,NUTS,2010,ES52,2,2505.0
2011,NUTS,2010,ES52,2,2481.0
2012,NUTS,2010,ES52,2,2301.0
2013,NUTS,2010,ES52,2,2295.0
2014,NUTS,2010,ES52,2,2236.0
2015,NUTS,2010,ES52,2,1845.0
2016,NUTS,2010,ES52,2,2126.0
2017,NUTS,2010,ES52,2,2113.0
2018,NUTS,2010,ES52,2,2077.0
2019,NUTS,2010,ES52,2,1954.0
2000,NUTS,2010,ES53,2,213.0
2001,NUTS,2010,ES53,2,301.0
2002,NUTS,2010,ES53,2,180.0
2003,NUTS,2010,ES53,2,298.0
2004,NUTS,2010,ES53,2,363.0
2005,NUTS,2010,ES53,2,502.0
2006,NUTS,2010,ES53,2,580.0
2007,NUTS,2010,ES53,2,635.0
2008,NUTS,2010,ES53,2,646.0
2009,NUTS,2010,ES53,2,840.0
2010,NUTS,2010,ES53,2,1023.0
2011,NUTS,2010,ES53,2,975.0
2012,NUTS,2010,ES53,2,748.0
2013,NUTS,2010,ES53,2,715.0
2014,NUTS,2010,ES53,2,724.0
2015,NUTS,2010,ES53,2,829.0
2016,NUTS,2010,ES53,2,833.0
2017,NUTS,2010,ES53,2,972.0
2018,NUTS,2010,ES53,2,878.0
2019,NUTS,2010,ES53,2,932.0
2000,NUTS,2010,ES6,1,1922.0
2001,NUTS,2010,ES6,1,2405.0
2002,NUTS,2010,ES6,1,2026.0
2003,NUTS,2010,ES6,1,3280.0
2004,NUTS,2010,ES6,1,4037.0
2005,NUTS,2010,ES6,1,4939.0
2006,NUTS,2010,ES6,1,4989.0
2007,NUTS,2010,ES6,1,5319.0
2008,NUTS,2010,ES6,1,4998.0
2009,NUTS,2010,ES6,1,5571.0
2010,NUTS,2010,ES6,1,5559.0
2011,NUTS,2010,ES6,1,4992.0
2012,NUTS,2010,ES6,1,4960.0
2013,NUTS,2010,ES6,1,4797.0
2014,NUTS,2010,ES6,1,4733.0
2015,NUTS,2010,ES6,1,6228.0
2016,NUTS,2010,ES6,1,5926.0
2017,NUTS,2010,ES6,1,5860.0
2018,NUTS,2010,ES6,1,5441.0
2019,NUTS,2010,ES6,1,5638.0
2000,NUTS,2010,ES61,2,1737.0
2001,NUTS,2010,ES61,2,2198.0
2002,NUTS,2010,ES61,2,1813.0
2003,NUTS,2010,ES61,2,2871.0
2004,NUTS,2010,ES61,2,3535.0
2005,NUTS,2010,ES61,2,4383.0
2006,NUTS,2010,ES61,2,4418.0
2007,NUTS,2010,ES61,2,4763.0
2008,NUTS,2010,ES61,2,4314.0
2009,NUTS,2010,ES61,2,4781.0
2010,NUTS,2010,ES61,2,4777.0
2011,NUTS,2010,ES61,2,4267.0
2012,NUTS,2010,ES61,2,4282.0
2013,NUTS,2010,ES61,2,4180.0
2014,NUTS,2010,ES61,2,4137.0
2015,NUTS,2010,ES61,2,5646.0
2016,NUTS,2010,ES61,2,5292.0
2017,NUTS,2010,ES61,2,5193.0
2018,NUTS,2010,ES61,2,4774.0
2019,NUTS,2010,ES61,2,4943.0
2000,NUTS,2010,ES62,2,185.0
2001,NUTS,2010,ES62,2,207.0
2002,NUTS,2010,ES62,2,213.0
2003,NUTS,2010,ES62,2,409.0
2004,NUTS,2010,ES62,2,502.0
2005,NUTS,2010,ES62,2,556.0
2006,NUTS,2010,ES62,2,571.0
2007,NUTS,2010,ES62,2,556.0
2008,NUTS,2010,ES62,2,681.0
2009,NUTS,2010,ES62,2,786.0
2010,NUTS,2010,ES62,2,782.0
2012,NUTS,2010,ES62,2,678.0
2013,NUTS,2010,ES62,2,617.0
2014,NUTS,2010,ES62,2,595.0
2015,NUTS,2010,ES62,2,581.0
2016,NUTS,2010,ES62,2,634.0
2017,NUTS,2010,ES62,2,667.0
2018,NUTS,2010,ES62,2,667.0
2019,NUTS,2010,ES62,2,695.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,0.0
2004,NUTS,2010,ES63,2,0.0
2005,NUTS,2010,ES63,2,0.0
2006,NUTS,2010,ES63,2,0.0
2007,NUTS,2010,ES63,2,0.0
2008,NUTS,2010,ES63,2,0.0
2009,NUTS,2010,ES63,2,1.0
2010,NUTS,2010,ES63,2,0.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,0.0
2005,NUTS,2010,ES64,2,0.0
2006,NUTS,2010,ES64,2,0.0
2007,NUTS,2010,ES64,2,0.0
2008,NUTS,2010,ES64,2,3.0
2009,NUTS,2010,ES64,2,3.0
2010,NUTS,2010,ES64,2,0.0
2000,NUTS,2010,ES7,1,568.0
2001,NUTS,2010,ES7,1,553.0
2002,NUTS,2010,ES7,1,836.0
2003,NUTS,2010,ES7,1,827.0
2004,NUTS,2010,ES7,1,1021.0
2005,NUTS,2010,ES7,1,1088.0
2006,NUTS,2010,ES7,1,1098.0
2007,NUTS,2010,ES7,1,1024.0
2008,NUTS,2010,ES7,1,1025.0
2009,NUTS,2010,ES7,1,1003.0
2010,NUTS,2010,ES7,1,968.0
2011,NUTS,2010,ES7,1,935.0
2012,NUTS,2010,ES7,1,946.0
2013,NUTS,2010,ES7,1,851.0
2014,NUTS,2010,ES7,1,752.0
2015,NUTS,2010,ES7,1,798.0
2016,NUTS,2010,ES7,1,780.0
2017,NUTS,2010,ES7,1,802.0
2018,NUTS,2010,ES7,1,850.0
2019,NUTS,2010,ES7,1,788.0
2000,NUTS,2010,ES70,2,568.0
2001,NUTS,2010,ES70,2,553.0
2002,NUTS,2010,ES70,2,836.0
2003,NUTS,2010,ES70,2,827.0
2004,NUTS,2010,ES70,2,1021.0
2005,NUTS,2010,ES70,2,1088.0
2006,NUTS,2010,ES70,2,1098.0
2007,NUTS,2010,ES70,2,1024.0
2008,NUTS,2010,ES70,2,1025.0
2009,NUTS,2010,ES70,2,1003.0
2010,NUTS,2010,ES70,2,968.0
2011,NUTS,2010,ES70,2,935.0
2012,NUTS,2010,ES70,2,946.0
2013,NUTS,2010,ES70,2,851.0
2014,NUTS,2010,ES70,2,752.0
2015,NUTS,2010,ES70,2,798.0
2016,NUTS,2010,ES70,2,780.0
2017,NUTS,2010,ES70,2,802.0
2018,NUTS,2010,ES70,2,850.0
2019,NUTS,2010,ES70,2,788.0
2000,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2000,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,EU27_2020,7,191013.0
2003,NUTS,2010,EU27_2020,7,196106.0
2004,NUTS,2010,EU27_2020,7,204444.0
2005,NUTS,2010,EU27_2020,7,209566.0
2006,NUTS,2010,EU27_2020,7,217134.0
2007,NUTS,2010,EU27_2020,7,218124.0
2008,NUTS,2010,EU27_2020,7,225009.0
2009,NUTS,2010,EU27_2020,7,232982.0
2010,NUTS,2010,EU27_2020,7,238399.0
2011,NUTS,2010,EU27_2020,7,246963.0
2012,NUTS,2010,EU27_2020,7,252562.0
2013,NUTS,2010,EU27_2020,7,255145.0
2014,NUTS,2010,EU27_2020,7,253238.0
2015,NUTS,2010,EU27_2020,7,266440.0
2016,NUTS,2010,EU27_2020,7,259674.0
2017,NUTS,2010,EU27_2020,7,269425.0
2018,NUTS,2010,EU27_2020,7,277327.0
2019,NUTS,2010,EU27_2020,7,282663.0
2004,NUTS,2010,FI,0,5326.0
2005,NUTS,2010,FI,0,5622.0
2006,NUTS,2010,FI,0,5703.0
2007,NUTS,2010,FI,0,5714.0
2008,NUTS,2010,FI,0,5687.0
2009,NUTS,2010,FI,0,5762.0
2010,NUTS,2010,FI,0,5970.0
2011,NUTS,2010,FI,0,5937.0
2012,NUTS,2010,FI,0,5677.0
2013,NUTS,2010,FI,0,5732.0
2014,NUTS,2010,FI,0,5179.0
2015,NUTS,2010,FI,0,4888.0
2016,NUTS,2010,FI,0,4391.0
2017,NUTS,2010,FI,0,4775.0
2018,NUTS,2010,FI,0,4635.0
2019,NUTS,2010,FI,0,4629.0
2004,NUTS,2010,FI1,1,5849.0
2005,NUTS,2010,FI1,1,6151.0
2006,NUTS,2010,FI1,1,6235.0
2007,NUTS,2010,FI1,1,6236.0
2008,NUTS,2010,FI1,1,6190.0
2009,NUTS,2010,FI1,1,6309.0
2010,NUTS,2010,FI1,1,6582.0
2012,NUTS,2010,FI1,1,6306.0
2015,NUTS,2010,FI1,1,5578.0
2016,NUTS,2010,FI1,1,5077.0
2017,NUTS,2010,FI1,1,4775.0
2018,NUTS,2010,FI1,1,4635.0
2019,NUTS,2010,FI1,1,4629.0
2004,NUTS,2010,FI19,2,595.0
2005,NUTS,2010,FI19,2,604.0
2006,NUTS,2010,FI19,2,622.0
2007,NUTS,2010,FI19,2,619.0
2008,NUTS,2010,FI19,2,617.0
2009,NUTS,2010,FI19,2,705.0
2010,NUTS,2010,FI19,2,716.0
2011,NUTS,2010,FI19,2,740.0
2012,NUTS,2010,FI19,2,687.0
2013,NUTS,2010,FI19,2,715.0
2015,NUTS,2010,FI19,2,581.0
2016,NUTS,2010,FI19,2,584.0
2017,NUTS,2010,FI19,2,352.0
2018,NUTS,2010,FI19,2,333.0
2019,NUTS,2010,FI19,2,321.0
2009,NUTS,2010,FI1B,2,4188.0
2010,NUTS,2010,FI1B,2,4366.0
2011,NUTS,2010,FI1B,2,4328.0
2012,NUTS,2010,FI1B,2,4105.0
2013,NUTS,2010,FI1B,2,4153.0
2015,NUTS,2010,FI1B,2,3658.0
2016,NUTS,2010,FI1B,2,3353.0
2017,NUTS,2010,FI1B,2,3318.0
2018,NUTS,2010,FI1B,2,3276.0
2019,NUTS,2010,FI1B,2,3302.0
2009,NUTS,2010,FI1C,2,535.0
2010,NUTS,2010,FI1C,2,549.0
2011,NUTS,2010,FI1C,2,546.0
2012,NUTS,2010,FI1C,2,505.0
2013,NUTS,2010,FI1C,2,524.0
2015,NUTS,2010,FI1C,2,545.0
2016,NUTS,2010,FI1C,2,441.0
2017,NUTS,2010,FI1C,2,337.0
2018,NUTS,2010,FI1C,2,308.0
2019,NUTS,2010,FI1C,2,300.0
2004,NUTS,2010,FI1D,2,805.0
2005,NUTS,2010,FI1D,2,882.0
2006,NUTS,2010,FI1D,2,890.0
2007,NUTS,2010,FI1D,2,843.0
2008,NUTS,2010,FI1D,2,842.0
2009,NUTS,2010,FI1D,2,881.0
2010,NUTS,2010,FI1D,2,951.0
2011,NUTS,2010,FI1D,2,981.0
2012,NUTS,2010,FI1D,2,1009.0
2013,NUTS,2010,FI1D,2,947.0
2015,NUTS,2010,FI1D,2,794.0
2016,NUTS,2010,FI1D,2,699.0
2017,NUTS,2010,FI1D,2,768.0
2018,NUTS,2010,FI1D,2,718.0
2019,NUTS,2010,FI1D,2,706.0
2004,NUTS,2010,FI2,1,7.0
2005,NUTS,2010,FI2,1,5.0
2006,NUTS,2010,FI2,1,5.0
2007,NUTS,2010,FI2,1,6.0
2008,NUTS,2010,FI2,1,13.0
2009,NUTS,2010,FI2,1,13.0
2010,NUTS,2010,FI2,1,0.0
2012,NUTS,2010,FI2,1,0.0
2013,NUTS,2010,FI2,1,0.0
2015,NUTS,2010,FI2,1,0.0
2016,NUTS,2010,FI2,1,0.0
2017,NUTS,2010,FI2,1,0.0
2018,NUTS,2010,FI2,1,0.0
2019,NUTS,2010,FI2,1,0.0
2004,NUTS,2010,FI20,2,7.0
2005,NUTS,2010,FI20,2,5.0
2006,NUTS,2010,FI20,2,5.0
2007,NUTS,2010,FI20,2,6.0
2008,NUTS,2010,FI20,2,13.0
2009,NUTS,2010,FI20,2,13.0
2010,NUTS,2010,FI20,2,0.0
2012,NUTS,2010,FI20,2,0.0
2013,NUTS,2010,FI20,2,0.0
2015,NUTS,2010,FI20,2,0.0
2016,NUTS,2010,FI20,2,0.0
2017,NUTS,2010,FI20,2,0.0
2018,NUTS,2010,FI20,2,0.0
2019,NUTS,2010,FI20,2,0.0
1992,NUTS,2010,FR,0,21457.0
1993,NUTS,2010,FR,0,21615.0
1994,NUTS,2010,FR,0,22774.0
1995,NUTS,2010,FR,0,23105.0
1996,NUTS,2010,FR,0,23998.0
1997,NUTS,2010,FR,0,22090.0
1998,NUTS,2010,FR,0,21698.0
2000,NUTS,2010,FR,0,27569.0
2001,NUTS,2010,FR,0,23012.0
2002,NUTS,2010,FR,0,25973.0
2003,NUTS,2010,FR,0,26376.0
2004,NUTS,2010,FR,0,26645.0
2005,NUTS,2010,FR,0,27671.0
2006,NUTS,2010,FR,0,27441.0
2007,NUTS,2010,FR,0,28709.0
2008,NUTS,2010,FR,0,29206.0
2009,NUTS,2010,FR,0,30487.0
2010,NUTS,2010,FR,0,27433.0
2011,NUTS,2010,FR,0,27626.0
2012,NUTS,2010,FR,0,28051.0
2013,NUTS,2010,FR,0,28520.0
2014,NUTS,2010,FR,0,28403.0
2016,NUTS,2010,FR,0,30214.0
2017,NUTS,2010,FR,0,30474.0
2018,NUTS,2010,FR,0,30684.0
2000,NUTS,2010,FR1,1,12339.0
2001,NUTS,2010,FR1,1,11940.0
2000,NUTS,2010,FR10,2,12339.0
2001,NUTS,2010,FR10,2,11940.0
2000,NUTS,2010,FR2,1,1176.0
2001,NUTS,2010,FR2,1,1276.0
2000,NUTS,2010,FR21,2,25.0
2001,NUTS,2010,FR21,2,41.0
2000,NUTS,2010,FR22,2,75.0
2001,NUTS,2010,FR22,2,85.0
2000,NUTS,2010,FR23,2,65.0
2001,NUTS,2010,FR23,2,139.0
2000,NUTS,2010,FR24,2,592.0
2001,NUTS,2010,FR24,2,634.0
2000,NUTS,2010,FR25,2,177.0
2001,NUTS,2010,FR25,2,163.0
2000,NUTS,2010,FR26,2,242.0
2001,NUTS,2010,FR26,2,214.0
2000,NUTS,2010,FR3,1,320.0
2001,NUTS,2010,FR3,1,326.0
2000,NUTS,2010,FR30,2,320.0
2001,NUTS,2010,FR30,2,326.0
2000,NUTS,2010,FR4,1,972.0
2001,NUTS,2010,FR4,1,974.0
2000,NUTS,2010,FR41,2,605.0
2001,NUTS,2010,FR41,2,642.0
2000,NUTS,2010,FR42,2,326.0
2001,NUTS,2010,FR42,2,292.0
2000,NUTS,2010,FR43,2,40.0
2001,NUTS,2010,FR43,2,40.0
2000,NUTS,2010,FR5,1,2113.0
2001,NUTS,2010,FR5,1,2006.0
2000,NUTS,2010,FR51,2,722.0
2001,NUTS,2010,FR51,2,673.0
2000,NUTS,2010,FR52,2,1270.0
