year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_f_fte_rse
2009,NUTS,2010,ITC1,2,183.0
2010,NUTS,2010,ITC1,2,227.0
2011,NUTS,2010,ITC1,2,217.0
2012,NUTS,2010,ITC1,2,283.0
2013,NUTS,2010,ITC1,2,296.0
2014,NUTS,2010,ITC1,2,264.0
2015,NUTS,2010,ITC1,2,342.0
2016,NUTS,2010,ITC1,2,284.0
2017,NUTS,2010,ITC1,2,311.0
2018,NUTS,2010,ITC1,2,372.0
2019,NUTS,2010,ITC1,2,316.0
2003,NUTS,2010,ITC2,2,9.0
2004,NUTS,2010,ITC2,2,5.0
2005,NUTS,2010,ITC2,2,5.0
2007,NUTS,2010,ITC2,2,14.0
2008,NUTS,2010,ITC2,2,1.0
2009,NUTS,2010,ITC2,2,12.0
2010,NUTS,2010,ITC2,2,5.0
2011,NUTS,2010,ITC2,2,22.0
2012,NUTS,2010,ITC2,2,19.0
2013,NUTS,2010,ITC2,2,17.0
2014,NUTS,2010,ITC2,2,11.0
2015,NUTS,2010,ITC2,2,11.0
2016,NUTS,2010,ITC2,2,7.0
2017,NUTS,2010,ITC2,2,28.0
2018,NUTS,2010,ITC2,2,11.0
2019,NUTS,2010,ITC2,2,14.0
2003,NUTS,2010,ITC3,2,218.0
2004,NUTS,2010,ITC3,2,195.0
2005,NUTS,2010,ITC3,2,197.0
2007,NUTS,2010,ITC3,2,335.0
2008,NUTS,2010,ITC3,2,346.0
2009,NUTS,2010,ITC3,2,334.0
2010,NUTS,2010,ITC3,2,334.0
2011,NUTS,2010,ITC3,2,250.0
2012,NUTS,2010,ITC3,2,391.0
2013,NUTS,2010,ITC3,2,417.0
2014,NUTS,2010,ITC3,2,437.0
2015,NUTS,2010,ITC3,2,471.0
2016,NUTS,2010,ITC3,2,463.0
2017,NUTS,2010,ITC3,2,456.0
2018,NUTS,2010,ITC3,2,478.0
2019,NUTS,2010,ITC3,2,553.0
2003,NUTS,2010,ITC4,2,499.0
2004,NUTS,2010,ITC4,2,549.0
2005,NUTS,2010,ITC4,2,582.0
2007,NUTS,2010,ITC4,2,648.0
2008,NUTS,2010,ITC4,2,666.0
2009,NUTS,2010,ITC4,2,700.0
2010,NUTS,2010,ITC4,2,916.0
2011,NUTS,2010,ITC4,2,991.0
2012,NUTS,2010,ITC4,2,1040.0
2013,NUTS,2010,ITC4,2,1079.0
2014,NUTS,2010,ITC4,2,1092.0
2015,NUTS,2010,ITC4,2,1142.0
2016,NUTS,2010,ITC4,2,1162.0
2017,NUTS,2010,ITC4,2,1122.0
2018,NUTS,2010,ITC4,2,1108.0
2019,NUTS,2010,ITC4,2,1213.0
2003,NUTS,2010,ITF,1,646.0
2004,NUTS,2010,ITF,1,700.0
2005,NUTS,2010,ITF,1,683.0
2007,NUTS,2010,ITF,1,769.0
2008,NUTS,2010,ITF,1,954.0
2009,NUTS,2010,ITF,1,991.0
2010,NUTS,2010,ITF,1,1010.0
2011,NUTS,2010,ITF,1,1190.0
2012,NUTS,2010,ITF,1,1335.0
2013,NUTS,2010,ITF,1,1491.0
2014,NUTS,2010,ITF,1,1576.0
2015,NUTS,2010,ITF,1,1693.0
2016,NUTS,2010,ITF,1,1587.0
2017,NUTS,2010,ITF,1,1641.0
2018,NUTS,2010,ITF,1,1624.0
2019,NUTS,2010,ITF,1,1752.0
2003,NUTS,2010,ITF1,2,30.0
2004,NUTS,2010,ITF1,2,38.0
2005,NUTS,2010,ITF1,2,38.0
2007,NUTS,2010,ITF1,2,29.0
2008,NUTS,2010,ITF1,2,26.0
2009,NUTS,2010,ITF1,2,30.0
2010,NUTS,2010,ITF1,2,32.0
2011,NUTS,2010,ITF1,2,35.0
2012,NUTS,2010,ITF1,2,43.0
2013,NUTS,2010,ITF1,2,53.0
2014,NUTS,2010,ITF1,2,66.0
2015,NUTS,2010,ITF1,2,70.0
2016,NUTS,2010,ITF1,2,77.0
2017,NUTS,2010,ITF1,2,77.0
2018,NUTS,2010,ITF1,2,86.0
2019,NUTS,2010,ITF1,2,101.0
2003,NUTS,2010,ITF2,2,8.0
2004,NUTS,2010,ITF2,2,10.0
2005,NUTS,2010,ITF2,2,10.0
2007,NUTS,2010,ITF2,2,10.0
2008,NUTS,2010,ITF2,2,5.0
2009,NUTS,2010,ITF2,2,7.0
2010,NUTS,2010,ITF2,2,4.0
2011,NUTS,2010,ITF2,2,3.0
2012,NUTS,2010,ITF2,2,2.0
2013,NUTS,2010,ITF2,2,3.0
2014,NUTS,2010,ITF2,2,2.0
2015,NUTS,2010,ITF2,2,7.0
2016,NUTS,2010,ITF2,2,6.0
2017,NUTS,2010,ITF2,2,3.0
2018,NUTS,2010,ITF2,2,7.0
2019,NUTS,2010,ITF2,2,8.0
2003,NUTS,2010,ITF3,2,341.0
2004,NUTS,2010,ITF3,2,404.0
2005,NUTS,2010,ITF3,2,358.0
2007,NUTS,2010,ITF3,2,407.0
2008,NUTS,2010,ITF3,2,541.0
2009,NUTS,2010,ITF3,2,568.0
2010,NUTS,2010,ITF3,2,521.0
2011,NUTS,2010,ITF3,2,657.0
2012,NUTS,2010,ITF3,2,754.0
2013,NUTS,2010,ITF3,2,838.0
2014,NUTS,2010,ITF3,2,868.0
2015,NUTS,2010,ITF3,2,912.0
2016,NUTS,2010,ITF3,2,871.0
2017,NUTS,2010,ITF3,2,874.0
2018,NUTS,2010,ITF3,2,867.0
2019,NUTS,2010,ITF3,2,944.0
2003,NUTS,2010,ITF4,2,191.0
2004,NUTS,2010,ITF4,2,167.0
2005,NUTS,2010,ITF4,2,185.0
2007,NUTS,2010,ITF4,2,189.0
2008,NUTS,2010,ITF4,2,252.0
2009,NUTS,2010,ITF4,2,272.0
2010,NUTS,2010,ITF4,2,322.0
2011,NUTS,2010,ITF4,2,309.0
2012,NUTS,2010,ITF4,2,324.0
2013,NUTS,2010,ITF4,2,353.0
2014,NUTS,2010,ITF4,2,392.0
2015,NUTS,2010,ITF4,2,415.0
2016,NUTS,2010,ITF4,2,388.0
2017,NUTS,2010,ITF4,2,426.0
2018,NUTS,2010,ITF4,2,410.0
2019,NUTS,2010,ITF4,2,425.0
2003,NUTS,2010,ITF5,2,28.0
2004,NUTS,2010,ITF5,2,27.0
2005,NUTS,2010,ITF5,2,32.0
2007,NUTS,2010,ITF5,2,67.0
2008,NUTS,2010,ITF5,2,69.0
2009,NUTS,2010,ITF5,2,56.0
2010,NUTS,2010,ITF5,2,79.0
2011,NUTS,2010,ITF5,2,105.0
2012,NUTS,2010,ITF5,2,111.0
2013,NUTS,2010,ITF5,2,120.0
2014,NUTS,2010,ITF5,2,119.0
2015,NUTS,2010,ITF5,2,138.0
2016,NUTS,2010,ITF5,2,124.0
2017,NUTS,2010,ITF5,2,134.0
2018,NUTS,2010,ITF5,2,128.0
2019,NUTS,2010,ITF5,2,144.0
2003,NUTS,2010,ITF6,2,48.0
2004,NUTS,2010,ITF6,2,54.0
2005,NUTS,2010,ITF6,2,60.0
2007,NUTS,2010,ITF6,2,68.0
2008,NUTS,2010,ITF6,2,62.0
2009,NUTS,2010,ITF6,2,58.0
2010,NUTS,2010,ITF6,2,52.0
2011,NUTS,2010,ITF6,2,81.0
2012,NUTS,2010,ITF6,2,101.0
2013,NUTS,2010,ITF6,2,124.0
2014,NUTS,2010,ITF6,2,128.0
2015,NUTS,2010,ITF6,2,151.0
2016,NUTS,2010,ITF6,2,122.0
2017,NUTS,2010,ITF6,2,127.0
2018,NUTS,2010,ITF6,2,126.0
2019,NUTS,2010,ITF6,2,129.0
2003,NUTS,2010,ITG,1,277.0
2004,NUTS,2010,ITG,1,327.0
2005,NUTS,2010,ITG,1,309.0
2007,NUTS,2010,ITG,1,272.0
2008,NUTS,2010,ITG,1,321.0
2009,NUTS,2010,ITG,1,341.0
2010,NUTS,2010,ITG,1,432.0
2011,NUTS,2010,ITG,1,534.0
2012,NUTS,2010,ITG,1,680.0
2013,NUTS,2010,ITG,1,767.0
2014,NUTS,2010,ITG,1,814.0
2015,NUTS,2010,ITG,1,785.0
2016,NUTS,2010,ITG,1,755.0
2017,NUTS,2010,ITG,1,775.0
2018,NUTS,2010,ITG,1,820.0
2019,NUTS,2010,ITG,1,827.0
2003,NUTS,2010,ITG1,2,173.0
2004,NUTS,2010,ITG1,2,213.0
2005,NUTS,2010,ITG1,2,203.0
2007,NUTS,2010,ITG1,2,184.0
2008,NUTS,2010,ITG1,2,223.0
2009,NUTS,2010,ITG1,2,240.0
2010,NUTS,2010,ITG1,2,323.0
2011,NUTS,2010,ITG1,2,344.0
2012,NUTS,2010,ITG1,2,476.0
2013,NUTS,2010,ITG1,2,547.0
2014,NUTS,2010,ITG1,2,567.0
2015,NUTS,2010,ITG1,2,549.0
2016,NUTS,2010,ITG1,2,553.0
2017,NUTS,2010,ITG1,2,582.0
2018,NUTS,2010,ITG1,2,627.0
2019,NUTS,2010,ITG1,2,617.0
2003,NUTS,2010,ITG2,2,104.0
2004,NUTS,2010,ITG2,2,114.0
2005,NUTS,2010,ITG2,2,106.0
2007,NUTS,2010,ITG2,2,88.0
2008,NUTS,2010,ITG2,2,98.0
2009,NUTS,2010,ITG2,2,101.0
2010,NUTS,2010,ITG2,2,109.0
2011,NUTS,2010,ITG2,2,191.0
2012,NUTS,2010,ITG2,2,204.0
2013,NUTS,2010,ITG2,2,220.0
2014,NUTS,2010,ITG2,2,247.0
2015,NUTS,2010,ITG2,2,236.0
2016,NUTS,2010,ITG2,2,201.0
2017,NUTS,2010,ITG2,2,193.0
2018,NUTS,2010,ITG2,2,193.0
2019,NUTS,2010,ITG2,2,210.0
2003,NUTS,2010,ITH,1,565.0
2004,NUTS,2010,ITH,1,702.0
2005,NUTS,2010,ITH,1,739.0
2007,NUTS,2010,ITH,1,1678.0
2008,NUTS,2010,ITH,1,1212.0
2009,NUTS,2010,ITH,1,1201.0
2010,NUTS,2010,ITH,1,1355.0
2011,NUTS,2010,ITH,1,1574.0
2012,NUTS,2010,ITH,1,1720.0
2013,NUTS,2010,ITH,1,1858.0
2014,NUTS,2010,ITH,1,1794.0
2015,NUTS,2010,ITH,1,1855.0
2016,NUTS,2010,ITH,1,1881.0
2017,NUTS,2010,ITH,1,1873.0
2018,NUTS,2010,ITH,1,1984.0
2019,NUTS,2010,ITH,1,2022.0
2003,NUTS,2010,ITH1,2,0.0
2004,NUTS,2010,ITH1,2,22.0
2005,NUTS,2010,ITH1,2,18.0
2007,NUTS,2010,ITH1,2,21.0
2008,NUTS,2010,ITH1,2,28.0
2009,NUTS,2010,ITH1,2,32.0
2010,NUTS,2010,ITH1,2,96.0
2011,NUTS,2010,ITH1,2,126.0
2012,NUTS,2010,ITH1,2,133.0
2013,NUTS,2010,ITH1,2,145.0
2014,NUTS,2010,ITH1,2,15.0
2015,NUTS,2010,ITH1,2,5.0
2016,NUTS,2010,ITH1,2,11.0
2017,NUTS,2010,ITH1,2,4.0
2018,NUTS,2010,ITH1,2,49.0
2019,NUTS,2010,ITH1,2,52.0
2003,NUTS,2010,ITH2,2,141.0
2004,NUTS,2010,ITH2,2,185.0
2005,NUTS,2010,ITH2,2,174.0
2007,NUTS,2010,ITH2,2,195.0
2008,NUTS,2010,ITH2,2,157.0
2009,NUTS,2010,ITH2,2,184.0
2010,NUTS,2010,ITH2,2,173.0
2011,NUTS,2010,ITH2,2,191.0
2012,NUTS,2010,ITH2,2,191.0
2013,NUTS,2010,ITH2,2,241.0
2014,NUTS,2010,ITH2,2,231.0
2015,NUTS,2010,ITH2,2,230.0
2016,NUTS,2010,ITH2,2,222.0
2017,NUTS,2010,ITH2,2,235.0
2018,NUTS,2010,ITH2,2,232.0
2019,NUTS,2010,ITH2,2,226.0
2003,NUTS,2010,ITH3,2,118.0
2004,NUTS,2010,ITH3,2,122.0
2005,NUTS,2010,ITH3,2,121.0
2007,NUTS,2010,ITH3,2,209.0
2008,NUTS,2010,ITH3,2,163.0
2009,NUTS,2010,ITH3,2,237.0
2010,NUTS,2010,ITH3,2,225.0
2011,NUTS,2010,ITH3,2,273.0
2012,NUTS,2010,ITH3,2,291.0
2013,NUTS,2010,ITH3,2,296.0
2014,NUTS,2010,ITH3,2,315.0
2015,NUTS,2010,ITH3,2,308.0
2016,NUTS,2010,ITH3,2,324.0
2017,NUTS,2010,ITH3,2,323.0
2018,NUTS,2010,ITH3,2,379.0
2019,NUTS,2010,ITH3,2,393.0
2003,NUTS,2010,ITH4,2,47.0
2004,NUTS,2010,ITH4,2,70.0
2005,NUTS,2010,ITH4,2,84.0
2007,NUTS,2010,ITH4,2,74.0
2008,NUTS,2010,ITH4,2,119.0
2009,NUTS,2010,ITH4,2,115.0
2010,NUTS,2010,ITH4,2,177.0
2011,NUTS,2010,ITH4,2,345.0
2012,NUTS,2010,ITH4,2,328.0
2013,NUTS,2010,ITH4,2,321.0
2014,NUTS,2010,ITH4,2,387.0
2015,NUTS,2010,ITH4,2,410.0
2016,NUTS,2010,ITH4,2,474.0
2017,NUTS,2010,ITH4,2,441.0
2018,NUTS,2010,ITH4,2,420.0
2019,NUTS,2010,ITH4,2,422.0
2003,NUTS,2010,ITH5,2,259.0
2004,NUTS,2010,ITH5,2,303.0
2005,NUTS,2010,ITH5,2,342.0
2007,NUTS,2010,ITH5,2,1179.0
2008,NUTS,2010,ITH5,2,745.0
2009,NUTS,2010,ITH5,2,633.0
2010,NUTS,2010,ITH5,2,684.0
2011,NUTS,2010,ITH5,2,638.0
2012,NUTS,2010,ITH5,2,777.0
2013,NUTS,2010,ITH5,2,855.0
