year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hes_fte_rse_t
2016,NUTS,2010,NO0,1,11795.0
2017,NUTS,2010,NO0,1,12538.0
2018,NUTS,2010,NO0,1,13052.0
2019,NUTS,2010,NO0,1,13836.0
2011,NUTS,2010,NO01,2,3849.0
2012,NUTS,2010,NO01,2,3865.0
2013,NUTS,2010,NO01,2,4059.0
2014,NUTS,2010,NO01,2,4167.0
2015,NUTS,2010,NO01,2,4462.0
2016,NUTS,2010,NO01,2,4709.0
2017,NUTS,2010,NO01,2,4964.0
2018,NUTS,2010,NO01,2,5138.0
2019,NUTS,2010,NO01,2,5186.0
2011,NUTS,2010,NO02,2,131.0
2012,NUTS,2010,NO02,2,136.0
2013,NUTS,2010,NO02,2,172.0
2014,NUTS,2010,NO02,2,171.0
2015,NUTS,2010,NO02,2,178.0
2016,NUTS,2010,NO02,2,235.0
2017,NUTS,2010,NO02,2,255.0
2018,NUTS,2010,NO02,2,234.0
2019,NUTS,2010,NO02,2,287.0
2011,NUTS,2010,NO03,2,209.0
2012,NUTS,2010,NO03,2,219.0
2013,NUTS,2010,NO03,2,236.0
2014,NUTS,2010,NO03,2,251.0
2015,NUTS,2010,NO03,2,292.0
2016,NUTS,2010,NO03,2,311.0
2017,NUTS,2010,NO03,2,421.0
2018,NUTS,2010,NO03,2,456.0
2019,NUTS,2010,NO03,2,488.0
2011,NUTS,2010,NO04,2,546.0
2012,NUTS,2010,NO04,2,585.0
2013,NUTS,2010,NO04,2,596.0
2014,NUTS,2010,NO04,2,615.0
2015,NUTS,2010,NO04,2,652.0
2016,NUTS,2010,NO04,2,736.0
2017,NUTS,2010,NO04,2,859.0
2018,NUTS,2010,NO04,2,893.0
2019,NUTS,2010,NO04,2,965.0
2011,NUTS,2010,NO05,2,1710.0
2012,NUTS,2010,NO05,2,1788.0
2013,NUTS,2010,NO05,2,1778.0
2014,NUTS,2010,NO05,2,1807.0
2015,NUTS,2010,NO05,2,1832.0
2016,NUTS,2010,NO05,2,1918.0
2017,NUTS,2010,NO05,2,2038.0
2018,NUTS,2010,NO05,2,2088.0
2019,NUTS,2010,NO05,2,2370.0
2011,NUTS,2010,NO06,2,2214.0
2012,NUTS,2010,NO06,2,2133.0
2013,NUTS,2010,NO06,2,2059.0
2014,NUTS,2010,NO06,2,2089.0
2015,NUTS,2010,NO06,2,2261.0
2016,NUTS,2010,NO06,2,2462.0
2017,NUTS,2010,NO06,2,2597.0
2018,NUTS,2010,NO06,2,2785.0
2019,NUTS,2010,NO06,2,2932.0
2011,NUTS,2010,NO07,2,1101.0
2012,NUTS,2010,NO07,2,1129.0
2013,NUTS,2010,NO07,2,1154.0
2014,NUTS,2010,NO07,2,1196.0
2015,NUTS,2010,NO07,2,1299.0
2016,NUTS,2010,NO07,2,1424.0
2017,NUTS,2010,NO07,2,1404.0
2018,NUTS,2010,NO07,2,1458.0
2019,NUTS,2010,NO07,2,1610.0
2011,NUTS,2010,PL,0,39677.0
2012,NUTS,2010,PL,0,38152.0
2013,NUTS,2010,PL,0,37167.0
2014,NUTS,2010,PL,0,39695.0
2015,NUTS,2010,PL,0,40126.0
2016,NUTS,2010,PL,0,44414.0
2017,NUTS,2010,PL,0,56397.0
2018,NUTS,2010,PL,0,57049.0
2019,NUTS,2010,PL,0,59947.0
2020,NUTS,2010,PL,0,57532.0
2011,NUTS,2010,PL1,1,9574.0
2012,NUTS,2010,PL1,1,9539.0
2013,NUTS,2010,PL1,1,9213.0
2014,NUTS,2010,PL1,1,9647.0
2015,NUTS,2010,PL1,1,9499.0
2012,NUTS,2010,PL11,2,2771.0
2013,NUTS,2010,PL11,2,2369.0
2014,NUTS,2010,PL11,2,2468.0
2015,NUTS,2010,PL11,2,2429.0
2012,NUTS,2010,PL12,2,6768.0
2013,NUTS,2010,PL12,2,6843.0
2014,NUTS,2010,PL12,2,7178.0
2015,NUTS,2010,PL12,2,7069.0
2011,NUTS,2010,PL2,1,9366.0
2012,NUTS,2010,PL2,1,8510.0
2013,NUTS,2010,PL2,1,8608.0
2014,NUTS,2010,PL2,1,9717.0
2015,NUTS,2010,PL2,1,9611.0
2016,NUTS,2010,PL2,1,9561.0
2017,NUTS,2010,PL2,1,12607.0
2018,NUTS,2010,PL2,1,12491.0
2019,NUTS,2010,PL2,1,14223.0
2012,NUTS,2010,PL21,2,5105.0
2013,NUTS,2010,PL21,2,5306.0
2014,NUTS,2010,PL21,2,6195.0
2015,NUTS,2010,PL21,2,6131.0
2016,NUTS,2010,PL21,2,5693.0
2017,NUTS,2010,PL21,2,8323.0
2018,NUTS,2010,PL21,2,8248.0
2019,NUTS,2010,PL21,2,8053.0
2012,NUTS,2010,PL22,2,3405.0
2013,NUTS,2010,PL22,2,3302.0
2014,NUTS,2010,PL22,2,3522.0
2015,NUTS,2010,PL22,2,3480.0
2016,NUTS,2010,PL22,2,3868.0
2017,NUTS,2010,PL22,2,4285.0
2018,NUTS,2010,PL22,2,4242.0
2019,NUTS,2010,PL22,2,6170.0
2012,NUTS,2010,PL3,1,4329.0
2013,NUTS,2010,PL3,1,4654.0
2014,NUTS,2010,PL3,1,5021.0
2015,NUTS,2010,PL3,1,5682.0
2011,NUTS,2010,PL31,2,2344.0
2012,NUTS,2010,PL31,2,2307.0
2013,NUTS,2010,PL31,2,2317.0
2014,NUTS,2010,PL31,2,2395.0
2015,NUTS,2010,PL31,2,2338.0
2011,NUTS,2010,PL32,2,523.0
2012,NUTS,2010,PL32,2,517.0
2013,NUTS,2010,PL32,2,627.0
2014,NUTS,2010,PL32,2,746.0
2015,NUTS,2010,PL32,2,1330.0
2012,NUTS,2010,PL33,2,211.0
2013,NUTS,2010,PL33,2,624.0
2014,NUTS,2010,PL33,2,704.0
2015,NUTS,2010,PL33,2,789.0
2011,NUTS,2010,PL34,2,1256.0
2012,NUTS,2010,PL34,2,1294.0
2013,NUTS,2010,PL34,2,1087.0
2014,NUTS,2010,PL34,2,1177.0
2015,NUTS,2010,PL34,2,1225.0
2012,NUTS,2010,PL4,1,5068.0
2013,NUTS,2010,PL4,1,4209.0
2014,NUTS,2010,PL4,1,4961.0
2015,NUTS,2010,PL4,1,5029.0
2016,NUTS,2010,PL4,1,5306.0
2017,NUTS,2010,PL4,1,6429.0
2018,NUTS,2010,PL4,1,6385.0
2019,NUTS,2010,PL4,1,5973.0
2011,NUTS,2010,PL41,2,3251.0
2012,NUTS,2010,PL41,2,2875.0
2013,NUTS,2010,PL41,2,2148.0
2014,NUTS,2010,PL41,2,2703.0
2015,NUTS,2010,PL41,2,2829.0
2016,NUTS,2010,PL41,2,3249.0
2017,NUTS,2010,PL41,2,3617.0
2018,NUTS,2010,PL41,2,3659.0
2011,NUTS,2010,PL42,2,1552.0
2012,NUTS,2010,PL42,2,1587.0
2013,NUTS,2010,PL42,2,1446.0
2014,NUTS,2010,PL42,2,1635.0
2015,NUTS,2010,PL42,2,1585.0
2016,NUTS,2010,PL42,2,1459.0
2019,NUTS,2010,PL42,2,1849.0
2012,NUTS,2010,PL43,2,605.0
2013,NUTS,2010,PL43,2,615.0
2014,NUTS,2010,PL43,2,624.0
2015,NUTS,2010,PL43,2,614.0
2016,NUTS,2010,PL43,2,598.0
2011,NUTS,2010,PL5,1,4851.0
2012,NUTS,2010,PL5,1,5008.0
2013,NUTS,2010,PL5,1,4883.0
2014,NUTS,2010,PL5,1,4805.0
2015,NUTS,2010,PL5,1,4754.0
2016,NUTS,2010,PL5,1,4544.0
2017,NUTS,2010,PL5,1,6068.0
2018,NUTS,2010,PL5,1,5884.0
2019,NUTS,2010,PL5,1,5804.0
2012,NUTS,2010,PL51,2,4405.0
2013,NUTS,2010,PL51,2,4321.0
2015,NUTS,2010,PL51,2,4144.0
2016,NUTS,2010,PL51,2,4022.0
2017,NUTS,2010,PL51,2,5379.0
2018,NUTS,2010,PL51,2,5154.0
2019,NUTS,2010,PL51,2,5049.0
2012,NUTS,2010,PL52,2,603.0
2013,NUTS,2010,PL52,2,562.0
2015,NUTS,2010,PL52,2,610.0
2016,NUTS,2010,PL52,2,522.0
2017,NUTS,2010,PL52,2,688.0
2018,NUTS,2010,PL52,2,730.0
2019,NUTS,2010,PL52,2,755.0
2011,NUTS,2010,PL6,1,5707.0
2012,NUTS,2010,PL6,1,5698.0
2013,NUTS,2010,PL6,1,5600.0
2014,NUTS,2010,PL6,1,5544.0
2015,NUTS,2010,PL6,1,5551.0
2016,NUTS,2010,PL6,1,5800.0
2017,NUTS,2010,PL6,1,7517.0
2018,NUTS,2010,PL6,1,7180.0
2019,NUTS,2010,PL6,1,8236.0
2012,NUTS,2010,PL61,2,2020.0
2013,NUTS,2010,PL61,2,1974.0
2014,NUTS,2010,PL61,2,1898.0
2015,NUTS,2010,PL61,2,1988.0
2012,NUTS,2010,PL62,2,1044.0
2013,NUTS,2010,PL62,2,969.0
2014,NUTS,2010,PL62,2,1064.0
2015,NUTS,2010,PL62,2,993.0
2011,NUTS,2010,PL63,2,2679.0
2012,NUTS,2010,PL63,2,2635.0
2013,NUTS,2010,PL63,2,2657.0
2014,NUTS,2010,PL63,2,2583.0
2015,NUTS,2010,PL63,2,2571.0
2016,NUTS,2010,PL63,2,3022.0
2017,NUTS,2010,PL63,2,3635.0
2018,NUTS,2010,PL63,2,3928.0
2019,NUTS,2010,PL63,2,3499.0
2016,NUTS,2010,PL7,1,3697.0
2017,NUTS,2010,PL7,1,4032.0
2018,NUTS,2010,PL7,1,3826.0
2019,NUTS,2010,PL7,1,4485.0
2017,NUTS,2010,PL71,2,3464.0
2018,NUTS,2010,PL71,2,3137.0
2019,NUTS,2010,PL71,2,3748.0
2017,NUTS,2010,PL72,2,568.0
2018,NUTS,2010,PL72,2,689.0
2019,NUTS,2010,PL72,2,737.0
2016,NUTS,2010,PL8,1,4974.0
2017,NUTS,2010,PL8,1,5774.0
2018,NUTS,2010,PL8,1,7355.0
2019,NUTS,2010,PL8,1,6877.0
2016,NUTS,2010,PL81,2,2638.0
2017,NUTS,2010,PL81,2,3102.0
2019,NUTS,2010,PL81,2,4286.0
2016,NUTS,2010,PL82,2,1330.0
2017,NUTS,2010,PL82,2,1370.0
2019,NUTS,2010,PL82,2,1111.0
2016,NUTS,2010,PL84,2,1006.0
2017,NUTS,2010,PL84,2,1302.0
2019,NUTS,2010,PL84,2,1480.0
2016,NUTS,2010,PL9,1,10532.0
2017,NUTS,2010,PL9,1,13970.0
2018,NUTS,2010,PL9,1,13929.0
2019,NUTS,2010,PL9,1,14350.0
2017,NUTS,2010,PL91,2,13473.0
2018,NUTS,2010,PL91,2,13426.0
2019,NUTS,2010,PL91,2,13813.0
2017,NUTS,2010,PL92,2,497.0
2018,NUTS,2010,PL92,2,503.0
2019,NUTS,2010,PL92,2,536.0
2011,NUTS,2010,PT,0,23754.0
2012,NUTS,2010,PT,0,23825.0
2013,NUTS,2010,PT,0,25760.0
2014,NUTS,2010,PT,0,24978.0
2015,NUTS,2010,PT,0,25043.0
2016,NUTS,2010,PT,0,26106.0
2017,NUTS,2010,PT,0,27562.0
2018,NUTS,2010,PT,0,28831.0
2019,NUTS,2010,PT,0,28812.0
2020,NUTS,2010,PT,0,28740.0
2011,NUTS,2010,PT1,1,23399.0
2012,NUTS,2010,PT1,1,23508.0
2013,NUTS,2010,PT1,1,25380.0
2014,NUTS,2010,PT1,1,24590.0
2015,NUTS,2010,PT1,1,24682.0
2016,NUTS,2010,PT1,1,25739.0
2017,NUTS,2010,PT1,1,27172.0
2018,NUTS,2010,PT1,1,28418.0
2019,NUTS,2010,PT1,1,28439.0
2020,NUTS,2010,PT1,1,28387.0
2011,NUTS,2010,PT11,2,7281.0
2012,NUTS,2010,PT11,2,7001.0
2013,NUTS,2010,PT11,2,8238.0
2014,NUTS,2010,PT11,2,7882.0
2015,NUTS,2010,PT11,2,7776.0
2016,NUTS,2010,PT11,2,8282.0
2017,NUTS,2010,PT11,2,8796.0
2018,NUTS,2010,PT11,2,9277.0
2019,NUTS,2010,PT11,2,9471.0
2020,NUTS,2010,PT11,2,9876.0
2011,NUTS,2010,PT15,2,713.0
2012,NUTS,2010,PT15,2,632.0
2013,NUTS,2010,PT15,2,559.0
2014,NUTS,2010,PT15,2,608.0
2015,NUTS,2010,PT15,2,589.0
2016,NUTS,2010,PT15,2,590.0
2017,NUTS,2010,PT15,2,531.0
2018,NUTS,2010,PT15,2,544.0
2019,NUTS,2010,PT15,2,620.0
2020,NUTS,2010,PT15,2,586.0
2011,NUTS,2010,PT16,2,5029.0
2012,NUTS,2010,PT16,2,5079.0
2013,NUTS,2010,PT16,2,5225.0
2014,NUTS,2010,PT16,2,4943.0
2015,NUTS,2010,PT16,2,4874.0
2016,NUTS,2010,PT16,2,5056.0
2017,NUTS,2010,PT16,2,5441.0
2018,NUTS,2010,PT16,2,5790.0
2019,NUTS,2010,PT16,2,5707.0
2020,NUTS,2010,PT16,2,5643.0
2011,NUTS,2010,PT17,2,9708.0
2012,NUTS,2010,PT17,2,10129.0
2013,NUTS,2010,PT17,2,10771.0
2014,NUTS,2010,PT17,2,10596.0
2015,NUTS,2010,PT17,2,10832.0
2016,NUTS,2010,PT17,2,11160.0
2017,NUTS,2010,PT17,2,11713.0
2018,NUTS,2010,PT17,2,12110.0
2019,NUTS,2010,PT17,2,11944.0
2020,NUTS,2010,PT17,2,11625.0
2011,NUTS,2010,PT18,2,667.0
2012,NUTS,2010,PT18,2,668.0
2013,NUTS,2010,PT18,2,587.0
2014,NUTS,2010,PT18,2,561.0
2015,NUTS,2010,PT18,2,611.0
2016,NUTS,2010,PT18,2,652.0
2017,NUTS,2010,PT18,2,692.0
2018,NUTS,2010,PT18,2,698.0
2019,NUTS,2010,PT18,2,697.0
2020,NUTS,2010,PT18,2,657.0
2011,NUTS,2010,PT2,1,229.0
2012,NUTS,2010,PT2,1,186.0
2013,NUTS,2010,PT2,1,213.0
2014,NUTS,2010,PT2,1,212.0
2015,NUTS,2010,PT2,1,181.0
2016,NUTS,2010,PT2,1,179.0
2017,NUTS,2010,PT2,1,197.0
2018,NUTS,2010,PT2,1,197.0
2019,NUTS,2010,PT2,1,184.0
2020,NUTS,2010,PT2,1,171.0
2011,NUTS,2010,PT20,2,229.0
2012,NUTS,2010,PT20,2,186.0
2013,NUTS,2010,PT20,2,213.0
2014,NUTS,2010,PT20,2,212.0
2015,NUTS,2010,PT20,2,181.0
2016,NUTS,2010,PT20,2,179.0
2017,NUTS,2010,PT20,2,197.0
2018,NUTS,2010,PT20,2,197.0
2019,NUTS,2010,PT20,2,184.0
2020,NUTS,2010,PT20,2,171.0
2011,NUTS,2010,PT3,1,127.0
2012,NUTS,2010,PT3,1,131.0
2013,NUTS,2010,PT3,1,167.0
2014,NUTS,2010,PT3,1,176.0
2015,NUTS,2010,PT3,1,180.0
2016,NUTS,2010,PT3,1,188.0
2017,NUTS,2010,PT3,1,194.0
2018,NUTS,2010,PT3,1,216.0
2019,NUTS,2010,PT3,1,190.0
2020,NUTS,2010,PT3,1,182.0
2011,NUTS,2010,PT30,2,127.0
2012,NUTS,2010,PT30,2,131.0
2013,NUTS,2010,PT30,2,167.0
2014,NUTS,2010,PT30,2,176.0
2015,NUTS,2010,PT30,2,180.0
2016,NUTS,2010,PT30,2,188.0
2017,NUTS,2010,PT30,2,194.0
2018,NUTS,2010,PT30,2,216.0
2019,NUTS,2010,PT30,2,190.0
2020,NUTS,2010,PT30,2,182.0
2011,NUTS,2010,RO,0,6563.0
2012,NUTS,2010,RO,0,6591.0
2013,NUTS,2010,RO,0,6578.0
2014,NUTS,2010,RO,0,6378.0
2015,NUTS,2010,RO,0,6480.0
2016,NUTS,2010,RO,0,6314.0
2017,NUTS,2010,RO,0,6413.0
2018,NUTS,2010,RO,0,5832.0
2019,NUTS,2010,RO,0,5773.0
2020,NUTS,2010,RO,0,6375.0
2011,NUTS,2010,RO1,1,1834.0
2012,NUTS,2010,RO1,1,1705.0
2013,NUTS,2010,RO1,1,1546.0
2014,NUTS,2010,RO1,1,1547.0
2015,NUTS,2010,RO1,1,1383.0
2016,NUTS,2010,RO1,1,1378.0
2017,NUTS,2010,RO1,1,1372.0
2018,NUTS,2010,RO1,1,1482.0
2019,NUTS,2010,RO1,1,1567.0
2011,NUTS,2010,RO11,2,882.0
2012,NUTS,2010,RO11,2,616.0
2013,NUTS,2010,RO11,2,581.0
2014,NUTS,2010,RO11,2,777.0
2015,NUTS,2010,RO11,2,606.0
2016,NUTS,2010,RO11,2,594.0
2017,NUTS,2010,RO11,2,568.0
2018,NUTS,2010,RO11,2,560.0
2019,NUTS,2010,RO11,2,649.0
2011,NUTS,2010,RO12,2,952.0
2012,NUTS,2010,RO12,2,1089.0
2013,NUTS,2010,RO12,2,965.0
2014,NUTS,2010,RO12,2,770.0
2015,NUTS,2010,RO12,2,777.0
2016,NUTS,2010,RO12,2,784.0
2017,NUTS,2010,RO12,2,804.0
2018,NUTS,2010,RO12,2,922.0
2019,NUTS,2010,RO12,2,918.0
2011,NUTS,2010,RO2,1,1091.0
2012,NUTS,2010,RO2,1,1210.0
2013,NUTS,2010,RO2,1,1209.0
2014,NUTS,2010,RO2,1,1253.0
2015,NUTS,2010,RO2,1,1285.0
2016,NUTS,2010,RO2,1,1243.0
2017,NUTS,2010,RO2,1,1277.0
2018,NUTS,2010,RO2,1,1212.0
2019,NUTS,2010,RO2,1,1203.0
2011,NUTS,2010,RO21,2,830.0
2012,NUTS,2010,RO21,2,940.0
2013,NUTS,2010,RO21,2,976.0
2014,NUTS,2010,RO21,2,1048.0
2015,NUTS,2010,RO21,2,1062.0
2016,NUTS,2010,RO21,2,945.0
2017,NUTS,2010,RO21,2,924.0
2018,NUTS,2010,RO21,2,804.0
2019,NUTS,2010,RO21,2,856.0
2011,NUTS,2010,RO22,2,261.0
2012,NUTS,2010,RO22,2,270.0
2013,NUTS,2010,RO22,2,233.0
2014,NUTS,2010,RO22,2,205.0
2015,NUTS,2010,RO22,2,223.0
2016,NUTS,2010,RO22,2,298.0
2017,NUTS,2010,RO22,2,353.0
2018,NUTS,2010,RO22,2,408.0
2019,NUTS,2010,RO22,2,347.0
2011,NUTS,2010,RO3,1,1456.0
2012,NUTS,2010,RO3,1,1630.0
2013,NUTS,2010,RO3,1,1693.0
2014,NUTS,2010,RO3,1,1702.0
2015,NUTS,2010,RO3,1,2172.0
2016,NUTS,2010,RO3,1,2241.0
2017,NUTS,2010,RO3,1,2335.0
2018,NUTS,2010,RO3,1,2422.0
2019,NUTS,2010,RO3,1,2347.0
2011,NUTS,2010,RO31,2,194.0
2012,NUTS,2010,RO31,2,205.0
2013,NUTS,2010,RO31,2,201.0
2014,NUTS,2010,RO31,2,185.0
2015,NUTS,2010,RO31,2,196.0
2016,NUTS,2010,RO31,2,196.0
2017,NUTS,2010,RO31,2,138.0
2018,NUTS,2010,RO31,2,150.0
2019,NUTS,2010,RO31,2,155.0
2011,NUTS,2010,RO32,2,1262.0
2012,NUTS,2010,RO32,2,1425.0
2013,NUTS,2010,RO32,2,1492.0
2014,NUTS,2010,RO32,2,1517.0
2015,NUTS,2010,RO32,2,1976.0
2016,NUTS,2010,RO32,2,2045.0
2017,NUTS,2010,RO32,2,2197.0
2018,NUTS,2010,RO32,2,2272.0
2019,NUTS,2010,RO32,2,2192.0
2011,NUTS,2010,RO4,1,2182.0
2012,NUTS,2010,RO4,1,2046.0
2013,NUTS,2010,RO4,1,2130.0
2014,NUTS,2010,RO4,1,1876.0
2015,NUTS,2010,RO4,1,1640.0
2016,NUTS,2010,RO4,1,1452.0
2017,NUTS,2010,RO4,1,1429.0
2018,NUTS,2010,RO4,1,716.0
2019,NUTS,2010,RO4,1,656.0
2011,NUTS,2010,RO41,2,1031.0
2012,NUTS,2010,RO41,2,1002.0
2013,NUTS,2010,RO41,2,973.0
2014,NUTS,2010,RO41,2,680.0
2015,NUTS,2010,RO41,2,672.0
2016,NUTS,2010,RO41,2,676.0
2017,NUTS,2010,RO41,2,677.0
2018,NUTS,2010,RO41,2,160.0
2019,NUTS,2010,RO41,2,161.0
2011,NUTS,2010,RO42,2,1151.0
2012,NUTS,2010,RO42,2,1044.0
2013,NUTS,2010,RO42,2,1157.0
2014,NUTS,2010,RO42,2,1196.0
2015,NUTS,2010,RO42,2,968.0
2016,NUTS,2010,RO42,2,776.0
2017,NUTS,2010,RO42,2,752.0
2018,NUTS,2010,RO42,2,556.0
2019,NUTS,2010,RO42,2,495.0
2011,NUTS,2010,RS,0,8700.0
2012,NUTS,2010,RS,0,8482.0
2013,NUTS,2010,RS,0,8870.0
2014,NUTS,2010,RS,0,8728.0
2015,NUTS,2010,RS,0,10196.0
2016,NUTS,2010,RS,0,10029.0
2017,NUTS,2010,RS,0,10014.0
2018,NUTS,2010,RS,0,10281.0
2019,NUTS,2010,RS,0,9909.0
2020,NUTS,2010,RS,0,10090.0
2018,NUTS,2010,RS1,1,7687.0
2019,NUTS,2010,RS1,1,7502.0
2020,NUTS,2010,RS1,1,7736.0
2018,NUTS,2010,RS11,2,4882.0
2019,NUTS,2010,RS11,2,4858.0
2020,NUTS,2010,RS11,2,4946.0
2018,NUTS,2010,RS12,2,2805.0
2019,NUTS,2010,RS12,2,2644.0
2020,NUTS,2010,RS12,2,2791.0
2018,NUTS,2010,RS2,1,2594.0
2019,NUTS,2010,RS2,1,2407.0
2020,NUTS,2010,RS2,1,2354.0
2018,NUTS,2010,RS21,2,1034.0
2019,NUTS,2010,RS21,2,873.0
2020,NUTS,2010,RS21,2,925.0
2018,NUTS,2010,RS22,2,1560.0
2019,NUTS,2010,RS22,2,1534.0
2020,NUTS,2010,RS22,2,1429.0
2011,NUTS,2010,RU,0,89938.0
2012,NUTS,2010,RU,0,87259.0
2013,NUTS,2010,RU,0,89085.0
2014,NUTS,2010,RU,0,91501.0
2015,NUTS,2010,RU,0,92503.0
2017,NUTS,2010,RU,0,75977.0
2018,NUTS,2010,RU,0,80678.0
2019,NUTS,2010,RU,0,82749.0
2011,NUTS,2010,SE,0,17101.0
2012,NUTS,2010,SE,0,16561.0
2013,NUTS,2010,SE,0,18401.0
2014,NUTS,2010,SE,0,19616.0
2015,NUTS,2010,SE,0,18215.0
2016,NUTS,2010,SE,0,19726.0
2017,NUTS,2010,SE,0,17501.0
2018,NUTS,2010,SE,0,16676.0
2019,NUTS,2010,SE,0,19217.0
2020,NUTS,2010,SE,0,18571.0
2011,NUTS,2010,SE1,1,8790.0
2013,NUTS,2010,SE1,1,8691.0
2015,NUTS,2010,SE1,1,8825.0
2017,NUTS,2010,SE1,1,8641.0
2019,NUTS,2010,SE1,1,9307.0
2011,NUTS,2010,SE11,2,4763.0
2013,NUTS,2010,SE11,2,4790.0
2015,NUTS,2010,SE11,2,4952.0
2017,NUTS,2010,SE11,2,4963.0
2019,NUTS,2010,SE11,2,5076.0
2011,NUTS,2010,SE12,2,4027.0
2013,NUTS,2010,SE12,2,3900.0
2015,NUTS,2010,SE12,2,3872.0
2017,NUTS,2010,SE12,2,3677.0
2019,NUTS,2010,SE12,2,4231.0
2011,NUTS,2010,SE2,1,5939.0
2013,NUTS,2010,SE2,1,5775.0
2015,NUTS,2010,SE2,1,5763.0
2017,NUTS,2010,SE2,1,5746.0
2019,NUTS,2010,SE2,1,6715.0
2011,NUTS,2010,SE21,2,465.0
2013,NUTS,2010,SE21,2,423.0
2015,NUTS,2010,SE21,2,455.0
2017,NUTS,2010,SE21,2,483.0
2019,NUTS,2010,SE21,2,583.0
2011,NUTS,2010,SE22,2,2547.0
2013,NUTS,2010,SE22,2,2527.0
2015,NUTS,2010,SE22,2,2421.0
2017,NUTS,2010,SE22,2,2304.0
2019,NUTS,2010,SE22,2,2805.0
2011,NUTS,2010,SE23,2,2928.0
2013,NUTS,2010,SE23,2,2824.0
2015,NUTS,2010,SE23,2,2887.0
2017,NUTS,2010,SE23,2,2958.0
2019,NUTS,2010,SE23,2,3327.0
2011,NUTS,2010,SE3,1,2372.0
2013,NUTS,2010,SE3,1,2036.0
2015,NUTS,2010,SE3,1,2228.0
2017,NUTS,2010,SE3,1,2015.0
2019,NUTS,2010,SE3,1,2189.0
2011,NUTS,2010,SE31,2,453.0
2013,NUTS,2010,SE31,2,384.0
2015,NUTS,2010,SE31,2,421.0
2017,NUTS,2010,SE31,2,455.0
2019,NUTS,2010,SE31,2,451.0
2011,NUTS,2010,SE32,2,226.0
2013,NUTS,2010,SE32,2,181.0
2015,NUTS,2010,SE32,2,159.0
2017,NUTS,2010,SE32,2,175.0
2019,NUTS,2010,SE32,2,183.0
2011,NUTS,2010,SE33,2,1692.0
2013,NUTS,2010,SE33,2,1470.0
2015,NUTS,2010,SE33,2,1647.0
2017,NUTS,2010,SE33,2,1384.0
2019,NUTS,2010,SE33,2,1555.0
2011,NUTS,2010,SI,0,2431.0
2012,NUTS,2010,SI,0,2398.0
2013,NUTS,2010,SI,0,2201.0
2014,NUTS,2010,SI,0,2180.0
2015,NUTS,2010,SI,0,2069.0
2016,NUTS,2010,SI,0,1951.0
2017,NUTS,2010,SI,0,2020.0
2018,NUTS,2010,SI,0,2104.0
2019,NUTS,2010,SI,0,2277.0
2020,NUTS,2010,SI,0,2174.0
2011,NUTS,2010,SI0,1,2431.0
2012,NUTS,2010,SI0,1,2398.0
2013,NUTS,2010,SI0,1,2201.0
2014,NUTS,2010,SI0,1,2180.0
2015,NUTS,2010,SI0,1,2069.0
2016,NUTS,2010,SI0,1,1951.0
2017,NUTS,2010,SI0,1,2020.0
2018,NUTS,2010,SI0,1,2104.0
2019,NUTS,2010,SI0,1,2277.0
2013,NUTS,2010,SI03,2,454.0
2014,NUTS,2010,SI03,2,451.0
2015,NUTS,2010,SI03,2,389.0
2016,NUTS,2010,SI03,2,321.0
2017,NUTS,2010,SI03,2,306.0
2018,NUTS,2010,SI03,2,334.0
2019,NUTS,2010,SI03,2,386.0
2013,NUTS,2010,SI04,2,1747.0
2014,NUTS,2010,SI04,2,1730.0
2015,NUTS,2010,SI04,2,1680.0
2016,NUTS,2010,SI04,2,1631.0
2017,NUTS,2010,SI04,2,1713.0
2018,NUTS,2010,SI04,2,1770.0
2019,NUTS,2010,SI04,2,1891.0
2011,NUTS,2010,SK,0,10339.0
2012,NUTS,2010,SK,0,9782.0
2013,NUTS,2010,SK,0,9625.0
2014,NUTS,2010,SK,0,8959.0
2015,NUTS,2010,SK,0,8508.0
2016,NUTS,2010,SK,0,8154.0
2017,NUTS,2010,SK,0,8745.0
2018,NUTS,2010,SK,0,9279.0
2019,NUTS,2010,SK,0,9664.0
2020,NUTS,2010,SK,0,9895.0
2011,NUTS,2010,SK01,2,5600.0
2012,NUTS,2010,SK01,2,5021.0
2013,NUTS,2010,SK01,2,4468.0
2014,NUTS,2010,SK01,2,4188.0
2015,NUTS,2010,SK01,2,3871.0
2016,NUTS,2010,SK01,2,3680.0
2017,NUTS,2010,SK01,2,3857.0
2018,NUTS,2010,SK01,2,4244.0
2019,NUTS,2010,SK01,2,4397.0
2020,NUTS,2010,SK01,2,4580.0
2011,NUTS,2010,SK02,2,1539.0
2012,NUTS,2010,SK02,2,1512.0
2013,NUTS,2010,SK02,2,1891.0
2014,NUTS,2010,SK02,2,1564.0
2015,NUTS,2010,SK02,2,1486.0
2016,NUTS,2010,SK02,2,1387.0
2017,NUTS,2010,SK02,2,1661.0
2018,NUTS,2010,SK02,2,1582.0
2019,NUTS,2010,SK02,2,1607.0
2020,NUTS,2010,SK02,2,1702.0
2011,NUTS,2010,SK03,2,1415.0
2012,NUTS,2010,SK03,2,1358.0
2013,NUTS,2010,SK03,2,1288.0
2014,NUTS,2010,SK03,2,1332.0
2015,NUTS,2010,SK03,2,1269.0
2016,NUTS,2010,SK03,2,1378.0
