year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_mio_nac
2018,NUTS,2010,SE,0,40600.0
2019,NUTS,2010,SE,0,40491.0
2020,NUTS,2010,SE,0,40684.0
2011,NUTS,2010,SE1,1,16283.0
2013,NUTS,2010,SE1,1,17669.0
2015,NUTS,2010,SE1,1,19401.0
2017,NUTS,2010,SE1,1,20596.0
2019,NUTS,2010,SE1,1,21348.0
2011,NUTS,2010,SE11,2,9420.0
2013,NUTS,2010,SE11,2,10265.0
2015,NUTS,2010,SE11,2,11052.0
2017,NUTS,2010,SE11,2,12060.0
2019,NUTS,2010,SE11,2,12083.0
2011,NUTS,2010,SE12,2,6863.0
2013,NUTS,2010,SE12,2,7403.0
2015,NUTS,2010,SE12,2,8349.0
2017,NUTS,2010,SE12,2,8536.0
2019,NUTS,2010,SE12,2,9265.0
2011,NUTS,2010,SE2,1,10903.0
2013,NUTS,2010,SE2,1,11914.0
2015,NUTS,2010,SE2,1,12762.0
2017,NUTS,2010,SE2,1,13704.0
2019,NUTS,2010,SE2,1,14262.0
2011,NUTS,2010,SE21,2,594.0
2013,NUTS,2010,SE21,2,629.0
2015,NUTS,2010,SE21,2,677.0
2017,NUTS,2010,SE21,2,726.0
2019,NUTS,2010,SE21,2,808.0
2011,NUTS,2010,SE22,2,4788.0
2013,NUTS,2010,SE22,2,5434.0
2015,NUTS,2010,SE22,2,5797.0
2017,NUTS,2010,SE22,2,6156.0
2019,NUTS,2010,SE22,2,6545.0
2011,NUTS,2010,SE23,2,5520.0
2013,NUTS,2010,SE23,2,5851.0
2015,NUTS,2010,SE23,2,6289.0
2017,NUTS,2010,SE23,2,6823.0
2019,NUTS,2010,SE23,2,6909.0
2011,NUTS,2010,SE3,1,4061.0
2013,NUTS,2010,SE3,1,4248.0
2015,NUTS,2010,SE3,1,4467.0
2017,NUTS,2010,SE3,1,4482.0
2019,NUTS,2010,SE3,1,4881.0
2011,NUTS,2010,SE31,2,515.0
2013,NUTS,2010,SE31,2,541.0
2015,NUTS,2010,SE31,2,523.0
2017,NUTS,2010,SE31,2,579.0
2019,NUTS,2010,SE31,2,676.0
2011,NUTS,2010,SE32,2,320.0
2013,NUTS,2010,SE32,2,342.0
2015,NUTS,2010,SE32,2,302.0
2017,NUTS,2010,SE32,2,367.0
2019,NUTS,2010,SE32,2,377.0
2011,NUTS,2010,SE33,2,3226.0
2013,NUTS,2010,SE33,2,3365.0
2015,NUTS,2010,SE33,2,3642.0
2017,NUTS,2010,SE33,2,3535.0
2019,NUTS,2010,SE33,2,3828.0
2011,NUTS,2010,SI,0,105.429
2012,NUTS,2010,SI,0,103.283
2013,NUTS,2010,SI,0,97.432
2014,NUTS,2010,SI,0,93.061
2015,NUTS,2010,SI,0,86.934
2016,NUTS,2010,SI,0,87.951
2017,NUTS,2010,SI,0,89.885
2018,NUTS,2010,SI,0,106.369
2019,NUTS,2010,SI,0,116.736
2020,NUTS,2010,SI,0,123.233
2011,NUTS,2010,SI0,1,105.429
2012,NUTS,2010,SI0,1,103.283
2013,NUTS,2010,SI0,1,97.432
2014,NUTS,2010,SI0,1,93.061
2015,NUTS,2010,SI0,1,86.934
2016,NUTS,2010,SI0,1,87.951
2017,NUTS,2010,SI0,1,89.885
2018,NUTS,2010,SI0,1,106.369
2019,NUTS,2010,SI0,1,116.736
2013,NUTS,2010,SI03,2,17.34
2014,NUTS,2010,SI03,2,17.203
2015,NUTS,2010,SI03,2,15.921
2016,NUTS,2010,SI03,2,14.529
2018,NUTS,2010,SI03,2,20.419
2013,NUTS,2010,SI04,2,80.092
2014,NUTS,2010,SI04,2,75.858
2015,NUTS,2010,SI04,2,71.013
2016,NUTS,2010,SI04,2,73.422
2018,NUTS,2010,SI04,2,85.95
2011,NUTS,2010,SK,0,163.712
2012,NUTS,2010,SK,0,199.132
2013,NUTS,2010,SK,0,202.219
2014,NUTS,2010,SK,0,230.458
2015,NUTS,2010,SK,0,406.069
2016,NUTS,2010,SK,0,177.605
2017,NUTS,2010,SK,0,184.761
2018,NUTS,2010,SK,0,182.299
2019,NUTS,2010,SK,0,195.597
2020,NUTS,2010,SK,0,219.637
2011,NUTS,2010,SK0,1,163.712
2012,NUTS,2010,SK0,1,199.132
2013,NUTS,2010,SK0,1,202.219
2014,NUTS,2010,SK0,1,230.458
2015,NUTS,2010,SK0,1,406.069
2016,NUTS,2010,SK0,1,177.605
2017,NUTS,2010,SK0,1,184.761
2018,NUTS,2010,SK0,1,182.299
2019,NUTS,2010,SK0,1,195.597
2020,NUTS,2010,SK0,1,219.637
2011,NUTS,2010,SK01,2,78.921
2012,NUTS,2010,SK01,2,84.723
2013,NUTS,2010,SK01,2,78.316
2014,NUTS,2010,SK01,2,81.218
2015,NUTS,2010,SK01,2,108.77
2016,NUTS,2010,SK01,2,71.278
2017,NUTS,2010,SK01,2,77.77
2018,NUTS,2010,SK01,2,75.045
2019,NUTS,2010,SK01,2,82.87
2020,NUTS,2010,SK01,2,86.802
2011,NUTS,2010,SK02,2,14.535
2012,NUTS,2010,SK02,2,18.402
2013,NUTS,2010,SK02,2,27.773
2014,NUTS,2010,SK02,2,41.973
2015,NUTS,2010,SK02,2,90.954
2016,NUTS,2010,SK02,2,27.13
2017,NUTS,2010,SK02,2,26.403
2018,NUTS,2010,SK02,2,27.642
2019,NUTS,2010,SK02,2,29.198
2020,NUTS,2010,SK02,2,31.127
2011,NUTS,2010,SK03,2,36.64
2012,NUTS,2010,SK03,2,50.238
2013,NUTS,2010,SK03,2,55.402
2014,NUTS,2010,SK03,2,60.488
2015,NUTS,2010,SK03,2,115.247
2016,NUTS,2010,SK03,2,41.839
2017,NUTS,2010,SK03,2,39.409
2018,NUTS,2010,SK03,2,42.323
2019,NUTS,2010,SK03,2,47.05
2020,NUTS,2010,SK03,2,60.515
2011,NUTS,2010,SK04,2,33.617
2012,NUTS,2010,SK04,2,45.769
2013,NUTS,2010,SK04,2,40.729
2014,NUTS,2010,SK04,2,46.78
2015,NUTS,2010,SK04,2,91.098
2016,NUTS,2010,SK04,2,37.357
2017,NUTS,2010,SK04,2,41.179
2018,NUTS,2010,SK04,2,37.289
2019,NUTS,2010,SK04,2,36.48
2020,NUTS,2010,SK04,2,41.193
2011,NUTS,2010,TR,0,5073.374
2012,NUTS,2010,TR,0,5734.125
2013,NUTS,2010,TR,0,6232.309
2014,NUTS,2010,TR,0,7132.698
2015,NUTS,2010,TR,0,8175.744
2016,NUTS,2010,TR,0,8943.868
2017,NUTS,2010,TR,0,10016.207
2018,NUTS,2010,TR,0,11685.09
2019,NUTS,2010,TR,0,13408.495
2020,NUTS,2010,TR,0,15616.766
2011,NUTS,2010,UK,0,7126.6
2012,NUTS,2010,UK,0,7211.5
2013,NUTS,2010,UK,0,7628.3
2014,NUTS,2010,UK,0,7888.5
2015,NUTS,2010,UK,0,8009.2
2016,NUTS,2010,UK,0,8035.2
2017,NUTS,2010,UK,0,8173.2
2018,NUTS,2010,UK,0,8740.0
2019,NUTS,2010,UK,0,8988.0
2011,NUTS,2010,UKC,1,215.1
2012,NUTS,2010,UKC,1,217.6
2014,NUTS,2010,UKC,1,237.2
2015,NUTS,2010,UKC,1,243.9
2016,NUTS,2010,UKC,1,241.1
2017,NUTS,2010,UKC,1,240.4
2018,NUTS,2010,UKC,1,249.7
2011,NUTS,2010,UKC1,2,68.5
2012,NUTS,2010,UKC1,2,69.3
2014,NUTS,2010,UKC1,2,72.0
2015,NUTS,2010,UKC1,2,68.7
2016,NUTS,2010,UKC1,2,69.4
2017,NUTS,2010,UKC1,2,64.3
2018,NUTS,2010,UKC1,2,64.0
2011,NUTS,2010,UKC2,2,146.6
2012,NUTS,2010,UKC2,2,148.3
2014,NUTS,2010,UKC2,2,165.2
2015,NUTS,2010,UKC2,2,175.2
2016,NUTS,2010,UKC2,2,171.7
2017,NUTS,2010,UKC2,2,176.1
2018,NUTS,2010,UKC2,2,185.7
2011,NUTS,2010,UKD,1,568.3
2012,NUTS,2010,UKD,1,575.0
2014,NUTS,2010,UKD,1,604.9
2015,NUTS,2010,UKD,1,628.9
2016,NUTS,2010,UKD,1,653.8
2017,NUTS,2010,UKD,1,691.4
2018,NUTS,2010,UKD,1,749.1
2011,NUTS,2010,UKD1,2,0.8
2012,NUTS,2010,UKD1,2,0.8
2014,NUTS,2010,UKD1,2,0.5
2015,NUTS,2010,UKD1,2,0.5
2016,NUTS,2010,UKD1,2,0.5
2017,NUTS,2010,UKD1,2,0.7
2018,NUTS,2010,UKD1,2,0.2
2011,NUTS,2010,UKD3,2,302.4
2012,NUTS,2010,UKD3,2,306.0
2014,NUTS,2010,UKD3,2,329.6
2015,NUTS,2010,UKD3,2,338.8
2016,NUTS,2010,UKD3,2,331.9
2017,NUTS,2010,UKD3,2,350.7
2018,NUTS,2010,UKD3,2,574.2
2011,NUTS,2010,UKD4,2,54.4
2012,NUTS,2010,UKD4,2,55.0
2014,NUTS,2010,UKD4,2,60.0
2015,NUTS,2010,UKD4,2,63.5
2016,NUTS,2010,UKD4,2,64.1
2017,NUTS,2010,UKD4,2,70.4
2018,NUTS,2010,UKD4,2,36.0
2011,NUTS,2010,UKD6,2,0.5
2012,NUTS,2010,UKD6,2,0.5
2014,NUTS,2010,UKD6,2,1.5
2015,NUTS,2010,UKD6,2,2.3
2016,NUTS,2010,UKD6,2,1.6
2017,NUTS,2010,UKD6,2,4.0
2018,NUTS,2010,UKD6,2,1.7
2011,NUTS,2010,UKD7,2,210.2
2012,NUTS,2010,UKD7,2,212.7
2014,NUTS,2010,UKD7,2,213.3
2015,NUTS,2010,UKD7,2,223.8
2016,NUTS,2010,UKD7,2,255.7
2017,NUTS,2010,UKD7,2,265.5
2018,NUTS,2010,UKD7,2,137.0
2011,NUTS,2010,UKE,1,501.8
2012,NUTS,2010,UKE,1,507.8
2013,NUTS,2010,UKE,1,522.1
2014,NUTS,2010,UKE,1,527.1
2015,NUTS,2010,UKE,1,507.0
2016,NUTS,2010,UKE,1,530.8
2017,NUTS,2010,UKE,1,579.2
2018,NUTS,2010,UKE,1,597.0
2011,NUTS,2010,UKE1,2,15.5
2012,NUTS,2010,UKE1,2,15.7
2014,NUTS,2010,UKE1,2,15.3
2015,NUTS,2010,UKE1,2,14.6
2016,NUTS,2010,UKE1,2,15.0
2017,NUTS,2010,UKE1,2,15.2
2018,NUTS,2010,UKE1,2,17.2
2011,NUTS,2010,UKE2,2,60.0
2012,NUTS,2010,UKE2,2,60.7
2013,NUTS,2010,UKE2,2,67.5
2014,NUTS,2010,UKE2,2,67.9
2015,NUTS,2010,UKE2,2,68.8
2016,NUTS,2010,UKE2,2,71.7
2017,NUTS,2010,UKE2,2,86.1
2018,NUTS,2010,UKE2,2,88.6
2011,NUTS,2010,UKE3,2,168.8
2012,NUTS,2010,UKE3,2,170.8
2013,NUTS,2010,UKE3,2,174.3
2014,NUTS,2010,UKE3,2,181.8
2015,NUTS,2010,UKE3,2,182.4
2016,NUTS,2010,UKE3,2,204.1
2017,NUTS,2010,UKE3,2,245.5
2018,NUTS,2010,UKE3,2,235.8
2011,NUTS,2010,UKE4,2,257.5
2012,NUTS,2010,UKE4,2,260.6
2014,NUTS,2010,UKE4,2,262.1
2015,NUTS,2010,UKE4,2,241.2
2016,NUTS,2010,UKE4,2,240.0
2017,NUTS,2010,UKE4,2,232.4
2018,NUTS,2010,UKE4,2,255.4
2011,NUTS,2010,UKF,1,310.5
2012,NUTS,2010,UKF,1,314.2
2013,NUTS,2010,UKF,1,306.6
2014,NUTS,2010,UKF,1,313.6
2015,NUTS,2010,UKF,1,323.9
2016,NUTS,2010,UKF,1,344.3
2017,NUTS,2010,UKF,1,340.9
2018,NUTS,2010,UKF,1,348.3
2011,NUTS,2010,UKF1,2,159.2
2012,NUTS,2010,UKF1,2,161.1
2014,NUTS,2010,UKF1,2,163.1
2015,NUTS,2010,UKF1,2,180.4
2016,NUTS,2010,UKF1,2,189.6
2017,NUTS,2010,UKF1,2,188.5
2018,NUTS,2010,UKF1,2,192.4
2011,NUTS,2010,UKF2,2,146.1
2012,NUTS,2010,UKF2,2,147.8
2013,NUTS,2010,UKF2,2,141.3
2014,NUTS,2010,UKF2,2,141.1
2015,NUTS,2010,UKF2,2,133.3
2016,NUTS,2010,UKF2,2,141.0
2017,NUTS,2010,UKF2,2,137.7
2018,NUTS,2010,UKF2,2,140.7
2011,NUTS,2010,UKF3,2,5.2
2012,NUTS,2010,UKF3,2,5.3
2014,NUTS,2010,UKF3,2,9.4
2015,NUTS,2010,UKF3,2,10.2
2016,NUTS,2010,UKF3,2,13.7
2017,NUTS,2010,UKF3,2,14.8
2018,NUTS,2010,UKF3,2,15.3
2011,NUTS,2010,UKG,1,350.7
2012,NUTS,2010,UKG,1,354.8
2013,NUTS,2010,UKG,1,370.1
2014,NUTS,2010,UKG,1,392.8
2017,NUTS,2010,UKG,1,415.7
2018,NUTS,2010,UKG,1,455.3
2011,NUTS,2010,UKG1,2,0.4
2012,NUTS,2010,UKG1,2,0.4
2014,NUTS,2010,UKG1,2,2.8
2018,NUTS,2010,UKG1,2,2.3
2011,NUTS,2010,UKG2,2,27.9
2012,NUTS,2010,UKG2,2,28.2
2014,NUTS,2010,UKG2,2,33.0
2018,NUTS,2010,UKG2,2,28.8
2011,NUTS,2010,UKG3,2,322.4
2012,NUTS,2010,UKG3,2,326.2
2014,NUTS,2010,UKG3,2,357.0
2018,NUTS,2010,UKG3,2,424.1
2011,NUTS,2010,UKH,1,657.8
2012,NUTS,2010,UKH,1,665.6
2013,NUTS,2010,UKH,1,739.8
2014,NUTS,2010,UKH,1,772.1
2017,NUTS,2010,UKH,1,819.4
2018,NUTS,2010,UKH,1,926.5
2011,NUTS,2010,UKH1,2,520.5
2012,NUTS,2010,UKH1,2,526.7
2013,NUTS,2010,UKH1,2,615.3
2014,NUTS,2010,UKH1,2,644.3
2018,NUTS,2010,UKH1,2,805.6
2011,NUTS,2010,UKH2,2,92.2
2012,NUTS,2010,UKH2,2,93.3
2014,NUTS,2010,UKH2,2,85.7
2018,NUTS,2010,UKH2,2,72.2
2011,NUTS,2010,UKH3,2,45.1
2012,NUTS,2010,UKH3,2,45.6
2014,NUTS,2010,UKH3,2,42.1
2018,NUTS,2010,UKH3,2,48.7
2011,NUTS,2010,UKI,1,1842.2
2012,NUTS,2010,UKI,1,1864.2
2013,NUTS,2010,UKI,1,1962.1
2014,NUTS,2010,UKI,1,2032.2
2015,NUTS,2010,UKI,1,2050.0
2016,NUTS,2010,UKI,1,1943.4
2017,NUTS,2010,UKI,1,1981.6
2018,NUTS,2010,UKI,1,2057.6
2011,NUTS,2010,UKI3,2,1628.0
2012,NUTS,2010,UKI3,2,1647.5
2013,NUTS,2010,UKI3,2,1730.4
2014,NUTS,2010,UKI3,2,1793.5
2015,NUTS,2010,UKI3,2,1805.1
2016,NUTS,2010,UKI3,2,1711.2
2017,NUTS,2010,UKI3,2,1731.5
2018,NUTS,2010,UKI3,2,1809.8
2011,NUTS,2010,UKI4,2,154.8
2012,NUTS,2010,UKI4,2,156.6
2013,NUTS,2010,UKI4,2,164.5
2014,NUTS,2010,UKI4,2,170.5
2015,NUTS,2010,UKI4,2,176.8
2016,NUTS,2010,UKI4,2,168.3
2017,NUTS,2010,UKI4,2,185.0
2018,NUTS,2010,UKI4,2,184.4
2011,NUTS,2010,UKI5,2,21.9
2012,NUTS,2010,UKI5,2,22.1
2013,NUTS,2010,UKI5,2,24.7
2014,NUTS,2010,UKI5,2,25.1
2015,NUTS,2010,UKI5,2,27.6
2016,NUTS,2010,UKI5,2,22.6
2017,NUTS,2010,UKI5,2,22.7
2018,NUTS,2010,UKI5,2,23.4
2011,NUTS,2010,UKI6,2,4.4
2012,NUTS,2010,UKI6,2,4.5
2013,NUTS,2010,UKI6,2,5.1
2014,NUTS,2010,UKI6,2,5.1
2015,NUTS,2010,UKI6,2,6.9
2016,NUTS,2010,UKI6,2,6.5
2017,NUTS,2010,UKI6,2,6.7
2018,NUTS,2010,UKI6,2,6.2
2011,NUTS,2010,UKI7,2,33.1
2012,NUTS,2010,UKI7,2,33.5
2013,NUTS,2010,UKI7,2,37.4
2014,NUTS,2010,UKI7,2,38.0
2015,NUTS,2010,UKI7,2,33.6
2016,NUTS,2010,UKI7,2,34.8
2017,NUTS,2010,UKI7,2,35.7
2018,NUTS,2010,UKI7,2,33.9
2011,NUTS,2010,UKJ,1,1005.7
2012,NUTS,2010,UKJ,1,1017.7
2013,NUTS,2010,UKJ,1,1104.0
2014,NUTS,2010,UKJ,1,1169.1
2015,NUTS,2010,UKJ,1,1160.8
2016,NUTS,2010,UKJ,1,1268.9
2017,NUTS,2010,UKJ,1,1174.0
2018,NUTS,2010,UKJ,1,1262.4
2011,NUTS,2010,UKJ1,2,738.7
2012,NUTS,2010,UKJ1,2,747.5
2013,NUTS,2010,UKJ1,2,817.0
2014,NUTS,2010,UKJ1,2,862.1
2015,NUTS,2010,UKJ1,2,855.3
2016,NUTS,2010,UKJ1,2,934.9
2017,NUTS,2010,UKJ1,2,872.1
2018,NUTS,2010,UKJ1,2,940.2
2011,NUTS,2010,UKJ2,2,111.2
2012,NUTS,2010,UKJ2,2,112.5
2013,NUTS,2010,UKJ2,2,112.4
2014,NUTS,2010,UKJ2,2,131.3
2015,NUTS,2010,UKJ2,2,130.9
2016,NUTS,2010,UKJ2,2,147.3
2017,NUTS,2010,UKJ2,2,129.1
2018,NUTS,2010,UKJ2,2,135.5
2011,NUTS,2010,UKJ3,2,139.1
2012,NUTS,2010,UKJ3,2,140.8
2014,NUTS,2010,UKJ3,2,156.0
2015,NUTS,2010,UKJ3,2,151.1
2016,NUTS,2010,UKJ3,2,160.8
2017,NUTS,2010,UKJ3,2,147.5
2018,NUTS,2010,UKJ3,2,159.0
2011,NUTS,2010,UKJ4,2,16.7
2012,NUTS,2010,UKJ4,2,16.9
2014,NUTS,2010,UKJ4,2,19.7
2015,NUTS,2010,UKJ4,2,23.5
2016,NUTS,2010,UKJ4,2,25.9
2017,NUTS,2010,UKJ4,2,25.3
2018,NUTS,2010,UKJ4,2,27.6
2011,NUTS,2010,UKK,1,315.9
2012,NUTS,2010,UKK,1,319.7
2013,NUTS,2010,UKK,1,345.3
2014,NUTS,2010,UKK,1,359.0
2015,NUTS,2010,UKK,1,370.8
2016,NUTS,2010,UKK,1,408.8
2017,NUTS,2010,UKK,1,423.5
2018,NUTS,2010,UKK,1,451.8
2011,NUTS,2010,UKK1,2,218.6
2012,NUTS,2010,UKK1,2,221.2
2014,NUTS,2010,UKK1,2,245.8
2015,NUTS,2010,UKK1,2,258.6
2016,NUTS,2010,UKK1,2,280.1
2017,NUTS,2010,UKK1,2,291.6
2018,NUTS,2010,UKK1,2,305.8
2011,NUTS,2010,UKK2,2,6.5
2012,NUTS,2010,UKK2,2,6.6
2014,NUTS,2010,UKK2,2,6.9
2015,NUTS,2010,UKK2,2,7.3
2016,NUTS,2010,UKK2,2,7.8
2017,NUTS,2010,UKK2,2,9.6
2018,NUTS,2010,UKK2,2,9.8
2011,NUTS,2010,UKK3,2,0.4
2012,NUTS,2010,UKK3,2,0.4
2013,NUTS,2010,UKK3,2,1.0
2014,NUTS,2010,UKK3,2,1.2
2015,NUTS,2010,UKK3,2,1.2
2016,NUTS,2010,UKK3,2,1.4
2017,NUTS,2010,UKK3,2,1.7
2018,NUTS,2010,UKK3,2,2.0
2011,NUTS,2010,UKK4,2,90.4
2012,NUTS,2010,UKK4,2,91.5
2013,NUTS,2010,UKK4,2,100.1
2014,NUTS,2010,UKK4,2,105.1
2015,NUTS,2010,UKK4,2,103.7
2016,NUTS,2010,UKK4,2,119.5
2017,NUTS,2010,UKK4,2,120.6
2018,NUTS,2010,UKK4,2,134.3
2011,NUTS,2010,UKL,1,263.8
2012,NUTS,2010,UKL,1,267.0
2013,NUTS,2010,UKL,1,279.9
2014,NUTS,2010,UKL,1,275.4
2017,NUTS,2010,UKL,1,268.8
2011,NUTS,2010,UKL1,2,124.9
2012,NUTS,2010,UKL1,2,126.4
2014,NUTS,2010,UKL1,2,131.1
2011,NUTS,2010,UKL2,2,138.9
2012,NUTS,2010,UKL2,2,140.6
2014,NUTS,2010,UKL2,2,144.3
2011,NUTS,2010,UKM,1,964.9
2012,NUTS,2010,UKM,1,976.5
2013,NUTS,2010,UKM,1,1061.7
2014,NUTS,2010,UKM,1,1072.6
2015,NUTS,2010,UKM,1,1107.1
2016,NUTS,2010,UKM,1,1060.9
2017,NUTS,2010,UKM,1,1071.7
2018,NUTS,2010,UKM,1,1126.4
2011,NUTS,2010,UKM2,2,95.6
2012,NUTS,2010,UKM2,2,96.7
2013,NUTS,2010,UKM2,2,615.0
2014,NUTS,2010,UKM2,2,609.8
2015,NUTS,2010,UKM2,2,632.7
2016,NUTS,2010,UKM2,2,598.3
2011,NUTS,2010,UKM3,2,532.5
2012,NUTS,2010,UKM3,2,538.9
2014,NUTS,2010,UKM3,2,346.0
2015,NUTS,2010,UKM3,2,360.1
2016,NUTS,2010,UKM3,2,360.2
2011,NUTS,2010,UKM5,2,300.9
2012,NUTS,2010,UKM5,2,304.5
2013,NUTS,2010,UKM5,2,103.7
2014,NUTS,2010,UKM5,2,91.5
2015,NUTS,2010,UKM5,2,89.6
2016,NUTS,2010,UKM5,2,78.3
2017,NUTS,2010,UKM5,2,72.7
2018,NUTS,2010,UKM5,2,72.8
2011,NUTS,2010,UKM6,2,36.0
2012,NUTS,2010,UKM6,2,36.4
2014,NUTS,2010,UKM6,2,25.3
2015,NUTS,2010,UKM6,2,24.7
2016,NUTS,2010,UKM6,2,24.1
2017,NUTS,2010,UKM6,2,29.1
2018,NUTS,2010,UKM6,2,27.5
2014,NUTS,2010,UKM7,2,609.8
2015,NUTS,2010,UKM7,2,632.7
2016,NUTS,2010,UKM7,2,598.3
2017,NUTS,2010,UKM7,2,607.1
2018,NUTS,2010,UKM7,2,625.6
2014,NUTS,2010,UKM8,2,346.0
2015,NUTS,2010,UKM8,2,360.1
2016,NUTS,2010,UKM8,2,360.2
2017,NUTS,2010,UKM8,2,362.8
2018,NUTS,2010,UKM8,2,400.6
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
2011,NUTS,2010,UKN,1,130.3
2012,NUTS,2010,UKN,1,131.9
2014,NUTS,2010,UKN,1,132.5
2017,NUTS,2010,UKN,1,166.4
2011,NUTS,2010,UKN0,2,130.3
2012,NUTS,2010,UKN0,2,131.9
2014,NUTS,2010,UKN0,2,132.5
2017,NUTS,2010,UKN0,2,166.4
2011,NUTS,2010,US,0,62435.0
2012,NUTS,2010,US,0,60896.0
2013,NUTS,2010,US,0,61548.0
2014,NUTS,2010,US,0,62352.0
2015,NUTS,2010,US,0,64621.0
2016,NUTS,2010,US,0,67774.0
2017,NUTS,2010,US,0,71108.0
2018,NUTS,2010,US,0,74897.0
2019,NUTS,2010,US,0,78717.0
