year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_pnp
2007,NUTS,2010,IT,0,621.537
2008,NUTS,2010,IT,0,609.94
2009,NUTS,2010,IT,0,620.889
2010,NUTS,2010,IT,0,695.644
2011,NUTS,2010,IT,0,650.914
2012,NUTS,2010,IT,0,599.783
2013,NUTS,2010,IT,0,613.601
2014,NUTS,2010,IT,0,641.091
2015,NUTS,2010,IT,0,687.914
2016,NUTS,2010,IT,0,570.103
2017,NUTS,2010,IT,0,404.5
2018,NUTS,2010,IT,0,396.087
2019,NUTS,2010,IT,0,467.878
2020,NUTS,2010,IT,0,519.856
2003,NUTS,2010,ITC,1,141.83
2004,NUTS,2010,ITC,1,144.816
2005,NUTS,2010,ITC,1,185.77
2007,NUTS,2010,ITC,1,426.649
2008,NUTS,2010,ITC,1,407.088
2009,NUTS,2010,ITC,1,436.276
2010,NUTS,2010,ITC,1,470.387
2011,NUTS,2010,ITC,1,463.844
2012,NUTS,2010,ITC,1,402.292
2013,NUTS,2010,ITC,1,386.986
2014,NUTS,2010,ITC,1,383.161
2015,NUTS,2010,ITC,1,413.099
2016,NUTS,2010,ITC,1,342.459
2017,NUTS,2010,ITC,1,173.444
2018,NUTS,2010,ITC,1,173.684
2019,NUTS,2010,ITC,1,206.516
2003,NUTS,2010,ITC1,2,15.759
2004,NUTS,2010,ITC1,2,16.304
2005,NUTS,2010,ITC1,2,26.812
2007,NUTS,2010,ITC1,2,67.889
2008,NUTS,2010,ITC1,2,64.251
2009,NUTS,2010,ITC1,2,65.583
2010,NUTS,2010,ITC1,2,67.254
2011,NUTS,2010,ITC1,2,66.811
2012,NUTS,2010,ITC1,2,70.144
2013,NUTS,2010,ITC1,2,75.049
2014,NUTS,2010,ITC1,2,76.463
2015,NUTS,2010,ITC1,2,87.194
2016,NUTS,2010,ITC1,2,78.726
2017,NUTS,2010,ITC1,2,51.588
2018,NUTS,2010,ITC1,2,50.037
2019,NUTS,2010,ITC1,2,56.85
2003,NUTS,2010,ITC2,2,0.985
2004,NUTS,2010,ITC2,2,1.918
2005,NUTS,2010,ITC2,2,1.915
2007,NUTS,2010,ITC2,2,3.512
2008,NUTS,2010,ITC2,2,3.069
2009,NUTS,2010,ITC2,2,2.056
2010,NUTS,2010,ITC2,2,2.35
2011,NUTS,2010,ITC2,2,2.162
2012,NUTS,2010,ITC2,2,2.865
2013,NUTS,2010,ITC2,2,2.935
2014,NUTS,2010,ITC2,2,2.821
2015,NUTS,2010,ITC2,2,2.238
2016,NUTS,2010,ITC2,2,2.198
2017,NUTS,2010,ITC2,2,2.365
2018,NUTS,2010,ITC2,2,2.445
2019,NUTS,2010,ITC2,2,3.084
2003,NUTS,2010,ITC3,2,2.955
2004,NUTS,2010,ITC3,2,1.918
2005,NUTS,2010,ITC3,2,2.873
2007,NUTS,2010,ITC3,2,8.681
2008,NUTS,2010,ITC3,2,11.088
2009,NUTS,2010,ITC3,2,8.516
2010,NUTS,2010,ITC3,2,10.769
2011,NUTS,2010,ITC3,2,15.425
2012,NUTS,2010,ITC3,2,13.436
2013,NUTS,2010,ITC3,2,8.611
2014,NUTS,2010,ITC3,2,8.713
2015,NUTS,2010,ITC3,2,9.148
2016,NUTS,2010,ITC3,2,8.526
2017,NUTS,2010,ITC3,2,6.5
2018,NUTS,2010,ITC3,2,7.846
2019,NUTS,2010,ITC3,2,12.451
2003,NUTS,2010,ITC4,2,122.131
2004,NUTS,2010,ITC4,2,125.635
2005,NUTS,2010,ITC4,2,154.17
2007,NUTS,2010,ITC4,2,346.567
2008,NUTS,2010,ITC4,2,328.68
2009,NUTS,2010,ITC4,2,360.121
2010,NUTS,2010,ITC4,2,390.015
2011,NUTS,2010,ITC4,2,379.446
2012,NUTS,2010,ITC4,2,315.847
2013,NUTS,2010,ITC4,2,300.391
2014,NUTS,2010,ITC4,2,295.164
2015,NUTS,2010,ITC4,2,314.617
2016,NUTS,2010,ITC4,2,253.008
2017,NUTS,2010,ITC4,2,112.992
2018,NUTS,2010,ITC4,2,113.357
2019,NUTS,2010,ITC4,2,134.131
2003,NUTS,2010,ITF,1,14.774
2004,NUTS,2010,ITF,1,19.181
2005,NUTS,2010,ITF,1,31.6
2007,NUTS,2010,ITF,1,73.254
2008,NUTS,2010,ITF,1,73.359
2009,NUTS,2010,ITF,1,71.652
2010,NUTS,2010,ITF,1,90.162
2011,NUTS,2010,ITF,1,69.267
2012,NUTS,2010,ITF,1,64.019
2013,NUTS,2010,ITF,1,67.71
2014,NUTS,2010,ITF,1,67.327
2017,NUTS,2010,ITF,1,34.295
2018,NUTS,2010,ITF,1,35.463
2019,NUTS,2010,ITF,1,44.274
2003,NUTS,2010,ITF1,2,0.985
2004,NUTS,2010,ITF1,2,0.959
2005,NUTS,2010,ITF1,2,0.958
2007,NUTS,2010,ITF1,2,0.878
2008,NUTS,2010,ITF1,2,0.891
2009,NUTS,2010,ITF1,2,0.294
2010,NUTS,2010,ITF1,2,0.196
2011,NUTS,2010,ITF1,2,1.179
2012,NUTS,2010,ITF1,2,0.988
2013,NUTS,2010,ITF1,2,3.718
2014,NUTS,2010,ITF1,2,2.747
2015,NUTS,2010,ITF1,2,1.654
2016,NUTS,2010,ITF1,2,1.516
2017,NUTS,2010,ITF1,2,1.062
2018,NUTS,2010,ITF1,2,0.937
2019,NUTS,2010,ITF1,2,0.959
2003,NUTS,2010,ITF2,2,0.985
2004,NUTS,2010,ITF2,2,0.0
2005,NUTS,2010,ITF2,2,3.83
2007,NUTS,2010,ITF2,2,0.098
2008,NUTS,2010,ITF2,2,0.099
2009,NUTS,2010,ITF2,2,0.196
2017,NUTS,2010,ITF2,2,0.06
2018,NUTS,2010,ITF2,2,0.122
2019,NUTS,2010,ITF2,2,0.048
2003,NUTS,2010,ITF3,2,8.864
2004,NUTS,2010,ITF3,2,10.55
2005,NUTS,2010,ITF3,2,13.406
2007,NUTS,2010,ITF3,2,36.481
2008,NUTS,2010,ITF3,2,38.115
2009,NUTS,2010,ITF3,2,38.078
2010,NUTS,2010,ITF3,2,57.562
2011,NUTS,2010,ITF3,2,37.728
2012,NUTS,2010,ITF3,2,35.369
2013,NUTS,2010,ITF3,2,40.509
2014,NUTS,2010,ITF3,2,40.295
2015,NUTS,2010,ITF3,2,41.553
2016,NUTS,2010,ITF3,2,32.047
2017,NUTS,2010,ITF3,2,19.692
2018,NUTS,2010,ITF3,2,22.005
2019,NUTS,2010,ITF3,2,21.221
2003,NUTS,2010,ITF4,2,3.94
2004,NUTS,2010,ITF4,2,7.672
2005,NUTS,2010,ITF4,2,13.406
2007,NUTS,2010,ITF4,2,35.7
2008,NUTS,2010,ITF4,2,34.155
2009,NUTS,2010,ITF4,2,32.988
2010,NUTS,2010,ITF4,2,32.305
2011,NUTS,2010,ITF4,2,30.261
2012,NUTS,2010,ITF4,2,27.169
2013,NUTS,2010,ITF4,2,22.407
2014,NUTS,2010,ITF4,2,22.719
2015,NUTS,2010,ITF4,2,27.929
2016,NUTS,2010,ITF4,2,22.701
2017,NUTS,2010,ITF4,2,12.353
2018,NUTS,2010,ITF4,2,11.546
2019,NUTS,2010,ITF4,2,20.598
2003,NUTS,2010,ITF5,2,0.0
2004,NUTS,2010,ITF5,2,0.0
2005,NUTS,2010,ITF5,2,0.0
2007,NUTS,2010,ITF5,2,0.0
2008,NUTS,2010,ITF5,2,0.0
2009,NUTS,2010,ITF5,2,0.0
2012,NUTS,2010,ITF5,2,0.296
2013,NUTS,2010,ITF5,2,0.979
2015,NUTS,2010,ITF5,2,4.087
2017,NUTS,2010,ITF5,2,0.749
2018,NUTS,2010,ITF5,2,0.25
2019,NUTS,2010,ITF5,2,0.7
2003,NUTS,2010,ITF6,2,0.0
2004,NUTS,2010,ITF6,2,0.0
2005,NUTS,2010,ITF6,2,0.0
2007,NUTS,2010,ITF6,2,0.098
2008,NUTS,2010,ITF6,2,0.099
2009,NUTS,2010,ITF6,2,0.098
2010,NUTS,2010,ITF6,2,0.098
2011,NUTS,2010,ITF6,2,0.098
2015,NUTS,2010,ITF6,2,0.195
2016,NUTS,2010,ITF6,2,0.415
2017,NUTS,2010,ITF6,2,0.38
2018,NUTS,2010,ITF6,2,0.604
2019,NUTS,2010,ITF6,2,0.749
2003,NUTS,2010,ITG,1,0.985
2004,NUTS,2010,ITG,1,4.795
2005,NUTS,2010,ITG,1,6.703
2007,NUTS,2010,ITG,1,6.73
2008,NUTS,2010,ITG,1,7.425
2009,NUTS,2010,ITG,1,6.265
2010,NUTS,2010,ITG,1,11.16
2011,NUTS,2010,ITG,1,6.288
2012,NUTS,2010,ITG,1,9.089
2013,NUTS,2010,ITG,1,13.894
2014,NUTS,2010,ITG,1,20.574
2015,NUTS,2010,ITG,1,22.48
2016,NUTS,2010,ITG,1,13.822
2017,NUTS,2010,ITG,1,9.725
2018,NUTS,2010,ITG,1,9.271
2019,NUTS,2010,ITG,1,14.433
2003,NUTS,2010,ITG1,2,0.985
2004,NUTS,2010,ITG1,2,4.795
2005,NUTS,2010,ITG1,2,6.703
2007,NUTS,2010,ITG1,2,6.34
2008,NUTS,2010,ITG1,2,7.029
2009,NUTS,2010,ITG1,2,5.873
2010,NUTS,2010,ITG1,2,10.769
2011,NUTS,2010,ITG1,2,5.993
2012,NUTS,2010,ITG1,2,8.595
2013,NUTS,2010,ITG1,2,13.307
2014,NUTS,2010,ITG1,2,20.024
2015,NUTS,2010,ITG1,2,21.506
2016,NUTS,2010,ITG1,2,12.778
2017,NUTS,2010,ITG1,2,8.646
2018,NUTS,2010,ITG1,2,8.082
2019,NUTS,2010,ITG1,2,13.1
2003,NUTS,2010,ITG2,2,0.0
2004,NUTS,2010,ITG2,2,0.0
2005,NUTS,2010,ITG2,2,0.0
2007,NUTS,2010,ITG2,2,0.39
2008,NUTS,2010,ITG2,2,0.396
2009,NUTS,2010,ITG2,2,0.392
2010,NUTS,2010,ITG2,2,0.392
2011,NUTS,2010,ITG2,2,0.295
2012,NUTS,2010,ITG2,2,0.494
2013,NUTS,2010,ITG2,2,0.587
2014,NUTS,2010,ITG2,2,0.549
2015,NUTS,2010,ITG2,2,0.973
2016,NUTS,2010,ITG2,2,1.044
2017,NUTS,2010,ITG2,2,1.079
2018,NUTS,2010,ITG2,2,1.19
2019,NUTS,2010,ITG2,2,1.333
2003,NUTS,2010,ITH,1,20.684
2004,NUTS,2010,ITH,1,23.017
2005,NUTS,2010,ITH,1,34.473
2007,NUTS,2010,ITH,1,50.722
2008,NUTS,2010,ITH,1,48.609
2009,NUTS,2010,ITH,1,46.006
2010,NUTS,2010,ITH,1,37.69
2011,NUTS,2010,ITH,1,35.665
2012,NUTS,2010,ITH,1,35.467
2013,NUTS,2010,ITH,1,47.456
2014,NUTS,2010,ITH,1,78.723
2015,NUTS,2010,ITH,1,77.267
2016,NUTS,2010,ITH,1,64.116
2017,NUTS,2010,ITH,1,77.595
2018,NUTS,2010,ITH,1,62.556
2019,NUTS,2010,ITH,1,77.62
2003,NUTS,2010,ITH1,2,5.91
2004,NUTS,2010,ITH1,2,5.754
2005,NUTS,2010,ITH1,2,6.703
2007,NUTS,2010,ITH1,2,15.802
2008,NUTS,2010,ITH1,2,9.801
2009,NUTS,2010,ITH1,2,10.082
2010,NUTS,2010,ITH1,2,0.0
2011,NUTS,2010,ITH1,2,0.393
2012,NUTS,2010,ITH1,2,0.296
2013,NUTS,2010,ITH1,2,3.718
2014,NUTS,2010,ITH1,2,33.412
2015,NUTS,2010,ITH1,2,32.308
2016,NUTS,2010,ITH1,2,22.032
2017,NUTS,2010,ITH1,2,37.088
2018,NUTS,2010,ITH1,2,27.588
2019,NUTS,2010,ITH1,2,31.738
2003,NUTS,2010,ITH2,2,0.985
2004,NUTS,2010,ITH2,2,2.877
2005,NUTS,2010,ITH2,2,4.788
2007,NUTS,2010,ITH2,2,4.682
2008,NUTS,2010,ITH2,2,7.227
2009,NUTS,2010,ITH2,2,8.81
2010,NUTS,2010,ITH2,2,7.93
2011,NUTS,2010,ITH2,2,6.976
2012,NUTS,2010,ITH2,2,8.398
2013,NUTS,2010,ITH2,2,8.317
2014,NUTS,2010,ITH2,2,7.095
2015,NUTS,2010,ITH2,2,7.201
2016,NUTS,2010,ITH2,2,6.961
2017,NUTS,2010,ITH2,2,2.68
2018,NUTS,2010,ITH2,2,2.791
2019,NUTS,2010,ITH2,2,2.686
2003,NUTS,2010,ITH3,2,5.91
2004,NUTS,2010,ITH3,2,4.795
2005,NUTS,2010,ITH3,2,11.491
2007,NUTS,2010,ITH3,2,14.534
2008,NUTS,2010,ITH3,2,17.721
2009,NUTS,2010,ITH3,2,18.598
2010,NUTS,2010,ITH3,2,19.677
2011,NUTS,2010,ITH3,2,18.57
2012,NUTS,2010,ITH3,2,14.226
2013,NUTS,2010,ITH3,2,14.579
2014,NUTS,2010,ITH3,2,14.568
2015,NUTS,2010,ITH3,2,18.1
2016,NUTS,2010,ITH3,2,15.557
2017,NUTS,2010,ITH3,2,15.9
2018,NUTS,2010,ITH3,2,14.378
2019,NUTS,2010,ITH3,2,23.683
2003,NUTS,2010,ITH4,2,0.985
2004,NUTS,2010,ITH4,2,1.918
2005,NUTS,2010,ITH4,2,1.915
2007,NUTS,2010,ITH4,2,7.998
2008,NUTS,2010,ITH4,2,5.544
2009,NUTS,2010,ITH4,2,3.818
2010,NUTS,2010,ITH4,2,4.699
2011,NUTS,2010,ITH4,2,4.52
2012,NUTS,2010,ITH4,2,6.323
2013,NUTS,2010,ITH4,2,7.534
2014,NUTS,2010,ITH4,2,7.388
2015,NUTS,2010,ITH4,2,7.493
2016,NUTS,2010,ITH4,2,5.956
2017,NUTS,2010,ITH4,2,6.355
2018,NUTS,2010,ITH4,2,5.517
2019,NUTS,2010,ITH4,2,7.768
2003,NUTS,2010,ITH5,2,6.895
2004,NUTS,2010,ITH5,2,7.672
2005,NUTS,2010,ITH5,2,9.576
2007,NUTS,2010,ITH5,2,7.706
2008,NUTS,2010,ITH5,2,8.316
2009,NUTS,2010,ITH5,2,4.699
2010,NUTS,2010,ITH5,2,5.384
2011,NUTS,2010,ITH5,2,5.207
2012,NUTS,2010,ITH5,2,6.224
2013,NUTS,2010,ITH5,2,13.307
2014,NUTS,2010,ITH5,2,16.261
2015,NUTS,2010,ITH5,2,12.262
2016,NUTS,2010,ITH5,2,13.611
2017,NUTS,2010,ITH5,2,15.572
2018,NUTS,2010,ITH5,2,12.281
2019,NUTS,2010,ITH5,2,11.745
2003,NUTS,2010,ITI,1,26.593
2004,NUTS,2010,ITI,1,30.69
2005,NUTS,2010,ITI,1,57.455
2007,NUTS,2010,ITI,1,64.183
2008,NUTS,2010,ITI,1,73.458
2009,NUTS,2010,ITI,1,60.689
2010,NUTS,2010,ITI,1,86.246
2011,NUTS,2010,ITI,1,75.85
2012,NUTS,2010,ITI,1,88.915
2013,NUTS,2010,ITI,1,97.554
2014,NUTS,2010,ITI,1,91.306
2017,NUTS,2010,ITI,1,109.441
2018,NUTS,2010,ITI,1,115.112
2019,NUTS,2010,ITI,1,125.035
2003,NUTS,2010,ITI1,2,3.94
2004,NUTS,2010,ITI1,2,3.836
2005,NUTS,2010,ITI1,2,7.661
2007,NUTS,2010,ITI1,2,9.852
2008,NUTS,2010,ITI1,2,9.999
2009,NUTS,2010,ITI1,2,9.789
2010,NUTS,2010,ITI1,2,18.894
2011,NUTS,2010,ITI1,2,9.236
2012,NUTS,2010,ITI1,2,20.055
2013,NUTS,2010,ITI1,2,22.407
2014,NUTS,2010,ITI1,2,14.958
2015,NUTS,2010,ITI1,2,25.01
2016,NUTS,2010,ITI1,2,24.219
2017,NUTS,2010,ITI1,2,24.562
2018,NUTS,2010,ITI1,2,24.844
2019,NUTS,2010,ITI1,2,29.977
2003,NUTS,2010,ITI2,2,0.985
2004,NUTS,2010,ITI2,2,0.959
2005,NUTS,2010,ITI2,2,0.0
2007,NUTS,2010,ITI2,2,0.488
2008,NUTS,2010,ITI2,2,0.396
2009,NUTS,2010,ITI2,2,0.098
2010,NUTS,2010,ITI2,2,0.098
2011,NUTS,2010,ITI2,2,0.098
2012,NUTS,2010,ITI2,2,0.099
2013,NUTS,2010,ITI2,2,0.098
2014,NUTS,2010,ITI2,2,0.101
2017,NUTS,2010,ITI2,2,0.079
2018,NUTS,2010,ITI2,2,0.616
2019,NUTS,2010,ITI2,2,0.371
2003,NUTS,2010,ITI3,2,0.985
2004,NUTS,2010,ITI3,2,0.959
2005,NUTS,2010,ITI3,2,0.958
2007,NUTS,2010,ITI3,2,0.195
2008,NUTS,2010,ITI3,2,0.297
2009,NUTS,2010,ITI3,2,0.294
2010,NUTS,2010,ITI3,2,0.294
2011,NUTS,2010,ITI3,2,0.197
2012,NUTS,2010,ITI3,2,0.296
2013,NUTS,2010,ITI3,2,0.294
2014,NUTS,2010,ITI3,2,0.247
2015,NUTS,2010,ITI3,2,0.195
2016,NUTS,2010,ITI3,2,0.217
2017,NUTS,2010,ITI3,2,0.257
2018,NUTS,2010,ITI3,2,0.456
2019,NUTS,2010,ITI3,2,0.575
2003,NUTS,2010,ITI4,2,20.684
2004,NUTS,2010,ITI4,2,24.935
2005,NUTS,2010,ITI4,2,48.837
2007,NUTS,2010,ITI4,2,53.648
2008,NUTS,2010,ITI4,2,62.766
2009,NUTS,2010,ITI4,2,50.509
2010,NUTS,2010,ITI4,2,66.96
2011,NUTS,2010,ITI4,2,66.32
2012,NUTS,2010,ITI4,2,68.465
2013,NUTS,2010,ITI4,2,74.755
2014,NUTS,2010,ITI4,2,76.0
2015,NUTS,2010,ITI4,2,74.056
2016,NUTS,2010,ITI4,2,67.252
2017,NUTS,2010,ITI4,2,84.544
2018,NUTS,2010,ITI4,2,89.196
2019,NUTS,2010,ITI4,2,94.112
1995,NUTS,2010,JP,0,3078.06
1996,NUTS,2010,JP,0,3379.779
1997,NUTS,2010,JP,0,3564.216
1998,NUTS,2010,JP,0,3570.786
1999,NUTS,2010,JP,0,3556.005
2000,NUTS,2010,JP,0,3796.751
2001,NUTS,2010,JP,0,2000.166
2002,NUTS,2010,JP,0,1896.407
2003,NUTS,2010,JP,0,1893.684
2004,NUTS,2010,JP,0,1816.235
2005,NUTS,2010,JP,0,1957.999
2006,NUTS,2010,JP,0,2062.104
2007,NUTS,2010,JP,0,2036.025
2008,NUTS,2010,JP,0,1814.318
2009,NUTS,2010,JP,0,1671.907
2010,NUTS,2010,JP,0,1689.796
2011,NUTS,2010,JP,0,1604.739
2012,NUTS,2010,JP,0,1576.19
2013,NUTS,2010,JP,0,1514.784
2014,NUTS,2010,JP,0,1627.11
2015,NUTS,2010,JP,0,1613.676
2016,NUTS,2010,JP,0,1536.863
2017,NUTS,2010,JP,0,1576.691
2018,NUTS,2010,JP,0,1477.321
2019,NUTS,2010,JP,0,1571.646
1995,NUTS,2010,KR,0,115.297
1996,NUTS,2010,KR,0,138.21
1997,NUTS,2010,KR,0,151.703
1998,NUTS,2010,KR,0,120.568
1999,NUTS,2010,KR,0,266.484
2000,NUTS,2010,KR,0,198.994
2001,NUTS,2010,KR,0,173.977
2002,NUTS,2010,KR,0,232.283
2003,NUTS,2010,KR,0,221.768
2004,NUTS,2010,KR,0,252.429
2005,NUTS,2010,KR,0,326.553
2006,NUTS,2010,KR,0,335.896
2007,NUTS,2010,KR,0,453.663
2008,NUTS,2010,KR,0,470.403
2009,NUTS,2010,KR,0,554.194
2010,NUTS,2010,KR,0,664.409
2011,NUTS,2010,KR,0,725.54
2012,NUTS,2010,KR,0,633.399
2013,NUTS,2010,KR,0,691.891
2014,NUTS,2010,KR,0,863.701
2015,NUTS,2010,KR,0,975.751
1996,NUTS,2010,LT,0,1.017
1997,NUTS,2010,LT,0,0.836
1998,NUTS,2010,LT,0,0.469
1999,NUTS,2010,LT,0,0.383
1996,NUTS,2010,LT0,1,1.017
1997,NUTS,2010,LT0,1,0.836
1998,NUTS,2010,LT0,1,0.469
1999,NUTS,2010,LT0,1,0.383
1996,NUTS,2010,LT00,2,1.017
1997,NUTS,2010,LT00,2,0.836
1998,NUTS,2010,LT00,2,0.469
1999,NUTS,2010,LT00,2,0.383
2009,NUTS,2010,LU,0,0.0
2010,NUTS,2010,LU,0,0.0
2011,NUTS,2010,LU,0,0.0
2012,NUTS,2010,LU,0,0.0
2009,NUTS,2010,LU0,1,0.0
2010,NUTS,2010,LU0,1,0.0
2011,NUTS,2010,LU0,1,0.0
2012,NUTS,2010,LU0,1,0.0
2009,NUTS,2010,LU00,2,0.0
2010,NUTS,2010,LU00,2,0.0
2011,NUTS,2010,LU00,2,0.0
2012,NUTS,2010,LU00,2,0.0
1996,NUTS,2010,LV,0,0.0
1997,NUTS,2010,LV,0,0.0
1998,NUTS,2010,LV,0,0.0
1999,NUTS,2010,LV,0,0.0
2000,NUTS,2010,LV,0,0.0
2001,NUTS,2010,LV,0,0.033
2002,NUTS,2010,LV,0,0.0
2003,NUTS,2010,LV,0,0.0
2004,NUTS,2010,LV,0,0.0
2005,NUTS,2010,LV,0,0.005
2006,NUTS,2010,LV,0,0.0
1996,NUTS,2010,LV0,1,0.0
1997,NUTS,2010,LV0,1,0.0
1998,NUTS,2010,LV0,1,0.0
1999,NUTS,2010,LV0,1,0.0
2000,NUTS,2010,LV0,1,0.0
2001,NUTS,2010,LV0,1,0.033
2002,NUTS,2010,LV0,1,0.0
2003,NUTS,2010,LV0,1,0.0
2004,NUTS,2010,LV0,1,0.0
2005,NUTS,2010,LV0,1,0.005
2006,NUTS,2010,LV0,1,0.0
1996,NUTS,2010,LV00,2,0.0
1997,NUTS,2010,LV00,2,0.0
1998,NUTS,2010,LV00,2,0.0
1999,NUTS,2010,LV00,2,0.0
2000,NUTS,2010,LV00,2,0.0
2001,NUTS,2010,LV00,2,0.033
2002,NUTS,2010,LV00,2,0.0
2003,NUTS,2010,LV00,2,0.0
2004,NUTS,2010,LV00,2,0.0
2005,NUTS,2010,LV00,2,0.005
2006,NUTS,2010,LV00,2,0.0
2011,NUTS,2010,ME,0,0.502
2013,NUTS,2010,ME,0,0.668
2014,NUTS,2010,ME,0,0.696
2015,NUTS,2010,ME,0,0.959
2016,NUTS,2010,ME,0,1.321
2017,NUTS,2010,ME,0,0.575
2018,NUTS,2010,ME,0,0.746
2019,NUTS,2010,ME,0,0.026
2011,NUTS,2010,ME0,1,0.502
2013,NUTS,2010,ME0,1,0.668
2014,NUTS,2010,ME0,1,0.696
2015,NUTS,2010,ME0,1,0.959
2016,NUTS,2010,ME0,1,1.321
2017,NUTS,2010,ME0,1,0.575
2018,NUTS,2010,ME0,1,0.746
2019,NUTS,2010,ME0,1,0.026
2011,NUTS,2010,ME00,2,0.502
2013,NUTS,2010,ME00,2,0.668
2014,NUTS,2010,ME00,2,0.696
2015,NUTS,2010,ME00,2,0.959
2016,NUTS,2010,ME00,2,1.321
2017,NUTS,2010,ME00,2,0.575
2018,NUTS,2010,ME00,2,0.746
2019,NUTS,2010,ME00,2,0.026
2015,NUTS,2010,MK,0,0.791
2016,NUTS,2010,MK,0,2.348
2017,NUTS,2010,MK,0,1.133
2018,NUTS,2010,MK,0,1.381
2019,NUTS,2010,MK,0,1.36
2020,NUTS,2010,MK,0,0.981
2015,NUTS,2010,MK0,1,0.791
2016,NUTS,2010,MK0,1,2.348
2017,NUTS,2010,MK0,1,1.133
2018,NUTS,2010,MK0,1,1.381
2019,NUTS,2010,MK0,1,1.36
2020,NUTS,2010,MK0,1,0.981
2015,NUTS,2010,MK00,2,0.791
2016,NUTS,2010,MK00,2,2.348
2017,NUTS,2010,MK00,2,1.133
2018,NUTS,2010,MK00,2,1.381
2019,NUTS,2010,MK00,2,1.36
2020,NUTS,2010,MK00,2,0.981
2002,NUTS,2010,MT,0,0.0
2003,NUTS,2010,MT,0,0.0
2004,NUTS,2010,MT,0,0.0
2005,NUTS,2010,MT,0,0.0
2006,NUTS,2010,MT,0,0.0
2007,NUTS,2010,MT,0,0.0
2008,NUTS,2010,MT,0,0.0
2009,NUTS,2010,MT,0,0.0
2002,NUTS,2010,MT0,1,0.0
2003,NUTS,2010,MT0,1,0.0
2004,NUTS,2010,MT0,1,0.0
2005,NUTS,2010,MT0,1,0.0
2006,NUTS,2010,MT0,1,0.0
2007,NUTS,2010,MT0,1,0.0
2008,NUTS,2010,MT0,1,0.0
2009,NUTS,2010,MT0,1,0.0
2002,NUTS,2010,MT00,2,0.0
2003,NUTS,2010,MT00,2,0.0
2004,NUTS,2010,MT00,2,0.0
2005,NUTS,2010,MT00,2,0.0
2006,NUTS,2010,MT00,2,0.0
2007,NUTS,2010,MT00,2,0.0
2008,NUTS,2010,MT00,2,0.0
2009,NUTS,2010,MT00,2,0.0
1995,NUTS,2010,NL,0,53.924
1996,NUTS,2010,NL,0,56.924
1997,NUTS,2010,NL,0,60.582
1998,NUTS,2010,NL,0,61.682
2000,NUTS,2010,NL,0,69.956
2002,NUTS,2010,NL,0,52.77
2013,NUTS,2010,NL,0,0.0
2014,NUTS,2010,NL,0,0.0
2015,NUTS,2010,NL,0,0.0
2016,NUTS,2010,NL,0,0.0
2017,NUTS,2010,NL,0,0.0
2018,NUTS,2010,NL,0,0.0
2019,NUTS,2010,NL,0,0.0
2020,NUTS,2010,NL,0,0.0
2002,NUTS,2010,NL2,1,8.189
2002,NUTS,2010,NL21,2,8.189
2000,NUTS,2010,NL3,1,51.301
2001,NUTS,2010,NL3,1,42.985
2002,NUTS,2010,NL3,1,41.852
2000,NUTS,2010,NL32,2,37.31
2001,NUTS,2010,NL32,2,32.925
2002,NUTS,2010,NL32,2,35.484
2000,NUTS,2010,NL33,2,13.991
2001,NUTS,2010,NL33,2,10.975
2002,NUTS,2010,NL33,2,6.369
2002,NUTS,2010,NL4,1,1.82
2002,NUTS,2010,NL42,2,1.82
1995,NUTS,2010,PL,0,0.0
1996,NUTS,2010,PL,0,2.196
1997,NUTS,2010,PL,0,0.0
1998,NUTS,2010,PL,0,1.357
1999,NUTS,2010,PL,0,2.741
2000,NUTS,2010,PL,0,2.855
2001,NUTS,2010,PL,0,3.784
2002,NUTS,2010,PL,0,5.875
2003,NUTS,2010,PL,0,4.049
2004,NUTS,2010,PL,0,8.125
2005,NUTS,2010,PL,0,7.585
2006,NUTS,2010,PL,0,10.91
2007,NUTS,2010,PL,0,8.602
2008,NUTS,2010,PL,0,2.864
2009,NUTS,2010,PL,0,4.645
2010,NUTS,2010,PL,0,12.413
2011,NUTS,2010,PL,0,11.172
2012,NUTS,2010,PL,0,23.32
2013,NUTS,2010,PL,0,17.359
2014,NUTS,2010,PL,0,19.705
2015,NUTS,2010,PL,0,11.566
2016,NUTS,2010,PL,0,31.696
2017,NUTS,2010,PL,0,28.131
2018,NUTS,2010,PL,0,29.739
2019,NUTS,2010,PL,0,34.367
2020,NUTS,2010,PL,0,29.67
2000,NUTS,2010,PL1,1,0.453
2001,NUTS,2010,PL1,1,0.901
2002,NUTS,2010,PL1,1,3.006
2003,NUTS,2010,PL1,1,2.502
2004,NUTS,2010,PL1,1,2.321
2005,NUTS,2010,PL1,1,2.324
2006,NUTS,2010,PL1,1,2.483
2007,NUTS,2010,PL1,1,1.916
2008,NUTS,2010,PL1,1,1.011
2009,NUTS,2010,PL1,1,0.525
2010,NUTS,2010,PL1,1,3.858
2014,NUTS,2010,PL1,1,6.609
2015,NUTS,2010,PL1,1,8.389
2002,NUTS,2010,PL11,2,0.273
2004,NUTS,2010,PL11,2,0.134
2007,NUTS,2010,PL11,2,0.0
2009,NUTS,2010,PL11,2,0.04
2010,NUTS,2010,PL11,2,0.042
2014,NUTS,2010,PL11,2,0.162
2000,NUTS,2010,PL12,2,0.453
2001,NUTS,2010,PL12,2,0.901
2002,NUTS,2010,PL12,2,2.732
