year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_cte
1987,NUTS,2010,DE91B,3,1.0
1988,NUTS,2010,DE91B,3,2.0
1989,NUTS,2010,DE91B,3,0.17
1990,NUTS,2010,DE91B,3,1.5
1991,NUTS,2010,DE91B,3,1.83
1992,NUTS,2010,DE91B,3,2.0
1993,NUTS,2010,DE91B,3,1.5
1994,NUTS,2010,DE91B,3,0.17
1995,NUTS,2010,DE91B,3,1.0
1996,NUTS,2010,DE91B,3,2.33
1997,NUTS,2010,DE91B,3,5.5
1998,NUTS,2010,DE91B,3,7.38
1999,NUTS,2010,DE91B,3,6.44
2000,NUTS,2010,DE91B,3,6.43
2001,NUTS,2010,DE91B,3,2.38
2002,NUTS,2010,DE91B,3,2.98
2003,NUTS,2010,DE91B,3,3.25
2004,NUTS,2010,DE91B,3,0.98
2005,NUTS,2010,DE91B,3,1.53
2006,NUTS,2010,DE91B,3,0.5
2007,NUTS,2010,DE91B,3,0.5
2008,NUTS,2010,DE91B,3,0.33
2009,NUTS,2010,DE91B,3,0.83
2010,NUTS,2010,DE91B,3,0.25
2011,NUTS,2010,DE91B,3,0.25
2012,NUTS,2010,DE91B,3,1.33
1979,NUTS,2010,DE92,2,3.0
1980,NUTS,2010,DE92,2,7.94
1981,NUTS,2010,DE92,2,21.0
1982,NUTS,2010,DE92,2,9.67
1983,NUTS,2010,DE92,2,24.92
1984,NUTS,2010,DE92,2,14.33
1985,NUTS,2010,DE92,2,26.83
1986,NUTS,2010,DE92,2,32.77
1987,NUTS,2010,DE92,2,33.5
1988,NUTS,2010,DE92,2,34.97
1989,NUTS,2010,DE92,2,31.47
1990,NUTS,2010,DE92,2,19.42
1991,NUTS,2010,DE92,2,27.17
1992,NUTS,2010,DE92,2,26.78
1993,NUTS,2010,DE92,2,41.0
1994,NUTS,2010,DE92,2,24.25
1995,NUTS,2010,DE92,2,38.87
1996,NUTS,2010,DE92,2,71.78
1997,NUTS,2010,DE92,2,75.68
1998,NUTS,2010,DE92,2,76.18
1999,NUTS,2010,DE92,2,126.13
2000,NUTS,2010,DE92,2,87.35
2001,NUTS,2010,DE92,2,82.49
2002,NUTS,2010,DE92,2,80.69
2003,NUTS,2010,DE92,2,85.1
2004,NUTS,2010,DE92,2,89.65
2005,NUTS,2010,DE92,2,55.88
2006,NUTS,2010,DE92,2,35.81
2007,NUTS,2010,DE92,2,47.6
2008,NUTS,2010,DE92,2,54.39
2009,NUTS,2010,DE92,2,37.65
2010,NUTS,2010,DE92,2,39.71
2011,NUTS,2010,DE92,2,35.97
2012,NUTS,2010,DE92,2,29.37
1984,NUTS,2010,DE922,3,0.33
1992,NUTS,2010,DE922,3,0.87
1995,NUTS,2010,DE922,3,2.17
1996,NUTS,2010,DE922,3,6.0
2000,NUTS,2010,DE922,3,1.0
2003,NUTS,2010,DE922,3,1.5
2004,NUTS,2010,DE922,3,1.95
2007,NUTS,2010,DE922,3,1.0
2008,NUTS,2010,DE922,3,0.2
2009,NUTS,2010,DE922,3,0.5
2010,NUTS,2010,DE922,3,0.33
2012,NUTS,2010,DE922,3,1.0
1987,NUTS,2010,DE923,3,0.33
1988,NUTS,2010,DE923,3,0.5
1990,NUTS,2010,DE923,3,1.0
1991,NUTS,2010,DE923,3,0.33
1993,NUTS,2010,DE923,3,2.0
1998,NUTS,2010,DE923,3,2.0
1999,NUTS,2010,DE923,3,1.95
2000,NUTS,2010,DE923,3,3.08
2002,NUTS,2010,DE923,3,0.14
2003,NUTS,2010,DE923,3,0.6
2004,NUTS,2010,DE923,3,1.0
2006,NUTS,2010,DE923,3,1.64
2007,NUTS,2010,DE923,3,1.2
2008,NUTS,2010,DE923,3,3.33
2009,NUTS,2010,DE923,3,1.0
2010,NUTS,2010,DE923,3,0.25
2012,NUTS,2010,DE923,3,1.83
1979,NUTS,2010,DE925,3,1.0
1980,NUTS,2010,DE925,3,1.8
1981,NUTS,2010,DE925,3,10.0
1982,NUTS,2010,DE925,3,4.0
1983,NUTS,2010,DE925,3,6.25
1984,NUTS,2010,DE925,3,6.0
1985,NUTS,2010,DE925,3,11.0
1986,NUTS,2010,DE925,3,9.5
1987,NUTS,2010,DE925,3,9.67
1988,NUTS,2010,DE925,3,20.8
1989,NUTS,2010,DE925,3,16.55
1990,NUTS,2010,DE925,3,9.0
1991,NUTS,2010,DE925,3,10.67
1992,NUTS,2010,DE925,3,13.5
1993,NUTS,2010,DE925,3,21.55
1994,NUTS,2010,DE925,3,10.08
1995,NUTS,2010,DE925,3,19.83
1996,NUTS,2010,DE925,3,39.5
1997,NUTS,2010,DE925,3,45.57
1998,NUTS,2010,DE925,3,38.17
1999,NUTS,2010,DE925,3,65.44
2000,NUTS,2010,DE925,3,35.57
2001,NUTS,2010,DE925,3,32.75
2002,NUTS,2010,DE925,3,24.32
2003,NUTS,2010,DE925,3,19.15
2004,NUTS,2010,DE925,3,23.7
2005,NUTS,2010,DE925,3,15.34
2006,NUTS,2010,DE925,3,11.23
2007,NUTS,2010,DE925,3,12.79
2008,NUTS,2010,DE925,3,6.83
2009,NUTS,2010,DE925,3,11.02
2010,NUTS,2010,DE925,3,5.67
2011,NUTS,2010,DE925,3,3.7
2012,NUTS,2010,DE925,3,4.17
1981,NUTS,2010,DE926,3,1.0
1998,NUTS,2010,DE926,3,0.5
2000,NUTS,2010,DE926,3,0.33
2007,NUTS,2010,DE926,3,0.5
1998,NUTS,2010,DE927,3,1.0
2000,NUTS,2010,DE927,3,1.0
2002,NUTS,2010,DE927,3,0.63
2005,NUTS,2010,DE927,3,0.5
2006,NUTS,2010,DE927,3,0.17
2008,NUTS,2010,DE927,3,0.5
2010,NUTS,2010,DE927,3,0.33
1985,NUTS,2010,DE928,3,0.5
1991,NUTS,2010,DE928,3,2.17
1992,NUTS,2010,DE928,3,1.5
1993,NUTS,2010,DE928,3,1.28
1994,NUTS,2010,DE928,3,0.75
1996,NUTS,2010,DE928,3,0.5
1998,NUTS,2010,DE928,3,0.65
1999,NUTS,2010,DE928,3,1.54
2001,NUTS,2010,DE928,3,1.33
2002,NUTS,2010,DE928,3,2.32
2003,NUTS,2010,DE928,3,1.4
2004,NUTS,2010,DE928,3,2.33
2005,NUTS,2010,DE928,3,1.25
2006,NUTS,2010,DE928,3,1.08
2007,NUTS,2010,DE928,3,1.33
2008,NUTS,2010,DE928,3,1.2
2009,NUTS,2010,DE928,3,2.53
2010,NUTS,2010,DE928,3,0.33
2011,NUTS,2010,DE928,3,0.7
2012,NUTS,2010,DE928,3,0.33
1979,NUTS,2010,DE929,3,2.0
1980,NUTS,2010,DE929,3,6.14
1981,NUTS,2010,DE929,3,10.0
1982,NUTS,2010,DE929,3,5.67
1983,NUTS,2010,DE929,3,18.67
1984,NUTS,2010,DE929,3,8.0
1985,NUTS,2010,DE929,3,15.33
1986,NUTS,2010,DE929,3,23.27
1987,NUTS,2010,DE929,3,23.5
1988,NUTS,2010,DE929,3,13.67
1989,NUTS,2010,DE929,3,14.92
1990,NUTS,2010,DE929,3,9.42
1991,NUTS,2010,DE929,3,14.0
1992,NUTS,2010,DE929,3,10.92
1993,NUTS,2010,DE929,3,16.17
1994,NUTS,2010,DE929,3,13.42
1995,NUTS,2010,DE929,3,16.87
1996,NUTS,2010,DE929,3,25.77
1997,NUTS,2010,DE929,3,30.12
1998,NUTS,2010,DE929,3,33.87
1999,NUTS,2010,DE929,3,57.2
2000,NUTS,2010,DE929,3,46.36
2001,NUTS,2010,DE929,3,48.4
2002,NUTS,2010,DE929,3,53.28
2003,NUTS,2010,DE929,3,62.45
2004,NUTS,2010,DE929,3,60.67
2005,NUTS,2010,DE929,3,38.78
2006,NUTS,2010,DE929,3,21.68
2007,NUTS,2010,DE929,3,30.78
2008,NUTS,2010,DE929,3,42.33
2009,NUTS,2010,DE929,3,22.59
2010,NUTS,2010,DE929,3,32.79
2011,NUTS,2010,DE929,3,31.57
2012,NUTS,2010,DE929,3,22.04
1978,NUTS,2010,DE93,2,1.0
1979,NUTS,2010,DE93,2,1.0
1980,NUTS,2010,DE93,2,5.2
1981,NUTS,2010,DE93,2,1.0
1983,NUTS,2010,DE93,2,1.25
1984,NUTS,2010,DE93,2,2.0
1985,NUTS,2010,DE93,2,2.37
1986,NUTS,2010,DE93,2,2.7
1987,NUTS,2010,DE93,2,1.83
1988,NUTS,2010,DE93,2,2.67
1989,NUTS,2010,DE93,2,2.08
1990,NUTS,2010,DE93,2,3.33
1991,NUTS,2010,DE93,2,5.67
1992,NUTS,2010,DE93,2,3.5
1993,NUTS,2010,DE93,2,1.45
1994,NUTS,2010,DE93,2,5.08
1995,NUTS,2010,DE93,2,3.75
1996,NUTS,2010,DE93,2,2.33
1997,NUTS,2010,DE93,2,0.83
1998,NUTS,2010,DE93,2,11.92
1999,NUTS,2010,DE93,2,12.9
2000,NUTS,2010,DE93,2,12.56
2001,NUTS,2010,DE93,2,8.43
2002,NUTS,2010,DE93,2,5.25
2003,NUTS,2010,DE93,2,5.35
2004,NUTS,2010,DE93,2,11.2
2005,NUTS,2010,DE93,2,9.32
2006,NUTS,2010,DE93,2,8.52
2007,NUTS,2010,DE93,2,8.27
2008,NUTS,2010,DE93,2,10.73
2009,NUTS,2010,DE93,2,5.07
2010,NUTS,2010,DE93,2,3.17
2011,NUTS,2010,DE93,2,5.08
2012,NUTS,2010,DE93,2,4.5
1979,NUTS,2010,DE931,3,1.0
1980,NUTS,2010,DE931,3,1.0
1981,NUTS,2010,DE931,3,1.0
1985,NUTS,2010,DE931,3,1.33
1986,NUTS,2010,DE931,3,1.2
1987,NUTS,2010,DE931,3,0.33
1988,NUTS,2010,DE931,3,1.0
1989,NUTS,2010,DE931,3,0.33
1990,NUTS,2010,DE931,3,1.33
1991,NUTS,2010,DE931,3,4.33
1992,NUTS,2010,DE931,3,2.17
1994,NUTS,2010,DE931,3,2.08
1995,NUTS,2010,DE931,3,2.08
1996,NUTS,2010,DE931,3,2.0
1998,NUTS,2010,DE931,3,2.0
1999,NUTS,2010,DE931,3,0.5
2000,NUTS,2010,DE931,3,3.52
2001,NUTS,2010,DE931,3,4.43
2003,NUTS,2010,DE931,3,2.0
2004,NUTS,2010,DE931,3,3.67
2005,NUTS,2010,DE931,3,0.5
2006,NUTS,2010,DE931,3,2.0
2007,NUTS,2010,DE931,3,1.1
2008,NUTS,2010,DE931,3,1.83
2009,NUTS,2010,DE931,3,0.2
2010,NUTS,2010,DE931,3,0.5
1983,NUTS,2010,DE932,3,0.5
2008,NUTS,2010,DE932,3,0.33
2009,NUTS,2010,DE932,3,1.0
1983,NUTS,2010,DE933,3,0.5
1984,NUTS,2010,DE933,3,1.33
1985,NUTS,2010,DE933,3,0.83
1987,NUTS,2010,DE933,3,1.0
1988,NUTS,2010,DE933,3,1.0
1989,NUTS,2010,DE933,3,1.0
1990,NUTS,2010,DE933,3,2.0
1991,NUTS,2010,DE933,3,0.33
1992,NUTS,2010,DE933,3,1.0
1994,NUTS,2010,DE933,3,1.0
1998,NUTS,2010,DE933,3,2.25
1999,NUTS,2010,DE933,3,1.58
2000,NUTS,2010,DE933,3,2.71
2001,NUTS,2010,DE933,3,1.0
2002,NUTS,2010,DE933,3,1.0
2003,NUTS,2010,DE933,3,0.29
2004,NUTS,2010,DE933,3,1.25
2005,NUTS,2010,DE933,3,1.37
2006,NUTS,2010,DE933,3,2.28
2007,NUTS,2010,DE933,3,3.67
2008,NUTS,2010,DE933,3,0.25
2009,NUTS,2010,DE933,3,0.5
2010,NUTS,2010,DE933,3,2.0
2011,NUTS,2010,DE933,3,1.0
2012,NUTS,2010,DE933,3,1.33
1998,NUTS,2010,DE934,3,0.33
1999,NUTS,2010,DE934,3,2.33
2000,NUTS,2010,DE934,3,0.75
1980,NUTS,2010,DE935,3,0.2
1988,NUTS,2010,DE935,3,0.67
1991,NUTS,2010,DE935,3,1.0
1994,NUTS,2010,DE935,3,1.5
1998,NUTS,2010,DE935,3,0.5
1999,NUTS,2010,DE935,3,1.5
2002,NUTS,2010,DE935,3,0.5
2003,NUTS,2010,DE935,3,0.5
2004,NUTS,2010,DE935,3,1.2
2005,NUTS,2010,DE935,3,1.25
2006,NUTS,2010,DE935,3,1.4
2007,NUTS,2010,DE935,3,1.33
2008,NUTS,2010,DE935,3,0.33
1983,NUTS,2010,DE936,3,0.25
1985,NUTS,2010,DE936,3,0.2
1986,NUTS,2010,DE936,3,0.5
1992,NUTS,2010,DE936,3,0.33
2000,NUTS,2010,DE936,3,0.25
2003,NUTS,2010,DE936,3,0.2
2004,NUTS,2010,DE936,3,1.0
2008,NUTS,2010,DE936,3,0.2
2009,NUTS,2010,DE936,3,0.2
2011,NUTS,2010,DE936,3,0.17
1989,NUTS,2010,DE937,3,0.5
1993,NUTS,2010,DE937,3,0.14
1994,NUTS,2010,DE937,3,0.25
1995,NUTS,2010,DE937,3,0.5
2000,NUTS,2010,DE937,3,0.2
2002,NUTS,2010,DE937,3,2.0
2004,NUTS,2010,DE937,3,0.33
2005,NUTS,2010,DE937,3,0.2
2006,NUTS,2010,DE937,3,0.5
2007,NUTS,2010,DE937,3,0.33
2008,NUTS,2010,DE937,3,0.25
1989,NUTS,2010,DE938,3,0.25
1995,NUTS,2010,DE938,3,1.0
1997,NUTS,2010,DE938,3,0.33
1998,NUTS,2010,DE938,3,0.83
1999,NUTS,2010,DE938,3,0.5
2000,NUTS,2010,DE938,3,0.8
2001,NUTS,2010,DE938,3,0.33
2002,NUTS,2010,DE938,3,0.25
2004,NUTS,2010,DE938,3,0.5
2007,NUTS,2010,DE938,3,0.5
2010,NUTS,2010,DE938,3,0.17
2011,NUTS,2010,DE938,3,0.25
2012,NUTS,2010,DE938,3,0.67
1980,NUTS,2010,DE939,3,4.0
1986,NUTS,2010,DE939,3,1.0
1993,NUTS,2010,DE939,3,0.67
1998,NUTS,2010,DE939,3,1.0
1999,NUTS,2010,DE939,3,2.2
2001,NUTS,2010,DE939,3,1.0
2002,NUTS,2010,DE939,3,1.0
2003,NUTS,2010,DE939,3,0.33
2004,NUTS,2010,DE939,3,0.5
2005,NUTS,2010,DE939,3,0.5
2007,NUTS,2010,DE939,3,0.33
2008,NUTS,2010,DE939,3,4.0
2009,NUTS,2010,DE939,3,1.0
2010,NUTS,2010,DE939,3,0.5
2011,NUTS,2010,DE939,3,2.0
2012,NUTS,2010,DE939,3,2.5
1993,NUTS,2010,DE93A,3,0.5
1978,NUTS,2010,DE93B,3,1.0
1984,NUTS,2010,DE93B,3,0.67
1987,NUTS,2010,DE93B,3,0.5
1993,NUTS,2010,DE93B,3,0.14
1994,NUTS,2010,DE93B,3,0.25
1995,NUTS,2010,DE93B,3,0.17
1996,NUTS,2010,DE93B,3,0.33
1997,NUTS,2010,DE93B,3,0.5
1998,NUTS,2010,DE93B,3,5.0
1999,NUTS,2010,DE93B,3,4.28
2000,NUTS,2010,DE93B,3,4.33
2001,NUTS,2010,DE93B,3,1.67
2002,NUTS,2010,DE93B,3,0.5
2003,NUTS,2010,DE93B,3,2.03
2004,NUTS,2010,DE93B,3,2.75
2005,NUTS,2010,DE93B,3,5.5
2006,NUTS,2010,DE93B,3,2.33
2007,NUTS,2010,DE93B,3,1.0
2008,NUTS,2010,DE93B,3,3.53
2009,NUTS,2010,DE93B,3,2.17
2011,NUTS,2010,DE93B,3,1.67
1984,NUTS,2010,DE94,2,0.33
1986,NUTS,2010,DE94,2,1.33
1988,NUTS,2010,DE94,2,0.67
1990,NUTS,2010,DE94,2,2.5
1991,NUTS,2010,DE94,2,3.0
1992,NUTS,2010,DE94,2,0.2
1993,NUTS,2010,DE94,2,2.14
1994,NUTS,2010,DE94,2,0.53
1995,NUTS,2010,DE94,2,1.0
1996,NUTS,2010,DE94,2,2.33
1997,NUTS,2010,DE94,2,1.83
1998,NUTS,2010,DE94,2,1.58
1999,NUTS,2010,DE94,2,3.33
2000,NUTS,2010,DE94,2,7.83
2001,NUTS,2010,DE94,2,5.08
2002,NUTS,2010,DE94,2,4.5
2003,NUTS,2010,DE94,2,4.03
2004,NUTS,2010,DE94,2,2.2
2005,NUTS,2010,DE94,2,5.0
2006,NUTS,2010,DE94,2,0.5
2007,NUTS,2010,DE94,2,2.03
2008,NUTS,2010,DE94,2,3.9
2009,NUTS,2010,DE94,2,2.5
2010,NUTS,2010,DE94,2,3.95
2011,NUTS,2010,DE94,2,4.4
2012,NUTS,2010,DE94,2,1.2
1992,NUTS,2010,DE941,3,0.2
1994,NUTS,2010,DE941,3,0.2
2000,NUTS,2010,DE941,3,0.5
2008,NUTS,2010,DE941,3,0.5
2009,NUTS,2010,DE941,3,0.5
2010,NUTS,2010,DE941,3,0.25
1984,NUTS,2010,DE942,3,0.33
1988,NUTS,2010,DE943,3,0.67
1990,NUTS,2010,DE943,3,1.5
1995,NUTS,2010,DE943,3,0.17
1996,NUTS,2010,DE943,3,1.33
1997,NUTS,2010,DE943,3,0.5
1998,NUTS,2010,DE943,3,0.5
2000,NUTS,2010,DE943,3,0.5
2001,NUTS,2010,DE943,3,2.26
2002,NUTS,2010,DE943,3,1.0
2003,NUTS,2010,DE943,3,2.0
2004,NUTS,2010,DE943,3,1.5
2007,NUTS,2010,DE943,3,0.25
2009,NUTS,2010,DE943,3,1.5
2010,NUTS,2010,DE943,3,0.92
2011,NUTS,2010,DE943,3,1.33
2012,NUTS,2010,DE943,3,1.0
1994,NUTS,2010,DE944,3,0.13
2000,NUTS,2010,DE944,3,0.5
2001,NUTS,2010,DE944,3,1.0
2003,NUTS,2010,DE944,3,1.0
2004,NUTS,2010,DE944,3,0.2
2005,NUTS,2010,DE944,3,0.5
2010,NUTS,2010,DE944,3,1.0
1999,NUTS,2010,DE945,3,0.5
2000,NUTS,2010,DE945,3,1.33
1993,NUTS,2010,DE946,3,0.14
1998,NUTS,2010,DE946,3,0.5
2000,NUTS,2010,DE946,3,1.0
2001,NUTS,2010,DE946,3,0.2
2003,NUTS,2010,DE946,3,0.7
2011,NUTS,2010,DE946,3,0.33
1997,NUTS,2010,DE947,3,0.33
2005,NUTS,2010,DE947,3,1.0
2010,NUTS,2010,DE947,3,0.25
2011,NUTS,2010,DE947,3,0.5
2004,NUTS,2010,DE948,3,0.5
2007,NUTS,2010,DE948,3,1.78
2008,NUTS,2010,DE948,3,1.0
1996,NUTS,2010,DE949,3,1.0
2000,NUTS,2010,DE949,3,2.0
2001,NUTS,2010,DE949,3,1.48
2008,NUTS,2010,DE949,3,0.5
2010,NUTS,2010,DE949,3,1.0
1999,NUTS,2010,DE94A,3,0.5
2002,NUTS,2010,DE94A,3,1.0
2010,NUTS,2010,DE94A,3,0.2
2011,NUTS,2010,DE94A,3,0.67
1997,NUTS,2010,DE94B,3,0.33
1998,NUTS,2010,DE94B,3,0.33
2000,NUTS,2010,DE94B,3,1.0
2001,NUTS,2010,DE94B,3,0.14
2002,NUTS,2010,DE94B,3,1.0
2005,NUTS,2010,DE94B,3,1.67
1993,NUTS,2010,DE94C,3,1.0
1997,NUTS,2010,DE94C,3,0.67
1998,NUTS,2010,DE94C,3,0.25
2010,NUTS,2010,DE94C,3,0.33
1986,NUTS,2010,DE94D,3,0.5
1991,NUTS,2010,DE94D,3,1.0
1994,NUTS,2010,DE94D,3,0.2
1995,NUTS,2010,DE94D,3,0.17
1999,NUTS,2010,DE94D,3,0.33
2002,NUTS,2010,DE94D,3,1.5
2008,NUTS,2010,DE94D,3,0.4
2009,NUTS,2010,DE94D,3,0.5
2011,NUTS,2010,DE94D,3,0.17
1986,NUTS,2010,DE94E,3,0.83
1990,NUTS,2010,DE94E,3,1.0
1993,NUTS,2010,DE94E,3,1.0
1995,NUTS,2010,DE94E,3,0.67
1999,NUTS,2010,DE94E,3,1.0
2000,NUTS,2010,DE94E,3,1.0
2005,NUTS,2010,DE94E,3,0.83
2006,NUTS,2010,DE94E,3,0.5
2008,NUTS,2010,DE94E,3,1.5
2011,NUTS,2010,DE94E,3,0.2
1999,NUTS,2010,DE94F,3,1.0
2005,NUTS,2010,DE94F,3,1.0
2012,NUTS,2010,DE94F,3,0.2
1991,NUTS,2010,DE94G,3,2.0
2011,NUTS,2010,DE94G,3,1.2
2003,NUTS,2010,DE94H,3,0.33
1977,NUTS,2010,DEA,1,1.0
1978,NUTS,2010,DEA,1,5.67
1979,NUTS,2010,DEA,1,15.67
1980,NUTS,2010,DEA,1,11.17
1981,NUTS,2010,DEA,1,13.25
1982,NUTS,2010,DEA,1,10.0
1983,NUTS,2010,DEA,1,12.25
1984,NUTS,2010,DEA,1,24.0
1985,NUTS,2010,DEA,1,27.5
1986,NUTS,2010,DEA,1,21.97
1987,NUTS,2010,DEA,1,28.5
1988,NUTS,2010,DEA,1,42.67
1989,NUTS,2010,DEA,1,31.75
1990,NUTS,2010,DEA,1,41.62
1991,NUTS,2010,DEA,1,43.0
1992,NUTS,2010,DEA,1,42.56
1993,NUTS,2010,DEA,1,40.68
1994,NUTS,2010,DEA,1,48.37
1995,NUTS,2010,DEA,1,67.15
1996,NUTS,2010,DEA,1,115.74
1997,NUTS,2010,DEA,1,160.55
1998,NUTS,2010,DEA,1,207.0
1999,NUTS,2010,DEA,1,271.23
2000,NUTS,2010,DEA,1,280.02
2001,NUTS,2010,DEA,1,269.69
2002,NUTS,2010,DEA,1,250.58
2003,NUTS,2010,DEA,1,257.85
2004,NUTS,2010,DEA,1,225.46
2005,NUTS,2010,DEA,1,205.31
2006,NUTS,2010,DEA,1,158.55
2007,NUTS,2010,DEA,1,167.12
2008,NUTS,2010,DEA,1,147.94
2009,NUTS,2010,DEA,1,153.26
2010,NUTS,2010,DEA,1,155.26
2011,NUTS,2010,DEA,1,137.9
2012,NUTS,2010,DEA,1,103.91
1977,NUTS,2010,DEA1,2,0.5
1979,NUTS,2010,DEA1,2,4.0
1980,NUTS,2010,DEA1,2,5.0
1981,NUTS,2010,DEA1,2,8.0
1982,NUTS,2010,DEA1,2,5.0
1983,NUTS,2010,DEA1,2,2.17
1984,NUTS,2010,DEA1,2,6.0
1985,NUTS,2010,DEA1,2,12.5
1986,NUTS,2010,DEA1,2,6.08
1987,NUTS,2010,DEA1,2,9.13
1988,NUTS,2010,DEA1,2,5.4
1989,NUTS,2010,DEA1,2,13.25
1990,NUTS,2010,DEA1,2,17.67
1991,NUTS,2010,DEA1,2,11.42
1992,NUTS,2010,DEA1,2,9.92
1993,NUTS,2010,DEA1,2,10.92
1994,NUTS,2010,DEA1,2,16.68
1995,NUTS,2010,DEA1,2,14.97
1996,NUTS,2010,DEA1,2,25.25
1997,NUTS,2010,DEA1,2,54.03
1998,NUTS,2010,DEA1,2,54.79
1999,NUTS,2010,DEA1,2,65.37
2000,NUTS,2010,DEA1,2,73.34
2001,NUTS,2010,DEA1,2,53.74
2002,NUTS,2010,DEA1,2,53.11
2003,NUTS,2010,DEA1,2,54.9
2004,NUTS,2010,DEA1,2,45.13
2005,NUTS,2010,DEA1,2,50.65
2006,NUTS,2010,DEA1,2,44.28
2007,NUTS,2010,DEA1,2,53.2
2008,NUTS,2010,DEA1,2,31.89
2009,NUTS,2010,DEA1,2,32.32
2010,NUTS,2010,DEA1,2,40.04
2011,NUTS,2010,DEA1,2,21.28
2012,NUTS,2010,DEA1,2,20.1
1980,NUTS,2010,DEA11,3,1.0
1982,NUTS,2010,DEA11,3,1.0
1983,NUTS,2010,DEA11,3,1.0
1987,NUTS,2010,DEA11,3,0.33
1988,NUTS,2010,DEA11,3,2.0
1989,NUTS,2010,DEA11,3,2.0
1990,NUTS,2010,DEA11,3,6.25
1991,NUTS,2010,DEA11,3,3.5
1992,NUTS,2010,DEA11,3,0.5
1993,NUTS,2010,DEA11,3,1.33
1994,NUTS,2010,DEA11,3,5.87
1995,NUTS,2010,DEA11,3,1.0
1996,NUTS,2010,DEA11,3,3.43
1997,NUTS,2010,DEA11,3,13.56
1998,NUTS,2010,DEA11,3,12.88
1999,NUTS,2010,DEA11,3,10.6
2000,NUTS,2010,DEA11,3,14.13
2001,NUTS,2010,DEA11,3,7.35
2002,NUTS,2010,DEA11,3,9.09
2003,NUTS,2010,DEA11,3,14.31
2004,NUTS,2010,DEA11,3,16.64
2005,NUTS,2010,DEA11,3,17.93
2006,NUTS,2010,DEA11,3,17.68
2007,NUTS,2010,DEA11,3,23.06
2008,NUTS,2010,DEA11,3,17.8
2009,NUTS,2010,DEA11,3,7.07
2010,NUTS,2010,DEA11,3,13.33
2011,NUTS,2010,DEA11,3,2.83
2012,NUTS,2010,DEA11,3,5.58
1983,NUTS,2010,DEA12,3,0.17
1985,NUTS,2010,DEA12,3,1.0
1986,NUTS,2010,DEA12,3,0.5
1989,NUTS,2010,DEA12,3,0.5
1990,NUTS,2010,DEA12,3,1.25
1991,NUTS,2010,DEA12,3,0.5
1993,NUTS,2010,DEA12,3,0.83
1994,NUTS,2010,DEA12,3,1.08
1995,NUTS,2010,DEA12,3,2.27
1996,NUTS,2010,DEA12,3,0.25
1997,NUTS,2010,DEA12,3,3.32
1998,NUTS,2010,DEA12,3,1.08
1999,NUTS,2010,DEA12,3,1.5
2000,NUTS,2010,DEA12,3,5.25
2001,NUTS,2010,DEA12,3,2.82
2002,NUTS,2010,DEA12,3,1.53
2003,NUTS,2010,DEA12,3,0.43
2004,NUTS,2010,DEA12,3,1.9
2005,NUTS,2010,DEA12,3,2.0
2006,NUTS,2010,DEA12,3,1.9
2007,NUTS,2010,DEA12,3,2.42
2009,NUTS,2010,DEA12,3,5.85
2010,NUTS,2010,DEA12,3,3.0
2011,NUTS,2010,DEA12,3,4.93
2012,NUTS,2010,DEA12,3,2.83
1979,NUTS,2010,DEA13,3,1.0
1981,NUTS,2010,DEA13,3,0.33
1984,NUTS,2010,DEA13,3,0.25
1987,NUTS,2010,DEA13,3,0.83
1988,NUTS,2010,DEA13,3,1.33
1989,NUTS,2010,DEA13,3,2.17
1990,NUTS,2010,DEA13,3,0.25
1991,NUTS,2010,DEA13,3,1.5
1992,NUTS,2010,DEA13,3,2.0
1993,NUTS,2010,DEA13,3,1.17
1994,NUTS,2010,DEA13,3,2.78
1995,NUTS,2010,DEA13,3,0.2
1996,NUTS,2010,DEA13,3,2.17
1997,NUTS,2010,DEA13,3,2.4
1998,NUTS,2010,DEA13,3,7.33
1999,NUTS,2010,DEA13,3,3.96
2000,NUTS,2010,DEA13,3,5.0
2001,NUTS,2010,DEA13,3,7.42
2002,NUTS,2010,DEA13,3,5.75
2003,NUTS,2010,DEA13,3,3.33
2004,NUTS,2010,DEA13,3,5.07
2005,NUTS,2010,DEA13,3,4.17
2006,NUTS,2010,DEA13,3,2.64
2007,NUTS,2010,DEA13,3,3.91
2008,NUTS,2010,DEA13,3,1.14
2009,NUTS,2010,DEA13,3,2.17
2010,NUTS,2010,DEA13,3,0.2
2011,NUTS,2010,DEA13,3,0.42
2012,NUTS,2010,DEA13,3,0.83
