year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_pps_kp05
2016,NUTS,2010,MT,0,64.418
2017,NUTS,2010,MT,0,70.908
2018,NUTS,2010,MT,0,78.508
2019,NUTS,2010,MT,0,82.271
2020,NUTS,2010,MT,0,88.35
2011,NUTS,2010,MT0,1,57.354
2012,NUTS,2010,MT0,1,72.219
2013,NUTS,2010,MT0,1,70.398
2014,NUTS,2010,MT0,1,70.516
2015,NUTS,2010,MT0,1,79.9
2016,NUTS,2010,MT0,1,64.418
2017,NUTS,2010,MT0,1,70.908
2018,NUTS,2010,MT0,1,78.508
2019,NUTS,2010,MT0,1,82.271
2020,NUTS,2010,MT0,1,88.35
2011,NUTS,2010,MT00,2,57.354
2012,NUTS,2010,MT00,2,72.219
2013,NUTS,2010,MT00,2,70.398
2014,NUTS,2010,MT00,2,70.516
2015,NUTS,2010,MT00,2,79.9
2016,NUTS,2010,MT00,2,64.418
2017,NUTS,2010,MT00,2,70.908
2018,NUTS,2010,MT00,2,78.508
2019,NUTS,2010,MT00,2,82.271
2020,NUTS,2010,MT00,2,88.35
2011,NUTS,2010,NL,0,10287.474
2012,NUTS,2010,NL,0,10370.656
2013,NUTS,2010,NL,0,11653.138
2014,NUTS,2010,NL,0,11913.527
2015,NUTS,2010,NL,0,11994.712
2016,NUTS,2010,NL,0,12284.661
2017,NUTS,2010,NL,0,12805.397
2018,NUTS,2010,NL,0,12868.483
2019,NUTS,2010,NL,0,13399.596
2020,NUTS,2010,NL,0,13539.039
2011,NUTS,2010,NL1,1,622.386
2012,NUTS,2010,NL1,1,618.206
2013,NUTS,2010,NL1,1,730.776
2014,NUTS,2010,NL1,1,767.298
2015,NUTS,2010,NL1,1,744.404
2016,NUTS,2010,NL1,1,754.739
2017,NUTS,2010,NL1,1,730.213
2018,NUTS,2010,NL1,1,722.949
2019,NUTS,2010,NL1,1,734.111
2011,NUTS,2010,NL11,2,409.022
2012,NUTS,2010,NL11,2,406.471
2011,NUTS,2010,NL12,2,124.175
2012,NUTS,2010,NL12,2,129.17
2011,NUTS,2010,NL13,2,89.198
2012,NUTS,2010,NL13,2,82.565
2011,NUTS,2010,NL2,1,2005.456
2012,NUTS,2010,NL2,1,1928.354
2013,NUTS,2010,NL2,1,2058.121
2014,NUTS,2010,NL2,1,2028.442
2015,NUTS,2010,NL2,1,2008.029
2016,NUTS,2010,NL2,1,2036.02
2017,NUTS,2010,NL2,1,2173.119
2018,NUTS,2010,NL2,1,2182.061
2019,NUTS,2010,NL2,1,2301.169
2011,NUTS,2010,NL21,2,628.605
2012,NUTS,2010,NL21,2,504.289
2011,NUTS,2010,NL22,2,1231.276
2012,NUTS,2010,NL22,2,1256.624
2011,NUTS,2010,NL23,2,145.575
2012,NUTS,2010,NL23,2,167.441
2011,NUTS,2010,NL3,1,5100.987
2012,NUTS,2010,NL3,1,5187.401
2013,NUTS,2010,NL3,1,5822.478
2014,NUTS,2010,NL3,1,5956.355
2015,NUTS,2010,NL3,1,6065.398
2016,NUTS,2010,NL3,1,6190.308
2017,NUTS,2010,NL3,1,6325.059
2018,NUTS,2010,NL3,1,6414.807
2019,NUTS,2010,NL3,1,6499.861
2011,NUTS,2010,NL31,2,958.176
2012,NUTS,2010,NL31,2,951.513
2011,NUTS,2010,NL32,2,1878.874
2012,NUTS,2010,NL32,2,1981.239
2011,NUTS,2010,NL33,2,2225.84
2012,NUTS,2010,NL33,2,2203.725
2011,NUTS,2010,NL34,2,38.088
2012,NUTS,2010,NL34,2,50.924
2011,NUTS,2010,NL4,1,2558.64
2012,NUTS,2010,NL4,1,2636.696
2013,NUTS,2010,NL4,1,3040.945
2014,NUTS,2010,NL4,1,3160.615
2015,NUTS,2010,NL4,1,3178.502
2016,NUTS,2010,NL4,1,3303.594
2017,NUTS,2010,NL4,1,3576.21
2018,NUTS,2010,NL4,1,3549.444
2019,NUTS,2010,NL4,1,3864.456
2011,NUTS,2010,NL41,2,1952.48
2012,NUTS,2010,NL41,2,2071.192
2011,NUTS,2010,NL42,2,606.16
2012,NUTS,2010,NL42,2,565.504
2011,NUTS,2010,NO,0,3117.99
2012,NUTS,2010,NO,0,3189.97
2013,NUTS,2010,NO,0,3285.586
2014,NUTS,2010,NO,0,3477.398
2015,NUTS,2010,NO,0,4001.072
2016,NUTS,2010,NO,0,4272.419
2017,NUTS,2010,NO,0,4488.383
2018,NUTS,2010,NO,0,4427.519
2019,NUTS,2010,NO,0,4696.291
2020,NUTS,2010,NO,0,4926.456
2011,NUTS,2010,NO0,1,3117.99
2012,NUTS,2010,NO0,1,3189.97
2013,NUTS,2010,NO0,1,3285.586
2014,NUTS,2010,NO0,1,3477.398
2015,NUTS,2010,NO0,1,4001.072
2016,NUTS,2010,NO0,1,4272.419
2017,NUTS,2010,NO0,1,4488.383
2018,NUTS,2010,NO0,1,4427.404
2019,NUTS,2010,NO0,1,4696.285
2011,NUTS,2010,NO01,2,1426.207
2012,NUTS,2010,NO01,2,1392.861
2013,NUTS,2010,NO01,2,1413.914
2014,NUTS,2010,NO01,2,1470.881
2015,NUTS,2010,NO01,2,1698.575
2016,NUTS,2010,NO01,2,1814.656
2017,NUTS,2010,NO01,2,1874.973
2018,NUTS,2010,NO01,2,1857.253
2019,NUTS,2010,NO01,2,1966.778
2011,NUTS,2010,NO02,2,55.552
2012,NUTS,2010,NO02,2,55.203
2013,NUTS,2010,NO02,2,66.4
2014,NUTS,2010,NO02,2,68.61
2015,NUTS,2010,NO02,2,74.872
2016,NUTS,2010,NO02,2,82.454
2017,NUTS,2010,NO02,2,93.964
2018,NUTS,2010,NO02,2,92.916
2019,NUTS,2010,NO02,2,91.016
2011,NUTS,2010,NO03,2,301.957
2012,NUTS,2010,NO03,2,309.12
2013,NUTS,2010,NO03,2,340.8
2014,NUTS,2010,NO03,2,369.45
2015,NUTS,2010,NO03,2,402.199
2016,NUTS,2010,NO03,2,426.71
2017,NUTS,2010,NO03,2,434.764
2018,NUTS,2010,NO03,2,433.9
2019,NUTS,2010,NO03,2,454.333
2011,NUTS,2010,NO04,2,214.14
2012,NUTS,2010,NO04,2,230.645
2013,NUTS,2010,NO04,2,255.463
2014,NUTS,2010,NO04,2,274.141
2015,NUTS,2010,NO04,2,315.392
2016,NUTS,2010,NO04,2,359.918
2017,NUTS,2010,NO04,2,376.933
2018,NUTS,2010,NO04,2,368.275
2019,NUTS,2010,NO04,2,383.47
2011,NUTS,2010,NO05,2,428.02
2012,NUTS,2010,NO05,2,429.585
2013,NUTS,2010,NO05,2,436.419
2014,NUTS,2010,NO05,2,477.523
2015,NUTS,2010,NO05,2,574.458
2016,NUTS,2010,NO05,2,604.15
2017,NUTS,2010,NO05,2,688.03
2018,NUTS,2010,NO05,2,705.73
2019,NUTS,2010,NO05,2,730.29
2011,NUTS,2010,NO06,2,500.301
2012,NUTS,2010,NO06,2,561.464
2013,NUTS,2010,NO06,2,571.33
2014,NUTS,2010,NO06,2,598.009
2015,NUTS,2010,NO06,2,674.184
2016,NUTS,2010,NO06,2,692.425
2017,NUTS,2010,NO06,2,712.86
2018,NUTS,2010,NO06,2,674.454
2019,NUTS,2010,NO06,2,770.382
2011,NUTS,2010,NO07,2,191.792
2012,NUTS,2010,NO07,2,209.345
2013,NUTS,2010,NO07,2,199.654
2014,NUTS,2010,NO07,2,218.675
2015,NUTS,2010,NO07,2,261.18
2016,NUTS,2010,NO07,2,292.106
2017,NUTS,2010,NO07,2,306.866
2018,NUTS,2010,NO07,2,294.869
2019,NUTS,2010,NO07,2,300.022
2011,NUTS,2010,PL,0,4290.56
2012,NUTS,2010,PL,0,5147.854
2013,NUTS,2010,PL,0,5157.546
2014,NUTS,2010,PL,0,5751.277
2015,NUTS,2010,PL,0,6362.527
2016,NUTS,2010,PL,0,6301.419
2017,NUTS,2010,PL,0,7095.027
2018,NUTS,2010,PL,0,8737.824
2019,NUTS,2010,PL,0,9998.223
2020,NUTS,2010,PL,0,10275.555
2011,NUTS,2010,PL1,1,1928.911
2012,NUTS,2010,PL1,1,2026.127
2013,NUTS,2010,PL1,1,2276.232
2014,NUTS,2010,PL1,1,2557.949
2015,NUTS,2010,PL1,1,2705.801
2011,NUTS,2010,PL11,2,212.386
2012,NUTS,2010,PL11,2,273.592
2013,NUTS,2010,PL11,2,242.076
2014,NUTS,2010,PL11,2,250.317
2015,NUTS,2010,PL11,2,258.789
2011,NUTS,2010,PL12,2,1716.562
2012,NUTS,2010,PL12,2,1752.535
2013,NUTS,2010,PL12,2,2034.155
2014,NUTS,2010,PL12,2,2307.597
2015,NUTS,2010,PL12,2,2447.012
2011,NUTS,2010,PL2,1,823.917
2012,NUTS,2010,PL2,1,1053.249
2013,NUTS,2010,PL2,1,1047.436
2014,NUTS,2010,PL2,1,1091.513
2015,NUTS,2010,PL2,1,1222.713
2016,NUTS,2010,PL2,1,1545.767
2017,NUTS,2010,PL2,1,1547.539
2018,NUTS,2010,PL2,1,1895.426
2019,NUTS,2010,PL2,1,2176.987
2011,NUTS,2010,PL21,2,444.413
2012,NUTS,2010,PL21,2,587.531
2013,NUTS,2010,PL21,2,593.677
2014,NUTS,2010,PL21,2,658.18
2015,NUTS,2010,PL21,2,746.353
2016,NUTS,2010,PL21,2,1122.757
2017,NUTS,2010,PL21,2,1019.855
2018,NUTS,2010,PL21,2,1257.936
2019,NUTS,2010,PL21,2,1364.403
2011,NUTS,2010,PL22,2,379.504
2012,NUTS,2010,PL22,2,465.718
2013,NUTS,2010,PL22,2,453.723
2014,NUTS,2010,PL22,2,433.297
2015,NUTS,2010,PL22,2,476.361
2016,NUTS,2010,PL22,2,423.045
2017,NUTS,2010,PL22,2,527.684
2018,NUTS,2010,PL22,2,637.489
2019,NUTS,2010,PL22,2,812.584
2011,NUTS,2010,PL3,1,441.55
2012,NUTS,2010,PL3,1,554.893
2013,NUTS,2010,PL3,1,550.911
2014,NUTS,2010,PL3,1,709.83
2015,NUTS,2010,PL3,1,776.508
2011,NUTS,2010,PL31,2,138.776
2012,NUTS,2010,PL31,2,233.93
2013,NUTS,2010,PL31,2,143.78
2014,NUTS,2010,PL31,2,245.693
2015,NUTS,2010,PL31,2,258.472
2011,NUTS,2010,PL32,2,199.059
2012,NUTS,2010,PL32,2,227.538
2013,NUTS,2010,PL32,2,283.09
2014,NUTS,2010,PL32,2,331.171
2015,NUTS,2010,PL32,2,320.193
2011,NUTS,2010,PL33,2,52.5
2012,NUTS,2010,PL33,2,43.584
2013,NUTS,2010,PL33,2,50.167
2014,NUTS,2010,PL33,2,49.978
2015,NUTS,2010,PL33,2,91.947
2011,NUTS,2010,PL34,2,51.215
2012,NUTS,2010,PL34,2,49.842
2013,NUTS,2010,PL34,2,73.195
2014,NUTS,2010,PL34,2,83.024
2015,NUTS,2010,PL34,2,105.932
2011,NUTS,2010,PL4,1,426.864
2012,NUTS,2010,PL4,1,593.589
2013,NUTS,2010,PL4,1,456.155
2014,NUTS,2010,PL4,1,465.027
2015,NUTS,2010,PL4,1,573.169
2016,NUTS,2010,PL4,1,475.442
2017,NUTS,2010,PL4,1,599.018
2018,NUTS,2010,PL4,1,751.136
2019,NUTS,2010,PL4,1,855.448
2011,NUTS,2010,PL41,2,334.127
2012,NUTS,2010,PL41,2,487.962
2013,NUTS,2010,PL41,2,356.32
2014,NUTS,2010,PL41,2,376.809
2015,NUTS,2010,PL41,2,463.291
2016,NUTS,2010,PL41,2,379.708
2017,NUTS,2010,PL41,2,428.974
2018,NUTS,2010,PL41,2,528.875
2019,NUTS,2010,PL41,2,609.863
2011,NUTS,2010,PL42,2,72.141
2012,NUTS,2010,PL42,2,80.515
2013,NUTS,2010,PL42,2,66.008
2014,NUTS,2010,PL42,2,63.993
2015,NUTS,2010,PL42,2,78.384
2016,NUTS,2010,PL42,2,66.27
2017,NUTS,2010,PL42,2,113.432
2018,NUTS,2010,PL42,2,146.379
2019,NUTS,2010,PL42,2,168.014
2011,NUTS,2010,PL43,2,20.559
2012,NUTS,2010,PL43,2,25.112
2013,NUTS,2010,PL43,2,33.862
2014,NUTS,2010,PL43,2,24.224
2015,NUTS,2010,PL43,2,31.494
2016,NUTS,2010,PL43,2,29.43
2017,NUTS,2010,PL43,2,56.613
2018,NUTS,2010,PL43,2,75.882
2019,NUTS,2010,PL43,2,77.571
2011,NUTS,2010,PL5,1,297.12
2012,NUTS,2010,PL5,1,372.116
2013,NUTS,2010,PL5,1,353.317
2014,NUTS,2010,PL5,1,424.155
2015,NUTS,2010,PL5,1,494.292
2016,NUTS,2010,PL5,1,427.575
2017,NUTS,2010,PL5,1,587.744
2018,NUTS,2010,PL5,1,745.604
2019,NUTS,2010,PL5,1,865.426
2011,NUTS,2010,PL51,2,266.244
2012,NUTS,2010,PL51,2,348.419
2013,NUTS,2010,PL51,2,324.961
2014,NUTS,2010,PL51,2,380.651
2015,NUTS,2010,PL51,2,451.63
2016,NUTS,2010,PL51,2,379.111
2017,NUTS,2010,PL51,2,523.305
2018,NUTS,2010,PL51,2,652.196
2019,NUTS,2010,PL51,2,781.823
2011,NUTS,2010,PL52,2,30.913
2012,NUTS,2010,PL52,2,23.697
2013,NUTS,2010,PL52,2,28.356
2014,NUTS,2010,PL52,2,43.504
2015,NUTS,2010,PL52,2,42.697
2016,NUTS,2010,PL52,2,48.464
2017,NUTS,2010,PL52,2,64.439
2018,NUTS,2010,PL52,2,93.408
2019,NUTS,2010,PL52,2,83.603
2011,NUTS,2010,PL6,1,372.198
2012,NUTS,2010,PL6,1,547.885
2013,NUTS,2010,PL6,1,473.461
2014,NUTS,2010,PL6,1,502.804
2015,NUTS,2010,PL6,1,590.008
2016,NUTS,2010,PL6,1,594.531
2017,NUTS,2010,PL6,1,675.387
2018,NUTS,2010,PL6,1,905.371
2019,NUTS,2010,PL6,1,1147.86
2011,NUTS,2010,PL61,2,68.764
2012,NUTS,2010,PL61,2,109.16
2013,NUTS,2010,PL61,2,81.848
2014,NUTS,2010,PL61,2,90.921
2015,NUTS,2010,PL61,2,128.373
2016,NUTS,2010,PL61,2,101.81
2017,NUTS,2010,PL61,2,150.703
2018,NUTS,2010,PL61,2,206.552
2019,NUTS,2010,PL61,2,238.184
2011,NUTS,2010,PL62,2,73.83
2012,NUTS,2010,PL62,2,76.063
2013,NUTS,2010,PL62,2,57.748
2014,NUTS,2010,PL62,2,44.856
2015,NUTS,2010,PL62,2,54.358
2016,NUTS,2010,PL62,2,58.087
2017,NUTS,2010,PL62,2,91.263
2018,NUTS,2010,PL62,2,103.288
2019,NUTS,2010,PL62,2,154.36
2011,NUTS,2010,PL63,2,229.568
2012,NUTS,2010,PL63,2,362.662
2013,NUTS,2010,PL63,2,333.865
2014,NUTS,2010,PL63,2,366.992
2015,NUTS,2010,PL63,2,407.278
2016,NUTS,2010,PL63,2,434.669
2017,NUTS,2010,PL63,2,433.387
2018,NUTS,2010,PL63,2,595.53
2019,NUTS,2010,PL63,2,755.316
2016,NUTS,2010,PL7,1,292.753
2017,NUTS,2010,PL7,1,345.572
2018,NUTS,2010,PL7,1,504.047
2019,NUTS,2010,PL7,1,541.536
2016,NUTS,2010,PL71,2,245.623
2017,NUTS,2010,PL71,2,296.061
2018,NUTS,2010,PL71,2,408.417
2019,NUTS,2010,PL71,2,448.985
2016,NUTS,2010,PL72,2,47.13
2017,NUTS,2010,PL72,2,49.51
2018,NUTS,2010,PL72,2,95.63
2019,NUTS,2010,PL72,2,92.551
2016,NUTS,2010,PL8,1,549.754
2017,NUTS,2010,PL8,1,593.261
2018,NUTS,2010,PL8,1,700.49
2019,NUTS,2010,PL8,1,815.925
2016,NUTS,2010,PL81,2,219.459
2017,NUTS,2010,PL81,2,230.588
2018,NUTS,2010,PL81,2,274.785
2019,NUTS,2010,PL81,2,325.676
2016,NUTS,2010,PL82,2,267.924
2017,NUTS,2010,PL82,2,272.548
2018,NUTS,2010,PL82,2,312.274
2019,NUTS,2010,PL82,2,354.316
2016,NUTS,2010,PL84,2,62.372
2017,NUTS,2010,PL84,2,90.16
2018,NUTS,2010,PL84,2,113.431
2019,NUTS,2010,PL84,2,135.933
2016,NUTS,2010,PL9,1,2415.632
2017,NUTS,2010,PL9,1,2746.472
2018,NUTS,2010,PL9,1,3235.75
2019,NUTS,2010,PL9,1,3595.04
2016,NUTS,2010,PL91,2,2308.519
2017,NUTS,2010,PL91,2,2623.041
2018,NUTS,2010,PL91,2,3067.467
2019,NUTS,2010,PL91,2,3403.936
2016,NUTS,2010,PL92,2,107.113
2017,NUTS,2010,PL92,2,123.431
2018,NUTS,2010,PL92,2,168.283
2019,NUTS,2010,PL92,2,191.105
2011,NUTS,2010,PT,0,2884.309
2012,NUTS,2010,PT,0,2617.651
2013,NUTS,2010,PT,0,2492.044
2014,NUTS,2010,PT,0,2445.88
2015,NUTS,2010,PT,0,2399.722
2016,NUTS,2010,PT,0,2521.938
2017,NUTS,2010,PT,0,2688.908
2018,NUTS,2010,PT,0,2828.972
2019,NUTS,2010,PT,0,3004.028
2020,NUTS,2010,PT,0,3187.476
2011,NUTS,2010,PT1,1,2853.27
2012,NUTS,2010,PT1,1,2580.459
2013,NUTS,2010,PT1,1,2462.558
2014,NUTS,2010,PT1,1,2415.43
2015,NUTS,2010,PT1,1,2369.476
2016,NUTS,2010,PT1,1,2495.046
2017,NUTS,2010,PT1,1,2658.544
2018,NUTS,2010,PT1,1,2795.746
2019,NUTS,2010,PT1,1,2968.143
2020,NUTS,2010,PT1,1,3150.89
2011,NUTS,2010,PT11,2,835.397
2012,NUTS,2010,PT11,2,776.279
2013,NUTS,2010,PT11,2,757.037
2014,NUTS,2010,PT11,2,748.636
2015,NUTS,2010,PT11,2,766.74
2016,NUTS,2010,PT11,2,789.966
2017,NUTS,2010,PT11,2,897.679
2018,NUTS,2010,PT11,2,942.11
2019,NUTS,2010,PT11,2,975.264
2020,NUTS,2010,PT11,2,1081.481
2011,NUTS,2010,PT15,2,33.848
2012,NUTS,2010,PT15,2,33.751
2013,NUTS,2010,PT15,2,29.15
2014,NUTS,2010,PT15,2,32.097
2015,NUTS,2010,PT15,2,31.271
2016,NUTS,2010,PT15,2,31.602
2017,NUTS,2010,PT15,2,28.419
2018,NUTS,2010,PT15,2,33.27
2019,NUTS,2010,PT15,2,41.441
2020,NUTS,2010,PT15,2,42.103
2011,NUTS,2010,PT16,2,463.415
2012,NUTS,2010,PT16,2,467.295
2013,NUTS,2010,PT16,2,454.961
2014,NUTS,2010,PT16,2,480.969
2015,NUTS,2010,PT16,2,446.688
2016,NUTS,2010,PT16,2,472.212
2017,NUTS,2010,PT16,2,504.998
2018,NUTS,2010,PT16,2,510.061
2019,NUTS,2010,PT16,2,547.804
2020,NUTS,2010,PT16,2,541.701
2011,NUTS,2010,PT17,2,1466.23
2012,NUTS,2010,PT17,2,1244.656
2013,NUTS,2010,PT17,2,1165.857
2014,NUTS,2010,PT17,2,1096.133
2015,NUTS,2010,PT17,2,1059.653
2016,NUTS,2010,PT17,2,1131.605
2017,NUTS,2010,PT17,2,1152.397
2018,NUTS,2010,PT17,2,1221.005
2019,NUTS,2010,PT17,2,1298.863
2020,NUTS,2010,PT17,2,1376.991
2011,NUTS,2010,PT18,2,54.38
2012,NUTS,2010,PT18,2,58.478
2013,NUTS,2010,PT18,2,55.552
2014,NUTS,2010,PT18,2,57.595
2015,NUTS,2010,PT18,2,65.125
2016,NUTS,2010,PT18,2,69.661
2017,NUTS,2010,PT18,2,75.051
2018,NUTS,2010,PT18,2,89.3
2019,NUTS,2010,PT18,2,104.77
2020,NUTS,2010,PT18,2,108.615
2011,NUTS,2010,PT2,1,16.299
2012,NUTS,2010,PT2,1,23.662
2013,NUTS,2010,PT2,1,14.085
2014,NUTS,2010,PT2,1,14.276
2015,NUTS,2010,PT2,1,13.972
2016,NUTS,2010,PT2,1,12.478
2017,NUTS,2010,PT2,1,12.97
2018,NUTS,2010,PT2,1,13.809
2019,NUTS,2010,PT2,1,13.475
2020,NUTS,2010,PT2,1,13.99
2011,NUTS,2010,PT20,2,16.299
2012,NUTS,2010,PT20,2,23.662
2013,NUTS,2010,PT20,2,14.085
2014,NUTS,2010,PT20,2,14.276
2015,NUTS,2010,PT20,2,13.972
2016,NUTS,2010,PT20,2,12.478
2017,NUTS,2010,PT20,2,12.97
2018,NUTS,2010,PT20,2,13.809
2019,NUTS,2010,PT20,2,13.475
2020,NUTS,2010,PT20,2,13.99
2011,NUTS,2010,PT3,1,14.74
2012,NUTS,2010,PT3,1,13.53
2013,NUTS,2010,PT3,1,15.401
2014,NUTS,2010,PT3,1,16.174
2015,NUTS,2010,PT3,1,16.274
2016,NUTS,2010,PT3,1,14.414
2017,NUTS,2010,PT3,1,17.394
2018,NUTS,2010,PT3,1,19.417
2019,NUTS,2010,PT3,1,22.41
2020,NUTS,2010,PT3,1,22.596
2011,NUTS,2010,PT30,2,14.74
2012,NUTS,2010,PT30,2,13.53
2013,NUTS,2010,PT30,2,15.401
2014,NUTS,2010,PT30,2,16.174
2015,NUTS,2010,PT30,2,16.274
2016,NUTS,2010,PT30,2,14.414
2017,NUTS,2010,PT30,2,17.394
2018,NUTS,2010,PT30,2,19.417
2019,NUTS,2010,PT30,2,22.41
2020,NUTS,2010,PT30,2,22.596
2011,NUTS,2010,RO,0,979.311
2012,NUTS,2010,RO,0,972.816
2013,NUTS,2010,RO,0,807.26
2014,NUTS,2010,RO,0,822.25
2015,NUTS,2010,RO,0,1083.386
2016,NUTS,2010,RO,0,1117.794
2017,NUTS,2010,RO,0,1254.348
2018,NUTS,2010,RO,0,1305.007
2019,NUTS,2010,RO,0,1297.818
2020,NUTS,2010,RO,0,1224.373
2011,NUTS,2010,RO1,1,149.587
2012,NUTS,2010,RO1,1,153.102
2013,NUTS,2010,RO1,1,105.081
2014,NUTS,2010,RO1,1,141.175
2015,NUTS,2010,RO1,1,185.096
2016,NUTS,2010,RO1,1,152.642
2017,NUTS,2010,RO1,1,146.331
2018,NUTS,2010,RO1,1,159.676
2019,NUTS,2010,RO1,1,151.996
2011,NUTS,2010,RO11,2,106.047
2012,NUTS,2010,RO11,2,101.123
2013,NUTS,2010,RO11,2,74.283
2014,NUTS,2010,RO11,2,65.652
2015,NUTS,2010,RO11,2,104.822
2016,NUTS,2010,RO11,2,69.72
2017,NUTS,2010,RO11,2,71.944
2018,NUTS,2010,RO11,2,68.438
2019,NUTS,2010,RO11,2,58.985
2011,NUTS,2010,RO12,2,43.54
2012,NUTS,2010,RO12,2,51.979
2013,NUTS,2010,RO12,2,30.797
2014,NUTS,2010,RO12,2,75.522
2015,NUTS,2010,RO12,2,80.273
2016,NUTS,2010,RO12,2,82.922
2017,NUTS,2010,RO12,2,74.387
2018,NUTS,2010,RO12,2,91.238
2019,NUTS,2010,RO12,2,93.01
2011,NUTS,2010,RO2,1,82.811
2012,NUTS,2010,RO2,1,101.275
2013,NUTS,2010,RO2,1,79.95
2014,NUTS,2010,RO2,1,77.212
2015,NUTS,2010,RO2,1,117.485
2016,NUTS,2010,RO2,1,72.353
2017,NUTS,2010,RO2,1,62.696
2018,NUTS,2010,RO2,1,75.379
2019,NUTS,2010,RO2,1,107.521
2011,NUTS,2010,RO21,2,60.527
2012,NUTS,2010,RO21,2,82.972
2013,NUTS,2010,RO21,2,64.75
2014,NUTS,2010,RO21,2,61.603
2015,NUTS,2010,RO21,2,97.583
2016,NUTS,2010,RO21,2,51.903
2017,NUTS,2010,RO21,2,44.74
2018,NUTS,2010,RO21,2,52.68
2019,NUTS,2010,RO21,2,84.919
2011,NUTS,2010,RO22,2,22.284
2012,NUTS,2010,RO22,2,18.303
2013,NUTS,2010,RO22,2,15.2
2014,NUTS,2010,RO22,2,15.61
2015,NUTS,2010,RO22,2,19.902
2016,NUTS,2010,RO22,2,20.449
2017,NUTS,2010,RO22,2,17.956
2018,NUTS,2010,RO22,2,22.698
2019,NUTS,2010,RO22,2,22.602
2011,NUTS,2010,RO3,1,658.55
2012,NUTS,2010,RO3,1,645.853
2013,NUTS,2010,RO3,1,539.204
2014,NUTS,2010,RO3,1,544.158
2015,NUTS,2010,RO3,1,656.345
2016,NUTS,2010,RO3,1,767.548
2017,NUTS,2010,RO3,1,915.378
2018,NUTS,2010,RO3,1,920.759
2019,NUTS,2010,RO3,1,915.514
2011,NUTS,2010,RO31,2,93.419
2012,NUTS,2010,RO31,2,112.289
2013,NUTS,2010,RO31,2,86.606
2014,NUTS,2010,RO31,2,95.411
2015,NUTS,2010,RO31,2,94.974
2016,NUTS,2010,RO31,2,108.379
2017,NUTS,2010,RO31,2,99.653
2018,NUTS,2010,RO31,2,99.58
2019,NUTS,2010,RO31,2,111.428
2011,NUTS,2010,RO32,2,565.131
2012,NUTS,2010,RO32,2,533.563
2013,NUTS,2010,RO32,2,452.598
2014,NUTS,2010,RO32,2,448.747
2015,NUTS,2010,RO32,2,561.371
2016,NUTS,2010,RO32,2,659.169
2017,NUTS,2010,RO32,2,815.725
2018,NUTS,2010,RO32,2,821.179
2019,NUTS,2010,RO32,2,804.086
2011,NUTS,2010,RO4,1,88.364
2012,NUTS,2010,RO4,1,72.587
2013,NUTS,2010,RO4,1,83.025
2014,NUTS,2010,RO4,1,59.706
2015,NUTS,2010,RO4,1,124.461
2016,NUTS,2010,RO4,1,125.252
2017,NUTS,2010,RO4,1,129.942
2018,NUTS,2010,RO4,1,149.193
2019,NUTS,2010,RO4,1,122.787
2011,NUTS,2010,RO41,2,44.152
2012,NUTS,2010,RO41,2,19.75
2013,NUTS,2010,RO41,2,29.157
2014,NUTS,2010,RO41,2,23.551
2015,NUTS,2010,RO41,2,33.894
2016,NUTS,2010,RO41,2,24.501
2017,NUTS,2010,RO41,2,37.263
2018,NUTS,2010,RO41,2,46.794
2019,NUTS,2010,RO41,2,25.085
2011,NUTS,2010,RO42,2,44.212
2012,NUTS,2010,RO42,2,52.837
2013,NUTS,2010,RO42,2,53.869
2014,NUTS,2010,RO42,2,36.155
2015,NUTS,2010,RO42,2,90.567
2016,NUTS,2010,RO42,2,100.751
2017,NUTS,2010,RO42,2,92.68
2018,NUTS,2010,RO42,2,102.399
2019,NUTS,2010,RO42,2,97.702
2011,NUTS,2010,RS,0,451.758
2012,NUTS,2010,RS,0,560.181
2013,NUTS,2010,RS,0,461.88
2014,NUTS,2010,RS,0,480.747
2015,NUTS,2010,RS,0,548.866
2016,NUTS,2010,RS,0,586.299
2017,NUTS,2010,RS,0,623.012
2018,NUTS,2010,RS,0,685.743
2019,NUTS,2010,RS,0,690.348
2020,NUTS,2010,RS,0,698.691
2018,NUTS,2010,RS1,1,637.281
2019,NUTS,2010,RS1,1,639.895
2020,NUTS,2010,RS1,1,643.128
2018,NUTS,2010,RS11,2,464.383
2019,NUTS,2010,RS11,2,501.932
2020,NUTS,2010,RS11,2,508.632
2018,NUTS,2010,RS12,2,172.898
2019,NUTS,2010,RS12,2,137.963
2020,NUTS,2010,RS12,2,134.496
2018,NUTS,2010,RS2,1,48.462
2019,NUTS,2010,RS2,1,50.454
2020,NUTS,2010,RS2,1,55.563
2018,NUTS,2010,RS21,2,18.194
2019,NUTS,2010,RS21,2,24.468
2020,NUTS,2010,RS21,2,24.092
2018,NUTS,2010,RS22,2,30.268
2019,NUTS,2010,RS22,2,25.986
2020,NUTS,2010,RS22,2,31.471
2011,NUTS,2010,RU,0,26219.597
2012,NUTS,2010,RU,0,27734.394
2013,NUTS,2010,RU,0,28365.276
2014,NUTS,2010,RU,0,29466.214
2015,NUTS,2010,RU,0,29650.16
2011,NUTS,2010,SE,0,9096.333
2012,NUTS,2010,SE,0,9165.554
2013,NUTS,2010,SE,0,9361.022
2014,NUTS,2010,SE,0,9142.379
2015,NUTS,2010,SE,0,9913.761
2016,NUTS,2010,SE,0,10208.093
