year,region_type,region_year_spec,region_id,region_level,deep_learning_count
2018,NUTS,2016,UKM8,2,9
2018,NUTS,2016,UKM82,3,9
2018,NUTS,2016,UKN,1,1
2018,NUTS,2016,UKN0,2,1
2018,NUTS,2016,UKN06,3,1
2019,NUTS,2016,AT,0,34
2019,NUTS,2016,AT1,1,15
2019,NUTS,2016,AT12,2,3
2019,NUTS,2016,AT126,3,3
2019,NUTS,2016,AT13,2,12
2019,NUTS,2016,AT130,3,12
2019,NUTS,2016,AT2,1,9
2019,NUTS,2016,AT22,2,9
2019,NUTS,2016,AT221,3,9
2019,NUTS,2016,AT3,1,10
2019,NUTS,2016,AT31,2,5
2019,NUTS,2016,AT312,3,5
2019,NUTS,2016,AT32,2,1
2019,NUTS,2016,AT323,3,1
2019,NUTS,2016,AT33,2,4
2019,NUTS,2016,AT332,3,4
2019,NUTS,2016,BE,0,17
2019,NUTS,2016,BE1,1,2
2019,NUTS,2016,BE10,2,2
2019,NUTS,2016,BE100,3,2
2019,NUTS,2016,BE2,1,9
2019,NUTS,2016,BE21,2,2
2019,NUTS,2016,BE211,3,2
2019,NUTS,2016,BE23,2,6
2019,NUTS,2016,BE234,3,6
2019,NUTS,2016,BE24,2,1
2019,NUTS,2016,BE242,3,1
2019,NUTS,2016,BE3,1,6
2019,NUTS,2016,BE32,2,4
2019,NUTS,2016,BE323,3,4
2019,NUTS,2016,BE33,2,2
2019,NUTS,2016,BE332,3,2
2019,NUTS,2016,BG,0,4
2019,NUTS,2016,BG4,1,4
2019,NUTS,2016,BG41,2,4
2019,NUTS,2016,BG411,3,4
2019,NUTS,2016,CH,0,130
2019,NUTS,2016,CH0,1,130
2019,NUTS,2016,CH01,2,50
2019,NUTS,2016,CH011,3,35
2019,NUTS,2016,CH012,3,13
2019,NUTS,2016,CH013,3,2
2019,NUTS,2016,CH02,2,7
2019,NUTS,2016,CH021,3,5
2019,NUTS,2016,CH024,3,1
2019,NUTS,2016,CH025,3,1
2019,NUTS,2016,CH03,2,4
2019,NUTS,2016,CH031,3,4
2019,NUTS,2016,CH04,2,61
2019,NUTS,2016,CH040,3,61
2019,NUTS,2016,CH05,2,4
2019,NUTS,2016,CH055,3,4
2019,NUTS,2016,CH07,2,4
2019,NUTS,2016,CH070,3,4
2019,NUTS,2016,CY,0,2
2019,NUTS,2016,CY0,1,2
2019,NUTS,2016,CY00,2,2
2019,NUTS,2016,CY000,3,2
2019,NUTS,2016,CZ,0,61
2019,NUTS,2016,CZ0,1,61
2019,NUTS,2016,CZ01,2,14
2019,NUTS,2016,CZ010,3,14
2019,NUTS,2016,CZ02,2,1
2019,NUTS,2016,CZ020,3,1
2019,NUTS,2016,CZ06,2,46
2019,NUTS,2016,CZ064,3,46
2019,NUTS,2016,DE,0,311
2019,NUTS,2016,DE1,1,43
2019,NUTS,2016,DE11,2,6
2019,NUTS,2016,DE111,3,5
2019,NUTS,2016,DE117,3,1
2019,NUTS,2016,DE12,2,16
2019,NUTS,2016,DE122,3,5
2019,NUTS,2016,DE125,3,10
2019,NUTS,2016,DE126,3,1
2019,NUTS,2016,DE13,2,13
2019,NUTS,2016,DE131,3,12
2019,NUTS,2016,DE138,3,1
2019,NUTS,2016,DE14,2,8
2019,NUTS,2016,DE142,3,7
2019,NUTS,2016,DE144,3,1
2019,NUTS,2016,DE2,1,52
2019,NUTS,2016,DE21,2,42
2019,NUTS,2016,DE212,3,41
2019,NUTS,2016,DE21H,3,1
2019,NUTS,2016,DE22,2,1
2019,NUTS,2016,DE222,3,1
2019,NUTS,2016,DE23,2,2
2019,NUTS,2016,DE232,3,2
2019,NUTS,2016,DE25,2,7
2019,NUTS,2016,DE252,3,7
2019,NUTS,2016,DE3,1,63
2019,NUTS,2016,DE30,2,63
2019,NUTS,2016,DE300,3,63
2019,NUTS,2016,DE4,1,6
2019,NUTS,2016,DE40,2,6
2019,NUTS,2016,DE404,3,6
2019,NUTS,2016,DE5,1,7
2019,NUTS,2016,DE50,2,7
2019,NUTS,2016,DE501,3,7
2019,NUTS,2016,DE6,1,8
2019,NUTS,2016,DE60,2,8
2019,NUTS,2016,DE600,3,8
2019,NUTS,2016,DE7,1,16
2019,NUTS,2016,DE71,2,8
2019,NUTS,2016,DE711,3,3
2019,NUTS,2016,DE712,3,4
2019,NUTS,2016,DE714,3,1
2019,NUTS,2016,DE73,2,8
2019,NUTS,2016,DE731,3,5
2019,NUTS,2016,DE732,3,3
2019,NUTS,2016,DE9,1,8
2019,NUTS,2016,DE91,2,1
2019,NUTS,2016,DE911,3,1
2019,NUTS,2016,DE92,2,7
2019,NUTS,2016,DE925,3,1
2019,NUTS,2016,DE929,3,6
2019,NUTS,2016,DEA,1,40
2019,NUTS,2016,DEA2,2,31
2019,NUTS,2016,DEA22,3,7
2019,NUTS,2016,DEA23,3,2
2019,NUTS,2016,DEA2C,3,8
2019,NUTS,2016,DEA2D,3,14
2019,NUTS,2016,DEA4,2,4
2019,NUTS,2016,DEA41,3,4
2019,NUTS,2016,DEA5,2,5
2019,NUTS,2016,DEA51,3,4
2019,NUTS,2016,DEA5A,3,1
2019,NUTS,2016,DEB,1,18
2019,NUTS,2016,DEB3,2,18
2019,NUTS,2016,DEB32,3,17
2019,NUTS,2016,DEB33,3,1
2019,NUTS,2016,DEC,1,3
2019,NUTS,2016,DEC0,2,3
2019,NUTS,2016,DEC01,3,3
2019,NUTS,2016,DED,1,43
2019,NUTS,2016,DED2,2,1
2019,NUTS,2016,DED21,3,1
2019,NUTS,2016,DED4,2,41
2019,NUTS,2016,DED41,3,35
2019,NUTS,2016,DED43,3,6
2019,NUTS,2016,DED5,2,1
2019,NUTS,2016,DED51,3,1
2019,NUTS,2016,DEE,1,2
2019,NUTS,2016,DEE0,2,2
2019,NUTS,2016,DEE03,3,2
2019,NUTS,2016,DEF,1,1
2019,NUTS,2016,DEF0,2,1
2019,NUTS,2016,DEF03,3,1
2019,NUTS,2016,DEG,1,1
2019,NUTS,2016,DEG0,2,1
2019,NUTS,2016,DEG05,3,1
2019,NUTS,2016,DK,0,37
2019,NUTS,2016,DK0,1,37
2019,NUTS,2016,DK01,2,29
2019,NUTS,2016,DK011,3,14
2019,NUTS,2016,DK012,3,15
2019,NUTS,2016,DK04,2,2
2019,NUTS,2016,DK042,3,2
2019,NUTS,2016,DK05,2,6
2019,NUTS,2016,DK050,3,6
2019,NUTS,2016,EE,0,4
2019,NUTS,2016,EE0,1,4
2019,NUTS,2016,EE00,2,4
2019,NUTS,2016,EE008,3,4
2019,NUTS,2016,EL,0,19
2019,NUTS,2016,EL3,1,13
2019,NUTS,2016,EL30,2,13
2019,NUTS,2016,EL303,3,13
2019,NUTS,2016,EL5,1,5
2019,NUTS,2016,EL52,2,4
2019,NUTS,2016,EL522,3,4
2019,NUTS,2016,EL53,2,1
2019,NUTS,2016,EL531,3,1
2019,NUTS,2016,EL6,1,1
2019,NUTS,2016,EL65,2,1
2019,NUTS,2016,EL651,3,1
2019,NUTS,2016,ES,0,48
2019,NUTS,2016,ES1,1,2
2019,NUTS,2016,ES11,2,2
2019,NUTS,2016,ES111,3,2
2019,NUTS,2016,ES2,1,3
2019,NUTS,2016,ES23,2,1
2019,NUTS,2016,ES230,3,1
2019,NUTS,2016,ES24,2,2
2019,NUTS,2016,ES243,3,2
2019,NUTS,2016,ES3,1,12
2019,NUTS,2016,ES30,2,12
2019,NUTS,2016,ES300,3,12
2019,NUTS,2016,ES4,1,1
2019,NUTS,2016,ES41,2,1
2019,NUTS,2016,ES413,3,1
2019,NUTS,2016,ES5,1,19
2019,NUTS,2016,ES51,2,19
2019,NUTS,2016,ES511,3,19
2019,NUTS,2016,ES6,1,9
2019,NUTS,2016,ES61,2,2
2019,NUTS,2016,ES614,3,1
2019,NUTS,2016,ES618,3,1
2019,NUTS,2016,ES62,2,7
2019,NUTS,2016,ES620,3,7
2019,NUTS,2016,ES7,1,2
2019,NUTS,2016,ES70,2,2
2019,NUTS,2016,ES705,3,2
2019,NUTS,2016,FI,0,8
2019,NUTS,2016,FI1,1,8
2019,NUTS,2016,FI1B,2,2
2019,NUTS,2016,FI1B1,3,2
2019,NUTS,2016,FI1C,2,2
2019,NUTS,2016,FI1C1,3,1
2019,NUTS,2016,FI1C5,3,1
2019,NUTS,2016,FI1D,2,4
2019,NUTS,2016,FI1D2,3,2
2019,NUTS,2016,FI1D9,3,2
2019,NUTS,2016,FR,0,77
2019,NUTS,2016,FR1,1,55
2019,NUTS,2016,FR10,2,55
2019,NUTS,2016,FR101,3,21
2019,NUTS,2016,FR102,3,4
2019,NUTS,2016,FR103,3,9
2019,NUTS,2016,FR104,3,16
2019,NUTS,2016,FR105,3,4
2019,NUTS,2016,FR108,3,1
2019,NUTS,2016,FRC,1,2
2019,NUTS,2016,FRC1,2,2
2019,NUTS,2016,FRC11,3,2
2019,NUTS,2016,FRD,1,1
2019,NUTS,2016,FRD2,2,1
2019,NUTS,2016,FRD22,3,1
2019,NUTS,2016,FRF,1,2
2019,NUTS,2016,FRF1,2,2
2019,NUTS,2016,FRF11,3,1
2019,NUTS,2016,FRF12,3,1
2019,NUTS,2016,FRG,1,4
2019,NUTS,2016,FRG0,2,4
2019,NUTS,2016,FRG01,3,1
2019,NUTS,2016,FRG02,3,1
2019,NUTS,2016,FRG04,3,2
2019,NUTS,2016,FRJ,1,3
2019,NUTS,2016,FRJ1,2,2
2019,NUTS,2016,FRJ12,3,2
2019,NUTS,2016,FRJ2,2,1
2019,NUTS,2016,FRJ23,3,1
2019,NUTS,2016,FRK,1,5
2019,NUTS,2016,FRK2,2,5
2019,NUTS,2016,FRK24,3,2
2019,NUTS,2016,FRK26,3,3
2019,NUTS,2016,FRL,1,5
2019,NUTS,2016,FRL0,2,5
2019,NUTS,2016,FRL03,3,3
2019,NUTS,2016,FRL04,3,1
2019,NUTS,2016,FRL06,3,1
2019,NUTS,2016,HR,0,2
2019,NUTS,2016,HR0,1,2
2019,NUTS,2016,HR04,2,2
2019,NUTS,2016,HR041,3,2
2019,NUTS,2016,HU,0,6
2019,NUTS,2016,HU1,1,5
2019,NUTS,2016,HU11,2,5
2019,NUTS,2016,HU110,3,5
2019,NUTS,2016,HU3,1,1
2019,NUTS,2016,HU32,2,1
2019,NUTS,2016,HU321,3,1
2019,NUTS,2016,IE,0,6
2019,NUTS,2016,IE0,1,6
2019,NUTS,2016,IE04,2,3
2019,NUTS,2016,IE042,3,3
2019,NUTS,2016,IE05,2,1
2019,NUTS,2016,IE053,3,1
2019,NUTS,2016,IE06,2,2
2019,NUTS,2016,IE061,3,2
2019,NUTS,2016,IS,0,3
2019,NUTS,2016,IS0,1,3
2019,NUTS,2016,IS00,2,3
2019,NUTS,2016,IS001,3,3
2019,NUTS,2016,IT,0,154
2019,NUTS,2016,ITC,1,21
2019,NUTS,2016,ITC1,2,8
2019,NUTS,2016,ITC11,3,8
2019,NUTS,2016,ITC3,2,2
2019,NUTS,2016,ITC33,3,2
2019,NUTS,2016,ITC4,2,11
2019,NUTS,2016,ITC41,3,1
2019,NUTS,2016,ITC47,3,1
2019,NUTS,2016,ITC4C,3,9
2019,NUTS,2016,ITF,1,9
2019,NUTS,2016,ITF1,2,2
2019,NUTS,2016,ITF11,3,1
2019,NUTS,2016,ITF12,3,1
2019,NUTS,2016,ITF3,2,5
2019,NUTS,2016,ITF32,3,2
2019,NUTS,2016,ITF33,3,2
2019,NUTS,2016,ITF35,3,1
2019,NUTS,2016,ITF4,2,1
2019,NUTS,2016,ITF47,3,1
2019,NUTS,2016,ITF6,2,1
2019,NUTS,2016,ITF61,3,1
2019,NUTS,2016,ITG,1,2
2019,NUTS,2016,ITG1,2,1
2019,NUTS,2016,ITG17,3,1
2019,NUTS,2016,ITG2,2,1
2019,NUTS,2016,ITG27,3,1
2019,NUTS,2016,ITH,1,40
2019,NUTS,2016,ITH2,2,7
2019,NUTS,2016,ITH20,3,7
2019,NUTS,2016,ITH3,2,11
2019,NUTS,2016,ITH35,3,1
2019,NUTS,2016,ITH36,3,10
2019,NUTS,2016,ITH4,2,3
2019,NUTS,2016,ITH42,3,1
2019,NUTS,2016,ITH44,3,2
2019,NUTS,2016,ITH5,2,19
2019,NUTS,2016,ITH52,3,1
2019,NUTS,2016,ITH54,3,7
2019,NUTS,2016,ITH55,3,11
2019,NUTS,2016,ITI,1,82
2019,NUTS,2016,ITI1,2,68
2019,NUTS,2016,ITI14,3,59
2019,NUTS,2016,ITI17,3,4
2019,NUTS,2016,ITI19,3,5
2019,NUTS,2016,ITI2,2,1
2019,NUTS,2016,ITI21,3,1
2019,NUTS,2016,ITI3,2,2
2019,NUTS,2016,ITI32,3,2
2019,NUTS,2016,ITI4,2,11
2019,NUTS,2016,ITI43,3,10
2019,NUTS,2016,ITI45,3,1
2019,NUTS,2016,LT,0,1
2019,NUTS,2016,LT0,1,1
2019,NUTS,2016,LT02,2,1
2019,NUTS,2016,LT022,3,1
2019,NUTS,2016,MT,0,2
2019,NUTS,2016,MT0,1,2
2019,NUTS,2016,MT00,2,2
2019,NUTS,2016,MT001,3,2
2019,NUTS,2016,NL,0,97
2019,NUTS,2016,NL1,1,8
2019,NUTS,2016,NL11,2,8
2019,NUTS,2016,NL113,3,8
2019,NUTS,2016,NL2,1,19
2019,NUTS,2016,NL21,2,3
2019,NUTS,2016,NL213,3,3
2019,NUTS,2016,NL22,2,16
2019,NUTS,2016,NL221,3,2
2019,NUTS,2016,NL226,3,14
2019,NUTS,2016,NL3,1,59
2019,NUTS,2016,NL31,2,4
2019,NUTS,2016,NL310,3,4
2019,NUTS,2016,NL32,2,35
2019,NUTS,2016,NL327,3,1
2019,NUTS,2016,NL329,3,34
2019,NUTS,2016,NL33,2,20
2019,NUTS,2016,NL332,3,1
2019,NUTS,2016,NL333,3,12
2019,NUTS,2016,NL337,3,2
2019,NUTS,2016,NL33C,3,5
2019,NUTS,2016,NL4,1,11
2019,NUTS,2016,NL41,2,7
2019,NUTS,2016,NL412,3,2
2019,NUTS,2016,NL414,3,5
2019,NUTS,2016,NL42,2,4
2019,NUTS,2016,NL423,3,4
2019,NUTS,2016,NO,0,27
2019,NUTS,2016,NO0,1,27
2019,NUTS,2016,NO01,2,12
2019,NUTS,2016,NO011,3,12
2019,NUTS,2016,NO04,2,3
2019,NUTS,2016,NO042,3,2
2019,NUTS,2016,NO043,3,1
2019,NUTS,2016,NO06,2,12
2019,NUTS,2016,NO060,3,12
2019,NUTS,2016,PL,0,18
2019,NUTS,2016,PL2,1,10
2019,NUTS,2016,PL21,2,9
2019,NUTS,2016,PL213,3,9
2019,NUTS,2016,PL22,2,1
2019,NUTS,2016,PL229,3,1
2019,NUTS,2016,PL6,1,1
2019,NUTS,2016,PL61,2,1
2019,NUTS,2016,PL613,3,1
2019,NUTS,2016,PL7,1,2
2019,NUTS,2016,PL71,2,2
2019,NUTS,2016,PL711,3,2
2019,NUTS,2016,PL9,1,5
2019,NUTS,2016,PL91,2,5
2019,NUTS,2016,PL911,3,5
2019,NUTS,2016,PT,0,9
2019,NUTS,2016,PT1,1,9
2019,NUTS,2016,PT11,2,1
2019,NUTS,2016,PT11A,3,1
2019,NUTS,2016,PT16,2,4
2019,NUTS,2016,PT16E,3,4
2019,NUTS,2016,PT17,2,4
2019,NUTS,2016,PT170,3,4
2019,NUTS,2016,RO,0,4
2019,NUTS,2016,RO3,1,2
2019,NUTS,2016,RO32,2,2
2019,NUTS,2016,RO321,3,2
2019,NUTS,2016,RO4,1,2
2019,NUTS,2016,RO42,2,2
2019,NUTS,2016,RO421,3,2
2019,NUTS,2016,SE,0,21
2019,NUTS,2016,SE1,1,15
2019,NUTS,2016,SE11,2,8
2019,NUTS,2016,SE110,3,8
2019,NUTS,2016,SE12,2,7
2019,NUTS,2016,SE121,3,5
2019,NUTS,2016,SE123,3,2
2019,NUTS,2016,SE2,1,5
2019,NUTS,2016,SE21,2,1
2019,NUTS,2016,SE213,3,1
2019,NUTS,2016,SE23,2,4
2019,NUTS,2016,SE232,3,4
2019,NUTS,2016,SE3,1,1
2019,NUTS,2016,SE33,2,1
2019,NUTS,2016,SE331,3,1
2019,NUTS,2016,SI,0,8
2019,NUTS,2016,SI0,1,8
2019,NUTS,2016,SI03,2,5
2019,NUTS,2016,SI032,3,5
2019,NUTS,2016,SI04,2,3
2019,NUTS,2016,SI041,3,3
2019,NUTS,2016,SK,0,1
2019,NUTS,2016,SK0,1,1
2019,NUTS,2016,SK01,2,1
2019,NUTS,2016,SK010,3,1
2019,NUTS,2016,TR,0,16
2019,NUTS,2016,TR1,1,3
2019,NUTS,2016,TR10,2,3
2019,NUTS,2016,TR100,3,3
2019,NUTS,2016,TR3,1,1
2019,NUTS,2016,TR31,2,1
2019,NUTS,2016,TR310,3,1
2019,NUTS,2016,TR5,1,11
2019,NUTS,2016,TR51,2,10
2019,NUTS,2016,TR510,3,10
2019,NUTS,2016,TR52,2,1
2019,NUTS,2016,TR521,3,1
2019,NUTS,2016,TR9,1,1
2019,NUTS,2016,TR90,2,1
2019,NUTS,2016,TR901,3,1
2019,NUTS,2016,UK,0,343
2019,NUTS,2016,UKC,1,5
2019,NUTS,2016,UKC1,2,3
2019,NUTS,2016,UKC14,3,3
2019,NUTS,2016,UKC2,2,2
2019,NUTS,2016,UKC22,3,2
2019,NUTS,2016,UKD,1,17
2019,NUTS,2016,UKD3,2,6
2019,NUTS,2016,UKD33,3,6
2019,NUTS,2016,UKD4,2,6
2019,NUTS,2016,UKD44,3,6
2019,NUTS,2016,UKD7,2,5
2019,NUTS,2016,UKD72,3,5
2019,NUTS,2016,UKE,1,18
2019,NUTS,2016,UKE2,2,3
2019,NUTS,2016,UKE21,3,3
2019,NUTS,2016,UKE3,2,11
2019,NUTS,2016,UKE32,3,11
2019,NUTS,2016,UKE4,2,4
2019,NUTS,2016,UKE42,3,4
2019,NUTS,2016,UKF,1,15
2019,NUTS,2016,UKF1,2,5
2019,NUTS,2016,UKF14,3,5
2019,NUTS,2016,UKF2,2,5
2019,NUTS,2016,UKF21,3,3
2019,NUTS,2016,UKF22,3,2
2019,NUTS,2016,UKF3,2,5
2019,NUTS,2016,UKF30,3,5
2019,NUTS,2016,UKG,1,17
2019,NUTS,2016,UKG1,2,6
2019,NUTS,2016,UKG13,3,6
2019,NUTS,2016,UKG3,2,11
2019,NUTS,2016,UKG31,3,9
2019,NUTS,2016,UKG33,3,2
2019,NUTS,2016,UKH,1,47
2019,NUTS,2016,UKH1,2,39
2019,NUTS,2016,UKH12,3,39
2019,NUTS,2016,UKH2,2,1
2019,NUTS,2016,UKH21,3,1
2019,NUTS,2016,UKH3,2,7
2019,NUTS,2016,UKH34,3,7
2019,NUTS,2016,UKI,1,67
2019,NUTS,2016,UKI3,2,64
2019,NUTS,2016,UKI31,3,4
2019,NUTS,2016,UKI32,3,8
2019,NUTS,2016,UKI33,3,52
2019,NUTS,2016,UKI4,2,3
2019,NUTS,2016,UKI42,3,3
2019,NUTS,2016,UKJ,1,81
2019,NUTS,2016,UKJ1,2,61
2019,NUTS,2016,UKJ11,3,1
2019,NUTS,2016,UKJ14,3,60
2019,NUTS,2016,UKJ2,2,14
2019,NUTS,2016,UKJ22,3,2
2019,NUTS,2016,UKJ25,3,12
2019,NUTS,2016,UKJ3,2,5
2019,NUTS,2016,UKJ32,3,5
2019,NUTS,2016,UKJ4,2,1
2019,NUTS,2016,UKJ44,3,1
2019,NUTS,2016,UKK,1,15
2019,NUTS,2016,UKK1,2,13
2019,NUTS,2016,UKK11,3,10
2019,NUTS,2016,UKK12,3,2
2019,NUTS,2016,UKK14,3,1
2019,NUTS,2016,UKK4,2,2
2019,NUTS,2016,UKK43,3,2
2019,NUTS,2016,UKL,1,4
2019,NUTS,2016,UKL2,2,4
2019,NUTS,2016,UKL22,3,4
2019,NUTS,2016,UKM,1,54
2019,NUTS,2016,UKM5,2,2
2019,NUTS,2016,UKM50,3,2
2019,NUTS,2016,UKM7,2,49
2019,NUTS,2016,UKM72,3,3
2019,NUTS,2016,UKM75,3,43
2019,NUTS,2016,UKM77,3,3
2019,NUTS,2016,UKM8,2,3
2019,NUTS,2016,UKM82,3,3
2019,NUTS,2016,UKN,1,3
2019,NUTS,2016,UKN0,2,3
2019,NUTS,2016,UKN06,3,3
2020,NUTS,2016,AT,0,49
2020,NUTS,2016,AT1,1,24
2020,NUTS,2016,AT12,2,7
2020,NUTS,2016,AT126,3,5
2020,NUTS,2016,AT127,3,2
2020,NUTS,2016,AT13,2,17
2020,NUTS,2016,AT130,3,17
2020,NUTS,2016,AT2,1,11
2020,NUTS,2016,AT22,2,11
2020,NUTS,2016,AT221,3,11
2020,NUTS,2016,AT3,1,14
2020,NUTS,2016,AT31,2,5
2020,NUTS,2016,AT312,3,5
2020,NUTS,2016,AT32,2,2
2020,NUTS,2016,AT323,3,2
2020,NUTS,2016,AT33,2,7
2020,NUTS,2016,AT332,3,7
2020,NUTS,2016,BE,0,13
2020,NUTS,2016,BE1,1,1
2020,NUTS,2016,BE10,2,1
2020,NUTS,2016,BE100,3,1
2020,NUTS,2016,BE2,1,7
2020,NUTS,2016,BE21,2,2
2020,NUTS,2016,BE211,3,2
2020,NUTS,2016,BE23,2,4
2020,NUTS,2016,BE234,3,4
2020,NUTS,2016,BE24,2,1
2020,NUTS,2016,BE242,3,1
2020,NUTS,2016,BE3,1,5
2020,NUTS,2016,BE31,2,2
2020,NUTS,2016,BE310,3,2
2020,NUTS,2016,BE32,2,1
2020,NUTS,2016,BE323,3,1
2020,NUTS,2016,BE33,2,2
2020,NUTS,2016,BE332,3,2
2020,NUTS,2016,CH,0,128
2020,NUTS,2016,CH0,1,128
2020,NUTS,2016,CH01,2,46
2020,NUTS,2016,CH011,3,37
2020,NUTS,2016,CH012,3,7
2020,NUTS,2016,CH013,3,2
2020,NUTS,2016,CH02,2,4
2020,NUTS,2016,CH021,3,3
2020,NUTS,2016,CH022,3,1
2020,NUTS,2016,CH03,2,3
2020,NUTS,2016,CH031,3,3
2020,NUTS,2016,CH04,2,65
2020,NUTS,2016,CH040,3,65
2020,NUTS,2016,CH05,2,4
2020,NUTS,2016,CH055,3,4
2020,NUTS,2016,CH06,2,1
2020,NUTS,2016,CH061,3,1
2020,NUTS,2016,CH07,2,5
2020,NUTS,2016,CH070,3,5
2020,NUTS,2016,CY,0,2
2020,NUTS,2016,CY0,1,2
2020,NUTS,2016,CY00,2,2
2020,NUTS,2016,CY000,3,2
2020,NUTS,2016,CZ,0,69
2020,NUTS,2016,CZ0,1,69
2020,NUTS,2016,CZ01,2,8
2020,NUTS,2016,CZ010,3,8
2020,NUTS,2016,CZ03,2,2
2020,NUTS,2016,CZ032,3,2
2020,NUTS,2016,CZ06,2,59
2020,NUTS,2016,CZ064,3,59
2020,NUTS,2016,DE,0,383
2020,NUTS,2016,DE1,1,61
2020,NUTS,2016,DE11,2,12
2020,NUTS,2016,DE111,3,12
2020,NUTS,2016,DE12,2,19
2020,NUTS,2016,DE122,3,11
2020,NUTS,2016,DE125,3,2
2020,NUTS,2016,DE126,3,6
2020,NUTS,2016,DE13,2,17
2020,NUTS,2016,DE131,3,11
2020,NUTS,2016,DE138,3,6
2020,NUTS,2016,DE14,2,13
2020,NUTS,2016,DE142,3,12
2020,NUTS,2016,DE144,3,1
2020,NUTS,2016,DE2,1,83
2020,NUTS,2016,DE21,2,64
2020,NUTS,2016,DE212,3,64
2020,NUTS,2016,DE22,2,2
2020,NUTS,2016,DE222,3,2
2020,NUTS,2016,DE24,2,2
2020,NUTS,2016,DE242,3,2
2020,NUTS,2016,DE25,2,12
2020,NUTS,2016,DE252,3,12
2020,NUTS,2016,DE26,2,3
2020,NUTS,2016,DE263,3,3
2020,NUTS,2016,DE3,1,58
2020,NUTS,2016,DE30,2,58
2020,NUTS,2016,DE300,3,58
2020,NUTS,2016,DE4,1,4
2020,NUTS,2016,DE40,2,4
2020,NUTS,2016,DE404,3,4
2020,NUTS,2016,DE5,1,1
2020,NUTS,2016,DE50,2,1
2020,NUTS,2016,DE501,3,1
2020,NUTS,2016,DE6,1,12
2020,NUTS,2016,DE60,2,12
2020,NUTS,2016,DE600,3,12
2020,NUTS,2016,DE7,1,10
2020,NUTS,2016,DE71,2,8
2020,NUTS,2016,DE711,3,1
2020,NUTS,2016,DE712,3,2
2020,NUTS,2016,DE714,3,2
2020,NUTS,2016,DE715,3,3
2020,NUTS,2016,DE73,2,2
2020,NUTS,2016,DE731,3,2
2020,NUTS,2016,DE8,1,1
2020,NUTS,2016,DE80,2,1
2020,NUTS,2016,DE803,3,1
2020,NUTS,2016,DE9,1,10
2020,NUTS,2016,DE91,2,3
2020,NUTS,2016,DE911,3,1
2020,NUTS,2016,DE916,3,1
2020,NUTS,2016,DE91C,3,1
2020,NUTS,2016,DE92,2,6
2020,NUTS,2016,DE929,3,6
2020,NUTS,2016,DE94,2,1
2020,NUTS,2016,DE943,3,1
2020,NUTS,2016,DEA,1,60
2020,NUTS,2016,DEA1,2,7
2020,NUTS,2016,DEA13,3,3
2020,NUTS,2016,DEA1A,3,4
2020,NUTS,2016,DEA2,2,31
2020,NUTS,2016,DEA22,3,7
2020,NUTS,2016,DEA26,3,1
2020,NUTS,2016,DEA27,3,1
2020,NUTS,2016,DEA2C,3,9
2020,NUTS,2016,DEA2D,3,13
2020,NUTS,2016,DEA3,2,3
2020,NUTS,2016,DEA33,3,3
2020,NUTS,2016,DEA4,2,9
2020,NUTS,2016,DEA41,3,3
2020,NUTS,2016,DEA45,3,1
2020,NUTS,2016,DEA47,3,5
2020,NUTS,2016,DEA5,2,10
2020,NUTS,2016,DEA51,3,9
2020,NUTS,2016,DEA5A,3,1
2020,NUTS,2016,DEB,1,18
2020,NUTS,2016,DEB2,2,1
2020,NUTS,2016,DEB21,3,1
2020,NUTS,2016,DEB3,2,17
2020,NUTS,2016,DEB32,3,17
2020,NUTS,2016,DEC,1,6
2020,NUTS,2016,DEC0,2,6
2020,NUTS,2016,DEC01,3,6
2020,NUTS,2016,DED,1,52
2020,NUTS,2016,DED4,2,48
2020,NUTS,2016,DED41,3,36
2020,NUTS,2016,DED43,3,12
2020,NUTS,2016,DED5,2,4
2020,NUTS,2016,DED51,3,4
2020,NUTS,2016,DEE,1,4
2020,NUTS,2016,DEE0,2,4
2020,NUTS,2016,DEE03,3,4
2020,NUTS,2016,DEF,1,3
2020,NUTS,2016,DEF0,2,3
2020,NUTS,2016,DEF03,3,3
2020,NUTS,2016,DK,0,35
2020,NUTS,2016,DK0,1,35
2020,NUTS,2016,DK01,2,20
2020,NUTS,2016,DK011,3,15
2020,NUTS,2016,DK012,3,5
2020,NUTS,2016,DK03,2,1
2020,NUTS,2016,DK031,3,1
2020,NUTS,2016,DK04,2,7
2020,NUTS,2016,DK042,3,7
2020,NUTS,2016,DK05,2,7
2020,NUTS,2016,DK050,3,7
2020,NUTS,2016,EE,0,1
2020,NUTS,2016,EE0,1,1
2020,NUTS,2016,EE00,2,1
2020,NUTS,2016,EE008,3,1
2020,NUTS,2016,EL,0,22
2020,NUTS,2016,EL3,1,11
2020,NUTS,2016,EL30,2,11
2020,NUTS,2016,EL301,3,1
2020,NUTS,2016,EL303,3,10
2020,NUTS,2016,EL4,1,6
2020,NUTS,2016,EL41,2,2
2020,NUTS,2016,EL411,3,2
2020,NUTS,2016,EL43,2,4
2020,NUTS,2016,EL431,3,2
2020,NUTS,2016,EL433,3,1
2020,NUTS,2016,EL434,3,1
2020,NUTS,2016,EL5,1,2
2020,NUTS,2016,EL51,2,1
2020,NUTS,2016,EL512,3,1
2020,NUTS,2016,EL52,2,1
2020,NUTS,2016,EL522,3,1
2020,NUTS,2016,EL6,1,3
2020,NUTS,2016,EL61,2,1
2020,NUTS,2016,EL613,3,1
