year,region_type,region_year_spec,region_id,region_level,cord_count
2020,NUTS,2016,FR108,3,7
2020,NUTS,2016,FRB,1,157
2020,NUTS,2016,FRB0,2,157
2020,NUTS,2016,FRB04,3,137
2020,NUTS,2016,FRB06,3,20
2020,NUTS,2016,FRC,1,96
2020,NUTS,2016,FRC1,2,53
2020,NUTS,2016,FRC11,3,53
2020,NUTS,2016,FRC2,2,43
2020,NUTS,2016,FRC21,3,43
2020,NUTS,2016,FRD,1,89
2020,NUTS,2016,FRD2,2,89
2020,NUTS,2016,FRD22,3,89
2020,NUTS,2016,FRE,1,244
2020,NUTS,2016,FRE1,2,196
2020,NUTS,2016,FRE11,3,187
2020,NUTS,2016,FRE12,3,9
2020,NUTS,2016,FRE2,2,48
2020,NUTS,2016,FRE22,3,6
2020,NUTS,2016,FRE23,3,42
2020,NUTS,2016,FRF,1,568
2020,NUTS,2016,FRF1,2,350
2020,NUTS,2016,FRF11,3,341
2020,NUTS,2016,FRF12,3,9
2020,NUTS,2016,FRF2,2,29
2020,NUTS,2016,FRF22,3,4
2020,NUTS,2016,FRF23,3,25
2020,NUTS,2016,FRF3,2,189
2020,NUTS,2016,FRF31,3,187
2020,NUTS,2016,FRF33,3,2
2020,NUTS,2016,FRG,1,232
2020,NUTS,2016,FRG0,2,232
2020,NUTS,2016,FRG01,3,144
2020,NUTS,2016,FRG02,3,88
2020,NUTS,2016,FRH,1,217
2020,NUTS,2016,FRH0,2,217
2020,NUTS,2016,FRH02,3,18
2020,NUTS,2016,FRH03,3,194
2020,NUTS,2016,FRH04,3,5
2020,NUTS,2016,FRI,1,311
2020,NUTS,2016,FRI1,2,218
2020,NUTS,2016,FRI12,3,205
2020,NUTS,2016,FRI13,3,13
2020,NUTS,2016,FRI2,2,21
2020,NUTS,2016,FRI23,3,21
2020,NUTS,2016,FRI3,2,72
2020,NUTS,2016,FRI32,3,12
2020,NUTS,2016,FRI34,3,60
2020,NUTS,2016,FRJ,1,472
2020,NUTS,2016,FRJ1,2,382
2020,NUTS,2016,FRJ12,3,2
2020,NUTS,2016,FRJ13,3,377
2020,NUTS,2016,FRJ15,3,3
2020,NUTS,2016,FRJ2,2,90
2020,NUTS,2016,FRJ23,3,89
2020,NUTS,2016,FRJ27,3,1
2020,NUTS,2016,FRK,1,477
2020,NUTS,2016,FRK2,2,477
2020,NUTS,2016,FRK24,3,35
2020,NUTS,2016,FRK25,3,52
2020,NUTS,2016,FRK26,3,370
2020,NUTS,2016,FRK27,3,19
2020,NUTS,2016,FRK28,3,1
2020,NUTS,2016,FRL,1,695
2020,NUTS,2016,FRL0,2,695
2020,NUTS,2016,FRL03,3,10
2020,NUTS,2016,FRL04,3,683
2020,NUTS,2016,FRL06,3,2
2020,NUTS,2016,FRM,1,8
2020,NUTS,2016,FRM0,2,8
2020,NUTS,2016,FRM02,3,8
2020,NUTS,2016,FRY,1,51
2020,NUTS,2016,FRY1,2,17
2020,NUTS,2016,FRY10,3,17
2020,NUTS,2016,FRY3,2,3
2020,NUTS,2016,FRY30,3,3
2020,NUTS,2016,FRY4,2,31
2020,NUTS,2016,FRY40,3,31
2020,NUTS,2016,HR,0,475
2020,NUTS,2016,HR0,1,475
2020,NUTS,2016,HR03,2,133
2020,NUTS,2016,HR031,3,49
2020,NUTS,2016,HR035,3,72
2020,NUTS,2016,HR036,3,8
2020,NUTS,2016,HR037,3,4
2020,NUTS,2016,HR04,2,342
2020,NUTS,2016,HR041,3,314
2020,NUTS,2016,HR04B,3,28
2020,NUTS,2016,HU,0,574
2020,NUTS,2016,HU1,1,309
2020,NUTS,2016,HU11,2,305
2020,NUTS,2016,HU110,3,305
2020,NUTS,2016,HU12,2,4
2020,NUTS,2016,HU120,3,4
2020,NUTS,2016,HU2,1,105
2020,NUTS,2016,HU21,2,20
2020,NUTS,2016,HU213,3,20
2020,NUTS,2016,HU22,2,8
2020,NUTS,2016,HU221,3,8
2020,NUTS,2016,HU23,2,77
2020,NUTS,2016,HU231,3,76
2020,NUTS,2016,HU232,3,1
2020,NUTS,2016,HU3,1,160
2020,NUTS,2016,HU31,2,4
2020,NUTS,2016,HU311,3,4
2020,NUTS,2016,HU32,2,63
2020,NUTS,2016,HU321,3,63
2020,NUTS,2016,HU33,2,93
2020,NUTS,2016,HU333,3,93
2020,NUTS,2016,IE,0,1851
2020,NUTS,2016,IE0,1,1851
2020,NUTS,2016,IE04,2,284
2020,NUTS,2016,IE041,3,12
2020,NUTS,2016,IE042,3,272
2020,NUTS,2016,IE05,2,473
2020,NUTS,2016,IE051,3,176
2020,NUTS,2016,IE052,3,46
2020,NUTS,2016,IE053,3,251
2020,NUTS,2016,IE06,2,1094
2020,NUTS,2016,IE061,3,969
2020,NUTS,2016,IE062,3,109
2020,NUTS,2016,IE063,3,16
2020,NUTS,2016,IS,0,208
2020,NUTS,2016,IS0,1,208
2020,NUTS,2016,IS00,2,208
2020,NUTS,2016,IS001,3,203
2020,NUTS,2016,IS002,3,5
2020,NUTS,2016,IT,0,22957
2020,NUTS,2016,ITC,1,8994
2020,NUTS,2016,ITC1,2,1061
2020,NUTS,2016,ITC11,3,859
2020,NUTS,2016,ITC12,3,189
2020,NUTS,2016,ITC16,3,13
2020,NUTS,2016,ITC3,2,839
2020,NUTS,2016,ITC33,3,839
2020,NUTS,2016,ITC4,2,7094
2020,NUTS,2016,ITC41,3,333
2020,NUTS,2016,ITC42,3,17
2020,NUTS,2016,ITC46,3,63
2020,NUTS,2016,ITC47,3,505
2020,NUTS,2016,ITC48,3,624
2020,NUTS,2016,ITC4C,3,5552
2020,NUTS,2016,ITF,1,2885
2020,NUTS,2016,ITF1,2,513
2020,NUTS,2016,ITF11,3,221
2020,NUTS,2016,ITF12,3,69
2020,NUTS,2016,ITF14,3,223
2020,NUTS,2016,ITF2,2,86
2020,NUTS,2016,ITF21,3,1
2020,NUTS,2016,ITF22,3,85
2020,NUTS,2016,ITF3,2,1108
2020,NUTS,2016,ITF32,3,15
2020,NUTS,2016,ITF33,3,847
2020,NUTS,2016,ITF35,3,246
2020,NUTS,2016,ITF4,2,815
2020,NUTS,2016,ITF45,3,42
2020,NUTS,2016,ITF46,3,251
2020,NUTS,2016,ITF47,3,522
2020,NUTS,2016,ITF5,2,48
2020,NUTS,2016,ITF51,3,48
2020,NUTS,2016,ITF6,2,315
2020,NUTS,2016,ITF61,3,63
2020,NUTS,2016,ITF63,3,245
2020,NUTS,2016,ITF65,3,7
2020,NUTS,2016,ITG,1,1220
2020,NUTS,2016,ITG1,2,743
2020,NUTS,2016,ITG13,3,308
2020,NUTS,2016,ITG16,3,34
2020,NUTS,2016,ITG17,3,401
2020,NUTS,2016,ITG2,2,477
2020,NUTS,2016,ITG25,3,212
2020,NUTS,2016,ITG27,3,265
2020,NUTS,2016,ITH,1,4363
2020,NUTS,2016,ITH1,2,27
2020,NUTS,2016,ITH10,3,27
2020,NUTS,2016,ITH2,2,168
2020,NUTS,2016,ITH20,3,168
2020,NUTS,2016,ITH3,2,1800
2020,NUTS,2016,ITH31,3,553
2020,NUTS,2016,ITH35,3,61
2020,NUTS,2016,ITH36,3,1186
2020,NUTS,2016,ITH4,2,540
2020,NUTS,2016,ITH42,3,204
2020,NUTS,2016,ITH44,3,336
2020,NUTS,2016,ITH5,2,1828
2020,NUTS,2016,ITH52,3,330
2020,NUTS,2016,ITH54,3,433
2020,NUTS,2016,ITH55,3,807
2020,NUTS,2016,ITH56,3,258
2020,NUTS,2016,ITI,1,5495
2020,NUTS,2016,ITI1,2,1491
2020,NUTS,2016,ITI12,3,9
2020,NUTS,2016,ITI14,3,645
2020,NUTS,2016,ITI17,3,556
2020,NUTS,2016,ITI19,3,281
2020,NUTS,2016,ITI2,2,336
2020,NUTS,2016,ITI21,3,336
2020,NUTS,2016,ITI3,2,339
2020,NUTS,2016,ITI31,3,55
2020,NUTS,2016,ITI32,3,194
2020,NUTS,2016,ITI33,3,90
2020,NUTS,2016,ITI4,2,3329
2020,NUTS,2016,ITI41,3,18
2020,NUTS,2016,ITI43,3,3286
2020,NUTS,2016,ITI45,3,25
2020,NUTS,2016,LI,0,5
2020,NUTS,2016,LI0,1,5
2020,NUTS,2016,LI00,2,5
2020,NUTS,2016,LI000,3,5
2020,NUTS,2016,LT,0,224
2020,NUTS,2016,LT0,1,224
2020,NUTS,2016,LT01,2,130
2020,NUTS,2016,LT011,3,130
2020,NUTS,2016,LT02,2,94
2020,NUTS,2016,LT022,3,84
2020,NUTS,2016,LT023,3,7
2020,NUTS,2016,LT026,3,3
2020,NUTS,2016,LU,0,130
2020,NUTS,2016,LU0,1,130
2020,NUTS,2016,LU00,2,130
2020,NUTS,2016,LU000,3,130
2020,NUTS,2016,LV,0,165
2020,NUTS,2016,LV0,1,165
2020,NUTS,2016,LV00,2,165
2020,NUTS,2016,LV005,3,3
2020,NUTS,2016,LV006,3,160
2020,NUTS,2016,LV009,3,2
2020,NUTS,2016,ME,0,40
2020,NUTS,2016,ME0,1,40
2020,NUTS,2016,ME00,2,40
2020,NUTS,2016,ME000,3,40
2020,NUTS,2016,MK,0,41
2020,NUTS,2016,MK0,1,41
2020,NUTS,2016,MK00,2,41
2020,NUTS,2016,MK003,3,1
2020,NUTS,2016,MK005,3,2
2020,NUTS,2016,MK006,3,3
2020,NUTS,2016,MK008,3,35
2020,NUTS,2016,MT,0,101
2020,NUTS,2016,MT0,1,101
2020,NUTS,2016,MT00,2,101
2020,NUTS,2016,MT001,3,101
2020,NUTS,2016,NL,0,6560
2020,NUTS,2016,NL1,1,593
2020,NUTS,2016,NL11,2,586
2020,NUTS,2016,NL113,3,586
2020,NUTS,2016,NL12,2,6
2020,NUTS,2016,NL124,3,6
2020,NUTS,2016,NL13,2,1
2020,NUTS,2016,NL133,3,1
2020,NUTS,2016,NL2,1,1680
2020,NUTS,2016,NL21,2,148
2020,NUTS,2016,NL213,3,148
2020,NUTS,2016,NL22,2,1531
2020,NUTS,2016,NL221,3,140
2020,NUTS,2016,NL226,3,1391
2020,NUTS,2016,NL23,2,1
2020,NUTS,2016,NL230,3,1
2020,NUTS,2016,NL3,1,3586
2020,NUTS,2016,NL31,2,755
2020,NUTS,2016,NL310,3,755
2020,NUTS,2016,NL32,2,1239
2020,NUTS,2016,NL324,3,3
2020,NUTS,2016,NL329,3,1236
2020,NUTS,2016,NL33,2,1592
2020,NUTS,2016,NL332,3,52
2020,NUTS,2016,NL333,3,142
2020,NUTS,2016,NL337,3,579
2020,NUTS,2016,NL33C,3,819
2020,NUTS,2016,NL4,1,701
2020,NUTS,2016,NL41,2,207
2020,NUTS,2016,NL411,3,4
2020,NUTS,2016,NL412,3,79
2020,NUTS,2016,NL413,3,4
2020,NUTS,2016,NL414,3,120
2020,NUTS,2016,NL42,2,494
2020,NUTS,2016,NL423,3,494
2020,NUTS,2016,NO,0,1568
2020,NUTS,2016,NO0,1,1568
2020,NUTS,2016,NO01,2,842
2020,NUTS,2016,NO011,3,752
2020,NUTS,2016,NO012,3,90
2020,NUTS,2016,NO02,2,21
2020,NUTS,2016,NO021,3,8
2020,NUTS,2016,NO022,3,13
2020,NUTS,2016,NO03,2,32
2020,NUTS,2016,NO031,3,14
2020,NUTS,2016,NO032,3,18
2020,NUTS,2016,NO04,2,131
2020,NUTS,2016,NO041,3,2
2020,NUTS,2016,NO042,3,42
2020,NUTS,2016,NO043,3,87
2020,NUTS,2016,NO05,2,269
2020,NUTS,2016,NO051,3,268
2020,NUTS,2016,NO053,3,1
2020,NUTS,2016,NO06,2,203
2020,NUTS,2016,NO060,3,203
2020,NUTS,2016,NO07,2,70
2020,NUTS,2016,NO071,3,41
2020,NUTS,2016,NO072,3,29
2020,NUTS,2016,PL,0,3023
2020,NUTS,2016,PL2,1,536
2020,NUTS,2016,PL21,2,286
2020,NUTS,2016,PL213,3,286
2020,NUTS,2016,PL22,2,250
2020,NUTS,2016,PL224,3,17
2020,NUTS,2016,PL225,3,3
2020,NUTS,2016,PL229,3,33
2020,NUTS,2016,PL22A,3,197
2020,NUTS,2016,PL4,1,337
2020,NUTS,2016,PL41,2,196
2020,NUTS,2016,PL415,3,196
2020,NUTS,2016,PL42,2,123
2020,NUTS,2016,PL424,3,122
2020,NUTS,2016,PL426,3,1
2020,NUTS,2016,PL43,2,18
2020,NUTS,2016,PL432,3,18
2020,NUTS,2016,PL5,1,363
2020,NUTS,2016,PL51,2,324
2020,NUTS,2016,PL514,3,324
2020,NUTS,2016,PL52,2,39
2020,NUTS,2016,PL524,3,39
2020,NUTS,2016,PL6,1,393
2020,NUTS,2016,PL61,2,123
2020,NUTS,2016,PL613,3,123
2020,NUTS,2016,PL62,2,48
2020,NUTS,2016,PL622,3,48
2020,NUTS,2016,PL63,2,222
2020,NUTS,2016,PL633,3,222
2020,NUTS,2016,PL7,1,267
2020,NUTS,2016,PL71,2,230
2020,NUTS,2016,PL711,3,230
2020,NUTS,2016,PL72,2,37
2020,NUTS,2016,PL721,3,37
2020,NUTS,2016,PL8,1,302
2020,NUTS,2016,PL81,2,155
2020,NUTS,2016,PL814,3,155
2020,NUTS,2016,PL82,2,41
2020,NUTS,2016,PL823,3,41
2020,NUTS,2016,PL84,2,106
2020,NUTS,2016,PL841,3,102
2020,NUTS,2016,PL842,3,4
2020,NUTS,2016,PL9,1,825
2020,NUTS,2016,PL91,2,822
2020,NUTS,2016,PL911,3,814
2020,NUTS,2016,PL912,3,1
2020,NUTS,2016,PL913,3,7
2020,NUTS,2016,PL92,2,3
2020,NUTS,2016,PL921,3,2
2020,NUTS,2016,PL925,3,1
2020,NUTS,2016,PT,0,1607
2020,NUTS,2016,PT1,1,1598
2020,NUTS,2016,PT11,2,598
2020,NUTS,2016,PT112,3,3
2020,NUTS,2016,PT119,3,125
2020,NUTS,2016,PT11A,3,462
2020,NUTS,2016,PT11D,3,8
2020,NUTS,2016,PT16,2,401
2020,NUTS,2016,PT16D,3,194
2020,NUTS,2016,PT16E,3,159
2020,NUTS,2016,PT16G,3,9
2020,NUTS,2016,PT16H,3,2
2020,NUTS,2016,PT16J,3,37
2020,NUTS,2016,PT17,2,599
2020,NUTS,2016,PT170,3,599
2020,NUTS,2016,PT2,1,4
2020,NUTS,2016,PT20,2,4
2020,NUTS,2016,PT200,3,4
2020,NUTS,2016,PT3,1,5
2020,NUTS,2016,PT30,2,5
2020,NUTS,2016,PT300,3,5
2020,NUTS,2016,RO,0,570
2020,NUTS,2016,RO1,1,168
2020,NUTS,2016,RO11,2,116
2020,NUTS,2016,RO111,3,12
2020,NUTS,2016,RO113,3,104
2020,NUTS,2016,RO12,2,52
2020,NUTS,2016,RO122,3,31
2020,NUTS,2016,RO126,3,21
2020,NUTS,2016,RO2,1,72
2020,NUTS,2016,RO21,2,72
2020,NUTS,2016,RO213,3,63
2020,NUTS,2016,RO215,3,9
2020,NUTS,2016,RO3,1,259
2020,NUTS,2016,RO31,2,2
2020,NUTS,2016,RO311,3,2
2020,NUTS,2016,RO32,2,257
2020,NUTS,2016,RO321,3,257
2020,NUTS,2016,RO4,1,71
2020,NUTS,2016,RO41,2,46
2020,NUTS,2016,RO411,3,46
2020,NUTS,2016,RO42,2,25
2020,NUTS,2016,RO421,3,1
2020,NUTS,2016,RO424,3,24
2020,NUTS,2016,RS,0,325
2020,NUTS,2016,RS1,1,256
2020,NUTS,2016,RS11,2,205
2020,NUTS,2016,RS110,3,205
2020,NUTS,2016,RS12,2,51
2020,NUTS,2016,RS123,3,51
2020,NUTS,2016,RS2,1,69
2020,NUTS,2016,RS21,2,38
2020,NUTS,2016,RS214,3,38
2020,NUTS,2016,RS22,2,31
2020,NUTS,2016,RS225,3,31
2020,NUTS,2016,SE,0,3552
2020,NUTS,2016,SE1,1,2355
2020,NUTS,2016,SE11,2,1649
2020,NUTS,2016,SE110,3,1649
2020,NUTS,2016,SE12,2,706
2020,NUTS,2016,SE121,3,453
2020,NUTS,2016,SE123,3,167
2020,NUTS,2016,SE124,3,76
2020,NUTS,2016,SE125,3,10
2020,NUTS,2016,SE2,1,932
2020,NUTS,2016,SE21,2,85
2020,NUTS,2016,SE211,3,51
2020,NUTS,2016,SE213,3,34
2020,NUTS,2016,SE22,2,350
2020,NUTS,2016,SE221,3,5
2020,NUTS,2016,SE224,3,345
2020,NUTS,2016,SE23,2,497
2020,NUTS,2016,SE231,3,14
2020,NUTS,2016,SE232,3,483
2020,NUTS,2016,SE3,1,265
2020,NUTS,2016,SE31,2,32
2020,NUTS,2016,SE311,3,23
2020,NUTS,2016,SE312,3,9
2020,NUTS,2016,SE32,2,16
2020,NUTS,2016,SE321,3,16
2020,NUTS,2016,SE33,2,217
2020,NUTS,2016,SE331,3,193
2020,NUTS,2016,SE332,3,24
2020,NUTS,2016,SI,0,310
2020,NUTS,2016,SI0,1,310
2020,NUTS,2016,SI03,2,41
2020,NUTS,2016,SI032,3,41
2020,NUTS,2016,SI04,2,269
2020,NUTS,2016,SI041,3,250
2020,NUTS,2016,SI043,3,2
2020,NUTS,2016,SI044,3,17
2020,NUTS,2016,SK,0,218
2020,NUTS,2016,SK0,1,218
2020,NUTS,2016,SK01,2,173
2020,NUTS,2016,SK010,3,173
2020,NUTS,2016,SK02,2,10
2020,NUTS,2016,SK021,3,3
2020,NUTS,2016,SK023,3,7
2020,NUTS,2016,SK03,2,14
2020,NUTS,2016,SK031,3,8
2020,NUTS,2016,SK032,3,6
2020,NUTS,2016,SK04,2,21
2020,NUTS,2016,SK041,3,7
2020,NUTS,2016,SK042,3,14
2020,NUTS,2016,TR,0,3163
2020,NUTS,2016,TR1,1,536
2020,NUTS,2016,TR10,2,536
2020,NUTS,2016,TR100,3,536
2020,NUTS,2016,TR2,1,111
2020,NUTS,2016,TR21,2,76
2020,NUTS,2016,TR211,3,30
2020,NUTS,2016,TR212,3,40
2020,NUTS,2016,TR213,3,6
2020,NUTS,2016,TR22,2,35
2020,NUTS,2016,TR221,3,10
2020,NUTS,2016,TR222,3,25
2020,NUTS,2016,TR3,1,413
2020,NUTS,2016,TR31,2,254
2020,NUTS,2016,TR310,3,254
2020,NUTS,2016,TR32,2,55
2020,NUTS,2016,TR321,3,18
2020,NUTS,2016,TR322,3,37
2020,NUTS,2016,TR33,2,104
2020,NUTS,2016,TR331,3,50
2020,NUTS,2016,TR332,3,7
2020,NUTS,2016,TR333,3,1
2020,NUTS,2016,TR334,3,46
2020,NUTS,2016,TR4,1,252
2020,NUTS,2016,TR41,2,94
2020,NUTS,2016,TR411,3,40
2020,NUTS,2016,TR412,3,54
2020,NUTS,2016,TR42,2,158
2020,NUTS,2016,TR421,3,13
2020,NUTS,2016,TR422,3,106
2020,NUTS,2016,TR423,3,16
2020,NUTS,2016,TR424,3,21
2020,NUTS,2016,TR425,3,2
2020,NUTS,2016,TR5,1,909
2020,NUTS,2016,TR51,2,824
2020,NUTS,2016,TR510,3,824
2020,NUTS,2016,TR52,2,85
2020,NUTS,2016,TR521,3,79
2020,NUTS,2016,TR522,3,6
2020,NUTS,2016,TR6,1,194
2020,NUTS,2016,TR61,2,57
2020,NUTS,2016,TR611,3,37
2020,NUTS,2016,TR613,3,20
2020,NUTS,2016,TR62,2,124
2020,NUTS,2016,TR621,3,53
2020,NUTS,2016,TR622,3,71
2020,NUTS,2016,TR63,2,13
2020,NUTS,2016,TR631,3,11
2020,NUTS,2016,TR633,3,2
2020,NUTS,2016,TR7,1,156
2020,NUTS,2016,TR71,2,52
2020,NUTS,2016,TR711,3,15
2020,NUTS,2016,TR712,3,19
2020,NUTS,2016,TR715,3,18
2020,NUTS,2016,TR72,2,104
2020,NUTS,2016,TR721,3,87
2020,NUTS,2016,TR722,3,17
2020,NUTS,2016,TR8,1,188
2020,NUTS,2016,TR81,2,59
2020,NUTS,2016,TR811,3,29
2020,NUTS,2016,TR812,3,25
2020,NUTS,2016,TR813,3,5
2020,NUTS,2016,TR82,2,16
2020,NUTS,2016,TR821,3,8
2020,NUTS,2016,TR822,3,5
2020,NUTS,2016,TR823,3,3
2020,NUTS,2016,TR83,2,113
2020,NUTS,2016,TR831,3,63
2020,NUTS,2016,TR832,3,24
2020,NUTS,2016,TR833,3,10
2020,NUTS,2016,TR834,3,16
2020,NUTS,2016,TR9,1,92
2020,NUTS,2016,TR90,2,92
2020,NUTS,2016,TR901,3,30
2020,NUTS,2016,TR902,3,26
2020,NUTS,2016,TR903,3,17
2020,NUTS,2016,TR905,3,19
2020,NUTS,2016,TRA,1,109
2020,NUTS,2016,TRA1,2,84
2020,NUTS,2016,TRA11,3,70
2020,NUTS,2016,TRA12,3,13
2020,NUTS,2016,TRA13,3,1
2020,NUTS,2016,TRA2,2,25
2020,NUTS,2016,TRA22,3,21
2020,NUTS,2016,TRA24,3,4
2020,NUTS,2016,TRB,1,143
2020,NUTS,2016,TRB1,2,138
2020,NUTS,2016,TRB11,3,62
2020,NUTS,2016,TRB12,3,64
2020,NUTS,2016,TRB13,3,12
2020,NUTS,2016,TRB2,2,5
2020,NUTS,2016,TRB22,3,5
2020,NUTS,2016,TRC,1,60
2020,NUTS,2016,TRC1,2,12
2020,NUTS,2016,TRC12,3,12
2020,NUTS,2016,TRC2,2,24
2020,NUTS,2016,TRC21,3,15
2020,NUTS,2016,TRC22,3,9
2020,NUTS,2016,TRC3,2,24
2020,NUTS,2016,TRC31,3,6
2020,NUTS,2016,TRC32,3,7
2020,NUTS,2016,TRC34,3,11
2020,NUTS,2016,UK,0,38602
2020,NUTS,2016,UKC,1,817
2020,NUTS,2016,UKC1,2,412
2020,NUTS,2016,UKC11,3,19
2020,NUTS,2016,UKC12,3,99
2020,NUTS,2016,UKC14,3,294
2020,NUTS,2016,UKC2,2,405
2020,NUTS,2016,UKC22,3,384
2020,NUTS,2016,UKC23,3,21
2020,NUTS,2016,UKD,1,3416
2020,NUTS,2016,UKD1,2,22
2020,NUTS,2016,UKD11,3,2
2020,NUTS,2016,UKD12,3,20
2020,NUTS,2016,UKD3,2,1721
2020,NUTS,2016,UKD33,3,1448
2020,NUTS,2016,UKD34,3,193
2020,NUTS,2016,UKD35,3,8
2020,NUTS,2016,UKD36,3,28
2020,NUTS,2016,UKD37,3,44
2020,NUTS,2016,UKD4,2,356
2020,NUTS,2016,UKD42,3,35
2020,NUTS,2016,UKD44,3,244
2020,NUTS,2016,UKD45,3,32
2020,NUTS,2016,UKD46,3,11
2020,NUTS,2016,UKD47,3,34
2020,NUTS,2016,UKD6,2,33
2020,NUTS,2016,UKD62,3,8
2020,NUTS,2016,UKD63,3,25
2020,NUTS,2016,UKD7,2,1284
2020,NUTS,2016,UKD71,3,10
2020,NUTS,2016,UKD72,3,1230
2020,NUTS,2016,UKD73,3,7
2020,NUTS,2016,UKD74,3,37
2020,NUTS,2016,UKE,1,2287
2020,NUTS,2016,UKE1,2,121
2020,NUTS,2016,UKE11,3,99
2020,NUTS,2016,UKE12,3,16
2020,NUTS,2016,UKE13,3,6
2020,NUTS,2016,UKE2,2,356
2020,NUTS,2016,UKE21,3,350
2020,NUTS,2016,UKE22,3,6
2020,NUTS,2016,UKE3,2,602
2020,NUTS,2016,UKE31,3,30
2020,NUTS,2016,UKE32,3,572
2020,NUTS,2016,UKE4,2,1208
2020,NUTS,2016,UKE41,3,90
2020,NUTS,2016,UKE42,3,906
2020,NUTS,2016,UKE44,3,212
2020,NUTS,2016,UKF,1,2217
2020,NUTS,2016,UKF1,2,1089
2020,NUTS,2016,UKF11,3,95
2020,NUTS,2016,UKF12,3,2
2020,NUTS,2016,UKF14,3,807
2020,NUTS,2016,UKF15,3,15
2020,NUTS,2016,UKF16,3,170
2020,NUTS,2016,UKF2,2,1053
2020,NUTS,2016,UKF21,3,887
2020,NUTS,2016,UKF22,3,120
2020,NUTS,2016,UKF24,3,25
2020,NUTS,2016,UKF25,3,21
2020,NUTS,2016,UKF3,2,75
2020,NUTS,2016,UKF30,3,75
2020,NUTS,2016,UKG,1,2441
2020,NUTS,2016,UKG1,2,511
2020,NUTS,2016,UKG12,3,33
2020,NUTS,2016,UKG13,3,478
2020,NUTS,2016,UKG2,2,287
2020,NUTS,2016,UKG21,3,4
2020,NUTS,2016,UKG22,3,12
2020,NUTS,2016,UKG23,3,58
2020,NUTS,2016,UKG24,3,213
2020,NUTS,2016,UKG3,2,1643
2020,NUTS,2016,UKG31,3,1325
2020,NUTS,2016,UKG33,3,158
2020,NUTS,2016,UKG36,3,34
2020,NUTS,2016,UKG39,3,126
2020,NUTS,2016,UKH,1,4111
2020,NUTS,2016,UKH1,2,2887
2020,NUTS,2016,UKH11,3,15
2020,NUTS,2016,UKH12,3,2545
2020,NUTS,2016,UKH14,3,13
2020,NUTS,2016,UKH15,3,3
2020,NUTS,2016,UKH17,3,311
2020,NUTS,2016,UKH2,2,1037
2020,NUTS,2016,UKH21,3,55
2020,NUTS,2016,UKH23,3,931
2020,NUTS,2016,UKH25,3,51
2020,NUTS,2016,UKH3,2,187
2020,NUTS,2016,UKH31,3,24
2020,NUTS,2016,UKH34,3,117
2020,NUTS,2016,UKH35,3,11
2020,NUTS,2016,UKH36,3,31
2020,NUTS,2016,UKH37,3,4
2020,NUTS,2016,UKI,1,11079
2020,NUTS,2016,UKI3,2,8919
2020,NUTS,2016,UKI31,3,3167
2020,NUTS,2016,UKI32,3,3177
2020,NUTS,2016,UKI33,3,2157
2020,NUTS,2016,UKI34,3,418
2020,NUTS,2016,UKI4,2,1654
2020,NUTS,2016,UKI41,3,9
2020,NUTS,2016,UKI42,3,1138
2020,NUTS,2016,UKI43,3,176
2020,NUTS,2016,UKI44,3,328
2020,NUTS,2016,UKI45,3,3
2020,NUTS,2016,UKI5,2,157
2020,NUTS,2016,UKI51,3,111
2020,NUTS,2016,UKI52,3,11
2020,NUTS,2016,UKI53,3,35
2020,NUTS,2016,UKI6,2,72
2020,NUTS,2016,UKI61,3,22
2020,NUTS,2016,UKI62,3,14
2020,NUTS,2016,UKI63,3,36
2020,NUTS,2016,UKI7,2,277
2020,NUTS,2016,UKI71,3,12
2020,NUTS,2016,UKI72,3,3
2020,NUTS,2016,UKI73,3,20
2020,NUTS,2016,UKI74,3,211
2020,NUTS,2016,UKI75,3,31
2020,NUTS,2016,UKJ,1,5522
2020,NUTS,2016,UKJ1,2,3586
2020,NUTS,2016,UKJ11,3,212
2020,NUTS,2016,UKJ12,3,3
2020,NUTS,2016,UKJ13,3,120
2020,NUTS,2016,UKJ14,3,3251
2020,NUTS,2016,UKJ2,2,804
2020,NUTS,2016,UKJ21,3,22
2020,NUTS,2016,UKJ22,3,346
2020,NUTS,2016,UKJ25,3,401
2020,NUTS,2016,UKJ26,3,19
2020,NUTS,2016,UKJ27,3,14
2020,NUTS,2016,UKJ28,3,2
2020,NUTS,2016,UKJ3,2,911
2020,NUTS,2016,UKJ31,3,78
2020,NUTS,2016,UKJ32,3,581
2020,NUTS,2016,UKJ34,3,4
2020,NUTS,2016,UKJ36,3,220
2020,NUTS,2016,UKJ37,3,28
2020,NUTS,2016,UKJ4,2,221
2020,NUTS,2016,UKJ41,3,15
2020,NUTS,2016,UKJ44,3,179
2020,NUTS,2016,UKJ45,3,23
2020,NUTS,2016,UKJ46,3,4
2020,NUTS,2016,UKK,1,1981
2020,NUTS,2016,UKK1,2,1326
2020,NUTS,2016,UKK11,3,923
2020,NUTS,2016,UKK12,3,296
2020,NUTS,2016,UKK13,3,56
2020,NUTS,2016,UKK14,3,16
2020,NUTS,2016,UKK15,3,35
2020,NUTS,2016,UKK2,2,160
2020,NUTS,2016,UKK21,3,117
2020,NUTS,2016,UKK22,3,21
2020,NUTS,2016,UKK23,3,22
2020,NUTS,2016,UKK3,2,23
2020,NUTS,2016,UKK30,3,23
2020,NUTS,2016,UKK4,2,472
2020,NUTS,2016,UKK41,3,19
