year,region_type,region_year_spec,region_id,region_level,biorxiv_count
2018,NUTS,2016,SK032,3,1
2018,NUTS,2016,TR,0,58
2018,NUTS,2016,TR1,1,16
2018,NUTS,2016,TR10,2,16
2018,NUTS,2016,TR100,3,16
2018,NUTS,2016,TR2,1,4
2018,NUTS,2016,TR21,2,4
2018,NUTS,2016,TR211,3,3
2018,NUTS,2016,TR212,3,1
2018,NUTS,2016,TR3,1,7
2018,NUTS,2016,TR31,2,7
2018,NUTS,2016,TR310,3,7
2018,NUTS,2016,TR4,1,3
2018,NUTS,2016,TR42,2,3
2018,NUTS,2016,TR421,3,1
2018,NUTS,2016,TR423,3,2
2018,NUTS,2016,TR5,1,22
2018,NUTS,2016,TR51,2,21
2018,NUTS,2016,TR510,3,21
2018,NUTS,2016,TR52,2,1
2018,NUTS,2016,TR521,3,1
2018,NUTS,2016,TR6,1,1
2018,NUTS,2016,TR61,2,1
2018,NUTS,2016,TR611,3,1
2018,NUTS,2016,TR7,1,4
2018,NUTS,2016,TR72,2,4
2018,NUTS,2016,TR721,3,3
2018,NUTS,2016,TR722,3,1
2018,NUTS,2016,TR8,1,1
2018,NUTS,2016,TR81,2,1
2018,NUTS,2016,TR811,3,1
2018,NUTS,2016,UK,0,5016
2018,NUTS,2016,UKC,1,58
2018,NUTS,2016,UKC1,2,44
2018,NUTS,2016,UKC12,3,1
2018,NUTS,2016,UKC14,3,43
2018,NUTS,2016,UKC2,2,14
2018,NUTS,2016,UKC22,3,13
2018,NUTS,2016,UKC23,3,1
2018,NUTS,2016,UKD,1,309
2018,NUTS,2016,UKD1,2,1
2018,NUTS,2016,UKD12,3,1
2018,NUTS,2016,UKD3,2,144
2018,NUTS,2016,UKD33,3,133
2018,NUTS,2016,UKD34,3,11
2018,NUTS,2016,UKD4,2,13
2018,NUTS,2016,UKD44,3,11
2018,NUTS,2016,UKD45,3,1
2018,NUTS,2016,UKD47,3,1
2018,NUTS,2016,UKD6,2,6
2018,NUTS,2016,UKD61,3,2
2018,NUTS,2016,UKD63,3,4
2018,NUTS,2016,UKD7,2,145
2018,NUTS,2016,UKD71,3,3
2018,NUTS,2016,UKD72,3,140
2018,NUTS,2016,UKD74,3,2
2018,NUTS,2016,UKE,1,242
2018,NUTS,2016,UKE1,2,10
2018,NUTS,2016,UKE11,3,9
2018,NUTS,2016,UKE12,3,1
2018,NUTS,2016,UKE2,2,59
2018,NUTS,2016,UKE21,3,58
2018,NUTS,2016,UKE22,3,1
2018,NUTS,2016,UKE3,2,100
2018,NUTS,2016,UKE31,3,2
2018,NUTS,2016,UKE32,3,98
2018,NUTS,2016,UKE4,2,73
2018,NUTS,2016,UKE41,3,2
2018,NUTS,2016,UKE42,3,68
2018,NUTS,2016,UKE44,3,3
2018,NUTS,2016,UKF,1,154
2018,NUTS,2016,UKF1,2,88
2018,NUTS,2016,UKF11,3,1
2018,NUTS,2016,UKF14,3,83
2018,NUTS,2016,UKF16,3,4
2018,NUTS,2016,UKF2,2,57
2018,NUTS,2016,UKF21,3,52
2018,NUTS,2016,UKF22,3,3
2018,NUTS,2016,UKF24,3,2
2018,NUTS,2016,UKF3,2,9
2018,NUTS,2016,UKF30,3,9
2018,NUTS,2016,UKG,1,211
2018,NUTS,2016,UKG1,2,79
2018,NUTS,2016,UKG12,3,2
2018,NUTS,2016,UKG13,3,77
2018,NUTS,2016,UKG2,2,12
2018,NUTS,2016,UKG23,3,1
2018,NUTS,2016,UKG24,3,11
2018,NUTS,2016,UKG3,2,120
2018,NUTS,2016,UKG31,3,119
2018,NUTS,2016,UKG33,3,1
2018,NUTS,2016,UKH,1,1052
2018,NUTS,2016,UKH1,2,973
2018,NUTS,2016,UKH12,3,868
2018,NUTS,2016,UKH14,3,3
2018,NUTS,2016,UKH17,3,102
2018,NUTS,2016,UKH2,2,56
2018,NUTS,2016,UKH21,3,1
2018,NUTS,2016,UKH23,3,54
2018,NUTS,2016,UKH25,3,1
2018,NUTS,2016,UKH3,2,23
2018,NUTS,2016,UKH34,3,22
2018,NUTS,2016,UKH35,3,1
2018,NUTS,2016,UKI,1,1022
2018,NUTS,2016,UKI3,2,880
2018,NUTS,2016,UKI31,3,272
2018,NUTS,2016,UKI32,3,292
2018,NUTS,2016,UKI33,3,294
2018,NUTS,2016,UKI34,3,22
2018,NUTS,2016,UKI4,2,100
2018,NUTS,2016,UKI42,3,81
2018,NUTS,2016,UKI43,3,4
2018,NUTS,2016,UKI44,3,14
2018,NUTS,2016,UKI45,3,1
2018,NUTS,2016,UKI5,2,8
2018,NUTS,2016,UKI51,3,1
2018,NUTS,2016,UKI53,3,7
2018,NUTS,2016,UKI6,2,7
2018,NUTS,2016,UKI62,3,5
2018,NUTS,2016,UKI63,3,2
2018,NUTS,2016,UKI7,2,27
2018,NUTS,2016,UKI74,3,13
2018,NUTS,2016,UKI75,3,14
2018,NUTS,2016,UKJ,1,834
2018,NUTS,2016,UKJ1,2,628
2018,NUTS,2016,UKJ11,3,25
2018,NUTS,2016,UKJ14,3,603
2018,NUTS,2016,UKJ2,2,97
2018,NUTS,2016,UKJ22,3,58
2018,NUTS,2016,UKJ25,3,39
2018,NUTS,2016,UKJ3,2,68
2018,NUTS,2016,UKJ32,3,61
2018,NUTS,2016,UKJ36,3,4
2018,NUTS,2016,UKJ37,3,3
2018,NUTS,2016,UKJ4,2,41
2018,NUTS,2016,UKJ44,3,41
2018,NUTS,2016,UKK,1,350
2018,NUTS,2016,UKK1,2,222
2018,NUTS,2016,UKK11,3,182
2018,NUTS,2016,UKK12,3,31
2018,NUTS,2016,UKK13,3,1
2018,NUTS,2016,UKK14,3,6
2018,NUTS,2016,UKK15,3,2
2018,NUTS,2016,UKK2,2,2
2018,NUTS,2016,UKK21,3,1
2018,NUTS,2016,UKK22,3,1
2018,NUTS,2016,UKK3,2,7
2018,NUTS,2016,UKK30,3,7
2018,NUTS,2016,UKK4,2,119
2018,NUTS,2016,UKK41,3,11
2018,NUTS,2016,UKK43,3,108
2018,NUTS,2016,UKL,1,128
2018,NUTS,2016,UKL1,2,45
2018,NUTS,2016,UKL12,3,17
2018,NUTS,2016,UKL14,3,14
2018,NUTS,2016,UKL18,3,14
2018,NUTS,2016,UKL2,2,83
2018,NUTS,2016,UKL22,3,83
2018,NUTS,2016,UKM,1,623
2018,NUTS,2016,UKM5,2,30
2018,NUTS,2016,UKM50,3,30
2018,NUTS,2016,UKM6,2,4
2018,NUTS,2016,UKM62,3,3
2018,NUTS,2016,UKM63,3,1
2018,NUTS,2016,UKM7,2,425
2018,NUTS,2016,UKM71,3,18
2018,NUTS,2016,UKM72,3,32
2018,NUTS,2016,UKM73,3,3
2018,NUTS,2016,UKM75,3,364
2018,NUTS,2016,UKM77,3,8
2018,NUTS,2016,UKM8,2,163
2018,NUTS,2016,UKM81,3,1
2018,NUTS,2016,UKM82,3,162
2018,NUTS,2016,UKM9,2,1
2018,NUTS,2016,UKM92,3,1
2018,NUTS,2016,UKN,1,33
2018,NUTS,2016,UKN0,2,33
2018,NUTS,2016,UKN06,3,31
2018,NUTS,2016,UKN10,3,1
2018,NUTS,2016,UKN14,3,1
2019,NUTS,2016,AL,0,1
2019,NUTS,2016,AL0,1,1
2019,NUTS,2016,AL02,2,1
2019,NUTS,2016,AL022,3,1
2019,NUTS,2016,AT,0,384
2019,NUTS,2016,AT1,1,301
2019,NUTS,2016,AT12,2,53
2019,NUTS,2016,AT126,3,38
2019,NUTS,2016,AT127,3,15
2019,NUTS,2016,AT13,2,248
2019,NUTS,2016,AT130,3,248
2019,NUTS,2016,AT2,1,31
2019,NUTS,2016,AT22,2,31
2019,NUTS,2016,AT221,3,31
2019,NUTS,2016,AT3,1,52
2019,NUTS,2016,AT31,2,3
2019,NUTS,2016,AT312,3,3
2019,NUTS,2016,AT32,2,18
2019,NUTS,2016,AT323,3,18
2019,NUTS,2016,AT33,2,31
2019,NUTS,2016,AT332,3,31
2019,NUTS,2016,BE,0,422
2019,NUTS,2016,BE1,1,113
2019,NUTS,2016,BE10,2,113
2019,NUTS,2016,BE100,3,113
2019,NUTS,2016,BE2,1,241
2019,NUTS,2016,BE21,2,61
2019,NUTS,2016,BE211,3,52
2019,NUTS,2016,BE213,3,9
2019,NUTS,2016,BE22,2,17
2019,NUTS,2016,BE221,3,17
2019,NUTS,2016,BE23,2,146
2019,NUTS,2016,BE234,3,146
2019,NUTS,2016,BE24,2,15
2019,NUTS,2016,BE241,3,3
2019,NUTS,2016,BE242,3,12
2019,NUTS,2016,BE25,2,2
2019,NUTS,2016,BE255,3,2
2019,NUTS,2016,BE3,1,68
2019,NUTS,2016,BE31,2,34
2019,NUTS,2016,BE310,3,34
2019,NUTS,2016,BE32,2,5
2019,NUTS,2016,BE323,3,5
2019,NUTS,2016,BE33,2,27
2019,NUTS,2016,BE332,3,27
2019,NUTS,2016,BE35,2,2
2019,NUTS,2016,BE352,3,2
2019,NUTS,2016,BG,0,25
2019,NUTS,2016,BG4,1,25
2019,NUTS,2016,BG41,2,25
2019,NUTS,2016,BG411,3,25
2019,NUTS,2016,CH,0,1393
2019,NUTS,2016,CH0,1,1393
2019,NUTS,2016,CH01,2,621
2019,NUTS,2016,CH011,3,355
2019,NUTS,2016,CH012,3,1
2019,NUTS,2016,CH013,3,265
2019,NUTS,2016,CH02,2,160
2019,NUTS,2016,CH021,3,114
2019,NUTS,2016,CH022,3,29
2019,NUTS,2016,CH023,3,1
2019,NUTS,2016,CH024,3,14
2019,NUTS,2016,CH025,3,2
2019,NUTS,2016,CH03,2,150
2019,NUTS,2016,CH031,3,143
2019,NUTS,2016,CH033,3,7
2019,NUTS,2016,CH04,2,450
2019,NUTS,2016,CH040,3,450
2019,NUTS,2016,CH05,2,5
2019,NUTS,2016,CH055,3,5
2019,NUTS,2016,CH06,2,5
2019,NUTS,2016,CH061,3,5
2019,NUTS,2016,CH07,2,2
2019,NUTS,2016,CH070,3,2
2019,NUTS,2016,CY,0,20
2019,NUTS,2016,CY0,1,20
2019,NUTS,2016,CY00,2,20
2019,NUTS,2016,CY000,3,20
2019,NUTS,2016,CZ,0,244
2019,NUTS,2016,CZ0,1,244
2019,NUTS,2016,CZ01,2,88
2019,NUTS,2016,CZ010,3,88
2019,NUTS,2016,CZ02,2,32
2019,NUTS,2016,CZ020,3,32
2019,NUTS,2016,CZ05,2,20
2019,NUTS,2016,CZ052,3,20
2019,NUTS,2016,CZ06,2,87
2019,NUTS,2016,CZ064,3,87
2019,NUTS,2016,CZ07,2,10
2019,NUTS,2016,CZ071,3,10
2019,NUTS,2016,CZ08,2,7
2019,NUTS,2016,CZ080,3,7
2019,NUTS,2016,DE,0,3920
2019,NUTS,2016,DE1,1,696
2019,NUTS,2016,DE11,2,36
2019,NUTS,2016,DE111,3,36
2019,NUTS,2016,DE12,2,326
2019,NUTS,2016,DE122,3,34
2019,NUTS,2016,DE125,3,288
2019,NUTS,2016,DE126,3,4
2019,NUTS,2016,DE13,2,135
2019,NUTS,2016,DE131,3,104
2019,NUTS,2016,DE138,3,31
2019,NUTS,2016,DE14,2,199
2019,NUTS,2016,DE142,3,163
2019,NUTS,2016,DE144,3,35
2019,NUTS,2016,DE147,3,1
2019,NUTS,2016,DE2,1,1089
2019,NUTS,2016,DE21,2,961
2019,NUTS,2016,DE212,3,957
2019,NUTS,2016,DE21H,3,4
2019,NUTS,2016,DE23,2,29
2019,NUTS,2016,DE232,3,29
2019,NUTS,2016,DE24,2,14
2019,NUTS,2016,DE241,3,1
2019,NUTS,2016,DE242,3,13
2019,NUTS,2016,DE25,2,26
2019,NUTS,2016,DE252,3,26
2019,NUTS,2016,DE26,2,58
2019,NUTS,2016,DE263,3,58
2019,NUTS,2016,DE27,2,1
2019,NUTS,2016,DE271,3,1
2019,NUTS,2016,DE3,1,500
2019,NUTS,2016,DE30,2,500
2019,NUTS,2016,DE300,3,500
2019,NUTS,2016,DE4,1,24
2019,NUTS,2016,DE40,2,24
2019,NUTS,2016,DE402,3,4
2019,NUTS,2016,DE404,3,20
2019,NUTS,2016,DE5,1,22
2019,NUTS,2016,DE50,2,22
2019,NUTS,2016,DE501,3,22
2019,NUTS,2016,DE6,1,112
2019,NUTS,2016,DE60,2,112
2019,NUTS,2016,DE600,3,112
2019,NUTS,2016,DE7,1,236
2019,NUTS,2016,DE71,2,98
2019,NUTS,2016,DE712,3,93
2019,NUTS,2016,DE71C,3,5
2019,NUTS,2016,DE72,2,67
2019,NUTS,2016,DE721,3,36
2019,NUTS,2016,DE724,3,31
2019,NUTS,2016,DE73,2,71
2019,NUTS,2016,DE731,3,71
2019,NUTS,2016,DE8,1,42
2019,NUTS,2016,DE80,2,42
2019,NUTS,2016,DE803,3,15
2019,NUTS,2016,DE80N,3,27
2019,NUTS,2016,DE9,1,199
2019,NUTS,2016,DE91,2,145
2019,NUTS,2016,DE911,3,20
2019,NUTS,2016,DE91C,3,125
2019,NUTS,2016,DE92,2,38
2019,NUTS,2016,DE925,3,1
2019,NUTS,2016,DE929,3,37
2019,NUTS,2016,DE94,2,16
2019,NUTS,2016,DE943,3,16
2019,NUTS,2016,DEA,1,488
2019,NUTS,2016,DEA1,2,12
2019,NUTS,2016,DEA13,3,11
2019,NUTS,2016,DEA1A,3,1
2019,NUTS,2016,DEA2,2,318
2019,NUTS,2016,DEA22,3,146
2019,NUTS,2016,DEA23,3,90
2019,NUTS,2016,DEA26,3,27
2019,NUTS,2016,DEA27,3,1
2019,NUTS,2016,DEA2C,3,3
2019,NUTS,2016,DEA2D,3,51
2019,NUTS,2016,DEA3,2,73
2019,NUTS,2016,DEA33,3,73
2019,NUTS,2016,DEA4,2,46
2019,NUTS,2016,DEA41,3,45
2019,NUTS,2016,DEA47,3,1
2019,NUTS,2016,DEA5,2,39
2019,NUTS,2016,DEA51,3,39
2019,NUTS,2016,DEB,1,18
2019,NUTS,2016,DEB2,2,2
2019,NUTS,2016,DEB21,3,2
2019,NUTS,2016,DEB3,2,16
2019,NUTS,2016,DEB32,3,13
2019,NUTS,2016,DEB33,3,3
2019,NUTS,2016,DEC,1,38
2019,NUTS,2016,DEC0,2,38
2019,NUTS,2016,DEC01,3,38
2019,NUTS,2016,DED,1,340
2019,NUTS,2016,DED2,2,1
2019,NUTS,2016,DED21,3,1
2019,NUTS,2016,DED4,2,274
2019,NUTS,2016,DED41,3,169
2019,NUTS,2016,DED43,3,105
2019,NUTS,2016,DED5,2,65
2019,NUTS,2016,DED51,3,65
2019,NUTS,2016,DEE,1,84
2019,NUTS,2016,DEE0,2,84
2019,NUTS,2016,DEE02,3,35
2019,NUTS,2016,DEE03,3,44
2019,NUTS,2016,DEE09,3,5
2019,NUTS,2016,DEF,1,25
2019,NUTS,2016,DEF0,2,25
2019,NUTS,2016,DEF03,3,25
2019,NUTS,2016,DEG,1,7
2019,NUTS,2016,DEG0,2,7
2019,NUTS,2016,DEG03,3,7
2019,NUTS,2016,DK,0,675
2019,NUTS,2016,DK0,1,675
2019,NUTS,2016,DK01,2,414
2019,NUTS,2016,DK011,3,308
2019,NUTS,2016,DK012,3,102
2019,NUTS,2016,DK013,3,4
2019,NUTS,2016,DK02,2,4
2019,NUTS,2016,DK021,3,4
2019,NUTS,2016,DK03,2,49
2019,NUTS,2016,DK031,3,49
2019,NUTS,2016,DK04,2,186
2019,NUTS,2016,DK042,3,186
2019,NUTS,2016,DK05,2,22
2019,NUTS,2016,DK050,3,22
2019,NUTS,2016,EE,0,76
2019,NUTS,2016,EE0,1,76
2019,NUTS,2016,EE00,2,76
2019,NUTS,2016,EE001,3,4
2019,NUTS,2016,EE008,3,72
2019,NUTS,2016,EL,0,98
2019,NUTS,2016,EL3,1,34
2019,NUTS,2016,EL30,2,34
2019,NUTS,2016,EL301,3,1
2019,NUTS,2016,EL303,3,33
2019,NUTS,2016,EL4,1,30
2019,NUTS,2016,EL41,2,8
2019,NUTS,2016,EL411,3,8
2019,NUTS,2016,EL43,2,22
2019,NUTS,2016,EL431,3,8
2019,NUTS,2016,EL433,3,10
2019,NUTS,2016,EL434,3,4
2019,NUTS,2016,EL5,1,18
2019,NUTS,2016,EL51,2,2
2019,NUTS,2016,EL512,3,2
2019,NUTS,2016,EL52,2,10
2019,NUTS,2016,EL522,3,10
2019,NUTS,2016,EL54,2,6
2019,NUTS,2016,EL543,3,6
2019,NUTS,2016,EL6,1,16
2019,NUTS,2016,EL61,2,9
2019,NUTS,2016,EL613,3,9
2019,NUTS,2016,EL63,2,7
2019,NUTS,2016,EL632,3,7
2019,NUTS,2016,ES,0,991
2019,NUTS,2016,ES1,1,41
2019,NUTS,2016,ES11,2,34
2019,NUTS,2016,ES111,3,19
2019,NUTS,2016,ES114,3,15
2019,NUTS,2016,ES12,2,7
2019,NUTS,2016,ES120,3,7
2019,NUTS,2016,ES2,1,67
2019,NUTS,2016,ES21,2,49
2019,NUTS,2016,ES211,3,1
2019,NUTS,2016,ES212,3,1
2019,NUTS,2016,ES213,3,47
2019,NUTS,2016,ES22,2,12
2019,NUTS,2016,ES220,3,12
2019,NUTS,2016,ES23,2,1
2019,NUTS,2016,ES230,3,1
2019,NUTS,2016,ES24,2,5
2019,NUTS,2016,ES243,3,5
2019,NUTS,2016,ES3,1,365
2019,NUTS,2016,ES30,2,365
2019,NUTS,2016,ES300,3,365
2019,NUTS,2016,ES4,1,105
2019,NUTS,2016,ES41,2,95
2019,NUTS,2016,ES413,3,70
2019,NUTS,2016,ES415,3,20
2019,NUTS,2016,ES418,3,5
2019,NUTS,2016,ES42,2,6
2019,NUTS,2016,ES421,3,6
2019,NUTS,2016,ES43,2,4
2019,NUTS,2016,ES432,3,4
2019,NUTS,2016,ES5,1,320
2019,NUTS,2016,ES51,2,269
2019,NUTS,2016,ES511,3,266
2019,NUTS,2016,ES512,3,1
2019,NUTS,2016,ES513,3,2
2019,NUTS,2016,ES52,2,48
2019,NUTS,2016,ES521,3,8
2019,NUTS,2016,ES523,3,40
2019,NUTS,2016,ES53,2,3
2019,NUTS,2016,ES532,3,3
2019,NUTS,2016,ES6,1,79
2019,NUTS,2016,ES61,2,51
2019,NUTS,2016,ES614,3,24
2019,NUTS,2016,ES616,3,1
2019,NUTS,2016,ES617,3,7
2019,NUTS,2016,ES618,3,19
2019,NUTS,2016,ES62,2,28
2019,NUTS,2016,ES620,3,28
2019,NUTS,2016,ES7,1,14
2019,NUTS,2016,ES70,2,14
2019,NUTS,2016,ES705,3,2
2019,NUTS,2016,ES709,3,12
2019,NUTS,2016,FI,0,506
2019,NUTS,2016,FI1,1,506
2019,NUTS,2016,FI19,2,18
2019,NUTS,2016,FI193,3,17
2019,NUTS,2016,FI195,3,1
2019,NUTS,2016,FI1B,2,296
2019,NUTS,2016,FI1B1,3,296
2019,NUTS,2016,FI1C,2,120
2019,NUTS,2016,FI1C1,3,120
2019,NUTS,2016,FI1D,2,72
2019,NUTS,2016,FI1D2,3,31
2019,NUTS,2016,FI1D9,3,41
2019,NUTS,2016,FR,0,1552
2019,NUTS,2016,FR1,1,813
2019,NUTS,2016,FR10,2,813
2019,NUTS,2016,FR101,3,288
2019,NUTS,2016,FR102,3,3
2019,NUTS,2016,FR103,3,36
2019,NUTS,2016,FR104,3,473
2019,NUTS,2016,FR105,3,1
2019,NUTS,2016,FR107,3,10
2019,NUTS,2016,FR108,3,2
2019,NUTS,2016,FRB,1,18
2019,NUTS,2016,FRB0,2,18
2019,NUTS,2016,FRB04,3,13
2019,NUTS,2016,FRB06,3,5
2019,NUTS,2016,FRC,1,14
2019,NUTS,2016,FRC1,2,13
2019,NUTS,2016,FRC11,3,13
2019,NUTS,2016,FRC2,2,1
2019,NUTS,2016,FRC21,3,1
2019,NUTS,2016,FRD,1,1
2019,NUTS,2016,FRD2,2,1
2019,NUTS,2016,FRD22,3,1
2019,NUTS,2016,FRE,1,26
2019,NUTS,2016,FRE1,2,22
2019,NUTS,2016,FRE11,3,22
2019,NUTS,2016,FRE2,2,4
2019,NUTS,2016,FRE22,3,1
2019,NUTS,2016,FRE23,3,3
2019,NUTS,2016,FRF,1,77
2019,NUTS,2016,FRF1,2,52
2019,NUTS,2016,FRF11,3,52
2019,NUTS,2016,FRF2,2,1
2019,NUTS,2016,FRF23,3,1
2019,NUTS,2016,FRF3,2,24
2019,NUTS,2016,FRF31,3,24
2019,NUTS,2016,FRG,1,80
2019,NUTS,2016,FRG0,2,80
2019,NUTS,2016,FRG01,3,18
2019,NUTS,2016,FRG02,3,16
2019,NUTS,2016,FRG04,3,46
2019,NUTS,2016,FRH,1,34
2019,NUTS,2016,FRH0,2,34
2019,NUTS,2016,FRH03,3,34
2019,NUTS,2016,FRI,1,86
2019,NUTS,2016,FRI1,2,69
2019,NUTS,2016,FRI12,3,69
2019,NUTS,2016,FRI2,2,4
2019,NUTS,2016,FRI23,3,4
2019,NUTS,2016,FRI3,2,13
2019,NUTS,2016,FRI32,3,2
2019,NUTS,2016,FRI34,3,11
2019,NUTS,2016,FRJ,1,153
2019,NUTS,2016,FRJ1,2,130
2019,NUTS,2016,FRJ13,3,122
2019,NUTS,2016,FRJ15,3,8
2019,NUTS,2016,FRJ2,2,23
2019,NUTS,2016,FRJ23,3,23
2019,NUTS,2016,FRK,1,101
2019,NUTS,2016,FRK2,2,101
2019,NUTS,2016,FRK24,3,16
2019,NUTS,2016,FRK25,3,1
2019,NUTS,2016,FRK26,3,84
2019,NUTS,2016,FRL,1,144
2019,NUTS,2016,FRL0,2,144
2019,NUTS,2016,FRL04,3,144
2019,NUTS,2016,FRY,1,5
2019,NUTS,2016,FRY4,2,5
2019,NUTS,2016,FRY40,3,5
2019,NUTS,2016,HR,0,27
2019,NUTS,2016,HR0,1,27
2019,NUTS,2016,HR03,2,9
2019,NUTS,2016,HR035,3,8
2019,NUTS,2016,HR037,3,1
2019,NUTS,2016,HR04,2,18
2019,NUTS,2016,HR041,3,15
2019,NUTS,2016,HR04B,3,3
2019,NUTS,2016,HU,0,144
2019,NUTS,2016,HU1,1,103
2019,NUTS,2016,HU11,2,103
2019,NUTS,2016,HU110,3,103
2019,NUTS,2016,HU2,1,12
2019,NUTS,2016,HU21,2,3
2019,NUTS,2016,HU213,3,3
2019,NUTS,2016,HU22,2,1
2019,NUTS,2016,HU221,3,1
2019,NUTS,2016,HU23,2,8
2019,NUTS,2016,HU231,3,8
2019,NUTS,2016,HU3,1,29
2019,NUTS,2016,HU32,2,11
2019,NUTS,2016,HU321,3,11
2019,NUTS,2016,HU33,2,18
2019,NUTS,2016,HU333,3,18
2019,NUTS,2016,IE,0,189
2019,NUTS,2016,IE0,1,189
2019,NUTS,2016,IE04,2,25
2019,NUTS,2016,IE042,3,25
2019,NUTS,2016,IE05,2,55
2019,NUTS,2016,IE051,3,34
2019,NUTS,2016,IE053,3,21
2019,NUTS,2016,IE06,2,109
2019,NUTS,2016,IE061,3,103
2019,NUTS,2016,IE062,3,5
2019,NUTS,2016,IE063,3,1
2019,NUTS,2016,IS,0,90
2019,NUTS,2016,IS0,1,90
2019,NUTS,2016,IS00,2,90
2019,NUTS,2016,IS001,3,84
2019,NUTS,2016,IS002,3,6
2019,NUTS,2016,IT,0,972
2019,NUTS,2016,ITC,1,216
2019,NUTS,2016,ITC1,2,34
2019,NUTS,2016,ITC11,3,34
2019,NUTS,2016,ITC3,2,21
2019,NUTS,2016,ITC33,3,21
2019,NUTS,2016,ITC4,2,161
2019,NUTS,2016,ITC41,3,3
2019,NUTS,2016,ITC42,3,1
2019,NUTS,2016,ITC46,3,1
2019,NUTS,2016,ITC47,3,7
2019,NUTS,2016,ITC48,3,29
2019,NUTS,2016,ITC4C,3,120
2019,NUTS,2016,ITF,1,76
2019,NUTS,2016,ITF1,2,21
2019,NUTS,2016,ITF11,3,4
2019,NUTS,2016,ITF12,3,13
2019,NUTS,2016,ITF14,3,4
2019,NUTS,2016,ITF2,2,2
2019,NUTS,2016,ITF22,3,2
2019,NUTS,2016,ITF3,2,28
2019,NUTS,2016,ITF31,3,1
2019,NUTS,2016,ITF33,3,25
2019,NUTS,2016,ITF35,3,2
2019,NUTS,2016,ITF4,2,23
2019,NUTS,2016,ITF45,3,1
2019,NUTS,2016,ITF46,3,5
2019,NUTS,2016,ITF47,3,17
2019,NUTS,2016,ITF5,2,1
2019,NUTS,2016,ITF51,3,1
2019,NUTS,2016,ITF6,2,1
2019,NUTS,2016,ITF61,3,1
2019,NUTS,2016,ITG,1,32
2019,NUTS,2016,ITG1,2,8
2019,NUTS,2016,ITG13,3,2
2019,NUTS,2016,ITG17,3,6
2019,NUTS,2016,ITG2,2,24
2019,NUTS,2016,ITG25,3,6
2019,NUTS,2016,ITG27,3,18
2019,NUTS,2016,ITH,1,216
2019,NUTS,2016,ITH2,2,49
2019,NUTS,2016,ITH20,3,49
2019,NUTS,2016,ITH3,2,68
2019,NUTS,2016,ITH31,3,15
2019,NUTS,2016,ITH35,3,3
2019,NUTS,2016,ITH36,3,50
2019,NUTS,2016,ITH4,2,38
2019,NUTS,2016,ITH42,3,1
2019,NUTS,2016,ITH44,3,37
2019,NUTS,2016,ITH5,2,61
2019,NUTS,2016,ITH52,3,7
2019,NUTS,2016,ITH54,3,8
2019,NUTS,2016,ITH55,3,40
2019,NUTS,2016,ITH56,3,6
2019,NUTS,2016,ITI,1,432
2019,NUTS,2016,ITI1,2,343
2019,NUTS,2016,ITI14,3,308
2019,NUTS,2016,ITI17,3,29
2019,NUTS,2016,ITI19,3,6
2019,NUTS,2016,ITI2,2,10
2019,NUTS,2016,ITI21,3,10
2019,NUTS,2016,ITI3,2,9
2019,NUTS,2016,ITI31,3,1
2019,NUTS,2016,ITI32,3,4
2019,NUTS,2016,ITI33,3,4
2019,NUTS,2016,ITI4,2,70
2019,NUTS,2016,ITI41,3,1
2019,NUTS,2016,ITI43,3,69
2019,NUTS,2016,LT,0,16
2019,NUTS,2016,LT0,1,16
2019,NUTS,2016,LT01,2,12
2019,NUTS,2016,LT011,3,12
2019,NUTS,2016,LT02,2,4
2019,NUTS,2016,LT022,3,4
2019,NUTS,2016,LU,0,34
2019,NUTS,2016,LU0,1,34
2019,NUTS,2016,LU00,2,34
2019,NUTS,2016,LU000,3,34
2019,NUTS,2016,LV,0,3
2019,NUTS,2016,LV0,1,3
2019,NUTS,2016,LV00,2,3
2019,NUTS,2016,LV006,3,3
2019,NUTS,2016,ME,0,2
2019,NUTS,2016,ME0,1,2
2019,NUTS,2016,ME00,2,2
2019,NUTS,2016,ME000,3,2
2019,NUTS,2016,MK,0,5
2019,NUTS,2016,MK0,1,5
2019,NUTS,2016,MK00,2,5
2019,NUTS,2016,MK006,3,1
2019,NUTS,2016,MK008,3,4
2019,NUTS,2016,NL,0,1579
2019,NUTS,2016,NL1,1,139
2019,NUTS,2016,NL11,2,139
2019,NUTS,2016,NL113,3,139
2019,NUTS,2016,NL2,1,448
2019,NUTS,2016,NL21,2,5
2019,NUTS,2016,NL213,3,5
2019,NUTS,2016,NL22,2,442
2019,NUTS,2016,NL221,3,93
2019,NUTS,2016,NL226,3,349
2019,NUTS,2016,NL23,2,1
2019,NUTS,2016,NL230,3,1
2019,NUTS,2016,NL3,1,876
2019,NUTS,2016,NL31,2,209
2019,NUTS,2016,NL310,3,209
2019,NUTS,2016,NL32,2,357
2019,NUTS,2016,NL329,3,357
2019,NUTS,2016,NL33,2,310
2019,NUTS,2016,NL332,3,2
2019,NUTS,2016,NL333,3,54
2019,NUTS,2016,NL337,3,159
2019,NUTS,2016,NL33C,3,95
2019,NUTS,2016,NL4,1,116
2019,NUTS,2016,NL41,2,16
2019,NUTS,2016,NL412,3,2
2019,NUTS,2016,NL414,3,14
2019,NUTS,2016,NL42,2,100
2019,NUTS,2016,NL423,3,100
2019,NUTS,2016,NO,0,454
2019,NUTS,2016,NO0,1,454
