region_id,region_level,region_type,region_year_spec,sdg_03_project_count,year
DEB32,3,NUTS,2016,2,2019
DEB34,3,NUTS,2016,1,2019
DEB35,3,NUTS,2016,4,2019
DEB3E,3,NUTS,2016,0,2019
DEB3J,3,NUTS,2016,7,2019
DEC01,3,NUTS,2016,2,2019
DEC04,3,NUTS,2016,0,2019
DEC05,3,NUTS,2016,5,2019
DED21,3,NUTS,2016,11,2019
DED2C,3,NUTS,2016,0,2019
DED2D,3,NUTS,2016,0,2019
DED2E,3,NUTS,2016,0,2019
DED41,3,NUTS,2016,1,2019
DED43,3,NUTS,2016,0,2019
DED51,3,NUTS,2016,7,2019
DED52,3,NUTS,2016,0,2019
DED53,3,NUTS,2016,0,2019
DEE02,3,NUTS,2016,0,2019
DEE03,3,NUTS,2016,0,2019
DEE09,3,NUTS,2016,0,2019
DEF01,3,NUTS,2016,0,2019
DEF02,3,NUTS,2016,8,2019
DEF03,3,NUTS,2016,4,2019
DEF06,3,NUTS,2016,0,2019
DEF0A,3,NUTS,2016,1,2019
DEF0B,3,NUTS,2016,0,2019
DEF0D,3,NUTS,2016,3,2019
DEF0E,3,NUTS,2016,0,2019
DEF0F,3,NUTS,2016,1,2019
DEG01,3,NUTS,2016,0,2019
DEG03,3,NUTS,2016,6,2019
DEG05,3,NUTS,2016,0,2019
DEG06,3,NUTS,2016,0,2019
DEG0A,3,NUTS,2016,0,2019
DEG0E,3,NUTS,2016,0,2019
DEG0F,3,NUTS,2016,1,2019
DEG0J,3,NUTS,2016,0,2019
DK011,3,NUTS,2016,53,2019
DK012,3,NUTS,2016,14,2019
DK013,3,NUTS,2016,11,2019
DK014,3,NUTS,2016,0,2019
DK021,3,NUTS,2016,0,2019
DK022,3,NUTS,2016,0,2019
DK031,3,NUTS,2016,8,2019
DK032,3,NUTS,2016,2,2019
DK041,3,NUTS,2016,0,2019
DK042,3,NUTS,2016,15,2019
DK050,3,NUTS,2016,3,2019
EE001,3,NUTS,2016,5,2019
EE007,3,NUTS,2016,0,2019
EE008,3,NUTS,2016,10,2019
ES111,3,NUTS,2016,3,2019
ES114,3,NUTS,2016,0,2019
ES120,3,NUTS,2016,3,2019
ES130,3,NUTS,2016,1,2019
ES211,3,NUTS,2016,3,2019
ES212,3,NUTS,2016,5,2019
ES213,3,NUTS,2016,9,2019
ES220,3,NUTS,2016,0,2019
ES230,3,NUTS,2016,4,2019
ES241,3,NUTS,2016,0,2019
ES243,3,NUTS,2016,3,2019
ES300,3,NUTS,2016,70,2019
ES412,3,NUTS,2016,0,2019
ES413,3,NUTS,2016,0,2019
ES415,3,NUTS,2016,1,2019
ES416,3,NUTS,2016,0,2019
ES417,3,NUTS,2016,1,2019
ES418,3,NUTS,2016,1,2019
ES421,3,NUTS,2016,0,2019
ES422,3,NUTS,2016,2,2019
ES425,3,NUTS,2016,0,2019
ES431,3,NUTS,2016,0,2019
ES511,3,NUTS,2016,50,2019
ES512,3,NUTS,2016,1,2019
ES513,3,NUTS,2016,0,2019
ES514,3,NUTS,2016,4,2019
ES521,3,NUTS,2016,5,2019
ES522,3,NUTS,2016,0,2019
ES523,3,NUTS,2016,12,2019
ES532,3,NUTS,2016,0,2019
ES533,3,NUTS,2016,0,2019
ES611,3,NUTS,2016,0,2019
ES613,3,NUTS,2016,2,2019
ES614,3,NUTS,2016,1,2019
ES616,3,NUTS,2016,1,2019
ES617,3,NUTS,2016,1,2019
ES618,3,NUTS,2016,10,2019
ES620,3,NUTS,2016,0,2019
ES703,3,NUTS,2016,0,2019
ES705,3,NUTS,2016,0,2019
ES709,3,NUTS,2016,0,2019
FI193,3,NUTS,2016,1,2019
FI194,3,NUTS,2016,0,2019
FI195,3,NUTS,2016,0,2019
FI196,3,NUTS,2016,0,2019
FI197,3,NUTS,2016,7,2019
FI1B1,3,NUTS,2016,24,2019
FI1C1,3,NUTS,2016,5,2019
FI1C2,3,NUTS,2016,0,2019
FI1C3,3,NUTS,2016,0,2019
FI1C4,3,NUTS,2016,0,2019
FI1C5,3,NUTS,2016,0,2019
FI1D1,3,NUTS,2016,1,2019
FI1D2,3,NUTS,2016,9,2019
FI1D3,3,NUTS,2016,0,2019
FI1D5,3,NUTS,2016,0,2019
FI1D8,3,NUTS,2016,2,2019
FI1D9,3,NUTS,2016,8,2019
FR101,3,NUTS,2016,136,2019
FR102,3,NUTS,2016,1,2019
FR103,3,NUTS,2016,0,2019
FR104,3,NUTS,2016,17,2019
FR105,3,NUTS,2016,63,2019
FR106,3,NUTS,2016,6,2019
FR107,3,NUTS,2016,6,2019
FR108,3,NUTS,2016,0,2019
FRB03,3,NUTS,2016,0,2019
FRB04,3,NUTS,2016,1,2019
FRB06,3,NUTS,2016,1,2019
FRC11,3,NUTS,2016,0,2019
FRC13,3,NUTS,2016,1,2019
FRC21,3,NUTS,2016,1,2019
FRC22,3,NUTS,2016,0,2019
FRC23,3,NUTS,2016,1,2019
FRC24,3,NUTS,2016,1,2019
FRD11,3,NUTS,2016,0,2019
FRD21,3,NUTS,2016,0,2019
FRD22,3,NUTS,2016,0,2019
FRE11,3,NUTS,2016,3,2019
FRE22,3,NUTS,2016,0,2019
FRE23,3,NUTS,2016,0,2019
FRF11,3,NUTS,2016,7,2019
FRF12,3,NUTS,2016,0,2019
FRF22,3,NUTS,2016,0,2019
FRF23,3,NUTS,2016,0,2019
FRF31,3,NUTS,2016,2,2019
FRF32,3,NUTS,2016,0,2019
FRF33,3,NUTS,2016,0,2019
FRG01,3,NUTS,2016,2,2019
FRG02,3,NUTS,2016,0,2019
FRG04,3,NUTS,2016,0,2019
FRG05,3,NUTS,2016,0,2019
FRH01,3,NUTS,2016,0,2019
FRH02,3,NUTS,2016,4,2019
FRH03,3,NUTS,2016,7,2019
FRI12,3,NUTS,2016,5,2019
FRI13,3,NUTS,2016,0,2019
FRI14,3,NUTS,2016,0,2019
FRI15,3,NUTS,2016,0,2019
FRI21,3,NUTS,2016,1,2019
FRI23,3,NUTS,2016,0,2019
FRI31,3,NUTS,2016,0,2019
FRI32,3,NUTS,2016,0,2019
FRI34,3,NUTS,2016,0,2019
FRJ12,3,NUTS,2016,0,2019
FRJ13,3,NUTS,2016,7,2019
FRJ15,3,NUTS,2016,0,2019
FRJ21,3,NUTS,2016,0,2019
FRJ23,3,NUTS,2016,1,2019
FRJ25,3,NUTS,2016,0,2019
FRK14,3,NUTS,2016,4,2019
FRK21,3,NUTS,2016,0,2019
FRK23,3,NUTS,2016,0,2019
FRK24,3,NUTS,2016,5,2019
FRK25,3,NUTS,2016,1,2019
FRK26,3,NUTS,2016,19,2019
FRK27,3,NUTS,2016,0,2019
FRK28,3,NUTS,2016,0,2019
FRL03,3,NUTS,2016,1,2019
FRL04,3,NUTS,2016,7,2019
FRL05,3,NUTS,2016,0,2019
FRL06,3,NUTS,2016,0,2019
FRY10,3,NUTS,2016,0,2019
FRY30,3,NUTS,2016,0,2019
FRY50,3,NUTS,2016,0,2019
HR031,3,NUTS,2016,1,2019
HR035,3,NUTS,2016,0,2019
HR036,3,NUTS,2016,0,2019
HR037,3,NUTS,2016,0,2019
HR041,3,NUTS,2016,6,2019
HR042,3,NUTS,2016,0,2019
HR044,3,NUTS,2016,0,2019
HR04B,3,NUTS,2016,1,2019
HR04E,3,NUTS,2016,0,2019
HU110,3,NUTS,2016,18,2019
HU120,3,NUTS,2016,2,2019
HU211,3,NUTS,2016,1,2019
HU213,3,NUTS,2016,0,2019
HU221,3,NUTS,2016,2,2019
HU222,3,NUTS,2016,0,2019
HU231,3,NUTS,2016,1,2019
HU311,3,NUTS,2016,0,2019
HU321,3,NUTS,2016,2,2019
HU333,3,NUTS,2016,2,2019
IE041,3,NUTS,2016,0,2019
IE042,3,NUTS,2016,12,2019
IE051,3,NUTS,2016,0,2019
IE052,3,NUTS,2016,3,2019
IE053,3,NUTS,2016,6,2019
IE061,3,NUTS,2016,49,2019
IE062,3,NUTS,2016,0,2019
ITC11,3,NUTS,2016,18,2019
ITC12,3,NUTS,2016,2,2019
ITC13,3,NUTS,2016,1,2019
ITC15,3,NUTS,2016,2,2019
ITC16,3,NUTS,2016,0,2019
ITC17,3,NUTS,2016,0,2019
ITC18,3,NUTS,2016,0,2019
ITC31,3,NUTS,2016,0,2019
ITC32,3,NUTS,2016,0,2019
ITC33,3,NUTS,2016,27,2019
ITC41,3,NUTS,2016,1,2019
ITC42,3,NUTS,2016,0,2019
ITC43,3,NUTS,2016,0,2019
ITC46,3,NUTS,2016,1,2019
ITC47,3,NUTS,2016,4,2019
ITC48,3,NUTS,2016,4,2019
ITC49,3,NUTS,2016,0,2019
ITC4A,3,NUTS,2016,1,2019
ITC4B,3,NUTS,2016,0,2019
ITC4C,3,NUTS,2016,69,2019
ITC4D,3,NUTS,2016,3,2019
ITF11,3,NUTS,2016,1,2019
ITF12,3,NUTS,2016,1,2019
ITF13,3,NUTS,2016,0,2019
ITF14,3,NUTS,2016,4,2019
ITF21,3,NUTS,2016,1,2019
ITF22,3,NUTS,2016,1,2019
ITF31,3,NUTS,2016,1,2019
ITF32,3,NUTS,2016,1,2019
ITF33,3,NUTS,2016,7,2019
ITF35,3,NUTS,2016,2,2019
ITF43,3,NUTS,2016,0,2019
ITF44,3,NUTS,2016,0,2019
ITF45,3,NUTS,2016,0,2019
ITF46,3,NUTS,2016,1,2019
ITF47,3,NUTS,2016,2,2019
ITF48,3,NUTS,2016,0,2019
ITF51,3,NUTS,2016,1,2019
ITF61,3,NUTS,2016,0,2019
ITF63,3,NUTS,2016,0,2019
ITG12,3,NUTS,2016,1,2019
ITG13,3,NUTS,2016,0,2019
ITG17,3,NUTS,2016,0,2019
ITG25,3,NUTS,2016,2,2019
ITG27,3,NUTS,2016,2,2019
ITG2C,3,NUTS,2016,0,2019
ITH10,3,NUTS,2016,2,2019
ITH20,3,NUTS,2016,13,2019
ITH31,3,NUTS,2016,7,2019
ITH32,3,NUTS,2016,0,2019
ITH34,3,NUTS,2016,2,2019
ITH35,3,NUTS,2016,2,2019
ITH36,3,NUTS,2016,13,2019
ITH41,3,NUTS,2016,0,2019
ITH42,3,NUTS,2016,3,2019
ITH44,3,NUTS,2016,5,2019
ITH51,3,NUTS,2016,0,2019
ITH52,3,NUTS,2016,2,2019
ITH53,3,NUTS,2016,3,2019
ITH54,3,NUTS,2016,3,2019
ITH55,3,NUTS,2016,15,2019
ITH56,3,NUTS,2016,4,2019
ITH57,3,NUTS,2016,0,2019
ITH58,3,NUTS,2016,0,2019
ITH59,3,NUTS,2016,1,2019
ITI11,3,NUTS,2016,2,2019
ITI12,3,NUTS,2016,0,2019
ITI13,3,NUTS,2016,0,2019
ITI14,3,NUTS,2016,12,2019
ITI15,3,NUTS,2016,0,2019
ITI16,3,NUTS,2016,0,2019
ITI17,3,NUTS,2016,12,2019
ITI19,3,NUTS,2016,8,2019
ITI21,3,NUTS,2016,1,2019
ITI22,3,NUTS,2016,0,2019
ITI31,3,NUTS,2016,0,2019
ITI32,3,NUTS,2016,0,2019
ITI33,3,NUTS,2016,3,2019
ITI41,3,NUTS,2016,0,2019
ITI43,3,NUTS,2016,59,2019
ITI44,3,NUTS,2016,2,2019
ITI45,3,NUTS,2016,0,2019
LT011,3,NUTS,2016,7,2019
LT022,3,NUTS,2016,0,2019
LT023,3,NUTS,2016,0,2019
LT029,3,NUTS,2016,0,2019
LU000,3,NUTS,2016,24,2019
LV005,3,NUTS,2016,0,2019
LV006,3,NUTS,2016,7,2019
LV007,3,NUTS,2016,0,2019
LV008,3,NUTS,2016,0,2019
LV009,3,NUTS,2016,0,2019
MT001,3,NUTS,2016,0,2019
NL113,3,NUTS,2016,22,2019
NL124,3,NUTS,2016,1,2019
NL126,3,NUTS,2016,0,2019
NL133,3,NUTS,2016,0,2019
NL211,3,NUTS,2016,1,2019
NL213,3,NUTS,2016,10,2019
NL221,3,NUTS,2016,5,2019
NL224,3,NUTS,2016,0,2019
NL225,3,NUTS,2016,1,2019
NL226,3,NUTS,2016,33,2019
NL230,3,NUTS,2016,1,2019
NL310,3,NUTS,2016,77,2019
NL321,3,NUTS,2016,1,2019
NL323,3,NUTS,2016,1,2019
NL324,3,NUTS,2016,0,2019
NL327,3,NUTS,2016,2,2019
NL328,3,NUTS,2016,1,2019
NL329,3,NUTS,2016,81,2019
NL332,3,NUTS,2016,13,2019
NL333,3,NUTS,2016,5,2019
NL337,3,NUTS,2016,41,2019
NL33A,3,NUTS,2016,0,2019
NL33B,3,NUTS,2016,0,2019
NL33C,3,NUTS,2016,23,2019
NL411,3,NUTS,2016,0,2019
NL412,3,NUTS,2016,0,2019
NL413,3,NUTS,2016,4,2019
NL414,3,NUTS,2016,22,2019
NL421,3,NUTS,2016,0,2019
NL423,3,NUTS,2016,22,2019
PL213,3,NUTS,2016,1,2019
PL21A,3,NUTS,2016,0,2019
PL225,3,NUTS,2016,0,2019
PL229,3,NUTS,2016,1,2019
PL22A,3,NUTS,2016,0,2019
PL414,3,NUTS,2016,0,2019
PL415,3,NUTS,2016,1,2019
PL416,3,NUTS,2016,0,2019
PL417,3,NUTS,2016,0,2019
PL418,3,NUTS,2016,0,2019
PL424,3,NUTS,2016,0,2019
PL514,3,NUTS,2016,2,2019
PL613,3,NUTS,2016,0,2019
PL616,3,NUTS,2016,0,2019
PL622,3,NUTS,2016,0,2019
PL633,3,NUTS,2016,1,2019
PL634,3,NUTS,2016,0,2019
PL711,3,NUTS,2016,1,2019
PL814,3,NUTS,2016,0,2019
PL815,3,NUTS,2016,0,2019
PL823,3,NUTS,2016,0,2019
PL824,3,NUTS,2016,0,2019
PL841,3,NUTS,2016,0,2019
PL843,3,NUTS,2016,0,2019
PL911,3,NUTS,2016,5,2019
PL913,3,NUTS,2016,0,2019
PT112,3,NUTS,2016,1,2019
PT119,3,NUTS,2016,0,2019
PT11A,3,NUTS,2016,13,2019
PT11E,3,NUTS,2016,0,2019
PT150,3,NUTS,2016,0,2019
PT16B,3,NUTS,2016,0,2019
PT16D,3,NUTS,2016,3,2019
PT16E,3,NUTS,2016,2,2019
PT16F,3,NUTS,2016,0,2019
PT170,3,NUTS,2016,26,2019
PT185,3,NUTS,2016,0,2019
PT187,3,NUTS,2016,1,2019
PT300,3,NUTS,2016,1,2019
RO113,3,NUTS,2016,0,2019
RO121,3,NUTS,2016,0,2019
RO123,3,NUTS,2016,1,2019
RO126,3,NUTS,2016,0,2019
RO211,3,NUTS,2016,0,2019
RO213,3,NUTS,2016,1,2019
RO215,3,NUTS,2016,0,2019
RO221,3,NUTS,2016,0,2019
RO223,3,NUTS,2016,0,2019
RO224,3,NUTS,2016,0,2019
RO312,3,NUTS,2016,0,2019
RO315,3,NUTS,2016,0,2019
RO316,3,NUTS,2016,0,2019
RO321,3,NUTS,2016,1,2019
RO322,3,NUTS,2016,0,2019
RO411,3,NUTS,2016,0,2019
RO421,3,NUTS,2016,0,2019
RO424,3,NUTS,2016,1,2019
SE110,3,NUTS,2016,72,2019
SE121,3,NUTS,2016,24,2019
SE122,3,NUTS,2016,0,2019
SE123,3,NUTS,2016,4,2019
SE124,3,NUTS,2016,2,2019
SE125,3,NUTS,2016,0,2019
SE211,3,NUTS,2016,0,2019
SE212,3,NUTS,2016,0,2019
SE213,3,NUTS,2016,0,2019
SE214,3,NUTS,2016,0,2019
SE224,3,NUTS,2016,18,2019
SE231,3,NUTS,2016,1,2019
SE232,3,NUTS,2016,11,2019
SE311,3,NUTS,2016,2,2019
SE312,3,NUTS,2016,0,2019
SE313,3,NUTS,2016,0,2019
SE321,3,NUTS,2016,0,2019
SE322,3,NUTS,2016,1,2019
SE331,3,NUTS,2016,1,2019
SE332,3,NUTS,2016,0,2019
SI031,3,NUTS,2016,0,2019
SI032,3,NUTS,2016,0,2019
SI034,3,NUTS,2016,0,2019
SI036,3,NUTS,2016,0,2019
SI038,3,NUTS,2016,1,2019
SI041,3,NUTS,2016,7,2019
SI042,3,NUTS,2016,2,2019
SI043,3,NUTS,2016,0,2019
SI044,3,NUTS,2016,0,2019
SK010,3,NUTS,2016,3,2019
SK021,3,NUTS,2016,1,2019
SK022,3,NUTS,2016,0,2019
SK023,3,NUTS,2016,0,2019
SK031,3,NUTS,2016,0,2019
SK032,3,NUTS,2016,0,2019
SK041,3,NUTS,2016,0,2019
SK042,3,NUTS,2016,0,2019
UKC12,3,NUTS,2016,2,2019
UKD11,3,NUTS,2016,0,2019
UKD33,3,NUTS,2016,15,2019
UKD44,3,NUTS,2016,4,2019
UKD47,3,NUTS,2016,0,2019
UKD61,3,NUTS,2016,0,2019
UKD62,3,NUTS,2016,1,2019
UKD63,3,NUTS,2016,1,2019
UKD71,3,NUTS,2016,0,2019
UKD72,3,NUTS,2016,1,2019
UKE11,3,NUTS,2016,0,2019
UKE21,3,NUTS,2016,0,2019
UKE22,3,NUTS,2016,2,2019
UKE32,3,NUTS,2016,4,2019
UKE42,3,NUTS,2016,11,2019
UKE44,3,NUTS,2016,0,2019
UKF11,3,NUTS,2016,0,2019
UKF13,3,NUTS,2016,0,2019
UKF14,3,NUTS,2016,6,2019
UKF15,3,NUTS,2016,0,2019
UKF16,3,NUTS,2016,0,2019
UKF21,3,NUTS,2016,2,2019
UKF22,3,NUTS,2016,0,2019
UKF24,3,NUTS,2016,0,2019
UKG13,3,NUTS,2016,0,2019
UKG21,3,NUTS,2016,0,2019
UKG22,3,NUTS,2016,0,2019
UKG31,3,NUTS,2016,14,2019
UKG33,3,NUTS,2016,0,2019
UKG39,3,NUTS,2016,0,2019
UKH11,3,NUTS,2016,0,2019
UKH12,3,NUTS,2016,0,2019
UKH14,3,NUTS,2016,1,2019
UKH17,3,NUTS,2016,4,2019
UKH23,3,NUTS,2016,1,2019
UKH24,3,NUTS,2016,0,2019
UKH25,3,NUTS,2016,0,2019
UKH34,3,NUTS,2016,1,2019
UKH36,3,NUTS,2016,0,2019
UKI31,3,NUTS,2016,50,2019
UKI32,3,NUTS,2016,42,2019
UKI33,3,NUTS,2016,4,2019
UKI34,3,NUTS,2016,3,2019
UKI41,3,NUTS,2016,0,2019
UKI42,3,NUTS,2016,14,2019
UKI43,3,NUTS,2016,3,2019
UKI44,3,NUTS,2016,1,2019
UKI51,3,NUTS,2016,0,2019
UKI53,3,NUTS,2016,0,2019
UKI61,3,NUTS,2016,0,2019
UKI62,3,NUTS,2016,0,2019
UKI71,3,NUTS,2016,0,2019
UKI73,3,NUTS,2016,0,2019
UKI74,3,NUTS,2016,4,2019
UKI75,3,NUTS,2016,10,2019
UKJ11,3,NUTS,2016,0,2019
UKJ12,3,NUTS,2016,1,2019
UKJ13,3,NUTS,2016,1,2019
UKJ14,3,NUTS,2016,0,2019
UKJ21,3,NUTS,2016,1,2019
UKJ22,3,NUTS,2016,1,2019
UKJ25,3,NUTS,2016,2,2019
UKJ26,3,NUTS,2016,0,2019
UKJ32,3,NUTS,2016,8,2019
UKJ35,3,NUTS,2016,0,2019
UKJ44,3,NUTS,2016,13,2019
UKK11,3,NUTS,2016,0,2019
UKK12,3,NUTS,2016,0,2019
UKK13,3,NUTS,2016,0,2019
UKK14,3,NUTS,2016,0,2019
UKK15,3,NUTS,2016,0,2019
UKK41,3,NUTS,2016,0,2019
UKK43,3,NUTS,2016,0,2019
UKL14,3,NUTS,2016,0,2019
UKL18,3,NUTS,2016,2,2019
UKL21,3,NUTS,2016,0,2019
UKL22,3,NUTS,2016,6,2019
UKM50,3,NUTS,2016,0,2019
UKM62,3,NUTS,2016,0,2019
UKM75,3,NUTS,2016,3,2019
UKM77,3,NUTS,2016,0,2019
UKM78,3,NUTS,2016,0,2019
UKM82,3,NUTS,2016,11,2019
UKN06,3,NUTS,2016,0,2019
UKN09,3,NUTS,2016,1,2019
UKN12,3,NUTS,2016,4,2019
AT113,3,NUTS,2016,1,2020
AT121,3,NUTS,2016,0,2020
AT122,3,NUTS,2016,0,2020
AT123,3,NUTS,2016,0,2020
AT124,3,NUTS,2016,1,2020
AT126,3,NUTS,2016,1,2020
AT127,3,NUTS,2016,2,2020
AT130,3,NUTS,2016,48,2020
AT211,3,NUTS,2016,1,2020
AT212,3,NUTS,2016,0,2020
AT221,3,NUTS,2016,14,2020
AT222,3,NUTS,2016,0,2020
AT223,3,NUTS,2016,0,2020
AT224,3,NUTS,2016,0,2020
AT311,3,NUTS,2016,0,2020
AT312,3,NUTS,2016,1,2020
AT313,3,NUTS,2016,0,2020
AT314,3,NUTS,2016,0,2020
AT315,3,NUTS,2016,1,2020
AT322,3,NUTS,2016,0,2020
AT323,3,NUTS,2016,2,2020
AT331,3,NUTS,2016,0,2020
AT332,3,NUTS,2016,4,2020
AT335,3,NUTS,2016,1,2020
AT342,3,NUTS,2016,0,2020
BE100,3,NUTS,2016,68,2020
BE211,3,NUTS,2016,19,2020
BE212,3,NUTS,2016,0,2020
BE213,3,NUTS,2016,7,2020
BE221,3,NUTS,2016,6,2020
BE222,3,NUTS,2016,0,2020
BE223,3,NUTS,2016,1,2020
BE231,3,NUTS,2016,1,2020
BE232,3,NUTS,2016,0,2020
BE234,3,NUTS,2016,36,2020
BE235,3,NUTS,2016,0,2020
BE236,3,NUTS,2016,0,2020
BE241,3,NUTS,2016,8,2020
BE242,3,NUTS,2016,51,2020
BE251,3,NUTS,2016,1,2020
BE254,3,NUTS,2016,0,2020
BE255,3,NUTS,2016,0,2020
BE256,3,NUTS,2016,0,2020
BE257,3,NUTS,2016,0,2020
BE310,3,NUTS,2016,6,2020
BE322,3,NUTS,2016,1,2020
BE323,3,NUTS,2016,0,2020
BE327,3,NUTS,2016,1,2020
BE331,3,NUTS,2016,0,2020
BE332,3,NUTS,2016,12,2020
BE334,3,NUTS,2016,0,2020
BE341,3,NUTS,2016,0,2020
BE344,3,NUTS,2016,0,2020
BE352,3,NUTS,2016,0,2020
BG341,3,NUTS,2016,0,2020
BG343,3,NUTS,2016,0,2020
BG411,3,NUTS,2016,0,2020
BG412,3,NUTS,2016,0,2020
CH013,3,NUTS,2016,0,2020
CH057,3,NUTS,2016,0,2020
CY000,3,NUTS,2016,2,2020
CZ010,3,NUTS,2016,9,2020
CZ020,3,NUTS,2016,1,2020
CZ031,3,NUTS,2016,0,2020
CZ032,3,NUTS,2016,0,2020
CZ042,3,NUTS,2016,0,2020
CZ051,3,NUTS,2016,1,2020
CZ052,3,NUTS,2016,1,2020
CZ053,3,NUTS,2016,0,2020
CZ063,3,NUTS,2016,0,2020
CZ064,3,NUTS,2016,0,2020
CZ071,3,NUTS,2016,1,2020
CZ072,3,NUTS,2016,0,2020
CZ080,3,NUTS,2016,0,2020
DE111,3,NUTS,2016,4,2020
DE112,3,NUTS,2016,0,2020
DE113,3,NUTS,2016,0,2020
DE115,3,NUTS,2016,0,2020
DE116,3,NUTS,2016,0,2020
DE117,3,NUTS,2016,0,2020
DE119,3,NUTS,2016,0,2020
DE11A,3,NUTS,2016,0,2020
DE11B,3,NUTS,2016,1,2020
DE11C,3,NUTS,2016,1,2020
DE11D,3,NUTS,2016,1,2020
DE122,3,NUTS,2016,2,2020
DE123,3,NUTS,2016,2,2020
DE125,3,NUTS,2016,35,2020
DE126,3,NUTS,2016,2,2020
DE127,3,NUTS,2016,0,2020
DE128,3,NUTS,2016,1,2020
DE12B,3,NUTS,2016,0,2020
DE131,3,NUTS,2016,18,2020
DE132,3,NUTS,2016,0,2020
DE133,3,NUTS,2016,0,2020
DE134,3,NUTS,2016,0,2020
DE135,3,NUTS,2016,0,2020
DE136,3,NUTS,2016,1,2020
DE137,3,NUTS,2016,1,2020
DE138,3,NUTS,2016,2,2020
DE139,3,NUTS,2016,4,2020
DE141,3,NUTS,2016,0,2020
DE142,3,NUTS,2016,6,2020
DE143,3,NUTS,2016,1,2020
DE144,3,NUTS,2016,7,2020
DE146,3,NUTS,2016,0,2020
DE147,3,NUTS,2016,0,2020
DE149,3,NUTS,2016,0,2020
DE211,3,NUTS,2016,0,2020
DE212,3,NUTS,2016,44,2020
DE218,3,NUTS,2016,0,2020
DE21B,3,NUTS,2016,2,2020
DE21C,3,NUTS,2016,4,2020
DE21E,3,NUTS,2016,0,2020
DE21H,3,NUTS,2016,6,2020
DE21J,3,NUTS,2016,0,2020
DE21K,3,NUTS,2016,1,2020
DE21L,3,NUTS,2016,0,2020
DE221,3,NUTS,2016,5,2020
DE222,3,NUTS,2016,0,2020
DE223,3,NUTS,2016,0,2020
DE22B,3,NUTS,2016,0,2020
DE22C,3,NUTS,2016,0,2020
DE231,3,NUTS,2016,0,2020
DE232,3,NUTS,2016,1,2020
DE233,3,NUTS,2016,0,2020
DE23A,3,NUTS,2016,1,2020
DE242,3,NUTS,2016,2,2020
DE246,3,NUTS,2016,1,2020
DE247,3,NUTS,2016,0,2020
DE248,3,NUTS,2016,0,2020
DE24D,3,NUTS,2016,0,2020
DE251,3,NUTS,2016,1,2020
DE252,3,NUTS,2016,12,2020
DE254,3,NUTS,2016,0,2020
DE255,3,NUTS,2016,0,2020
DE257,3,NUTS,2016,0,2020
DE258,3,NUTS,2016,0,2020
DE259,3,NUTS,2016,1,2020
DE261,3,NUTS,2016,0,2020
DE263,3,NUTS,2016,4,2020
DE264,3,NUTS,2016,0,2020
DE267,3,NUTS,2016,0,2020
DE268,3,NUTS,2016,0,2020
DE26A,3,NUTS,2016,0,2020
DE26C,3,NUTS,2016,0,2020
DE271,3,NUTS,2016,0,2020
DE272,3,NUTS,2016,0,2020
DE273,3,NUTS,2016,0,2020
DE276,3,NUTS,2016,0,2020
DE278,3,NUTS,2016,0,2020
DE27A,3,NUTS,2016,0,2020
DE27D,3,NUTS,2016,0,2020
DE27E,3,NUTS,2016,0,2020
DE300,3,NUTS,2016,46,2020
DE403,3,NUTS,2016,0,2020
DE404,3,NUTS,2016,1,2020
DE406,3,NUTS,2016,0,2020
DE408,3,NUTS,2016,0,2020
DE409,3,NUTS,2016,0,2020
DE40A,3,NUTS,2016,0,2020
DE40C,3,NUTS,2016,0,2020
DE40E,3,NUTS,2016,0,2020
DE40H,3,NUTS,2016,0,2020
DE501,3,NUTS,2016,1,2020
DE502,3,NUTS,2016,0,2020
DE600,3,NUTS,2016,12,2020
DE711,3,NUTS,2016,4,2020
DE712,3,NUTS,2016,17,2020
DE713,3,NUTS,2016,0,2020
DE714,3,NUTS,2016,1,2020
DE715,3,NUTS,2016,0,2020
DE716,3,NUTS,2016,0,2020
DE717,3,NUTS,2016,0,2020
DE718,3,NUTS,2016,1,2020
DE719,3,NUTS,2016,0,2020
DE71A,3,NUTS,2016,0,2020
DE71C,3,NUTS,2016,1,2020
DE71D,3,NUTS,2016,0,2020
DE721,3,NUTS,2016,4,2020
DE722,3,NUTS,2016,0,2020
DE724,3,NUTS,2016,0,2020
DE731,3,NUTS,2016,0,2020
DE736,3,NUTS,2016,0,2020
DE803,3,NUTS,2016,0,2020
DE804,3,NUTS,2016,0,2020
DE80J,3,NUTS,2016,0,2020
DE80K,3,NUTS,2016,0,2020
DE80L,3,NUTS,2016,0,2020
DE80M,3,NUTS,2016,0,2020
DE80N,3,NUTS,2016,0,2020
DE911,3,NUTS,2016,10,2020
DE912,3,NUTS,2016,1,2020
DE913,3,NUTS,2016,0,2020
DE916,3,NUTS,2016,0,2020
DE918,3,NUTS,2016,0,2020
DE91A,3,NUTS,2016,0,2020
DE91B,3,NUTS,2016,1,2020
DE91C,3,NUTS,2016,1,2020
DE922,3,NUTS,2016,0,2020
DE925,3,NUTS,2016,0,2020
DE926,3,NUTS,2016,0,2020
DE929,3,NUTS,2016,20,2020
DE933,3,NUTS,2016,0,2020
DE934,3,NUTS,2016,0,2020
DE935,3,NUTS,2016,0,2020
DE936,3,NUTS,2016,0,2020
DE937,3,NUTS,2016,0,2020
DE938,3,NUTS,2016,0,2020
DE939,3,NUTS,2016,0,2020
